0.03333,MOT_all,re_cut01,,
0.03333,MOT_control_all,re_01,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_light_center_00,l1,,
0.03333,MOT_mc_light_under_00,l1,,
15.29847,2,hj2,,,
15.29847,3,hj2,,,
15.29847,4,hj2,,,
15.29847,5,hj2,,,
15.79842,MOT_mc_stage_color_00,b-flash,,
15.83175,1,,,,D40
15.83175,2,,,,D40
15.83175,3,,,,D40
15.83175,4,,,,D40
15.83175,5,,,,D40
16.331699999999998,1,j2-3,,,
16.331699999999998,2,j2-3,,,
16.331699999999998,3,j2-3,,,
16.331699999999998,4,j2-3,,,
16.331699999999998,5,j2-3,,,
16.76499,1,,lb1,,
16.76499,2,,lb1,,
16.76499,3,,lb1,,
16.76499,4,,lb1,,
16.76499,5,,lb1,,
17.19828,1,,lb0,,
17.19828,2,,lb0,,
17.19828,3,,lb0,,
17.19828,4,,lb0,,
17.19828,5,,lb0,,
17.39826,5,w3,,,
17.39826,4,w3,,,
17.39826,3,w3,,,
17.39826,2,w3,,,
17.39826,1,w3,,,
17.531579999999998,1,j3-4,,,
17.531579999999998,2,j3-4,,,
17.531579999999998,3,j3-4,,,
17.531579999999998,4,j3-4,,,
17.531579999999998,5,j3-4,,,
18.19818,4,sp4-1,,,
18.29817,2,sp4-1,,,
18.39816,1,sp4-1,,,
18.49815,3,sp4-1,,,
18.59814,5,sp4-1,,,
19.06476,1,j1-2,,,
19.06476,2,j1-2,,,
19.06476,3,j1-2,,,
19.06476,4,j1-2,,,
19.06476,5,j1-2,,,
19.398059999999997,MOT_control_all,re_03,,
19.398059999999997,MOT_mc_stage_color_00,y-flash,,
19.398059999999997,MOT_mc_bg_black_00,b65-20,,
19.43139,MOT_mc_light_up_00,l2,,
19.43139,MOT_mc_light_center_00,l3,,
19.43139,1,lp2,,,
19.43139,2,lp2,,,
19.43139,3,lp2,,,
19.43139,4,lp2,,,
19.43139,5,lp2,,,
19.46472,1,,,,L0
19.46472,2,,,,L0
19.46472,3,,,,L0
19.46472,4,,,,L0
19.46472,5,,,,L0
19.93134,1,2-3,,,
20.197979999999998,2,2-3,,,
20.197979999999998,3,2-3,,,
20.49795,4,2-3,,,
20.49795,5,2-3,,,
20.797919999999998,1,3-4,,,
20.797919999999998,2,3-4,,,
20.797919999999998,3,3-4,,,
20.797919999999998,4,3-4,,,
20.797919999999998,5,3-4,,,
21.197879999999998,1,lp4,,,
21.197879999999998,2,lp4,,,
21.197879999999998,3,lp4,,,
21.197879999999998,4,lp4,,,
21.197879999999998,5,lp4,,,
21.86448,1,,r1,,
21.86448,2,,r1,,
21.86448,3,,r1,,
21.86448,4,,r1,,
21.86448,5,,r1,,
22.3311,1,4-1,rb0,,
22.3311,2,4-1,rb0,,
22.3311,3,4-1,rb0,,
22.3311,4,4-1,rb0,,
22.3311,5,4-1,rb0,,
22.597739999999998,1,j1-2,,,
22.597739999999998,2,j1-2,,,
22.597739999999998,3,j1-2,,,
22.597739999999998,4,j1-2,,,
22.597739999999998,5,j1-2,,,
22.9977,1,lp2,,,
22.9977,2,lp2,,,
22.9977,3,lp2,,,
22.9977,4,lp2,,,
22.9977,5,lp2,,,
24.36423,4,j2-3,,,
24.36423,2,j2-3,,,
24.73086,3,j2-3,,,
24.73086,5,j2-3,,,
25.13082,1,j2-3,,,
25.13082,2,j3-4,,,
25.13082,3,j3-4,,,
25.13082,4,j3-4,,,
25.13082,5,j3-4,,,
25.53078,1,lp3,,,
25.53078,2,lp4,,,
25.53078,3,lp4,,,
25.53078,4,lp4,,,
25.53078,5,lp4,,,
26.13072,1,j3-4,,,
26.13072,2,j4-1,,,
26.13072,3,j4-1,,,
26.13072,4,j4-1,,,
26.13072,5,j4-1,,,
26.53068,1,j4-1,,,
26.53068,2,j1-2,,,
26.53068,3,j1-2,,,
26.53068,4,j1-2,,,
26.53068,5,j1-2,,,
26.9973,1,1-2,,,
26.9973,2,2-3,,,
26.9973,3,2-3,,,
26.9973,4,2-3,,,
26.9973,5,2-3,,,
27.39726,1,lp2,,,
27.39726,2,lp3,,,
27.39726,3,lp3,,,
27.39726,4,lp3,,,
27.39726,5,lp3,,,
28.59714,4,j3-4,,,
28.6638,2,j3-4,,,
28.730459999999997,1,j2-3,,,
28.79712,3,j3-4,,,
28.86378,5,j3-4,,,
28.96377,4,j4-1,,,
29.06376,2,j4-1,,,
29.16375,1,j3-4,,,
29.23041,3,j4-1,,,
29.297069999999998,5,4-1,,,
29.63037,1,j4-1,,,
29.63037,2,j1-2,,,
29.63037,3,j1-2,,,
29.63037,4,j1-2,,,
29.63037,5,j1-2,,,
30.03033,1,lp1,,,
30.03033,2,lp2,,,
30.03033,3,lp2,,,
30.03033,4,lp2,,,
30.03033,5,lp2,,,
31.363529999999997,4,2-3,,,
31.363529999999997,5,2-3,,,
31.46352,MOT_mc_stage_color_00,r-flash,,
31.46352,MOT_mc_bg_black_00,b20-65,,
31.49685,MOT_mc_light_center_00,l2,,
31.59684,4,,,,D80
31.59684,5,,,,D80
31.79682,2,2-3,,,
31.79682,3,2-3,,,
32.03013,2,,,,D80
32.03013,3,,,,D80
32.230109999999996,1,1-2,,,
32.296769999999995,5,w3,,,
32.296769999999995,4,w3,,,
32.43009,1,,,,D80
32.630069999999996,1,lp2,,,
32.73006,3,w3,,,
32.73006,2,w3,,,
33.56331,MOT_mc_stage_color_00,b-flash,,
33.56331,MOT_mc_bg_black_00,b65-45,,
33.59664,MOT_control_all,re_04,,
33.59664,MOT_mc_light_up_00,l1,,
33.59664,1,j2-3,,,
33.59664,2,j3-4,,,
33.59664,3,j3-4,,,
33.59664,4,j3-4,,,
33.59664,5,j3-4,,,
33.62997,1,,,,L40
33.62997,2,,,,L40
33.62997,3,,,,L40
33.62997,4,,,,L40
33.62997,5,,,,L40
33.79662,1,,,,L0
33.79662,2,,,,L20
33.79662,3,,,,L20
33.79662,4,,,,L20
33.79662,5,,,,L20
33.9966,1,3-4,,,
34.36323,1,lp4,,,
34.663199999999996,5,w4,,,
34.663199999999996,4,w4,,,
34.663199999999996,3,w4,,,
34.663199999999996,2,w4,,,
35.063159999999996,1,4-1,,,
35.39646,1,lp1,,,
36.26304,2,4-1,,,
36.26304,3,4-1,,,
36.26304,4,4-1,,,
36.26304,5,4-1,,,
36.696329999999996,2,j1-2,,,
36.696329999999996,3,j1-2,,,
36.696329999999996,4,j1-2,,,
36.696329999999996,5,j1-2,,,
37.096289999999996,2,lp2,,,
37.096289999999996,3,lp2,,,
37.096289999999996,4,lp2,,,
37.096289999999996,5,lp2,,,
37.22961,1,1-2,,,
37.62957,1,sj2,,,
38.06286,1,lp2,,,
38.6628,1,,r1,,
39.09609,1,,r2,,
39.46272,1,2-3,,,
39.49605,2,2-3,,,
39.49605,3,2-3,,,
39.49605,4,2-3,,,
39.49605,5,2-3,,,
39.86268,1,3-4,r3,,
39.89601,2,3-4,,,
39.89601,3,3-4,,,
39.89601,4,3-4,,,
39.89601,5,3-4,,,
40.19598,MOT_mc_stage_color_00,b-flash,,
40.29597,2,lp4,,,
40.29597,3,lp4,,,
40.29597,4,lp4,,,
40.29597,5,lp4,,,
40.29597,1,lp4,,,
40.72926,1,sj4,,,
41.162549999999996,1,sj4,,,
41.562509999999996,1,lp4,,,
41.79582,1,j4-1,,,
41.995799999999996,MOT_mc_stage_color_00,b-flash,,
42.19578,1,1-2,rb2,,
42.52908,1,lp2,,,
43.02903,1,2-3,,,
43.42899,2,j4-1,,,
43.42899,3,j4-1,,,
43.42899,4,j4-1,,,
43.42899,5,j4-1,,,
43.42899,1,3-4,rb1,,
43.76229,1,lp4,,,
44.26224,1,4-1,rb0,,
44.3289,2,1-2,,,
44.3289,3,1-2,,,
44.3289,4,1-2,,,
44.3289,5,1-2,,,
44.69553,1,1-2,,,
45.02883,1,lp2,,,
45.262139999999995,5,w2,,,
45.262139999999995,4,w2,,,
45.262139999999995,3,w2,,,
45.262139999999995,2,w2,,,
45.695429999999995,1,2-3,,,
46.028729999999996,1,lp3,,,
46.861979999999996,2,2-3,,,
46.861979999999996,3,2-3,,,
46.861979999999996,4,2-3,,,
46.861979999999996,5,2-3,,,
47.328599999999994,2,j3-4,,,
47.328599999999994,3,j3-4,,,
47.328599999999994,4,j3-4,,,
47.328599999999994,5,j3-4,,,
47.728559999999995,2,lp4,,,
47.728559999999995,3,lp4,,,
47.728559999999995,4,lp4,,,
47.728559999999995,5,lp4,,,
47.86188,1,3-4,,,
48.26184,1,sj4,,,
48.69513,1,lp4,,,
49.295069999999996,1,,l1,,
49.728359999999995,1,,l2,,
50.128319999999995,2,4-1,,,
50.128319999999995,3,4-1,,,
50.128319999999995,4,4-1,,,
50.128319999999995,5,4-1,,,
50.128319999999995,1,4-1,,,
50.494949999999996,2,j1-2,,,
50.494949999999996,3,j1-2,,,
50.494949999999996,4,j1-2,,,
50.494949999999996,5,j1-2,,,
50.494949999999996,1,1-2,l3,,
50.894909999999996,2,lp2,,,
50.894909999999996,3,lp2,,,
50.894909999999996,4,lp2,,,
50.894909999999996,5,lp2,,,
50.894909999999996,1,j2-3,,,
51.06156,MOT_mc_stage_color_00,b-flash,,
51.361529999999995,1,sj3,,,
51.794819999999994,1,sj3,,,
52.29477,1,j3-4,,,
52.69473,1,4-1,lb2,,
52.82805,MOT_mc_stage_color_00,b-flash,,
53.02803,1,lp1,,,
53.52798,1,1-2,,,
53.92794,1,2-3,lb1,,
54.26124,1,lp3,,,
54.527879999999996,MOT_control_all,re_05,,
54.627869999999994,1,3-4,,,
54.627869999999994,2,2-3,,,
54.627869999999994,3,2-3,,,
54.627869999999994,4,2-3,,,
54.627869999999994,5,2-3,,,
54.79452,MOT_mc_stage_color_00,r-flash,,
54.79452,MOT_mc_bg_black_00,b45-65,,
54.79452,2,,,,D60
54.79452,3,,,,D60
54.79452,4,,,,D60
54.79452,5,,,,D60
54.82785,MOT_mc_light_up_00,l2,,
54.961169999999996,1,4-1,,,
54.961169999999996,1,,lb0,,
55.394459999999995,1,j1-2,,,
55.394459999999995,2,j3-4,,,
55.394459999999995,3,j3-4,,,
55.394459999999995,4,j3-4,,,
55.394459999999995,5,j3-4,,,
55.761089999999996,1,lp2,,,
55.761089999999996,2,lp4,,,
55.761089999999996,3,lp4,,,
55.761089999999996,4,lp4,,,
55.761089999999996,5,lp4,,,
56.29437,1,2-3,,,
56.29437,2,4-1,,,
56.29437,3,4-1,,,
56.29437,4,4-1,,,
56.29437,5,4-1,,,
56.594339999999995,MOT_mc_stage_color_00,r-flash,,
56.69433,1,3-4,,,
56.69433,2,1-2,,,
56.69433,3,1-2,,,
56.69433,4,1-2,,,
56.69433,5,1-2,,,
57.060959999999994,1,lp4,,,
57.59424,1,j4-1,,,
57.62757,5,w2,,,
57.62757,4,w2,,,
57.62757,3,w2,,,
57.62757,2,w2,,,
57.9942,1,lp1,,,
58.194179999999996,2,2-3,,,
58.194179999999996,3,2-3,,,
58.194179999999996,4,2-3,,,
58.194179999999996,5,2-3,,,
58.56081,1,1-2,,,
58.92744,1,lp2,,,
59.060759999999995,2,3-4,,,
59.060759999999995,3,3-4,,,
59.060759999999995,4,3-4,,,
59.060759999999995,5,3-4,,,
59.394059999999996,1,2-3,,,
59.76069,1,lp3,,,
59.994,5,w4,,,
59.994,4,w4,,,
59.994,3,w4,,,
59.994,2,w4,,,
59.994,1,3-4,,,
59.994,2,4-1,,,
59.994,3,4-1,,,
59.994,4,4-1,,,
59.994,5,4-1,,,
60.327299999999994,1,lp4,,,
60.327299999999994,2,lp1,,,
60.327299999999994,3,lp1,,,
60.327299999999994,4,lp1,,,
60.327299999999994,5,lp1,,,
61.060559999999995,1,sp4-1,,,
61.060559999999995,2,sp1-2,,,
61.060559999999995,3,sp1-2,,,
61.060559999999995,4,sp1-2,,,
61.060559999999995,5,sp1-2,,,
61.9938,1,1-2,,,
61.9938,2,2-3,,,
61.9938,3,2-3,,,
61.9938,4,2-3,,,
61.9938,5,2-3,,,
62.19378,MOT_mc_stage_color_00,r-flash,,
62.19378,MOT_mc_bg_black_00,b65-80,,
62.227109999999996,MOT_mc_light_up_00,l3,,
62.360429999999994,1,sj2,,,
62.760389999999994,1,sj2,,,
62.92704,5,w3,,,
62.92704,4,w3,,,
62.92704,3,w3,,,
62.92704,2,w3,,,
63.160349999999994,1,lp2,,,
63.460319999999996,2,j3-4,,,
63.460319999999996,3,j3-4,,,
63.460319999999996,4,j3-4,,,
63.460319999999996,5,j3-4,,,
63.82695,1,2-3,,,
64.12692,1,3-4,,,
64.42689,1,lp4,,,
64.52687999999999,5,w4,,,
64.52687999999999,4,w4,,,
64.52687999999999,3,w4,,,
64.52687999999999,2,w4,,,
65.29347,2,j4-1,,,
65.29347,3,j4-1,,,
65.29347,4,j4-1,,,
65.29347,5,j4-1,,,
65.29347,1,j4-1,,,
65.6601,2,1-2,,,
65.6601,3,1-2,,,
65.6601,4,1-2,,,
65.6601,5,1-2,,,
65.6601,1,lp1,,,
66.09339,1,j1-2,,,
66.46002,1,lp2,,,
66.49334999999999,2,2-3,,,
66.49334999999999,3,2-3,,,
66.49334999999999,4,2-3,,,
66.49334999999999,5,2-3,,,
66.82665,2,lp3,,,
66.82665,3,lp3,,,
66.82665,4,lp3,,,
66.82665,5,lp3,,,
66.99329999999999,1,j2-3,,,
67.35992999999999,1,sp3-4,,,
67.92654,2,sp3-4,,,
67.92654,3,sp3-4,,,
67.92654,4,sp3-4,,,
67.92654,5,sp3-4,,,
68.75979,1,j4-1,,,
68.82645,2,j4-1,,,
68.82645,3,j4-1,,,
68.82645,4,j4-1,,,
68.82645,5,j4-1,,,
68.85978,MOT_control_all,re_06,,
69.12642,1,sp1-2,,,
69.19308,2,sp1-2,,,
69.19308,3,sp1-2,,,
69.19308,4,sp1-2,,,
69.19308,5,sp1-2,,,
70.62626999999999,MOT_all,re_cut02,,
70.62626999999999,MOT_mc_stage_color_00,b-flash,,
70.62626999999999,MOT_mc_light_center_00,l1,,
70.92623999999999,1,,,b-1,
71.02623,1,lp2,,,
71.02623,2,lp2,,,
71.02623,3,lp2,,,
71.02623,4,lp2,,,
71.02623,5,lp2,,,
71.09289,MOT_mc_stage_color_00,r-flash,,
71.09289,1,,,,D40
71.09289,2,,,,D40
71.09289,3,,,,D40
71.09289,4,,,,D40
71.09289,5,,,,D40
71.15955,MOT_mc_light_up_00,l1,,
71.15955,MOT_mc_light_under_00,l3,,
71.59284,1,2-3,,,
71.59284,2,2-3,,,
71.59284,3,2-3,,,
71.59284,4,2-3,,,
71.59284,5,2-3,,,
72.45942,1,3-4,,,
72.45942,2,3-4,,,
72.45942,3,3-4,,,
72.45942,4,3-4,,,
72.45942,5,3-4,,,
72.79272,1,4-1,,,
72.79272,2,4-1,,,
72.79272,3,4-1,,,
72.79272,4,4-1,,,
72.79272,5,4-1,,,
73.19268,1,sj1,,,
73.19268,2,sj1,,,
73.19268,3,sj1,,,
73.19268,4,sj1,,,
73.19268,5,sj1,,,
73.6593,1,sj1,,,
73.6593,2,sj1,,,
73.6593,3,sj1,,,
73.6593,4,sj1,,,
73.6593,5,sj1,,,
74.15925,5,w1,,,
74.15925,4,w1,,,
74.15925,3,w1,,,
74.15925,2,w1,,,
74.15925,1,w1,,,
74.19257999999999,1,j1-2,,,
74.19257999999999,2,j1-2,,,
74.19257999999999,3,j1-2,,,
74.19257999999999,4,j1-2,,,
74.19257999999999,5,j1-2,,,
75.09249,1,2-3,,,
75.09249,2,2-3,,,
75.09249,3,2-3,,,
75.09249,4,2-3,,,
75.09249,5,2-3,,,
75.45912,1,sj3,,,
75.45912,2,sj3,,,
75.45912,3,sj3,,,
75.45912,4,sj3,,,
75.45912,5,sj3,,,
75.62577,MOT_control_all,re_07,,
75.82575,2,j3-4,,,
75.82575,3,j3-4,,,
75.82575,4,j3-4,,,
75.82575,5,j3-4,,,
75.82575,1,3-4,,f0,
76.02573,1,,,,L0
76.02573,2,,,,L20
76.02573,3,,,,L20
76.02573,4,,,,L20
76.02573,5,,,,L20
76.09239,MOT_mc_stage_color_00,b-flash,,
76.15905,MOT_mc_bg_black_00,b80-20,,
76.15905,MOT_mc_light_up_00,l4,,
76.29236999999999,1,4-1,,,
76.72565999999999,1,j1-2,,,
76.89231,5,w4,,,
76.89231,4,w4,,,
76.89231,3,w4,,,
76.89231,2,w4,,,
77.15894999999999,1,sj2,,,
77.59223999999999,1,j2-3,,,
77.59223999999999,2,j4-1,,,
77.59223999999999,3,j4-1,,,
77.59223999999999,4,j4-1,,,
77.59223999999999,5,j4-1,,,
78.05886,1,lp3,,,
78.05886,2,lp1,,,
78.05886,3,lp1,,,
78.05886,4,lp1,,,
78.05886,5,lp1,,,
78.49215,2,j1-2,,,
78.49215,3,j1-2,,,
78.49215,4,j1-2,,,
78.49215,5,j1-2,,,
78.92544,2,lp2,,,
78.92544,3,lp2,,,
78.92544,4,lp2,,,
78.92544,5,lp2,,,
78.92544,1,j3-4,,,
79.42539,1,4-1,,,
79.85867999999999,1,1-2,,,
80.29196999999999,1,j2-3,,,
80.72525999999999,1,lp3,,,
81.25854,1,sp3-4,,,
82.12512,1,j4-1,,,
82.92504,MOT_control_all,re_08,,
82.95837,1,j1-2,,,
83.325,MOT_mc_stage_color_00,r-flash,,
83.35833,1,lp2,,,
83.45832,2,2-3,l1,,
83.45832,3,2-3,l1,,
83.45832,4,2-3,l1,,
83.45832,5,2-3,l1,,
83.79162,2,lp3,,,
83.79162,3,lp3,,,
83.79162,4,lp3,,,
83.79162,5,lp3,,,
83.89161,1,j2-3,,,
84.25824,1,lp3,,,
84.39156,2,3-4,lb0,,
84.39156,3,3-4,lb0,,
84.39156,4,3-4,lb0,,
84.39156,5,3-4,lb0,,
84.72485999999999,2,lp4,,,
84.72485999999999,3,lp4,,,
84.72485999999999,4,lp4,,,
84.72485999999999,5,lp4,,,
84.79151999999999,1,j3-4,,,
85.15814999999999,1,lp4,,,
85.25814,2,4-1,l1,,
85.25814,3,4-1,l1,,
85.25814,4,4-1,l1,,
85.25814,5,4-1,l1,,
85.59143999999999,2,lp1,,,
85.59143999999999,3,lp1,,,
85.59143999999999,4,lp1,,,
85.59143999999999,5,lp1,,,
85.62477,1,j4-1,,,
85.9914,1,lp1,,,
86.15805,2,1-2,lb0,,
86.15805,3,1-2,lb0,,
86.15805,4,1-2,lb0,,
86.15805,5,1-2,lb0,,
86.49135,2,lp2,,,
86.49135,3,lp2,,,
86.49135,4,lp2,,,
86.49135,5,lp2,,,
86.658,1,j1-2,,,
86.82464999999999,MOT_mc_stage_color_00,b-flash,,
87.02463,2,2-3,,,
87.02463,3,2-3,,,
87.02463,4,2-3,,,
87.02463,5,2-3,,,
87.02463,1,sp2-3,,,
87.49125,1,j3-4,,,
87.89121,2,3-4,,,
87.89121,3,3-4,,,
87.89121,4,3-4,,,
87.89121,5,3-4,,,
88.29117,1,j4-1,,,
88.69113,1,sp1-2,,,
88.75779,2,4-1,,,
88.75779,3,4-1,,,
88.75779,4,4-1,,,
88.75779,5,4-1,,,
89.15775,1,j2-3,,,
89.59103999999999,1,sj3,,,
89.65769999999999,2,1-2,,,
89.65769999999999,3,1-2,,,
89.65769999999999,4,1-2,,,
89.65769999999999,5,1-2,,,
90.05766,1,3-4,r1,,
90.39095999999999,MOT_mc_stage_color_00,y-flash,,
90.42429,1,lp4,,,
90.59093999999999,5,w2,,,
90.59093999999999,4,w2,,,
90.59093999999999,3,w2,,,
90.59093999999999,2,j2-3,,,
90.59093999999999,3,j2-3,,,
90.59093999999999,4,j2-3,,,
90.59093999999999,5,j2-3,,,
90.92424,2,lp3,,,
90.92424,3,lp3,,,
90.92424,4,lp3,,,
90.92424,5,lp3,,,
90.95756999999999,1,4-1,rb0,,
91.32419999999999,1,lp1,,,
91.45752,2,j3-4,,,
91.45752,3,j3-4,,,
91.45752,4,j3-4,,,
91.45752,5,j3-4,,,
91.79082,2,lp4,,,
91.79082,3,lp4,,,
91.79082,4,lp4,,,
91.79082,5,lp4,,,
91.85748,1,1-2,r1,,
92.22411,1,lp2,,,
92.3241,2,j4-1,,,
92.3241,3,j4-1,,,
92.3241,4,j4-1,,,
92.3241,5,j4-1,,,
92.6574,2,lp1,,,
92.6574,3,lp1,,,
92.6574,4,lp1,,,
92.6574,5,lp1,,,
92.69073,1,2-3,rb0,,
93.09069,1,sj3,,,
93.19068,2,j1-2,,,
93.19068,3,j1-2,,,
93.19068,4,j1-2,,,
93.19068,5,j1-2,,,
93.45732,1,lp3,,,
93.75729,4,j2-3,,,
93.75729,5,j2-3,,,
93.89061,MOT_mc_stage_color_00,r-flash,,
93.95727,2,j2-3,,,
93.95727,3,j2-3,,,
94.15724999999999,1,j3-4,,,
94.52387999999999,1,j4-1,,,
94.52387999999999,2,j3-4,,,
94.52387999999999,3,j3-4,,,
94.52387999999999,4,j3-4,,,
94.52387999999999,5,j3-4,,,
94.85718,1,lp1,,,
94.85718,2,lp4,,,
94.85718,3,lp4,,,
94.85718,4,lp4,,,
94.85718,5,lp4,,,
95.32379999999999,1,j1-2,,,
95.32379999999999,2,j4-1,,,
95.32379999999999,3,j4-1,,,
95.32379999999999,4,j4-1,,,
95.32379999999999,5,j4-1,,,
95.69042999999999,1,2-3,,,
95.69042999999999,2,1-2,,,
95.69042999999999,3,1-2,,,
95.69042999999999,4,1-2,,,
95.69042999999999,5,1-2,,,
95.95707,1,hj3,,,
95.95707,2,hj2,,,
95.95707,3,hj2,,,
95.95707,4,hj2,,,
95.95707,5,hj2,,,
96.22371,MOT_control_all,re_09,,
96.52368,1,sp3-4,,,
96.52368,2,sp2-3,,,
96.52368,3,sp2-3,,,
96.52368,4,sp2-3,,,
96.52368,5,sp2-3,,,
98.62347,1,4-1,,,
98.62347,2,3-4,,,
98.62347,3,3-4,,,
98.62347,4,3-4,,,
98.62347,5,3-4,,,
98.69013,MOT_mc_stage_color_00,b-flash,,
98.92344,1,sj1,,,
98.92344,2,sj4,,,
98.92344,3,sj4,,,
98.92344,4,sj4,,,
98.92344,5,sj4,,,
99.42339,5,w4,,,
99.42339,4,w4,,,
99.42339,3,w4,,,
99.42339,2,w4,,,
99.42339,1,w1,,,
99.45671999999999,1,sj1,,,
99.45671999999999,2,sj4,,,
99.45671999999999,3,sj4,,,
99.45671999999999,4,sj4,,,
99.45671999999999,5,sj4,,,
99.85668,1,sj1,,,
99.85668,2,sj4,,,
99.85668,3,sj4,,,
