0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut1,,
2.63307,MOT_mc_stage_color_00,y-flash,,
2.63307,MOT_mc_bg_black_00,b65-45,,
2.63307,MOT_mc_speaker_00,temp2,,
2.63307,MOT_mc_light_center_00,l2,,
2.63307,MOT_mc_light_under_00,l1,,
39.6627,2,1-2,,f1,Lbl
39.6627,3,4-1,,,
39.6627,4,4-1,,,
39.6627,5,2-3,,,
39.6627,1,3-4,,,
40.06266,2,sp2-3,,,
40.06266,3,lp1,,,
40.06266,4,lp1,,,
40.06266,5,lp3,,,
40.06266,1,lp4,,,
40.89591,2,3-4,l2,,
41.29587,2,4-1,lb1,,
41.72916,2,sp1-2,,,
42.19578,2,j2-3,,,
42.62907,2,3-4,,,
43.12902,2,sp4-1,,,
44.795519999999996,2,,,b0,
44.795519999999996,3,1-2,,,
44.795519999999996,4,1-2,,,
44.795519999999996,5,3-4,,f1,Lbl
44.795519999999996,1,4-1,,,
44.862179999999995,MOT_control_all,ne_zoom7,,
45.12882,2,lp1,,,
45.12882,3,lp2,,,
45.12882,4,lp2,,,
45.12882,5,4-1,,,
45.12882,1,lp1,,,
45.46212,2,,,,D40
45.46212,5,sp1-2,,,
48.061859999999996,5,2-3,,b0,
48.461819999999996,MOT_control_all,ne_zoom8,,
48.56181,5,lp3,,,
49.06176,5,,,,D40
50.72826,MOT_mc_stage_color_00,b-flash,,
50.72826,MOT_all,cut3,,
50.72826,MOT_mc_light_center_00,l1,,
50.72826,2,1-2,l2,,
50.72826,3,2-3,r1,,
50.72826,4,2-3,l1,,
50.72826,5,3-4,r1,,
50.72826,1,j1-2,,,
51.19488,MOT_mc_stage_color_00,r-flash,,
51.19488,2,2-3,lb1,,
51.19488,3,3-4,rb0,,
51.19488,4,3-4,lb0,,
51.19488,5,4-1,rb0,,
51.19488,1,j2-3,,,
51.328199999999995,MOT_mc_light_up_00,l4,,
51.328199999999995,MOT_mc_light_under_00,l3,,
51.92814,MOT_mc_stage_color_00,y-flash,,
51.92814,2,sp3-4,,,
51.92814,3,sp4-1,,,
51.92814,4,sp4-1,,,
51.92814,5,sp1-2,,,
51.92814,1,sp3-4,,,
52.36143,MOT_control_all,ne_zoom9,,
52.62807,MOT_mc_stage_color_00,b-flash,,
52.62807,MOT_mc_bg_black_00,b45-20,,
52.62807,1,4-1,,f1,Lbl
52.76139,2,4-1,,f1,Lbl
52.928039999999996,3,1-2,,f1,Lbl
53.09469,4,1-2,,f1,Lbl
53.09469,5,2-3,,f1,Lbl
53.327999999999996,2,sp1-2,,,
53.327999999999996,3,sp2-3,,,
53.327999999999996,4,sp2-3,,,
53.327999999999996,5,sp3-4,,,
53.327999999999996,1,sp1-2,,,
54.29457,4,j3-4,,,
54.46122,2,j2-3,,,
54.594539999999995,1,j2-3,,,
54.72786,3,j3-4,,,
54.89451,5,j4-1,,,
55.12782,1,j3-4,,,
55.327799999999996,2,3-4,,,
55.327799999999996,3,4-1,,,
55.327799999999996,4,4-1,,,
55.327799999999996,5,1-2,,,
55.69443,2,sp4-1,,,
55.69443,3,sp1-2,,,
55.69443,4,sp1-2,,,
55.69443,5,sp2-3,,,
55.69443,1,sp4-1,,,
57.09429,2,lp1,,,
57.09429,3,lp2,,,
57.09429,4,2-3,l1,,
57.09429,5,lp3,,,
57.09429,1,lp1,,,
57.427589999999995,4,3-4,l2,,
57.760889999999996,4,j4-1,,,
58.294169999999994,4,1-2,lb1,,
58.660799999999995,4,j2-3,,,
59.094089999999994,4,3-4,lb0,,
59.52738,4,4-1,l1,,
60.193979999999996,4,lp1,,,
60.193979999999996,5,hj3,,,
60.96057,5,3-4,l1,,
61.3272,5,4-1,lb0,,
61.69383,5,1-2,,,
62.06046,5,sp2-3,,,
63.093689999999995,2,1-2,,,
63.093689999999995,3,2-3,,,
63.093689999999995,4,1-2,,,
63.093689999999995,5,3-4,,,
63.093689999999995,1,j1-2,,,
63.460319999999996,4,2-3,,,
63.460319999999996,5,4-1,,,
63.69363,2,2-3,,,
63.69363,3,3-4,,,
63.860279999999996,1,2-3,,,
64.29357,2,sp3-4,,,
64.29357,3,sp4-1,,,
64.29357,4,sp3-4,,,
64.29357,5,sp1-2,,,
64.29357,1,sp3-4,,,
65.29347,1,j4-1,,,
65.46012,2,4-1,,,
65.6601,3,1-2,,,
65.86008,4,4-1,,,
66.06006,5,2-3,,,
66.36003,1,w1,,,
66.39336,2,1-2,,,
66.39336,3,2-3,,,
66.39336,4,1-2,,,
66.39336,5,3-4,,,
66.39336,1,j1-2,,,
66.89331,2,sp2-3,,,
66.89331,3,sp3-4,,,
66.89331,4,sp2-3,,,
66.89331,5,sp4-1,,,
66.89331,1,sp2-3,,,
67.72655999999999,2,j3-4,,,
67.72655999999999,3,j4-1,,,
67.72655999999999,4,j3-4,,,
67.72655999999999,5,j1-2,,,
67.72655999999999,1,j3-4,,,
68.25984,2,lp4,,,
68.25984,3,1-2,l1,,
68.25984,4,lp4,,,
68.25984,5,lp2,,,
68.25984,1,lp4,,,
68.62647,3,2-3,l2,,
69.09309,3,hj3,,,
69.69303,3,3-4,lb1,,
70.05966,3,4-1,lb0,,
70.39296,3,1-2,,,
70.72626,3,j2-3,,,
71.35952999999999,MOT_control_all,ne_zoom10,,
71.35952999999999,3,lp3,,,
71.35952999999999,1,hj4,,,
72.05946,1,4-1,lb0,,
72.45942,1,1-2,r1,,
72.85938,1,j2-3,,,
73.29267,1,3-4,rb0,,
73.69263,1,4-1,l1,,
74.05926,1,j1-2,,,
74.62586999999999,1,sp2-3,,,
75.45912,MOT_control_all,ne_zoom11,,
75.49244999999999,3,3-4,l1,,
75.49244999999999,1,lp3,,,
75.89241,3,4-1,l2,,
76.29236999999999,3,1-2,lb1,,
76.69233,3,2-3,lb0,,
77.12562,3,3-4,,,
77.55891,3,j4-1,,,
78.12552,3,1-2,,,
78.55881,3,2-3,,,
78.95877,3,3-4,l1,,
79.42539,3,4-1,lb0,,
79.85867999999999,MOT_control_all,ne_zoom12,,
79.89201,2,hj4,,,
79.89201,3,lp1,,,
80.39196,2,sp4-1,,,
80.9919,2,1-2,lb0,,
81.39186,2,2-3,r1,,
81.92514,2,hj3,,,
82.42509,2,3-4,rb0,,
82.79172,2,4-1,l1,,
82.9917,MOT_control_all,ne_zoom13,,
83.12501999999999,2,j1-2,,,
83.12501999999999,3,j1-2,,,
83.12501999999999,4,j4-1,,,
83.12501999999999,5,j2-3,,,
83.12501999999999,1,hj3,,,
83.6583,2,2-3,,,
83.6583,3,2-3,,,
83.6583,4,1-2,,,
83.6583,5,3-4,,,
83.6583,1,3-4,,,
84.05825999999999,1,j4-1,,,
84.29157,2,j3-4,,,
84.29157,3,j3-4,,,
84.29157,4,j2-3,,,
84.29157,5,j4-1,,,
84.6582,4,3-4,,,
84.75819,2,4-1,,,
84.85817999999999,1,1-2,,,
84.95817,3,4-1,,,
85.05816,5,1-2,,,
85.55811,MOT_control_all,ne_zoom14,,
85.59143999999999,4,w4,,,
85.62477,1,j2-3,,,
85.69143,2,w1,,,
85.89141,3,w1,,,
85.9914,5,w2,,,
86.19138,MOT_control_all,ne_zoom15,,
86.25804,1,sp3-4,,,
87.29127,2,sp1-2,,,
87.29127,3,sp1-2,,,
87.29127,4,sp4-1,,,
87.29127,5,sp2-3,,,
90.52427999999999,1,hj4,,,
90.79092,2,hj2,,,
91.12422,3,hj2,,,
91.45752,4,hj1,,,
91.45752,5,hj3,,,
91.75748999999999,1,w4,,,
91.79082,1,sp4-1,,,
92.02413,2,sp2-3,,,
92.02413,3,sp2-3,,,
92.02413,4,sp1-2,,,
92.02413,5,sp3-4,,,
92.6574,2,j3-4,,,
92.6574,3,j3-4,,,
92.6574,4,j2-3,,,
92.6574,5,j4-1,,,
93.22400999999999,MOT_control_all,ne_zoom16,,
93.25734,2,lp4,,,
93.25734,3,lp4,,,
93.25734,4,lp3,,,
93.25734,5,lp1,,,
93.25734,1,j1-2,,,
93.79061999999999,1,2-3,l2,,
94.29057,1,3-4,lb1,,
95.15715,MOT_control_all,ne_zoom17,,
95.22381,1,w4,,,
95.25713999999999,1,j4-1,,,
95.6571,2,sp4-1,,,
95.6571,3,sp4-1,,,
95.6571,4,sp3-4,,,
95.6571,5,sp1-2,,,
96.3237,1,w1,,,
96.72366,1,1-2,,,
96.85698,2,1-2,,,
96.99029999999999,3,1-2,,,
97.12362,4,4-1,,,
97.25694,5,2-3,,,
97.59024,2,2-3,l2,,
97.59024,3,2-3,l1,,
97.59024,4,1-2,l2,,
97.59024,5,3-4,l1,,
97.59024,1,2-3,l2,,
97.95687,2,3-4,lb1,,
97.95687,3,3-4,lb0,,
97.95687,4,2-3,lb1,,
97.95687,5,4-1,lb0,,
97.95687,1,3-4,lb1,,
98.3235,2,sp4-1,,,
98.3235,3,sp4-1,,,
98.3235,4,sp3-4,,,
98.3235,5,sp1-2,,,
98.3235,1,sp4-1,,,
99.52337999999999,2,lp1,,,
99.52337999999999,3,lp1,,,
99.52337999999999,4,4-1,lb0,,
99.52337999999999,5,lp2,,,
99.52337999999999,1,lp1,,,
99.89000999999999,4,1-2,l1,,
100.25663999999999,4,2-3,,,
100.6566,4,j3-4,,,
101.12321999999999,4,4-1,l2,,
101.52318,4,1-2,lb1,,
101.88981,4,hj2,,,
102.82305,4,lp2,,,
102.82305,5,hj2,,,
103.42299,5,j2-3,,,
104.05626,5,3-4,r1,,
104.55621,5,sp4-1,,,
105.82275,1,1-2,,,
105.98939999999999,2,1-2,,,
106.15605,3,1-2,,,
106.3227,4,2-3,,,
106.48935,5,1-2,,,
106.75599,1,w2,,,
106.88931,2,sp2-3,,,
106.88931,3,sp2-3,,,
106.88931,4,sp3-4,,,
106.88931,5,sp2-3,,,
106.88931,1,sp2-3,,,
108.05586,1,j3-4,,,
108.18918,2,3-4,,,
108.35583,3,3-4,,,
108.52248,4,4-1,,,
108.68912999999999,5,3-4,,,
108.9891,2,4-1,,,
108.9891,3,4-1,,,
108.9891,4,1-2,,,
108.9891,5,4-1,,,
108.9891,1,4-1,,,
109.35573,2,sp1-2,,,
109.35573,3,sp1-2,,,
109.35573,4,sp2-3,,,
109.35573,5,sp1-2,,,
109.35573,1,sp1-2,,,
110.02233,1,j2-3,,,
110.15565,4,j3-4,,,
110.15565,5,j2-3,,,
110.62227,2,2-3,l2,,
110.62227,3,2-3,r1,,
110.62227,4,lp4,,,
110.62227,5,lp3,,,
110.62227,1,lp3,,,
111.05556,2,3-4,lb1,,
111.05556,3,3-4,rb0,,
111.52217999999999,2,4-1,,,
111.52217999999999,3,4-1,,,
111.88880999999999,2,j1-2,,,
111.88880999999999,3,j1-2,,,
112.35543,2,2-3,l2,,
112.35543,3,2-3,r1,,
112.75538999999999,2,3-4,lb1,,
112.75538999999999,3,3-4,rb0,,
113.12201999999999,2,j4-1,,,
113.12201999999999,3,j4-1,,,
113.88861,MOT_control_all,ne_zoom18,,
113.88861,2,lp1,,,
113.88861,3,lp1,,,
113.88861,1,hj3,,,
114.42188999999999,1,3-4,l2,,
114.82185,1,4-1,lb1,,
115.22180999999999,1,j1-2,,,
115.82175,1,2-3,lb0,,
116.35503,1,3-4,l1,,
116.78832,1,4-1,,,
117.18827999999999,1,sp1-2,,,
117.95487,MOT_control_all,ne_zoom19,,
117.98819999999999,3,1-2,l1,,
117.98819999999999,1,j2-3,,,
118.35482999999999,3,2-3,l2,,
118.68813,3,3-4,lb1,,
118.68813,1,lp3,,,
119.08809,3,j4-1,,,
119.52138,3,1-2,lb0,,
119.988,3,sp2-3,,,
120.52127999999999,3,3-4,l1,,
120.95456999999999,3,4-1,lb0,,
121.35453,3,hj1,,,
122.15445,MOT_control_all,ne_zoom20,,
122.18777999999999,2,1-2,lb0,,
122.18777999999999,3,lp1,,,
122.55440999999999,2,2-3,l1,,
122.98769999999999,2,sp3-4,,,
123.55431,2,4-1,lb0,,
123.95427,2,1-2,l1,,
124.3209,2,2-3,,,
124.72085999999999,2,j3-4,,,
125.52077999999999,MOT_control_all,ne_zoom21,,
125.52077999999999,2,lp4,,,
125.52077999999999,4,4-1,l2,,
125.52077999999999,5,3-4,r2,,
125.52077999999999,2,4-1,,,
125.88740999999999,4,1-2,lb1,,
125.88740999999999,5,4-1,rb1,,
125.88740999999999,1,3-4,,,
126.25403999999999,4,j2-3,,,
126.25403999999999,5,j1-2,,,
126.25403999999999,1,j4-1,,,
126.45402,2,w1,,,
126.95397,2,hj1,,,
126.95397,3,hj1,,,
126.95397,4,lp3,,,
126.95397,5,lp2,,,
126.95397,1,lp1,,,
127.52058,2,1-2,l2,,
127.52058,3,1-2,r1,,
127.92053999999999,2,2-3,lb1,,
127.92053999999999,3,2-3,rb0,,
128.28717,2,hj3,,,
128.28717,3,hj3,,,
128.28717,4,hj3,,,
128.28717,5,hj2,,,
128.28717,1,j1-2,,,
128.85378,2,3-4,,,
128.85378,3,3-4,,,
128.85378,4,3-4,,,
128.85378,5,2-3,,,
128.85378,1,2-3,,,
129.25374,2,4-1,l2,,
129.25374,3,4-1,r1,,
129.25374,4,4-1,l2,,
129.25374,5,3-4,r2,,
129.25374,1,3-4,,,
129.62037,2,1-2,lb1,,
129.62037,3,1-2,rb0,,
129.62037,4,1-2,lb1,,
129.62037,5,4-1,rb1,,
129.62037,1,4-1,,,
130.05366,2,hj2,,,
130.05366,3,hj2,,,
130.05366,4,hj2,,,
130.05366,5,hj1,,,
130.05366,1,j1-2,,,
130.85358,MOT_control_all,ne_zoom22,,
130.88691,1,hj2,,,
131.28687,5,w1,,,
131.28687,4,w2,,,
131.28687,3,w2,,,
131.28687,2,w2,,,
131.52017999999998,1,sp2-3,,,
131.55351,MOT_control_all,ne_zoom23,,
132.88671,2,sp2-3,,,
132.88671,3,sp2-3,,,
132.88671,4,sp2-3,,,
132.88671,5,sp1-2,,,
135.78642,2,j3-4,,,
135.78642,3,j3-4,,,
135.78642,4,j3-4,,,
135.78642,5,j2-3,,,
135.78642,1,j3-4,,,
136.41969,2,lp4,,,
136.41969,3,lp4,,,
136.41969,4,lp4,,,
136.41969,5,lp3,,,
136.41969,1,lp4,,,
137.18627999999998,1,j4-1,,,
137.35293,2,j4-1,,,
137.55291,3,j4-1,,,
137.75289,4,j4-1,,,
137.95287,5,j3-4,,,
138.25284,1,w1,,,
138.25284,2,sp1-2,,,
138.25284,3,sp1-2,,,
138.25284,4,sp1-2,,,
138.25284,5,sp4-1,,,
138.25284,1,sp1-2,,,
140.08598999999998,MOT_control_all,ne_zoom24,,
140.21931,MOT_mc_stage_color_00,b-flash,,
140.21931,MOT_mc_bg_black_00,b20-65,,
140.21931,MOT_mc_speaker_00,stay,,
140.21931,MOT_mc_light_up_00,l1,,
140.21931,MOT_mc_light_under_00,l3,,
140.21931,2,2-3,,b0,Dbl
140.21931,3,2-3,,b0,Dbl
140.21931,4,2-3,,b0,Dbl
140.21931,5,1-2,,b0,Dbl
140.21931,1,2-3,,b0,Dbl
141.15255,5,w2,,,
141.15255,4,w3,,,
141.15255,3,w3,,,
141.15255,2,w3,,,
141.15255,1,w3,,,
