0.03333,MOT_control_all,zoom1,,
20.397959999999998,1,j1-2,,
20.6646,MOT_mc_stage_color_00,y-flash,,
20.73126,MOT_mc_light_up_00,l3,,
20.76459,1,lp2,,
20.76459,2,lp2,,
20.76459,3,lp2,,
20.76459,4,lp2,,
20.76459,5,lp2,,
20.76459,2,w2,,
20.76459,1,2-3,,
21.13122,1,lp3,,
22.49775,1,3-4,,
22.86438,1,lp4,,
24.030929999999998,1,4-1,,
24.39756,1,w1,,
24.53088,2,j2-3,,
24.59754,3,2-3,,
24.59754,4,2-3,,
24.59754,5,2-3,,
24.96417,3,lp3,,
24.96417,4,lp3,,
24.96417,5,lp3,,
24.96417,2,lp3,,
26.63067,2,3-4,,
26.9973,2,lp4,,
28.23051,2,4-1,,
28.59714,2,w1,,
28.76379,3,3-4,,
28.76379,4,3-4,,
28.76379,5,3-4,,
28.76379,1,1-2,,
29.130419999999997,3,lp4,,
29.130419999999997,4,lp4,,
29.130419999999997,5,lp4,,
29.130419999999997,1,lp2,,
30.79692,1,2-4,,
31.163549999999997,1,lp4,,
31.83015,1,j4-1,,
31.86348,2,1-2,,
32.230109999999996,1,w1,,
32.296769999999995,2,sj2,,
32.76339,2,sj2,,
32.86338,3,4-1,,
32.86338,4,4-1,,
32.86338,5,4-1,,
33.19668,2,lp2,,
33.23001,3,lp1,,
33.23001,4,lp1,,
33.23001,5,lp1,,
33.896609999999995,2,2-1,,
33.896609999999995,1,1-3,,
34.263239999999996,2,lp1,,
34.263239999999996,1,lp3,,
34.89651,2,j1-2,,
34.89651,1,j3-2,,
35.02983,3,1-3,,
35.02983,4,1-3,,
35.02983,5,1-3,,
35.39646,3,lp3,,
35.39646,4,lp3,,
35.39646,5,lp3,,
36.56301,2,2-3,,
36.56301,1,2-3,,
36.96297,2,j3-4,,
36.96297,1,j3-4,,
37.02963,3,3-2,,
37.02963,4,3-2,,
37.02963,5,3-2,,
37.39626,3,lp2,,
37.39626,4,lp2,,
37.39626,5,lp2,,
37.39626,2,lp4,,
37.39626,1,lp4,,
39.129419999999996,2,4-1,,f1
39.162749999999996,1,4-1,,
39.196079999999995,3,2-3,,
39.196079999999995,4,2-3,,
39.196079999999995,5,2-3,,
39.39606,MOT_mc_bg_black_00,b45-65,,
39.46272,MOT_mc_stage_color_00,b-flash,,
39.562709999999996,MOT_mc_light_up_00,l1,,
39.562709999999996,MOT_mc_light_center_00,l1,,
39.562709999999996,MOT_mc_light_under_00,l2,,
39.562709999999996,3,w3,,
39.562709999999996,4,w3,,
39.562709999999996,5,w3,,
39.562709999999996,2,1-2,,
39.562709999999996,1,w1,,
39.962669999999996,2,lp2,,
41.36253,2,,l1,
41.86248,2,,l2,
42.3291,2,,l3,
43.229009999999995,2,j2-4,,
43.329,3,3-4,,
43.329,4,3-4,,
43.329,5,3-4,,
43.69563,3,w4,,
43.69563,4,w4,,
43.69563,5,w4,,
43.69563,2,lp4,,
45.39546,2,4-1,,
45.89541,2,1-2,,
46.39536,2,2-4,,
46.828649999999996,2,lp4,,
47.42859,2,4-1,,
47.49525,3,4-1,,
47.49525,4,4-1,,
47.49525,5,4-1,,
47.86188,3,w1,,
47.86188,4,w1,,
47.86188,5,w1,,
47.86188,2,w1,,
47.92854,1,1-1,,f1
48.36183,1,1-2,,
48.76179,1,lp2,,
49.62837,1,,l1,
50.094989999999996,1,,l2,
50.561609999999995,1,,l3,
51.16155,1,2-3,l4,
51.52818,1,j3-4,,
51.59484,2,1-3,,
51.62817,3,1-4,,
51.62817,4,1-4,,
51.62817,5,1-4,,
51.9948,3,w4,,
51.9948,4,w4,,
51.9948,5,w4,,
51.9948,2,lp3,,
51.9948,1,lp4,,
52.26144,1,,lb3,
52.79472,1,,lb2,
52.86138,2,,lb2,
53.327999999999996,1,,lb1,
53.361329999999995,2,,lb1,
53.794619999999995,2,3-1,,
53.794619999999995,1,4-1,,
53.86128,2,,lb0,
53.86128,1,,lb0,
54.194579999999995,2,1-2,,
54.194579999999995,1,1-2,,
54.594539999999995,2,2-3,,
54.594539999999995,1,2-3,,
54.994499999999995,2,lp3,,
54.994499999999995,1,lp3,,
55.794419999999995,3,4-2,,
55.794419999999995,4,4-2,,
55.794419999999995,5,4-2,,
55.794419999999995,2,j3-2,,
55.794419999999995,1,3-2,,
56.09439,MOT_mc_stage_color_00,b-flash,,
56.09439,MOT_mc_light_up_00,l3,,
56.09439,MOT_mc_light_center_00,l2,,
56.161049999999996,1,lp2,,
56.161049999999996,2,lp2,,
56.161049999999996,3,lp2,,
56.161049999999996,4,lp2,,
56.161049999999996,5,lp2,,
56.161049999999996,2,2-3,,
56.52768,2,lp3,,
57.894209999999994,2,3-4,,
58.260839999999995,2,lp4,,
59.427389999999995,2,4-1,,
59.794019999999996,2,w1,,
59.927339999999994,3,j2-3,,
59.927339999999994,4,j2-3,,
59.927339999999994,5,j2-3,,
59.927339999999994,1,j2-3,,
60.36063,3,lp3,,
60.36063,4,lp3,,
60.36063,5,lp3,,
60.36063,1,lp3,,
62.02713,1,3-4,,
62.39376,1,lp4,,
63.62697,1,4-1,,
63.9936,1,w1,,
64.16024999999999,3,3-1,,
64.16024999999999,4,3-1,,
64.16024999999999,5,3-1,,
64.16024999999999,2,1-2,,
64.52687999999999,3,lp1,,
64.52687999999999,4,lp1,,
64.52687999999999,5,lp1,,
64.52687999999999,2,lp2,,
66.26004,2,2-4,,
66.62666999999999,2,lp4,,
67.29326999999999,2,j4-2,,
67.29326999999999,1,j1-2,,
67.79321999999999,3,1-4,,
67.79321999999999,4,1-4,,
67.79321999999999,5,1-4,,
67.79321999999999,2,sj2,,
67.79321999999999,1,sj2,,
68.22650999999999,3,sj4,,
68.22650999999999,4,sj4,,
68.22650999999999,5,sj4,,
68.22650999999999,2,sj2,,
68.22650999999999,1,sj2,,
68.55981,MOT_mc_stage_color_00,y-flash,,
68.55981,MOT_mc_bg_black_00,b65-20,,
68.62647,MOT_mc_light_under_00,l1,,
68.65979999999999,MOT_mc_light_up_00,l2,,
68.65979999999999,MOT_mc_light_center_00,l3,,
68.69313,3,lp4,,
68.69313,4,lp4,,
68.69313,5,lp4,,
68.69313,2,lp2,,
68.69313,1,lp2,,
69.42639,2,2-3,,
69.42639,1,2-3,,
69.79302,2,lp3,,
69.79302,1,lp3,,
70.39296,3,j4-1,,
70.39296,4,j4-1,,
70.39296,5,j4-1,,
70.39296,2,j3-2,,
70.39296,1,j3-2,,
72.02613,3,1-2,,
72.02613,4,1-2,,
72.02613,5,1-2,,
72.02613,2,2-3,,
72.02613,1,2-3,,
72.42609,3,j2-1,,
72.42609,4,j2-1,,
72.42609,5,j2-1,,
72.42609,2,j3-1,,
72.42609,1,j3-1,,
72.85938,3,lp1,,
72.85938,4,lp1,,
72.85938,5,lp1,,
72.85938,2,lp1,,
72.85938,1,lp1,,
74.52588,1,j1-2,,
74.52588,2,j1-2,,
74.52588,3,j1-2,,
74.52588,4,j1-2,,
74.52588,5,j1-2,,
74.92584,1,lp2,,
74.92584,2,lp2,,
74.92584,3,lp2,,
74.92584,4,lp2,,
74.92584,5,lp2,,
75.55910999999999,1,2-3,,
75.55910999999999,2,2-3,,
75.55910999999999,3,2-3,,
75.55910999999999,4,2-3,,
75.55910999999999,5,2-3,,
75.85907999999999,1,3-4,,
75.85907999999999,2,3-4,,
75.85907999999999,3,3-4,,
75.85907999999999,4,3-4,,
75.85907999999999,5,3-4,,
76.19238,1,4-1,,
76.19238,2,4-1,,
76.19238,3,4-1,,
76.19238,4,4-1,,
76.19238,5,4-1,,
76.19238,1,,,b1
76.19238,2,,,b1
76.59234,1,1-4,,
76.59234,2,1-4,,
76.59234,3,1-4,,
76.59234,4,1-4,,
76.59234,5,1-4,,
76.59234,1,,,b0
76.59234,2,,,b0
76.59234,3,,,f0
76.59234,4,,,f0
76.59234,5,,,f0
76.92564,MOT_mc_bg_black_00,b20-65,,
76.95897,1,lp4,,
76.95897,2,lp4,,
76.95897,3,lp4,,
76.95897,4,lp4,,
76.95897,5,lp4,,
76.9923,MOT_mc_stage_color_00,r-flash,,
77.69223,4,4-2,,
77.79222,2,4-2,,
77.89220999999999,1,4-2,,
77.9922,3,4-2,,
78.09219,5,4-2,,
78.32549999999999,4,2-1,,
78.42549,2,2-1,,
78.52548,1,2-1,,
78.62546999999999,3,2-1,,
78.72546,5,2-1,,
78.9921,1,lp1,,
78.9921,2,lp1,,
78.9921,3,lp1,,
78.9921,4,lp1,,
78.9921,5,lp1,,
79.69203,1,w1,,b-1
79.69203,2,w1,,b-1
79.69203,3,w1,,b-1
79.69203,4,w1,,b-1
79.69203,5,w1,,b-1
80.05866,1,,,f0
80.05866,2,,,f0
80.05866,3,,,f0
80.05866,4,,,f0
80.05866,5,,,f0
80.39196,1,1-4,,
80.39196,2,1-4,,
80.39196,3,1-4,,
80.39196,4,1-4,,
80.39196,5,1-4,,
80.79191999999999,1,j4-2,,
80.89191,2,j4-2,,
80.89191,3,j4-2,,
80.95857,4,j4-2,,
80.95857,5,j4-2,,
81.15854999999999,MOT_mc_stage_color_00,b-flash,,
81.22520999999999,MOT_mc_bg_black_00,b65-45,,
81.3252,MOT_mc_light_up_00,l3,,
81.3252,MOT_mc_light_center_00,l1,,
82.45841999999999,1,2-3,,
82.45841999999999,2,2-3,,
82.45841999999999,3,2-3,,
82.45841999999999,4,2-3,,
82.45841999999999,5,2-3,,
82.45841999999999,1,j2-3,,f1
82.45841999999999,2,j2-3,,
82.45841999999999,3,,,b-1
82.45841999999999,4,,,b-1
82.45841999999999,5,,,b-1
82.85838,1,w3,,
82.85838,2,w3,,
82.85838,3,w3,,
82.85838,4,w3,,
82.85838,5,w3,,
82.85838,1,j3-4,,
83.325,1,lp4,,
84.49154999999999,1,4-1,,
84.95817,1,3-4,,
84.95817,2,3-4,,
84.95817,3,3-4,,
84.95817,4,3-4,,
84.95817,5,3-4,,
84.95817,1,1-2,,
85.42479,1,w4,,
85.42479,2,w4,,
85.42479,3,w4,,
85.42479,4,w4,,
85.42479,5,w4,,
85.42479,1,j2-3,,
87.05796,1,4-1,,
87.05796,2,4-1,,
87.05796,3,4-1,,
87.05796,4,4-1,,
87.05796,5,4-1,,
87.05796,1,3-4,,
87.52458,1,w1,,
87.52458,2,w1,,
87.52458,3,w1,,
87.52458,4,w1,,
87.52458,5,w1,,
87.52458,1,4-1,,
87.99119999999999,1,j1-4,,
88.45782,1,lp4,,
89.09109,1,j4-1,,
89.52438,2,2-3,,f1
89.52438,1,w1,,
90.02432999999999,2,j3-4,,
90.45761999999999,2,lp4,,
91.19087999999999,1,1-3,,
91.19087999999999,2,1-3,,
91.19087999999999,3,1-3,,
91.19087999999999,4,1-3,,
91.19087999999999,5,1-3,,
91.19087999999999,2,j4-1,,
91.6575,1,w3,,
91.6575,2,w3,,
91.6575,3,w3,,
91.6575,4,w3,,
91.6575,5,w3,,
91.6575,2,lp1,,
92.79072,2,1-2,,
93.25734,1,j3-4,,
93.25734,2,j3-4,,
93.25734,3,j3-4,,
93.25734,4,j3-4,,
93.25734,5,j3-4,,
93.25734,2,2-3,,
93.75729,1,w4,,
93.75729,2,w4,,
93.75729,3,w4,,
93.75729,4,w4,,
93.75729,5,w4,,
93.75729,2,lp3,,
94.25724,1,4-1,,
94.25724,3,4-1,,
94.25724,4,4-1,,
94.25724,5,4-1,,
94.75719,1,w1,,
94.75719,3,w1,,
94.75719,4,w1,,
94.75719,5,w1,,
95.32379999999999,1,j1-4,,
95.32379999999999,2,j1-4,,
95.32379999999999,3,j1-4,,
95.32379999999999,4,j1-4,,
95.32379999999999,5,j1-4,,
95.32379999999999,2,j3-4,,
95.75708999999999,1,lp4,,
95.75708999999999,2,lp4,,
95.75708999999999,3,lp4,,
95.75708999999999,4,lp4,,
95.75708999999999,5,lp4,,
96.95697,1,4-1,,
96.95697,2,4-1,,
96.95697,3,4-1,,
96.95697,4,4-1,,
96.95697,5,4-1,,
97.39026,1,1-2,,
97.39026,2,1-2,,
97.39026,3,1-2,,
97.39026,4,1-2,,
97.39026,5,1-2,,
97.39026,1,j1-2,,
97.39026,2,j1-2,,
97.79021999999999,MOT_mc_stage_color_00,b-flash,,
97.79021999999999,MOT_mc_bg_black_00,b45-20,,
97.85687999999999,MOT_mc_light_under_00,l1,,
97.85687999999999,1,lp2,,
97.85687999999999,2,lp2,,
97.85687999999999,3,lp2,,
97.85687999999999,4,lp2,,
97.85687999999999,5,lp2,,
97.85687999999999,2,j2-3,,
97.85687999999999,1,j2-3,,
97.89021,MOT_mc_light_up_00,l4,,
97.89021,MOT_mc_light_center_00,l3,,
98.39016,2,3-4,,
98.39016,1,3-4,,
98.75679,2,lp4,,
98.75679,1,lp4,,
99.59004,2,4-1,,
99.59004,1,4-1,,
99.99,2,lp1,,
99.99,1,lp1,,
101.62317,1,2-3,,
101.62317,2,2-3,,
101.62317,3,2-3,,
101.62317,4,2-3,,
101.62317,5,2-3,,
101.62317,2,j1-2,,
101.62317,1,j1-2,,
102.02313,1,lp3,,
102.02313,2,lp3,,
102.02313,3,lp3,,
102.02313,4,lp3,,
102.02313,5,lp3,,
102.02313,2,lp2,,
102.02313,1,lp2,,
102.68973,2,2-3,,
102.68973,1,2-3,,
103.15634999999999,2,3-4,,
103.15634999999999,1,3-4,,
103.62297,2,lp4,,
103.62297,1,lp4,,
105.88941,2,,r1,
105.88941,1,,l1,
106.92264,2,,r2,
106.92264,1,,l2,
107.45591999999999,2,4-1,,
107.45591999999999,1,4-1,,
107.92254,2,j1-2,,
107.92254,1,j1-2,,
108.32249999999999,2,lp2,,
108.32249999999999,1,lp2,,
108.92244,2,2-3,rb1,
108.92244,1,2-3,lb1,
109.42239,1,sj3,,
109.6557,2,sj3,,
109.88901,1,sj3,,
109.98899999999999,3,3-4,,
109.98899999999999,4,3-4,,
109.98899999999999,5,3-4,,
110.12232,2,sj3,,
110.38896,3,lp4,,
110.38896,4,lp4,,
110.38896,5,lp4,,
110.38896,1,lp3,,
110.62227,2,lp3,,
111.08888999999999,2,3-4,,
111.08888999999999,1,3-4,,
111.55551,2,lp4,,
111.55551,1,lp4,,
112.08878999999999,3,j4-1,,
112.08878999999999,4,j4-1,,
112.08878999999999,5,j4-1,,
112.08878999999999,2,4-1,,
112.08878999999999,1,4-1,,
112.48875,3,lp1,,
112.48875,4,lp1,,
112.48875,5,lp1,,
112.48875,2,lp1,,
112.48875,1,lp1,,
113.08869,1,1-2,,
113.08869,2,1-2,,
113.08869,3,1-2,,
113.08869,4,1-2,,
113.08869,5,1-2,,
113.48864999999999,1,lp2,,
113.48864999999999,2,lp2,,
113.48864999999999,3,lp2,,
113.48864999999999,4,lp2,,
113.48864999999999,5,lp2,,
114.15525,1,j2-3,,
114.15525,2,j2-3,,
114.15525,3,j2-3,,
114.15525,4,j2-3,,
114.15525,5,j2-3,,
114.62187,1,lp3,,
114.62187,2,lp3,,
114.62187,3,lp3,,
114.62187,4,lp3,,
114.62187,5,lp3,,
115.68843,2,3-4,,
115.68843,1,3-4,,
116.15504999999999,3,3-3,,
116.15504999999999,4,3-3,,
116.15504999999999,5,3-3,,
116.15504999999999,2,4-1,rb0,
116.15504999999999,1,4-1,lb0,
116.62167,3,lp3,,
116.62167,4,lp3,,
116.62167,5,lp3,,
116.62167,2,lp1,,
116.62167,1,lp1,,
117.78822,2,1-2,,
117.78822,1,1-2,,
118.25484,2,j2-3,,
118.25484,1,j2-3,,
120.28797,1,j3-4,,
120.28797,2,j3-4,,
120.28797,3,j3-4,,
120.28797,4,j3-4,,
120.28797,5,j3-4,,
120.82124999999999,1,lp4,,
120.82124999999999,2,lp4,,
120.82124999999999,3,lp4,,
120.82124999999999,4,lp4,,
120.82124999999999,5,lp4,,
123.48764999999999,1,4-3,,
123.48764999999999,2,4-3,,
123.48764999999999,3,4-3,,
123.48764999999999,4,4-3,,
123.48764999999999,5,4-3,,
123.82095,1,3-1,,
123.82095,2,3-1,,
123.82095,3,3-1,,
123.82095,4,3-1,,
123.82095,5,3-1,,
124.18758,1,1-2,,
124.18758,2,1-2,,
124.18758,3,1-2,,
124.18758,4,1-2,,
124.18758,5,1-2,,
124.52087999999999,1,j2-3,,
124.52087999999999,2,j2-3,,
124.52087999999999,3,j2-3,,
124.52087999999999,4,j2-3,,
124.52087999999999,5,j2-3,,
124.95416999999999,MOT_mc_stage_color_00,y-flash,,
125.02082999999999,1,w3,,
125.02082999999999,2,w3,,
125.02082999999999,3,w3,,
125.02082999999999,4,w3,,
125.02082999999999,5,w3,,
125.05416,MOT_mc_bg_black_00,b20-65,,
125.08748999999999,MOT_mc_light_up_00,l1,,
125.08748999999999,MOT_mc_light_center_00,l1,,
125.08748999999999,MOT_mc_light_under_00,l2,,
125.08748999999999,MOT_mc_speaker_00,stay,,
