0.03333,MOT_control_all,zoom1,,
7.89921,1,j3-1,,
7.89921,2,j3-1,,
7.89921,3,j3-1,,
7.89921,4,j3-1,,
7.89921,5,j3-1,,
8.29917,MOT_mc_light_under_00,l1,,
8.73246,1,j1-4,,
8.73246,2,j1-4,,
8.73246,3,j1-4,,
8.73246,4,j1-4,,
8.73246,5,j1-4,,
9.03243,MOT_mc_back_00,l2,,
9.16575,MOT_mc_light_under_00,l1,,
9.16575,MOT_mc_light_up_00,l1,,
10.398959999999999,1,4-1,,
10.398959999999999,2,4-1,,
10.398959999999999,3,4-1,,
10.398959999999999,4,4-1,,
10.398959999999999,5,4-1,,
11.03223,1,1-2,,
11.03223,2,1-2,,
11.03223,3,1-2,,
11.03223,4,1-2,,
11.03223,5,1-2,,
11.86548,1,2-4,,
11.86548,2,2-4,,
11.86548,3,2-4,,
11.86548,4,2-4,,
11.86548,5,2-4,,
12.632069999999999,1,sj4,,
12.632069999999999,2,sj4,,
12.632069999999999,3,sj4,,
12.632069999999999,4,sj4,,
12.632069999999999,5,sj4,,
13.032029999999999,1,sj4,,
13.032029999999999,2,sj4,,
13.032029999999999,3,sj4,,
13.032029999999999,4,sj4,,
13.032029999999999,5,sj4,,
13.431989999999999,1,4-3,,
13.431989999999999,2,4-3,,
13.431989999999999,3,4-3,,
13.431989999999999,4,4-3,,
13.431989999999999,5,4-3,,
13.79862,1,lp3,,
13.79862,2,lp3,,
13.79862,3,lp3,,
13.79862,4,lp3,,
13.79862,5,lp3,,
14.9985,4,3-1,r1,
14.9985,5,3-1,l1,
14.9985,1,j3-1,,
14.9985,2,2-1,r1,
14.9985,3,3-1,l1,
15.43179,1,lp1,,
15.43179,2,lp1,,
15.43179,3,lp1,,
15.43179,4,lp1,,
15.43179,5,lp1,,
15.83175,4,1-2,r2,
15.83175,5,1-2,l2,
15.83175,1,j1-2,,
15.83175,2,1-2,r2,
15.83175,3,1-2,l2,
16.39836,1,j2-3,,
16.39836,2,j2-3,,
16.39836,3,j2-3,,
16.39836,4,j2-3,,
16.39836,5,j2-3,,
16.83165,1,lp3,,
16.83165,2,lp3,,
16.83165,3,lp3,,
16.83165,4,lp3,,
16.83165,5,lp3,,
17.59824,1,j3-4,,
17.9982,2,j3-4,,
18.39816,3,j3-4,,
18.39816,1,w4,,
18.73146,4,j3-4,,
18.73146,2,w4,,
19.09809,5,j3-4,,
19.49805,1,4-1,,
19.49805,2,4-1,,
19.49805,3,4-1,,
19.49805,4,4-1,,
19.49805,5,4-1,,
19.86468,1,j1-3,,
19.86468,2,j1-3,,
19.86468,3,j1-3,,
19.86468,4,j1-3,,
19.86468,5,j1-3,,
20.63127,1,hj3,,
20.63127,2,hj3,,
20.63127,3,hj3,,
20.63127,4,hj3,,
20.63127,5,hj3,,
21.16455,MOT_mc_stage_color_00,b-flash,,
21.3312,1,lp3,,
21.3312,2,lp3,,
21.3312,3,lp3,,
21.3312,4,lp3,,
21.3312,5,lp3,,
22.46442,2,3-2,rb1,
22.46442,3,3-2,lb1,
22.69773,4,3-2,rb1,
22.69773,5,3-2,lb1,
23.06436,2,2-1,rb0,
23.06436,3,2-1,lb0,
23.331,4,2-1,rb0,
23.331,5,2-1,lb0,
23.331,1,j3-1,,
23.73096,1,1-4,,
23.73096,2,1-4,,
23.73096,3,1-4,,
23.73096,4,1-4,,
23.73096,5,1-4,,
24.064259999999997,1,w4,,
24.064259999999997,2,w4,,
24.064259999999997,3,w4,,
24.064259999999997,4,w4,,
24.064259999999997,5,w4,,
24.36423,1,sj4,,
24.36423,2,sj4,,
24.36423,3,sj4,,
24.36423,4,sj4,,
24.36423,5,sj4,,
25.064159999999998,1,sj4,,
25.064159999999998,2,sj4,,
25.064159999999998,3,sj4,,
25.064159999999998,4,sj4,,
25.064159999999998,5,sj4,,
25.43079,1,4-3,,
25.43079,2,4-3,,
25.43079,3,4-3,,
25.43079,4,4-3,,
25.43079,5,4-3,,
25.79742,1,lp3,,
25.79742,2,lp3,,
25.79742,3,lp3,,
25.79742,4,lp3,,
25.79742,5,lp3,,
26.53068,1,sj3,,
26.53068,2,sj3,,
26.53068,3,sj3,,
26.53068,4,sj3,,
26.53068,5,sj3,,
26.863979999999998,1,sj3,,
26.863979999999998,2,sj3,,
26.863979999999998,3,sj3,,
26.863979999999998,4,sj3,,
26.863979999999998,5,sj3,,
27.23061,1,sj3,,
27.23061,2,sj3,,
27.23061,3,sj3,,
27.23061,4,sj3,,
27.23061,5,sj3,,
27.56391,1,sj3,,
27.56391,2,sj3,,
27.56391,3,sj3,,
27.56391,4,sj3,,
27.56391,5,sj3,,
27.897209999999998,1,3-4,,
27.96387,2,3-3,,
27.96387,3,3-3,,
28.06386,4,3-3,,
28.06386,5,3-3,,
28.530479999999997,1,hj4,,
28.530479999999997,2,j3-4,,
28.530479999999997,3,j3-4,,
28.530479999999997,4,j3-4,,
28.530479999999997,5,j3-4,,
29.297069999999998,1,sj4,,
29.297069999999998,2,sj4,,
29.297069999999998,3,sj4,,
29.297069999999998,4,sj4,,
29.297069999999998,5,sj4,,
29.63037,1,sj4,,
29.63037,2,sj4,,
29.63037,3,sj4,,
29.63037,4,sj4,,
29.63037,5,sj4,,
29.997,1,sj4,,
29.997,2,sj4,,
29.997,3,sj4,,
29.997,4,sj4,,
29.997,5,sj4,,
30.330299999999998,1,sj4,,
30.330299999999998,2,sj4,,
30.330299999999998,3,sj4,,
30.330299999999998,4,sj4,,
30.330299999999998,5,sj4,,
30.69693,1,4-1,,
30.763589999999997,2,4-4,,
30.763589999999997,3,4-4,,
30.86358,4,4-4,,
30.86358,5,4-4,,
31.23021,2,j4-1,,
31.23021,3,j4-1,,
31.23021,4,j4-1,,
31.23021,5,j4-1,,
31.363529999999997,1,sj1,,
32.16345,1,1-2,,
32.16345,2,1-2,,
32.16345,3,1-2,,
32.16345,4,1-2,,
32.16345,5,1-2,,
32.49675,2,sj2,,
32.86338,2,sj2,,
33.19668,2,lp2,,
33.56331,2,j2-4,,
34.96317,2,4-3,,
35.3298,2,lp3,,
35.6631,2,sj3,,
36.02973,2,sj3,,
36.39636,2,3-4,,
36.729659999999996,2,lp4,,
37.79622,2,j4-3,,
38.329499999999996,2,sj3,,
38.762789999999995,2,sj3,,
39.129419999999996,2,lp3,,
40.29597,2,3-4,,
40.59594,2,4-1,,
41.26254,2,j1-2,,
41.995799999999996,2,sj2,,
42.395759999999996,2,lp2,,
42.92904,3,sj2,,
43.36233,3,j2-4,,
43.42899,2,2-3,,
43.79562,2,w3,,
43.79562,3,sj4,,
44.428889999999996,3,sj4,,
44.795519999999996,3,j4-1,,
45.195479999999996,3,sj1,,
45.79542,3,j1-2,,
46.19538,3,lp2,,
47.59524,3,j2-3,,
48.22851,3,j3-4,,
49.06176,2,3-1,,
49.06176,3,4-1,,
49.39506,2,lp1,,
49.39506,3,lp1,,
51.52818,3,1-2,,
51.794819999999994,3,j2-4,,
52.22811,3,lp4,,
52.594739999999994,3,sj4,,
53.22801,2,j1-3,,
53.22801,3,j4-3,,
53.6613,2,lp3,,
53.6613,3,lp3,,
54.49455,1,j4-3,,
54.594539999999995,3,3-4,,
54.594539999999995,2,3-4,,
54.961169999999996,MOT_mc_stage_color_00,r-flash,,
54.961169999999996,3,w4,,
54.961169999999996,2,w4,,
55.06116,1,j3-4,,
55.761089999999996,1,j4-2,,
56.594339999999995,1,sj2,,
57.29427,1,sj2,,
57.394259999999996,2,4-1,,
57.394259999999996,3,4-1,,
57.860879999999995,1,j2-1,,
57.92754,2,sj1,,
57.92754,3,sj1,,
58.3275,2,lp1,,
58.3275,3,lp1,,
58.76079,1,1-3,,
58.76079,2,1-3,,
58.76079,3,1-3,,
58.76079,4,1-3,,
58.76079,5,1-3,,
59.26074,1,lp3,,
59.26074,2,lp3,,
59.26074,3,lp3,,
59.26074,4,lp3,,
59.26074,5,lp3,,
60.52728,1,hj3,,
60.52728,2,hj3,,
60.52728,3,hj3,,
60.627269999999996,5,3-4,,f1
60.92724,MOT_mc_stage_color_00,b-flash,,
61.060559999999995,5,j4-1,,
61.093889999999995,1,j3-1,,
61.093889999999995,2,j3-1,,
61.093889999999995,3,j3-1,,
61.493849999999995,1,w1,,
61.493849999999995,2,w1,,
61.493849999999995,3,w1,,
61.69383,5,sj1,,
62.09379,5,sj1,,
62.79372,5,1-4,,b0
62.96037,4,3-3,,f1
63.29367,1,hj1,,
63.29367,2,hj1,,
63.29367,3,hj1,,
63.36033,5,w4,,
63.39366,4,j3-4,,
63.76029,MOT_mc_stage_color_00,b-flash,,
63.82695,4,j4-1,,
63.860279999999996,1,j1-4,,
63.860279999999996,2,j1-4,,
63.860279999999996,3,j1-4,,
64.29357,1,w4,,
64.29357,2,w4,,
64.29357,3,w4,,
64.46021999999999,4,sj1,,
64.89350999999999,4,sj1,,
65.32679999999999,4,sj1,,
65.86008,4,1-4,,b0
66.52668,1,4-3,,
66.52668,2,4-3,,
66.52668,3,4-3,,
66.52668,4,4-3,,
66.52668,5,4-3,,
66.95997,1,lp3,,
66.95997,2,lp3,,
66.95997,3,lp3,,
66.95997,4,lp3,,
66.95997,5,lp3,,
67.45992,1,sp3-4,,
67.45992,2,sp3-4,,
67.45992,3,sp3-4,,
67.45992,4,sp3-4,,
67.45992,5,sp3-4,,
68.39316,MOT_mc_stage_color_00,b-flash,,
68.45982,1,hj3,,
68.45982,2,hj3,,
68.45982,3,hj3,,
68.45982,4,hj3,,
68.45982,5,hj3,,
68.89311,MOT_mc_light_up_00,l2,,
69.09309,1,j3-4,,
69.09309,2,j3-2,,
69.09309,3,j3-2,,
69.09309,4,j3-2,,
69.09309,5,j3-2,,
69.15975,MOT_mc_speaker_00,l1,,
69.22641,1,,rb0,
69.22641,2,,rb1,
69.22641,3,,rb1,
69.22641,4,,rb1,
69.22641,5,,rb1,
69.62637,1,4-2,,
69.62637,2,w2,rb0,
69.62637,3,w2,rb0,
69.62637,4,w2,rb0,
69.62637,5,w2,rb0,
70.25963999999999,1,2-3,,b-1
70.25963999999999,2,2-3,,b-1
70.25963999999999,3,2-3,,b-1
70.25963999999999,4,2-3,,b-1
70.25963999999999,5,2-3,,b-1
70.55960999999999,MOT_mc_back_00,l3,,
70.75959,1,lp3,,
70.75959,2,lp3,,
70.75959,3,lp3,,
70.75959,4,lp3,,
70.75959,5,lp3,,
70.95957,1,,,f0
70.95957,2,,,f0
70.95957,3,,,f0
70.95957,4,,,f0
70.95957,5,,,f0
71.6595,1,3-1,,
71.6595,2,3-1,,
71.6595,3,3-1,,
71.6595,4,3-1,,
71.6595,5,3-1,,
72.12612,1,lp1,,
72.12612,2,lp1,,
72.12612,3,lp1,,
72.12612,4,lp1,,
72.12612,5,lp1,,
72.9927,1,1-4,,
72.9927,2,1-4,,
72.9927,3,1-4,,
72.9927,4,1-4,,
72.9927,5,1-4,,
73.39265999999999,1,lp4,,
73.39265999999999,2,lp4,,
73.39265999999999,3,lp4,,
73.39265999999999,4,lp4,,
73.39265999999999,5,lp4,,
74.79252,1,,l1,
74.79252,2,,l1,
74.79252,3,,l1,
74.79252,4,,l1,
74.79252,5,,l1,
75.15915,1,,l2,
75.15915,2,,l2,
75.15915,3,,l2,
75.15915,4,,l2,
75.15915,5,,l2,
75.49244999999999,1,,l3,
75.49244999999999,2,,l3,
75.49244999999999,3,,l3,
75.49244999999999,4,,l3,
75.49244999999999,5,,l3,
75.85907999999999,1,,l4,
75.85907999999999,2,,l4,
75.85907999999999,3,,l4,
75.85907999999999,4,,l4,
75.85907999999999,5,,l4,
76.22570999999999,2,,lb3,
76.22570999999999,3,,lb3,
76.22570999999999,4,,lb3,
76.22570999999999,5,,lb3,
76.22570999999999,1,,lb3,
76.59234,2,,lb2,
76.59234,3,,lb2,
76.59234,4,,lb2,
76.59234,5,,lb2,
76.59234,1,,lb2,
76.92564,2,,lb1,
76.92564,3,,lb1,
76.92564,4,,lb1,
76.92564,5,,lb1,
76.92564,1,,lb1,
77.25894,1,4-1,,
77.25894,2,4-1,,
77.25894,3,4-1,,
77.25894,4,4-1,,
77.25894,5,4-1,,
77.25894,1,,lb0,
77.25894,2,,lb0,
77.25894,3,,lb0,
77.25894,4,,lb0,
77.25894,5,,lb0,
77.62557,1,lp1,,
77.62557,2,lp1,,
77.62557,3,lp1,,
77.62557,4,lp1,,
77.62557,5,lp1,,
78.05886,1,,r1,
78.05886,2,,r1,
78.05886,3,,r1,
78.05886,4,,r1,
78.05886,5,,r1,
78.39215999999999,1,,r2,
78.39215999999999,2,,r2,
78.39215999999999,3,,r2,
78.39215999999999,4,,r2,
78.39215999999999,5,,r2,
78.72546,1,1-3,,
78.72546,2,1-3,,
78.72546,3,1-3,,
78.72546,4,1-3,,
78.72546,5,1-3,,
79.02543,1,lp3,,
79.02543,2,lp3,,
79.02543,3,lp3,,
79.02543,4,lp3,,
79.02543,5,lp3,,
79.89201,1,,rb1,
79.89201,2,,rb1,
79.89201,3,,rb1,
79.89201,4,,rb1,
79.89201,5,,rb1,
80.22531,4,3-1,rb0,
80.42528999999999,2,3-1,rb0,
80.62527,1,3-1,rb0,
80.62527,4,lp1,,
80.82525,3,3-1,rb0,
80.82525,2,lp1,,
81.02523,5,3-1,rb0,
81.02523,1,lp1,,
81.22520999999999,3,lp1,,
81.35853,1,1-3,,b-1
81.35853,2,1-3,,b-1
81.35853,3,1-3,,b-1
81.35853,4,1-3,,b-1
81.35853,5,1-3,,b-1
81.85848,1,lp3,,
81.85848,2,lp3,,
81.85848,3,lp3,,
81.85848,4,lp3,,
81.85848,5,lp3,,
82.05846,1,,,f0
82.05846,2,,,f0
82.05846,3,,,f0
82.05846,4,,,f0
82.05846,5,,,f0
82.75838999999999,1,3-2,,
82.75838999999999,2,3-2,,
82.75838999999999,3,3-2,,
82.75838999999999,4,3-2,,
82.75838999999999,5,3-2,,
83.02503,1,,r1,
83.02503,2,,r1,
83.02503,3,,r1,
83.02503,4,,r1,
83.02503,5,,r1,
83.35833,1,lp2,,
83.35833,2,lp2,,
83.35833,3,lp2,,
83.35833,4,lp2,,
83.35833,5,lp2,,
83.6583,2,,rb0,
83.6583,3,,rb0,
83.6583,4,,rb0,
83.6583,5,,rb0,
83.6583,1,,rb0,
83.99159999999999,1,2-4,,
83.99159999999999,2,2-4,,
83.99159999999999,3,2-4,,
83.99159999999999,4,2-4,,
83.99159999999999,5,2-4,,
84.39156,1,,l1,
84.39156,2,,l1,
84.39156,3,,l1,
84.39156,4,,l1,
84.39156,5,,l1,
85.12482,1,,lb0,
85.12482,2,,lb0,
85.12482,3,,lb0,
85.12482,4,,lb0,
85.12482,5,,lb0,
85.45812,1,4-2,,
85.45812,2,4-2,,
85.45812,3,4-2,,
85.45812,4,4-2,,
85.45812,5,4-2,,
85.75809,1,2-3,,f1
85.75809,2,2-3,,f1
85.75809,3,2-3,,f1
85.75809,4,2-3,,f1
85.75809,5,2-3,,f1
86.09138999999999,1,lp3,,
86.09138999999999,2,lp3,,
86.09138999999999,3,lp3,,
86.09138999999999,4,lp3,,
86.09138999999999,5,lp3,,
87.12462,1,j3-4,,
87.12462,4,j3-4,,
87.12462,5,j3-4,,
87.49125,2,j3-4,,
87.49125,3,j3-4,,
87.95787,1,4-2,,
87.95787,2,4-2,,
87.95787,3,4-2,,
87.95787,4,4-2,,
87.95787,5,4-2,,
88.39116,5,2-4,,
88.42448999999999,1,w2,,
88.42448999999999,2,w2,,
88.42448999999999,3,w2,,
88.49114999999999,MOT_mc_light_center_00,l1,,
88.75779,4,2-4,,
89.12442,3,2-4,,
89.15775,5,w4,,
89.52438,2,2-4,,
89.55771,4,w4,,
89.85768,1,2-4,,
89.89101,3,w4,,
90.19098,1,4-3,,
90.19098,2,4-3,,
90.19098,3,4-3,,
90.19098,4,4-3,,
90.19098,5,4-3,,
90.6576,1,sp3-4,,
90.6576,2,sp3-4,,
90.6576,3,sp3-4,,
90.6576,4,sp3-4,,
90.6576,5,sp3-4,,
91.29087,1,j3-1,,
91.29087,2,j3-1,,
91.29087,3,j3-1,,
91.29087,4,j3-1,,
91.29087,5,j3-1,,
91.62416999999999,MOT_mc_light_under_00,l1,,
91.72416,1,lp1,,
91.72416,2,lp1,,
91.72416,3,lp1,,
91.72416,4,lp1,,
91.72416,5,lp1,,
93.52398,1,1-3,l1,
93.52398,4,1-3,l1,
93.52398,5,1-3,l1,
93.82395,1,lp3,,
93.82395,4,lp3,,
93.82395,5,lp3,,
94.22390999999999,2,4-3,l1,
94.22390999999999,3,4-3,l1,
94.55721,1,lp3,,
94.55721,2,lp3,,
94.55721,3,lp3,,
94.55721,4,lp3,,
94.55721,5,lp3,,
94.89050999999999,1,3-2,lb0,
94.89050999999999,4,3-2,lb0,
94.89050999999999,5,3-2,lb0,
95.29047,1,lp2,,
95.29047,4,lp2,,
95.29047,5,lp2,,
95.6571,2,3-2,lb0,
95.6571,3,3-2,lb0,
95.9904,2,w2,,
95.9904,3,w2,,
96.22371,1,j2-4,,
96.22371,2,2-4,,
96.22371,3,2-4,,
96.22371,4,2-4,,
96.22371,5,2-4,,
96.59034,1,lp4,,
96.59034,2,lp4,,
96.59034,3,lp4,,
96.59034,4,lp4,,
96.59034,5,lp4,,
96.99029999999999,1,j4-2,,
96.99029999999999,2,j4-2,,
96.99029999999999,3,j4-2,,
96.99029999999999,4,j4-2,,
96.99029999999999,5,j4-2,,
97.39026,1,lp2,,
97.39026,2,lp2,,
97.39026,3,lp2,,
97.39026,4,lp2,,
97.39026,5,lp2,,
98.82345,1,2-1,,
98.82345,2,2-1,,
98.82345,3,2-1,,
98.82345,4,2-1,,
98.82345,5,2-1,,
99.02342999999999,1,,,b0
99.15675,2,,,b0
99.15675,3,,,b0
99.29007,4,,,b0
99.29007,5,,,b0
99.79002,1,j1-2,,
99.79002,2,j1-2,,
99.79002,3,j1-2,,
99.79002,4,j1-2,,
99.79002,5,j1-2,,
100.18997999999999,1,lp2,,
100.18997999999999,2,lp2,,
100.18997999999999,3,lp2,,
100.18997999999999,4,lp2,,
100.18997999999999,5,lp2,,
102.52308,1,2-3,,f1
102.52308,2,2-3,,f1
102.52308,3,2-3,,f1
102.52308,4,2-3,,f1
102.52308,5,2-3,,f1
102.9897,1,lp3,,
102.9897,2,lp3,,
102.9897,3,lp3,,
102.9897,4,lp3,,
102.9897,5,lp3,,
103.9896,1,j3-2,,
103.9896,4,j3-2,,
103.9896,5,j3-2,,
104.08959,2,j3-2,,
104.08959,3,j3-2,,
104.55621,1,sj2,,
104.55621,2,sj2,,
104.55621,3,sj2,,
104.55621,4,sj2,,
104.55621,5,sj2,,
104.98949999999999,1,lp2,,
104.98949999999999,2,lp2,,
104.98949999999999,3,lp2,,
104.98949999999999,4,lp2,,
104.98949999999999,5,lp2,,
105.52278,1,2-1,,
105.52278,2,2-1,,
105.52278,3,2-1,,
105.52278,4,2-1,,
105.52278,5,2-1,,
105.85607999999999,1,lp1,,
105.85607999999999,2,lp1,,
105.85607999999999,3,lp1,,
105.85607999999999,4,lp1,,
105.85607999999999,5,lp1,,
106.48935,1,1-4,,
106.48935,2,1-4,,
106.48935,3,1-4,,
106.48935,4,1-4,,
106.48935,5,1-4,,
106.85597999999999,1,sj4,,
106.85597999999999,2,sj4,,
106.85597999999999,3,sj4,,
106.85597999999999,4,sj4,,
106.85597999999999,5,sj4,,
107.05596,MOT_mc_light_under_00,l1,,
107.22260999999999,1,sj4,,
107.22260999999999,2,sj4,,
107.22260999999999,3,sj4,,
107.22260999999999,4,sj4,,
107.22260999999999,5,sj4,,
107.62257,1,lp4,,
107.62257,2,lp4,,
107.62257,3,lp4,,
107.62257,4,lp4,,
107.62257,5,lp4,,
108.28917,1,4-3,,
108.28917,2,4-3,,
108.28917,3,4-3,,
108.28917,4,4-3,,
108.28917,5,4-3,,
108.68912999999999,1,lp3,,
108.68912999999999,2,lp3,,
108.68912999999999,3,lp3,,
108.68912999999999,4,lp3,,
108.68912999999999,5,lp3,,
110.95557,1,3-2,,
110.95557,2,3-2,,
110.95557,3,3-2,,
110.95557,4,3-2,,
110.95557,5,3-2,,
111.35553,2,j2-3,,
111.52217999999999,1,j2-1,,
111.68883,3,j2-3,,
111.85548,2,w3,,
111.9888,4,j2-3,,
112.15545,1,j1-2,,
112.32209999999999,3,w3,,
112.32209999999999,5,j2-3,,
112.52207999999999,4,w3,,
112.88870999999999,4,3-4,,
112.88870999999999,5,3-4,,
113.08869,2,3-4,,
113.08869,3,3-4,,
113.28867,1,j2-4,,
113.72196,1,4-1,,
113.72196,2,4-1,,
113.72196,3,4-1,,
113.72196,4,4-1,,
113.72196,5,4-1,,
114.42188999999999,1,j1-4,,
114.42188999999999,2,j1-4,,
114.42188999999999,3,j1-4,,
114.42188999999999,4,j1-4,,
114.42188999999999,5,j1-4,,
114.6552,MOT_mc_back_00,l4,,
114.6552,MOT_mc_stage_color_00,b-flash,,
114.85517999999999,1,lp4,,
114.85517999999999,2,lp4,,
114.85517999999999,3,lp4,,
114.85517999999999,4,lp4,,
114.85517999999999,5,lp4,,
119.28806999999999,1,hj4,,
119.28806999999999,2,hj4,,
119.28806999999999,3,hj4,,
119.28806999999999,4,hj4,,
119.28806999999999,5,hj4,,
119.988,1,w4,,
119.988,2,w4,,
119.988,3,w4,,
119.988,4,w4,,
119.988,5,w4,,
