0.03333,MOT_mc_bg_black_00,seat100-0,,
2.4997499999999997,MOT_mc_bg_black_00,b80-45,,
2.4997499999999997,MOT_mc_light_center_00,l1,,
2.4997499999999997,MOT_mc_speaker_00,temp4,,
23.19768,4,w4,,,
23.19768,3,w4,,,
23.19768,2,w4,,,
23.26434,1,3-4,,f1,
23.56431,MOT_mc_light_up_00,l1,,
23.56431,MOT_mc_light_under_00,l3,,
23.56431,MOT_mc_stage_color_00,r,,
23.59764,1,lp4,,,
25.83075,4,4-1,,,
25.83075,2,4-1,,,
25.83075,3,4-1,,,
25.83075,5,4-1,,,
26.56401,4,1-2,,,
26.56401,2,1-2,,,
26.56401,3,1-2,,,
26.56401,5,1-2,,,
26.93064,4,sj2,,,
26.93064,2,sj2,,,
26.93064,3,sj2,,,
26.93064,5,sj2,,,
27.43059,5,w2,,,
27.43059,4,w2,,,
27.43059,3,w2,,,
27.43059,2,w2,,,
28.43049,1,4-1,,,
28.76379,1,lp1,,,
30.23031,4,2-3,,,
30.23031,2,2-3,,,
30.23031,3,2-3,,,
30.23031,5,2-3,,,
31.163549999999997,5,w3,,,
31.163549999999997,4,w3,,,
31.163549999999997,3,w3,,,
31.163549999999997,2,w3,,,
31.43019,4,3-4,,,
31.563509999999997,2,3-4,,,
31.6635,3,3-4,,,
31.763489999999997,5,3-4,,,
32.13012,1,1-2,,,
32.296769999999995,5,4-1,,,
32.36343,4,w4,,,
32.43009,3,4-1,,,
32.46342,1,lp2,,,
32.49675,2,w4,,,
32.53008,2,4-1,,,
32.630069999999996,4,4-1,,,
33.23001,5,w1,,,
33.23001,1,2-3,l1,,
33.33,4,1-2,,,
33.33,2,1-2,,,
33.36333,3,w1,,,
33.56331,1,lp3,,,
34.263239999999996,4,w2,,,
34.263239999999996,2,w2,,,
35.79642,3,1-2,,,
35.79642,5,1-2,,,
35.79642,1,3-4,lb0,,
36.12972,1,lp4,r1,,
36.729659999999996,5,w2,,,
36.729659999999996,3,w2,,,
37.3296,2,2-3,,,
37.3296,3,2-3,,,
37.6629,4,2-3,,,
37.6629,5,2-3,,,
38.26284,3,w3,,,
38.26284,2,w3,,,
38.59614,5,w3,,,
38.59614,4,w3,,,
38.59614,1,4-1,,,
38.92944,4,3-4,,,
38.92944,2,3-4,,,
38.92944,3,3-4,,,
38.92944,5,3-4,,,
38.92944,1,lp1,,,
39.86268,5,w4,,,
39.86268,4,w4,,,
39.86268,3,w4,,,
39.86268,2,w4,,,
39.995999999999995,1,1-2,,,
40.329299999999996,1,2-3,rb0,,
40.6626,1,lp3,,,
41.09589,1,3-4,,,
41.42919,1,lp4,,,
41.69583,4,4-1,,,
41.69583,2,4-1,,,
41.69583,3,4-1,,,
41.69583,5,4-1,,,
42.62907,5,w1,,,
42.62907,4,w1,,,
42.62907,3,w1,,,
42.62907,2,w1,,,
42.862379999999995,4,1-2,,,
42.862379999999995,2,1-2,,,
42.862379999999995,3,1-2,,,
42.862379999999995,5,1-2,,,
43.79562,5,w2,,,
43.79562,4,w2,,,
43.79562,3,w2,,,
43.79562,2,w2,,,
44.26224,1,4-1,,,
44.59554,1,lp1,,,
45.89541,1,sj1,,,
46.12872,4,2-3,,,
46.22871,1,lp1,,,
46.26204,2,2-3,,,
46.36203,3,2-3,,,
46.462019999999995,5,2-3,,,
46.96197,1,sp1-2,,,
47.06196,4,w3,,,
47.19528,2,w3,,,
47.295269999999995,3,w3,,,
47.39526,5,w3,,,
47.56191,4,3-4,,,
47.56191,2,3-4,,,
47.56191,3,3-4,,,
47.56191,5,3-4,,,
47.56191,1,lp2,,,
48.42849,1,sj2,,,
48.495149999999995,5,w4,,,
48.495149999999995,4,w4,,,
48.495149999999995,3,w4,,,
48.495149999999995,2,w4,,,
48.76179,1,lp2,,,
49.59504,4,4-1,,,
49.62837,1,,l1,,
50.528279999999995,4,w1,,,
50.62827,1,2-3,,,
50.69493,5,4-1,,,
50.961569999999995,1,lp3,,,
51.59484,2,4-1,,,
51.62817,5,w1,,,
51.82815,1,,lb0,,
52.161449999999995,3,4-1,,,
52.161449999999995,1,3-4,,,
52.494749999999996,1,lp4,,,
52.528079999999996,2,w1,,,
53.09469,3,w1,,,
53.427989999999994,4,1-2,,,
53.427989999999994,2,1-2,,,
53.427989999999994,3,1-2,,,
53.427989999999994,5,1-2,,,
53.92794,1,4-1,l1,,
54.26124,1,,l2,,
54.3279,4,2-3,,,
54.36123,5,w2,,,
54.36123,3,w2,,,
54.36123,2,w2,,,
54.594539999999995,1,lp1,,,
54.6612,2,2-3,,,
55.26114,4,w3,,,
55.29447,1,1-2,lb1,,
55.59444,2,w3,,,
55.62777,1,,lb0,,
55.96107,1,lp2,,,
56.561009999999996,5,2-3,,,
56.561009999999996,1,2-3,r1,,
56.89431,3,2-3,,,
56.89431,1,,r2,,
57.29427,1,3-4,,,
57.49425,5,w3,,,
57.62757,1,lp4,,,
57.827549999999995,3,w3,,,
58.694129999999994,4,3-4,,,
58.694129999999994,2,3-4,,,
58.694129999999994,3,3-4,,,
58.694129999999994,5,3-4,,,
59.394059999999996,1,4-1,rb1,,
59.62737,5,w4,,,
59.62737,4,w4,,,
59.62737,3,w4,,,
59.62737,2,w4,,,
59.72736,1,lp1,,,
60.693929999999995,4,4-1,,,
60.693929999999995,5,4-1,,,
61.027229999999996,2,4-1,,,
61.027229999999996,3,4-1,,,
61.36053,1,,rb0,,
61.493849999999995,4,1-2,,,
61.493849999999995,2,1-2,,,
61.493849999999995,3,1-2,,,
61.493849999999995,5,1-2,,,
61.69383,1,lp1,,,
61.927139999999994,1,sp1-2,,,
62.42709,5,w2,,,
62.42709,4,w2,,,
62.42709,3,w2,,,
62.42709,2,w2,,,
62.49375,4,2-3,,,
62.49375,2,2-3,,,
62.49375,3,2-3,,,
62.49375,5,2-3,,,
62.82705,1,lp2,,,
63.426989999999996,5,w3,,,
63.426989999999996,4,w3,,,
63.426989999999996,3,w3,,,
63.426989999999996,2,w3,,,
63.960269999999994,4,3-4,,,
64.09358999999999,2,3-4,,,
64.19358,3,3-4,,,
64.29357,5,3-4,,,
64.76019,1,2-3,,,
64.89350999999999,4,w4,,,
65.02683,2,w4,,,
65.09349,1,sp3-4,,,
65.12682,3,w4,,,
65.22681,5,w4,,,
65.56011,MOT_mc_bg_black_00,b45-20,,
65.56011,MOT_mc_light_up_00,l3,,
65.56011,MOT_mc_light_center_00,l2,,
65.82675,1,lp4,,,
66.06006,4,4-1,,,
66.06006,2,4-1,,,
66.42669,3,4-1,,,
66.42669,5,4-1,,,
66.89331,4,1-2,,,
66.89331,2,1-2,,,
66.89331,3,1-2,,,
66.89331,5,1-2,,,
67.19328,1,4-1,,,
67.52658,1,lp1,,,
67.72655999999999,4,sp2-3,,,
67.72655999999999,2,sp2-3,,,
67.72655999999999,3,sp2-3,,,
67.72655999999999,5,sp2-3,,,
67.89321,1,1-2,,,
68.22650999999999,1,lp2,,,
69.02642999999999,1,2-3,,,
69.12642,4,3-4,,,
69.12642,2,3-4,,,
69.12642,3,3-4,,,
69.12642,5,3-4,,,
69.35973,1,lp3,,,
70.05966,5,w4,,,
70.05966,4,w4,,,
70.05966,3,w4,,,
70.05966,2,w4,,,
70.42629,4,4-1,,,
70.45962,1,sp3-4,,,
70.55960999999999,2,4-1,,,
70.69292999999999,3,4-1,,,
70.82625,5,4-1,,,
71.29287,1,lp4,,,
71.35952999999999,4,w1,,,
71.49284999999999,2,w1,,,
71.62617,3,w1,,,
71.75949,5,w1,,,
71.82615,4,1-2,,,
71.82615,2,1-2,,,
71.82615,3,1-2,,,
71.82615,5,1-2,,,
72.22610999999999,1,,,f2,
72.62607,1,4-1,,,
72.75939,5,w2,,,
72.75939,4,w2,,,
72.75939,3,w2,,,
72.75939,2,w2,,,
73.12602,4,j2-3,,,
73.12602,2,j2-3,,,
73.12602,3,j2-3,,,
73.12602,5,j2-3,,,
73.12602,1,1-2,,,
73.42599,MOT_mc_stage_color_00,r-flash,,
73.42599,1,lp2,,,
74.19257999999999,5,w3,,,
74.19257999999999,4,w3,,,
74.19257999999999,3,w3,,,
74.19257999999999,2,w3,,,
74.29257,4,3-4,,,
74.42589,2,3-4,,,
74.55921,3,3-4,,,
74.69252999999999,5,3-4,,,
75.19248,1,2-3,,b1,
75.22581,4,w4,,,
75.35913,2,w4,,,
75.35913,4,,r1,,
75.35913,2,,l1,,
75.35913,3,,r1,,
75.35913,5,,l1,,
75.49244999999999,3,w4,,,
75.52578,1,lp3,,,
75.62577,5,w4,,,
76.35902999999999,4,4-1,,,
76.35902999999999,2,4-1,,,
76.35902999999999,3,4-1,,,
76.35902999999999,5,4-1,,,
77.29227,5,w1,,,
77.29227,3,w1,,,
77.29227,2,w1,,,
77.29227,4,1-2,,,
77.29227,2,1-2,,,
77.29227,3,1-2,,,
77.29227,5,1-2,,,
77.85888,4,sp2-3,,,
77.85888,2,sp2-3,,,
77.85888,3,sp2-3,,,
77.85888,5,sp2-3,,,
78.62546999999999,4,3-4,,,
78.62546999999999,2,3-4,,,
78.62546999999999,3,3-4,,,
78.62546999999999,5,3-4,,,
79.12541999999999,1,sj3,,,
79.45872,1,3-4,,,
79.55870999999999,5,w4,,,
79.55870999999999,4,w4,,,
79.55870999999999,3,w4,,,
79.55870999999999,2,w4,,,
79.79202,1,lp4,,,
80.12532,4,j4-1,,,
80.12532,2,j4-1,,,
80.12532,3,j4-1,,,
80.12532,5,j4-1,,,
81.19188,5,w1,,,
81.19188,4,w1,,,
81.19188,3,w1,,,
81.19188,2,w1,,,
81.39186,1,4-1,,,
81.72516,1,lp1,,,
82.12512,4,1-2,,,
82.12512,2,1-2,,,
82.45841999999999,3,1-2,,,
82.45841999999999,5,1-2,,,
82.82504999999999,4,2-3,,,
82.82504999999999,2,2-3,,,
82.82504999999999,3,2-3,,,
82.82504999999999,5,2-3,,,
83.75829,5,w3,,,
83.75829,4,w3,,,
83.75829,3,w3,,,
83.75829,2,w3,,,
83.95827,4,sp3-4,,,
83.95827,2,sp3-4,,,
83.95827,3,sp3-4,,,
83.95827,5,sp3-4,,,
85.35813,4,4-1,,,
85.35813,2,4-1,,,
85.35813,3,4-1,,,
85.35813,5,4-1,,,
85.62477,1,1-2,,,
85.95806999999999,1,lp2,,,
86.29137,5,w1,,,
86.29137,4,w1,,,
86.29137,3,w1,,,
86.29137,2,w1,,,
86.72466,4,j1-2,,,
87.02463,4,2-3,,,
87.32459999999999,4,3-4,,,
87.62456999999999,4,,rb0,,
87.95787,5,j1-2,,,
88.25784,4,w4,,,
88.25784,5,2-3,,,
88.55780999999999,5,3-4,,,
88.85777999999999,5,,lb0,,
89.15775,2,j1-2,,,
89.45772,2,2-3,,,
89.49105,5,w4,,,
89.75769,2,3-4,,,
90.05766,2,,lb0,,
90.39095999999999,3,j1-2,,,
90.69093,2,w4,,,
90.69093,3,2-3,,,
90.9909,3,3-4,,,
91.09089,1,2-3,,,
91.29087,3,,rb0,,
91.42419,1,lp3,,,
91.92414,3,w4,,,
91.95747,4,4-1,,,
92.09079,2,4-1,,,
92.22411,3,4-1,,,
92.25744,MOT_mc_bg_black_00,b20-65,,
92.25744,MOT_mc_stage_color_00,r-b,,
92.35743,5,4-1,,,
92.69073,4,1-2,,,
92.69073,2,1-2,,,
92.69073,3,1-2,,,
92.69073,5,1-2,,,
93.15735,1,3-4,,,
93.49065,2,2-3,,,
93.49065,3,2-3,,,
93.49065,1,lp4,,,
93.62397,5,w2,,,
93.62397,4,w2,,,
93.82395,4,2-3,,,
93.82395,5,2-3,,,
94.15724999999999,4,3-4,,,
94.15724999999999,2,3-4,,,
94.15724999999999,3,3-4,,,
94.15724999999999,5,3-4,,,
94.49055,4,4-1,,,
94.49055,2,4-1,,,
94.49055,3,4-1,,,
94.49055,5,4-1,,,
94.82385,4,1-2,,,
94.82385,2,1-2,,,
94.82385,3,1-2,,,
94.82385,5,1-2,,,
95.45711999999999,1,4-1,,,
95.75708999999999,5,w2,,,
95.75708999999999,4,w2,,,
95.75708999999999,3,w2,,,
95.75708999999999,2,w2,,,
95.79042,4,2-3,,,
95.79042,2,2-3,,,
95.79042,3,2-3,,,
95.79042,5,2-3,,,
95.79042,1,lp1,,,
96.15705,4,,r1,,
96.15705,2,,l1,,
96.15705,3,,r1,,
96.15705,5,,l1,,
96.52368,4,3-4,,,
96.52368,2,3-4,,,
96.52368,3,3-4,,,
96.52368,5,3-4,,,
96.89031,4,4-1,,,
96.89031,2,4-1,,,
96.89031,3,4-1,,,
96.89031,5,4-1,,,
97.82355,5,w1,,,
97.82355,4,w1,,,
97.82355,3,w1,,,
97.82355,2,w1,,,
97.95687,1,sj1,,,
98.29016999999999,1,1-2,,,
98.42349,MOT_mc_stage_color_00,r-flash,,
98.42349,MOT_mc_bg_black_00,b65-20,,
98.62347,4,,rb0,,
98.62347,2,,lb0,,
98.62347,3,,rb0,,
98.62347,5,,lb0,,
98.62347,1,lp2,,,
99.35673,1,2-3,,,
99.69003,4,sp1-2,,,
99.69003,2,sp1-2,,,
99.69003,3,sp1-2,,,
99.69003,5,sp1-2,,,
99.69003,1,lp3,,,
100.55660999999999,4,2-3,,,
100.55660999999999,2,2-3,,,
100.55660999999999,3,2-3,,,
100.55660999999999,5,2-3,,,
101.18988,4,3-4,,,
101.18988,2,3-4,,,
101.18988,3,3-4,,,
101.18988,5,3-4,,,
101.48984999999999,1,3-4,,,
101.82315,1,lp4,,,
102.12312,5,w4,,,
102.12312,4,w4,,,
102.12312,3,w4,,,
102.12312,2,w4,,,
102.42309,4,4-1,,,
102.55641,2,4-1,,,
102.68973,3,4-1,,,
102.82305,5,4-1,,,
103.35633,4,w1,,,
103.48965,2,w1,,,
103.62297,3,w1,,,
103.75628999999999,5,w1,,,
103.75628999999999,4,,r1,,
103.75628999999999,2,,r1,,
103.75628999999999,3,,l1,,
103.75628999999999,5,,l1,,
103.95626999999999,4,,r2,,
103.95626999999999,2,,r2,,
103.95626999999999,3,,l2,,
103.95626999999999,5,,l2,,
104.15625,4,,r3,,
104.15625,5,,l3,,
104.78952,2,1-2,,,
104.78952,3,1-2,,,
104.95617,4,1-2,,,
104.95617,5,1-2,,,
105.25614,4,2-3,,,
105.25614,2,2-3,,,
105.25614,3,2-3,,,
105.25614,5,2-3,,,
105.82275,1,4-1,,,
106.15605,1,lp1,,,
106.18938,5,w3,,,
106.18938,4,w3,,,
106.18938,3,w3,,,
106.18938,2,w3,,,
106.42268999999999,4,3-4,,,
106.42268999999999,2,3-4,,,
106.42268999999999,3,3-4,,,
106.42268999999999,5,3-4,,,
106.72265999999999,4,,rb2,,
106.72265999999999,2,,rb1,,
106.72265999999999,3,,lb1,,
106.72265999999999,5,,lb2,,
107.25594,4,4-1,,,
107.25594,2,4-1,,,
107.25594,3,4-1,,,
107.25594,5,4-1,,,
107.75589,4,,rb1,,
107.75589,2,,rb0,,
107.75589,3,,lb0,,
107.75589,5,,lb1,,
107.75589,1,1-2,,,
108.08919,1,lp2,,,
108.15585,4,,rb0,,
108.15585,5,,lb0,,
108.18918,5,w1,,,
108.18918,4,w1,,,
108.18918,3,w1,,,
108.18918,2,w1,,,
108.6558,4,sp1-2,,,
108.6558,2,sp1-2,,,
108.6558,3,sp1-2,,,
108.6558,5,sp1-2,,,
109.38906,1,sj2,,,
109.72236,4,2-3,,,
109.72236,2,2-3,,,
109.72236,3,2-3,,,
109.72236,5,2-3,,,
109.72236,1,lp2,,,
110.55561,4,j3-4,,,
110.55561,2,j3-4,,,
110.55561,3,j3-4,,,
110.55561,5,j3-4,,,
110.85557999999999,4,4-1,,,
110.85557999999999,2,4-1,,,
110.85557999999999,3,4-1,,,
110.85557999999999,5,4-1,,,
111.15554999999999,4,1-2,,,
111.15554999999999,2,1-2,,,
111.15554999999999,3,1-2,,,
111.15554999999999,5,1-2,,,
111.45551999999999,4,2-3,,,
111.58883999999999,2,2-3,,,
111.68883,1,2-3,,,
111.72215999999999,3,2-3,,,
111.85548,5,2-3,,,
112.02212999999999,1,lp3,,,
112.22211,4,j3-4,,,
112.22211,2,j3-4,,,
112.22211,3,j3-4,,,
112.22211,5,j3-4,,,
112.72206,1,3-4,,,
112.78872,4,j4-1,,,
113.05536,1,lp4,,,
113.08869,4,1-2,,,
113.28867,5,w4,,,
113.28867,3,w4,,,
113.28867,2,w4,,,
113.38866,4,2-3,,,
113.68862999999999,4,,l1,,
114.02193,5,j4-1,,,
114.3219,4,w3,,,
114.3219,5,1-2,,,
114.62187,5,2-3,,,
114.92183999999999,5,,r1,,
115.22180999999999,2,j4-1,,,
115.52177999999999,2,1-2,,,
115.55511,5,w3,,,
115.82175,2,2-3,,,
116.12172,2,,r1,,
116.45501999999999,3,j4-1,,,
116.75498999999999,2,w3,,,
116.75498999999999,3,1-2,,,
117.05496,3,2-3,,,
117.35493,3,,l1,,
117.98819999999999,3,w3,,,
118.98809999999999,1,4-1,,,
119.35472999999999,1,sj1,,,
119.82135,1,1-2,,,
120.75459,1,w2,,,
122.95437,MOT_mc_speaker_00,stay,,
