0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
0.03333,MOT_mc_bg_black_00,b80,,
16.89831,MOT_mc_speaker_00,f_loop,,
16.9983,MOT_mc_bg_black_00,b65-45,,
17.03163,4,,,,L20
17.06496,4,4-1,,f1,
17.26494,MOT_mc_special_01,l4,,
17.29827,MOT_mc_stage_color_00,r-flash,,
17.331599999999998,MOT_mc_speaker_00,loop,,
17.39826,MOT_mc_light_center_00,off,,
17.39826,MOT_mc_light_under_00,off,,
17.39826,MOT_mc_light_up_00,off,,
17.46492,4,lp1,,,
17.63157,5,w4,,,
17.63157,3,w4,,,
17.63157,2,w4,,,
17.63157,1,w4,,,
18.23151,4,1-2,,,
18.73146,4,2-3,,,
19.164749999999998,4,j3-4,,,
19.598039999999997,4,lp4,,,
20.06466,4,4-1,r1,,
20.49795,4,1-2,rb0,,
20.93124,4,j2-3,,,
21.3312,4,lp3,,,
22.29777,4,3-4,,,
22.29777,4,,,b0,
22.69773,4,lp4,,,
23.69763,5,4-1,,f1,
23.69763,4,4-1,,,
23.96427,MOT_mc_special_01,l5,,
23.9976,MOT_mc_stage_color_00,b-flash,,
23.9976,5,,,,L20
23.9976,4,,,,D80
24.09759,5,1-2,,,
24.49755,5,j2-3,,,
24.630869999999998,4,w1,,,
24.89751,5,lp3,,,
25.43079,5,j3-4,,,
25.79742,5,lp4,,,
26.297369999999997,5,j4-1,,,
26.663999999999998,5,lp1,,,
27.297269999999997,5,1-2,l1,,
27.663899999999998,5,lp2,,,
28.097189999999998,5,2-3,lb0,,
28.497149999999998,5,lp3,,,
29.86368,1,4-1,,,
29.86368,4,1-2,,,
29.86368,5,3-4,,,
29.86368,5,,,b0,
30.06366,MOT_mc_special_01,l145,,
30.096989999999998,MOT_mc_stage_color_00,y-flash,,
30.163649999999997,1,,,,L20
30.163649999999997,4,,,,L20
30.163649999999997,5,,,,L20
30.296969999999998,1,1-2,,,
30.296969999999998,4,2-3,,,
30.296969999999998,5,4-1,,,
30.730259999999998,1,2-3,,,
30.730259999999998,4,3-4,,,
30.730259999999998,5,1-2,,,
31.23021,1,j3-4,,,
31.23021,4,j4-1,,,
31.23021,5,j2-3,,,
32.296769999999995,5,w3,,,
32.296769999999995,4,w1,,,
32.296769999999995,1,w4,,,
32.59674,1,4-1,,,
32.59674,4,1-2,,,
32.59674,5,3-4,,,
32.59674,2,4-1,,f1,
32.83005,MOT_mc_special_01,l2,,
32.86338,MOT_mc_stage_color_00,b-flash,,
32.96337,2,,,,L20
32.96337,1,,,,D80
32.96337,4,,,,D80
32.96337,5,,,,D80
33.03003,2,1-2,,,
33.463319999999996,2,j2-3,,,
33.52998,5,w4,,,
33.52998,4,w2,,,
33.52998,1,w1,,,
33.896609999999995,2,lp3,,,
34.36323,2,3-4,r1,,
34.79652,2,4-1,rb0,,
35.22981,2,j1-2,,,
35.62977,2,lp2,,,
36.59634,2,2-3,,,
36.59634,2,,,b0,
36.9963,2,lp3,,,
37.9962,3,4-1,,f1,
37.9962,2,3-4,,,
38.26284,MOT_mc_special_01,l3,,
38.26284,MOT_mc_stage_color_00,y-flash,,
38.362829999999995,3,,,,L20
38.362829999999995,2,,,,D80
38.396159999999995,3,1-2,,,
38.796119999999995,3,j2-3,,,
38.92944,2,w4,,,
39.196079999999995,3,lp3,,,
39.72936,3,j3-4,,,
40.09599,3,lp4,,,
40.59594,3,j4-1,,,
40.96257,3,lp1,,,
41.562509999999996,1,j1-2,,,
41.595839999999995,3,1-2,,,
41.76249,MOT_mc_special_01,l1,,
41.79582,1,,,,L20
41.79582,3,,,,D80
41.962469999999996,1,sj2,,,
42.395759999999996,1,sj2,,,
42.52908,3,w2,,,
42.795719999999996,1,lp2,,,
43.82895,1,j2-3,,,
43.82895,2,j4-1,,,
43.82895,3,2-3,,,
43.82895,3,,,b0,
43.995599999999996,MOT_mc_special_01,l123,,
43.995599999999996,MOT_mc_stage_color_00,b-flash,,
44.062259999999995,2,,,,L20
44.062259999999995,3,,,,L20
44.76219,3,w3,,,
44.828849999999996,MOT_mc_bg_black_00,b45-80,,
44.895509999999994,2,w1,,,
44.895509999999994,1,w3,,,
45.228809999999996,1,3-4,,,
45.228809999999996,2,1-2,,,
45.228809999999996,3,3-4,,,
45.228809999999996,4,2-3,,,
45.228809999999996,5,4-1,,,
45.46212,MOT_mc_stage_color_00,b-flash,,
45.595439999999996,1,4-1,,,
45.595439999999996,2,2-3,,,
45.595439999999996,3,4-1,,,
45.595439999999996,4,3-4,,,
45.595439999999996,5,1-2,,,
45.96207,1,hj1,,,
45.96207,2,hj3,,,
45.96207,3,hj1,,,
45.96207,4,hj4,,,
45.96207,5,hj2,,,
46.36203,MOT_mc_stage_color_00,b-flash,,
46.428689999999996,MOT_mc_light_under_00,on,,
46.428689999999996,MOT_mc_light_up_00,on,,
46.428689999999996,MOT_mc_speaker_00,f_loop,,
46.428689999999996,1,,,,L40
46.428689999999996,2,,,,L40
46.428689999999996,3,,,,L40
46.428689999999996,4,,,,L40
46.428689999999996,5,,,,L40
46.462019999999995,2,,,,L20
46.462019999999995,3,,,,L20
46.52868,1,,,,L20
46.52868,2,,,,L20
46.52868,3,,,,L20
46.52868,4,,,,L20
46.52868,5,,,,L20
46.62867,1,1-2,,,
46.62867,2,3-4,,,
46.62867,3,1-2,,,
46.62867,4,4-1,,,
46.62867,5,2-3,,,
46.79532,1,,,,L40
46.79532,2,,,,L40
46.79532,3,,,,L40
46.79532,4,,,,L40
46.79532,5,,,,L40
46.895309999999995,1,,,,L20
46.895309999999995,2,,,,L20
46.895309999999995,3,,,,L20
46.895309999999995,4,,,,L20
46.895309999999995,5,,,,L20
46.96197,1,2-3,r1,,
46.96197,2,4-1,r1,,
46.96197,3,2-3,r1,,
46.96197,4,1-2,r1,,
46.96197,5,3-4,r1,,
47.228609999999996,1,,,,L40
47.228609999999996,2,,,,L40
47.228609999999996,3,,,,L40
47.228609999999996,4,,,,L40
47.228609999999996,5,,,,L40
47.328599999999994,1,,,,L20
47.328599999999994,2,,,,L20
47.328599999999994,3,,,,L20
47.328599999999994,4,,,,L20
47.328599999999994,5,,,,L20
47.46192,1,sj3,,,
47.46192,2,sj1,,,
47.46192,3,sj3,,,
47.46192,4,sj2,,,
47.46192,5,sj4,,,
47.695229999999995,1,,,,L40
47.695229999999995,2,,,,L40
47.695229999999995,3,,,,L40
47.695229999999995,4,,,,L40
47.695229999999995,5,,,,L40
47.79522,1,,,,L20
47.79522,2,,,,L20
47.79522,3,,,,L20
47.79522,4,,,,L20
47.79522,5,,,,L20
47.92854,1,3-4,r2,,
47.92854,2,1-2,r2,,
47.92854,3,3-4,r2,,
47.92854,4,2-3,r2,,
47.92854,5,4-1,r2,,
48.128519999999995,1,,,,L40
48.128519999999995,2,,,,L40
48.128519999999995,3,,,,L40
48.128519999999995,4,,,,L40
48.128519999999995,5,,,,L40
48.22851,1,,,,L20
48.22851,2,,,,L20
48.22851,3,,,,L20
48.22851,4,,,,L20
48.22851,5,,,,L20
48.36183,1,sj4,,,
48.36183,2,sj2,,,
48.36183,3,sj4,,,
48.36183,4,sj3,,,
48.36183,5,sj1,,,
48.528479999999995,1,,,,L40
48.528479999999995,2,,,,L40
48.528479999999995,3,,,,L40
48.528479999999995,4,,,,L40
48.528479999999995,5,,,,L40
48.62847,1,,,,L20
48.62847,2,,,,L20
48.62847,3,,,,L20
48.62847,4,,,,L20
48.62847,5,,,,L20
48.69513,1,4-1,,,
48.69513,2,2-3,,,
48.69513,3,4-1,,,
48.69513,4,3-4,,,
48.69513,5,1-2,,,
49.02843,1,,,,L40
49.02843,2,,,,L40
49.02843,3,,,,L40
49.02843,4,,,,L40
49.02843,5,,,,L40
49.02843,4,4-1,,,
49.09509,2,3-4,,,
49.12842,1,,,,L20
49.12842,2,,,,L20
49.12842,3,,,,L20
49.12842,4,,,,L20
49.12842,5,,,,L20
49.16175,1,1-2,,,
49.22841,3,1-2,,,
49.295069999999996,5,2-3,,,
49.361729999999994,4,sp1-2,,,
49.42839,2,sp4-1,,,
49.49505,1,,,,L40
49.49505,2,,,,L40
49.49505,3,,,,L40
49.49505,4,,,,L40
49.49505,5,,,,L40
49.49505,1,sp2-3,,,
49.56171,3,sp2-3,,,
49.59504,1,,,,L20
49.59504,2,,,,L20
49.59504,3,,,,L20
49.59504,4,,,,L20
49.59504,5,,,,L20
49.86168,1,hj3,,,
49.86168,2,hj1,,,
49.86168,3,hj3,,,
49.86168,4,hj2,,,
49.86168,5,hj3,,,
49.89501,MOT_mc_stage_color_00,r-flash,,
49.92834,1,,,,L40
49.92834,2,,,,L40
49.92834,3,,,,L40
49.92834,4,,,,L40
49.92834,5,,,,L40
50.02833,1,,,,L20
50.02833,2,,,,L20
50.02833,3,,,,L20
50.02833,4,,,,L20
50.02833,5,,,,L20
50.36163,1,,,,L40
50.36163,2,,,,L40
50.36163,3,,,,L40
50.36163,4,,,,L40
50.36163,5,,,,L40
50.36163,1,3-4,,,
50.36163,2,1-2,,,
50.36163,3,3-4,,,
50.36163,4,2-3,,,
50.36163,5,3-4,,,
50.461619999999996,1,,,,L20
50.461619999999996,2,,,,L20
50.461619999999996,3,,,,L20
50.461619999999996,4,,,,L20
50.461619999999996,5,,,,L20
50.59494,1,4-1,rb1,,
50.59494,2,2-3,rb1,,
50.59494,3,4-1,rb1,,
50.59494,4,3-4,rb1,,
50.59494,5,4-1,rb1,,
50.82825,1,,,,L40
50.82825,2,,,,L40
50.82825,3,,,,L40
50.82825,4,,,,L40
50.82825,5,,,,L40
50.928239999999995,1,,,,L20
50.928239999999995,2,,,,L20
50.928239999999995,3,,,,L20
50.928239999999995,4,,,,L20
50.928239999999995,5,,,,L20
51.06156,1,sj1,,,
51.06156,2,sj3,,,
51.06156,3,sj1,,,
51.06156,4,sj4,,,
51.06156,5,sj1,,,
51.26154,1,,,,L40
51.26154,2,,,,L40
51.26154,3,,,,L40
51.26154,4,,,,L40
51.26154,5,,,,L40
51.361529999999995,1,,,,L20
51.361529999999995,2,,,,L20
51.361529999999995,3,,,,L20
51.361529999999995,4,,,,L20
51.361529999999995,5,,,,L20
51.49485,1,1-2,rb0,,
51.49485,2,3-4,rb0,,
51.49485,3,1-2,rb0,,
51.49485,4,4-1,rb0,,
51.49485,5,1-2,rb0,,
51.728159999999995,1,,,,L40
51.728159999999995,2,,,,L40
51.728159999999995,3,,,,L40
51.728159999999995,4,,,,L40
51.728159999999995,5,,,,L40
51.82815,1,,,,L20
51.82815,2,,,,L20
51.82815,3,,,,L20
51.82815,4,,,,L20
51.82815,5,,,,L20
51.92814,1,sj2,,,
51.92814,2,sj4,,,
51.92814,3,sj2,,,
51.92814,4,sj1,,,
51.92814,5,sj2,,,
52.161449999999995,1,,,,L40
52.161449999999995,2,,,,L40
52.161449999999995,3,,,,L40
52.161449999999995,4,,,,L40
52.161449999999995,5,,,,L40
52.26144,1,,,,L20
52.26144,2,,,,L20
52.26144,3,,,,L20
52.26144,4,,,,L20
52.26144,5,,,,L20
52.26144,1,2-3,,,
52.26144,2,4-1,,,
52.26144,3,2-3,,,
52.26144,4,1-2,,,
52.26144,5,2-3,,,
52.594739999999994,1,,,,L40
52.594739999999994,2,,,,L40
52.594739999999994,3,,,,L40
52.594739999999994,4,,,,L40
52.594739999999994,5,,,,L40
52.594739999999994,4,2-3,,,
52.6614,2,1-2,,,
52.69473,1,,,,L20
52.69473,2,,,,L20
52.69473,3,,,,L20
52.69473,4,,,,L20
52.69473,5,,,,L20
52.72806,1,3-4,,,
52.79472,3,3-4,,,
52.86138,5,3-4,,,
52.928039999999996,4,sp3-4,,,
52.994699999999995,2,sp2-3,,,
53.06136,1,,,,L40
53.06136,2,,,,L40
53.06136,3,,,,L40
53.06136,4,,,,L40
53.06136,5,,,,L40
53.06136,1,sp4-1,,,
53.12802,3,sp4-1,,,
53.16135,1,,,,L20
53.16135,2,,,,L20
53.16135,3,,,,L20
53.16135,4,,,,L20
53.16135,5,,,,L20
53.427989999999994,1,hj1,,,
53.427989999999994,2,hj3,,,
53.427989999999994,3,hj1,,,
53.427989999999994,4,hj4,,,
53.427989999999994,5,hj4,,,
53.46132,MOT_mc_stage_color_00,y-flash,,
53.49465,1,,,,L40
53.49465,2,,,,L40
53.49465,3,,,,L40
53.49465,4,,,,L40
53.49465,5,,,,L40
53.52798,MOT_mc_speaker_00,f_loop,,
53.59464,1,,,,L20
53.59464,2,,,,L20
53.59464,3,,,,L20
53.59464,4,,,,L20
53.59464,5,,,,L20
53.92794,1,1-2,,,
53.92794,2,3-4,,,
53.92794,3,1-2,,,
53.92794,4,4-1,,,
53.92794,5,4-1,,,
53.96127,1,,,,L40
53.96127,2,,,,L40
53.96127,3,,,,L40
53.96127,4,,,,L40
53.96127,5,,,,L40
54.06126,1,,,,L20
54.06126,2,,,,L20
54.06126,3,,,,L20
54.06126,4,,,,L20
54.06126,5,,,,L20
54.09459,1,2-3,l1,,
54.09459,2,4-1,l1,,
54.09459,3,2-3,l1,,
54.09459,4,1-2,l1,,
54.09459,5,1-2,l1,,
54.39456,1,,,,L40
54.39456,2,,,,L40
54.39456,3,,,,L40
54.39456,4,,,,L40
54.39456,5,,,,L40
54.49455,1,,,,L20
54.49455,2,,,,L20
54.49455,3,,,,L20
54.49455,4,,,,L20
54.49455,5,,,,L20
54.627869999999994,1,sj3,,,
54.627869999999994,2,sj1,,,
54.627869999999994,3,sj3,,,
54.627869999999994,4,sj2,,,
54.627869999999994,5,sj2,,,
54.82785,1,,,,L40
54.82785,2,,,,L40
54.82785,3,,,,L40
54.82785,4,,,,L40
54.82785,5,,,,L40
54.927839999999996,1,,,,L20
54.927839999999996,2,,,,L20
54.927839999999996,3,,,,L20
54.927839999999996,4,,,,L20
54.927839999999996,5,,,,L20
55.06116,1,3-4,l2,,
55.06116,2,1-2,l2,,
55.06116,3,3-4,l2,,
55.06116,4,2-3,l2,,
55.06116,5,2-3,l2,,
55.26114,1,,,,L40
55.26114,2,,,,L40
55.26114,3,,,,L40
55.26114,4,,,,L40
55.26114,5,,,,L40
55.361129999999996,1,,,,L20
55.361129999999996,2,,,,L20
55.361129999999996,3,,,,L20
55.361129999999996,4,,,,L20
55.361129999999996,5,,,,L20
55.49445,1,sj4,,,
55.49445,2,sj2,,,
55.49445,3,sj4,,,
55.49445,4,sj3,,,
55.49445,5,sj3,,,
55.727759999999996,1,,,,L40
55.727759999999996,2,,,,L40
55.727759999999996,3,,,,L40
55.727759999999996,4,,,,L40
55.727759999999996,5,,,,L40
55.827749999999995,1,,,,L20
55.827749999999995,2,,,,L20
55.827749999999995,3,,,,L20
55.827749999999995,4,,,,L20
55.827749999999995,5,,,,L20
55.827749999999995,1,4-1,,,
55.827749999999995,2,2-3,,,
55.827749999999995,3,4-1,,,
55.827749999999995,4,3-4,,,
55.827749999999995,5,3-4,,,
56.161049999999996,1,,,,L40
56.161049999999996,2,,,,L40
56.161049999999996,3,,,,L40
56.161049999999996,4,,,,L40
56.161049999999996,5,,,,L40
56.161049999999996,5,4-1,,,
56.227709999999995,3,1-2,,,
56.261039999999994,1,,,,L20
56.261039999999994,2,,,,L20
56.261039999999994,3,,,,L20
56.261039999999994,4,,,,L20
56.261039999999994,5,,,,L20
56.29437,1,1-2,,,
56.36103,2,3-4,,,
56.42769,4,4-1,,,
56.49435,5,sp1-2,,,
56.561009999999996,3,sp2-3,,,
56.627669999999995,1,sp2-3,,,
56.660999999999994,1,,,,L40
56.660999999999994,2,,,,L40
56.660999999999994,3,,,,L40
56.660999999999994,4,,,,L40
56.660999999999994,5,,,,L40
56.69433,2,sp4-1,,,
56.76099,1,,,,L20
56.76099,2,,,,L20
56.76099,3,,,,L20
56.76099,4,,,,L20
56.76099,5,,,,L20
56.994299999999996,1,hj3,,,
56.994299999999996,2,hj1,,,
56.994299999999996,3,hj3,,,
56.994299999999996,4,hj1,,,
56.994299999999996,5,hj2,,,
57.09429,1,,,,L40
57.09429,2,,,,L40
57.09429,3,,,,L40
57.09429,4,,,,L40
57.09429,5,,,,L40
57.19428,1,,,,L20
57.19428,2,,,,L20
57.19428,3,,,,L20
57.19428,4,,,,L20
57.19428,5,,,,L20
57.49425,1,3-4,,,
57.49425,2,1-2,,,
57.49425,3,3-4,,,
57.49425,4,1-2,,,
57.49425,5,2-3,,,
57.52758,1,,,,L40
57.52758,2,,,,L40
57.52758,3,,,,L40
57.52758,4,,,,L40
57.52758,5,,,,L40
57.62757,1,,,,L20
57.62757,2,,,,L20
57.62757,3,,,,L20
57.62757,4,,,,L20
57.62757,5,,,,L20
57.794219999999996,1,4-1,lb1,,
57.794219999999996,2,2-3,lb1,,
57.794219999999996,3,4-1,lb1,,
57.794219999999996,4,2-3,lb1,,
57.794219999999996,5,3-4,lb1,,
57.92754,1,,,,L40
57.92754,2,,,,L40
57.92754,3,,,,L40
57.92754,4,,,,L40
57.92754,5,,,,L40
58.02753,1,,,,L20
58.02753,2,,,,L20
58.02753,3,,,,L20
58.02753,4,,,,L20
58.02753,5,,,,L20
58.227509999999995,1,sj1,,,
58.227509999999995,2,sj3,,,
58.227509999999995,3,sj1,,,
58.227509999999995,4,sj3,,,
58.227509999999995,5,sj4,,,
58.42749,1,,,,L40
58.42749,2,,,,L40
58.42749,3,,,,L40
58.42749,4,,,,L40
58.42749,5,,,,L40
58.52748,1,,,,L20
58.52748,2,,,,L20
58.52748,3,,,,L20
58.52748,4,,,,L20
58.52748,5,,,,L20
58.694129999999994,1,1-2,lb0,,
58.694129999999994,2,3-4,lb0,,
58.694129999999994,3,1-2,lb0,,
58.694129999999994,4,3-4,lb0,,
58.694129999999994,5,4-1,lb0,,
58.86078,1,,,,L40
58.86078,2,,,,L40
58.86078,3,,,,L40
58.86078,4,,,,L40
58.86078,5,,,,L40
58.96077,1,,,,L20
58.96077,2,,,,L20
58.96077,3,,,,L20
58.96077,4,,,,L20
58.96077,5,,,,L20
59.094089999999994,1,lp2,,,
59.094089999999994,2,lp4,,,
59.094089999999994,3,lp2,,,
59.094089999999994,4,lp4,,,
59.094089999999994,5,lp1,,,
59.29407,1,,,,L40
59.29407,2,,,,L40
59.29407,3,,,,L40
59.29407,4,,,,L40
59.29407,5,,,,L40
59.3274,4,4-1,,f1,
59.3274,5,1-2,,f1,
59.394059999999996,1,,,,L20
59.394059999999996,2,,,,L20
59.394059999999996,3,,,,L20
59.394059999999996,4,,,,L20
59.394059999999996,5,,,,L20
59.394059999999996,2,4-1,,f1,
59.394059999999996,3,2-3,,f1,
59.460719999999995,1,2-3,,f1,
59.69403,MOT_mc_bg_black_00,b80-20,,
59.69403,MOT_mc_stage_color_00,b-flash,,
59.72736,MOT_mc_light_center_00,on,,
59.72736,MOT_mc_light_up_00,loop_purple,,
59.72736,MOT_mc_speaker_00,loop,,
59.794019999999996,1,lp3,,,
59.794019999999996,2,lp1,,,
59.794019999999996,3,lp3,,,
59.794019999999996,4,lp1,,,
59.794019999999996,5,lp2,,,
60.327299999999994,1,j3-4,,,
60.327299999999994,2,j1-2,,,
60.327299999999994,3,j3-4,,,
60.327299999999994,4,j1-2,,,
60.327299999999994,5,j2-3,,,
60.693929999999995,1,4-1,,,
60.693929999999995,2,2-3,,,
60.693929999999995,3,4-1,,,
60.693929999999995,4,2-3,,,
60.693929999999995,5,3-4,,,
61.060559999999995,1,hj1,,,
61.060559999999995,2,hj3,,,
61.060559999999995,3,hj1,,,
61.060559999999995,4,hj3,,,
61.060559999999995,5,hj4,,,
61.62717,1,sj1,,,
61.62717,2,sj3,,,
61.62717,3,sj1,,,
61.62717,4,sj3,,,
61.62717,5,sj4,,,
62.02713,1,sp1-2,,,
62.02713,2,sp3-4,,,
62.02713,3,sp1-2,,,
62.02713,4,sp3-4,,,
62.02713,5,sp4-1,,,
62.9937,1,j2-3,,,
62.9937,2,j4-1,,,
62.9937,3,j2-3,,,
62.9937,4,j4-1,,,
62.9937,5,j1-2,,,
63.36033,MOT_mc_stage_color_00,b-flash,,
63.426989999999996,1,j3-4,,,
63.426989999999996,2,j1-2,,,
63.426989999999996,3,j3-4,,,
63.426989999999996,4,j1-2,,,
63.426989999999996,5,j2-3,,,
63.82695,1,sj4,,,
63.82695,2,sj2,,,
63.82695,3,sj4,,,
63.82695,4,sj2,,,
63.82695,5,sj3,,,
64.22691,1,sp4-1,,,
64.22691,2,sp2-3,,,
64.22691,3,sp4-1,,,
64.22691,4,sp2-3,,,
64.22691,5,sp3-4,,,
64.69353,2,hj3,,,
64.69353,3,hj1,,,
65.02683,1,hj1,,,
65.02683,4,hj3,,,
65.02683,5,hj4,,,
65.22681,2,sj3,,,
65.22681,3,sj1,,,
65.59344,1,sj1,,,
65.59344,4,sj3,,,
65.59344,5,sj4,,,
65.62677,2,3-4,,,
65.62677,3,1-2,,,
66.09339,5,w4,,,
66.09339,4,w3,,,
66.09339,1,j1-2,,,
66.09339,2,j4-1,,,
66.09339,3,j2-3,,,
66.09339,4,j3-4,,,
66.09339,5,j4-1,,,
66.56000999999999,1,2-3,l1,,
66.56000999999999,2,1-2,l1,,
66.56000999999999,3,3-4,l1,,
66.56000999999999,4,4-1,l1,,
66.56000999999999,5,1-2,l1,,
66.85998,MOT_mc_stage_color_00,b-flash,,
66.99329999999999,1,3-4,l2,,
66.99329999999999,2,2-3,l2,,
66.99329999999999,3,4-1,l2,,
66.99329999999999,4,1-2,l2,,
66.99329999999999,5,2-3,l2,,
67.39326,1,j4-1,,,
67.39326,2,j3-4,,,
67.39326,3,j1-2,,,
67.39326,4,j2-3,,,
67.39326,5,j3-4,,,
67.82655,1,lp1,,,
67.82655,2,lp4,,,
67.82655,3,lp2,,,
67.82655,4,lp3,,,
67.82655,5,lp4,,,
68.35983,1,1-2,,,
68.35983,2,4-1,,,
68.35983,3,2-3,,,
68.35983,4,3-4,,,
68.35983,5,4-1,,,
68.69313,1,hj2,,,
68.69313,2,hj1,,,
68.69313,3,hj3,,,
68.69313,4,hj4,,,
68.69313,5,hj1,,,
69.25974,1,2-3,lb1,,
69.25974,2,1-2,lb1,,
69.25974,3,3-4,lb1,,
69.25974,4,4-1,lb1,,
69.25974,5,1-2,lb1,,
69.69303,1,3-4,lb0,,
69.69303,2,2-3,lb0,,
69.69303,3,4-1,lb0,,
69.69303,4,1-2,lb0,,
69.69303,5,2-3,lb0,,
70.09299,1,lp4,,,
70.09299,2,lp3,,,
70.09299,3,lp1,,,
70.09299,4,lp2,,,
70.09299,5,lp3,,,
