0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
84.45822,1,,,,D40
84.45822,4,,,,D40
84.45822,5,,,,L0
84.45822,2,,,,D40
84.45822,3,,,,D40
84.6582,5,2-3,,,
84.6582,3,w2,,,
84.6582,2,w4,,,
85.09149,5,3-4,,,
85.89141,5,4-1,,,
85.9914,1,,,,L20
85.9914,4,,,,L20
86.82464999999999,5,w1,,,
86.95797,5,1-2,,,
87.32459999999999,5,lp2,,,
88.05785999999999,5,2-3,,,
88.45782,2,,,,L20
88.45782,3,,,,L20
88.59114,2,j4-1,,,
88.59114,3,j2-3,,,
88.69113,1,,,,D40
88.69113,4,,,,D40
88.69113,2,,,,L0
88.69113,3,,,,L0
88.92443999999999,2,lp1,,,
88.92443999999999,3,lp3,,,
88.9911,5,w3,,,
90.09098999999999,2,1-2,,,
90.09098999999999,3,3-4,,,
90.42429,2,lp2,,,
90.42429,3,lp4,,,
91.05756,2,j2-3,,,
91.39085999999999,2,3-4,,,
91.72416,2,4-1,,,
92.12411999999999,2,j1-2,,,
92.52408,3,j4-1,,,
92.89071,3,1-2,,,
93.19068,2,w2,,,
93.25734,3,j2-3,,,
93.25734,2,j2-3,,,
93.82395,1,,,,L0
93.82395,4,,,,L0
93.82395,2,,,,D40
93.82395,3,,,,D40
93.85728,1,j1-2,,,
93.85728,4,j1-2,,,
94.25724,1,lp2,,,
94.25724,4,lp2,,,
94.3239,3,w3,,,
94.3239,2,w3,,,
95.09049,1,2-3,,,
95.09049,4,2-3,,,
95.49045,1,lp3,,,
95.49045,4,lp3,,,
96.55700999999999,1,j3-4,,,
96.89031,4,j3-4,,,
97.29026999999999,1,j4-1,,,
97.72355999999999,4,j4-1,,,
98.05686,4,sp1-2,,,
98.05686,1,sp1-2,,,
98.92344,1,j2-3,,,
98.92344,2,j3-4,,,
98.92344,3,j3-4,,,
98.92344,4,j2-3,,,
98.92344,5,j3-4,,,
98.92344,2,,,,L0
98.92344,3,,,,L0
98.95676999999999,1,,,,D20
98.95676999999999,5,,,,L0
99.29007,1,lp3,,,
99.29007,4,lp3,,,
99.29007,5,lp4,,,
99.29007,2,4-1,,,
99.29007,3,4-1,,,
99.72336,2,1-2,,,
99.72336,3,1-2,,,
100.22331,2,j2-3,,,
100.22331,3,j2-3,,,
100.62326999999999,2,lp3,,,
100.62326999999999,3,lp3,,,
101.42318999999999,2,3-4,,,
101.42318999999999,3,3-4,,,
101.85647999999999,1,3-4,,,
101.85647999999999,4,3-4,,,
101.85647999999999,5,4-1,,,
102.28976999999999,2,4-1,,,
102.28976999999999,3,4-1,,,
102.68973,1,4-1,,,
102.68973,4,4-1,,,
102.68973,5,1-2,,,
102.68973,1,j1-2,,,
102.68973,2,j1-2,,,
102.68973,3,j1-2,,,
102.68973,4,j1-2,,,
102.68973,5,j2-3,,,
103.05636,1,sp2-3,,,
103.05636,2,sp2-3,,,
103.05636,3,sp2-3,,,
103.05636,4,sp2-3,,,
103.05636,5,sp3-4,,,
104.08959,1,3-4,,,
104.08959,2,3-4,,,
104.08959,3,3-4,,,
104.08959,4,3-4,,,
104.08959,5,4-1,,,
104.45622,1,4-1,,,
104.45622,4,4-1,,,
104.45622,5,1-2,,,
104.82284999999999,1,sj1,,,
104.82284999999999,4,sj1,,,
104.82284999999999,5,sj2,,,
105.02283,3,w4,,,
105.02283,2,w4,,,
105.3228,5,w2,,,
105.3228,4,w1,,,
105.3228,1,w1,,,
105.38946,1,sj1,,,
105.38946,4,sj1,,,
105.38946,5,sj2,,,
105.82275,1,1-2,,,
105.82275,2,4-1,,,
105.82275,3,4-1,,,
105.82275,4,1-2,,,
105.82275,5,2-3,,,
106.22270999999999,1,sj2,,,
106.22270999999999,2,sj1,,,
106.22270999999999,3,sj1,,,
106.22270999999999,4,sj2,,,
106.22270999999999,5,sj3,,,
106.62267,1,j2-3,,,
106.62267,2,j1-2,,,
106.62267,3,j1-2,,,
106.62267,4,j2-3,,,
106.62267,5,j3-4,,,
107.02262999999999,1,lp3,,,
107.02262999999999,2,lp2,,,
107.02262999999999,3,lp2,,,
107.02262999999999,4,lp3,,,
107.02262999999999,5,lp4,,,
107.72256,5,j4-1,,,
107.85588,1,j3-4,,,
107.9892,4,j3-4,,,
108.12252,2,j2-3,,,
108.25583999999999,3,j2-3,,,
108.6558,1,j4-1,,,
108.6558,2,j3-4,,,
108.6558,3,j3-4,,,
108.6558,4,j4-1,,,
108.6558,5,j1-2,,,
109.02243,1,1-2,,,
109.02243,4,1-2,,,
109.02243,5,2-3,,,
109.45572,2,4-1,,,
109.45572,3,4-1,,,
109.82235,2,sj1,,,
109.82235,3,sj1,,,
109.95567,5,w3,,,
109.95567,4,w2,,,
109.95567,1,w2,,,
110.25564,2,sj1,,,
110.25564,3,sj1,,,
110.75559,3,w1,,,
110.75559,2,w1,,,
110.75559,1,2-3,,,
110.75559,2,1-2,,,
110.75559,3,1-2,,,
110.75559,4,2-3,,,
110.75559,5,3-4,,,
111.15554999999999,1,sj3,,,
111.15554999999999,2,sj2,,,
111.15554999999999,3,sj2,,,
111.15554999999999,4,sj3,,,
111.15554999999999,5,sj4,,,
111.55551,1,j3-4,,,
111.55551,2,j2-3,,,
111.55551,3,j2-3,,,
111.55551,4,j3-4,,,
111.55551,5,j4-1,,,
111.95546999999999,1,lp4,,,
111.95546999999999,2,lp3,,,
111.95546999999999,3,lp3,,,
111.95546999999999,4,lp4,,,
111.95546999999999,5,lp1,,,
112.75538999999999,1,4-1,,,
112.75538999999999,2,3-4,,,
112.75538999999999,3,3-4,,,
112.75538999999999,4,4-1,,,
112.75538999999999,5,1-2,,,
112.95537,1,,,,D40
112.95537,5,,,,D40
112.95537,2,,,,D40
112.95537,3,,,,D40
113.68862999999999,3,w4,,,
113.68862999999999,2,w4,,,
113.68862999999999,5,w2,,,
113.68862999999999,1,w1,,,
113.68862999999999,4,1-2,,,
114.62187,4,w2,,,
115.45512,4,2-3,,,
116.38835999999999,4,w3,,,
117.02163,1,j1-2,,,
117.02163,1,,,,L0
117.52158,1,sj2,,,
118.02153,1,2-3,,,
118.52148,1,3-4,,,
119.45472,1,w4,,,
120.72126,1,,,,D40
120.72126,4,,,,D40
120.72126,5,,,,D40
120.72126,2,,,,L0
120.75459,2,j4-1,,,
121.62116999999999,2,1-2,,,
122.02113,2,2-3,,,
122.42108999999999,2,sj3,,,
122.82105,2,sj3,,,
123.22100999999999,2,j3-4,,,
123.68763,2,j4-1,,,
124.08758999999999,2,,,,D40
124.18758,1,,,,L0
124.18758,4,,,,L20
124.18758,5,,,,L20
124.75419,2,w1,,,
124.78752,1,4-1,,,
125.22081,1,1-2,,,
125.6541,1,j2-3,,,
126.18737999999999,1,3-4,,,
126.58734,1,sj4,,,
127.08729,1,w4,,,
127.45392,1,4-1,,,
128.22051,1,1-2,,,
128.22051,1,,,,D80
128.28717,1,,,,L0
128.32049999999998,2,,,,L0
128.32049999999998,3,,,,L0
128.35383,1,,,,D80
128.42049,1,,,,L0
128.48714999999999,MOT_mc_light_up_00,l1,,
128.48714999999999,1,,,,D80
128.55381,1,,,,L0
128.62046999999998,MOT_mc_stage_color_00,b-flash,,
128.62046999999998,1,,,,D80
128.68713,1,,,,L0
128.75378999999998,MOT_mc_stage_color_00,r-flash,,
128.92043999999999,3,j4-1,,,
129.15375,1,w2,,,
129.25374,3,1-2,,,
129.78701999999998,3,sj2,,,
130.18698,3,sj2,,,
130.58694,3,j2-3,,,
130.58694,2,j1-2,,,
131.15355,1,sj2,,,
131.15355,4,sj3,,,
131.6535,3,w3,,,
131.6535,2,w2,,,
131.6535,4,w3,,,
131.6535,1,w2,,,
132.6534,1,j2-3,,,
133.15335,1,3-4,,,
133.6533,1,4-1,,,
134.58653999999999,1,w1,,,
