0.03333,MOT_mc_bg_black_00,b80,,
0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
3.3329999999999997,MOT_mc_bg_black_00,b80-65,,
20.3313,3,,,,D60
20.3313,1,2-3,,f1,
20.53128,MOT_mc_stage_color_00,r-flash,,
20.56461,MOT_mc_light_up_00,l1,,
20.56461,MOT_mc_light_under_00,l2,,
20.76459,1,3-4,,,
20.89791,3,w2,,,
20.89791,2,w2,,,
21.26454,1,4-1,,,
21.631169999999997,1,lp1,,,
22.13112,1,j1-2,,,
22.56441,1,sj2,,,
22.9977,1,sj2,,,
23.39766,1,lp2,,,
23.9976,3,2-3,,f1,
23.9976,1,2-3,,b0,
24.13092,3,,,,L0
24.13092,1,,,,D60
24.19758,MOT_mc_stage_color_00,y-flash,,
24.464219999999997,3,j3-4,,,
24.864179999999998,3,j4-1,,,
24.93084,1,w3,,,
25.29747,3,lp1,,,
25.864079999999998,3,j1-2,,,
26.3307,3,2-3,,,
26.73066,3,3-4,,,
27.13062,3,j4-1,,,
27.79722,3,1-2,,b0,
27.79722,2,2-3,,f1,
27.96387,MOT_mc_stage_color_00,b-flash,,
27.96387,2,,,,L0
27.96387,3,,,,D60
28.26384,2,,l1,,
28.730459999999997,3,w2,,,
28.730459999999997,2,3-4,lb0,,
29.130419999999997,2,lp4,,,
29.6637,2,4-1,,,
30.563609999999997,2,1-2,,,
31.06356,2,j2-3,,,
31.46352,2,j3-4,,,
31.86348,2,lp4,,,
33.03003,3,j2-3,,,
33.063359999999996,3,,,,L0
33.16335,1,j3-4,,,
33.19668,1,,,,L0
33.29667,2,4-1,,b0,
33.33,2,,,,L0
33.69663,1,hj4,,,
33.69663,2,hj1,,,
33.69663,3,hj3,,,
34.296569999999996,1,j4-1,,,
34.296569999999996,2,j1-2,,,
34.296569999999996,3,j3-4,,,
34.729859999999995,1,1-2,,,
34.729859999999995,2,2-3,,,
34.729859999999995,3,4-1,,,
35.19648,2,,,,D60
35.19648,3,,,,D60
35.26314,1,2-3,,f1,
35.496449999999996,MOT_mc_stage_color_00,r-flash,,
35.6631,3,w1,,,
35.6631,2,w3,,,
35.69643,1,3-4,,,
36.19638,1,4-1,,,
36.56301,1,lp1,,,
37.06296,1,j1-2,,,
37.496249999999996,1,sj2,,,
37.929539999999996,1,sj2,,,
38.329499999999996,1,lp2,,,
38.92944,3,1-2,,f1,
38.92944,1,2-3,,b0,
38.9961,3,,,,L0
38.9961,1,,,,D60
39.196079999999995,MOT_mc_stage_color_00,y-flash,,
39.39606,3,j2-3,,,
39.79602,3,j3-4,,,
39.86268,1,w3,,,
40.22931,3,lp4,,,
40.795919999999995,3,j4-1,,,
41.26254,3,1-2,,,
41.6625,3,2-3,,,
42.26244,3,3-4,,b0,
42.26244,2,3-4,,f1,
42.3291,2,,,,L0
42.3291,3,,,,D60
42.49575,MOT_mc_stage_color_00,b-flash,,
42.69573,2,j4-1,,,
43.195679999999996,3,w4,,,
43.195679999999996,2,,r1,,
43.662299999999995,2,1-2,rb0,,
44.12892,2,j2-3,,,
44.59554,2,3-4,,,
44.9955,2,lp4,,,
45.49545,2,4-1,,,
45.86208,2,lp1,,,
46.39536,2,1-2,,b0,
46.39536,1,j3-4,,,
46.39536,3,j4-1,,,
46.52868,1,,,,L0
46.52868,3,,,,L0
46.895309999999995,1,j4-1,,,
46.895309999999995,2,j2-3,,,
46.895309999999995,3,j1-2,,,
47.36193,1,j1-2,,,
47.36193,2,j3-4,,,
47.36193,3,j2-3,,,
47.76189,1,lp2,,,
47.76189,2,lp4,,,
47.76189,3,lp3,,,
48.29517,1,j2-3,,,
48.76179,2,j4-1,,,
49.295069999999996,3,j3-4,,,
49.361729999999994,1,w3,,,
49.661699999999996,1,3-4,,,
49.661699999999996,2,1-2,,,
49.661699999999996,3,4-1,,,
49.995,1,hj4,,,
49.995,2,hj2,,,
49.995,3,hj1,,,
50.22831,MOT_mc_bg_black_00,b20-65,,
50.42829,MOT_mc_stage_color_00,r-flash,,
50.494949999999996,MOT_mc_light_under_00,l2,,
50.59494,1,sp4-1,,,
50.59494,2,sp2-3,,,
50.59494,3,sp1-2,,,
52.06146,1,j1-2,,,
52.06146,2,j3-4,,,
52.06146,3,j2-3,,,
52.46142,1,sp2-3,,,
52.46142,2,sp4-1,,,
52.46142,3,sp3-4,,,
53.9946,1,3-4,,,
53.9946,2,1-2,,,
53.9946,3,4-1,,,
54.3279,1,lp4,,,
54.3279,2,lp2,,,
54.3279,3,lp1,,,
54.961169999999996,1,4-1,,,
54.961169999999996,2,2-3,,,
54.961169999999996,3,1-2,,,
55.827749999999995,1,1-2,,,
55.827749999999995,2,3-4,,,
55.827749999999995,3,2-3,,,
56.29437,1,sj2,,,
56.29437,2,sj4,,,
56.29437,3,sj3,,,
56.72766,1,sj2,,,
56.72766,2,sj4,,,
56.72766,3,sj3,,,
57.16095,1,sj2,,,
57.16095,2,sj4,,,
57.16095,3,sj3,,,
57.6609,3,w3,,,
57.6609,2,w4,,,
57.6609,1,j2-3,,,
57.6609,2,j4-1,,,
57.6609,3,j3-4,,,
57.9942,MOT_mc_bg_black_00,b65-45,,
58.09419,1,3-4,,f1,
58.39416,MOT_mc_stage_color_00,b-flash,,
58.39416,MOT_mc_light_under_00,l3,,
58.52748,1,4-1,,,
58.72746,3,w4,,,
58.72746,2,w1,,,
59.060759999999995,3,4-1,,f1,
59.394059999999996,MOT_mc_stage_color_00,b-flash,,
59.460719999999995,1,w1,,,
59.494049999999994,3,1-2,,,
59.927339999999994,2,1-2,,f1,
60.293969999999995,MOT_mc_stage_color_00,b-flash,,
60.36063,2,2-3,,,
60.42729,3,w2,,,
61.26054,1,j1-2,,,
61.26054,2,j3-4,,,
61.26054,3,j2-3,,,
62.327099999999994,3,w3,,,
62.327099999999994,2,w4,,,
62.327099999999994,1,w2,,,
62.39376,1,2-3,,,
62.39376,2,4-1,,,
62.39376,3,3-4,,,
63.29367,1,j3-4,,,
63.29367,2,j1-2,,,
63.29367,3,j4-1,,,
63.6603,1,sp4-1,,,
63.6603,2,sp2-3,,,
63.6603,3,sp1-2,,,
64.56021,1,j1-2,,,
64.56021,2,j3-4,,,
64.56021,3,j2-3,,,
64.96016999999999,1,2-3,,,
64.96016999999999,2,4-1,,,
64.96016999999999,3,3-4,,,
65.42679,1,j3-4,,,
65.42679,2,j1-2,,,
65.42679,3,j4-1,,,
65.79342,1,4-1,,,
65.79342,2,2-3,,,
65.79342,3,1-2,,,
66.19337999999999,1,j1-2,,,
66.19337999999999,2,j3-4,,,
66.19337999999999,3,j2-3,,,
66.42669,MOT_mc_bg_black_00,b45-0,,
66.56000999999999,1,lp2,,,
66.56000999999999,2,lp4,,,
66.56000999999999,3,lp3,,,
67.09329,2,j4-1,,,
67.09329,3,j3-4,,,
67.29326999999999,MOT_mc_stage_color_00,b-flash,,
67.3266,MOT_mc_light_under_00,l1,,
67.35992999999999,MOT_mc_light_up_00,l2,,
67.35992999999999,MOT_mc_light_center_00,l2,,
67.35992999999999,MOT_mc_speaker_00,l1,,
67.49325,1,j2-3,,,
67.95987,2,j1-2,,,
67.95987,3,j4-1,,,
68.39316,1,j3-4,,,
68.95976999999999,1,4-1,,,
68.95976999999999,2,2-3,,,
68.95976999999999,3,1-2,,,
69.32639999999999,1,lp1,,,
69.32639999999999,2,lp3,,,
69.32639999999999,3,lp2,,,
70.79292,1,1-2,,,
70.79292,2,3-4,,,
70.79292,3,2-3,,,
71.22621,1,sj2,,,
71.22621,2,sj4,,,
71.22621,3,sj3,,,
71.69283,1,sj2,,,
71.69283,2,sj4,,,
71.69283,3,sj3,,,
72.15944999999999,1,sj2,,,
72.15944999999999,2,sj4,,,
72.15944999999999,3,sj3,,,
72.65939999999999,3,w3,,,
72.65939999999999,2,w4,,,
72.65939999999999,1,j2-3,,,
72.65939999999999,2,j4-1,,,
72.65939999999999,3,j3-4,,,
73.09268999999999,1,j3-4,,,
73.09268999999999,2,j1-2,,,
73.09268999999999,3,j4-1,,,
73.49265,1,4-1,,,
73.49265,2,2-3,,,
73.49265,3,1-2,,,
73.82594999999999,1,lp1,,,
73.82594999999999,2,lp3,,,
73.82594999999999,3,lp2,,,
74.55921,1,1-2,l1,,
74.55921,2,3-4,l1,,
74.55921,3,2-3,l1,,
74.75918999999999,MOT_mc_stage_color_00,b-flash,,
74.92584,1,lp2,,,
74.92584,2,lp4,,,
74.92584,3,lp3,,,
74.99249999999999,1,,l2,,
74.99249999999999,2,,l2,,
74.99249999999999,3,,l2,,
75.39246,1,2-3,lb1,,
75.39246,2,4-1,lb1,,
75.39246,3,3-4,lb1,,
75.75909,1,lp3,,,
75.75909,2,lp1,,,
75.75909,3,lp4,,,
75.89241,1,,lb0,,
75.89241,2,,lb0,,
75.89241,3,,lb0,,
76.35902999999999,1,,r1,,
76.35902999999999,2,,r1,,
76.35902999999999,3,,r1,,
77.39226,1,3-4,rb0,,
77.39226,2,1-2,rb0,,
77.39226,3,4-1,rb0,,
77.72556,3,1-2,,f2,
77.9922,MOT_mc_stage_color_00,y-flash,,
78.15885,3,2-3,,,
78.32549999999999,2,w2,,,
78.32549999999999,1,w4,,,
78.52548,3,lp3,,,
78.72546,1,4-1,,,
78.72546,2,2-3,,,
79.15875,2,3-4,,,
79.15875,1,1-2,,,
79.52538,2,lp4,,,
79.52538,1,lp2,,,
80.89191,1,2-3,,,
80.89191,2,4-1,,,
80.89191,3,3-4,,,
81.3252,2,1-2,,f2,
81.72516,MOT_mc_stage_color_00,b-flash,,
81.75849,2,2-3,,,
81.82515,3,w4,,,
81.82515,1,w3,,,
82.15845,2,lp3,,,
82.42509,1,3-4,,,
82.42509,3,4-1,,,
82.85838,3,1-2,,,
82.85838,1,4-1,,,
83.22501,3,lp2,,,
83.22501,1,lp1,,,
85.25814,1,1-2,,,
85.25814,2,3-4,,,
85.25814,3,2-3,,,
85.69143,1,2-3,,f2,
86.02472999999999,MOT_mc_stage_color_00,r-flash,,
86.15805,1,sj3,,,
86.19138,3,w3,,,
86.19138,2,w4,,,
86.62467,1,j3-4,,,
87.02463,1,lp4,,,
87.32459999999999,1,hj4,,,
88.3245,1,j4-1,,,
88.3245,2,j4-1,,,
88.3245,3,j3-4,,,
88.79111999999999,1,1-2,,,
88.79111999999999,2,1-2,,,
88.79111999999999,3,4-1,,,
89.35772999999999,1,j2-3,,,
89.35772999999999,2,j2-3,,,
89.35772999999999,3,j1-2,,,
89.72435999999999,MOT_mc_stage_color_00,r-flash,,
89.85768,1,lp3,,,
89.85768,2,lp3,,,
89.85768,3,lp2,,,
93.19068,1,j3-4,,,
93.19068,2,j3-4,,,
93.19068,3,j2-3,,,
93.52398,MOT_mc_stage_color_00,b-flash,,
93.59064,MOT_mc_light_under_00,l1,,
93.65729999999999,1,4-1,,,
93.65729999999999,2,4-1,,,
93.65729999999999,3,3-4,,,
94.12392,1,j1-2,,,
94.12392,2,j1-2,,,
94.12392,3,j4-1,,,
94.52387999999999,1,lp2,,,
94.52387999999999,2,lp2,,,
94.52387999999999,3,lp1,,,
95.19048,1,2-3,,,
95.19048,2,2-3,,,
95.19048,3,1-2,,,
96.02373,1,3-4,,,
96.02373,2,3-4,,,
96.02373,3,2-3,,,
96.39036,1,lp4,,,
96.39036,2,lp4,,,
96.39036,3,lp3,,,
96.92363999999999,1,j4-1,,,
96.92363999999999,2,j4-1,,,
96.92363999999999,3,j3-4,,,
97.39026,1,1-2,,,
97.39026,2,1-2,,,
97.39026,3,4-1,,,
97.85687999999999,1,j2-3,,,
97.85687999999999,2,j2-3,,,
97.85687999999999,3,j1-2,,,
98.25684,1,lp3,,,
98.25684,2,lp3,,,
98.25684,3,lp2,,,
98.92344,1,j3-4,,,
98.92344,2,j3-4,,,
98.92344,3,j2-3,,,
99.35673,1,sj4,,,
99.35673,2,sj4,,,
99.35673,3,sj3,,,
99.72336,1,j4-1,,,
99.85668,3,w3,,,
99.85668,2,w4,,,
99.99,2,j4-1,,,
99.99,3,j3-4,,,
100.75658999999999,1,j1-2,,,
100.75658999999999,2,j1-2,,,
100.75658999999999,3,j4-1,,,
101.15655,1,sp2-3,,,
101.15655,2,sp2-3,,,
101.15655,3,sp1-2,,,
101.72316,1,j3-4,,,
101.72316,2,j3-4,,,
101.72316,3,j2-3,,,
102.12312,1,sj4,,,
102.12312,2,sj4,,,
102.12312,3,sj3,,,
102.58973999999999,1,j4-1,,,
102.58973999999999,2,j4-1,,,
102.58973999999999,3,j3-4,,,
102.9897,1,lp1,,,
102.9897,2,lp1,,,
102.9897,3,lp4,,,
103.55631,1,1-2,,,
103.55631,2,1-2,,,
103.55631,3,4-1,,,
104.08959,1,2-3,,,
104.08959,2,2-3,,,
104.08959,3,1-2,,,
104.62286999999999,1,j3-4,,,
104.62286999999999,2,3-4,l1,,
104.62286999999999,3,2-3,r1,,
104.92284,1,lp4,,,
104.92284,2,lp4,,,
104.92284,3,lp3,,,
105.42278999999999,1,j4-1,,,
105.42278999999999,2,4-1,l2,,
105.42278999999999,3,3-4,r2,,
105.72276,1,lp1,,,
105.72276,2,lp1,,,
105.72276,3,lp4,,,
106.3227,1,j1-2,,,
106.3227,2,j1-2,,,
106.3227,3,j4-1,,,
106.72265999999999,1,sp2-3,,,
106.72265999999999,2,sp2-3,,,
106.72265999999999,3,sp1-2,,,
108.08919,1,3-4,,,
108.08919,2,3-4,,,
108.08919,3,2-3,,,
108.38915999999999,1,j4-1,,,
108.48915,2,j4-1,,,
108.55581,MOT_mc_stage_color_00,r-flash,,
108.58914,3,j3-4,,,
108.72246,MOT_mc_stage_color_00,y-flash,,
108.78912,1,j1-2,,,
108.88910999999999,MOT_mc_stage_color_00,b-flash,,
108.88910999999999,2,j1-2,,,
108.9891,3,j4-1,,,
109.05575999999999,MOT_mc_stage_color_00,r-flash,,
109.22241,MOT_mc_stage_color_00,y-flash,,
109.28907,1,2-3,,,
109.28907,2,2-3,,,
109.28907,3,1-2,,,
109.38906,MOT_mc_stage_color_00,b-flash,,
110.05565999999999,1,j3-4,,,
110.05565999999999,2,j3-4,,,
110.05565999999999,3,j2-3,,,
110.3223,MOT_mc_stage_color_00,b-flash,,
110.35562999999999,MOT_mc_light_under_00,l2,,
110.45562,1,lp4,,,
110.45562,2,lp4,,,
110.45562,3,lp3,,,
115.72175999999999,MOT_mc_bg_black_00,b0-65,,
115.78841999999999,MOT_mc_light_up_00,l1,,
115.78841999999999,MOT_mc_speaker_00,fla_stay,,
115.78841999999999,MOT_mc_light_under_00,stay,,
115.85508,1,4-1,,,
115.85508,2,4-1,,,
115.85508,3,3-4,,,
116.78832,3,w4,,,
116.78832,2,w1,,,
116.78832,1,w1,,,
