0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut1,,
37.129619999999996,1,3-4,,f1,Lbl
37.529579999999996,2,lp3,,,D40
37.529579999999996,1,j4-1,,,
38.22951,MOT_control_all,to_zoom10,,
38.22951,2,3-4,,f0,Lbl
38.22951,1,1-2,,b0,
38.59614,2,4-1,l1,,
38.59614,1,lp2,,,D40
38.96277,2,1-2,lb0,,
39.42939,MOT_control_all,to_zoom11,,
39.42939,2,2-3,,b-1,
39.42939,3,4-1,,f0,Lbl
39.82935,2,lp3,,,D40
39.82935,3,1-2,r1,,
40.19598,3,2-3,rb0,,
40.56261,3,3-4,,,
40.92924,3,4-1,,,
41.72916,MOT_control_all,to_zoom12,,
41.72916,3,1-2,,b-1,
41.72916,1,2-3,,f1,Lbl
42.19578,3,lp2,,,D40
42.19578,1,3-4,,,
42.59574,1,hj4,,,
43.162349999999996,1,4-1,,,
43.56231,1,j1-2,,,
44.062259999999995,1,2-3,,,
44.462219999999995,1,hj3,,,
45.09549,1,3-4,,,
45.76209,1,hj4,,,
46.72866,1,j4-1,,,
47.695229999999995,1,1-2,l1,,
48.128519999999995,1,2-3,lb0,,
48.495149999999995,1,3-4,,,
48.861779999999996,1,hj4,,,
49.761689999999994,MOT_control_all,to_zoom13,,
49.82835,MOT_all,cut2,,
49.82835,1,j4-1,,,
50.02833,2,3-4,,f0,Lbl
50.3283,3,2-3,,f0,Lbl
50.6616,MOT_control_all,to_zoom14,,
50.6616,2,j4-1,,,
50.6616,3,j3-4,,,
50.6616,1,hj1,,,
51.26154,1,1-2,,,
51.49485,2,1-2,l1,,
51.728159999999995,3,w4,,,
51.82815,3,4-1,r1,,
52.094789999999996,1,j2-3,,,
52.39476,2,sp2-3,,,
52.39476,3,sp1-2,,,
52.82805,1,3-4,,,
53.09469,2,3-4,,,
53.09469,3,2-3,,,
53.361329999999995,1,4-1,,,
53.52798,3,3-4,,,
53.794619999999995,2,4-1,,,
54.161249999999995,2,hj1,,,
54.161249999999995,3,hj4,,,
54.161249999999995,1,sp1-2,,,
54.79452,1,hj2,,,
55.06116,2,j1-2,,,
55.22781,3,j4-1,,,
55.761089999999996,2,2-3,,,
55.761089999999996,3,1-2,,,
55.761089999999996,1,2-3,,,
56.39436,3,2-3,,,
56.594339999999995,1,3-4,,,
56.69433,2,w3,,,
56.79432,2,3-4,,,
57.060959999999994,1,4-1,,,
57.3276,3,w3,,,
57.427589999999995,2,j4-1,,,
57.427589999999995,3,j3-4,,,
57.9942,1,w1,,,
58.227509999999995,2,sp1-2,,,
58.227509999999995,3,sp4-1,,,
58.227509999999995,1,sp1-2,,,
59.19408,2,2-3,,,
59.19408,3,1-2,,,
59.19408,1,j2-3,,,
59.62737,2,lp3,,,
59.62737,3,lp2,,,
59.6607,1,3-4,l1,,
60.09399,1,4-1,lb0,,
60.56061,3,2-3,r2,,
60.96057,3,3-4,rb1,,
61.027229999999996,1,w1,,,
61.3272,3,j4-1,,,
61.927139999999994,2,3-4,l2,,
61.927139999999994,3,lp1,,,
61.927139999999994,1,hj1,,,
62.327099999999994,2,4-1,lb1,,
62.627069999999996,1,sp1-2,,,
63.160349999999994,2,1-2,,,
63.160349999999994,1,2-3,,,
63.59364,1,3-4,,,
63.82695,2,2-3,,,
64.22691,2,sp3-4,,,
64.22691,1,sp4-1,,,
65.22681,1,1-2,,,
65.36013,2,4-1,l2,,
65.59344,1,j2-3,,,
65.82675,2,1-2,lb1,,
66.26004,2,sp2-3,,,
66.26004,1,sp3-4,,,
67.15995,1,4-1,l1,,
67.3266,2,3-4,,,
67.52658,1,1-2,lb0,,
67.92654,2,sp4-1,,,
67.92654,1,sp2-3,,,
68.59313999999999,1,hj3,,,
68.62647,MOT_control_all,to_zoom15,,
68.85978,2,j1-2,,,
68.85978,3,j1-2,,,
69.29307,2,2-3,,,
69.29307,3,2-3,,,
69.29307,1,3-4,,,
69.75968999999999,2,sp3-4,,,
69.75968999999999,3,sp3-4,,,
69.75968999999999,1,sp4-1,,,
70.62626999999999,MOT_control_all,to_zoom16,,
70.6596,2,4-1,,,
70.6596,3,4-1,,,
70.6596,1,1-2,,,
71.05955999999999,2,j1-2,,,
71.05955999999999,3,lp1,,,
71.09289,1,lp2,,,
71.49284999999999,2,hj2,,,
72.15944999999999,2,2-3,,,
72.52608,2,sp3-4,,,
73.22601,2,4-1,,,
73.35933,MOT_control_all,to_zoom17,,
73.35933,1,j2-3,,,
73.59264,2,hj1,,,
73.59264,3,hj1,,,
73.92594,1,3-4,,,
74.09259,2,1-2,,,
74.29257,3,1-2,,,
74.85918,1,w4,,,
74.92584,2,lp2,,,
74.92584,3,lp2,,,
74.92584,1,4-1,l1,,
75.29247,1,1-2,lb0,,
75.6591,1,hj2,,,
76.39236,1,2-3,r1,,
76.79231999999999,1,3-4,rb0,,
77.19228,MOT_control_all,to_zoom18,,
77.22561,3,hj2,,,
77.22561,1,lp4,,,
77.89220999999999,3,2-3,,,
78.29217,3,j3-4,,,
78.75878999999999,3,4-1,r2,,
79.12541999999999,3,1-2,rb1,,
79.59204,3,j2-3,,,
80.09199,3,3-4,,,
80.45862,3,hj4,,,
81.19188,3,4-1,,,
81.55851,3,1-2,,,
82.29177,3,hj2,,,
82.95837,3,2-3,,,
83.45832,3,3-4,r2,,
83.89161,3,4-1,rb1,,
84.29157,3,1-2,,,
84.69153,3,j2-3,,,
85.19148,3,sp3-4,,,
85.35813,MOT_control_all,to_zoom19,,
86.09138999999999,3,4-1,,,
86.45801999999999,3,lp1,,,
86.45801999999999,1,hj4,,,
86.95797,1,4-1,l1,,
87.32459999999999,1,1-2,lb0,,
87.69122999999999,1,sp2-3,,,
88.25784,1,j3-4,,,
88.79111999999999,1,4-1,,,
89.22440999999999,1,sp1-2,,,
90.52427999999999,1,2-3,l1,,
90.89090999999999,1,3-4,l2,,
91.25753999999999,1,4-1,lb1,,
91.62416999999999,1,1-2,lb0,,
92.02413,1,2-3,,,
92.39076,1,3-4,,,
92.79072,1,hj4,,,
93.42398999999999,1,4-1,,,
93.85728,1,sp1-2,,,
94.75719,MOT_control_all,to_zoom20,,
94.75719,3,hj1,,,
94.75719,1,2-3,,,
95.15715,1,lp3,,,
95.39045999999999,3,1-2,r2,,
95.75708999999999,3,2-3,rb1,,
96.3237,MOT_control_all,to_zoom21,,
96.3237,2,2-3,l2,,
96.3237,3,lp3,,,
96.69032999999999,2,3-4,lb1,,
97.02363,2,4-1,,,
97.42358999999999,MOT_control_all,to_zoom22,,
97.42358999999999,2,lp1,,,
97.42358999999999,1,3-4,l1,,
97.75689,1,4-1,l2,,
98.09018999999999,1,1-2,lb1,,
98.42349,1,2-3,lb0,,
98.75679,1,j3-4,,,
99.42339,1,lp4,,,
99.52337999999999,MOT_control_all,to_zoom23,,
99.52337999999999,3,3-4,r2,,
99.85668,3,j4-1,,,
100.35663,3,1-2,rb1,,
100.82325,3,2-3,,,
101.18988,3,j3-4,,,
101.72316,3,4-1,,,
102.12312,3,sp1-2,,,
103.25634,MOT_control_all,to_zoom24,,
103.25634,1,4-1,,,
103.45631999999999,2,1-2,,,
103.68963,3,2-3,,,
103.95626999999999,1,j1-2,,,
104.32289999999999,2,2-3,,,
104.32289999999999,3,3-4,,,
104.68952999999999,2,j3-4,,,
104.92284,1,j2-3,,,
105.15615,3,j4-1,,,
105.52278,2,sp4-1,,,
105.52278,3,sp1-2,,,
105.52278,1,sp3-4,,,
106.05606,1,4-1,,,
106.22270999999999,2,1-2,,,
106.42268999999999,3,2-3,,,
106.62267,1,1-2,,,
106.78931999999999,2,2-3,,,
106.9893,1,2-3,,,
107.35593,3,w3,,,
107.72256,2,w3,,,
107.92254,1,w3,,,
108.25583999999999,3,3-4,,,
108.42249,1,3-4,,,
108.58914,2,3-4,,,
108.95577,2,j4-1,,,
108.95577,3,j4-1,,,
108.95577,1,hj4,,,
109.6557,2,1-2,,,
109.6557,3,1-2,,,
109.85567999999999,1,4-1,,,
110.28896999999999,1,j1-2,,,
110.48894999999999,2,hj2,,,
110.48894999999999,3,hj2,,,
110.85557999999999,1,2-3,,,
111.52217999999999,2,sp2-3,,,
111.52217999999999,3,sp2-3,,,
111.52217999999999,1,sp3-4,,,
112.35543,1,4-1,,,
112.38875999999999,2,3-4,,,
112.38875999999999,3,3-4,,,
112.72206,2,4-1,l2,,
112.72206,3,lp4,,,
112.72206,1,lp1,,,
113.02203,2,1-2,lb1,,
113.35533,2,2-3,lb0,,
113.72196,MOT_control_all,to_zoom25,,
113.72196,2,lp3,,,
113.72196,1,1-2,,,
114.08859,1,j2-3,,,
114.58854,1,sp3-4,,,
115.25514,MOT_control_all,to_zoom26,,
115.25514,2,3-4,,,
115.25514,1,4-1,,,
115.58843999999999,3,4-1,,,
115.68843,1,lp1,,,
116.05506,2,j4-1,,,
116.05506,3,j1-2,,,
116.58833999999999,3,2-3,,,
116.95496999999999,2,1-2,,,
117.35493,2,sp2-3,,,
117.35493,3,sp3-4,,,
118.75479,2,3-4,,,
119.02143,3,4-1,,,
119.38806,2,sp4-1,,,
119.38806,3,sp1-2,,,
120.35463,3,2-3,,,
120.68793,2,1-2,,,
121.15455,2,sp2-3,,,
121.15455,3,sp3-4,,,
122.12111999999999,1,1-2,,,
122.3211,2,3-4,,,
122.3211,3,4-1,,,
122.6544,1,hj2,,,
122.82105,2,j4-1,,,
122.82105,3,j1-2,,,
123.321,2,1-2,,,
123.321,3,2-3,,,
123.321,1,2-3,,,
123.82095,2,2-3,,,
123.95427,1,j3-4,,,
124.08758999999999,3,3-4,,,
124.42089,2,3-4,,,
124.62087,1,4-1,,,
124.9875,2,4-1,,,
124.9875,3,4-1,,,
124.9875,1,j1-2,,,
125.28747,MOT_control_all,to_zoom27,,
125.92074,3,w1,,,
125.92074,2,w1,,,
126.05405999999999,1,w2,,,
