0.03333,MOT_mc_bg_black_00,seat100-0,,
83.15835,4,1-2,,
84.09159,4,w2,,
84.59154,1,4-1,r1,
84.89151,1,lp1,,
85.39146,3,2-3,,
85.49145,5,2-3,,
86.29137,1,1-2,r2,
86.32469999999999,3,w3,,
86.42469,5,w3,,
86.59134,1,lp2,,
86.95797,2,2-3,,
87.05796,4,2-3,,
87.85788,2,3-4,,
87.85788,3,3-4,,
87.85788,4,3-4,,
87.85788,5,3-4,,
87.85788,1,2-3,rwb0,
88.3245,2,lp4,,
88.3245,3,lp4,,
88.3245,4,lp4,,
88.3245,5,lp4,,
88.3245,1,lp3,,
90.05766,1,sj3,,
90.55761,1,w3,,
90.82424999999999,1,3-4,,
91.29087,1,4-1,,
92.22411,1,w1,,
92.75739,1,j1-2,,
92.82405,2,4-1,,
92.82405,3,4-1,,
92.92403999999999,4,4-1,,
92.92403999999999,5,4-1,,
93.25734,2,w1,,
93.25734,3,w1,,
93.25734,4,w1,,
93.25734,5,w1,,
93.25734,1,lp2,,
94.45721999999999,1,j2-3,,
94.9905,5,1-2,,
95.45711999999999,3,1-2,,
95.52378,1,w3,,
95.92374,5,w2,,
95.92374,2,1-2,,
96.19037999999999,1,j3-4,,
96.35703,4,1-2,,
96.39036,3,w2,,
96.82365,2,2-3,,
97.25694,1,w4,,
97.29026999999999,4,w2,,
97.29026999999999,3,2-3,,
97.72355999999999,5,2-3,,
97.75689,2,w3,,
98.19018,2,3-4,,
98.19018,3,3-4,,
98.19018,4,2-3,,
98.19018,5,3-4,,
98.19018,1,4-1,,
98.52347999999999,1,lp1,,
99.12342,5,w4,,
99.12342,4,w3,,
99.12342,3,w4,,
99.12342,2,w4,,
99.52337999999999,1,1-2,,
99.99,1,lp2,,
101.22321,1,j2-3,,
101.68983,2,lp4,,
101.68983,3,lp4,,
101.68983,4,lp3,,
101.68983,5,lp4,,
101.68983,1,lp3,,
102.92304,MOT_all,miagete03,,
111.12222,2,4-1,,
111.9888,5,4-1,,
112.05546,2,w1,,
112.78872,4,3-4,,
112.92204,5,w1,,
113.72196,4,w4,,
113.72196,3,4-1,,
114.6552,3,w1,,
114.82185,1,3-4,,
114.92183999999999,2,1-2,,
114.92183999999999,3,1-2,,
114.92183999999999,4,4-1,,
114.92183999999999,5,1-2,,
115.15514999999999,1,lp4,,
115.85508,5,w2,,
115.85508,4,w1,,
115.85508,3,w2,,
115.85508,2,w2,,
118.88811,1,4-1,,
119.22140999999999,1,lp1,,
121.95447,1,1-2,,
122.42108999999999,5,2-3,,
122.88771,1,w2,,
122.92103999999999,4,1-2,,
123.35432999999999,5,w3,,
123.35432999999999,3,2-3,,
123.82095,2,2-3,,
123.85427999999999,4,w2,,
124.28756999999999,3,w3,,
124.3209,1,2-3,,
124.75419,2,w3,,
125.25413999999999,1,w3,,
125.68742999999999,MOT_mc_stage_color_00,kirakira_out,,
126.02073,1,3-4,,
126.12071999999999,2,3-4,,
126.12071999999999,3,3-4,,
126.18737999999999,MOT_all,miagete02,,
126.22071,MOT_mc_light_up_00,stay,,
126.22071,MOT_mc_stage_color_00,b-flash,,
126.22071,MOT_all,miagete03,,
126.22071,MOT_mc_stage_color_00,b-flash,,
126.22071,MOT_mc_light_center_00,l2_end,,
126.22071,4,2-3,,
126.22071,5,3-4,,
126.95397,1,w4,,
127.05395999999999,3,w4,,
127.05395999999999,2,w4,,
127.08729,MOT_all,miagete04,,
127.15395,5,w4,,
127.15395,4,w3,,
