0.03333,MOT_mc_bg_black_00,seat100-0,,
1.8331499999999998,MOT_mc_bg_black_00,b80-65,,
2.13312,MOT_mc_stage_color_00,b-flash,,
2.13312,MOT_mc_speaker_00,temp1,,
2.13312,MOT_mc_light_under_00,l3,,
48.9951,3,1-2,,,
49.06176,MOT_mc_stage_color_00,r-flash,,
49.361729999999994,1,j1-2,,,
49.361729999999994,2,2-3,,,
49.361729999999994,3,2-3,,,
49.361729999999994,4,4-1,,,
49.361729999999994,5,4-1,,,
49.42839,MOT_mc_stage_color_00,b-flash,,
49.995,1,2-3,lb0,,
50.19498,MOT_mc_stage_color_00,b-flash,,
50.29497,5,w1,,,
50.29497,4,w1,,,
50.29497,3,w3,,,
50.29497,2,w3,,,
50.561609999999995,1,3-4,,,
50.961569999999995,1,j4-1,,,
51.56151,1,1-2,,,
51.56151,2,3-4,,,
51.56151,3,3-4,,,
51.56151,4,1-2,,,
51.56151,5,1-2,,,
51.62817,MOT_mc_stage_color_00,r-flash,,
52.128119999999996,1,hj2,,,
52.128119999999996,2,4-1,,,
52.128119999999996,3,4-1,,,
52.128119999999996,4,2-3,,,
52.128119999999996,5,2-3,,,
52.22811,MOT_mc_stage_color_00,b-flash,,
52.961369999999995,2,j1-2,,,
52.961369999999995,4,j3-4,,,
53.02803,MOT_mc_stage_color_00,b-flash,,
53.06136,5,w3,,,
53.06136,3,w1,,,
53.26134,1,j2-3,,,
53.361329999999995,MOT_mc_stage_color_00,r-flash,,
53.59464,3,j1-2,,,
53.59464,5,j3-4,,,
53.69463,MOT_mc_stage_color_00,b-flash,,
54.02793,4,w4,,,
54.02793,2,w2,,,
54.161249999999995,1,3-4,l1,,
54.3279,MOT_mc_stage_color_00,b-flash,,
54.49455,1,4-1,,,
54.6612,5,w4,,,
54.6612,3,w2,,,
54.72786,MOT_mc_stage_color_00,r-flash,,
54.82785,1,1-2,lb0,,
54.82785,2,2-3,l1,,
54.82785,3,2-3,r1,,
55.06116,1,2-3,,,
55.06116,4,4-1,l1,,
55.06116,5,4-1,r1,,
55.16115,MOT_mc_stage_color_00,b-flash,,
55.761089999999996,3,w3,,,
55.761089999999996,2,w3,,,
55.89441,1,3-4,r1,,
55.96107,MOT_mc_stage_color_00,b-flash,,
55.9944,5,w1,,,
55.9944,4,w1,,,
56.227709999999995,1,4-1,,,
56.29437,MOT_mc_stage_color_00,y-flash,,
56.52768,1,1-2,rb0,,
56.52768,2,,lb0,,
56.52768,3,,rb0,,
56.52768,4,,lb0,,
56.52768,5,,rb0,,
56.627669999999995,MOT_mc_stage_color_00,b-flash,,
57.12762,1,hj2,,,
57.12762,2,3-4,,,
57.12762,3,3-4,,,
57.12762,4,1-2,,,
57.12762,5,1-2,,,
57.26094,MOT_mc_stage_color_00,b-flash,,
58.06086,5,w2,,,
58.06086,4,w2,,,
58.06086,3,w4,,,
58.06086,2,w4,,,
58.12752,1,sp2-3,,,
58.294169999999994,MOT_mc_stage_color_00,b-flash,,
58.294169999999994,2,sp4-1,,,
58.294169999999994,3,sp4-1,,,
58.46082,4,sp2-3,,,
58.46082,5,sp2-3,,,
58.76079,1,j3-4,,,
58.82745,MOT_mc_stage_color_00,b-flash,,
59.094089999999994,2,j1-2,,,
59.094089999999994,3,j1-2,,,
59.460719999999995,1,4-1,,,
59.460719999999995,4,j3-4,,,
59.460719999999995,5,j3-4,,,
59.52738,MOT_mc_stage_color_00,b-flash,,
59.72736,1,1-2,,,
60.16065,3,w2,,,
60.16065,2,w2,,,
60.227309999999996,1,j2-3,,,
60.227309999999996,2,2-3,,,
60.227309999999996,3,2-3,,,
60.227309999999996,4,4-1,,,
60.227309999999996,5,4-1,,,
60.260639999999995,MOT_mc_stage_color_00,b-flash,,
60.89391,1,3-4,,,
60.92724,MOT_mc_stage_color_00,r-flash,,
61.16055,5,w1,,,
61.16055,4,w1,,,
61.16055,3,w3,,,
61.16055,2,w3,,,
61.59384,1,sp4-1,,,
61.59384,2,sp3-4,,,
61.59384,3,sp3-4,,,
61.59384,4,sp1-2,,,
61.59384,5,sp1-2,,,
61.62717,MOT_mc_stage_color_00,b-flash,,
62.9937,1,hj1,,,
62.9937,2,4-1,,,
62.9937,3,4-1,,,
62.9937,4,2-3,,,
62.9937,5,2-3,,,
63.093689999999995,MOT_mc_stage_color_00,b-flash,,
63.460319999999996,4,3-4,,,
63.59364,MOT_mc_stage_color_00,y-flash,,
63.59364,1,1-2,,,
63.59364,2,1-2,,,
63.59364,3,1-2,,,
63.72696,5,3-4,,,
64.12692,1,2-3,r1,,
64.19358,MOT_mc_stage_color_00,b-flash,,
64.39356,4,w4,,,
64.46021999999999,1,j3-4,,,
64.52687999999999,3,w2,,,
64.52687999999999,2,w2,,,
64.62687,MOT_mc_bg_black_00,b20-65,,
64.6602,5,w4,,,
64.6602,MOT_mc_stage_color_00,b-flash,,
64.6602,MOT_mc_light_up_00,l1,,
64.6602,MOT_mc_light_center_00,l1,,
64.6602,MOT_mc_light_under_00,l3,,
65.12682,1,j4-1,,,
65.49345,MOT_mc_bg_black_00,b65-45,,
65.96007,1,1-2,,,
66.02673,MOT_mc_stage_color_00,y-flash,,
66.29337,1,2-3,rb0,,
66.29337,2,2-3,,,
66.29337,3,2-3,,,
66.62666999999999,1,3-4,,,
66.62666999999999,4,4-1,,,
66.62666999999999,5,4-1,,,
67.22661,3,w3,,,
67.22661,2,w3,,,
67.22661,1,j4-1,,,
67.45992,MOT_mc_stage_color_00,b-flash,,
67.55991,5,w1,,,
67.55991,4,w1,,,
67.95987,1,1-2,,,
68.29317,1,2-3,,,
68.75979,1,3-4,l1,,
68.85978,MOT_mc_stage_color_00,r-flash,,
69.12642,1,4-1,,,
69.12642,2,3-4,,,
69.12642,4,1-2,,,
69.49305,1,1-2,lb0,,
69.49305,3,3-4,,,
69.49305,5,1-2,,,
69.993,1,2-3,,,
70.05966,4,w2,,,
70.05966,2,w4,,,
70.15965,MOT_mc_stage_color_00,b-flash,,
70.3263,1,lp3,,,
70.42629,5,w2,,,
70.42629,3,w4,,,
70.75959,1,3-4,r1,,
71.62617,1,sp4-1,,,
71.62617,2,4-1,,,
71.62617,3,4-1,,,
71.62617,4,2-3,,,
71.62617,5,2-3,,,
71.72616,MOT_mc_stage_color_00,b-flash,,
72.29276999999999,1,j1-2,,,
72.29276999999999,2,1-2,,,
72.29276999999999,3,1-2,,,
72.29276999999999,4,3-4,,,
72.29276999999999,5,3-4,,,
72.95936999999999,1,2-3,,,
73.19268,MOT_mc_stage_color_00,b-flash,,
73.22601,5,w4,,,
73.22601,4,w4,,,
73.22601,3,w2,,,
73.22601,2,w2,,,
73.49265,1,3-4,,,
73.92594,1,4-1,rb0,,
74.52588,1,j1-2,,,
74.52588,2,2-3,,,
74.52588,3,2-3,,,
74.52588,4,4-1,,,
74.52588,5,4-1,,,
74.59254,MOT_mc_stage_color_00,r-flash,,
74.95917,1,hj2,,,
74.95917,2,j3-4,,,
74.95917,3,j3-4,,,
74.95917,4,j1-2,,,
74.95917,5,j1-2,,,
75.05915999999999,MOT_mc_stage_color_00,b-flash,,
75.92573999999999,MOT_mc_bg_black_00,b45-20,,
75.92573999999999,MOT_mc_light_up_00,l2,,
75.92573999999999,MOT_mc_light_center_00,l3,,
75.92573999999999,MOT_mc_light_under_00,l1,,
75.92573999999999,1,j2-3,,,
76.02573,5,w2,,,
76.02573,4,w2,,,
76.02573,3,w4,,,
76.02573,2,w4,,,
76.02573,MOT_mc_stage_color_00,b-flash,,
76.22570999999999,2,j4-1,,,
76.22570999999999,3,j4-1,,,
76.3257,MOT_mc_stage_color_00,r-flash,,
76.52568,4,j2-3,,,
76.52568,5,j2-3,,,
76.62567,MOT_mc_stage_color_00,b-flash,,
76.9923,1,w3,,,
77.09228999999999,1,3-4,l1,,
77.15894999999999,MOT_mc_stage_color_00,b-flash,,
77.29227,3,w1,,,
77.29227,2,w1,,,
77.42559,1,4-1,,,
77.59223999999999,5,w3,,,
77.59223999999999,4,w3,,,
77.59223999999999,MOT_mc_stage_color_00,y-flash,,
77.75889,1,1-2,lb0,,
78.02553,1,2-3,,,
78.02553,2,1-2,,,
78.02553,3,1-2,,,
78.02553,4,3-4,,,
78.02553,5,3-4,,,
78.09219,MOT_mc_stage_color_00,b-flash,,
78.85878,1,3-4,,,
78.85878,2,2-3,l1,,
78.85878,3,2-3,r1,,
78.92544,MOT_mc_stage_color_00,b-flash,,
78.95877,5,w4,,,
78.95877,4,w4,,,
79.15875,4,4-1,l1,,
79.15875,5,4-1,r1,,
79.25874,MOT_mc_stage_color_00,y-flash,,
79.45872,1,sp4-1,,,
79.45872,2,sp3-4,,,
79.45872,3,sp3-4,,,
79.45872,4,sp1-2,,,
79.45872,5,sp1-2,,,
79.55870999999999,MOT_mc_stage_color_00,b-flash,,
80.12532,1,hj1,,,
80.12532,2,hj4,,,
80.12532,3,hj4,,,
80.12532,4,hj2,,,
80.12532,5,hj2,,,
80.15865,MOT_mc_stage_color_00,b-flash,,
81.12522,4,2-3,,,
81.29187,MOT_mc_stage_color_00,b-flash,,
81.29187,1,1-2,,,
81.29187,2,4-1,,,
81.29187,3,4-1,,,
81.35853,5,w2,,,
81.45852,5,2-3,,,
81.69183,1,2-3,,,
81.79182,MOT_mc_stage_color_00,b-flash,,
81.9918,1,3-4,,,
82.05846,4,w3,,,
82.22511,3,w1,,,
82.22511,2,w1,,,
82.29177,1,4-1,,,
82.29177,2,1-2,,,
82.29177,3,1-2,,,
82.39175999999999,5,w3,,,
82.39175999999999,MOT_mc_stage_color_00,b-flash,,
82.62507,1,1-2,,,
82.62507,4,3-4,,,
82.62507,5,3-4,,,
83.12501999999999,1,j2-3,,,
83.12501999999999,2,2-3,lb0,,
83.12501999999999,3,2-3,rb0,,
83.12501999999999,4,4-1,lb0,,
83.12501999999999,5,4-1,rb0,,
83.15835,MOT_mc_stage_color_00,b-flash,,
83.69162999999999,1,3-4,,,
83.69162999999999,2,3-4,,,
83.69162999999999,3,3-4,,,
83.69162999999999,4,1-2,,,
83.69162999999999,5,1-2,,,
83.72496,MOT_mc_stage_color_00,r-flash,,
84.02493,1,lp4,,,
84.59154,1,sp4-1,,,
84.59154,2,4-1,,,
84.59154,3,4-1,,,
84.59154,4,2-3,,,
84.59154,5,2-3,,,
84.62487,MOT_mc_stage_color_00,b-flash,,
85.09149,2,1-2,,,
85.09149,3,1-2,,,
85.12482,MOT_mc_stage_color_00,y-flash,,
85.52477999999999,5,w3,,,
85.52477999999999,4,w3,,,
85.62477,4,3-4,,,
85.62477,5,3-4,,,
85.65809999999999,MOT_mc_stage_color_00,r-flash,,
85.9914,1,j1-2,,,
86.02472999999999,3,w2,,,
86.02472999999999,2,w2,,,
86.09138999999999,MOT_mc_stage_color_00,b-flash,,
86.29137,3,j2-3,,,
86.29137,5,j4-1,,,
86.45801999999999,1,j2-3,,,
86.49135,MOT_mc_stage_color_00,y-flash,,
86.49135,MOT_mc_light_up_00,l1,,
86.55801,4,w4,,,
86.62467,2,j2-3,,,
86.62467,4,j4-1,,,
87.35793,5,w1,,,
87.35793,3,w3,,,
87.45792,1,j3-4,,,
87.49125,MOT_mc_stage_color_00,b-flash,,
87.49125,MOT_mc_light_up_00,l3,,
87.69122999999999,4,w1,,,
87.69122999999999,2,w3,,,
87.75788999999999,3,j3-4,,,
87.75788999999999,5,j1-2,,,
88.12451999999999,2,j3-4,,,
88.12451999999999,4,j1-2,,,
88.52448,1,w4,,,
88.62447,1,j4-1,,,
88.6578,MOT_mc_stage_color_00,b-flash,,
88.82445,5,w2,,,
88.82445,3,w4,,,
88.89111,2,4-1,,,
88.89111,3,4-1,,,
88.89111,4,2-3,,,
88.89111,5,2-3,,,
89.22440999999999,1,1-2,,,
89.55771,1,j2-3,,,
89.55771,2,1-2,l1,,
89.55771,3,1-2,r1,,
89.55771,4,3-4,l1,,
89.55771,5,3-4,r1,,
90.22431,1,3-4,,,
90.35763,MOT_mc_stage_color_00,b-flash,,
90.49095,5,w4,,,
90.49095,4,w4,,,
90.49095,3,w2,,,
90.49095,2,w2,,,
90.52427999999999,1,4-1,,,
90.52427999999999,2,2-3,lb0,,
90.52427999999999,3,2-3,rb0,,
90.79092,1,j1-2,,,
90.79092,4,4-1,lb0,,
90.79092,5,4-1,rb0,,
91.02423,MOT_mc_stage_color_00,b-flash,,
91.32419999999999,1,2-3,,,
91.45752,3,w3,,,
91.45752,2,w3,,,
91.62416999999999,1,hj3,,,
91.62416999999999,2,3-4,,,
91.62416999999999,3,3-4,,,
91.62416999999999,4,1-2,,,
91.62416999999999,5,1-2,,,
91.69082999999999,MOT_mc_stage_color_00,b-flash,,
92.55740999999999,5,w2,,,
92.55740999999999,4,w2,,,
92.55740999999999,3,w4,,,
92.55740999999999,2,w4,,,
92.55740999999999,1,j3-4,,,
92.75739,MOT_mc_stage_color_00,b-flash,,
92.75739,2,j4-1,,,
92.75739,3,j4-1,,,
92.95737,4,j2-3,,,
92.95737,5,j2-3,,,
93.22400999999999,1,hj4,,,
93.29066999999999,MOT_mc_stage_color_00,b-flash,,
93.82395,3,w1,,,
93.82395,2,w1,,,
93.89061,1,4-1,,,
93.95727,MOT_mc_stage_color_00,b-flash,,
94.02393,5,w3,,,
94.02393,4,w3,,,
94.19058,1,1-2,l1,,
94.65719999999999,1,j2-3,,,
94.65719999999999,2,1-2,,,
94.65719999999999,3,1-2,,,
94.65719999999999,4,3-4,,,
94.65719999999999,5,3-4,,,
94.69053,MOT_mc_stage_color_00,b-flash,,
95.25713999999999,1,3-4,,,
95.32379999999999,MOT_mc_stage_color_00,r-flash,,
95.59044,5,w4,,,
95.59044,4,w4,,,
95.59044,3,w2,,,
95.59044,2,w2,,,
95.95707,1,4-1,lb0,,
95.95707,2,2-3,,,
95.95707,3,2-3,,,
95.95707,4,4-1,,,
95.95707,5,4-1,,,
95.9904,MOT_mc_stage_color_00,b-flash,,
96.29037,1,lp1,,,
96.657,2,3-4,,,
96.657,3,3-4,,,
96.72366,MOT_mc_stage_color_00,r-flash,,
96.89031,5,w1,,,
96.89031,4,w1,,,
97.12362,4,1-2,,,
97.12362,5,1-2,,,
97.52358,1,j1-2,,,
97.52358,2,4-1,,,
97.52358,3,4-1,,,
97.52358,4,2-3,,,
97.52358,5,2-3,,,
97.59024,MOT_mc_stage_color_00,b-flash,,
98.19018,1,2-3,,,
98.25684,MOT_mc_stage_color_00,b-flash,,
98.45682,5,w3,,,
98.45682,4,w3,,,
98.45682,3,w1,,,
98.45682,2,w1,,,
98.45682,1,3-4,,,
98.92344,1,j4-1,,,
98.9901,MOT_mc_stage_color_00,b-flash,,
98.9901,MOT_mc_bg_black_00,b45-20,,
98.9901,MOT_mc_light_up_00,l4,,
99.22341,2,j1-2,,,
99.22341,3,j1-2,,,
99.22341,4,j3-4,,,
99.22341,5,j3-4,,,
99.35673,MOT_mc_stage_color_00,y-flash,,
99.92334,1,1-2,,,
