0.03333,MOT_mc_bg_black_00,seat100-0,,
1.13322,MOT_control_all,z00,,
1.13322,MOT_all,cut1,,
1.13322,6,sort,-2000,
1.13322,7,sort,-2000,
1.13322,8,sort,-2000,
1.13322,9,sort,-2000,
22.53108,4,2-3,rb0,,
23.06436,4,lp3,,,
23.46432,4,j3-4,,,
24.030929999999998,MOT_all,cut5,,
24.064259999999997,MOT_control_all,z04,,
24.19758,8,3-4,l2,,
24.19758,9,3-4,r2,,
24.19758,4,4-1,,b0,
24.19758,2,3-4,,f1,
24.29757,6,3-4,l2,,
24.29757,7,3-4,r2,,
24.864179999999998,2,lp4,r1,,
25.13082,9,w4,,,
25.13082,8,w4,,,
25.13082,4,w1,,,
25.230809999999998,7,w4,,,
25.230809999999998,6,w4,,,
25.29747,2,sp4-1,,,
26.064059999999998,2,sj1,,,
26.56401,2,w1,,,
26.73066,2,1-2,rb0,,
27.19728,2,lp2,,,
28.03053,2,2-3,,,
28.497149999999998,2,lp3,,,
28.6638,MOT_control_all,z05,,
28.697129999999998,MOT_all,cut6,,
28.86378,3,2-3,,,
28.86378,4,1-2,,,
28.86378,5,2-3,,,
28.86378,6,4-1,,,
28.86378,7,4-1,,,
28.86378,8,4-1,,,
28.86378,9,4-1,,,
28.86378,2,3-4,,b0,
28.86378,1,3-4,,f1,
29.36373,1,lp4,,,
29.59704,1,4-1,l1,,
29.79702,9,w1,,,
29.79702,8,w1,,,
29.79702,7,w1,,,
29.79702,6,w1,,,
29.79702,5,w3,,,
29.79702,4,w2,,,
29.79702,3,w3,,,
29.79702,2,w4,,,
30.06366,1,lp1,,,
30.59694,1,1-2,l2,,
31.09689,1,lp2,,,
31.83015,1,j2-3,,,
32.49675,1,3-4,lb1,,
32.9967,1,lp4,,,
33.42999,1,4-1,lb0,,
33.56331,MOT_mc_bg_black_00,b80-45,,
33.92994,1,lp1,,,
34.263239999999996,1,j1-2,,,
34.729859999999995,1,2-3,,b0,
34.729859999999995,MOT_all,cut7,,
35.02983,MOT_control_all,z06,,
35.22981,MOT_mc_back_00,l1,,
35.22981,MOT_mc_light_up_00,l1,,
35.22981,MOT_mc_light_center_00,l1,,
35.22981,MOT_mc_special_01,l1,,
35.22981,1,3-4,,,
35.22981,2,4-1,,,
35.22981,3,3-4,,,
35.22981,4,2-3,,,
35.22981,5,3-4,,,
35.529779999999995,6,1-2,,,
35.529779999999995,7,1-2,,,
35.529779999999995,8,1-2,,,
35.529779999999995,9,1-2,,,
35.529779999999995,4,3-4,,,
35.529779999999995,5,4-1,,,
35.79642,1,lp4,,,
35.79642,2,lp1,,,
35.79642,3,lp4,,,
35.79642,4,lp4,,,
35.79642,5,lp1,,,
35.929739999999995,6,lp2,,,
35.929739999999995,7,lp2,,,
35.929739999999995,8,lp2,,,
35.929739999999995,9,lp2,,,
36.22971,1,j4-1,,,
36.22971,2,j1-2,,,
36.22971,3,j4-1,,,
36.22971,4,j4-1,,,
36.22971,5,j1-2,,,
36.762989999999995,1,lp1,,,
36.762989999999995,2,lp2,,,
36.762989999999995,3,lp1,,,
36.762989999999995,4,lp1,,,
36.762989999999995,5,lp2,,,
37.42959,1,1-2,,,
37.42959,2,2-3,l1,,
37.42959,3,1-2,r1,,
37.42959,4,1-2,l1,,
37.42959,5,2-3,lb0,,
38.06286,6,2-3,,,
38.06286,7,2-3,,,
38.06286,8,2-3,,,
38.06286,9,2-3,,,
38.06286,1,2-3,,,
38.06286,2,,l2,,
38.06286,3,,r2,,
38.06286,4,,l2,,
38.06286,5,,r1,,
38.362829999999995,5,w3,,,
38.362829999999995,4,w2,,,
38.362829999999995,3,w2,,,
38.362829999999995,2,w3,,,
38.46282,6,lp3,,,
38.46282,7,lp3,,,
38.46282,8,lp3,,,
38.46282,9,lp3,,,
38.762789999999995,4,j2-3,,,
38.762789999999995,5,j3-4,,,
38.762789999999995,8,j3-4,,,
38.762789999999995,9,j3-4,,,
38.9961,1,w3,,,
39.09609,2,j3-4,,,
39.09609,3,j2-3,,,
39.09609,6,j3-4,,,
39.09609,7,j3-4,,,
39.46272,1,j3-4,,,
39.82935,9,w4,,,
39.82935,8,w4,,,
39.82935,5,w4,,,
39.82935,4,w3,,,
39.962669999999996,MOT_mc_back_00,l2,,
39.962669999999996,MOT_mc_light_up_00,l2,,
39.962669999999996,MOT_mc_light_center_00,l2,,
39.962669999999996,MOT_mc_special_01,l2,,
39.962669999999996,MOT_mc_bg_black_00,b45-0,,
39.962669999999996,MOT_mc_stage_color_00,r-flash,,
39.962669999999996,MOT_all,cut8,,
40.09599,1,4-1,l1,,
40.09599,2,4-1,l3,,
40.09599,3,3-4,rb1,,
40.09599,4,3-4,l3,,
40.09599,5,4-1,rb0,,
40.09599,6,4-1,l3,,
40.09599,7,4-1,rb1,,
40.09599,8,4-1,l3,,
40.09599,9,4-1,rb1,,
40.62927,1,lp1,,,
40.62927,2,lp1,,,
40.62927,3,lp4,,,
40.62927,4,lp4,,,
40.62927,5,lp1,,,
40.62927,6,lp1,,,
40.62927,7,lp1,,,
40.62927,8,lp1,,,
40.62927,9,lp1,,,
40.96257,1,,l2,,
40.96257,2,,l4,,
40.96257,3,,rb0,,
40.96257,4,,l4,,
40.96257,5,,l1,,
40.96257,6,,l4,,
40.96257,7,,rb0,,
40.96257,8,,l4,,
40.96257,9,,rb0,,
41.29587,4,4-1,,,
41.29587,8,1-2,,,
41.36253,2,1-2,,,
41.36253,6,1-2,,,
41.42919,1,1-2,,,
41.49585,7,1-2,,,
41.49585,3,4-1,,,
41.562509999999996,9,1-2,,,
41.562509999999996,5,1-2,,,
41.72916,4,1-2,,,
41.72916,8,2-3,,,
41.79582,2,2-3,,,
41.79582,6,2-3,,,
41.86248,1,2-3,,,
41.92914,7,2-3,,,
41.92914,3,1-2,,,
41.995799999999996,9,2-3,,,
41.995799999999996,5,2-3,,,
42.3291,1,lp3,,,
42.3291,2,lp3,,,
42.3291,3,lp2,,,
42.3291,4,lp2,,,
42.3291,5,lp3,,,
42.3291,6,lp3,,,
42.3291,7,lp3,,,
42.3291,8,lp3,,,
42.3291,9,lp3,,,
43.09569,1,3-4,lb1,,
43.09569,2,3-4,lb3,,
43.09569,3,2-3,r1,,
43.09569,4,2-3,lb3,,
43.09569,5,3-4,lb0,,
43.09569,6,3-4,lb3,,
43.09569,7,3-4,r1,,
43.09569,8,3-4,lb3,,
43.09569,9,3-4,r1,,
43.595639999999996,1,,lb0,,
43.595639999999996,2,,lb2,,
43.595639999999996,3,,r2,,
43.595639999999996,4,,lb2,,
43.595639999999996,5,,r1,,
43.595639999999996,6,,lb2,,
43.595639999999996,7,,r2,,
43.595639999999996,8,,lb2,,
43.595639999999996,9,,r2,,
44.028929999999995,9,w4,,,
44.028929999999995,8,w4,,,
44.028929999999995,7,w4,,,
44.028929999999995,6,w4,,,
44.028929999999995,5,w4,,,
44.028929999999995,4,w3,,,
44.028929999999995,3,w3,,,
44.028929999999995,2,w4,,,
44.028929999999995,1,w4,,,
44.09559,1,4-1,,,
44.09559,2,4-1,,,
44.09559,3,3-4,,,
44.09559,4,3-4,,,
44.09559,5,4-1,,,
44.09559,6,4-1,,,
44.09559,7,4-1,,,
44.09559,8,4-1,,,
44.09559,9,4-1,,,
44.52888,1,lp1,,,
44.52888,2,lp1,,,
44.52888,3,lp4,,,
44.52888,4,lp4,,,
44.52888,5,lp1,,,
44.52888,6,lp1,,,
44.52888,7,lp1,,,
44.52888,8,lp1,,,
44.52888,9,lp1,,,
44.76219,1,j1-2,,,
44.828849999999996,2,j1-2,,,
44.828849999999996,3,j4-1,,,
44.828849999999996,6,j1-2,,,
44.828849999999996,7,j1-2,,,
44.895509999999994,4,j4-1,,,
44.895509999999994,5,j1-2,,,
44.895509999999994,8,j1-2,,,
44.895509999999994,9,j1-2,,,
45.46212,MOT_control_all,z07,,
45.76209,5,2-3,,f1,
45.82875,1,w2,,,
45.89541,7,w2,,,
45.89541,6,w2,,,
45.89541,3,w1,,,
45.89541,2,w2,,,
45.96207,9,w2,,,
45.96207,8,w2,,,
45.96207,4,w1,,,
46.26204,5,lp3,,,
46.69533,5,3-4,rb0,,
47.628569999999996,5,4-1,r1,,
47.9952,MOT_control_all,z08,,
47.9952,5,,,b0,
48.39516,1,2-3,r1,,
48.39516,2,2-3,lb1,,
48.39516,3,1-2,r3,,
48.39516,4,1-2,lb1,,
48.39516,5,1-2,r2,,
48.39516,6,2-3,lb1,,
48.39516,7,2-3,r3,,
48.39516,8,2-3,lb1,,
48.39516,9,2-3,r3,,
48.895109999999995,1,lp3,,,
48.895109999999995,2,lp3,,,
48.895109999999995,3,lp2,,,
48.895109999999995,4,lp2,,,
48.895109999999995,5,lp2,,,
48.895109999999995,6,lp3,,,
48.895109999999995,7,lp3,,,
48.895109999999995,8,lp3,,,
48.895109999999995,9,lp3,,,
49.295069999999996,1,3-4,rb0,,
49.295069999999996,2,3-4,l2,,
49.295069999999996,3,2-3,rb2,,
49.295069999999996,4,2-3,l2,,
49.295069999999996,5,2-3,rb1,,
49.295069999999996,6,3-4,l2,,
49.295069999999996,7,3-4,rb2,,
49.295069999999996,8,3-4,l2,,
49.295069999999996,9,3-4,rb2,,
49.761689999999994,1,4-1,,,
49.761689999999994,2,4-1,,,
49.761689999999994,3,3-4,,,
49.761689999999994,4,3-4,,,
49.761689999999994,5,3-4,,,
49.761689999999994,6,4-1,,,
49.761689999999994,7,4-1,,,
49.761689999999994,8,4-1,,,
49.761689999999994,9,4-1,,,
50.29497,1,hj1,,,
50.36163,2,hj1,,,
50.36163,3,hj4,,,
50.36163,6,hj1,,,
50.36163,7,hj1,,,
50.42829,4,hj4,,,
50.42829,5,hj4,,,
50.42829,8,hj1,,,
50.42829,9,hj1,,,
50.961569999999995,MOT_control_all,z09,,
51.16155,3,4-1,,f1,
51.52818,1,w1,,,
51.59484,7,w1,,,
51.59484,6,w1,,,
51.59484,2,w1,,,
51.6615,9,w1,,,
51.6615,8,w1,,,
51.6615,5,w4,,,
51.6615,4,w4,,,
51.794819999999994,3,1-2,rb1,,
52.3281,3,j2-3,,,
53.02803,3,3-4,r2,,
53.56131,MOT_control_all,z10,,
53.56131,3,lp4,,,
53.827949999999994,3,w4,,b0,
53.827949999999994,4,4-1,,f1,
54.29457,4,sp1-2,,,
54.961169999999996,4,sj2,,,
55.394459999999995,4,lp2,,,
55.761089999999996,4,j2-3,,,
56.36103,4,lp3,,,
56.561009999999996,MOT_control_all,z11,,
56.79432,4,w3,,b0,
56.79432,2,1-2,,f1,
57.29427,2,lp2,,,
57.860879999999995,2,sp2-3,,,
59.12742,2,sj3,,,
59.62737,2,w3,,,
59.72736,2,3-4,,,
60.293969999999995,2,lp4,,,
60.86058,MOT_control_all,z12,,
60.9939,2,w4,,b0,
60.9939,1,1-2,,f1,
60.9939,MOT_all,cut9,,
61.427189999999996,1,j2-3,,,
61.927139999999994,1,3-4,,,
62.327099999999994,1,lp4,,,
62.760389999999994,MOT_control_all,z12_2,,
62.92704,1,4-1,,,
63.327,1,lp1,,,
63.493649999999995,MOT_all,cut10,,
64.12692,MOT_mc_stage_color_00,stay,,
64.12692,MOT_mc_light_up_00,stay,,
64.12692,MOT_mc_light_center_00,stay,,
64.12692,MOT_control_all,z13,,
64.12692,MOT_mc_bg_black_00,b20-65,,
64.12692,1,1-2,,b0,
64.49355,4,3-4,lb1,,
64.49355,5,4-1,rb0,,
64.49355,8,1-2,lb1,,
64.49355,9,1-2,rb1,,
65.06016,1,w2,,,
65.26013999999999,2,4-1,lb1,,
65.26013999999999,3,4-1,rb1,,
65.26013999999999,6,1-2,lb1,,
65.26013999999999,7,1-2,rb1,,
65.42679,9,w2,,,
65.42679,8,w2,,,
65.42679,5,w1,,,
65.42679,4,w4,,,
65.89341,4,4-1,lb0,,
65.89341,5,1-2,l1,,
65.89341,8,2-3,lb0,,
65.89341,9,2-3,rb0,,
66.19337999999999,7,w2,,,
66.19337999999999,6,w2,,,
66.19337999999999,3,w1,,,
66.19337999999999,2,w1,,,
66.62666999999999,2,1-2,lb0,,
66.62666999999999,3,1-2,rb0,,
66.62666999999999,6,2-3,lb0,,
66.62666999999999,7,2-3,rb0,,
66.82665,9,w3,,,
66.82665,8,w3,,,
66.82665,5,w2,,,
66.82665,4,w1,,,
67.22661,1,j2-3,,,
67.22661,6,j3-4,,,
67.22661,7,j3-4,,,
67.55991,3,w2,,,
67.55991,2,w2,,,
68.29317,7,w4,,,
68.29317,6,w4,,,
68.29317,1,w3,,,
68.55981,2,j2-3,,,
68.55981,3,j2-3,,,
68.55981,8,j3-4,,,
68.55981,9,j3-4,,,
69.62637,9,w4,,,
69.62637,8,w4,,,
69.62637,3,w3,,,
69.62637,2,w3,,,
69.92634,4,1-2,l1,,
69.92634,5,2-3,lb0,,
69.92634,8,4-1,l1,,
69.92634,9,4-1,r1,,
70.6596,2,3-4,l1,,
70.6596,3,3-4,r1,,
70.6596,6,4-1,l1,,
70.6596,7,4-1,r1,,
70.85958,9,w1,,,
70.85958,8,w1,,,
70.85958,5,w3,,,
70.85958,4,w2,,,
71.29287,4,2-3,l2,,
71.29287,5,3-4,r1,,
71.29287,8,1-2,l2,,
71.29287,9,1-2,r2,,
71.59284,7,w1,,,
71.59284,6,w1,,,
71.59284,3,w4,,,
71.59284,2,w4,,,
72.02613,2,4-1,l2,,
72.02613,3,4-1,r2,,
72.02613,6,1-2,l2,,
72.02613,7,1-2,r2,,
72.22610999999999,9,w2,,,
72.22610999999999,8,w2,,,
72.22610999999999,5,w4,,,
72.22610999999999,4,w3,,,
72.35943,MOT_control_all,z14,,
72.62607,5,4-1,,f1,
72.95936999999999,7,w2,,,
72.95936999999999,6,w2,,,
72.95936999999999,3,w1,,,
72.95936999999999,2,w1,,,
73.02602999999999,5,1-2,,,
73.39265999999999,5,2-3,,,
73.89260999999999,5,3-4,r2,,
74.35923,5,lp4,,,
74.49255,MOT_control_all,z15,,
74.72586,5,4-1,rb1,,
75.22581,4,3-4,,f1,
75.6591,5,w1,,,
75.72576,4,sp4-1,,,
77.25894,4,sj1,,,
77.42559,MOT_control_all,z16,,
77.75889,4,w1,,,
77.95886999999999,1,3-4,,f1,
78.52548,1,4-1,,,
79.09209,1,j1-2,,,
79.25874,MOT_control_all,z17_1,,
79.6587,MOT_all,cut11,,
79.75869,1,2-3,,,
80.22531,1,3-4,,,
80.69193,MOT_mc_stage_color_00,r-flash,,
80.69193,MOT_mc_light_up_00,stay,,
80.69193,MOT_mc_light_center_00,stay,,
80.69193,MOT_control_all,z17_2,,
80.69193,MOT_mc_back_00,l2,,
80.69193,MOT_mc_light_up_00,l2,,
80.69193,MOT_mc_light_center_00,l2,,
80.69193,MOT_mc_special_01,l2,,
80.69193,MOT_mc_bg_black_00,b45-20,,
80.69193,4,1-2,l3,,
80.69193,5,1-2,r2,,
80.69193,2,1-2,,f1,
80.69193,3,1-2,,f1,
80.69193,1,4-1,,,
81.25854,2,2-3,l3,,
81.25854,3,2-3,r3,,
81.25854,4,2-3,,,
81.25854,5,2-3,,,
81.25854,1,1-2,,,
81.75849,1,2-3,,,
81.85848,2,3-4,,,
81.85848,3,3-4,,,
81.95846999999999,4,3-4,,,
81.95846999999999,5,3-4,,,
82.52508,2,j4-1,,,
82.52508,3,j4-1,,,
82.52508,5,j4-1,,,
82.52508,4,j4-1,,,
82.52508,1,j3-4,,,
82.95837,1,hj4,,,
83.02503,2,hj1,,,
83.02503,3,hj1,,,
83.09169,MOT_mc_stage_color_00,b-flash,,
83.09169,MOT_mc_bg_black_00,b0-45,,
83.09169,4,hj1,,,
83.09169,5,hj1,,,
84.15825,4,1-2,lb2,,
84.15825,5,1-2,rb1,,
84.15825,1,j4-1,,,
84.25824,3,w1,,,
84.25824,2,w1,,,
84.62487,6,j2-3,,,
84.62487,7,j2-3,,,
84.62487,8,j2-3,,,
84.62487,9,j2-3,,,
85.09149,5,w2,,,
85.09149,4,w2,,,
85.22480999999999,1,w1,,,
85.25814,1,1-2,,,
85.25814,2,1-2,,,
85.25814,3,1-2,,,
85.25814,4,2-3,,,
85.25814,5,2-3,,,
85.59143999999999,1,j2-3,,,
85.59143999999999,2,j2-3,,,
85.59143999999999,3,j2-3,,,
85.59143999999999,4,j3-4,,,
85.59143999999999,5,j3-4,,,
85.69143,9,w3,,,
85.69143,8,w3,,,
85.69143,7,w3,,,
85.69143,6,w3,,,
86.09138999999999,1,j3-4,,,
86.09138999999999,6,j3-4,,,
86.09138999999999,7,j3-4,,,
86.45801999999999,2,j3-4,,,
86.45801999999999,3,j3-4,,,
86.45801999999999,4,j4-1,,,
86.45801999999999,5,j4-1,,,
86.45801999999999,8,j3-4,,,
86.45801999999999,9,j3-4,,,
86.85798,1,4-1,,,
86.92464,2,4-1,,,
86.92464,3,4-1,,,
86.92464,6,4-1,,,
86.92464,7,4-1,,,
86.9913,4,1-2,,,
86.9913,5,1-2,,,
86.9913,8,4-1,,,
86.9913,9,4-1,,,
87.42459,1,j1-2,,,
87.42459,6,j1-2,,,
87.42459,7,j1-2,,,
87.45792,2,j1-2,,,
87.45792,3,j1-2,,,
87.45792,4,j2-3,,,
87.45792,5,j2-3,,,
87.45792,8,j1-2,,,
87.45792,9,j1-2,,,
88.49114999999999,7,w2,,,
88.49114999999999,6,w2,,,
88.49114999999999,1,w2,,,
88.52448,9,w2,,,
88.52448,8,w2,,,
88.52448,5,w3,,,
88.52448,4,w3,,,
88.52448,3,w2,,,
88.52448,2,w2,,,
88.82445,6,j2-3,,,
88.82445,7,j2-3,,,
88.82445,8,j2-3,,,
88.82445,9,j2-3,,,
89.55771,2,2-3,,,
89.55771,3,2-3,,,
89.55771,4,3-4,,,
89.55771,5,3-4,,,
89.55771,1,2-3,,,
89.89101,9,w3,,,
89.89101,8,w3,,,
89.89101,7,w3,,,
89.89101,6,w3,,,
89.991,2,j3-4,,,
89.991,3,j3-4,,,
89.991,4,j4-1,,,
89.991,5,j4-1,,,
89.991,1,j3-4,,,
90.59093999999999,1,sp4-1,,,
90.59093999999999,2,sp4-1,,,
90.59093999999999,3,sp4-1,,,
90.59093999999999,4,sp1-2,,,
90.59093999999999,5,sp1-2,,,
90.59093999999999,6,sp3-4,,,
90.59093999999999,7,sp3-4,,,
90.59093999999999,8,sp3-4,,,
90.59093999999999,9,sp3-4,,,
91.52418,MOT_mc_stage_color_00,r-flash,,
91.52418,MOT_mc_back_00,l2,,
91.52418,MOT_mc_light_up_00,l2,,
91.52418,MOT_mc_light_center_00,l2,,
91.52418,MOT_mc_special_01,l2,,
91.52418,MOT_mc_bg_black_00,b45-0,,
91.52418,4,2-3,lb1,,
91.52418,5,2-3,rb0,,
91.52418,8,4-1,lb1,,
91.52418,9,4-1,rb1,,
91.95747,2,1-2,lb2,,
91.95747,3,1-2,rb2,,
91.95747,6,4-1,lb1,,
91.95747,7,4-1,rb1,,
91.95747,1,1-2,,,
92.45742,9,w1,,,
92.45742,8,w1,,,
92.45742,5,w3,,,
92.45742,4,w3,,,
92.49074999999999,4,3-4,lb0,,
92.49074999999999,5,3-4,l1,,
92.49074999999999,8,1-2,lb0,,
92.49074999999999,9,1-2,rb0,,
92.89071,7,w1,,,
92.89071,6,w1,,,
92.89071,3,w2,,,
92.89071,2,w2,,,
92.89071,1,w2,,,
92.92403999999999,2,2-3,lb1,,
92.92403999999999,3,2-3,rb1,,
92.92403999999999,6,1-2,lb0,,
92.92403999999999,7,1-2,rb0,,
92.92403999999999,1,2-3,,,
93.42398999999999,9,w2,,,
93.42398999999999,8,w2,,,
93.42398999999999,5,w4,,,
93.42398999999999,4,w4,,,
93.42398999999999,1,j3-4,,,
93.49065,2,j3-4,,,
93.49065,3,j3-4,,,
93.49065,6,j2-3,,,
93.49065,7,j2-3,,,
93.9906,1,lp4,,,
93.9906,2,lp4,,,
93.9906,3,lp4,,,
93.9906,4,lp4,,,
93.9906,5,lp4,,,
93.9906,6,lp3,,,
93.9906,7,lp3,,,
93.9906,8,lp2,,,
93.9906,9,lp2,,,
94.22390999999999,MOT_mc_stage_color_00,r-flash,,
94.22390999999999,1,4-1,l1,,
94.22390999999999,2,4-1,l2,,
94.22390999999999,3,4-1,rb0,,
94.22390999999999,4,4-1,l1,,
94.22390999999999,5,4-1,l2,,
94.22390999999999,6,3-4,l1,,
94.22390999999999,7,3-4,l1,,
94.22390999999999,8,2-3,l1,,
94.22390999999999,9,2-3,l1,,
94.59053999999999,1,lp1,,,
94.59053999999999,2,lp1,,,
94.59053999999999,3,lp1,,,
94.59053999999999,4,lp1,,,
94.59053999999999,5,lp1,,,
94.59053999999999,6,lp4,,,
94.59053999999999,7,lp4,,,
94.59053999999999,8,lp3,,,
94.59053999999999,9,lp3,,,
94.92384,1,,l2,,
94.92384,2,,l3,,
94.92384,3,,l1,,
94.92384,4,,l2,,
94.92384,5,,l3,,
94.92384,6,,l2,,
94.92384,7,,l2,,
94.92384,8,,l2,,
94.92384,9,,l2,,
95.25713999999999,4,1-2,,,
95.25713999999999,8,3-4,,,
95.32379999999999,2,1-2,,,
95.32379999999999,6,4-1,,,
95.39045999999999,1,1-2,,,
95.45711999999999,7,4-1,,,
95.45711999999999,3,1-2,,,
95.52378,9,3-4,,,
95.52378,5,1-2,,,
95.69042999999999,4,2-3,,,
95.69042999999999,8,4-1,,,
95.75708999999999,2,2-3,,,
95.75708999999999,6,1-2,,,
95.82374999999999,1,2-3,,,
95.89041,7,1-2,,,
95.89041,3,2-3,,,
95.95707,9,4-1,,,
95.95707,5,2-3,,,
96.25703999999999,1,j3-4,,,
96.3237,2,j3-4,,,
96.3237,3,j3-4,,,
96.3237,6,j2-3,,,
96.3237,7,j2-3,,,
96.39036,4,j3-4,,,
96.39036,5,j3-4,,,
96.39036,8,j1-2,,,
96.39036,9,j1-2,,,
96.95697,1,4-1,lb1,,
96.95697,2,4-1,lb2,,
96.95697,3,4-1,lb0,,
96.95697,4,4-1,lb1,,
96.95697,5,4-1,lb2,,
96.95697,6,3-4,lb1,,
96.95697,7,3-4,lb1,,
96.95697,8,2-3,lb1,,
96.95697,9,2-3,lb1,,
97.45692,1,,lb0,,
97.45692,2,,lb1,,
97.45692,3,,r1,,
97.45692,4,,lb0,,
97.45692,5,,lb1,,
97.45692,6,,lb0,,
97.45692,7,,lb0,,
97.45692,8,,lb0,,
97.45692,9,,lb0,,
97.89021,9,w3,,,
97.89021,8,w3,,,
97.89021,7,w4,,,
97.89021,6,w4,,,
97.89021,5,w1,,,
97.89021,4,w1,,,
97.89021,3,w1,,,
97.89021,2,w1,,,
97.89021,1,w1,,,
97.95687,1,1-2,,,
97.95687,2,1-2,,,
97.95687,3,1-2,,,
97.95687,4,1-2,,,
97.95687,5,1-2,,,
97.95687,6,4-1,,,
97.95687,7,4-1,,,
97.95687,8,3-4,,,
97.95687,9,3-4,,,
98.39016,1,lp2,,,
98.39016,2,lp2,,,
98.39016,3,lp2,,,
98.39016,4,lp2,,,
98.39016,5,lp2,,,
98.39016,6,lp1,,,
98.39016,7,lp1,,,
98.39016,8,lp4,,,
98.39016,9,lp4,,,
98.79012,1,j2-3,,,
98.85678,2,j2-3,,,
98.85678,3,j2-3,,,
98.85678,6,j1-2,,,
98.85678,7,j1-2,,,
98.92344,4,j2-3,,,
98.92344,5,j2-3,,,
98.92344,8,j4-1,,,
98.92344,9,j4-1,,,
99.22341,MOT_control_all,z18,,
99.45671999999999,3,3-4,,f2,
99.85668,1,w3,,,
99.92334,7,w2,,,
