0.03333,MOT_control_all,stay,,
0.03333,MOT_all,start,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
17.564909999999998,3,j3-4,,,
17.564909999999998,4,j4-1,,,
17.564909999999998,5,j4-1,,,
18.26484,1,sp3-4,,,
18.26484,2,sp4-1,,,
18.26484,3,sp4-1,,,
18.26484,4,sp1-2,,,
18.26484,5,sp1-2,,,
19.798019999999998,1,4-1,,,
19.798019999999998,2,1-2,,,
19.798019999999998,3,1-2,,,
19.798019999999998,4,2-3,,,
19.798019999999998,5,2-3,,,
20.197979999999998,1,1-2,,,
20.197979999999998,2,2-3,,,
20.197979999999998,3,2-3,,,
20.197979999999998,4,3-4,,,
20.197979999999998,5,3-4,,,
20.597939999999998,2,,,b-1,
20.597939999999998,3,,,f1,
20.997899999999998,1,2-3,,,
20.997899999999998,2,3-4,,,
20.997899999999998,3,3-4,,,
20.997899999999998,4,4-1,,,
20.997899999999998,5,4-1,,,
21.397859999999998,1,3-4,,,
21.397859999999998,2,4-1,,,
21.397859999999998,3,4-1,,,
21.397859999999998,4,1-2,,,
21.397859999999998,5,1-2,,,
21.86448,1,4-1,,,
21.86448,2,1-2,,,
21.86448,3,1-2,,,
21.86448,4,2-3,,,
21.86448,5,2-3,,,
22.231109999999997,2,,,f0,
22.231109999999997,3,,,b0,
22.6644,1,sp1-2,,,
22.6644,2,sp2-3,,,
22.6644,3,sp2-3,,,
22.6644,4,sp3-4,,,
22.6644,5,sp3-4,,,
23.46432,1,2-3,,,
23.46432,2,3-4,,,
23.46432,3,3-4,,,
23.46432,4,4-1,,,
23.46432,5,4-1,,,
24.19758,2,,,f1,
24.19758,3,,,b-1,
24.39756,5,w1,,,
24.39756,4,w1,,,
24.39756,3,w4,,,
24.39756,2,w4,,,
24.39756,1,w3,,,
24.664199999999997,1,3-4,,,
24.664199999999997,2,4-1,,,
24.664199999999997,3,4-1,,,
24.664199999999997,4,1-2,,,
24.664199999999997,5,1-2,,,
25.064159999999998,1,4-1,,,
25.064159999999998,2,1-2,,,
25.064159999999998,3,1-2,,,
25.064159999999998,4,2-3,,,
25.064159999999998,5,2-3,,,
25.464119999999998,2,,,b0,
25.464119999999998,3,,,f0,
25.93074,1,sp1-2,,,
25.93074,2,sp2-3,,,
25.93074,3,sp2-3,,,
25.93074,4,sp3-4,,,
25.93074,5,sp3-4,,,
26.79732,1,2-3,,,
26.79732,2,3-4,,,
26.79732,3,3-4,,,
26.79732,4,4-1,,,
26.79732,5,4-1,,,
27.463919999999998,MOT_mc_special_01,beam_end,,
27.730559999999997,5,w1,,,
27.730559999999997,4,w1,,,
27.730559999999997,3,w4,,,
27.730559999999997,2,w4,,,
27.730559999999997,1,w3,,,
29.03043,3,,,f1,L0
29.06376,MOT_control_all,cam03,,
29.06376,MOT_mc_bg_black_00,b65-20,,
29.06376,MOT_mc_stage_color_00,r-flash,,
29.06376,MOT_mc_speaker_00,lto,,
29.06376,1,,,,L20
29.06376,2,,,,L20
29.59704,3,sp4-1,,,
29.963669999999997,3,1-2,,,
30.363629999999997,3,sj2,,,
30.69693,3,2-3,,,
31.530179999999998,3,3-4,,,
31.89681,3,sp4-1,,,
32.3301,3,1-2,,,
33.16335,MOT_mc_special_01,beam3,,
33.16335,2,4-1,,,
33.16335,1,3-4,,,
33.26334,3,w2,,,
33.56331,2,1-2,,,
33.56331,1,4-1,,,
33.92994,1,sp1-2,,,
33.92994,2,sp2-3,,,
33.92994,3,sp2-3,,,
33.92994,4,sp1-2,,,
33.92994,5,sp1-2,,,
34.79652,1,2-3,,,
34.79652,2,3-4,,,
34.79652,3,3-4,,,
34.79652,4,2-3,,,
34.79652,5,2-3,,,
35.26314,2,,,f1,L0
35.26314,3,,,b0,D20
35.29647,MOT_mc_special_01,stay,,
35.29647,MOT_mc_stage_color_00,y-flash,,
35.3298,MOT_control_all,cam04,,
35.72976,5,w3,,,
35.72976,4,w3,,,
35.72976,3,w4,,,
35.72976,2,w4,,,
35.72976,1,w3,,,
35.82975,2,sp4-1,,,
36.19638,2,1-2,,,
36.59634,2,sj2,,,
36.92964,2,2-3,,,
37.76289,2,3-4,,,
38.12952,2,sp4-1,,,
38.56281,MOT_control_all,cam05,,
38.56281,2,1-2,,,
38.56281,1,,,f1,L0
38.56281,3,,,f1,L0
39.39606,1,3-4,,,
39.39606,2,2-3,,,
39.39606,3,4-1,,,
39.39606,4,3-4,,,
39.39606,5,3-4,,,
39.79602,1,4-1,,,
39.79602,2,3-4,,,
39.79602,3,1-2,,,
39.79602,4,4-1,,,
39.79602,5,4-1,,,
40.16265,1,1-2,,,
40.16265,2,4-1,,,
40.16265,3,2-3,,,
40.16265,4,1-2,,,
40.16265,5,1-2,,,
41.02923,1,2-3,,,
41.02923,2,1-2,,,
41.02923,3,3-4,,,
41.02923,4,2-3,,,
41.02923,5,2-3,,,
41.6625,2,2-3,,,
41.79582,1,3-4,,,
41.92914,3,4-1,,,
41.962469999999996,5,w3,,,
41.962469999999996,4,w3,,,
42.029129999999995,MOT_mc_bg_black_00,b20-45,,
42.029129999999995,MOT_mc_special_01,beam4,,
42.09579,2,3-4,,,
42.395759999999996,3,1-2,,,
42.69573,1,4-1,,,
42.9957,2,4-1,,,
42.9957,3,2-3,,,
43.329,1,1-2,,,
43.662299999999995,3,3-4,,,
43.662299999999995,1,,,b0,D20
43.662299999999995,2,,,b0,D20
43.92894,2,w1,,,
44.09559,3,4-1,,,
44.26224,1,w2,,,
44.6622,3,1-2,,,
45.02883,3,2-3,,,
45.16215,1,,,f1,L0
45.16215,2,,,f1,L0
45.39546,MOT_mc_special_01,beam4,,
45.46212,3,3-4,,,
45.76209,1,2-3,,,
46.062059999999995,2,1-2,,,
46.062059999999995,3,4-1,,,
46.39536,1,3-4,,,
46.861979999999996,1,4-1,,,
46.861979999999996,2,,,b0,D20
46.861979999999996,3,,,b0,D20
46.9953,3,w1,,,
46.9953,2,w2,,,
47.295269999999995,1,1-2,,,
47.86188,1,2-3,,,
48.22851,1,3-4,,,
48.3285,3,,,f1,L0
48.3285,2,,,f1,L0
48.56181,MOT_mc_special_01,beam4,,
48.62847,3,1-2,,,
48.928439999999995,1,4-1,,,
49.22841,2,2-3,,,
49.22841,3,2-3,,,
49.56171,1,1-2,,,
50.02833,2,3-4,,,
50.02833,1,,,b0,D20
50.02833,3,,,b0,D20
50.161649999999995,3,w3,,,
50.461619999999996,2,4-1,,,
50.494949999999996,1,w2,,,
51.02823,2,1-2,,,
51.394859999999994,2,2-3,,,
51.761489999999995,2,sj3,,,
51.82815,MOT_control_all,cam06,,
51.86148,MOT_mc_special_02,s1-2,,
52.26144,2,w3,,,
52.528079999999996,MOT_control_all,cam07,,
52.594739999999994,3,,,f1,L0
52.594739999999994,2,,,b0,D20
52.72806,MOT_mc_special_02,2-3,,
53.394659999999995,MOT_control_all,cam08,,
53.49465,1,,,f1,L0
53.49465,3,,,b0,D20
53.62797,MOT_mc_special_02,3-1,,
54.194579999999995,1,2-3,,,
54.194579999999995,2,3-4,,,
54.194579999999995,3,3-4,,,
54.194579999999995,4,3-4,,,
54.194579999999995,5,3-4,,,
54.89451,MOT_control_all,cam09,,
54.89451,MOT_mc_bg_black_00,b45-65,,
54.89451,2,,,f1,L0
54.89451,1,,,b0,D20
55.06116,MOT_mc_special_02,l2,,
55.12782,5,w4,,,
55.12782,4,w4,,,
55.12782,3,w4,,,
55.12782,2,w4,,,
55.12782,1,w3,,,
55.394459999999995,2,4-1,,,
55.761089999999996,2,lp1,,,
55.761089999999996,1,3-4,,,
55.761089999999996,3,4-1,,,
56.194379999999995,1,j4-1,,,
56.49435,3,j1-2,,,
57.09429,1,1-2,,,
57.09429,2,1-2,,,
57.09429,3,2-3,,,
57.09429,4,4-1,,,
57.09429,5,4-1,,,
57.72756,1,,,f1,L0
57.72756,2,,,b0,D20
58.02753,5,w1,,,
58.02753,4,w1,,,
58.02753,3,w3,,,
58.02753,2,w2,,,
58.02753,1,w2,,,
58.260839999999995,MOT_mc_special_02,l21,,
58.72746,1,2-3,,,
59.094089999999994,2,2-3,,,
59.094089999999994,3,3-4,,,
59.16075,1,lp3,,,
59.52738,2,j3-4,,,
59.827349999999996,3,j4-1,,,
60.227309999999996,1,3-4,,,
60.227309999999996,2,4-1,,,
60.227309999999996,3,1-2,,,
60.227309999999996,4,1-2,,,
60.227309999999996,5,1-2,,,
60.627269999999996,MOT_mc_special_02,l213,,
60.627269999999996,2,,,f1,L0
60.627269999999996,3,,,f1,L0
61.16055,5,w2,,,
61.16055,4,w2,,,
61.16055,3,w2,,,
61.16055,2,w1,,,
61.16055,1,w4,,,
61.460519999999995,1,sp4-1,,,
61.460519999999995,2,sp1-2,,,
61.460519999999995,3,sp2-3,,,
61.460519999999995,4,sp2-3,,,
61.460519999999995,5,sp2-3,,,
62.06046,2,2-3,,,
62.19378,1,1-2,,,
62.327099999999994,3,3-4,,,
62.760389999999994,1,2-3,,,
62.760389999999994,2,3-4,,,
62.760389999999994,3,4-1,,,
62.760389999999994,4,3-4,,,
62.760389999999994,5,3-4,,,
63.127019999999995,1,3-4,,,
63.127019999999995,2,4-1,,,
63.127019999999995,3,1-2,,,
63.127019999999995,4,4-1,,,
63.127019999999995,5,4-1,,,
63.493649999999995,1,j4-1,,,
63.493649999999995,2,j1-2,,,
63.493649999999995,3,j2-3,,,
63.493649999999995,4,j1-2,,,
63.493649999999995,5,j1-2,,,
63.893609999999995,1,1-2,,,
63.893609999999995,2,2-3,,,
63.893609999999995,3,3-4,,,
63.893609999999995,4,2-3,,,
63.893609999999995,5,2-3,,,
64.39356,2,sp3-4,,,
64.52687999999999,1,sp2-3,,,
64.6602,3,sp4-1,,,
64.82685,5,w3,,,
64.82685,4,w3,,,
65.52678,1,3-4,,,
65.52678,2,4-1,,,
65.52678,3,1-2,,,
65.52678,4,3-4,,,
65.52678,5,3-4,,,
65.96007,MOT_mc_special_02,l21off,,
65.96007,3,,,f2,
65.96007,1,4-1,,,D20
65.96007,2,1-2,,,D20
66.26004,MOT_control_all,cam10,,
66.26004,3,2-3,,,
66.46002,5,w4,,,
66.46002,4,w4,,,
66.69333,3,3-4,,,
66.89331,2,w2,,,
66.89331,1,w1,,,
67.09329,3,4-1,,,
67.55991,MOT_mc_special_02,l3off,,
67.59324,3,,,b1,D20
67.62657,MOT_control_all,cam11,,
67.79321999999999,MOT_mc_special_01,beam2_lp,,
67.79321999999999,MOT_mc_speaker_00,ltl_sp,,
67.95987,1,1-2,,,
67.95987,2,2-3,,,
68.02653,3,w1,,,
68.35983,1,2-3,,,
68.79312,2,3-4,,,
68.79312,3,1-2,,,
69.22641,1,3-4,,,
69.22641,2,4-1,,,
69.22641,3,2-3,,,
69.22641,4,4-1,,,
69.22641,5,4-1,,,
69.59304,1,sj4,,,
69.59304,2,sj1,,,
69.59304,3,sj3,,,
69.59304,4,sj1,,,
69.59304,5,sj1,,,
69.85968,MOT_control_all,cam12,,
70.02633,1,,,b0,
70.02633,2,,,b0,
70.02633,3,,,b0,
70.09299,5,w1,,,
70.09299,4,w1,,,
70.09299,3,w3,,,
70.09299,2,w1,,,
70.09299,1,w4,,,
70.39296,1,4-1,,,
70.39296,2,1-2,,,
70.39296,3,3-4,,,
70.39296,4,1-2,,,
70.39296,5,1-2,,,
70.82625,1,1-2,,,
70.82625,2,2-3,,,
70.82625,3,4-1,,,
70.82625,4,2-3,,,
70.82625,5,2-3,,,
71.25954,1,,,f1,
71.25954,2,,,f1,
71.25954,3,,,f1,
71.25954,4,,,f0,
71.25954,5,,,f0,
71.72616,2,3-4,,,
71.75949,5,w3,,,
71.75949,4,w3,,,
71.75949,3,w1,,,
71.75949,1,w2,,,
71.9928,3,1-2,,,
72.25944,1,2-3,,,
72.65939999999999,2,w4,,,
72.69273,1,sp3-4,,,
72.69273,2,sp4-1,,,
72.69273,3,sp2-3,,,
72.69273,4,sp3-4,,,
72.69273,5,sp3-4,,,
72.75939,MOT_mc_special_01,beam_end,,
72.75939,MOT_mc_speaker_00,stay,,
73.22601,1,,,f2,L0
73.22601,2,,,f2,L0
73.22601,3,,,f2,L0
73.22601,4,,,f1,L0
73.22601,5,,,f1,L0
73.59264,MOT_mc_bg_black_00,b65-20,,
73.59264,MOT_mc_special_01,beam,,
73.59264,MOT_mc_speaker_00,stay,,
73.59264,MOT_mc_stage_color_00,r-flash,,
73.69263,1,4-1,,,
73.69263,2,1-2,,,
73.69263,3,3-4,,,
73.69263,4,4-1,,,
73.69263,5,4-1,,,
74.09259,1,lp1,,,
74.09259,2,lp2,,,
74.09259,3,lp4,,,
74.09259,4,lp1,,,
74.09259,5,lp1,,,
75.72576,1,1-2,,,
75.72576,2,2-3,,,
75.72576,3,4-1,,,
75.72576,4,1-2,,,
75.72576,5,1-2,,,
76.15905,1,2-3,,,
76.15905,2,3-4,,,
76.15905,3,1-2,,,
76.15905,4,2-3,,,
76.15905,5,2-3,,,
76.65899999999999,1,3-4,,,
76.65899999999999,2,4-1,,,
76.65899999999999,3,2-3,,,
76.65899999999999,4,3-4,,,
76.65899999999999,5,3-4,,,
77.19228,1,sp4-1,,,
77.19228,2,sp1-2,,,
77.19228,3,sp3-4,,,
77.19228,4,sp4-1,,,
77.19228,5,sp4-1,,,
77.62557,1,1-2,,,
77.62557,2,2-3,,,
77.62557,3,4-1,,,
77.62557,4,1-2,,,
77.62557,5,1-2,,,
78.05886,1,2-3,,,
78.05886,2,3-4,,,
78.05886,3,1-2,,,
78.05886,4,2-3,,,
78.05886,5,2-3,,,
78.49215,1,3-4,,,
78.49215,2,4-1,,,
78.49215,3,2-3,,,
78.49215,4,3-4,,,
78.49215,5,3-4,,,
78.89211,1,lp4,,,
78.89211,2,lp1,,,
78.89211,3,lp3,,,
78.89211,4,lp4,,,
78.89211,5,lp4,,,
79.3254,1,4-1,,,
79.3254,2,1-2,,,
79.3254,3,3-4,,,
79.3254,4,4-1,,,
79.3254,5,4-1,,,
80.12532,3,,,b1,D20
80.12532,2,,,b1,D20
80.25864,5,w1,,,
80.25864,4,w1,,,
80.25864,3,w4,,,
80.25864,2,w2,,,
80.25864,1,w1,,,
80.52528,MOT_control_all,cam13,,
80.52528,1,1-2,,,
80.95857,3,4-1,,,
80.95857,2,2-3,,,
81.45852,1,w2,,,
81.45852,3,,,f2,L0
81.45852,1,,,b1,D20
81.85848,3,1-2,,,
81.89180999999999,2,w3,,,
82.05846,1,2-3,,,
82.05846,2,3-4,,,
82.45841999999999,2,,,f2,L0
82.45841999999999,3,,,b1,D20
82.79172,3,w2,,,
82.89171,2,4-1,,,
82.9917,1,w3,,,
83.42499,1,3-4,,,
83.42499,2,1-2,,,
83.42499,3,2-3,,,
83.42499,4,1-2,,,
83.42499,5,1-2,,,
83.79162,3,,,f2,L0
83.79162,1,,,f2,L0
84.12492,1,4-1,,,
84.12492,2,2-3,,,
84.12492,3,3-4,,,
84.12492,4,2-3,,,
84.12492,5,2-3,,,
84.49154999999999,1,1-2,,,
84.49154999999999,2,3-4,,,
84.49154999999999,3,4-1,,,
84.49154999999999,4,3-4,,,
84.49154999999999,5,3-4,,,
85.19148,4,,,f2,
85.19148,5,,,f2,
85.42479,5,w4,,,
85.42479,4,w4,,,
85.42479,3,w1,,,
85.42479,2,w4,,,
85.42479,1,w2,,,
85.65809999999999,1,sp2-3,,,
85.65809999999999,2,sp4-1,,,
85.65809999999999,3,sp1-2,,,
85.65809999999999,4,sp4-1,,,
85.65809999999999,5,sp4-1,,,
86.39135999999999,1,hj3,,,
86.39135999999999,2,hj1,,,
86.39135999999999,3,hj2,,,
86.39135999999999,4,hj1,,,
86.39135999999999,5,hj1,,,
86.92464,MOT_mc_stage_color_00,r-flash,,
87.02463,1,3-4,,,
87.02463,2,1-2,,,
87.02463,3,2-3,,,
87.02463,4,1-2,,,
87.02463,5,1-2,,,
87.42459,1,lp4,,,
87.42459,2,lp2,,,
87.42459,3,lp3,,,
87.42459,4,lp2,,,
87.42459,5,lp2,,,
89.05776,1,4-1,,,
89.05776,2,2-3,,,
89.05776,3,3-4,,,
89.05776,4,2-3,,,
89.05776,5,2-3,,,
89.49105,1,1-2,,,
89.49105,2,3-4,,,
89.49105,3,4-1,,,
89.49105,4,3-4,,,
89.49105,5,3-4,,,
89.991,1,2-3,,,
89.991,2,4-1,,,
89.991,3,1-2,,,
89.991,4,4-1,,,
89.991,5,4-1,,,
90.52427999999999,1,sp3-4,,,
90.52427999999999,2,sp1-2,,,
90.52427999999999,3,sp2-3,,,
90.52427999999999,4,sp1-2,,,
90.52427999999999,5,sp1-2,,,
90.95756999999999,1,4-1,,,
90.95756999999999,2,2-3,,,
90.95756999999999,3,3-4,,,
90.95756999999999,4,2-3,,,
90.95756999999999,5,2-3,,,
91.39085999999999,1,1-2,,,
91.39085999999999,2,3-4,,,
91.39085999999999,3,4-1,,,
91.39085999999999,4,3-4,,,
91.39085999999999,5,3-4,,,
91.82414999999999,1,2-3,,,
91.82414999999999,2,4-1,,,
91.82414999999999,3,1-2,,,
91.82414999999999,4,4-1,,,
91.82414999999999,5,4-1,,,
92.22411,1,lp3,,,
92.22411,2,lp1,,,
92.22411,3,lp2,,,
92.22411,4,lp1,,,
92.22411,5,lp1,,,
92.6574,1,3-4,,,
92.6574,2,1-2,,,
92.6574,3,2-3,,,
92.6574,4,1-2,,,
92.6574,5,1-2,,,
93.45732,MOT_mc_special_02,l1,,
93.45732,3,,,b1,D20
93.45732,2,,,b1,D20
93.59064,5,w2,,,
93.59064,4,w2,,,
93.59064,3,w3,,,
93.59064,2,w2,,,
93.59064,1,w4,,,
93.75729,MOT_mc_bg_black_00,b20-45,,
93.75729,MOT_mc_special_01,beam2,,
93.85728,1,4-1,,,
94.29057,3,3-4,,,
94.29057,2,2-3,,,
94.79052,1,w1,,,
94.79052,3,,,f2,L0
94.79052,1,,,b1,D20
94.95716999999999,MOT_control_all,cam14,,
95.19048,MOT_mc_special_02,l13,,
95.19048,3,4-1,,,
95.22381,2,w3,,,
95.39045999999999,2,3-4,,,
95.49045,MOT_mc_special_01,beam2,,
95.75708999999999,1,1-2,,,
96.12371999999999,3,w1,,,
96.25703999999999,1,2-3,,,
96.25703999999999,2,4-1,,,
96.25703999999999,3,1-2,,,
96.25703999999999,4,2-3,,,
96.25703999999999,5,2-3,,,
96.59034,MOT_control_all,cam15,,
96.69032999999999,1,3-4,,,
96.69032999999999,2,1-2,,,
96.69032999999999,3,2-3,,,
96.69032999999999,4,3-4,,,
96.69032999999999,5,3-4,,,
97.12362,MOT_mc_special_01,beam2,,
97.15695,MOT_mc_special_02,l132,,
97.15695,2,,,f2,L0
97.15695,3,,,b1,D20
97.59024,2,2-3,,,
97.62357,5,w4,,,
97.62357,4,w4,,,
97.62357,3,w3,,,
97.62357,1,w4,,,
97.95687,MOT_control_all,cam16,,
98.12352,1,4-1,,,
98.12352,2,3-4,,,
98.12352,3,3-4,,,
98.12352,4,4-1,,,
98.12352,5,4-1,,,
98.52347999999999,MOT_mc_bg_black_00,b45-20,,
98.52347999999999,MOT_mc_special_02,l213off,,
98.52347999999999,1,,,f2,L0
98.52347999999999,3,,,f2,L0
98.89010999999999,1,1-2,,,
98.89010999999999,2,4-1,,,
98.89010999999999,3,4-1,,,
98.89010999999999,4,1-2,,,
98.89010999999999,5,1-2,,,
99.49005,1,2-3,,,
99.49005,2,1-2,,,
99.49005,3,1-2,,,
99.49005,4,2-3,,,
99.49005,5,2-3,,,
99.92334,1,3-4,,,
99.92334,2,2-3,,,
99.92334,3,2-3,,,
99.92334,4,3-4,,,
99.92334,5,3-4,,,
100.35663,MOT_mc_speaker_00,ltc,,
100.35663,MOT_mc_stage_color_00,r-flash,,
100.38996,1,4-1,,,D60
100.38996,2,3-4,,,D60
100.38996,3,3-4,,,D60
100.38996,4,4-1,,,D60
100.38996,5,4-1,,,D60
100.78992,1,sj1,,,
100.78992,2,sj4,,,
100.78992,3,sj4,,,
100.78992,4,sj1,,,
100.78992,5,sj1,,,
100.88991,MOT_mc_speaker_00,ltcs,,
100.88991,MOT_mc_stage_color_00,y-flash,,
101.18988,1,lp1,,,L0
101.18988,2,lp4,,,L0
101.18988,3,lp4,,,L0
101.18988,4,lp1,,,L0
101.18988,5,lp1,,,L0
102.35642999999999,MOT_mc_special_01,beam2,,
102.62307,2,4-1,,,
102.88971,3,4-1,,,
103.12302,1,1-2,,,
103.52297999999999,1,2-3,,,
103.52297999999999,2,1-2,,,
103.52297999999999,3,1-2,,,
103.52297999999999,4,1-2,,,
103.52297999999999,5,1-2,,,
104.08959,2,2-3,,,
104.08959,3,2-3,,,
104.32289999999999,1,3-4,,,
104.45622,5,w2,,,
104.45622,4,w2,,,
104.98949999999999,2,3-4,,,
104.98949999999999,3,3-4,,,
105.25614,1,w4,,,
105.38946,1,4-1,,,
105.78941999999999,1,hj1,,,
105.78941999999999,2,hj4,,,
105.78941999999999,3,hj4,,,
105.78941999999999,4,hj2,,,
105.78941999999999,5,hj2,,,
105.98939999999999,MOT_mc_stage_color_00,r-flash,,
106.38936,1,sp1-2,,,
106.38936,2,sp4-1,,,
106.38936,3,sp4-1,,,
106.38936,4,sp2-3,,,
106.38936,5,sp2-3,,,
106.95597,MOT_mc_special_01,beam,,
107.28927,MOT_control_all,cam17,,
107.3226,1,2-3,,,
107.3226,2,1-2,,,
107.3226,3,1-2,,,
107.3226,4,3-4,,,
107.3226,5,3-4,,,
107.72256,1,3-4,,,
107.72256,2,2-3,,,
107.72256,3,2-3,,,
107.72256,4,4-1,,,
107.72256,5,4-1,,,
108.08919,1,sj4,,,
108.08919,2,sj3,,,
108.08919,3,sj3,,,
108.08919,4,sj1,,,
108.08919,5,sj1,,,
108.52248,1,4-1,,,
108.52248,2,3-4,,,
108.52248,3,3-4,,,
108.52248,4,1-2,,,
108.52248,5,1-2,,,
108.88910999999999,1,sp1-2,,,
108.88910999999999,2,sp4-1,,,
108.88910999999999,3,sp4-1,,,
108.88910999999999,4,sp2-3,,,
108.88910999999999,5,sp2-3,,,
109.68902999999999,1,2-3,,,
109.68902999999999,2,1-2,,,
109.68902999999999,3,1-2,,,
109.68902999999999,4,3-4,,,
109.68902999999999,5,3-4,,,
110.25564,2,2-3,,,
110.25564,3,2-3,,,
110.48894999999999,1,3-4,,,
110.62227,5,w4,,,
110.62227,4,w4,,,
110.9889,1,4-1,,,
110.9889,2,3-4,,,
110.9889,3,3-4,,,
110.9889,4,4-1,,,
110.9889,5,4-1,,,
111.38886,1,1-2,,,
111.38886,2,4-1,,,
111.38886,3,4-1,,,
111.38886,4,1-2,,,
111.38886,5,1-2,,,
112.32209999999999,5,w2,,,
112.32209999999999,4,w2,,,
112.32209999999999,3,w1,,,
112.32209999999999,2,w1,,,
112.32209999999999,1,w2,,,
113.28867,1,2-3,,,
113.28867,2,1-2,,,
113.28867,3,1-2,,,
113.28867,4,2-3,,,
113.28867,5,2-3,,,
114.05525999999999,1,3-4,,,
114.05525999999999,2,2-3,,,
114.05525999999999,3,2-3,,,
114.05525999999999,4,3-4,,,
114.05525999999999,5,3-4,,,
114.88851,2,3-4,,,
114.9885,5,w4,,,
114.9885,4,w4,,,
114.9885,3,w3,,,
114.9885,1,w4,,,
115.05516,3,3-4,,,
115.25514,1,4-1,,,
115.65509999999999,1,1-2,,,
115.65509999999999,2,4-1,,,
115.65509999999999,3,4-1,,,
115.65509999999999,4,4-1,,,
115.65509999999999,5,4-1,,,
116.05506,1,j2-3,,,
116.05506,2,j1-2,,,
116.05506,3,j1-2,,,
116.05506,4,j1-2,,,
116.05506,5,j1-2,,,
116.48835,1,sp3-4,,,
116.48835,2,sp2-3,,,
116.48835,3,sp2-3,,,
116.48835,4,sp2-3,,,
116.48835,5,sp2-3,,,
117.28827,1,4-1,,,
117.28827,2,3-4,,,
117.28827,3,3-4,,,
117.28827,4,3-4,,,
117.28827,5,3-4,,,
117.72156,1,1-2,,,
117.72156,2,4-1,,,
117.72156,3,4-1,,,
117.72156,4,4-1,,,
117.72156,5,4-1,,,
118.08819,2,1-2,,,
118.22151,1,2-3,,,
118.35482999999999,3,1-2,,,
118.6548,5,w1,,,
118.6548,4,w1,,,
118.88811,1,j3-4,,,
118.88811,2,j2-3,,,
118.88811,3,j2-3,,,
118.88811,4,j1-2,,,
118.88811,5,j1-2,,,
119.65469999999999,MOT_mc_special_01,beam_end,,
119.65469999999999,1,4-1,,,
119.65469999999999,2,3-4,,,
119.65469999999999,3,3-4,,,
119.65469999999999,4,2-3,,,
119.65469999999999,5,2-3,,,
120.05466,2,4-1,,,
120.35463,1,1-2,,,
120.58793999999999,5,w3,,,
120.58793999999999,4,w3,,,
120.58793999999999,3,w4,,,
120.65459999999999,3,4-1,,,
120.9879,2,w1,,,
121.28787,1,w2,,,
