0.03333,MOT_mc_bg_black_00,seat100-0,,
3.4329899999999998,MOT_control_all,zoom01,,
72.72605999999999,2,1-2,,,
73.12602,1,2-3,,,
73.12602,2,w2,,,
73.55931,1,3-4,lb0,,
74.09259,1,4-1,,,
74.6592,1,1-2,,,
75.15915,1,j2-3,,,
75.6591,1,3-4,,,
76.05906,1,j4-1,,,
76.59234,1,lp1,,,
76.95897,1,1-2,,,
76.95897,2,sp2-3,,,
77.89220999999999,1,w2,,,
77.92554,2,sj3,,,
78.42549,2,w3,,,
78.52548,2,3-4,rb2,,
78.95877,2,lp4,,,
79.3254,2,w4,rb1,,
79.89201,2,j4-1,,,
80.35862999999999,2,1-2,,,
80.69193,2,lp2,,,
81.85848,MOT_control_all,zoom11,,
81.95846999999999,1,2-3,,,
81.95846999999999,2,2-3,,,
82.32509999999999,1,3-4,,,
82.32509999999999,2,3-4,,,
82.55841,1,4-1,,,
82.55841,2,4-1,,,
82.92504,1,lp1,,,
82.92504,2,lp1,,,
83.12501999999999,1,1-2,,,
83.12501999999999,2,1-2,,,
83.49164999999999,1,2-3,,,
83.49164999999999,2,2-3,,,
83.72496,1,j3-4,,,
83.72496,2,j3-4,,,
83.95827,MOT_control_all,zoom12,,
84.12492,1,4-1,,b0,
84.12492,2,4-1,,b0,
85.05816,2,w1,,,
85.05816,1,w1,,,
85.29146999999999,1,hj1,,,
85.29146999999999,2,hj1,,,
86.15805,2,1-2,,f1,
86.52467999999999,1,w1,,,
86.72466,2,2-3,rb0,,
87.22461,2,3-4,l1,,
87.6579,2,lp4,,,
88.89111,2,4-1,l2,,
89.39106,2,lp1,,,
89.82435,2,,l3,,
90.45761999999999,2,j1-2,,,
90.95756999999999,2,lp2,,,
91.25753999999999,1,1-2,r1,,
91.72416,1,2-3,,,
92.22411,1,3-4,r2,,
92.72406,1,j4-1,,,
93.12402,1,sp1-2,,,
93.92394,1,j2-3,,,
94.55721,1,3-4,r3,,
94.92384,1,lp4,,,
95.49045,1,w4,r4,,
96.25703999999999,MOT_control_all,zoom13,,
96.45702,2,2-3,lb2,,
97.22361,2,,lb1,,
97.39026,2,w3,,,
98.02353,2,sp3-4,,,
98.92344,MOT_control_all,zoom14,,
99.02342999999999,1,4-1,rb3,,
99.02342999999999,2,4-1,,,
99.42339,1,,rb2,,
99.92334,1,j1-2,,,
99.95667,2,w1,,,
100.02333,MOT_control_all,zoom15,,
100.35663,1,2-3,,f1,
100.35663,2,1-2,,f2,
100.82325,1,j3-4,,,
100.82325,2,j2-3,,,
101.3232,1,sp4-1,,,
101.3232,2,sp3-4,,,
101.35652999999999,MOT_all,cut5,,
102.05646,1,j1-2,,,
102.05646,2,j4-1,,,
102.52308,1,2-3,,,
102.52308,2,1-2,,,
103.12302,1,,rb1,,
103.12302,2,,lb0,,
103.45631999999999,2,w2,,,
103.45631999999999,1,w3,,,
103.68963,1,j3-4,,,
103.68963,2,j2-3,,,
104.15625,MOT_mc_special_01,out,,
104.22291,1,4-1,,b0,
104.22291,2,3-4,,b1,
104.6562,1,lp1,,b-1,
104.6562,2,lp4,,b0,
107.08928999999999,MOT_control_all,zoom16,,
107.25594,1,1-2,,,
107.25594,2,4-1,,b-1,
107.82254999999999,1,2-3,,,
107.82254999999999,2,1-2,,,
108.18918,1,3-4,rb0,,
108.18918,2,2-3,r1,,
108.52248,1,lp4,,,
108.52248,2,lp3,,,
109.25573999999999,1,4-1,,,
109.25573999999999,2,3-4,,,
109.58904,1,lp1,,,
109.58904,2,lp4,,,
110.35562999999999,1,1-2,l1,,
110.35562999999999,2,4-1,r2,,
110.68893,1,lp2,,,
110.68893,2,lp1,,,
111.42219,1,2-3,,,
111.42219,2,1-2,,,
112.35543,2,w2,,,
112.35543,1,w3,,,
116.05506,MOT_mc_back_00,fire_out,,
116.05506,1,3-4,,,D40
116.05506,2,2-3,,,D40
116.05506,MOT_all,cut6,,
116.9883,2,w3,,,
116.9883,1,w4,,,
