0.03333,MOT_mc_bg_black_00,b20,,
0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
37.42959,1,1-2,,,
37.42959,1,,,b0,
37.79622,1,lp2,,,
38.396159999999995,1,2-3,,,
38.396159999999995,2,4-1,,,
38.396159999999995,3,4-1,,,
38.762789999999995,3,,l1,,
38.86278,MOT_mc_bg_black_00,b80-65,,
38.86278,MOT_mc_stage_color_00,b-flash,,
38.9961,3,,lb0,,
39.22941,3,,l1,,
39.3294,3,w1,,,
39.3294,2,w1,,,
39.3294,1,w3,,,
39.46272,3,1-2,lb0,,
39.82935,3,j2-3,,,
40.49595,2,,l1,,
40.72926,2,,lb0,,
40.89591,3,w3,,,
40.96257,2,,l1,,
41.195879999999995,2,1-2,lb0,,
41.562509999999996,2,j2-3,,,
42.029129999999995,1,,l1,,
42.26244,1,,lb0,,
42.49575,1,,l1,,
42.62907,2,w3,,,
42.72906,1,3-4,lb0,,
43.09569,1,sj4,,,
43.52898,1,sj4,,,
43.92894,1,j4-1,,,
43.92894,2,j3-4,,,
43.92894,3,j3-4,,,
44.395559999999996,1,1-2,,,
44.395559999999996,2,4-1,,,
44.395559999999996,3,4-1,,,
44.72886,1,j2-3,,,
44.72886,2,j1-2,,,
44.72886,3,j1-2,,,
45.09549,1,hj3,,,
45.09549,2,hj2,,,
45.09549,3,hj2,,,
45.36213,MOT_mc_bg_black_00,b65-0,,
45.9954,1,3-4,,,
45.9954,2,2-3,,,
45.9954,3,2-3,,,
45.9954,1,,r1,,
45.9954,2,,r1,,
45.9954,3,,r1,,
46.3287,1,4-1,,,
46.3287,2,3-4,,,
46.3287,3,3-4,,,
46.3287,1,,rb0,,
46.3287,2,,rb0,,
46.3287,3,,rb0,,
46.662,1,j1-2,,,
46.662,2,j4-1,,,
46.662,3,j4-1,,,
47.06196,1,sj2,,,
47.06196,2,sj1,,,
47.06196,3,sj1,,,
47.42859,1,sj2,,,
47.42859,2,sj1,,,
47.42859,3,sj1,,,
47.79522,1,lp2,,,
47.79522,2,lp1,,,
47.79522,3,lp1,,,
48.39516,2,1-2,,,
48.495149999999995,1,2-3,,,
48.59514,3,1-2,,,
48.82845,2,j2-3,,,
48.928439999999995,1,j3-4,,,
49.02843,3,j2-3,,,
49.46172,2,hj3,,,
49.62837,1,hj4,,,
49.79502,3,hj3,,,
50.161649999999995,1,j4-1,,,
50.161649999999995,2,j3-4,,,
50.161649999999995,3,j3-4,,,
50.461619999999996,1,hj1,,,
50.461619999999996,2,hj4,,,
50.461619999999996,3,hj4,,,
50.9949,1,j1-2,,,
50.9949,2,j4-1,,,
50.9949,3,j4-1,,,
51.294869999999996,1,lp2,,,
51.294869999999996,2,lp1,,,
51.294869999999996,3,lp1,,,
51.82815,3,j1-2,,,
52.02813,1,j2-3,,,
52.22811,2,j1-2,,,
52.79472,3,2-3,,,
53.09469,1,w3,,,
53.294669999999996,2,w2,,,
53.69463,3,3-4,,,
54.42789,3,4-1,,,
54.527879999999996,2,2-3,,,
54.927839999999996,2,j3-4,,,
55.29447,2,hj4,,,
55.361129999999996,3,w1,,,
55.827749999999995,2,lp4,,,
56.3277,1,j3-4,,,
56.3277,2,4-1,,,
57.26094,2,w1,,,
57.26094,1,j4-1,,,
58.12752,1,1-2,,,
58.12752,3,j1-2,,,
58.46082,3,sp2-3,,,
59.060759999999995,1,w2,,,
59.060759999999995,3,j3-4,,,
59.460719999999995,3,sj4,,,
59.860679999999995,3,sj4,,,
60.227309999999996,3,lp4,,,
60.76059,2,1-2,l1,,
60.76059,3,4-1,,,
60.76059,1,2-3,,,
60.9939,MOT_mc_bg_black_00,b0-20,,
60.9939,MOT_mc_stage_color_00,b-flash,,
60.9939,MOT_mc_special_03,y-in,,
60.9939,1,,,,D20
60.9939,2,,,,D20
60.9939,3,,,,D20
61.093889999999995,2,lp2,,,
61.427189999999996,2,2-3,,,
61.69383,3,w1,,,
61.69383,1,w3,,,
61.76049,2,j3-4,,,
62.09379,2,sp4-1,,,
62.59374,2,1-2,l2,,
63.027029999999996,2,2-3,l3,,
63.526979999999995,2,j3-4,,,
63.82695,2,lp4,,,
64.39356,2,4-1,,,
64.86018,2,1-2,,,
65.32679999999999,2,2-3,,,
65.6601,2,lp3,,,
65.92674,2,3-4,lb2,,
66.26004,2,4-1,lb1,,
66.62666999999999,2,1-2,lb0,,
66.99329999999999,1,hj3,,,
67.15995,MOT_mc_bg_black_00,b20-0,,
67.52658,1,3-4,,,
67.55991,2,w2,,,
67.85988,1,hj4,,,
68.35983,1,4-1,,,
68.75979,3,j1-2,,,
69.12642,3,sp2-3,,,
69.29307,1,w1,,,
69.75968999999999,3,j3-4,,,
70.09299,3,lp4,,,
70.39296,2,2-3,,,
70.55960999999999,3,4-1,,,
70.72626,2,3-4,,,
71.35952999999999,2,4-1,,,
71.49284999999999,3,w1,,,
71.69283,2,1-2,,,
72.39276,1,1-2,,,
72.39276,2,2-3,,,
72.39276,3,1-2,,,
72.62607,MOT_mc_stage_color_00,b-flash,,
72.62607,MOT_mc_special_03,y-r,,
72.79272,1,2-3,,,
72.79272,1,,r1,,
73.19268,1,3-4,,,
73.19268,1,,rb0,,
73.326,3,w2,,,
73.326,2,w3,,,
73.59264,1,lp4,,,
74.09259,1,j4-1,,,
74.45922,1,sp1-2,,,
75.82575,1,j2-3,,,
76.19238,1,sp3-4,,,
77.22561,1,j4-1,,,
77.62557,1,sj1,,,
77.9922,1,sp1-2,,,
79.39206,1,j2-3,,,
79.39206,2,j3-4,,,
79.39206,3,j2-3,,,
79.75869,1,sp3-4,,,
79.75869,2,sp4-1,,,
79.75869,3,sp3-4,,,
81.19188,2,1-2,l1,,
81.19188,3,4-1,r1,,
81.19188,1,j4-1,,,
81.45852,MOT_mc_bg_black_00,b0-45,,
81.45852,MOT_mc_stage_color_00,b-flash,,
81.55851,1,lp1,,,
81.55851,2,lp2,,,
81.55851,3,lp1,,,
82.02512999999999,2,2-3,lb0,,
82.02512999999999,3,1-2,rb0,,
82.02512999999999,1,j1-2,,,
82.39175999999999,1,lp2,,,
82.39175999999999,2,lp3,,,
82.39175999999999,3,lp2,,,
82.9917,1,2-3,l1,,
82.9917,2,3-4,l1,,
82.9917,3,2-3,l1,,
83.42499,1,3-4,lb0,,
83.42499,2,4-1,lb0,,
83.42499,3,3-4,lb0,,
83.92493999999999,1,4-1,l1,,
83.92493999999999,2,1-2,l1,,
83.92493999999999,3,4-1,l1,,
84.35822999999999,1,1-2,lb0,,
84.35822999999999,2,2-3,lb0,,
84.35822999999999,3,1-2,lb0,,
84.75819,1,j2-3,,,
84.75819,2,j3-4,,,
84.75819,3,j2-3,,,
85.02483,MOT_mc_stage_color_00,b-flash,,
85.12482,1,lp3,,,
85.12482,2,lp4,,,
85.12482,3,lp3,,,
86.02472999999999,1,3-4,,,
86.02472999999999,2,4-1,,,
86.02472999999999,3,3-4,,,
86.25804,MOT_mc_stage_color_00,b-flash,,
86.32469999999999,1,4-1,,,
86.32469999999999,2,1-2,,,
86.32469999999999,3,4-1,,,
86.62467,1,j1-2,,,
86.62467,2,j2-3,,,
86.62467,3,j1-2,,,
86.9913,1,j2-3,,,
86.9913,2,j3-4,,,
86.9913,3,j2-3,,,
87.42459,1,sj3,,,
87.42459,2,sj4,,,
87.42459,3,sj3,,,
87.75788999999999,1,hj3,,,
87.75788999999999,2,hj4,,,
87.75788999999999,3,hj3,,,
88.05785999999999,MOT_mc_bg_black_00,b45-0,,
88.05785999999999,MOT_mc_special_03,r-stay,,
88.05785999999999,1,,,,L0
88.05785999999999,2,,,,L0
88.05785999999999,3,,,,L0
88.59114,1,3-4,,,
88.59114,2,4-1,,,
88.59114,3,3-4,,,
88.59114,1,,l1,,
88.59114,2,,l1,,
88.59114,3,,l1,,
88.92443999999999,1,4-1,,,
88.92443999999999,2,1-2,,,
88.92443999999999,3,4-1,,,
88.92443999999999,1,,lb0,,
88.92443999999999,2,,lb0,,
88.92443999999999,3,,lb0,,
89.25774,1,j1-2,,,
89.25774,2,j2-3,,,
89.25774,3,j1-2,,,
89.65769999999999,1,sj2,,,
89.65769999999999,2,sj3,,,
89.65769999999999,3,sj2,,,
90.02432999999999,1,sj2,,,
90.02432999999999,2,sj3,,,
90.02432999999999,3,sj2,,,
90.39095999999999,1,lp2,,,
90.39095999999999,2,lp3,,,
90.39095999999999,3,lp2,,,
90.92424,2,3-4,,,
91.02423,1,2-3,,,
91.12422,3,2-3,,,
91.39085999999999,2,j4-1,,,
91.49085,1,j3-4,,,
91.59084,3,j3-4,,,
92.05745999999999,2,hj1,,,
92.22411,1,hj4,,,
92.39076,3,hj4,,,
92.75739,1,j4-1,,,
92.75739,2,j1-2,,,
92.75739,3,j4-1,,,
93.12402,1,hj1,,,
93.12402,2,hj2,,,
93.12402,3,hj1,,,
93.65729999999999,1,j1-2,,,
93.65729999999999,2,j2-3,,,
93.65729999999999,3,j1-2,,,
93.95727,1,lp2,,,
93.95727,2,lp3,,,
93.95727,3,lp2,,,
94.42389,3,j2-3,,,
94.62387,1,j2-3,,,
94.82385,2,j3-4,,,
95.39045999999999,3,3-4,,,
95.39045999999999,1,3-4,,,
95.89041,2,w4,,,
96.29037,3,4-1,,,
96.29037,1,4-1,,,
97.02363,3,1-2,,,
97.02363,1,1-2,,,
97.12362,2,4-1,,,
97.52358,2,j1-2,,,
97.89021,2,hj2,,,
97.95687,3,w2,,,
97.95687,1,w2,,,
98.42349,2,lp2,,,
98.92344,3,j2-3,,,
98.92344,2,j2-3,,,
99.85668,3,j3-4,,,
99.85668,2,j3-4,,,
100.72326,3,4-1,,,
100.72326,2,4-1,,,
100.72326,1,j2-3,,,
101.05655999999999,1,sp3-4,,,
101.6565,3,w1,,,
101.6565,2,w1,,,
101.6565,1,j4-1,,,
102.05646,1,sj1,,,
102.48975,1,sj1,,,
102.85638,1,lp1,,,
103.35633,1,,r1,,
103.35633,2,,r1,,
103.35633,3,,r1,,
103.35633,3,1-2,,,
103.35633,1,1-2,,,
103.35633,2,1-2,,,
103.55631,MOT_mc_bg_black_00,b0-20,,
103.55631,MOT_mc_special_03,y-in,,
103.58963999999999,MOT_mc_stage_color_00,b-flash,,
103.58963999999999,1,,,,D20
103.58963999999999,2,,,,D20
103.58963999999999,3,,,,D20
103.68963,1,lp2,,,
103.68963,2,lp2,,,
103.68963,3,lp2,,,
104.02293,1,2-3,,,
104.02293,2,2-3,,,
104.02293,3,2-3,,,
104.35623,1,j3-4,,,
104.35623,2,j3-4,,,
104.35623,3,j3-4,,,
104.68952999999999,1,sp4-1,,,
104.68952999999999,2,sp4-1,,,
104.68952999999999,3,sp4-1,,,
105.18947999999999,1,1-2,r2,,
105.18947999999999,2,1-2,r2,,
105.18947999999999,3,1-2,r2,,
105.62276999999999,1,2-3,r3,,
105.62276999999999,2,2-3,r3,,
105.62276999999999,3,2-3,r3,,
106.12272,1,j3-4,,,
106.12272,2,j3-4,,,
106.12272,3,j3-4,,,
106.48935,1,lp4,,,
106.48935,2,lp4,,,
106.48935,3,lp4,,,
106.9893,1,4-1,,,
106.9893,2,4-1,,,
106.9893,3,4-1,,,
107.45591999999999,1,1-2,,,
107.45591999999999,2,1-2,,,
107.45591999999999,3,1-2,,,
107.92254,1,2-3,,,
107.92254,2,2-3,,,
107.92254,3,2-3,,,
108.25583999999999,1,lp3,,,
108.25583999999999,2,lp3,,,
108.25583999999999,3,lp3,,,
108.52248,1,3-4,rb2,,
108.52248,2,3-4,rb2,,
108.52248,3,3-4,rb2,,
108.85578,1,4-1,rb1,,
108.85578,2,4-1,rb1,,
108.85578,3,4-1,rb1,,
109.22241,1,1-2,rb0,,
109.22241,2,1-2,rb0,,
109.22241,3,1-2,rb0,,
109.58904,1,hj2,,,
109.6557,MOT_mc_bg_black_00,b20-0,,
110.12232,1,2-3,,,
110.15565,3,w2,,,
110.15565,2,w2,,,
110.45562,1,hj3,,,
110.95557,1,3-4,,,
111.35553,1,j4-1,,,
111.35553,2,j2-3,,,
111.35553,3,j2-3,,,
111.72215999999999,1,sp1-2,,,
111.72215999999999,2,sp3-4,,,
111.72215999999999,3,sp3-4,,,
112.35543,1,j2-3,,,
112.35543,2,j4-1,,,
112.35543,3,j4-1,,,
112.68872999999999,1,lp3,,,
112.68872999999999,2,lp1,,,
112.68872999999999,3,lp1,,,
112.9887,1,3-4,,,
112.9887,2,1-2,,,
112.9887,3,1-2,,,
113.32199999999999,1,4-1,,,
113.32199999999999,2,2-3,,,
113.32199999999999,3,2-3,,,
113.95527,1,1-2,,,
113.95527,2,3-4,,,
113.95527,3,3-4,,,
114.28856999999999,1,2-3,,,
114.28856999999999,2,4-1,,,
114.28856999999999,3,4-1,,,
114.9885,1,3-4,,,
114.9885,2,1-2,,,
114.9885,3,1-2,,,
115.18848,MOT_mc_stage_color_00,r-flash,,
115.18848,MOT_mc_special_03,y-r_last,,
115.38846,1,4-1,,,
115.38846,2,2-3,,,
115.38846,3,2-3,,,
115.38846,1,,l1,,
115.38846,2,,l1,,
115.38846,3,,l1,,
115.78841999999999,1,1-2,,,
115.78841999999999,2,3-4,,,
115.78841999999999,3,3-4,,,
115.78841999999999,1,,lb0,,
115.78841999999999,2,,lb0,,
115.78841999999999,3,,lb0,,
116.18838,1,lp2,,,
116.18838,2,lp4,,,
116.18838,3,lp4,,,
116.68833,1,j2-3,,,
116.68833,2,j4-1,,,
116.68833,3,j4-1,,,
117.05496,1,sp3-4,,,
117.05496,2,sp1-2,,,
117.05496,3,sp1-2,,,
118.42148999999999,1,j4-1,,,
118.42148999999999,2,j2-3,,,
118.42148999999999,3,j2-3,,,
118.78811999999999,1,sp1-2,,,
118.78811999999999,2,sp3-4,,,
118.78811999999999,3,sp3-4,,,
119.82135,1,j2-3,,,
119.82135,2,j4-1,,,
119.82135,3,j4-1,,,
120.22130999999999,1,sj3,,,
120.22130999999999,2,sj1,,,
120.22130999999999,3,sj1,,,
120.58793999999999,1,sp3-4,,,
120.58793999999999,2,sp1-2,,,
120.58793999999999,3,sp1-2,,,
121.9878,1,j4-1,,,
121.9878,2,j2-3,,,
121.9878,3,j2-3,,,
122.35443,1,sp1-2,,,
122.35443,2,sp3-4,,,
122.35443,3,sp3-4,,,
123.78761999999999,2,4-1,l1,,
123.78761999999999,3,4-1,r1,,
123.78761999999999,1,j2-3,,,
124.15424999999999,1,lp3,,,
124.15424999999999,2,lp1,,,
124.15424999999999,3,lp1,,,
124.68753,2,1-2,lb0,,
124.68753,3,1-2,rb0,,
124.68753,1,j3-4,,,
125.62077,3,w2,,,
125.62077,2,w2,,,
125.6541,1,4-1,l1,,
125.6541,2,2-3,l1,,
125.6541,3,2-3,l1,,
126.08739,1,1-2,lb0,,
126.08739,2,3-4,lb0,,
126.08739,3,3-4,lb0,,
126.48734999999999,1,j2-3,,,
126.48734999999999,2,j4-1,,,
126.48734999999999,3,j4-1,,,
127.42058999999999,1,j3-4,,,
127.42058999999999,2,j1-2,,,
127.42058999999999,3,j1-2,,,
127.78721999999999,1,lp4,,,
127.78721999999999,2,lp2,,,
127.78721999999999,3,lp2,,,
128.25384,1,4-1,,,
128.25384,2,2-3,,,
128.25384,3,2-3,,,
129.12042,1,1-2,,,
129.12042,2,3-4,,,
129.12042,3,3-4,,,
129.42039,1,j2-3,,,
129.42039,2,j4-1,,,
129.42039,3,j4-1,,,
129.78701999999998,1,j3-4,,,
129.78701999999998,2,j1-2,,,
129.78701999999998,3,j1-2,,,
130.22030999999998,1,sj4,,,
130.22030999999998,2,sj2,,,
130.22030999999998,3,sj2,,,
130.62027,2,j2-3,,,
130.72026,3,w2,,,
130.72026,1,w4,,,
130.78691999999998,1,j4-1,,,
130.95356999999998,3,j2-3,,,
131.12022,MOT_mc_bg_black_00,b0-45,,
131.12022,MOT_mc_stage_color_00,b-flash,,
131.12022,MOT_mc_special_03,r-stay,,
131.15355,1,,,,D60
131.15355,2,,,,D60
131.15355,3,,,,D60
131.68683,2,w3,,,
131.85348,1,w1,,,
132.02013,3,w3,,,
