0.03333,MOT_mc_bg_black_00,seat100-0,,
32.49675,MOT_mc_stage_color_00,y-flash,,
32.49675,1,sp3-4,,,
32.49675,4,sp2-3,,,
32.59674,5,w3,,,
32.59674,3,w2,,,
32.59674,2,w3,,,
33.33,MOT_mc_stage_color_00,r-flash,,
33.33,1,hj4,,,
33.33,2,j3-4,,,
33.33,3,j2-3,,,
33.33,4,hj3,,,
33.33,5,j3-4,,,
33.9966,1,,,b0,
33.9966,4,,,b0,
34.16325,MOT_mc_stage_color_00,b-flash,,
34.39656,5,w4,,,
34.39656,3,w3,,,
34.39656,2,w4,,,
34.56321,4,w3,,,
34.56321,1,w4,,,
34.9965,1,4-1,,,
34.9965,2,4-1,lb0,,
34.9965,3,3-4,rb0,,
34.9965,4,3-4,lb0,,
34.9965,5,4-1,rb0,,
35.496449999999996,MOT_mc_stage_color_00,y-flash,,
35.496449999999996,1,1-2,,,
35.496449999999996,2,1-2,,,
35.496449999999996,3,4-1,,,
35.496449999999996,4,4-1,,,
35.496449999999996,5,1-2,,,
35.82975,MOT_mc_stage_color_00,r-flash,,
35.82975,1,2-3,,,
35.82975,2,2-3,,,
35.82975,3,1-2,,,
35.82975,4,1-2,,,
35.82975,5,2-3,,,
36.16305,MOT_mc_stage_color_00,b-flash,,
36.16305,1,j3-4,,,
36.16305,2,j3-4,,,
36.16305,3,j2-3,,,
36.16305,4,j2-3,,,
36.16305,5,j3-4,,,
36.49635,MOT_mc_stage_color_00,y-flash,,
36.49635,5,4-1,,,
36.62967,1,4-1,,,
36.62967,2,4-1,,,
36.62967,3,3-4,,,
36.762989999999995,MOT_mc_stage_color_00,b-flash,,
36.762989999999995,4,3-4,,,
37.162949999999995,MOT_control_all,zoom_4,,
37.3296,MOT_mc_back_00,lt_1,,
37.3296,MOT_mc_stage_color_00,y-flash,,
37.3296,1,1-2,,,
37.3296,2,1-2,,f1,
37.3296,3,4-1,,,
37.3296,4,4-1,,,
37.3296,5,1-2,,,
37.6629,2,2-3,,,
37.9962,2,3-4,,,
38.26284,5,w2,,,
38.26284,4,w1,,,
38.26284,3,w1,,,
38.26284,1,w2,,,
38.49615,2,hj4,,,
38.9961,MOT_control_all,zoom_5,,
39.162749999999996,2,,,b0,
39.162749999999996,3,1-2,,f1,
39.72936,2,w4,,,
39.82935,3,hj2,,,
40.329299999999996,3,2-3,,,
40.6626,MOT_control_all,zoom_6,,
40.86258,3,,,b0,
40.86258,5,2-3,,f1,
41.162549999999996,5,3-4,,,
41.26254,3,w3,,,
41.49585,5,j4-1,,,
41.962469999999996,MOT_control_all,zoom_7,,
42.12912,2,4-1,,f1,
42.12912,3,3-4,,f1,
42.12912,5,1-2,,,
42.16245,MOT_mc_stage_color_00,y-flash,,
42.62907,2,,l1,,
42.62907,3,,l1,,
42.62907,5,,l1,,
42.6624,MOT_mc_stage_color_00,r-flash,,
43.06236,5,w2,,,
43.06236,3,w4,,,
43.06236,2,1-2,,,
43.06236,3,4-1,,,
43.06236,5,2-3,,,
43.09569,MOT_mc_stage_color_00,b-flash,,
43.42899,2,,lb0,,
43.42899,3,,lb0,,
43.42899,5,,lb0,,
43.49565,MOT_mc_stage_color_00,y-flash,,
43.79562,1,2-3,,,
43.79562,2,j2-3,,,
43.79562,3,j1-2,,,
43.79562,4,1-2,,,
43.79562,5,j3-4,,,
44.16225,MOT_control_all,zoom_8,,
44.3289,2,,,b0,
44.3289,3,,,b0,
44.3289,4,2-3,,f1,
44.3289,5,,,b0,
44.6622,4,3-4,,,
44.72886,1,w3,,,
44.862179999999995,5,w4,,,
44.862179999999995,3,w2,,,
44.862179999999995,2,w3,,,
44.9955,4,4-1,,,
45.46212,4,hj1,,,
45.9954,MOT_control_all,zoom_9,,
46.16205,1,3-4,,f1,
46.16205,4,,,b0,
46.495349999999995,1,4-1,,,
46.69533,4,w1,,,
46.9953,1,hj1,,,
47.661899999999996,MOT_control_all,zoom_10,,
47.82855,1,1-2,,,
47.82855,4,1-2,,f1,
48.16185,1,,r1,,
48.16185,4,,r1,,
48.6618,1,2-3,,,
48.6618,4,2-3,,,
49.16175,MOT_mc_stage_color_00,b-flash,,
49.16175,1,hj3,,,
49.16175,4,hj3,,,
49.92834,MOT_mc_stage_color_00,y-flash,,
49.92834,1,,rb0,,
49.92834,4,,rb0,,
50.39496,4,w3,,,
50.39496,1,w3,,,
50.494949999999996,1,3-4,,,
50.494949999999996,2,3-4,,,
50.494949999999996,3,2-3,,,
50.494949999999996,4,3-4,,,
50.494949999999996,5,4-1,,,
50.82825,MOT_control_all,zoom_11,,
50.9949,MOT_mc_back_00,lt_4,,
50.9949,1,,,b0,
50.9949,4,,,b0,
50.9949,5,1-2,,f1,
51.42819,4,w4,,,
51.42819,3,w3,,,
51.42819,2,w4,,,
51.42819,1,w4,,,
51.6615,1,4-1,,,
51.6615,2,4-1,,,
51.6615,3,3-4,,,
51.6615,4,4-1,,,
51.6615,5,j2-3,,,
52.36143,MOT_control_all,zoom_11_1,,
52.494749999999996,MOT_mc_stage_color_00,r-flash,,
52.494749999999996,1,1-2,,f1,
52.494749999999996,4,1-2,,f1,
52.494749999999996,5,,,b0,
52.594739999999994,3,w4,,,
52.594739999999994,2,w1,,,
52.72806,5,w3,,,
52.82805,1,2-3,,,
52.82805,4,2-3,,,
53.16135,MOT_mc_stage_color_00,b-flash,,
53.16135,1,3-4,,,
53.16135,4,3-4,,,
53.49465,MOT_mc_stage_color_00,y-flash,,
53.49465,1,hj4,,,
53.49465,2,1-2,,,
53.49465,3,4-1,,,
53.49465,4,hj4,,,
53.49465,5,3-4,,,
54.36123,MOT_control_all,zoom_12,,
54.42789,5,w4,,,
54.42789,3,w1,,,
54.42789,2,w2,,,
54.49455,1,,,b0,
54.49455,2,2-3,,f1,
54.49455,4,,,b0,
54.72786,4,w4,,,
54.72786,1,w4,,,
55.16115,2,j3-4,,,
55.6611,2,4-1,,,
55.9944,MOT_control_all,zoom_13,,
56.161049999999996,1,4-1,,f1,
56.161049999999996,2,,,b0,
56.161049999999996,4,4-1,,f1,
56.594339999999995,2,w1,,,
56.660999999999994,1,,r1,,
56.660999999999994,4,,r1,,
57.09429,4,w1,,,
57.09429,1,w1,,,
57.16095,1,1-2,,,
57.16095,4,1-2,,,
57.59424,1,2-3,rb0,,
57.59424,2,1-2,,,
57.59424,3,1-2,,,
57.59424,4,2-3,rb0,,
57.59424,5,4-1,,,
57.9942,1,,,b0,
57.9942,3,2-3,,f1,
57.9942,4,,,b0,
58.49415,3,3-4,,,
58.52748,5,w1,,,
58.52748,4,w3,,,
58.52748,2,w2,,,
58.52748,1,w3,,,
59.16075,MOT_mc_stage_color_00,r-flash,,
59.16075,3,j4-1,,,
59.6607,3,1-2,,,
59.994,MOT_mc_stage_color_00,b-flash,,
59.994,2,2-3,,f1,
59.994,3,,,b0,
59.994,5,1-2,,f1,
60.39396,MOT_mc_stage_color_00,y-flash,,
60.49395,1,3-4,,,
60.49395,2,hj3,,,
60.49395,3,2-3,,,
60.49395,4,3-4,,,
60.49395,5,hj2,,,
61.427189999999996,4,w4,,,
61.427189999999996,3,w3,,,
61.427189999999996,1,w4,,,
61.6605,MOT_control_all,zoom_14,,
61.6605,2,,,b0,
61.6605,5,,,b0,
61.72716,5,w2,,,
61.72716,2,w3,,,
61.827149999999996,4,4-1,,f1,
62.16045,4,j1-2,,,
62.660399999999996,1,4-1,,,
62.660399999999996,2,3-4,,,
62.660399999999996,3,3-4,,,
62.660399999999996,4,2-3,,,
62.660399999999996,5,2-3,,,
62.79372,MOT_mc_stage_color_00,r-flash,,
62.96037,MOT_control_all,zoom_15,,
63.027029999999996,MOT_mc_stage_color_00,b-flash,,
63.027029999999996,1,1-2,,f1,
63.027029999999996,4,,,b0,
63.22701,MOT_mc_stage_color_00,y-flash,,
63.39366,1,2-3,,,
63.59364,5,w3,,,
63.59364,4,w3,,,
63.59364,3,w4,,,
63.59364,2,w4,,,
63.82695,1,hj3,,,
64.19358,MOT_control_all,zoom_16,,
64.3269,1,,,b0,
64.3269,2,4-1,,f1,
64.3269,5,3-4,,f1,
64.36023,MOT_mc_stage_color_00,r-flash,,
64.6602,1,3-4,,,
64.6602,2,hj1,,,
64.6602,3,4-1,,,
64.6602,4,3-4,,,
64.6602,5,hj4,,,
65.32679999999999,1,4-1,,f1,
65.32679999999999,2,,,b0,
65.32679999999999,3,1-2,,f1,
65.32679999999999,4,4-1,,f1,
65.32679999999999,5,,,b0,
65.89341,5,w4,,,
65.89341,2,w1,,,
65.9934,1,,l1,,
65.9934,2,1-2,,,
65.9934,3,,l1,,
65.9934,4,,l1,,
65.9934,5,4-1,,,
66.26004,4,w1,,,
66.26004,3,w2,,,
66.26004,1,w1,,,
66.3267,1,1-2,,,
66.3267,3,2-3,,,
66.3267,4,1-2,,,
66.79332,MOT_mc_stage_color_00,b-flash,,
66.79332,1,2-3,,,
66.79332,2,2-3,,,
66.79332,3,3-4,,,
66.79332,4,2-3,,,
66.79332,5,1-2,,,
67.12662,MOT_mc_stage_color_00,y-flash,,
67.15995,1,,lb0,,
67.15995,3,,lb0,,
67.15995,4,,lb0,,
67.49325,MOT_mc_stage_color_00,r-flash,,
67.49325,1,sp3-4,,,
67.49325,2,3-4,,,
67.49325,3,sp4-1,,,
67.49325,4,sp3-4,,,
67.49325,5,2-3,,,
68.42649,5,w3,,,
68.42649,2,w4,,,
68.62647,MOT_mc_stage_color_00,b-flash,,
68.62647,1,4-1,,b0,
68.62647,2,4-1,,,
68.62647,3,1-2,,b0,
68.62647,4,4-1,,b0,
68.62647,5,3-4,,,
68.89311,MOT_mc_stage_color_00,y-flash,,
68.95976999999999,1,sp1-2,,,
68.95976999999999,2,sp1-2,,,
68.95976999999999,3,sp2-3,,,
68.95976999999999,4,sp1-2,,,
68.95976999999999,5,sp4-1,,,
69.19308,MOT_mc_stage_color_00,r-flash,,
69.52638,4,2-3,,,
69.52638,5,1-2,,,
69.55971,MOT_mc_stage_color_00,b-flash,,
69.69303,2,2-3,,,
69.69303,3,3-4,,,
69.82634999999999,MOT_mc_stage_color_00,y-flash,,
69.95967,1,2-3,,,
70.19297999999999,MOT_mc_stage_color_00,r-flash,,
70.29297,1,3-4,,,
70.29297,2,3-4,,,
70.29297,3,4-1,,,
70.29297,4,3-4,,,
70.29297,5,2-3,,,
70.49295,MOT_control_all,zoom_17,,
70.6596,2,4-1,,f1,
71.19288,2,j1-2,,,
71.22621,5,w3,,,
71.22621,4,w4,,,
71.22621,3,w1,,,
71.22621,1,w4,,,
71.6595,MOT_mc_stage_color_00,b-flash,,
71.6595,1,4-1,,,
71.6595,2,2-3,,,
71.6595,3,1-2,,,
71.6595,4,4-1,,,
71.6595,5,3-4,,,
71.9928,2,,,b0,
72.02613,MOT_control_all,zoom_18,,
72.15944999999999,MOT_mc_back_00,lt_3,,
72.15944999999999,5,4-1,,,
72.3261,3,2-3,,,
72.49275,1,1-2,,,
72.59273999999999,4,w1,,,
72.59273999999999,2,w3,,,
72.65939999999999,2,3-4,,,
72.79272,4,1-2,,,
72.95936999999999,1,2-3,,,
72.95936999999999,2,4-1,,,
72.95936999999999,3,3-4,,,
73.09268999999999,5,w1,,,
73.15935,4,2-3,,,
73.15935,5,1-2,,,
73.326,1,j3-4,,,
73.326,2,j1-2,,,
73.326,3,j4-1,,,
73.49265,4,j3-4,,,
73.49265,5,j2-3,,,
73.9926,MOT_mc_stage_color_00,y-flash,,
73.9926,1,4-1,,,
73.9926,2,2-3,,,
73.9926,3,1-2,,,
73.9926,4,4-1,,,
73.9926,5,3-4,,,
74.49255,MOT_mc_stage_color_00,r-flash,,
74.49255,2,3-4,,f1,
74.49255,3,2-3,,f1,
74.49255,5,4-1,,f1,
74.82585,2,hj4,,,
74.82585,3,hj3,,,
74.82585,5,hj1,,,
74.92584,4,w1,,,
74.92584,1,w1,,,
75.39246,MOT_control_all,zoom_19,,
75.49244999999999,2,,,b0,
75.49244999999999,3,,,b0,
75.49244999999999,5,,,b0,
75.6591,1,j1-2,,,
75.6591,2,j4-1,,,
75.6591,3,j3-4,,,
75.9924,4,j1-2,,,
75.9924,5,j1-2,,,
76.3257,1,2-3,,,
76.3257,2,1-2,,,
76.3257,3,4-1,,,
76.79231999999999,1,3-4,,,
76.79231999999999,2,2-3,,,
76.79231999999999,3,1-2,,,
76.79231999999999,4,2-3,,,
76.79231999999999,5,2-3,,,
77.29227,1,4-1,,,
77.29227,2,3-4,,,
77.29227,3,2-3,,,
77.29227,4,3-4,,,
77.29227,5,3-4,,,
77.3256,MOT_mc_stage_color_00,b-flash,,
77.62557,1,hj1,,,
77.62557,2,hj4,,,
77.62557,3,hj3,,,
77.62557,4,hj4,,,
77.62557,5,hj4,,,
78.02553,MOT_mc_stage_color_00,y-flash,,
78.09219,1,1-2,,,
78.09219,2,4-1,,,
78.09219,3,3-4,,,
78.09219,4,4-1,,,
78.09219,5,4-1,,,
78.15885,MOT_control_all,zoom_20,,
78.35883,MOT_mc_stage_color_00,r-flash,,
78.35883,1,,,f1,
78.35883,4,,,f1,
78.6588,1,2-3,,,
78.6588,4,1-2,,,
79.02543,5,w1,,,
79.02543,3,w4,,,
79.02543,2,w1,,,
79.15875,MOT_mc_stage_color_00,b-flash,,
79.15875,1,3-4,,b0,
79.15875,2,1-2,,,
79.15875,3,4-1,,,
79.15875,4,2-3,,b0,
79.15875,5,1-2,,,
80.05866,MOT_mc_stage_color_00,y-flash,,
80.05866,1,j4-1,,,
80.05866,2,j2-3,,,
80.05866,3,j1-2,,,
80.05866,4,j3-4,,,
80.05866,5,j2-3,,,
80.9919,MOT_mc_stage_color_00,r-flash,,
80.9919,1,1-2,,,
81.12522,5,w3,,,
81.12522,4,w4,,,
81.12522,3,w2,,,
81.12522,2,w3,,,
81.3252,MOT_mc_stage_color_00,b-flash,,
81.42519,2,3-4,,,
81.42519,3,2-3,,,
81.79182,MOT_mc_stage_color_00,y-flash,,
81.82515,4,4-1,,,
81.82515,5,3-4,,,
81.92514,1,w2,,,
82.25844,MOT_mc_stage_color_00,r-flash,,
82.25844,1,2-3,,,
82.25844,2,4-1,,,
82.25844,3,3-4,,,
82.25844,4,1-2,,,
82.25844,5,4-1,,,
82.6584,MOT_mc_stage_color_00,b-flash,,
82.6584,1,hj3,,,
82.6584,2,hj1,,,
82.6584,3,hj4,,,
82.6584,4,hj2,,,
82.6584,5,hj1,,,
83.325,1,3-4,,,
83.325,2,1-2,,,
83.325,3,4-1,,,
83.325,4,2-3,,,
83.325,5,1-2,,,
83.6583,MOT_mc_stage_color_00,y-flash,,
83.6583,1,4-1,,,
83.6583,4,3-4,,,
83.6583,5,2-3,,,
83.99159999999999,MOT_mc_stage_color_00,r-flash,,
83.99159999999999,1,1-2,,,
83.99159999999999,2,2-3,,,
83.99159999999999,3,1-2,,,
83.99159999999999,4,4-1,,,
83.99159999999999,5,3-4,,,
84.45822,1,j2-3,,,
84.45822,2,j3-4,,,
84.45822,3,j2-3,,,
84.45822,4,j1-2,,,
84.45822,5,j4-1,,,
84.69153,MOT_mc_stage_color_00,b-flash,,
84.82485,1,3-4,,,
84.82485,2,4-1,,,
84.82485,3,3-4,,,
84.89151,MOT_mc_stage_color_00,y-flash,,
84.9915,4,2-3,,,
84.9915,5,1-2,,,
85.19148,MOT_mc_stage_color_00,r-flash,,
85.3248,1,j4-1,,,
85.3248,2,j1-2,,,
85.3248,3,j4-1,,,
85.3248,4,j3-4,,,
85.3248,5,j2-3,,,
85.82475,MOT_mc_stage_color_00,b-flash,,
85.82475,1,1-2,,,
85.82475,2,2-3,,,
85.82475,3,1-2,,,
85.82475,4,4-1,,,
85.82475,5,3-4,,,
86.29137,MOT_mc_stage_color_00,y-flash,,
86.29137,2,,l1,,
86.29137,3,,r1,,
86.29137,4,,l1,,
86.29137,5,,r1,,
86.75798999999999,5,w4,,,
86.75798999999999,4,w1,,,
86.75798999999999,3,w2,,,
86.75798999999999,2,w3,,,
86.75798999999999,1,w2,,,
87.15795,MOT_mc_stage_color_00,r-flash,,
87.15795,1,hj2,,,
87.52458,2,hj3,,,
87.52458,3,hj2,,,
87.59124,MOT_mc_stage_color_00,b-flash,,
87.89121,4,hj1,,,
87.89121,5,hj4,,,
87.99119999999999,MOT_mc_stage_color_00,y-flash,,
88.25784,MOT_mc_stage_color_00,r-flash,,
88.39116,1,w2,,,
88.59114,MOT_mc_stage_color_00,b-flash,,
88.59114,2,,lb0,,
88.59114,3,,rb0,,
88.59114,4,,lb0,,
88.59114,5,,rb0,,
88.75779,3,w2,,,
88.75779,2,w3,,,
88.85777999999999,MOT_mc_stage_color_00,y-flash,,
88.85777999999999,1,j2-3,,,
88.85777999999999,2,j3-4,,,
88.85777999999999,3,j2-3,,,
89.12442,5,w4,,,
89.12442,4,w1,,,
89.12442,MOT_mc_stage_color_00,r-flash,,
89.12442,4,j1-2,,,
89.12442,5,j4-1,,,
89.82435,MOT_mc_stage_color_00,b-flash,,
89.82435,1,j3-4,,,
89.82435,4,j2-3,,,
89.82435,5,j1-2,,,
89.92434,3,w3,,,
89.92434,2,w4,,,
90.49095,MOT_mc_stage_color_00,y-flash,,
90.49095,1,4-1,,,
90.49095,2,j4-1,,,
90.49095,3,j3-4,,,
90.49095,4,3-4,,,
90.49095,5,2-3,,,
90.95756999999999,1,1-2,,,
90.95756999999999,2,1-2,,,
90.95756999999999,3,4-1,,,
90.95756999999999,4,4-1,,,
90.95756999999999,5,3-4,,,
90.9909,MOT_mc_stage_color_00,r-flash,,
91.55751,1,j2-3,,,
91.55751,2,j2-3,,,
91.55751,3,j1-2,,,
91.55751,4,j1-2,,,
91.55751,5,j4-1,,,
92.3241,1,sp3-4,,,
92.3241,2,sp3-4,,,
92.3241,3,sp2-3,,,
92.3241,4,sp2-3,,,
92.3241,5,sp1-2,,,
93.89061,1,4-1,,,
93.9906,MOT_mc_stage_color_00,b-flash,,
94.12392,MOT_control_all,zoom_21,,
94.19058,2,4-1,,,
94.19058,3,3-4,,,
94.45721999999999,4,3-4,,,
94.45721999999999,5,2-3,,,
94.69053,1,1-2,,,
94.69053,2,1-2,,,
94.69053,3,4-1,,,
94.69053,4,4-1,,,
94.69053,5,3-4,,,
94.9905,MOT_mc_stage_color_00,y-flash,,
95.05716,1,hj2,,,
95.05716,2,hj2,,,
95.05716,3,hj1,,,
95.05716,4,hj1,,,
95.05716,5,hj4,,,
95.62377,MOT_mc_stage_color_00,r-flash,,
95.62377,4,1-2,,,
95.62377,5,4-1,,,
95.95707,MOT_mc_stage_color_00,b-flash,,
95.95707,2,2-3,,,
95.95707,3,1-2,,,
96.29037,1,w2,,,
96.29037,MOT_mc_stage_color_00,y-flash,,
96.29037,1,2-3,,,
96.55700999999999,5,w1,,,
96.55700999999999,4,w2,,,
96.82365,MOT_mc_back_00,lt_4,,
96.82365,MOT_mc_stage_color_00,r-flash,,
96.82365,1,j3-4,,,
96.82365,2,j3-4,,,
96.82365,3,j2-3,,,
