0.03333,MOT_all,cut1,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
68.22650999999999,1,,,,L0
68.22650999999999,2,,,,L0
68.22650999999999,2,hj1,,,
68.49315,1,hj1,,,
68.75979,2,j1-2,,,
69.09309,MOT_mc_stage_color_00,r-flash,,
69.25974,1,j1-2,,,
69.52638,2,2-3,,,
69.59304,MOT_mc_stage_color_00,b-flash,,
69.69303,1,2-3,,,
69.993,2,hj3,,,
70.02633,MOT_mc_stage_color_00,y-flash,,
70.12631999999999,1,hj3,,,
70.75959,MOT_mc_stage_color_00,r-flash,,
70.75959,1,3-4,,,
70.75959,2,3-4,,,
71.09289,1,4-1,,,
71.09289,2,4-1,,,
71.22621,MOT_mc_stage_color_00,b-flash,,
71.42618999999999,1,j1-2,,,
71.49284999999999,MOT_mc_stage_color_00,y-flash,,
71.75949,MOT_mc_stage_color_00,r-flash,,
71.75949,2,j1-2,,,
72.25944,1,,,,D40
72.25944,2,,,,D40
72.42609,MOT_mc_stage_color_00,r-flash,,
72.42609,2,,,,L0
72.42609,2,j2-3,,,
72.49275,1,w2,,,
72.9927,MOT_mc_stage_color_00,b-flash,,
72.9927,1,,,,L0
72.9927,2,,,,D40
72.9927,1,j2-3,,,
73.49265,2,w3,,,
73.52597999999999,1,,,,D40
73.75929,1,,,,L0
73.75929,2,,,,L0
73.75929,1,j3-4,,,
73.75929,2,j3-4,,,
74.25923999999999,MOT_mc_stage_color_00,r-flash,,
74.25923999999999,1,sp4-1,,,
74.25923999999999,2,sp4-1,,,
76.22570999999999,2,hj1,,,
76.55901,1,hj1,,,
76.85898,2,hj1,,,
77.09228999999999,MOT_mc_stage_color_00,y-flash,,
77.09228999999999,2,,,,D40
77.09228999999999,1,1-2,,,
77.49225,1,j2-3,,,
77.85888,1,3-4,,,
78.09219,2,w1,,,
78.19218,1,4-1,,,
78.75878999999999,1,j1-2,,,
79.25874,1,2-3,,,
79.59204,1,,,,D40
79.75869,MOT_mc_stage_color_00,b-flash,,
79.75869,2,,,,L0
79.75869,2,1-2,,,
80.09199,2,j2-3,,,
80.19198,1,w3,,,
80.59194,2,3-4,,,
80.89191,2,4-1,,,
81.25854,2,1-2,,,
81.62517,2,hj2,,,
82.22511,1,,,,L0
82.22511,1,j3-4,,,
82.49175,2,j2-3,,,
82.72506,1,4-1,,,
82.92504,2,3-4,,,
83.15835,1,j1-2,,,
83.35833,2,hj4,,,
84.15825,MOT_control_all,zoom_8,,
84.22491,1,w2,,,
84.3249,MOT_mc_stage_color_00,y-flash,,
84.3249,1,2-3,,,
84.3249,2,4-1,,,
84.6582,1,hj3,,,
84.6582,2,hj1,,,
85.15814999999999,MOT_mc_stage_color_00,r-flash,,
85.19148,MOT_mc_back_00,lt_1,,
85.45812,1,,,,D40
85.45812,2,,,,D40
85.59143999999999,MOT_mc_stage_color_00,b-flash,,
85.89141,2,w1,,,
85.89141,1,w3,,,
86.25804,MOT_mc_stage_color_00,y-flash,,
86.89130999999999,1,,,,L0
86.89130999999999,1,j3-4,,,
87.39126,1,j4-1,,,
87.75788999999999,MOT_mc_stage_color_00,r-flash,,
88.02453,1,,,,D40
88.19118,MOT_mc_stage_color_00,b-flash,,
88.45782,1,w1,,,
88.85777999999999,MOT_mc_stage_color_00,y-flash,,
89.55771,2,,,,L0
89.55771,2,j1-2,,,
90.05766,2,j2-3,,,
90.39095999999999,MOT_mc_stage_color_00,r-flash,,
90.69093,2,,,,D40
90.82424999999999,MOT_mc_stage_color_00,b-flash,,
91.12422,2,w3,,,
91.49085,MOT_mc_stage_color_00,y-flash,,
92.19077999999999,1,,,,L0
92.19077999999999,2,,,,L0
92.19077999999999,1,j1-2,,,
92.45742,2,j3-4,,,
92.82405,1,j2-3,,,
93.12402,MOT_mc_stage_color_00,r-flash,,
93.12402,2,4-1,,,
93.49065,2,j1-2,,,
93.55731,MOT_mc_stage_color_00,b-flash,,
93.59064,1,j3-4,,,
93.92394,2,hj2,,,
94.05726,1,hj4,,,
94.22390999999999,MOT_mc_stage_color_00,y-flash,,
94.65719999999999,1,4-1,,,
94.65719999999999,2,2-3,,,
94.9905,1,1-2,,,
94.9905,2,3-4,,,
95.32379999999999,1,j2-3,,,
95.72376,2,j4-1,,,
96.39036,1,w3,,,
96.39036,1,,,,D40
96.39036,2,j1-2,,,
97.05695999999999,1,,,,L0
97.05695999999999,2,,,,D40
97.05695999999999,1,j3-4,,,
97.45692,2,w2,,,
97.69023,2,,,,L0
97.69023,1,j4-1,,,
97.69023,2,j2-3,,,
98.22350999999999,1,sp1-2,,,
98.22350999999999,2,sp3-4,,,
100.28997,1,,,,D40
100.28997,2,,,,D40
101.02323,1,,,,L0
101.02323,2,,,,L0
101.02323,1,hj2,,,
101.02323,2,hj4,,,
101.82315,1,2-3,,,
101.82315,2,4-1,,,
102.15644999999999,1,3-4,,,
102.15644999999999,2,1-2,,,
102.72305999999999,1,j4-1,,,
102.72305999999999,2,j2-3,,,
103.22301,1,1-2,,,
103.22301,2,3-4,,,
103.52297999999999,1,j2-3,,,
103.52297999999999,2,j4-1,,,
104.05626,1,3-4,,,
104.05626,2,1-2,,,
104.55621,2,hj2,,,
104.85618,1,hj4,,,
105.48944999999999,1,,,,D40
105.48944999999999,2,,,,D40
105.78941999999999,2,w2,,,
106.08939,1,w4,,,
106.18938,MOT_all,cut2,,
106.38936,MOT_control_all,zoom_9,,
106.38936,MOT_mc_stage_color_00,r-flash,,
106.38936,MOT_mc_back_00,lt_3,,
106.52268,1,,,,L0
106.52268,2,,,,L0
106.52268,1,hj4,,,
106.52268,2,hj2,,,
107.05596,2,j2-3,,,
107.22260999999999,1,j4-1,,,
107.72256,1,1-2,,,
107.85588,2,3-4,,,
108.22251,1,j2-3,,,
108.22251,2,j4-1,,,
108.72246,1,3-4,,,
108.72246,2,1-2,,,
109.05575999999999,1,hj4,,,
109.05575999999999,2,hj2,,,
110.28896999999999,2,w2,,,
110.28896999999999,1,w4,,,
110.68893,1,,,,D40
110.68893,2,2-3,,,
110.9889,2,3-4,,,
111.28886999999999,2,hj4,,,
111.75549,MOT_mc_stage_color_00,b-flash,,
112.02212999999999,1,,,,L0
112.02212999999999,2,,,,D40
112.02212999999999,1,j4-1,,,
112.52207999999999,2,w4,,,
112.52207999999999,1,j1-2,,,
113.18867999999999,1,2-3,,,
113.52198,2,,,,L0
113.52198,2,hj4,,,
113.78862,1,hj3,,,
114.05525999999999,2,j4-1,,,
114.52188,MOT_mc_stage_color_00,y-flash,,
114.55520999999999,1,j3-4,,,
114.82185,2,1-2,,,
114.92183999999999,MOT_mc_stage_color_00,r-flash,,
114.9885,1,4-1,,,
115.28846999999999,2,hj2,,,
115.42179,MOT_mc_stage_color_00,b-flash,,
115.42179,1,hj1,,,
116.05506,1,1-2,,,
116.05506,2,2-3,,,
116.38835999999999,1,2-3,,,
116.38835999999999,2,3-4,,,
116.72166,1,j3-4,,,
117.05496,2,j4-1,,,
117.52158,MOT_control_all,zoom_10,,
117.72156,1,,,,D40
117.72156,2,j1-2,,,
117.78822,1,w4,,,
118.25484,MOT_control_all,zoom_11,,
118.28817,1,j4-1,,,
118.35482999999999,1,,,,L0
118.35482999999999,2,,,,D40
118.78811999999999,2,w2,,,
118.95477,MOT_control_all,zoom_12,,
119.02143,2,,,,L0
119.05476,1,j1-2,,,
119.05476,2,j2-3,,,
119.55471,1,sp2-3,,,
119.55471,2,sp3-4,,,
119.68803,MOT_mc_stage_color_00,y-flash,,
121.52118,2,hj4,,,
121.85448,1,hj3,,,
122.15445,2,hj4,,,
122.38776,1,3-4,,,
122.42108999999999,2,,,,D40
122.78772,1,j4-1,,,
123.15435,1,1-2,,,
123.38766,2,w4,,,
123.48764999999999,1,2-3,,,
124.05426,1,j3-4,,,
124.55421,1,4-1,,,
125.05416,1,,,,D40
125.05416,2,,,,L0
125.05416,2,4-1,,,
125.38745999999999,2,j1-2,,,
125.48745,1,w1,,,
125.88740999999999,2,2-3,,,
126.18737999999999,2,3-4,,,
126.55400999999999,2,4-1,,,
126.92063999999999,2,hj1,,,
127.52058,1,j1-2,,,
127.62057,1,,,,L0
127.78721999999999,2,j1-2,,,
128.02053,1,2-3,,,
128.22051,2,2-3,,,
128.45382,1,j3-4,,,
128.6538,2,hj3,,,
129.3204,1,4-1,,,
129.3204,2,3-4,,,
129.35372999999998,MOT_control_all,zoom_13,,
129.55371,MOT_mc_stage_color_00,r-flash,,
129.68703,1,hj1,,,
129.68703,2,hj4,,,
130.92024,2,w4,,,
130.92024,1,w1,,,
130.92024,1,,,,D40
130.92024,2,,,,D40
131.42019,MOT_all,cut3,,
