0.03333,MOT_mc_bg_black_00,b65,,
0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
32.663399999999996,1,1-2,,,
33.36333,1,2-3,,,
33.82995,1,j3-4,,,
34.263239999999996,1,lp4,,,
34.96317,1,4-1,,,
35.29647,1,1-2,,,
35.62977,1,lp2,,,
36.363029999999995,1,j2-3,,,
36.729659999999996,1,lp3,,,
37.162949999999995,1,j3-4,,,
37.59624,1,sj4,,,
38.02953,2,3-4,,f1,
38.02953,1,,,b0,
38.09619,1,w4,,,
38.19618,MOT_mc_stage_color_00,b-flash,,
38.42949,2,4-1,,,
38.9961,2,j1-2,,,
39.36273,2,lp2,,,
39.76269,2,j2-3,,,
40.19598,2,3-4,,,
40.6626,2,4-1,,,
41.36253,2,j1-2,,,
41.79582,2,j2-3,,,
42.3291,2,j3-4,,,
43.02903,2,4-1,,,
43.49565,2,1-2,,,
43.86228,2,lp2,,,
45.82875,2,2-3,,,
46.56201,2,3-4,,,
46.92864,2,lp4,,,
48.76179,2,4-1,,b0,
48.76179,1,4-1,,f1,
48.96177,MOT_mc_stage_color_00,r-flash,,
49.09509,1,1-2,,,
49.695029999999996,2,w1,,,
49.728359999999995,1,j2-3,,,
50.094989999999996,1,lp3,,,
50.494949999999996,1,j3-4,,,
50.928239999999995,1,4-1,,,
51.328199999999995,1,1-2,,,
52.094789999999996,1,j2-3,,,
52.494749999999996,1,j3-4,,,
53.06136,1,j4-1,,,
53.761289999999995,1,1-2,,,
54.161249999999995,1,2-3,,,
54.86118,1,sp3-4,,,
55.327799999999996,1,j4-1,,,
55.761089999999996,1,j1-2,,,
56.46102,1,2-3,,,
56.79432,1,3-4,,,
57.12762,1,lp4,,,
57.860879999999995,1,4-1,,,
57.860879999999995,1,,l1,,
58.194179999999996,1,lp1,,,
58.72746,1,1-2,,,
58.72746,1,,lb0,,
59.16075,1,j2-3,,,
59.860679999999995,1,3-4,,,
59.860679999999995,1,,,b0,
60.39396,2,1-2,,f1,
60.593939999999996,MOT_mc_stage_color_00,b-flash,,
60.79392,1,w4,,,
60.79392,2,lp2,,,
61.19388,2,2-3,,,
61.527179999999994,2,3-4,,,
61.860479999999995,2,j4-1,,,
62.19378,2,lp1,,,
63.26034,2,j1-2,,,
63.926939999999995,2,j2-3,,,
64.56021,2,j3-4,,,
64.92684,2,lp4,,,
65.96007,2,4-1,,,
66.3267,2,1-2,,,
66.69333,2,2-3,,,
67.02663,2,lp3,,,
67.39326,2,j3-4,,,
67.72655999999999,2,lp4,,,
69.12642,2,4-1,,,
69.92634,2,,,b0,
69.92634,1,4-1,,f1,
70.05966,2,w1,,,
70.05966,MOT_mc_bg_black_00,b65-45,,
70.09299,MOT_mc_stage_color_00,r-flash,,
70.29297,1,1-2,,,
70.6596,1,j2-3,,,
71.39286,1,j3-4,,,
71.52618,MOT_mc_stage_color_00,r-flash,,
71.72616,1,sp4-1,,,
74.05926,1,1-2,r1,,
74.42589,1,2-3,r2,,
74.79252,1,3-4,,,
75.09249,1,lp4,,,
75.45912,1,j4-1,,,
75.95907,1,j1-2,,,
76.3257,1,sp2-3,,,
77.62557,1,3-4,,,
78.09219,2,1-2,,f1,
78.55881,1,w4,,,
78.75878999999999,2,j2-3,,,
79.35873,2,j3-4,,,
79.72536,2,sp4-1,,,
80.35862999999999,2,1-2,,,
80.75859,2,j2-3,,,
81.12522,2,sp3-4,,,
81.75849,2,4-1,,,
82.15845,2,j1-2,,,
82.52508,2,lp2,,,
83.25833999999999,2,2-3,l1,,
83.59164,2,,l2,,
83.92493999999999,2,3-4,,,
84.25824,2,lp4,,,
84.82485,2,j4-1,,,
84.9915,MOT_mc_bg_black_00,b45-65,,
85.25814,1,,,,D40
85.39146,2,j1-2,,,
85.95806999999999,2,j2-3,,,
86.39135999999999,2,lp3,,,
87.45792,2,3-4,,,
87.59124,MOT_mc_bg_black_00,b65-80,,
87.85788,1,,,,D60
88.05785999999999,2,4-1,,,
88.6578,2,1-2,,,
89.02443,2,lp2,,,
90.85758,2,2-3,,,
90.9909,2,,,,D60
91.79082,2,w3,,,
92.02413,1,4-1,,,
92.02413,2,3-4,,,
92.35743,1,j1-2,,,
92.35743,2,j4-1,,,
92.85737999999999,1,hj2,,,
92.85737999999999,2,hj1,,,
93.02403,MOT_mc_bg_black_00,b80-0,,
93.05736,MOT_mc_light_up_00,l1,,
93.09069,MOT_mc_back_00,bg1-2,,
93.09069,1,,,,L0
93.09069,2,,,,L0
93.12402,MOT_mc_stage_color_00,b-flash,,
93.39066,1,2-3,,,
93.39066,2,1-2,,,
93.72395999999999,1,3-4,,,
93.72395999999999,2,2-3,,,
94.3239,1,4-1,,,
94.3239,2,3-4,,,
94.35723,MOT_mc_stage_color_00,b-flash,,
94.65719999999999,1,1-2,,,
94.65719999999999,2,4-1,,,
94.9905,1,2-3,,,
94.9905,2,1-2,,,
95.09049,MOT_mc_stage_color_00,b-flash,,
95.32379999999999,1,3-4,,,
95.32379999999999,2,2-3,,,
95.72376,1,4-1,,,
95.72376,2,3-4,,,
95.72376,1,,rb1,,
95.72376,2,,lb1,,
96.39036,1,1-2,,,
96.39036,2,4-1,,,
96.39036,1,,rb0,,
96.39036,2,,lb0,,
96.89031,1,2-3,,,
96.89031,2,1-2,,,
97.22361,1,3-4,,,
97.22361,2,2-3,,,
97.55691,1,4-1,,,
97.55691,2,3-4,,,
97.89021,1,j1-2,,,
97.89021,2,j4-1,,,
98.25684,1,j2-3,,,
98.25684,2,lp1,,,
98.9901,1,j3-4,,,
99.52337999999999,1,4-1,l1,,
100.12331999999999,1,1-2,lb0,,
100.55660999999999,1,lp2,,,
100.92323999999999,1,2-3,,,
101.68983,1,3-4,,,
102.02313,1,lp4,,,
102.82305,1,4-1,,,
102.82305,2,1-2,,,
103.15634999999999,1,j1-2,,,
103.15634999999999,2,j2-3,,,
103.6563,1,hj2,,,
103.6563,2,hj3,,,
103.85628,MOT_mc_stage_color_00,b-flash,,
104.18957999999999,1,2-3,,,
104.18957999999999,2,3-4,,,
104.52288,1,3-4,,,
104.52288,2,4-1,,,
104.55621,MOT_mc_stage_color_00,b-flash,,
105.12281999999999,1,4-1,,,
105.12281999999999,2,1-2,,,
105.22281,MOT_mc_stage_color_00,b-flash,,
105.45612,1,1-2,,,
105.45612,2,2-3,,,
105.78941999999999,1,2-3,,,
105.78941999999999,2,3-4,,,
106.38936,1,3-4,,,
106.38936,2,4-1,,,
106.38936,1,,l1,,
106.38936,2,,r1,,
107.05596,1,4-1,,,
107.05596,2,1-2,,,
107.05596,1,,l2,,
107.05596,2,,r2,,
107.55591,1,1-2,,,
107.55591,2,2-3,,,
107.88920999999999,1,2-3,,,
107.88920999999999,2,3-4,,,
108.22251,1,3-4,,,
108.22251,2,4-1,,,
108.55581,1,j4-1,,,
108.55581,2,j1-2,,,
108.92244,1,j1-2,,,
108.92244,2,j2-3,,,
109.22241,MOT_mc_stage_color_00,r-flash,,
109.3224,1,lp2,,,
109.3224,2,lp3,,,
111.68883,2,j3-4,,,
111.68883,1,2-3,,,
111.92214,MOT_mc_stage_color_00,r-flash,,
112.42209,2,j4-1,,,
112.62207,1,w3,,,
113.08869,2,1-2,rb1,,
113.72196,2,2-3,r2,,
114.35522999999999,2,j3-4,,,
114.58854,MOT_mc_stage_color_00,r-flash,,
114.72185999999999,2,sp4-1,,,
117.02163,1,3-4,l3,,
117.02163,2,1-2,r3,,
117.18827999999999,MOT_mc_stage_color_00,b-flash,,
117.68822999999999,1,4-1,l4,,
117.68822999999999,2,2-3,r4,,
118.35482999999999,1,j1-2,,,
118.35482999999999,2,j3-4,,,
118.98809999999999,1,j2-3,,,
118.98809999999999,2,j4-1,,,
119.55471,1,hj3,,,
119.55471,2,hj1,,,
119.92134,MOT_mc_stage_color_00,b-flash,,
120.12132,1,sp3-4,,,
120.12132,2,sp1-2,,,
122.52108,1,j4-1,,,
122.52108,2,j2-3,,,
123.58764,2,w3,,,
123.58764,1,w1,,,
