0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
2.86638,MOT_mc_speaker_00,temp4,,
88.72446,1,3-4,,,
88.9911,5,w4,,,
88.9911,4,w4,,,
88.9911,3,w4,,,
88.9911,2,w4,,,
89.25774,1,sj4,,,
89.62437,2,4-1,l2,,
89.62437,3,4-1,r2,,
89.62437,1,sp4-1,,,
90.05766,4,4-1,l2,,
90.05766,5,4-1,r2,,
90.05766,1,w1,,,
90.29097,MOT_mc_speaker_00,temp4,,
90.29097,MOT_mc_light_up_00,l3_lp,,
90.29097,MOT_mc_light_center_00,l1,,
90.29097,MOT_mc_light_under_00,l2,,
90.52427999999999,2,j1-2,,,
90.52427999999999,3,j1-2,,,
90.52427999999999,4,j1-2,,,
90.52427999999999,5,j1-2,,,
90.52427999999999,1,sj1,,,
90.95756999999999,2,j2-3,,,
90.95756999999999,3,j2-3,,,
90.95756999999999,4,j2-3,,,
90.95756999999999,5,j2-3,,,
90.95756999999999,1,hj1,,,
91.25753999999999,MOT_mc_stage_color_00,r-flash,,
92.02413,5,w3,,,
92.02413,4,w3,,,
92.02413,3,w3,,,
92.02413,2,w3,,,
92.19077999999999,1,w1,,,
92.72406,MOT_mc_speaker_00,temp2,,
92.75739,2,3-4,,,
92.75739,3,3-4,,,
92.75739,4,3-4,,,
92.75739,5,3-4,,,
92.75739,1,1-2,,,
93.12402,2,4-1,,,
93.12402,3,4-1,,,
93.12402,4,4-1,,,
93.12402,5,4-1,,,
93.12402,1,2-3,,,
93.45732,MOT_mc_stage_color_00,y-flash,,
93.45732,2,j1-2,,,
93.45732,3,j1-2,,,
93.45732,4,j1-2,,,
93.45732,5,j1-2,,,
93.45732,1,j3-4,,,
93.82395,MOT_mc_stage_color_00,b-flash,,
93.82395,2,j2-3,,,
93.82395,3,j2-3,,,
93.82395,4,j2-3,,,
93.82395,5,j2-3,,,
93.82395,1,j4-1,,,
94.22390999999999,MOT_mc_stage_color_00,r-flash,,
94.22390999999999,MOT_mc_light_up_00,l4,,
94.22390999999999,MOT_mc_light_center_00,l3,,
94.22390999999999,MOT_mc_light_under_00,l1,,
94.22390999999999,2,j3-4,,,
94.22390999999999,3,j3-4,,,
94.22390999999999,4,j3-4,,,
94.22390999999999,5,j3-4,,,
94.22390999999999,1,hj1,,,
95.25713999999999,MOT_mc_stage_color_00,y-flash,,
95.25713999999999,2,,,,L0
95.25713999999999,3,,,,L0
95.25713999999999,4,,,,L0
95.25713999999999,5,,,,L0
95.25713999999999,2,hj4,,,
95.25713999999999,3,hj4,,,
95.25713999999999,4,hj4,,,
95.25713999999999,5,hj4,,,
95.45711999999999,1,w1,,,
96.05705999999999,1,1-2,,,
96.05705999999999,2,4-1,,,
96.05705999999999,3,4-1,,,
96.05705999999999,4,4-1,,,
96.05705999999999,5,4-1,,,
96.55700999999999,1,sj2,,,
96.55700999999999,2,sj1,,,
96.55700999999999,3,sj1,,,
96.55700999999999,4,sj1,,,
96.55700999999999,5,sj1,,,
97.05695999999999,5,w1,,,
97.05695999999999,4,w1,,,
97.05695999999999,3,w1,,,
97.05695999999999,2,w1,,,
97.05695999999999,1,hj2,,,
97.05695999999999,2,hj1,,,
97.05695999999999,3,hj1,,,
97.05695999999999,4,hj1,,,
97.05695999999999,5,hj1,,,
98.25684,1,hj2,,,
98.25684,2,hj1,,,
98.25684,3,hj1,,,
98.25684,4,hj1,,,
98.25684,5,hj1,,,
99.05676,1,2-3,,,
99.05676,2,1-2,,,
99.05676,3,1-2,,,
99.05676,4,1-2,,,
99.05676,5,1-2,,,
99.55671,1,sj3,,,
99.55671,2,sj2,,,
99.55671,3,sj2,,,
99.55671,4,sj2,,,
99.55671,5,sj2,,,
100.05666,5,w2,,,
100.05666,4,w2,,,
100.05666,3,w2,,,
100.05666,2,w2,,,
100.05666,1,hj3,,,
100.05666,2,hj2,,,
100.05666,3,hj2,,,
100.05666,4,hj2,,,
100.05666,5,hj2,,,
100.6566,1,3-4,,,
100.6566,2,2-3,,,
100.6566,3,2-3,,,
100.6566,4,2-3,,,
100.6566,5,2-3,,,
101.25654,1,sj4,,,
101.25654,2,sj3,,,
101.25654,3,sj3,,,
101.25654,4,sj3,,,
101.25654,5,sj3,,,
101.75649,5,w3,,,
101.75649,4,w3,,,
101.75649,3,w3,,,
101.75649,2,w3,,,
101.75649,1,w4,,,
102.05646,1,4-1,,,
102.05646,2,3-4,,,
102.05646,3,3-4,,,
102.05646,4,3-4,,,
102.05646,5,3-4,,,
102.55641,1,sj1,,,
102.55641,2,sj4,,,
102.55641,3,sj4,,,
102.55641,4,sj4,,,
102.55641,5,sj4,,,
103.05636,5,w4,,,
103.05636,4,w4,,,
103.05636,3,w4,,,
103.05636,2,w4,,,
103.05636,1,hj1,,,
103.05636,2,hj4,,,
103.05636,3,hj4,,,
103.05636,4,hj4,,,
103.05636,5,hj4,,,
103.58963999999999,2,hj4,,,
103.58963999999999,3,hj4,,,
103.58963999999999,4,hj4,,,
103.58963999999999,5,hj4,,,
104.28957,1,w1,,,
104.38955999999999,2,4-1,,,
104.38955999999999,3,4-1,,,
104.38955999999999,4,4-1,,,
104.38955999999999,5,4-1,,,
104.75618999999999,1,sj1,,,
104.88951,2,sj1,,,
104.88951,3,sj1,,,
104.88951,4,sj1,,,
104.88951,5,sj1,,,
105.08949,1,sj1,,,
105.38946,5,w1,,,
105.38946,4,w1,,,
105.38946,3,w1,,,
105.38946,2,hj1,,,
105.38946,3,hj1,,,
105.38946,4,hj1,,,
105.38946,5,hj1,,,
105.42278999999999,1,hj1,,,
106.3227,1,1-2,,,
106.58933999999999,2,hj1,,,
106.58933999999999,3,hj1,,,
106.58933999999999,4,hj1,,,
106.58933999999999,5,hj1,,,
106.88931,1,sj2,,,
107.3226,1,2-3,,,
107.38926,2,1-2,,,
107.38926,3,1-2,,,
107.38926,4,1-2,,,
107.38926,5,1-2,,,
107.72256,1,3-4,,,
107.88920999999999,2,sj2,,,
107.88920999999999,3,sj2,,,
107.88920999999999,4,sj2,,,
107.88920999999999,5,sj2,,,
108.22251,1,sj4,,,
108.38915999999999,5,w2,,,
108.38915999999999,4,w2,,,
108.38915999999999,3,w2,,,
108.38915999999999,2,w2,,,
108.38915999999999,MOT_mc_stage_color_00,b-flash,,
108.38915999999999,2,hj2,,,
108.38915999999999,3,hj2,,,
108.38915999999999,4,hj2,,,
108.38915999999999,5,hj2,,,
108.62246999999999,1,hj4,,,
108.9891,2,2-3,,,
108.9891,3,2-3,,,
108.9891,4,2-3,,,
108.9891,5,2-3,,,
109.15575,1,4-1,,,
109.58904,2,sj3,,,
109.58904,3,sj3,,,
109.58904,4,sj3,,,
109.58904,5,sj3,,,
109.92233999999999,MOT_mc_stage_color_00,r-flash,,
109.92233999999999,1,hj1,,,
110.08899,5,w3,,,
110.08899,4,w3,,,
110.08899,3,w3,,,
110.08899,2,w3,,,
110.38896,MOT_mc_stage_color_00,y-flash,,
110.38896,2,3-4,,,
110.38896,3,3-4,,,
110.38896,4,3-4,,,
110.38896,5,3-4,,,
110.62227,1,hj1,,,
110.88891,2,sj4,,,
110.88891,3,sj4,,,
110.88891,4,sj4,,,
110.88891,5,sj4,,,
111.3222,MOT_mc_stage_color_00,b-flash,,
111.3222,1,j1-2,,,
111.38886,5,w4,,,
111.38886,4,w4,,,
111.38886,3,w4,,,
111.38886,2,4-1,,,
111.38886,3,4-1,,,
111.38886,4,4-1,,,
111.38886,5,4-1,,,
111.75549,2,1-2,,,
111.75549,3,1-2,,,
111.75549,4,1-2,,,
111.75549,5,1-2,,,
112.38875999999999,1,w2,,,
112.58874,2,sj2,,,
112.58874,3,sj2,,,
112.58874,4,sj2,,,
112.58874,5,sj2,,,
113.05536,2,sj2,,,
113.05536,3,sj2,,,
113.05536,4,sj2,,,
113.05536,5,sj2,,,
113.45532,2,j2-3,,,
113.45532,3,j2-3,,,
113.45532,4,j2-3,,,
113.45532,5,j2-3,,,
113.55530999999999,1,2-3,,,
114.05525999999999,2,3-4,,,
114.05525999999999,3,3-4,,,
114.05525999999999,4,3-4,,,
114.05525999999999,5,3-4,,,
114.05525999999999,1,j3-4,,,
114.48854999999999,2,4-1,,,
114.48854999999999,3,4-1,,,
114.48854999999999,4,4-1,,,
114.48854999999999,5,4-1,,,
114.92183999999999,2,j1-2,,,
114.92183999999999,3,j1-2,,,
114.92183999999999,4,j1-2,,,
114.92183999999999,5,j1-2,,,
115.12182,1,w4,,,
115.42179,2,j2-3,,,
115.42179,3,j2-3,,,
115.42179,4,j2-3,,,
