0.03333,MOT_mc_bg_black_00,seat100-0,,
57.827549999999995,5,,lb0,
58.227509999999995,1,2-3,r1,
58.227509999999995,2,,r1,
58.227509999999995,3,,r1,
58.227509999999995,4,,r1,
58.227509999999995,5,,r1,
58.56081,1,lp3,,
58.694129999999994,1,sp2-3,,
60.09399,1,j3-1,,
60.593939999999996,1,,r2,
60.593939999999996,2,,r2,
60.593939999999996,3,,r2,
60.593939999999996,4,,r2,
60.593939999999996,5,,r2,
60.593939999999996,1,1-2,,
60.92724,5,,rb1,
60.92724,1,lp2,,
61.060559999999995,MOT_mc_stage_color_00,y-flash,,
61.127219999999994,MOT_mc_light_center_00,l3,,
61.26054,3,,rb1,
61.493849999999995,MOT_mc_stage_color_00,y-flash,,
61.59384,1,,rb1,
61.927139999999994,2,,rb1,
62.260439999999996,4,,rb1,
62.46042,1,3-4,rb0,
62.46042,2,3-4,rb0,
62.46042,3,3-4,rb0,
62.46042,4,3-4,rb0,
62.46042,5,3-4,rb0,
62.82705,1,hj4,,
62.82705,2,hj4,,
62.82705,3,hj4,,
62.82705,4,hj4,,
62.82705,5,hj4,,
62.92704,1,4-1,,
62.92704,2,w4,,
62.92704,3,w4,,
62.92704,4,w4,,
62.92704,5,w4,,
63.29367,1,lp1,,
63.526979999999995,2,4-1,,
63.526979999999995,3,4-1,,
64.06026,4,4-1,,
64.06026,5,4-1,,
64.42689,MOT_mc_stage_color_00,r-flash,,
64.42689,1,w1,,
64.42689,2,w1,,
64.42689,3,w1,,
64.42689,4,w1,,
64.42689,5,w1,,
64.79352,1,1-2,,
64.79352,2,1-2,,
64.79352,3,1-2,,
64.79352,4,1-2,,
64.79352,5,1-2,,
64.96016999999999,MOT_mc_stage_color_00,r-flash,,
65.62677,1,2-3,,
65.62677,2,2-3,,
65.62677,3,2-3,,
65.62677,4,2-3,,
65.62677,5,2-3,,
66.16005,1,j3-4,,
66.16005,2,j3-4,,
66.16005,3,j3-4,,
66.16005,4,j3-4,,
66.16005,5,j3-4,,
66.49334999999999,1,w4,,
66.49334999999999,2,w4,,
66.49334999999999,3,w4,,
66.49334999999999,4,w4,,
66.49334999999999,5,w4,,
66.66,1,4-3,,
66.99329999999999,1,lp3,,
67.42658999999999,1,sp3-4,,
67.42658999999999,2,sp3-4,,
67.42658999999999,3,sp3-4,,
67.42658999999999,4,sp3-4,,
67.42658999999999,5,sp3-4,,
68.45982,MOT_mc_bg_black_00,b45-20,,
68.75979,1,sj3,,
68.75979,2,sj3,,
68.75979,3,sj3,,
68.75979,4,sj3,,
68.75979,5,sj3,,
69.09309,1,lp3,,
69.09309,2,lp3,,
69.09309,3,lp3,,
69.09309,4,lp3,,
69.09309,5,lp3,,
69.29307,MOT_mc_stage_color_00,r-flash,,
69.29307,MOT_mc_light_up_00,l4,,
69.29307,MOT_mc_light_center_00,l3,,
69.29307,MOT_mc_light_under_00,l1,,
69.32639999999999,1,j3-1,,
69.32639999999999,2,j3-1,,
69.32639999999999,3,j3-1,,
69.32639999999999,4,j3-1,,
69.32639999999999,5,j3-1,,
69.82634999999999,1,lp1,,
69.82634999999999,2,lp1,,
69.82634999999999,3,lp1,,
69.82634999999999,4,lp1,,
69.82634999999999,5,lp1,,
69.95967,1,1-2,l1,
69.95967,2,1-2,l1,
69.95967,3,1-2,l1,
69.95967,4,1-2,l1,
69.95967,5,1-2,l1,
70.35963,1,2-4,l2,
70.35963,2,2-4,l2,
70.35963,3,2-4,l2,
70.35963,4,2-4,l2,
70.35963,5,2-4,l2,
70.69292999999999,MOT_mc_stage_color_00,r-flash,,
70.85958,2,4-2,,
70.85958,4,4-2,,
70.85958,1,lp4,,
71.09289,3,4-2,,
71.09289,5,4-2,,
71.09289,2,lp2,,
71.09289,4,lp2,,
71.39286,3,lp2,,
71.39286,5,lp2,,
71.39286,1,4-1,,
71.72616,1,w1,,
72.02613,2,2-1,,
72.02613,3,2-1,,
72.02613,4,2-1,,
72.02613,5,2-1,,
72.3261,1,lp1,,
72.3261,2,lp1,,
72.3261,3,lp1,,
72.3261,4,lp1,,
72.3261,5,lp1,,
72.85938,1,,lb1,
72.85938,2,,lb1,
72.85938,3,,lb1,
72.85938,4,,lb1,
72.85938,5,,lb1,
73.49265,1,1-3,lb0,
73.49265,2,1-3,lb0,
73.49265,3,1-3,lb0,
73.49265,4,1-3,lb0,
73.49265,5,1-3,lb0,
73.82594999999999,1,lp3,r1,
73.82594999999999,2,lp3,r1,
73.82594999999999,3,lp3,r1,
73.82594999999999,4,lp3,r1,
73.82594999999999,5,lp3,r1,
74.69252999999999,1,3-1,rb0,
74.69252999999999,2,3-1,rb0,
74.69252999999999,3,3-1,rb0,
74.69252999999999,4,3-1,rb0,
74.69252999999999,5,3-1,rb0,
75.05915999999999,4,1-3,,
75.22581,2,1-3,,
75.39246,1,1-3,,
75.55910999999999,3,1-3,,
75.72576,5,1-3,,
75.95907,1,lp3,,
75.95907,2,lp3,,
75.95907,3,lp3,,
75.95907,4,lp3,,
75.95907,5,lp3,,
76.69233,3,,l1,
76.69233,2,,r1,
76.69233,1,3-4,,
76.92564,5,,l1,
76.92564,4,,r1,
77.05896,1,lp4,,
77.15894999999999,3,,l2,
77.15894999999999,2,,r2,
77.39226,5,,l2,
77.39226,4,,r2,
77.89220999999999,1,sp3-4,,
77.89220999999999,2,sp3-4,,
77.89220999999999,3,sp3-4,,
77.89220999999999,4,sp3-4,,
77.89220999999999,5,sp3-4,,
79.02543,1,sj4,,
79.02543,2,sj4,,
79.02543,3,sj4,,
79.02543,4,sj4,,
79.02543,5,sj4,,
79.3254,1,lp4,,
79.3254,2,lp4,,
79.3254,3,lp4,,
79.3254,4,lp4,,
79.3254,5,lp4,,
79.85867999999999,5,,lb1,
79.85867999999999,4,,r3,
79.85867999999999,3,,lb1,
79.85867999999999,2,,r3,
79.85867999999999,1,,r1,
79.85867999999999,1,4-1,,
79.85867999999999,2,4-1,,
79.85867999999999,3,4-1,,
79.85867999999999,4,4-1,,
79.85867999999999,5,4-1,,
80.25864,1,lp1,,
80.25864,2,lp1,,
80.25864,3,lp1,,
80.25864,4,lp1,,
80.25864,5,lp1,,
80.69193,1,1-3,,
80.69193,2,1-3,,
80.69193,3,1-3,,
80.69193,4,1-3,,
80.69193,5,1-3,,
80.9919,1,lp3,,
80.9919,2,lp3,,
80.9919,3,lp3,,
80.9919,4,lp3,,
80.9919,5,lp3,,
81.25854,5,,l2,
81.25854,4,,rb2,
81.25854,3,,l2,
81.25854,2,,rb2,
81.25854,1,,rb0,
81.79182,2,3-1,rb1,
81.79182,3,3-1,lb1,
81.79182,4,3-1,rb1,
81.79182,5,3-1,lb1,
81.79182,1,3-2,,
82.22511,2,lp1,,
82.22511,3,lp1,,
82.22511,4,lp1,,
82.22511,5,lp1,,
82.22511,1,lp2,,
82.49175,MOT_mc_stage_color_00,r-flash,,
82.72506,2,1-3,rb0,
82.72506,3,1-3,lb0,
82.72506,4,1-3,rb0,
82.72506,5,1-3,lb0,
82.72506,1,2-4,,
82.89171,MOT_mc_stage_color_00,r-flash,,
83.15835,2,lp3,,
83.15835,3,lp3,,
83.15835,4,lp3,,
83.15835,5,lp3,,
83.15835,1,lp4,,
83.45832,1,4-2,,
83.79162,1,lp2,,
84.42488999999999,1,2-3,,
84.82485,1,sj3,,
85.12482,1,lp3,,
85.59143999999999,1,3-4,l1,
85.59143999999999,2,3-4,l1,
85.59143999999999,3,3-4,l1,
85.59143999999999,4,3-4,l1,
85.59143999999999,5,3-4,l1,
85.89141,1,,l2,
85.89141,2,,l2,
85.89141,3,,l2,
85.89141,4,,l2,
85.89141,5,,l2,
86.22471,1,lp4,,
86.22471,2,lp4,,
86.22471,3,lp4,,
86.22471,4,lp4,,
86.22471,5,lp4,,
86.25804,MOT_mc_stage_color_00,r-flash,,
87.25793999999999,1,4-2,lb1,
87.25793999999999,2,4-2,lb1,
87.25793999999999,3,4-2,lb1,
87.25793999999999,4,4-2,lb1,
87.25793999999999,5,4-2,lb1,
87.59124,1,lp2,lb0,
87.59124,2,lp2,lb0,
87.59124,3,lp2,lb0,
87.59124,4,lp2,lb0,
87.59124,5,lp2,lb0,
88.85777999999999,1,2-1,r1,
88.85777999999999,2,2-1,r1,
88.85777999999999,3,2-1,r1,
88.85777999999999,4,2-1,r1,
88.85777999999999,5,2-1,r1,
89.45772,1,lp1,,
89.45772,2,lp1,,
89.45772,3,lp1,,
89.45772,4,lp1,,
89.45772,5,lp1,,
90.25764,1,1-4,,
90.25764,2,1-4,,
90.25764,3,1-4,,
90.25764,4,1-4,,
90.25764,5,1-4,,
90.59093999999999,1,lp4,,
90.59093999999999,2,lp4,,
90.59093999999999,3,lp4,,
90.59093999999999,4,lp4,,
90.59093999999999,5,lp4,,
92.15745,1,4-1,rb0,
92.15745,2,4-1,rb0,
92.15745,3,4-1,rb0,
92.15745,4,4-1,rb0,
92.15745,5,4-1,rb0,
92.49074999999999,1,lp1,,
92.49074999999999,2,lp1,,
92.49074999999999,3,lp1,,
92.49074999999999,4,lp1,,
92.49074999999999,5,lp1,,
92.85737999999999,4,1-3,,
92.99069999999999,2,1-3,,
93.19068,1,1-3,,
93.19068,4,w3,,
93.35732999999999,3,1-3,,
93.35732999999999,2,w3,,
93.55731,5,1-3,,
93.55731,1,w3,,
93.72395999999999,3,w3,,
93.82395,1,lp3,,
93.82395,2,lp3,,
93.82395,3,lp3,,
93.82395,4,lp3,,
93.82395,5,lp3,,
95.9904,1,3-4,,
95.9904,2,3-4,,
95.9904,3,3-4,,
95.9904,4,3-4,,
95.9904,5,3-4,,
96.45702,1,hj4,,
96.45702,2,hj4,,
96.45702,3,hj4,,
96.45702,4,hj4,,
96.45702,5,hj4,,
97.22361,1,4-1,,
97.22361,2,w4,,
97.22361,3,w4,,
97.22361,4,w4,,
97.22361,5,w4,,
97.59024,1,lp1,,
97.82355,2,4-1,,
97.82355,3,4-1,,
98.02353,4,4-1,,
98.02353,5,4-1,,
98.39016,1,lp1,,
98.39016,2,lp1,,
98.39016,3,lp1,,
98.39016,4,lp1,,
98.39016,5,lp1,,
98.75679,1,1-2,,
98.75679,2,1-2,,
98.75679,3,1-2,,
98.75679,4,1-2,,
98.75679,5,1-2,,
99.15675,1,lp2,,
99.15675,2,lp2,,
99.15675,3,lp2,,
99.15675,4,lp2,,
99.15675,5,lp2,,
99.29007,MOT_mc_stage_color_00,r-flash,,
99.59004,1,2-3,,
99.59004,2,2-3,,
99.59004,3,2-3,,
99.59004,4,2-3,,
99.59004,5,2-3,,
99.6567,MOT_mc_light_up_00,l2,,
99.6567,MOT_mc_light_center_00,l3,,
99.6567,MOT_mc_light_under_00,l2,,
100.12331999999999,1,j3-4,,
100.12331999999999,2,j3-4,,
100.12331999999999,3,j3-4,,
100.12331999999999,4,j3-4,,
100.12331999999999,5,j3-4,,
100.55660999999999,1,lp4,,
100.55660999999999,2,lp4,,
100.55660999999999,3,lp4,,
100.55660999999999,4,lp4,,
100.55660999999999,5,lp4,,
100.62326999999999,1,4-1,,
100.95657,1,lp1,,
102.78971999999999,1,1-3,,
103.08968999999999,1,lp3,,
103.92294,1,3-2,,
104.28957,1,lp2,,
104.42289,2,4-2,,
104.42289,4,4-2,,
104.88951,3,4-2,,
104.88951,5,4-2,,
104.88951,2,lp2,,
104.88951,4,lp2,,
105.35613,3,lp2,,
105.35613,5,lp2,,
105.35613,1,2-1,,
105.75609,1,lp1,,
106.3227,2,2-1,,
106.3227,3,2-1,,
106.3227,4,2-1,,
106.3227,5,2-1,,
106.75599,1,lp1,,
106.75599,2,lp1,,
106.75599,3,lp1,,
106.75599,4,lp1,,
106.75599,5,lp1,,
107.28927,1,,l1,
107.28927,2,,l1,
107.28927,3,,l1,
107.28927,4,,l1,
107.28927,5,,l1,
108.18918,1,,lb0,
108.18918,2,,lb0,
108.18918,3,,lb0,
108.18918,4,,lb0,
108.18918,5,,lb0,
109.05575999999999,1,1-3,,
109.05575999999999,2,1-3,,
109.05575999999999,3,1-3,,
109.05575999999999,4,1-3,,
109.05575999999999,5,1-3,,
109.52238,1,lp3,,
109.52238,2,lp3,,
109.52238,3,lp3,,
109.52238,4,lp3,,
109.52238,5,lp3,,
111.48885,4,3-4,,
111.48885,2,3-4,,
112.08878999999999,1,3-4,,
112.08878999999999,4,lp4,,
112.08878999999999,2,lp4,,
112.55541,3,3-4,,
112.55541,5,3-4,,
112.55541,1,lp4,,
112.85538,3,lp4,,
112.85538,5,lp4,,
113.18867999999999,4,4-1,,
113.35533,2,4-1,,
113.52198,1,4-1,,
113.68862999999999,3,4-1,,
113.85528,5,4-1,,
114.15525,1,lp1,,
114.15525,2,lp1,,
114.15525,3,lp1,,
114.15525,4,lp1,,
114.15525,5,lp1,,
114.6552,4,,r1,
114.6552,5,,l1,
114.75519,MOT_speaker_00,stay,,
114.9885,4,,r2,
114.9885,5,,l2,
114.9885,2,,r1,
114.9885,3,,l1,
115.18848,MOT_mc_stage_color_00,b-flash,,
115.18848,MOT_mc_light_up_00,l1,,
115.18848,MOT_mc_light_center_00,l1,,
115.18848,MOT_mc_light_under_00,l3,,
115.38846,1,1-2,,
115.38846,2,1-2,,
115.38846,3,1-2,,
115.38846,4,1-2,,
115.38846,5,1-2,,
115.65509999999999,1,w2,,
115.65509999999999,2,w2,,
115.65509999999999,3,w2,,
115.65509999999999,4,w2,,
115.65509999999999,5,w2,,
119.15474999999999,1,w2,,
119.15474999999999,2,w2,,
119.15474999999999,3,w2,,
119.15474999999999,4,w2,,
119.15474999999999,5,w2,,
