0.03333,MOT_mc_bg_black_00,seat100-0,,
53.294669999999996,MOT_mc_stage_color_00,r-flash,,
53.394659999999995,1,3-1,,
53.761289999999995,1,lp1,,
54.227909999999994,1,1-2,,
54.561209999999996,1,lp2,,
55.361129999999996,1,sj2,,
55.794419999999995,1,j2-4,,
55.794419999999995,2,3-4,,
55.794419999999995,3,3-4,,
55.794419999999995,4,3-4,,
55.794419999999995,5,3-4,,
56.194379999999995,1,lp4,,
56.194379999999995,2,lp4,,
56.194379999999995,3,lp4,,
56.194379999999995,4,lp4,,
56.194379999999995,5,lp4,,
57.460919999999994,1,4-2,,
57.460919999999994,2,4-2,,
57.460919999999994,3,4-2,,
57.460919999999994,4,4-2,,
57.460919999999994,5,4-2,,
57.760889999999996,1,lp2,,
57.760889999999996,2,lp2,,
57.760889999999996,3,lp2,,
57.760889999999996,4,lp2,,
57.760889999999996,5,lp2,,
58.3275,1,2-3,,
58.3275,2,2-3,,
58.3275,3,2-3,,
58.3275,4,2-3,,
58.3275,5,2-3,,
58.660799999999995,1,lp3,,
58.660799999999995,2,lp3,,
58.660799999999995,3,lp3,,
58.660799999999995,4,lp3,,
58.660799999999995,5,lp3,,
59.19408,4,3-2,l1,
59.52738,3,3-1,l1,
59.860679999999995,2,3-4,r1,
60.193979999999996,5,3-1,r1,
60.52728,4,2-4,,
60.52728,3,1-2,lb0,
60.86058,2,4-1,rb0,
60.86058,5,1-4,,
61.19388,4,4-3,lb0,
61.19388,5,4-2,rb0,
61.36053,MOT_mc_stage_color_00,b-flash,,
61.36053,MOT_mc_light_up_00,l2,,
61.36053,MOT_mc_light_center_00,l2,,
61.493849999999995,1,3-1,,
61.493849999999995,2,1-1,,
61.493849999999995,3,2-1,,
61.493849999999995,4,3-1,,
61.493849999999995,5,2-1,,
61.860479999999995,1,lp1,,
61.860479999999995,2,lp1,,
61.860479999999995,3,lp1,,
61.860479999999995,4,lp1,,
61.860479999999995,5,lp1,,
62.327099999999994,1,j1-4,,
62.327099999999994,2,1-4,,
62.327099999999994,3,1-4,,
62.327099999999994,4,1-4,,
62.327099999999994,5,1-4,,
62.79372,1,lp4,,
62.79372,2,lp4,,
62.79372,3,lp4,,
62.79372,4,lp4,,
62.79372,5,lp4,,
63.82695,1,4-2,,
63.82695,2,4-2,,
63.82695,3,4-2,,
63.82695,4,4-2,,
63.82695,5,4-2,,
64.16024999999999,1,lp2,,
64.16024999999999,2,lp2,,
64.16024999999999,3,lp2,,
64.16024999999999,4,lp2,,
64.16024999999999,5,lp2,,
65.12682,1,2-3,,
65.12682,2,2-3,,
65.12682,3,2-3,,
65.12682,4,2-3,,
65.12682,5,2-3,,
65.49345,1,lp3,,
65.49345,2,lp3,,
65.49345,3,lp3,,
65.49345,4,lp3,,
65.49345,5,lp3,,
65.92674,2,,l1,
66.19337999999999,3,,r1,
66.46002,4,,l1,
66.46002,5,,r1,
66.72666,1,hj3,,
67.42658999999999,1,sp3-4,,
67.42658999999999,2,sp3-4,,
67.42658999999999,3,sp3-4,,
67.42658999999999,4,sp3-4,,
67.42658999999999,5,sp3-4,,
68.49315,1,4-3,,
68.49315,2,4-2,,
68.49315,3,4-2,,
68.49315,4,4-2,lb1,
68.49315,5,4-2,rb1,
68.85978,1,lp3,,
68.85978,2,w2,l2,
68.85978,3,w2,r2,
68.85978,4,w2,l2,
68.85978,5,w2,r2,
69.92634,2,,lb1,
69.92634,3,,rb1,
69.92634,4,,lb1,
69.92634,5,,rb1,
70.72626,2,w2,lb0,
70.72626,3,w2,rb0,
70.72626,4,w2,lb0,
70.72626,5,w2,rb0,
71.09289,1,3-4,,
71.09289,2,2-1,,
71.09289,3,2-1,,
71.09289,4,2-1,,
71.09289,5,2-1,,
71.39286,2,lp1,,
71.39286,3,lp1,,
71.39286,4,lp1,,
71.39286,5,lp1,,
71.39286,1,lp4,,
71.75949,1,4-1,,
71.75949,2,1-4,,
71.75949,3,1-4,,
71.75949,4,1-4,r1,
71.75949,5,1-4,l1,
72.09279,1,lp1,,
72.09279,2,lp4,,
72.09279,3,lp4,,
72.09279,4,lp4,,
72.09279,5,lp4,,
72.52608,1,1-4,,
72.85938,1,lp4,,
73.15935,1,4-3,,
73.45931999999999,1,lp3,,
73.72596,1,3-2,,
74.05926,1,sp2-3,,
74.32589999999999,MOT_mc_stage_color_00,b-flash,,
74.95917,1,sj2,,
75.25914,1,lp2,,
75.6591,1,2-3,,
75.6591,2,4-3,,
75.6591,3,4-3,,
75.6591,4,4-3,rb0,
75.6591,5,4-3,lb0,
75.9924,1,lp3,,
75.9924,2,lp3,,
75.9924,3,lp3,,
75.9924,4,lp3,,
75.9924,5,lp3,,
76.45902,1,3-1,,
76.45902,2,3-1,,
76.45902,3,3-1,,
76.45902,4,3-1,,
76.45902,5,3-1,,
76.79231999999999,1,lp1,,
76.79231999999999,2,lp1,,
76.79231999999999,3,lp1,,
76.79231999999999,4,lp1,,
76.79231999999999,5,lp1,,
77.9922,1,1-4,,
77.9922,2,1-4,,
77.9922,3,1-4,,
77.9922,4,1-4,,
77.9922,5,1-4,,
78.32549999999999,1,lp4,,
78.32549999999999,2,lp4,,
78.32549999999999,3,lp4,,
78.32549999999999,4,lp4,,
78.32549999999999,5,lp4,,
78.6588,1,4-3,,
78.6588,2,4-3,,
78.6588,3,4-3,,
78.6588,4,4-3,,
78.6588,5,4-3,,
78.9921,1,lp3,,
78.9921,2,lp3,,
78.9921,3,lp3,,
78.9921,4,lp3,,
78.9921,5,lp3,,
79.25874,1,3-2,r1,
79.25874,2,3-2,r1,
79.25874,3,3-2,r1,
79.25874,4,3-2,r1,
79.25874,5,3-2,r1,
79.62536999999999,1,lp2,,
79.62536999999999,2,lp2,,
79.62536999999999,3,lp2,,
79.62536999999999,4,lp2,,
79.62536999999999,5,lp2,,
80.05866,1,2-3,rb0,
80.05866,2,2-3,rb0,
80.05866,3,2-3,rb0,
80.05866,4,2-3,rb0,
80.05866,5,2-3,rb0,
80.45862,1,lp3,,
80.45862,2,lp3,,
80.45862,3,lp3,,
80.45862,4,lp3,,
80.45862,5,lp3,,
81.15854999999999,1,,l1,
81.15854999999999,2,,l1,
81.15854999999999,3,,l1,
81.15854999999999,4,,l1,
81.15854999999999,5,,l1,
81.85848,1,3-1,lb0,
81.85848,2,3-1,lb0,
81.85848,3,3-1,lb0,
81.85848,4,3-1,lb0,
81.85848,5,3-1,lb0,
82.19178,1,lp1,,
82.19178,2,lp1,,
82.19178,3,lp1,,
82.19178,4,lp1,,
82.19178,5,lp1,,
82.25844,1,1-4,,
82.52508,1,4-3,,
82.52508,2,1-3,,
82.52508,3,1-3,,
82.85838,1,3-1,,
82.85838,2,lp3,,
82.85838,3,lp3,,
82.85838,4,1-2,,
82.85838,5,1-2,,
83.22501,1,lp1,,
83.22501,4,lp2,,
83.22501,5,lp2,,
83.6583,1,1-2,,
83.6583,2,3-4,,
83.6583,3,3-4,,
83.6583,4,2-4,,
83.6583,5,2-4,,
83.92493999999999,2,lp4,,
83.92493999999999,3,lp4,,
83.92493999999999,4,lp4,,
83.92493999999999,5,lp4,,
83.92493999999999,1,lp2,,
84.89151,1,2-4,l1,
84.89151,2,lp4,l1,
84.89151,3,w4,l1,
84.89151,4,w4,l1,
84.89151,5,w4,l1,
85.22480999999999,1,w4,,
85.62477,1,lp4,lb0,
85.62477,2,lp4,lb0,
85.62477,3,lp4,lb0,
85.62477,4,lp4,lb0,
85.62477,5,lp4,lb0,
86.42469,1,,r1,
86.42469,2,,r1,
86.42469,3,,r1,
86.42469,4,,r1,
86.42469,5,,r1,
87.12462,1,4-2,r2,
87.12462,2,4-2,r2,
87.12462,3,4-2,r2,
87.12462,4,4-2,r2,
87.12462,5,4-2,r2,
87.42459,1,sp2-3,,
87.42459,2,sp2-3,,
87.42459,3,sp2-3,,
87.42459,4,sp2-3,,
87.42459,5,sp2-3,,
88.12451999999999,MOT_mc_stage_color_00,r-flash,,
88.29117,1,4-3,rb1,
88.29117,2,4-3,rb1,
88.29117,3,4-3,rb1,
88.29117,4,4-3,rb1,
88.29117,5,4-3,rb1,
88.62447,1,lp3,,
88.62447,2,lp3,,
88.62447,3,lp3,,
88.62447,4,lp3,,
88.62447,5,lp3,,
89.19108,1,3-2,rb0,
89.19108,2,3-2,rb0,
89.19108,3,3-2,rb0,
89.19108,4,3-2,rb0,
89.19108,5,3-2,rb0,
89.55771,1,lp2,,
89.55771,2,lp2,,
89.55771,3,lp2,,
89.55771,4,lp2,,
89.55771,5,lp2,,
89.95767,1,2-4,l1,
89.95767,2,2-4,l1,
89.95767,3,2-4,l1,
89.95767,4,2-4,l1,
89.95767,5,2-4,l1,
90.3243,1,lp4,,
90.3243,2,lp4,,
90.3243,3,lp4,,
90.3243,4,lp4,,
90.3243,5,lp4,,
90.6576,1,4-1,lb0,
90.6576,2,4-1,lb0,
90.6576,3,4-1,lb0,
90.6576,4,4-1,lb0,
90.6576,5,4-1,lb0,
91.02423,1,lp1,,
91.02423,2,lp1,,
91.02423,3,lp1,,
91.02423,4,lp1,,
91.02423,5,lp1,,
92.45742,MOT_mc_stage_color_00,b-flash,,
92.45742,1,1-2,r1,
92.82405,1,j2-4,,
93.324,1,lp4,,
93.72395999999999,2,3-4,,
93.72395999999999,3,3-4,,
93.72395999999999,4,3-4,,
93.72395999999999,5,3-4,,
94.12392,1,,rb0,
94.12392,2,sj4,,
94.12392,3,sj4,,
94.12392,4,w4,,
94.12392,5,w4,,
94.45721999999999,2,w4,,
94.45721999999999,3,w4,,
94.45721999999999,4,sj4,,
94.45721999999999,5,sj4,,
94.85718,1,4-3,,
94.85718,2,4-3,,
94.85718,3,4-3,,
94.85718,4,4-3,,
94.85718,5,4-3,,
95.22381,1,lp3,,
95.22381,2,lp3,,
95.22381,3,lp3,,
95.22381,4,lp3,,
95.22381,5,lp3,,
96.12371999999999,1,j3-2,,
96.12371999999999,2,j3-2,,
96.12371999999999,3,j3-2,,
96.12371999999999,4,j3-2,,
96.12371999999999,5,j3-2,,
96.69032999999999,MOT_mc_stage_color_00,r-flash,,
96.75699,1,lp2,l1,
96.75699,2,lp2,r1,
96.75699,3,lp2,r1,
96.75699,4,lp2,r1,
96.75699,5,lp2,r1,
98.35683,1,2-1,,
98.35683,2,2-1,,
98.35683,3,2-1,,
98.35683,4,2-1,,
98.35683,5,2-1,,
98.35683,1,,lb0,
98.35683,2,,rb0,
98.35683,3,,rb0,
98.35683,4,,rb0,
98.35683,5,,rb0,
98.69013,1,lp1,,
98.69013,2,lp1,,
98.69013,3,lp1,,
98.69013,4,lp1,,
98.69013,5,lp1,,
99.05676,1,j1-4,,
99.05676,2,j1-4,,
99.05676,3,j1-4,,
99.05676,4,j1-4,,
99.05676,5,j1-4,,
99.52337999999999,1,lp4,r1,
99.52337999999999,2,lp4,l1,
99.52337999999999,3,lp4,l1,
99.52337999999999,4,lp4,l1,
99.52337999999999,5,lp4,l1,
100.35663,1,4-2,,
100.35663,2,4-2,,
100.35663,3,4-2,,
100.35663,4,4-2,,
100.35663,5,4-2,,
100.68992999999999,1,2-3,,
100.68992999999999,2,lp2,,
100.68992999999999,3,lp2,,
100.68992999999999,4,lp2,,
100.68992999999999,5,lp2,,
101.05655999999999,1,lp3,,
101.05655999999999,4,,lb0,
101.05655999999999,5,,lb0,
101.38986,1,,rb0,
101.38986,2,,lb0,
101.38986,3,,lb0,
101.38986,4,,r1,
101.38986,5,,l1,
101.68983,1,3-1,,
101.68983,2,2-1,,
101.68983,3,2-1,,
101.68983,4,2-1,,
101.68983,5,2-1,,
101.68983,1,,,
101.68983,2,,r1,
101.68983,3,,l1,
101.68983,4,,r2,
101.68983,5,,l2,
101.9898,1,lp1,,
101.9898,2,lp1,,
101.9898,3,lp1,,
101.9898,4,lp1,,
101.9898,5,lp1,,
101.9898,2,,r2,
101.9898,3,,l2,
101.9898,4,,r3,
101.9898,5,,l3,
102.82305,4,,rb2,
102.82305,5,,lb2,
103.12302,1,j1-2,,
103.12302,2,1-2,rb1,
103.12302,3,1-2,lb1,
103.12302,4,1-2,rb1,
103.12302,5,1-2,lb1,
103.38965999999999,1,lp2,,
103.38965999999999,2,lp2,,
103.38965999999999,3,lp2,,
103.38965999999999,4,lp2,,
103.38965999999999,5,lp2,,
104.25623999999999,2,,rb0,
104.25623999999999,3,,lb0,
104.25623999999999,4,,rb0,
104.25623999999999,5,,lb0,
104.98949999999999,1,2-4,r1,
104.98949999999999,2,2-4,r1,
104.98949999999999,3,2-4,r1,
104.98949999999999,4,2-4,r1,
104.98949999999999,5,2-4,r1,
105.28947,1,lp4,,
105.28947,2,lp4,,
105.28947,3,lp4,,
105.28947,4,lp4,,
105.28947,5,lp4,,
106.12272,1,4-2,rb0,
106.12272,2,4-2,rb0,
106.12272,3,4-2,rb0,
106.12272,4,4-2,rb0,
106.12272,5,4-2,rb0,
106.42268999999999,1,lp2,,
106.42268999999999,2,lp2,,
106.42268999999999,3,lp2,,
106.42268999999999,4,lp2,,
106.42268999999999,5,lp2,,
107.28927,1,2-3,l1,
107.28927,2,2-3,l1,
107.28927,3,2-3,l1,
107.28927,4,2-3,l1,
107.28927,5,2-3,l1,
107.55591,1,lp3,,
107.55591,2,lp3,,
107.55591,3,lp3,,
107.55591,4,lp3,,
107.55591,5,lp3,,
108.55581,1,3-4,l2,
108.55581,2,3-4,l2,
108.55581,3,3-4,l2,
108.55581,4,3-4,l2,
108.55581,5,3-4,l2,
108.82244999999999,1,lp4,,
108.82244999999999,2,lp4,,
108.82244999999999,3,lp4,,
108.82244999999999,4,lp4,,
108.82244999999999,5,lp4,,
109.3224,1,sp3-4,,
109.3224,2,sp3-4,,
109.3224,3,sp3-4,,
109.3224,4,sp3-4,,
109.3224,5,sp3-4,,
110.25564,1,4-2,lb1,
110.25564,2,4-2,lb1,
110.25564,3,4-2,lb1,
110.25564,4,4-2,lb1,
110.25564,5,4-2,lb1,
110.52228,1,lp2,,
110.52228,2,lp2,,
110.52228,3,lp2,,
110.52228,4,lp2,,
110.52228,5,lp2,,
111.55551,1,2-1,lb0,
111.55551,2,2-1,lb0,
111.55551,3,2-1,lb0,
111.55551,4,2-1,lb0,
111.55551,5,2-1,lb0,
111.88880999999999,1,lp1,,
111.88880999999999,2,lp1,,
111.88880999999999,3,lp1,,
111.88880999999999,4,lp1,,
111.88880999999999,5,lp1,,
112.52207999999999,1,j1-3,,
113.05536,1,3-2,,
113.05536,2,1-2,,
113.05536,3,1-2,,
113.05536,4,1-2,,
113.05536,5,1-2,,
113.42199,1,lp2,,
113.42199,2,lp2,,
113.42199,3,lp2,,
113.42199,4,lp2,,
113.42199,5,lp2,,
113.75528999999999,1,,r1,
113.75528999999999,2,,r1,
113.75528999999999,3,,r1,
113.75528999999999,4,,r1,
113.75528999999999,5,,r1,
114.42188999999999,1,,r2,
114.42188999999999,2,,r2,
114.42188999999999,3,,r2,
114.42188999999999,4,,r2,
114.42188999999999,5,,r2,
115.18848,1,2-4,rb1,
115.18848,2,2-4,rb1,
115.18848,3,2-4,rb1,
115.18848,4,2-4,rb1,
115.18848,5,2-4,rb1,
115.58843999999999,4,sj4,,
115.58843999999999,5,sj4,,
115.58843999999999,1,lp4,,
115.85508,2,sj4,,
115.85508,3,sj4,,
116.12172,1,sj4,,
116.42169,1,lp4,,
116.655,2,4-1,rb0,
116.655,3,4-1,rb0,
116.655,4,4-1,rb0,
116.655,5,4-1,rb0,
116.655,1,,rb0,
117.22161,1,4-2,,
117.22161,2,1-2,,
117.22161,3,1-2,,
117.22161,4,1-2,,
117.22161,5,1-2,,
118.02153,1,2-3,,
118.02153,2,2-3,l1,
118.02153,3,2-3,r1,
118.02153,4,2-3,l1,
118.02153,5,2-3,r1,
118.38816,1,sj3,,
118.52148,2,sj3,,
118.52148,3,sj3,,
118.6548,4,sj3,,
118.6548,5,sj3,,
118.85477999999999,1,lp3,,
118.98809999999999,2,lp3,,
118.98809999999999,3,lp3,,
118.98809999999999,4,lp3,,
118.98809999999999,5,lp3,,
120.62127,1,j3-4,,
121.08789,2,j3-4,,
121.08789,3,j3-4,,
121.22121,1,lp4,,
121.42119,4,j3-4,,
121.42119,5,j3-4,,
122.05445999999999,1,sp3-4,,
122.05445999999999,2,sp3-4,,
122.05445999999999,3,sp3-4,,
122.05445999999999,4,sp3-4,,
122.05445999999999,5,sp3-4,,
122.95437,1,sj4,,
122.95437,2,sj4,,
122.95437,3,sj4,,
122.95437,4,sj4,,
122.95437,5,sj4,,
123.25434,1,lp4,,
123.25434,2,lp4,,
123.25434,3,lp4,,
123.25434,4,lp4,,
123.25434,5,lp4,,
129.72036,MOT_mc_stage_color_00,b-flash,,
129.72036,MOT_mc_light_up_00,l1,,
129.72036,MOT_mc_light_center_00,l1,,
129.72036,MOT_mc_bg_black_00,b45-80,,
129.72036,1,4-1,,
129.72036,2,4-1,,
129.72036,3,4-1,,
129.72036,4,4-1,,
129.72036,5,4-1,,
130.02033,1,w1,,
130.02033,2,w1,,
130.02033,3,w1,,
130.02033,4,w1,,
130.02033,5,w1,,
