62.660399999999996,3,w4,,
62.660399999999996,2,w3,,
63.9936,1,1-2,,
64.09358999999999,2,3-4,,
64.09358999999999,3,4-1,,
64.22691,1,lp2,,
65.02683,3,w1,,
65.02683,2,w4,,
66.06006,2,sp4-1,lwb0,
66.06006,3,sp1-2,rwb0,
66.72666,1,j2-3,,
66.75999,2,j1-2,,
66.75999,3,j2-3,,
67.49325,MOT_all,cut12,,
67.49325,MOT_control_all,cut1_05,,
67.49325,MOT_mc_back_00,bg3,,
67.49325,MOT_mc_light_up_00,l2,,
67.49325,MOT_mc_light_under_00,l2,,
67.49325,MOT_mc_special_01,l1,,
67.49325,3,3-4,,b-1
67.79321999999999,1,w3,,
67.82655,2,w2,,
67.85988,3,sj4,,
68.25984,3,4-1,,
68.49315,3,lp1,,
70.12631999999999,MOT_all,cut13,,
70.12631999999999,MOT_mc_special_01,l1,,
70.12631999999999,2,2-3,,b-1
70.35963,2,lp3,,
71.09289,MOT_all,cut14,,
71.3262,2,3-4,,
71.55951,2,lp4,,
72.55941,MOT_all,cut15,,
72.55941,MOT_mc_special_01,l1,,
72.55941,1,3-4,,
72.55941,2,4-1,,
72.55941,3,1-2,,
72.55941,1,,,f1
73.15935,1,lp4,,
73.49265,3,w2,,
73.49265,2,w1,,
74.45922,1,4-1,,
74.72586,1,lp1,,
75.89241,MOT_mc_special_01,l2,,
75.89241,1,1-2,,
75.89241,2,1-2,,f0
76.02573,MOT_all,cut16,,
76.15905,1,lp2,,
76.82565,2,w2,,
76.9923,MOT_mc_special_01,l3,,
76.9923,1,2-3,,
76.9923,3,2-3,,f0
77.12562,MOT_all,cut17,,
77.25894,1,lp3,,
77.6589,2,2-3,,f1
77.6589,3,3-4,,f1
77.79222,1,sj3,,
77.79222,2,sj3,,
77.79222,3,sj4,,
78.29217,3,w4,,
78.29217,2,w3,,
78.29217,1,w3,,
78.39215999999999,1,sp3-4,,
78.39215999999999,2,sp3-4,,
78.39215999999999,3,sp4-1,,
79.89201,MOT_mc_light_up_00,l3,,
79.89201,MOT_mc_light_under_00,l3,,
79.89201,1,sj4,,
79.89201,2,sj4,,
79.89201,3,sj1,,
80.19198,1,sj4,,
80.19198,2,sj4,,
80.19198,3,sj1,,
80.49195,1,j4-1,,
80.49195,2,4-1,l1,
80.49195,3,1-2,r1,
80.52528,MOT_all,cut18,,
80.52528,MOT_control_all,cut1_06,,
80.52528,MOT_mc_back_00,bg4,,
80.9919,MOT_mc_light_up_00,l4,,
80.9919,MOT_mc_light_under_00,l4,,
80.9919,1,1-2,,
81.09188999999999,2,1-2,,
81.09188999999999,3,2-3,,
81.65849999999999,1,2-3,,
81.75849,2,2-3,,
81.75849,3,3-4,,
82.35843,1,3-4,,
82.45841999999999,2,3-4,,
82.45841999999999,3,4-1,,
83.25833999999999,1,j4-1,,
83.25833999999999,2,j4-1,,
83.25833999999999,3,j1-2,,
83.89161,1,lp1,,
83.89161,2,lp1,,
83.89161,3,lp2,,
85.3248,1,sj1,,
85.3248,2,sj1,,
85.3248,3,sj2,,
85.62477,1,sj1,,
85.62477,2,sj1,,
85.62477,3,sj2,,
85.92474,1,j1-2,,
85.92474,2,j1-2,,
85.92474,3,j2-3,,
86.79132,3,3-4,rb0,
86.9913,2,w2,,
86.9913,1,w2,,
87.29127,2,2-3,lb0,
87.72456,3,w4,,
87.72456,1,2-3,,
87.99119999999999,1,lp3,,
87.99119999999999,2,lp3,,
87.99119999999999,3,lp4,,
90.79092,3,4-1,,
91.12422,1,3-4,,
91.45752,2,3-4,,
91.6575,1,j4-1,,
91.6575,2,j4-1,,
91.6575,3,j1-2,,
92.02413,1,1-2,,
92.12411999999999,2,1-2,,
92.12411999999999,3,2-3,,
92.69073,1,2-3,r1,
92.79072,2,2-3,r1,
92.79072,3,3-4,r1,
93.39066,1,3-4,rb0,
93.49065,2,3-4,rb0,
93.49065,3,4-1,rb0,
94.15724999999999,1,lp4,,
94.15724999999999,2,lp4,,
94.15724999999999,3,lp1,,
95.39045999999999,MOT_mc_light_up_00,l4,,
95.39045999999999,MOT_mc_light_under_00,l4,,
96.35703,1,sj4,,
96.35703,2,sj4,,
96.35703,3,sj1,,
96.62366999999999,1,sj4,,
96.62366999999999,2,sj4,,
96.62366999999999,3,sj1,,
96.85698,1,j4-1,,
96.85698,2,j4-1,,
96.85698,3,j1-2,,
97.72355999999999,1,1-2,,
97.72355999999999,2,1-2,,
97.72355999999999,3,2-3,,
97.9902,1,lp2,,
97.9902,2,lp2,,
97.9902,3,lp3,,
98.89010999999999,1,2-3,,
98.89010999999999,2,2-3,,
98.89010999999999,3,3-4,,
99.55671,1,sj3,,
99.55671,2,sj3,,
99.55671,3,sj4,,
99.92334,1,sj3,,
99.92334,2,sj3,,
99.92334,3,sj4,,
100.15665,1,j3-4,,
100.15665,2,j3-4,,
100.15665,3,j4-1,,
100.52328,1,lp4,,
100.52328,2,lp4,,
100.52328,3,lp1,,
101.82315,2,4-1,,
102.12312,1,4-1,,
102.45642,3,1-2,,
102.75639,2,w1,,
102.78971999999999,1,1-2,,
102.78971999999999,2,1-2,,
102.78971999999999,3,2-3,,
103.18968,2,2-3,,
103.42299,2,lp3,,
103.62297,1,j2-3,,
103.62297,3,j3-4,,
103.9896,1,j3-4,,
103.9896,2,j3-4,,
103.9896,3,j4-1,,
104.48955,1,4-1,,
104.72286,1,lp1,,
105.05615999999999,3,w1,,
105.05615999999999,2,w4,,
105.08949,2,j4-1,,
105.08949,3,j1-2,,
105.45612,1,j1-2,,
105.45612,2,j1-2,,
105.45612,3,j2-3,,
105.82275,3,3-4,,
106.05606,3,lp4,,
106.35602999999999,1,j2-3,,
106.35602999999999,2,j2-3,,
106.72265999999999,1,j3-4,,
106.72265999999999,2,j3-4,,
106.72265999999999,3,j4-1,,
107.18928,1,4-1,,
107.18928,2,4-1,,
107.18928,3,1-2,,
107.92254,1,sj1,,
107.92254,2,sj1,,
107.92254,3,sj2,,
108.15585,1,j1-2,,
108.15585,2,j1-2,,
108.15585,3,j2-3,,
108.55581,1,sp2-3,,
108.55581,2,sp2-3,,
108.55581,3,sp3-4,,
109.68902999999999,2,3-4,rw2,
109.78902,MOT_mc_light_up_00,l4,,
109.78902,MOT_mc_light_under_00,l4,,
110.55561,3,4-1,lw2,
110.62227,2,w4,,
111.22220999999999,1,hj3,,
111.25554,2,4-1,rwb0,
111.25554,3,1-2,lwb0,
112.18878,3,w2,,
112.18878,2,w1,,
112.45541999999999,1,w3,,
112.55541,1,,,f2
112.55541,2,,,f2
112.55541,3,,,f2
112.55541,1,3-4,,
112.92204,1,lp4,,
114.35522999999999,1,j4-1,,
114.35522999999999,2,j1-2,,
114.35522999999999,3,j2-3,,
115.02183,1,j1-2,,
115.02183,2,j2-3,,
115.02183,3,j3-4,,
115.68843,1,j2-3,,
115.68843,2,j3-4,,
115.68843,3,j4-1,,
116.35503,1,j3-4,,
116.35503,2,j4-1,,
116.35503,3,j1-2,,
117.12162,1,j4-1,,
117.12162,2,j1-2,,
117.12162,3,j2-3,,
117.88821,1,j1-2,,
117.88821,2,j2-3,,
117.88821,3,j3-4,,
118.48814999999999,1,sj2,,
118.48814999999999,2,sj3,,
118.48814999999999,3,sj4,,
118.72146,1,j2-3,,
118.72146,2,j3-4,,
118.72146,3,j4-1,,
119.78801999999999,3,w1,,
119.78801999999999,2,w4,,
119.78801999999999,1,w3,,
119.82135,1,3-4,l1,
119.82135,2,4-1,l1,
119.82135,3,1-2,l1,
120.52127999999999,1,4-1,lb0,
120.52127999999999,2,1-2,lb0,
120.52127999999999,3,2-3,lb0,
121.22121,1,1-2,r1,
121.22121,2,2-3,r1,
121.22121,3,3-4,r1,
121.88780999999999,1,2-3,rb0,
121.88780999999999,2,3-4,rb0,
121.88780999999999,3,4-1,rb0,
122.6544,1,3-4,,
122.6544,2,4-1,,
122.6544,3,1-2,,
123.28766999999999,1,j4-1,,
123.28766999999999,2,j1-2,,
123.28766999999999,3,j2-3,,
123.92093999999999,1,sj1,,
123.92093999999999,2,sj2,,
123.92093999999999,3,sj3,,
124.18758,1,j1-2,,
124.18758,2,j2-3,,
124.18758,3,j3-4,,
124.78752,MOT_all,cut19,,
125.25413999999999,3,w4,,
125.25413999999999,2,w3,,
125.25413999999999,1,2-3,,
125.52077999999999,1,lp3,,
127.08729,1,sp3-4,,
127.08729,2,sp3-4,,
127.08729,3,sp4-1,,
127.85387999999999,MOT_control_all,cut1_07,,
127.85387999999999,1,4-1,,
127.85387999999999,2,4-1,,
127.85387999999999,3,1-2,,
127.85387999999999,2,,r1,
127.85387999999999,3,,l1,
128.78712,3,w2,,
128.78712,2,w1,,
128.78712,1,w1,,
