0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut0,,
2.43309,MOT_control_all,zoom00,,
47.49525,1,3-4,,f1,
47.82855,2,3-4,,,
47.86188,MOT_control_all,zoom14,,
48.16185,2,lp4,,,
48.19518,1,sj4,,,
48.69513,1,w4,,,
48.895109999999995,1,4-1,r1,,
49.22841,1,lp1,,,
50.3283,2,4-1,,,
50.3283,1,1-2,,,
50.6616,2,1-2,,,
50.961569999999995,2,lp2,,,
50.9949,1,2-3,rb0,,
51.694829999999996,1,sj3,,,
52.194779999999994,1,w3,,,
52.39476,1,j3-4,,,
53.12802,2,2-3,,,
53.12802,1,4-1,l1,,
53.46132,2,3-4,,,
53.46132,1,,lb0,,
53.761289999999995,2,lp4,,,
53.794619999999995,1,1-2,l1,,
54.127919999999996,1,,lb0,,
54.49455,1,2-3,l1,,
55.19448,1,3-4,lb0,,
55.96107,2,4-1,,f0,
55.96107,1,4-1,,b0,
56.29437,MOT_control_all,zoom14.5,,
56.89431,2,w1,,,
56.89431,1,w1,,,
56.89431,2,,,,L0
56.89431,MOT_mc_special_01,move,,
56.89431,MOT_mc_stage_color_00,b-flash,,
56.89431,MOT_control_all,zoom15,,
56.89431,2,1-2,,f1,
56.89431,1,1-2,,f1,
56.89431,MOT_all,cut1,,
57.56091,MOT_control_all,zoom16,,
57.56091,2,j2-3,,,
57.56091,1,j2-3,,,
58.227509999999995,MOT_control_all,zoom17,,
58.227509999999995,2,hj3,,,
58.227509999999995,1,hj3,,,
58.89411,1,,,,D20
58.89411,MOT_control_all,zoom18,,
58.89411,2,3-4,,f2,
58.89411,1,3-4,,b0,
59.094089999999994,MOT_mc_back_00,bg03,,
59.094089999999994,MOT_mc_bg_black_00,b70-40,,
59.094089999999994,MOT_mc_special_01,c04,,
59.094089999999994,MOT_mc_stage_color_00,b-flash,,
59.26074,MOT_control_all,zoom19,,
59.62737,1,sj4,,,
59.62737,2,4-1,l1,,
59.994,2,1-2,l2,,
60.12732,1,w4,,,
60.36063,2,2-3,l3,,
60.36063,1,sj4,,,
60.86058,1,w4,,,
61.060559999999995,1,sj4,,,
61.060559999999995,2,,lb2,,
61.29387,2,w3,,,
61.427189999999996,2,,lb1,,
61.56051,1,w4,,,
61.79382,1,j4-1,,,
61.79382,2,3-4,lb0,,
62.39376,1,sj1,,,
62.39376,2,sj4,,,
62.89371,2,w4,,,
62.89371,1,w1,,,
63.093689999999995,1,sj1,,,
63.093689999999995,2,hj4,,,
63.59364,1,w1,,,
63.79362,1,sj1,,,
63.79362,2,4-1,,,
64.16024999999999,1,,,,L0
64.16024999999999,2,,,,D20
64.16024999999999,MOT_mc_back_00,bg04,,
64.16024999999999,MOT_mc_special_01,c05,,
64.16024999999999,MOT_control_all,zoom20,,
64.16024999999999,1,,,f1,
64.16024999999999,2,,,b1,
64.29357,1,w1,,,
64.49355,MOT_mc_stage_color_00,y-flash,,
64.49355,1,1-2,,f2,
64.49355,2,1-2,,b0,
64.52687999999999,MOT_control_all,zoom21,,
64.82685,1,2-3,,,
65.22681,2,sj2,,,
65.22681,1,j3-4,,,
65.72676,2,w2,,,
65.92674,2,sj2,,,
65.92674,1,sj4,,,
66.42669,2,w2,,,
66.42669,1,w4,,,
66.66,2,sj2,,,
66.66,1,j4-1,,,
67.15995,2,w2,,,
67.35992999999999,2,j2-3,,,
67.35992999999999,1,1-2,r1,,
67.69323,1,,r2,,
68.02653,2,sj3,,,
68.02653,1,2-3,,,
68.35983,1,3-4,,,
68.52647999999999,2,w3,,,
68.72646,2,sj3,,,
68.72646,1,,rb1,,
69.09309,1,,rb0,,
69.22641,2,w3,,,
69.29307,1,w4,,,
69.42639,2,sj3,,,
69.42639,1,hj4,,,
69.79302,2,,,,L0
69.79302,1,,,,D20
69.79302,2,,,f1,
69.92634,2,w3,,,
70.15965,MOT_mc_special_01,c04,,
70.15965,MOT_control_all,zoom22,,
70.15965,1,4-1,,b1,
70.15965,2,3-4,r1,,
70.52628,2,4-1,r2,,
70.52628,1,lp1,,,
70.69292999999999,MOT_mc_stage_color_00,b-flash,,
70.85958,2,hj1,,,
71.59284,1,,,,L0
71.59284,2,,,,D20
71.59284,MOT_mc_special_01,c05,,
71.59284,MOT_control_all,zoom23,,
71.59284,1,1-2,l1,,
71.59284,2,1-2,,,
71.92614,1,2-3,l2,,
71.92614,2,lp2,,,
72.29276999999999,1,hj3,,,
72.72605999999999,2,,,,L0
72.72605999999999,1,,,,D20
72.72605999999999,MOT_control_all,zoom24,,
72.9927,MOT_mc_special_01,c04,,
72.9927,1,3-4,,,
72.9927,2,2-3,rb1,,
73.35933,2,lp3,rb0,,
73.35933,1,lp4,,,
73.69263,2,j3-4,,,
73.85928,MOT_control_all,zoom25,,
74.39256,1,,,,L0
74.39256,2,,,,D20
74.39256,MOT_mc_special_01,c05,,
74.39256,1,4-1,lb1,,
74.39256,2,4-1,,,
74.75918999999999,1,lp1,lb0,,
74.75918999999999,2,lp1,,,
75.09249,1,j1-2,,,
75.79241999999999,2,,,,L0
75.79241999999999,MOT_mc_special_01,c06,,
75.79241999999999,1,2-3,r1,,
75.79241999999999,2,1-2,l1,,
75.82575,MOT_control_all,zoom26,,
76.39236,MOT_control_all,zoom27,,
76.42569,1,3-4,r2,,
76.42569,2,2-3,l2,,
77.09228999999999,MOT_control_all,zoom28,,
77.12562,1,,,b0,
77.12562,2,,,b0,
77.35893,2,w3,,,
77.35893,1,w4,,,
77.75889,MOT_control_all,zoom29,,
77.79222,1,4-1,,f1,
77.79222,2,3-4,,f1,
78.42549,MOT_control_all,zoom30,,
78.45882,1,1-2,rwb0,,
78.45882,2,4-1,lwb0,,
78.89211,MOT_control_all,zoom31,,
78.92544,2,,,,D20
78.92544,MOT_mc_special_01,c07,,
78.92544,1,2-3,,,
79.39206,2,w1,,,
79.45872,1,j3-4,,,
80.52528,1,w4,,,
80.72525999999999,MOT_control_all,zoom32,,
80.75859,1,4-1,l1,,
80.75859,2,1-2,r1,,
80.79191999999999,2,,,,L0
80.79191999999999,MOT_mc_bg_black_00,b40-0,,
80.79191999999999,MOT_mc_back_00,bg06,,
80.79191999999999,MOT_mc_special_02,bg06,,
80.79191999999999,MOT_mc_special_01,none,,
80.79191999999999,MOT_mc_stage_color_00,r-flash,,
81.55851,MOT_control_all,zoom33,,
81.59183999999999,1,1-2,lb0,,
81.59183999999999,2,2-3,r2,,
81.92514,MOT_control_all,zoom34,,
81.92514,1,lp2,r1,,
81.92514,2,lp3,r3,,
82.25844,1,,r2,,
82.25844,2,,r4,,
82.79172,MOT_control_all,zoom35,,
82.82504999999999,1,2-3,rb1,,
82.82504999999999,2,3-4,rb3,,
83.15835,1,lp3,rb0,,
83.15835,2,lp4,rb2,,
83.49164999999999,1,,l1,,
83.49164999999999,2,,rb1,,
84.02493,1,3-4,,b0,
84.02493,2,4-1,,f2,
84.09159,MOT_control_all,zoom36,,
84.42488999999999,1,lp4,lb0,,
84.42488999999999,2,,rb0,,
84.45822,MOT_control_all,zoom37,,
84.75819,2,,l1,,
84.95817,2,w1,,,
85.05816,1,,l1,,
85.05816,2,j1-2,,,
85.72475999999999,1,,lb0,,
85.72475999999999,2,hj2,,,
86.32469999999999,MOT_control_all,zoom38,,
86.35803,1,,l1,,
86.35803,2,2-3,,,
86.69133,1,,,f1,
86.69133,2,,,b1,
87.19127999999999,MOT_control_all,zoom39,,
87.22461,1,4-1,l2,,
87.22461,2,3-4,l2,,
87.55790999999999,MOT_control_all,zoom40,,
87.55790999999999,1,lp1,l3,,
87.55790999999999,2,lp4,l3,,
87.89121,1,,l4,,
87.89121,2,,l4,,
88.42448999999999,MOT_control_all,zoom41,,
88.42448999999999,1,1-2,lb3,,
88.42448999999999,2,4-1,lb3,,
88.75779,1,lp2,lb2,,
88.75779,2,lp1,lb2,,
89.09109,1,,lb1,,
89.09109,2,,lb1,,
89.59103999999999,MOT_control_all,zoom42,,
89.62437,1,2-3,,f2,
89.62437,2,1-2,,b0,
89.95767,MOT_control_all,zoom43,,
90.02432999999999,1,,lb0,,
90.02432999999999,2,lp2,l2,,
90.35763,1,,r1,,
90.55761,1,w3,,,
90.6576,1,j3-4,,,
90.6576,2,,lb1,,
91.32419999999999,1,hj4,,,
91.32419999999999,2,,l2,,
91.95747,1,4-1,,,
91.95747,2,,lb1,,
92.05745999999999,MOT_control_all,zoom44,,
92.29077,1,,,b1,
92.29077,2,,,f1,
92.72406,MOT_control_all,zoom45,,
92.72406,1,j1-2,,,
92.72406,2,j2-3,,,
93.22400999999999,1,lp2,r2,,
93.22400999999999,2,lp3,l2,,
93.55731,1,,r3,,
93.55731,2,,l3,,
94.02393,MOT_control_all,zoom47,,
94.02393,1,2-3,rb2,,
94.02393,2,3-4,lb2,,
94.35723,1,3-4,rb1,,
94.35723,2,4-1,lb1,,
94.69053,1,4-1,rb0,,
94.69053,2,1-2,lb0,,
95.22381,1,1-2,,f2,
95.22381,2,2-3,,f2,
95.59044,MOT_control_all,zoom49,,
95.62377,1,j2-3,,,
95.62377,2,j3-4,,,
96.22371,MOT_control_all,zoom50,,
96.25703999999999,1,3-4,l1,,
96.25703999999999,2,4-1,r1,,
96.92363999999999,MOT_control_all,zoom51,,
96.95697,1,j4-1,,,
96.95697,2,j1-2,,,
97.59024,MOT_control_all,zoom52,,
97.62357,1,hj1,,,
97.62357,2,hj2,,,
98.35683,MOT_control_all,zoom53,,
98.39016,1,1-2,,b1,
98.39016,2,2-3,,b1,
98.85678,1,2-3,lb0,,
98.85678,2,3-4,rb0,,
99.19008,1,,r1,,
99.19008,2,,l1,,
99.52337999999999,1,sj3,,,
99.52337999999999,2,sj4,,,
99.85668,1,,rb0,,
99.85668,2,,lb0,,
100.02333,2,w4,,,
100.02333,1,3-4,,,
100.02333,2,4-1,,,
100.48995,1,4-1,,,
100.48995,2,1-2,,,
101.05655999999999,1,j1-2,,,
101.05655999999999,2,j2-3,,,
101.45652,1,lp2,,,
101.45652,2,lp3,,,
103.25634,MOT_mc_back_00,bg07,,
103.25634,MOT_mc_special_02,bg07,,
103.25634,MOT_mc_special_01,c04,,
103.25634,MOT_mc_stage_color_00,b-flash,,
103.25634,MOT_mc_bg_black_00,b0-40b,,
103.25634,1,j2-3,,,
103.25634,2,j3-4,,,
103.95626999999999,1,3-4,,,
103.95626999999999,2,4-1,,f2,
104.08959,MOT_control_all,zoom57,,
104.38955999999999,1,lp4,,,
104.62286999999999,MOT_control_all,zoom58,,
104.72286,2,1-2,l1,,
105.35613,2,2-3,lb0,,
105.68943,2,,r1,,
106.05606,2,sj3,,,
106.55601,2,w3,,,
106.62267,2,3-4,,,
106.9893,2,,rb0,,
107.3226,2,,l1,,
107.55591,2,w4,,,
107.65589999999999,2,,l2,,
107.9892,2,,l3,,
108.32249999999999,2,j4-1,,,
108.6558,MOT_control_all,zoom59,,
108.95577,MOT_mc_special_01,c05,,
108.95577,MOT_mc_stage_color_00,y-flash,,
108.95577,2,1-2,lb2,,
108.95577,1,4-1,,f2,
109.58904,1,j1-2,,,
109.58904,2,2-3,lwb0,,
110.02233,2,lp3,,,
110.35562999999999,1,2-3,r1,,
110.45562,MOT_control_all,zoom59.5,,
110.9889,1,3-4,rb0,,
111.3222,1,,l1,,
111.68883,1,sj4,,,
112.15545,1,4-1,,,
112.52207999999999,1,1-2,,,
113.28867,1,,lb0,,
113.45532,1,w2,,,
113.62196999999999,1,j2-3,,,
114.02193,1,lp3,,,
114.42188999999999,MOT_control_all,zoom60,,
114.58854,MOT_mc_back_00,bg08,,
114.58854,MOT_mc_special_02,bg08,,
114.58854,MOT_mc_special_01,none,,
114.58854,MOT_mc_stage_color_00,r-flash,,
114.58854,MOT_mc_bg_black_00,b40b-0,,
114.58854,1,3-4,,,
115.22180999999999,1,4-1,lw2,,
115.22180999999999,2,3-4,lw2,,
115.25514,MOT_control_all,zoom61,,
115.58843999999999,2,hj4,,,
115.95506999999999,1,sj1,,,
116.28837,1,,lwb0,,
116.28837,2,,lwb0,,
116.45501999999999,1,w1,,,
116.45501999999999,MOT_control_all,zoom63,,
116.62167,1,1-2,rw2,,
116.62167,2,4-1,rw2,,
116.9883,1,hj2,,,
117.35493,2,sj1,,,
117.68822999999999,1,,rwb0,,
117.68822999999999,2,,rwb0,,
117.85488,2,w1,,,
118.05485999999999,MOT_control_all,zoom65,,
118.05485999999999,1,2-3,r1,,
118.05485999999999,2,1-2,l1,,
118.78811999999999,1,3-4,rb0,,
118.78811999999999,2,2-3,lb0,,
118.82145,MOT_control_all,zoom66,,
119.48805,1,sp4-1,l1,,
119.48805,2,sp3-4,r1,,
119.52138,MOT_control_all,zoom67,,
120.18798,1,hj1,,,
120.18798,2,hj4,,,
120.22130999999999,MOT_control_all,zoom68,,
120.85458,1,1-2,lb0,,
120.85458,2,4-1,rb0,,
120.88790999999999,MOT_control_all,zoom70,,
121.52118,1,,lw2,,
121.52118,2,,rw2,,
121.78782,2,w1,,,
121.78782,1,w2,,,
121.85448,MOT_all,cut2,,
122.25443999999999,1,2-3,lb1,,
122.25443999999999,2,1-2,rb1,,
122.95437,1,,lb0,,
122.95437,2,,rb0,,
123.18768,2,w2,,,
123.18768,1,w3,,,
123.68763,1,j3-4,,,
123.68763,2,j2-3,,,
124.08758999999999,1,lp4,,,
124.08758999999999,2,lp3,,,
126.48734999999999,1,j4-1,,,
126.48734999999999,2,j3-4,,,
126.52068,MOT_control_all,zoom72,,
127.55390999999999,2,w4,,,
127.55390999999999,1,w1,,,
