0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_back_00,lp_01,,
0.03333,MOT_mc_light_center_00,lp_01,,
0.03333,MOT_mc_light_under_00,l1,,
16.69833,5,j1-2,,,
17.364929999999998,1,j2-3,,,
17.364929999999998,2,j2-3,,,
17.364929999999998,3,j2-3,,,
17.364929999999998,4,j2-3,,,
17.364929999999998,5,j2-3,,,
17.9982,1,j3-4,,,
17.9982,2,j3-4,,,
17.9982,3,j3-4,,,
17.9982,4,j3-4,,,
17.9982,5,j3-4,,,
18.63147,1,j4-1,,,
18.63147,2,j4-1,,,
18.63147,3,j4-1,,,
18.63147,4,j4-1,,,
18.63147,5,j4-1,,,
19.23141,1,sp1-2,,,
19.23141,2,sp1-2,,,
19.23141,3,sp1-2,,,
19.23141,4,sp1-2,,,
19.23141,5,sp1-2,,,
19.364729999999998,MOT_mc_stage_color_00,y-flash,,
20.164649999999998,1,sj2,,,
20.164649999999998,2,sj2,,,
20.164649999999998,3,sj2,,,
20.164649999999998,4,sj2,,,
20.164649999999998,5,sj2,,,
20.6646,5,w2,,,
20.6646,4,w2,,,
20.6646,3,w2,,,
20.6646,2,w2,,,
20.6646,1,j2-3,,,
20.73126,2,j2-3,,,
20.73126,3,j2-3,,,
20.797919999999998,4,j2-3,,,
20.797919999999998,5,j2-3,,,
21.06456,4,3-4,,,
21.06456,5,3-4,,,
21.06456,1,3-4,,,
21.26454,2,3-4,,,
21.26454,3,3-4,,,
21.46452,4,4-1,,,
21.46452,5,4-1,,,
21.46452,1,4-1,,,
21.6645,2,4-1,,,
21.6645,3,4-1,,,
22.031129999999997,1,hj1,,,
22.09779,2,hj1,,,
22.09779,3,hj1,,,
22.16445,4,hj1,,,
22.16445,5,hj1,,,
22.597739999999998,4,j1-2,,,
22.597739999999998,5,j1-2,,,
22.76439,2,j1-2,,,
22.76439,3,j1-2,,,
22.93104,1,j1-2,,,
23.09769,4,j2-3,,,
23.09769,5,j2-3,,,
23.26434,2,j2-3,,,
23.26434,3,j2-3,,,
23.430989999999998,1,j2-3,,,
24.16425,5,w3,,,
24.16425,4,w3,,,
24.16425,1,j3-4,,,
24.16425,2,j3-4,,,
24.16425,3,j3-4,,,
24.16425,4,j3-4,,,
24.16425,5,j3-4,,,
24.36423,MOT_control_all,1a01,,
24.69753,MOT_mc_stage_color_00,b-flash,,
24.69753,MOT_mc_bg_black_00,b65-45,,
24.69753,MOT_mc_back_00,lp_02,,
24.69753,MOT_mc_light_center_00,lp_02,,
24.69753,4,,,,D40
24.69753,2,,,,D40
24.69753,1,,,,D40
24.69753,5,,,,D40
24.69753,3,4-1,,f1,L0
25.064159999999998,3,sp1-2,,,
25.230809999999998,5,w4,,,
25.230809999999998,4,w4,,,
25.230809999999998,2,w4,,,
25.230809999999998,1,w4,,,
25.56411,3,sj2,,,
25.864079999999998,3,2-3,l1,,
26.23071,3,3-4,l2,,
26.63067,3,4-1,,,
26.9973,3,j1-2,,,
27.53058,3,2-3,lb1,,
27.83055,3,lp3,,,
28.297169999999998,3,3-4,lb0,,
28.59714,3,lp4,,,
28.83045,3,sp4-1,,,
29.59704,3,sj1,,,
29.76369,MOT_control_all,1a02,,
29.930339999999998,3,1-2,,b0,D40
29.930339999999998,1,4-1,,f1,L0
30.46362,1,1-2,l1,,
30.79692,1,lp2,,,
30.86358,3,w2,,,
31.06356,1,2-3,lb0,,
31.39686,1,lp3,,,
31.763489999999997,1,j3-4,,,
32.13012,1,lp4,,,
32.46342,1,sp4-1,,,
33.13002,MOT_mc_stage_color_00,b-flash,,
33.13002,1,hj1,,,
33.36333,3,j2-3,,,
33.36333,2,j4-1,,,
33.52998,4,j4-1,,,
33.52998,5,j4-1,,,
33.79662,3,j3-4,,,
33.79662,2,j1-2,,,
33.79662,1,lp1,,,
34.09659,4,j1-2,,,
34.09659,5,j1-2,,,
34.42989,1,j1-2,,,
34.62987,3,j4-1,,,
34.62987,2,j2-3,,,
34.82985,4,j2-3,,,
34.82985,5,j2-3,,,
35.16315,1,j2-3,,,
35.16315,2,j3-4,,,
35.16315,3,j1-2,,,
35.16315,4,j3-4,,,
35.16315,5,j3-4,,,
35.529779999999995,1,3-4,,,
35.529779999999995,2,4-1,,,
35.529779999999995,3,2-3,,,
35.529779999999995,4,4-1,,,
35.529779999999995,5,4-1,,,
35.56311,MOT_control_all,1a03,,
35.82975,MOT_mc_stage_color_00,r-flash,,
35.82975,1,4-1,,b0,D40
35.82975,4,1-2,,f1,L0
36.12972,4,sp2-3,,,
36.46302,5,w1,,,
36.46302,3,w3,,,
36.46302,2,w1,,,
36.62967,4,sj3,,,
36.762989999999995,1,w1,,,
36.92964,4,3-4,l1,,
37.29627,4,4-1,l2,,
37.82955,4,1-2,,,
38.19618,4,j2-3,,,
38.59614,4,3-4,lb1,,
38.89611,4,lp4,,,
39.36273,4,4-1,lb0,,
39.6627,4,lp1,,,
39.89601,4,sp1-2,,,
40.6626,4,sj2,,,
40.86258,MOT_control_all,1a04,,
40.9959,MOT_mc_stage_color_00,r-flash,,
40.9959,4,2-3,,b0,D40
40.9959,2,1-2,,f1,L0
41.52918,2,2-3,l1,,
41.86248,2,lp3,,,
41.92914,4,w3,,,
42.12912,2,3-4,lb0,,
42.46242,2,lp4,,,
42.829049999999995,2,j4-1,,,
43.195679999999996,2,lp1,,,
43.52898,2,sp1-2,,,
44.19558,2,hj2,,,
44.395559999999996,3,j3-4,,,
44.395559999999996,1,j1-2,,,
44.56221,4,j3-4,,,
44.56221,5,j1-2,,,
44.828849999999996,3,j4-1,,,
44.828849999999996,1,j2-3,,,
44.862179999999995,2,lp2,,,
45.12882,4,j4-1,,,
45.12882,5,j2-3,,,
45.46212,1,j3-4,,,
45.662099999999995,3,j1-2,,,
45.662099999999995,2,j2-3,,,
45.86208,4,j1-2,,,
45.86208,5,j3-4,,,
46.19538,1,j4-1,,,
46.19538,2,j3-4,,,
46.19538,3,j2-3,,,
46.19538,4,j2-3,,,
46.19538,5,j4-1,,,
46.26204,MOT_control_all,1b01,,
46.52868,MOT_mc_stage_color_00,b-flash,,
46.52868,MOT_mc_bg_black_00,b45-65,,
46.52868,MOT_mc_back_00,lp_01,,
46.52868,MOT_mc_light_center_00,lp_01,,
46.52868,2,4-1,,b0,D40
46.52868,5,1-2,,f1,L0
46.92864,5,j2-3,,,
47.261939999999996,4,w3,,,
47.261939999999996,3,w3,,,
47.261939999999996,1,w1,,,
47.46192,2,w1,,,
47.46192,5,3-4,l1,,
47.82855,5,lp4,,,
48.26184,5,4-1,l2,,
48.59514,5,lp1,,,
48.928439999999995,5,j1-2,,,
49.42839,5,2-3,lb1,,
49.761689999999994,5,lp3,,,
50.29497,5,3-4,lb0,,
50.72826,5,4-1,,,
51.09489,5,j1-2,,,
51.62817,5,j2-3,,,
51.92814,5,3-4,r1,,
52.39476,5,4-1,,,
52.79472,5,j1-2,,,
53.19468,5,2-3,rb0,,
53.56131,5,3-4,l1,,
53.727959999999996,MOT_control_all,1b02,,
53.96127,MOT_mc_stage_color_00,r-flash,,
53.96127,5,4-1,,,
53.96127,2,1-2,,f1,L0
53.96127,4,3-4,,f1,L0
54.29457,5,1-2,lb0,,
54.29457,2,2-3,l1,,
54.29457,4,4-1,l1,,
54.69453,5,2-3,r1,,
54.69453,2,3-4,l2,,
54.69453,4,1-2,l2,,
55.09449,5,3-4,,,
55.09449,2,4-1,,,
55.09449,4,2-3,,,
55.461119999999994,5,j4-1,,,
55.461119999999994,2,j1-2,,,
55.461119999999994,4,j3-4,,,
55.827749999999995,5,lp1,,,
55.827749999999995,2,lp2,,,
55.827749999999995,4,lp4,,,
57.060959999999994,5,1-2,rb0,,
57.060959999999994,2,2-3,lb1,,
57.060959999999994,4,4-1,lb1,,
57.56091,5,2-3,l1,,
57.56091,2,3-4,lb0,,
57.56091,4,1-2,lb0,,
58.02753,MOT_mc_stage_color_00,r-flash,,
58.02753,5,3-4,,b0,
58.02753,2,4-1,,b0,
58.02753,4,2-3,,b0,
58.02753,1,,,,L0
58.02753,3,,,,L0
58.36083,1,j1-2,,,
58.86078,2,j1-2,,,
58.86078,3,j3-4,,,
58.96077,5,w4,,,
58.96077,4,w3,,,
59.36073,4,j3-4,,,
59.36073,5,j4-1,,,
59.427389999999995,1,w2,,,
59.894009999999994,1,j2-3,,,
59.927339999999994,3,w4,,,
59.927339999999994,2,w2,,,
60.39396,2,2-3,,,
60.39396,3,4-1,,,
60.42729,5,w1,,,
60.42729,4,w4,,,
60.82725,2,j3-4,,,
60.82725,3,j1-2,,,
60.96057,1,w3,,,
61.060559999999995,1,3-4,,,
61.060559999999995,4,4-1,,,
61.060559999999995,5,1-2,,,
61.460519999999995,1,j4-1,,,
61.460519999999995,4,j1-2,,,
61.460519999999995,5,j2-3,,,
61.827149999999996,1,1-2,,,
61.827149999999996,2,4-1,,,
61.827149999999996,3,2-3,,,
61.827149999999996,4,2-3,,,
61.827149999999996,5,3-4,,,
62.16045,1,j2-3,,,
62.16045,2,j1-2,,,
62.16045,3,j3-4,,,
62.16045,4,j3-4,,,
62.16045,5,j4-1,,,
62.627069999999996,1,hj3,,,
62.693729999999995,MOT_mc_stage_color_00,r-flash,,
62.693729999999995,2,hj2,,,
62.693729999999995,3,hj4,,,
62.760389999999994,4,hj4,,,
62.760389999999994,5,hj1,,,
63.093689999999995,MOT_control_all,1sabi01,,
63.560309999999994,MOT_mc_stage_color_00,r-flash,,
63.560309999999994,MOT_mc_bg_black_00,b45-0,,
63.560309999999994,MOT_mc_back_00,lp_03,,
63.560309999999994,MOT_mc_light_center_00,lp_03,,
63.560309999999994,1,hj3,,,
63.560309999999994,4,hj4,,,
63.560309999999994,5,hj1,,,
63.926939999999995,3,w4,,,
63.926939999999995,2,w2,,,
64.02693,2,hj2,,,
64.02693,3,hj4,,,
64.42689,1,j3-4,,,
64.42689,4,j4-1,,,
64.42689,5,j1-2,,,
64.52687999999999,2,j2-3,,,
64.52687999999999,3,j4-1,,,
64.89350999999999,1,4-1,r1,,
64.89350999999999,2,3-4,r1,,
64.89350999999999,3,1-2,r1,,
64.89350999999999,4,1-2,r1,,
64.89350999999999,5,2-3,lb0,,
65.22681,1,lp1,,,
65.22681,2,lp4,,,
65.22681,3,lp2,,,
65.22681,4,lp2,,,
65.22681,5,lp3,,,
65.59344,1,1-2,rb0,,
65.59344,2,4-1,rb0,,
65.59344,3,2-3,rb0,,
65.59344,4,2-3,rb0,,
65.59344,5,3-4,l1,,
65.89341,MOT_control_all,1sabi02,,
66.12671999999999,3,3-4,,f1,
66.39336,3,4-1,l1,,
66.52668,5,w4,,,
66.52668,4,w3,,,
66.52668,2,w1,,,
66.52668,1,w2,,,
66.69333,3,,l2,,
67.05996,3,j1-2,,,
67.59324,3,2-3,lb1,,
67.89321,3,,lb0,,
68.12652,3,sp3-4,,,
68.42649,3,hj4,,,
68.89311,MOT_control_all,1sabi03,,
69.15975,MOT_mc_stage_color_00,r-flash,,
69.15975,1,hj2,,,
69.15975,4,hj3,,,
69.15975,5,hj4,,,
69.15975,3,4-1,,b0,
69.62637,3,hj1,,,
69.62637,2,hj1,,,
70.02633,1,j2-3,,,
70.02633,4,j3-4,,,
70.02633,5,j4-1,,,
70.12631999999999,2,j1-2,,,
70.12631999999999,3,j1-2,,,
70.49295,1,3-4,r1,,
70.49295,2,2-3,r1,,
70.49295,3,2-3,r1,,
70.49295,4,4-1,r1,,
70.49295,5,1-2,lb0,,
70.82625,1,lp4,,,
70.82625,2,lp3,,,
70.82625,3,lp3,,,
70.82625,4,lp1,,,
70.82625,5,lp2,,,
71.19288,1,4-1,rb0,,
71.19288,2,3-4,rb0,,
71.19288,3,3-4,rb0,,
71.19288,4,1-2,rb0,,
71.19288,5,2-3,l1,,
71.3262,MOT_control_all,1sabi04,,
71.62617,4,2-3,,f1,
71.95947,4,3-4,r1,,
72.12612,5,w3,,,
72.12612,3,w4,,,
72.12612,2,w4,,,
72.12612,1,w1,,,
72.35943,4,4-1,,,
72.65939999999999,4,j1-2,,,
72.92604,4,2-3,rb0,,
73.29267,4,j3-4,,,
73.49265,1,j1-2,,,
73.62597,4,lp4,,b0,
73.72596,2,j4-1,,,
73.72596,3,j4-1,,,
73.92594,4,j4-1,,,
73.92594,5,j3-4,,,
74.22591,2,j1-2,,,
74.22591,3,j1-2,,,
74.32589999999999,MOT_control_all,1sabi05,,
74.55921,1,w2,,,
74.55921,MOT_mc_stage_color_00,r-flash,,
74.55921,1,hj2,,,
74.55921,4,hj1,,,
74.55921,5,hj4,,,
75.02583,2,hj2,,,
75.02583,3,hj2,,,
75.42578999999999,1,j2-3,,,
75.42578999999999,4,j1-2,,,
75.42578999999999,5,j4-1,,,
75.52578,2,j2-3,,,
75.52578,3,j2-3,,,
75.89241,1,3-4,r1,,
75.89241,2,3-4,r1,,
75.89241,3,3-4,r1,,
75.89241,4,2-3,r1,,
75.89241,5,1-2,lb0,,
76.22570999999999,1,lp4,,,
76.22570999999999,2,lp4,,,
76.22570999999999,3,lp4,,,
76.22570999999999,4,lp3,,,
76.22570999999999,5,lp2,,,
76.59234,1,4-1,rb0,,
76.59234,2,4-1,rb0,,
76.59234,3,4-1,rb0,,
76.59234,4,3-4,rb0,,
76.59234,5,2-3,l1,,
76.85898,MOT_control_all,1sabi06,,
77.19228,5,3-4,,f1,
77.52557999999999,4,w4,,,
77.52557999999999,3,w1,,,
77.52557999999999,2,w1,,,
77.52557999999999,1,w1,,,
77.55891,5,4-1,l2,,
77.92554,5,,l3,,
78.29217,5,j1-2,,,
78.82545,5,2-3,lb2,,
79.12541999999999,5,,lb1,,
79.35873,5,sp3-4,,,
79.85867999999999,MOT_control_all,1sabi07,,
79.85867999999999,5,sj4,,,
80.12532,5,4-1,,b0,
80.12532,2,1-2,,f1,
80.49195,2,j2-3,,,
80.85858,2,3-4,,,
81.05856,5,w1,,,
81.15854999999999,2,j4-1,,,
81.49185,2,1-2,r1,,
81.82515,2,j2-3,,,
82.25844,2,3-4,rb0,,
82.69172999999999,MOT_control_all,1sabi08,,
82.92504,1,1-2,,f1,
82.92504,2,4-1,,b0,
83.25833999999999,1,lp2,,,
83.59164,1,j2-3,,,
83.85828,2,w1,,,
83.99159999999999,1,3-4,l1,,
84.42488999999999,1,4-1,lb0,,
84.75819,1,lp1,,b0,
85.59143999999999,MOT_control_all,1sabi09,,
85.82475,MOT_mc_stage_color_00,r-flash,,
85.82475,1,1-2,l1,,
85.82475,2,1-2,l1,,
85.82475,3,1-2,l1,,
85.82475,4,4-1,l1,,
85.82475,5,1-2,l2,,
86.29137,5,2-3,,,
86.35803,3,2-3,,,
86.42469,1,2-3,,,
86.49135,2,2-3,,,
86.55801,4,1-2,,,
86.59134,MOT_all,cut02,,
86.92464,1,3-4,lb0,,
86.92464,2,3-4,lb0,,
86.92464,3,3-4,lb0,,
86.92464,4,2-3,lb0,,
86.92464,5,3-4,lb1,,
87.25793999999999,5,4-1,,,
87.32459999999999,3,4-1,,,
87.39126,1,4-1,,,
87.45792,2,4-1,,,
87.52458,4,3-4,,,
87.85788,1,lp1,,,
87.85788,2,lp1,,,
87.85788,3,lp1,,,
87.85788,4,lp4,,,
87.85788,5,lp1,,,
88.05785999999999,MOT_mc_back_00,night_monitor,,
88.05785999999999,MOT_mc_light_center_00,night_monitor,,
88.52448,1,1-2,,,
88.52448,2,1-2,,,
88.52448,3,1-2,,,
88.52448,4,4-1,,,
88.52448,5,1-2,,,
88.79111999999999,1,2-3,,,
88.79111999999999,2,2-3,,,
88.79111999999999,3,2-3,,,
88.79111999999999,4,1-2,,,
88.79111999999999,5,2-3,,,
89.05776,1,hj3,,,
89.12442,2,hj3,,,
89.12442,3,hj3,,,
89.19108,4,hj2,,,
89.19108,5,hj3,,,
89.75769,MOT_mc_stage_color_00,b-flash,,
89.75769,MOT_mc_bg_black_00,b0-45,,
89.75769,1,hj3,,,D20
89.75769,4,hj2,,,D20
89.75769,5,hj3,,,D20
89.75769,2,,,,D20
89.75769,3,,,,D20
90.22431,2,hj3,,,
90.22431,3,hj3,,,
90.62427,1,j3-4,,,
90.62427,4,j2-3,,,
90.62427,5,j3-4,,,
90.72426,2,j3-4,,,
90.72426,3,j3-4,,,
91.09089,1,4-1,r1,,
91.09089,2,4-1,r1,,
91.09089,3,4-1,r1,,
91.09089,4,3-4,r1,,
91.09089,5,4-1,lb0,,
91.42419,1,lp1,,,
91.42419,2,lp1,,,
91.42419,3,lp1,,,
91.42419,4,lp4,,,
91.42419,5,lp1,,,
91.79082,1,1-2,rb0,,
91.79082,2,1-2,rb0,,
91.79082,3,1-2,rb0,,
91.79082,4,4-1,rb0,,
91.79082,5,1-2,l1,,
92.09079,MOT_control_all,1lastsabi01,,
92.3241,MOT_mc_special_01,l1,,
92.3241,1,2-3,,f1,L0
92.59074,1,3-4,l1,,
92.72406,5,w2,,,
92.72406,4,w1,,,
92.72406,3,w2,,,
92.72406,2,w2,,,
92.89071,1,,l2,,
93.25734,1,j4-1,,,
93.79061999999999,1,1-2,lb1,,
94.09058999999999,1,,lb0,,
94.3239,1,sp2-3,,,
94.62387,1,hj3,,,
95.05716,MOT_control_all,1lastsabi02,,
95.35713,MOT_mc_stage_color_00,b-flash,,
95.35713,MOT_mc_special_01,stay,,
95.35713,3,hj2,,,
95.35713,2,hj2,,,
95.35713,1,3-4,,b0,D20
95.82374999999999,1,hj4,,,
95.82374999999999,4,hj1,,,
95.82374999999999,5,hj2,,,
96.22371,3,hj2,,,
96.22371,2,hj2,,,
96.3237,1,j4-1,,,
96.3237,4,j1-2,,,
96.3237,5,j2-3,,,
96.69032999999999,1,1-2,r1,,
96.69032999999999,2,2-3,r1,,
96.69032999999999,3,2-3,r1,,
96.69032999999999,4,2-3,r1,,
96.69032999999999,5,3-4,lb0,,
97.02363,1,lp2,,,
97.02363,2,lp3,,,
97.02363,3,lp3,,,
97.02363,4,lp3,,,
97.02363,5,lp4,,,
97.39026,1,2-3,rb0,,
97.39026,2,3-4,rb0,,
97.39026,3,3-4,rb0,,
97.39026,4,3-4,rb0,,
97.39026,5,4-1,l1,,
97.79021999999999,MOT_control_all,1lastsabi03,,
97.95687,MOT_mc_special_01,l3,,
97.95687,3,4-1,,f1,L0
98.3235,5,w1,,,
98.3235,4,w4,,,
98.3235,2,w4,,,
98.3235,1,w3,,,
98.49015,3,1-2,,,
98.79012,3,j2-3,,,
99.12342,3,3-4,,,
99.42339,3,j4-1,,,
99.69003,1,j3-4,,,
99.82334999999999,3,lp1,,b0,D20
99.89000999999999,4,j4-1,,,
99.89000999999999,5,j1-2,,,
100.12331999999999,2,j4-1,,,
100.12331999999999,3,j1-2,,,
100.38996,MOT_control_all,1lastsabi04,,
100.42329,2,j1-2,,,
100.42329,3,j2-3,,,
100.75658999999999,1,w4,,,
100.75658999999999,MOT_mc_stage_color_00,b-flash,,
100.75658999999999,MOT_mc_special_01,stay,,
100.75658999999999,1,hj4,,,
100.75658999999999,4,hj1,,,
100.75658999999999,5,hj2,,,
101.22321,2,hj2,,,
101.22321,3,hj3,,,
101.62317,1,j4-1,,,
101.62317,4,j1-2,,,
101.62317,5,j2-3,,,
101.72316,2,j2-3,,,
101.72316,3,j3-4,,,
102.08979,1,1-2,r1,,
102.08979,2,3-4,r1,,
102.08979,3,4-1,r1,,
102.08979,4,2-3,r1,,
102.08979,5,3-4,lb0,,
102.42309,1,lp2,,,
102.42309,2,lp4,,,
102.42309,3,lp1,,,
102.42309,4,lp3,,,
102.42309,5,lp4,,,
102.78971999999999,1,2-3,rb0,,
102.78971999999999,2,4-1,rb0,,
102.78971999999999,3,1-2,rb0,,
102.78971999999999,4,3-4,rb0,,
102.78971999999999,5,4-1,l1,,
103.22301,MOT_control_all,1lastsabi05,,
103.323,MOT_mc_special_01,l5,,
103.323,5,1-2,,f1,L0
103.6563,5,2-3,l2,,
103.72296,4,w4,,,
103.72296,3,w2,,,
103.72296,2,w1,,,
103.72296,1,w3,,,
104.12292,5,,l3,,
104.48955,5,j3-4,,,
105.02283,5,4-1,lb2,,
105.3228,5,,lb1,,
105.55610999999999,5,sp1-2,,,
105.98939999999999,5,sj2,,,
106.12272,MOT_control_all,1lastsabi06,,
106.38936,MOT_mc_special_01,l2,,
106.38936,5,2-3,,b0,D20
106.38936,2,1-2,,f1,L0
106.65599999999999,2,j2-3,,,
107.05596,2,3-4,,,
107.3226,5,w3,,,
107.35593,2,j4-1,,,
107.68923,2,1-2,r1,,
108.02252999999999,2,j2-3,,,
108.45581999999999,2,3-4,rb0,,
108.75578999999999,2,lp4,,,
109.12241999999999,MOT_mc_special_01,l3,,
109.12241999999999,3,2-3,,f1,L0
109.12241999999999,2,4-1,,b0,D20
109.15575,MOT_control_all,1lastsabi07,,
109.45572,3,lp3,,,
109.78902,3,3-4,,,
110.05565999999999,2,w1,,,
110.08899,3,j4-1,,,
110.62227,3,lp1,,,
110.65559999999999,1,3-4,,,
110.65559999999999,2,1-2,,,
110.65559999999999,4,4-1,,,
110.65559999999999,5,3-4,,,
110.9889,1,lp4,,,
110.9889,2,lp2,,,
110.9889,4,lp1,,,
110.9889,5,lp4,,,
111.25554,1,4-1,,,
111.25554,2,2-3,,,
111.25554,4,1-2,,,
111.25554,5,4-1,,,
111.48885,1,j1-2,,,
111.48885,2,j3-4,,,
111.48885,4,j2-3,,,
111.48885,5,j1-2,,,
111.58883999999999,MOT_control_all,1lastsabi08,,
111.85548,MOT_mc_special_01,l4,,
111.85548,1,lp2,,,
111.85548,2,lp4,,,
111.85548,4,lp3,,,
111.85548,5,lp2,,,
112.12212,4,3-4,,f1,L0
112.12212,3,1-2,,b0,D20
112.45541999999999,4,lp4,,,
112.55541,4,4-1,,,
112.85538,4,j1-2,,,
113.05536,3,w2,,,
113.25533999999999,4,lp2,,,
113.48864999999999,3,2-3,,,
113.48864999999999,2,4-1,,,
113.48864999999999,1,2-3,,,
113.48864999999999,5,2-3,,,
113.82195,3,lp3,,,
113.82195,2,lp1,,,
113.82195,1,lp3,,,
113.82195,5,lp3,,,
114.08859,3,3-4,,,
114.08859,2,1-2,,,
114.08859,1,3-4,,,
114.08859,5,3-4,,,
114.28856999999999,3,j4-1,,,
114.28856999999999,2,j2-3,,,
114.28856999999999,1,j4-1,,,
114.28856999999999,5,j4-1,,,
114.48854999999999,MOT_control_all,1lastsabi09,,
114.68853,3,lp1,,,
114.68853,2,lp3,,,
114.68853,1,lp1,,,
114.68853,5,lp1,,,
114.78851999999999,MOT_mc_special_01,l1,,
114.9885,1,1-2,,f1,L0
114.9885,4,2-3,,b0,D20
115.3218,1,lp2,,,
115.78841999999999,1,2-3,,,
115.92174,4,w3,,,
116.15504999999999,1,j3-4,,,
116.45501999999999,4,3-4,,,
116.52167999999999,2,3-4,,,
116.58833999999999,1,4-1,,,
116.655,3,1-2,,,
116.72166,5,1-2,,,
116.95496999999999,5,2-3,,,
117.02163,3,2-3,,,
117.08829,1,1-2,,,
117.15495,2,4-1,,,
117.22161,4,4-1,,,
117.45492,MOT_control_all,1lastsabi10,,
117.62156999999999,1,j2-3,,,
117.68822999999999,2,j1-2,,,
