0.03333,MOT_mc_bg_black_00,seat100-0,,
3.3329999999999997,MOT_mc_bg_black_00,b80-45_2,,
3.4663199999999996,MOT_mc_speaker_00,temp1,,
10.03233,4,sp3-4,,,
10.03233,5,sp3-4,,,
10.43229,1,j1-2,,,
10.43229,2,j4-1,,,
10.43229,3,j4-1,,,
10.43229,4,j4-1,,,
10.43229,5,j4-1,,,
11.03223,1,2-3,,,
11.03223,2,1-2,,,
11.03223,3,1-2,,,
11.03223,4,1-2,,,
11.03223,5,1-2,,,
11.96547,5,w2,,,
11.96547,4,w2,,,
11.96547,3,w2,,,
11.96547,2,w2,,,
11.96547,1,w3,,,
12.232109999999999,1,3-4,,,
12.232109999999999,2,2-3,,,
12.232109999999999,3,2-3,,,
12.232109999999999,4,2-3,,,
12.232109999999999,5,2-3,,,
13.032029999999999,4,,l1,,
13.032029999999999,5,,r1,,
13.16535,5,w3,,,
13.16535,4,w3,,,
13.16535,3,w3,,,
13.16535,2,w3,,,
13.16535,1,w4,,,
13.36533,2,,l1,,
13.36533,3,,r1,,
13.731959999999999,1,4-1,,,
13.731959999999999,2,3-4,,,
13.731959999999999,3,3-4,,,
13.731959999999999,4,3-4,,,
13.731959999999999,5,3-4,,,
14.3319,1,hj1,,,
14.3319,2,hj4,,,
14.3319,3,hj4,,,
14.665199999999999,5,w4,,,
14.665199999999999,4,w4,,,
14.83185,4,hj4,,,
14.83185,5,hj4,,,
15.3318,1,1-2,,,
15.3318,4,4-1,,,
15.3318,5,4-1,,,
15.565109999999999,3,w4,,,
15.565109999999999,2,w4,,,
15.73176,2,4-1,,,
15.73176,3,4-1,,,
16.19838,1,2-3,,,
16.19838,2,1-2,,,
16.19838,3,1-2,,,
16.19838,4,1-2,,,
16.19838,5,1-2,,,
16.731659999999998,4,hj2,,,
16.731659999999998,5,hj2,,,
17.131619999999998,3,w2,,,
17.131619999999998,2,w2,,,
17.131619999999998,1,w3,,,
17.23161,2,hj2,,,
17.23161,3,hj2,,,
17.6649,1,hj3,,,
17.964869999999998,5,w2,,,
17.964869999999998,4,w2,,,
18.19818,2,,lb0,,
18.19818,3,,rb0,,
18.19818,4,,lb0,,
18.19818,5,,rb0,,
18.46482,3,w2,,,
18.46482,2,w2,,,
18.564809999999998,1,3-4,,,
18.564809999999998,2,2-3,,,
18.564809999999998,3,2-3,,,
18.564809999999998,4,2-3,,,
18.564809999999998,5,2-3,,,
19.49805,5,w3,,,
19.49805,4,w3,,,
19.49805,3,w3,,,
19.49805,2,w3,,,
19.49805,1,w4,,,
19.89801,1,4-1,,,
19.89801,2,3-4,,,
19.89801,3,3-4,,,
19.89801,4,3-4,,,
19.89801,5,3-4,,,
20.53128,4,4-1,,,
20.53128,5,4-1,,,
20.83125,3,w4,,,
20.83125,2,w4,,,
20.83125,1,w1,,,
20.89791,2,4-1,,,
20.89791,3,4-1,,,
20.89791,4,1-2,,,
20.89791,5,1-2,,,
21.29787,1,1-2,,,
21.29787,2,1-2,,,
21.29787,3,1-2,,,
21.29787,4,2-3,,,
21.29787,5,2-3,,,
21.73116,1,j2-3,,,
21.73116,2,j2-3,,,
21.73116,3,j2-3,,,
21.73116,4,j3-4,,,
21.73116,5,j3-4,,,
22.56441,1,sp3-4,,,
22.56441,2,sp3-4,,,
22.56441,3,sp3-4,,,
22.56441,4,sp4-1,,,
22.56441,5,sp4-1,,,
24.36423,1,4-1,,f1,
24.36423,2,4-1,,,
24.36423,3,4-1,,,
24.36423,4,1-2,,,
24.36423,5,1-2,,,
24.36423,1,,,,L0
24.464219999999997,MOT_mc_bg_black_00,b65-45,,
24.464219999999997,MOT_mc_stage_color_00,y-flash,,
24.464219999999997,MOT_mc_light_center_00,l1,,
25.030829999999998,1,1-2,,,
25.29747,5,w2,,,
25.29747,4,w2,,,
25.29747,3,w1,,,
25.29747,2,w1,,,
25.73076,1,,l1,,
25.96407,1,w2,,,
26.3307,1,2-3,,,
26.697329999999997,1,sj3,,,
26.697329999999997,2,1-2,,,
26.697329999999997,3,1-2,,,
26.697329999999997,4,2-3,,,
26.697329999999997,5,2-3,,,
27.19728,1,w3,,,
27.263939999999998,1,3-4,,,
27.263939999999998,2,2-3,,,
27.263939999999998,3,2-3,,,
27.263939999999998,4,3-4,,,
27.263939999999998,5,3-4,,,
28.06386,1,4-1,,,
28.19718,5,w4,,,
28.19718,4,w4,,,
28.19718,3,w3,,,
28.19718,2,w3,,,
28.730459999999997,1,hj1,,,
28.730459999999997,2,3-4,,,
28.730459999999997,3,3-4,,,
28.730459999999997,4,4-1,,,
28.730459999999997,5,4-1,,,
29.56371,1,,lb0,,
29.6637,5,w1,,,
29.6637,4,w1,,,
29.6637,3,w4,,,
29.6637,2,w4,,,
29.963669999999997,1,w1,,,
30.163649999999997,1,1-2,,,
30.39696,MOT_mc_stage_color_00,b-flash,,
30.6636,1,2-3,,,
30.6636,2,4-1,,,
30.6636,3,4-1,,,
30.6636,4,1-2,,,
30.6636,5,1-2,,,
30.9969,MOT_mc_stage_color_00,y-flash,,
31.130219999999998,1,j3-4,,,
31.130219999999998,2,1-2,,,
31.130219999999998,3,1-2,,,
31.130219999999998,4,2-3,,,
31.130219999999998,5,2-3,,,
31.89681,1,4-1,,,
31.89681,2,2-3,,,
31.89681,3,2-3,,,
31.89681,4,3-4,,,
31.89681,5,3-4,,,
32.49675,1,,r1,,
32.83005,5,w4,,,
32.83005,4,w4,,,
32.83005,3,w3,,,
32.83005,2,w3,,,
32.83005,1,w1,,,
32.89671,1,1-2,,,
33.23001,1,2-3,,,
33.23001,2,3-4,,,
33.23001,3,3-4,,,
33.23001,4,4-1,,,
33.23001,5,4-1,,,
33.863279999999996,1,,rb0,,
34.16325,5,w1,,,
34.16325,4,w1,,,
34.16325,3,w4,,,
34.16325,2,w4,,,
34.16325,1,w3,,,
34.19658,1,sp3-4,,,
34.19658,2,4-1,,,
34.19658,3,4-1,,,
34.19658,4,1-2,,,
34.19658,5,1-2,,,
34.82985,1,hj4,,,
34.82985,2,1-2,,,
34.82985,3,1-2,,,
34.82985,4,2-3,,,
34.82985,5,2-3,,,
35.39646,1,4-1,,,
35.56311,2,2-3,,,
35.56311,3,2-3,,,
35.72976,4,3-4,,,
35.72976,5,3-4,,,
36.06306,1,sp1-2,,,
36.06306,2,sp3-4,,,
36.06306,3,sp3-4,,,
36.06306,4,sp4-1,,,
36.06306,5,sp4-1,,,
36.89631,1,hj2,,,
37.06296,2,hj4,,,
37.06296,3,hj4,,,
37.26294,4,hj1,,,
37.26294,5,hj1,,,
37.62957,1,2-3,,,
38.06286,1,3-4,,,
38.06286,2,4-1,,,
38.06286,3,4-1,,,
38.06286,4,1-2,,,
38.06286,5,1-2,,,
38.46282,1,4-1,,,
38.46282,2,1-2,,,
38.46282,3,1-2,,,
38.46282,4,2-3,,,
38.46282,5,2-3,,,
38.59614,MOT_mc_stage_color_00,b-flash,,
38.9961,MOT_mc_stage_color_00,y-b,,
39.02943,1,1-2,,,
39.02943,2,lp2,l1,,
39.02943,3,lp2,r1,,
39.02943,4,lp3,l1,,
39.02943,5,lp3,r1,,
39.962669999999996,1,w2,,,
40.06266,1,,l1,,
41.02923,1,2-3,,,
41.72916,1,hj3,,,
42.89571,1,3-4,,,
42.89571,2,2-3,,,
42.89571,3,2-3,,,
42.89571,4,3-4,,,
42.89571,5,3-4,,,
43.56231,1,,lb0,,
43.56231,2,,lb0,,
43.56231,3,,rb0,,
43.56231,4,,lb0,,
43.56231,5,,rb0,,
43.82895,5,w4,,,
43.82895,4,w4,,,
43.82895,3,w3,,,
43.82895,2,w3,,,
43.82895,1,w4,,,
44.49555,1,4-1,,,
44.49555,2,3-4,,,
44.49555,3,3-4,,,
44.49555,4,4-1,,,
44.49555,5,4-1,,,
45.06216,1,j1-2,,,
45.06216,2,lp4,,,
45.06216,3,lp4,,,
45.06216,4,lp1,,,
45.06216,5,lp1,,,
46.12872,1,w2,,,
46.39536,1,2-3,,,
46.39536,2,4-1,l1,,
46.39536,3,4-1,r1,,
46.39536,4,1-2,l1,,
46.39536,5,1-2,r1,,
47.328599999999994,5,w2,,,
47.328599999999994,4,w2,,,
47.328599999999994,3,w1,,,
47.328599999999994,2,w1,,,
47.328599999999994,1,w3,,,
47.52858,1,3-4,,,
47.52858,2,1-2,,,
47.52858,3,1-2,,,
47.86188,1,4-1,,,
47.86188,4,2-3,,,
47.86188,5,2-3,,,
48.36183,1,,r1,,
48.36183,2,2-3,,,
48.36183,3,2-3,,,
48.36183,4,3-4,,,
48.36183,5,3-4,,,
48.79512,1,w1,,,
49.22841,1,1-2,,,
49.295069999999996,5,w4,,,
49.295069999999996,4,w4,,,
49.295069999999996,3,w3,,,
49.295069999999996,2,w3,,,
49.56171,1,hj2,,,
49.56171,2,3-4,,,
49.56171,3,3-4,,,
49.56171,4,4-1,,,
49.56171,5,4-1,,,
50.22831,1,2-3,,,
50.22831,2,,lb0,,
50.22831,3,,rb0,,
50.22831,4,,lb0,,
50.22831,5,,rb0,,
50.494949999999996,5,w1,,,
50.494949999999996,4,w1,,,
50.494949999999996,3,w4,,,
50.494949999999996,2,w4,,,
51.06156,1,3-4,,,
51.06156,2,4-1,,,
51.06156,3,4-1,,,
51.06156,4,1-2,,,
51.06156,5,1-2,,,
51.694829999999996,1,,rb0,,
51.9948,5,w2,,,
51.9948,4,w2,,,
51.9948,3,w1,,,
51.9948,2,w1,,,
51.9948,1,w4,,,
52.36143,1,sp4-1,,,
52.36143,2,sp1-2,,,
52.36143,3,sp1-2,,,
52.36143,4,sp2-3,,,
52.36143,5,sp2-3,,,
53.56131,1,j1-2,,,
53.6613,MOT_mc_stage_color_00,b-flash,,
54.06126,1,hj2,,,
54.42789,2,hj2,,,
54.42789,3,hj2,,,
54.89451,4,hj3,,,
54.89451,5,hj3,,,
55.29447,1,w2,,,
55.394459999999995,1,sp2-3,,,
55.394459999999995,2,sp2-3,,,
55.394459999999995,3,sp2-3,,,
55.394459999999995,4,sp3-4,,,
55.394459999999995,5,sp3-4,,,
55.89441,1,j3-4,,,
55.89441,2,j3-4,,,
55.89441,3,j3-4,,,
55.9944,MOT_mc_stage_color_00,b-flash,,
56.29437,4,j4-1,,,
56.29437,5,j4-1,,,
56.39436,MOT_mc_stage_color_00,y-flash,,
56.72766,1,4-1,,,
56.72766,2,4-1,,,
56.72766,3,4-1,,,
56.72766,4,1-2,,,
56.72766,5,1-2,,,
56.82765,MOT_mc_stage_color_00,b-flash,,
57.360929999999996,1,j1-2,,,
57.360929999999996,2,j1-2,,,
57.360929999999996,3,j1-2,,,
57.360929999999996,4,j2-3,,,
57.360929999999996,5,j2-3,,,
57.460919999999994,MOT_mc_bg_black_00,b45-20,,
57.460919999999994,MOT_mc_stage_color_00,y-flash,,
57.894209999999994,1,2-3,,,
57.9942,MOT_mc_light_center_00,l2,,
58.227509999999995,1,3-4,,,
58.42749,5,w3,,,
58.42749,4,w3,,,
58.42749,3,w2,,,
58.42749,2,w2,,,
58.56081,1,sp4-1,,,
58.56081,2,sp2-3,,,
58.56081,3,sp2-3,,,
58.56081,4,sp3-4,,,
58.56081,5,sp3-4,,,
59.22741,1,j1-2,,,
59.22741,2,3-4,,,
59.22741,3,3-4,,,
59.22741,4,4-1,,,
59.22741,5,4-1,,,
59.72736,1,2-3,,,
59.72736,4,1-2,,,
59.72736,5,1-2,,,
60.16065,3,w4,,,
60.16065,2,4-1,,,
60.16065,3,4-1,,,
60.49395,1,j3-4,,,
60.49395,2,j1-2,,,
60.49395,3,j1-2,,,
60.49395,4,j2-3,,,
60.49395,5,j2-3,,,
61.19388,1,4-1,,,
61.19388,2,2-3,,,
61.19388,3,2-3,,,
61.19388,4,3-4,,,
61.19388,5,3-4,,,
61.6605,MOT_mc_stage_color_00,b-flash,,
62.12712,5,w4,,,
62.12712,4,w4,,,
62.12712,3,w3,,,
62.12712,2,w3,,,
62.12712,1,w1,,,
62.19378,1,1-2,,,
62.19378,2,3-4,,,
62.19378,3,3-4,,,
62.19378,4,4-1,,,
62.19378,5,4-1,,,
62.660399999999996,MOT_mc_stage_color_00,b-flash,,
62.86038,4,hj1,,,
62.86038,5,hj1,,,
63.127019999999995,3,w4,,,
63.127019999999995,2,w4,,,
63.127019999999995,1,w2,,,
63.327,2,hj4,,,
63.327,3,hj4,,,
63.76029,1,hj2,,,
64.09358999999999,5,w1,,,
64.09358999999999,4,w1,,,
64.29357,1,2-3,,,
64.29357,2,4-1,,,
64.29357,3,4-1,,,
64.29357,4,1-2,,,
64.29357,5,1-2,,,
64.49355,MOT_mc_stage_color_00,y-flash,,
64.86018,1,sj3,,,
65.22681,5,w2,,,
65.22681,4,w2,,,
65.22681,3,w1,,,
65.22681,2,w1,,,
65.36013,1,3-4,,,
65.36013,2,,l1,,
65.36013,3,,r1,,
65.36013,4,,l1,,
65.36013,5,,r1,,
65.72676,1,,r1,,
66.29337,1,w4,,,
66.36003,1,4-1,,,
66.36003,2,1-2,,,
66.36003,3,1-2,,,
66.36003,4,2-3,,,
66.36003,5,2-3,,,
67.12662,1,1-2,,,
67.12662,2,lp2,,,
67.12662,3,lp2,,,
67.12662,4,lp3,,,
67.12662,5,lp3,,,
67.72655999999999,1,2-3,,,
68.35983,1,,rb0,,
68.65979999999999,1,w3,,,
69.05976,1,3-4,,,
69.05976,2,,lb0,,
69.05976,3,,rb0,,
69.05976,4,,lb0,,
69.05976,5,,rb0,,
69.72636,1,j4-1,,,
69.72636,2,2-3,,,
69.72636,3,2-3,,,
69.72636,4,3-4,,,
69.72636,5,3-4,,,
70.39296,1,1-2,,,
70.39296,2,3-4,,,
70.39296,3,3-4,,,
70.39296,4,4-1,,,
70.39296,5,4-1,,,
70.99289999999999,1,sp2-3,,,
70.99289999999999,2,sp4-1,,,
70.99289999999999,3,sp4-1,,,
70.99289999999999,4,sp1-2,,,
70.99289999999999,5,sp1-2,,,
72.22610999999999,1,hj3,,,
72.72605999999999,2,hj1,,,
72.72605999999999,3,hj1,,,
73.19268,4,hj2,,,
73.19268,5,hj2,,,
73.45931999999999,1,w3,,,
73.55931,1,3-4,,,
73.89260999999999,1,4-1,,,
73.89260999999999,2,,l1,,
73.89260999999999,3,,r1,,
73.89260999999999,4,,l1,,
73.89260999999999,5,,r1,,
73.95927,3,w1,,,
73.95927,2,w1,,,
74.29257,1,j1-2,,,
74.29257,2,j1-2,,,
74.29257,3,j1-2,,,
74.29257,4,j2-3,,,
74.29257,5,j2-3,,,
75.15915,1,2-3,,,
75.3258,MOT_mc_stage_color_00,b-flash,,
75.35913,5,w3,,,
75.35913,4,w3,,,
75.35913,3,w2,,,
75.35913,2,w2,,,
75.55910999999999,1,,l1,,
75.55910999999999,2,2-3,,,
75.55910999999999,3,2-3,,,
75.92573999999999,1,3-4,,,
75.92573999999999,2,3-4,,,
75.92573999999999,3,3-4,,,
75.92573999999999,4,3-4,,,
75.92573999999999,5,3-4,,,
76.55901,1,j4-1,,,
76.55901,2,sj4,,,
76.55901,3,sj4,,,
76.55901,4,sj4,,,
76.55901,5,sj4,,,
77.05896,5,w4,,,
77.05896,4,w4,,,
77.05896,3,w4,,,
77.05896,2,w4,,,
77.39226,1,1-2,,,
77.39226,2,,lb0,,
77.39226,3,,rb0,,
77.39226,4,,lb0,,
77.39226,5,,rb0,,
77.95886999999999,1,,lb0,,
78.32549999999999,1,w2,,,
78.45882,1,sp2-3,,,
78.45882,2,sp4-1,,,
78.45882,3,sp4-1,,,
78.45882,4,sp4-1,,,
78.45882,5,sp4-1,,,
79.05875999999999,1,hj3,,,
79.05875999999999,2,j1-2,,,
79.05875999999999,3,j1-2,,,
79.05875999999999,4,j1-2,,,
79.05875999999999,5,j1-2,,,
79.25874,MOT_mc_stage_color_00,b-flash,,
80.12532,5,w2,,,
80.12532,4,w2,,,
80.12532,3,w2,,,
80.12532,2,w2,,,
80.29196999999999,1,w3,,,
80.39196,1,3-4,,,
80.55861,2,2-3,,,
80.55861,3,2-3,,,
80.72525999999999,4,2-3,,,
80.72525999999999,5,2-3,,,
80.89191,1,4-1,,,
80.89191,2,3-4,,,
80.89191,3,3-4,,,
81.22520999999999,1,j1-2,,,
81.22520999999999,2,j4-1,,,
81.22520999999999,3,j4-1,,,
81.22520999999999,4,j3-4,,,
81.22520999999999,5,j3-4,,,
82.05846,1,2-3,,b0,
82.05846,2,1-2,,,
82.05846,3,1-2,,,
82.05846,4,4-1,,,
82.05846,5,4-1,,,
82.05846,1,,,,D20
82.15845,MOT_mc_bg_black_00,b20-65,,
82.15845,MOT_mc_stage_color_00,b-y,,
82.9917,5,w1,,,
82.9917,4,w1,,,
82.9917,3,w2,,,
82.9917,2,w2,,,
82.9917,1,w3,,,
83.05836,1,3-4,,,
83.05836,2,2-3,,,
83.05836,3,2-3,,,
83.05836,4,1-2,,,
83.05836,5,1-2,,,
83.99159999999999,5,w2,,,
83.99159999999999,4,w2,,,
83.99159999999999,3,w3,,,
83.99159999999999,2,w3,,,
83.99159999999999,1,w4,,,
84.05825999999999,4,,l1,,
84.05825999999999,5,,r1,,
84.55821,2,,l1,,
84.55821,3,,r1,,
85.05816,1,j4-1,,,
85.39146,2,j3-4,,,
85.39146,3,j3-4,,,
85.72475999999999,4,j2-3,,,
85.72475999999999,5,j2-3,,,
86.12472,1,w1,,,
86.22471,1,sp1-2,,,
86.22471,2,sp4-1,,,
86.22471,3,sp4-1,,,
86.22471,4,sp3-4,,,
86.22471,5,sp3-4,,,
86.89130999999999,1,hj2,,,
86.89130999999999,2,hj1,,,
86.89130999999999,3,hj1,,,
86.89130999999999,4,hj4,,,
86.89130999999999,5,hj4,,,
87.99119999999999,1,2-3,,,
87.99119999999999,4,4-1,,,
87.99119999999999,5,4-1,,,
88.12451999999999,3,w1,,,
88.12451999999999,2,w1,,,
88.3245,1,3-4,,,
88.3245,2,1-2,,,
88.3245,3,1-2,,,
88.3245,4,1-2,,,
88.3245,5,1-2,,,
89.02443,2,,lb0,,
89.02443,3,,rb0,,
89.02443,4,,lb0,,
89.02443,5,,rb0,,
89.12442,MOT_mc_stage_color_00,b-flash,,
89.25774,5,w2,,,
89.25774,4,w2,,,
89.25774,3,w2,,,
89.25774,2,w2,,,
89.25774,1,w4,,,
89.35772999999999,1,4-1,,,
89.35772999999999,2,2-3,,,
89.35772999999999,3,2-3,,,
89.35772999999999,4,2-3,,,
89.35772999999999,5,2-3,,,
89.45772,MOT_mc_stage_color_00,y-flash,,
90.05766,1,j1-2,,,
90.05766,2,j3-4,,,
90.05766,3,j3-4,,,
90.05766,4,j3-4,,,
90.05766,5,j3-4,,,
90.72426,1,2-3,,,
90.72426,4,4-1,,,
90.72426,5,4-1,,,
91.12422,3,w4,,,
91.12422,2,w4,,,
91.39085999999999,1,3-4,,,
91.39085999999999,2,4-1,,,
91.39085999999999,3,4-1,,,
91.39085999999999,4,1-2,,,
91.39085999999999,5,1-2,,,
92.05745999999999,1,sj4,,,
92.05745999999999,2,sj1,,,
92.05745999999999,3,sj1,,,
92.05745999999999,4,sj2,,,
92.05745999999999,5,sj2,,,
92.55740999999999,5,w2,,,
92.55740999999999,4,w2,,,
92.55740999999999,3,w1,,,
92.55740999999999,2,w1,,,
92.55740999999999,1,4-1,,,
92.55740999999999,2,1-2,,,
92.55740999999999,3,1-2,,,
92.89071,4,2-3,,,
92.89071,5,2-3,,,
93.49065,3,w2,,,
93.49065,2,w2,,,
93.49065,1,w1,,,
93.55731,1,sp1-2,,,
93.55731,2,sp2-3,,,
93.55731,3,sp2-3,,,
93.55731,4,sp3-4,,,
93.55731,5,sp3-4,,,
95.22381,1,j2-3,,,
95.39045999999999,MOT_mc_stage_color_00,y-flash,,
95.55711,2,j3-4,,,
95.55711,3,j3-4,,,
95.72376,MOT_mc_stage_color_00,b-flash,,
95.89041,4,j4-1,,,
95.89041,5,j4-1,,,
96.05705999999999,MOT_mc_stage_color_00,y-flash,,
96.29037,1,w3,,,
96.39036,2,,l1,,
96.39036,3,,r1,,
96.39036,4,,l1,,
96.39036,5,,r1,,
96.62366999999999,3,w4,,,
96.62366999999999,2,w4,,,
96.72366,1,3-4,,,
96.72366,2,4-1,,,
96.72366,3,4-1,,,
96.72366,4,1-2,,,
96.72366,5,1-2,,,
97.22361,2,,lb0,,
97.22361,3,,rb0,,
97.3236,MOT_mc_stage_color_00,y-flash,,
97.55691,1,4-1,,,
97.55691,2,1-2,,,
97.55691,3,1-2,,,
97.55691,4,,lb0,,
97.55691,5,,rb0,,
97.6569,5,w2,,,
97.6569,4,w2,,,
97.6569,MOT_mc_stage_color_00,b-flash,,
97.89021,4,2-3,,,
97.89021,5,2-3,,,
97.9902,MOT_mc_stage_color_00,y-flash,,
98.49015,3,w2,,,
98.49015,2,w2,,,
98.49015,1,w1,,,
98.59013999999999,1,,,f1,
98.59013999999999,1,,,,L0
98.69013,MOT_mc_bg_black_00,b65-20,,
98.69013,MOT_mc_stage_color_00,y-flash,,
98.82345,5,w3,,,
98.82345,4,w3,,,
99.09008999999999,1,1-2,,,
99.09008999999999,2,2-3,,,
99.09008999999999,3,2-3,,,
99.09008999999999,4,3-4,,,
99.09008999999999,5,3-4,,,
99.19008,MOT_mc_light_up_00,l4,,
99.19008,MOT_mc_light_center_00,l3,,
99.19008,MOT_mc_light_under_00,l2,,
99.92334,1,2-3,,,
100.02333,5,w4,,,
100.02333,4,w4,,,
100.02333,3,w3,,,
100.02333,2,w3,,,
100.38996,1,j3-4,,,
100.38996,2,3-4,,,
100.38996,3,3-4,,,
100.38996,4,4-1,,,
100.38996,5,4-1,,,
100.92323999999999,1,4-1,,,
100.92323999999999,2,,l1,,
100.92323999999999,3,,r1,,
100.92323999999999,4,,l1,,
100.92323999999999,5,,r1,,
101.3232,5,w1,,,
101.3232,4,w1,,,
101.3232,3,w4,,,
101.3232,2,w4,,,
101.6565,1,hj1,,,
102.18978,1,1-2,,,
102.18978,2,4-1,,,
102.18978,3,4-1,,,
102.18978,4,1-2,,,
102.18978,5,1-2,,,
102.55641,1,2-3,,,
102.55641,2,1-2,,,
102.55641,3,1-2,,,
102.55641,4,2-3,,,
102.55641,5,2-3,,,
102.82305,MOT_mc_stage_color_00,y-flash,,
103.48965,5,w3,,,
103.48965,4,w3,,,
103.48965,3,w2,,,
103.48965,2,w2,,,
103.48965,1,w3,,,
103.58963999999999,1,3-4,,,
103.58963999999999,2,,lb0,,
103.58963999999999,3,,rb0,,
103.58963999999999,4,,lb0,,
103.58963999999999,5,,rb0,,
104.15625,1,4-1,,,
104.35623,MOT_mc_stage_color_00,y-flash,,
104.52288,1,1-2,,,
104.52288,2,sp2-3,,,
104.52288,3,sp2-3,,,
104.52288,4,sp3-4,,,
104.52288,5,sp3-4,,,
104.95617,1,2-3,,,
104.95617,2,3-4,,,
104.95617,3,3-4,,,
104.95617,4,4-1,,,
104.95617,5,4-1,,,
105.3228,1,hj3,,,
105.3228,2,j4-1,,,
105.3228,3,j4-1,,,
105.3228,4,j1-2,,,
105.3228,5,j1-2,,,
105.55610999999999,MOT_mc_stage_color_00,b-flash,,
106.02273,1,3-4,,,
106.02273,2,1-2,,,
106.02273,3,1-2,,,
106.18938,MOT_mc_stage_color_00,y-flash,,
106.22270999999999,4,2-3,,,
106.22270999999999,5,2-3,,,
106.58933999999999,1,,r1,,
106.58933999999999,2,,l1,,
106.58933999999999,3,,r1,,
106.58933999999999,4,,l1,,
106.58933999999999,5,,r1,,
106.95597,3,w2,,,
106.95597,2,w2,,,
106.95597,1,w4,,,
107.08928999999999,1,4-1,,,
107.15594999999999,5,w3,,,
107.15594999999999,4,w3,,,
107.58923999999999,1,,rb0,,
107.88920999999999,1,1-2,,,
107.88920999999999,2,2-3,,,
107.88920999999999,3,2-3,,,
107.88920999999999,4,3-4,,,
107.88920999999999,5,3-4,,,
108.38915999999999,1,2-3,,,
108.82244999999999,5,w4,,,
108.82244999999999,4,w4,,,
108.82244999999999,3,w3,,,
108.82244999999999,2,w3,,,
108.82244999999999,1,sj3,,,
108.82244999999999,2,3-4,,,
108.82244999999999,3,3-4,,,
108.82244999999999,4,4-1,,,
108.82244999999999,5,4-1,,,
109.3224,1,w3,,,
109.55570999999999,1,,r1,,
109.75569,5,w1,,,
109.75569,4,w1,,,
109.75569,3,w4,,,
109.75569,2,w4,,,
110.22231,1,j3-4,,,
110.22231,2,,lb0,,
110.22231,3,,rb0,,
110.22231,4,,lb0,,
110.22231,5,,rb0,,
111.05556,1,4-1,,,
111.68883,1,,rb0,,
111.68883,2,sp4-1,,,
111.68883,3,sp4-1,,,
111.68883,4,sp1-2,,,
111.68883,5,sp1-2,,,
111.9888,1,w1,,,
112.22211,1,j1-2,,,
112.22211,2,j1-2,,,
112.22211,3,j1-2,,,
112.22211,4,j2-3,,,
112.22211,5,j2-3,,,
113.28867,5,w3,,,
113.28867,4,w3,,,
113.28867,3,w2,,,
113.28867,2,w2,,,
113.28867,1,w2,,,
113.38866,1,hj2,,,
113.88861,2,hj2,,,
113.88861,3,hj2,,,
114.38856,4,hj3,,,
114.38856,5,hj3,,,
114.62187,1,w2,,,
114.72185999999999,1,2-3,,,
115.08849,1,3-4,,,
115.08849,2,,l1,,
115.08849,3,,r1,,
115.08849,4,,l1,,
115.08849,5,,r1,,
115.12182,3,w2,,,
115.12182,2,w2,,,
115.62177,5,w3,,,
115.62177,4,w3,,,
115.62177,1,j4-1,,,
115.62177,2,j2-3,,,
115.62177,3,j2-3,,,
115.62177,4,j3-4,,,
115.62177,5,j3-4,,,
115.82175,MOT_mc_stage_color_00,b-flash,,
