0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
58.12752,1,sj2,,,
58.260839999999995,MOT_mc_stage_color_00,b-flash_kakudai,,
58.49415,1,sj2,,,
58.96077,1,sp2-3,,,
59.76069,1,j3-4,,,
59.76069,2,j4-1,,,
59.76069,3,j1-2,,,
59.827349999999996,MOT_mc_stage_color_00,r-flash2,,
59.827349999999996,1,,,,Dred
59.827349999999996,2,,,,Dred
59.827349999999996,3,,,,Dred
59.894009999999994,MOT_mc_light_up_00,on,,
60.49395,1,j4-1,,,
60.49395,2,j1-2,,,
60.49395,3,j2-3,,,
61.26054,1,j1-2,,,
61.26054,2,j2-3,,,
61.26054,3,j3-4,,,
62.02713,1,j2-3,,,
62.02713,2,j3-4,,,
62.02713,3,j4-1,,,
62.79372,1,j3-4,,,
62.79372,2,j4-1,,,
62.79372,3,j1-2,,,
63.526979999999995,1,j4-1,,,
63.526979999999995,2,j1-2,,,
63.526979999999995,3,j2-3,,,
64.39356,1,sp1-2,,,
64.39356,2,sp2-3,,,
64.39356,3,sp3-4,,,
64.46021999999999,MOT_mc_stage_color_00,r-flash2_2,,
65.86008,1,j2-3,,,
65.86008,2,j3-4,,,
65.86008,3,j4-1,,,
66.19337999999999,MOT_mc_light_up_00,off,,
66.92663999999999,3,w1,,,
66.92663999999999,2,w4,,,
66.92663999999999,1,w3,,,
67.45992,1,j3-4,,,
67.45992,2,j4-1,,,
67.45992,3,j1-2,,,
67.62657,MOT_mc_stage_color_00,b-flash2,,
67.69323,MOT_mc_light_center_00,l2,,
67.69323,1,,,,L0
67.69323,2,,,,L0
67.69323,3,,,,L0
68.22650999999999,1,j4-1,,,
68.22650999999999,2,j1-2,,,
68.22650999999999,3,j2-3,,,
68.95976999999999,1,j1-2,,,
68.95976999999999,2,j2-3,,,
68.95976999999999,3,j3-4,,,
69.79302,1,2-3,,,
69.79302,2,3-4,,,
69.79302,3,4-1,,,
69.993,MOT_mc_stage_color_00,y-flash,,
70.15965,1,3-4,,,
70.15965,2,4-1,,,
70.15965,3,1-2,,,
70.3263,MOT_mc_stage_color_00,r-flash,,
70.59294,1,4-1,,,
70.59294,2,1-2,,,
70.59294,3,2-3,,,
70.79292,MOT_mc_stage_color_00,b-flash,,
70.95957,1,1-2,,,
70.95957,2,2-3,,,
70.95957,3,3-4,,,
71.3262,1,2-3,,,
71.3262,2,3-4,,,
71.3262,3,4-1,,,
71.69283,1,j3-4,,,
71.69283,2,j4-1,,,
71.69283,3,j1-2,,,
72.19278,1,sj4,,,
72.19278,2,sj1,,,
72.19278,3,sj2,,,
72.69273,3,w2,,,
72.69273,2,w1,,,
72.69273,1,w4,,,
72.89271,1,sj4,,,
72.89271,2,sj1,,,
72.89271,3,sj2,,,
73.05936,MOT_mc_stage_color_00,y-flash,,
73.22601,1,4-1,,,
73.22601,2,1-2,,,
73.22601,3,2-3,,,
73.39265999999999,MOT_mc_stage_color_00,r-flash,,
73.55931,1,j1-2,,,
73.55931,2,j2-3,,,
73.55931,3,j3-4,,,
73.79262,MOT_mc_stage_color_00,b-flash,,
74.29257,1,j2-3,,,
74.29257,2,j3-4,,,
74.29257,3,j4-1,,,
75.02583,1,j3-4,,,
75.02583,2,j4-1,,,
75.02583,3,j1-2,,,
75.85907999999999,1,4-1,,,
75.85907999999999,2,1-2,,,
75.85907999999999,3,2-3,,,
76.15905,MOT_mc_stage_color_00,y-flash,,
76.22570999999999,1,1-2,,,
76.22570999999999,2,2-3,,,
76.22570999999999,3,3-4,,,
76.49235,MOT_mc_stage_color_00,r-flash,,
76.62567,1,j2-3,,,
76.62567,2,j3-4,,,
76.62567,3,j4-1,,,
76.92564,MOT_mc_stage_color_00,b-flash,,
77.12562,1,3-4,,,
77.12562,2,4-1,,,
77.12562,3,1-2,,,
77.49225,1,4-1,,,
77.49225,2,1-2,,,
77.49225,3,2-3,,,
77.85888,1,lp1,,,
77.85888,2,lp2,,,
77.85888,3,lp3,,,
78.35883,1,1-2,,,
78.35883,2,2-3,,,
78.35883,3,3-4,,,
78.72546,1,2-3,,,
78.72546,2,3-4,,,
78.72546,3,4-1,,,
79.09209,1,3-4,,,
79.09209,2,4-1,,,
79.09209,3,1-2,,,
79.42539,1,j4-1,,,
79.42539,2,j1-2,,,
79.42539,3,j2-3,,,
79.75869,1,1-2,,,
79.75869,3,3-4,,,
79.75869,2,j2-3,,,
80.02533,MOT_mc_stage_color_00,y-flash,,
80.02533,1,,,,D80
80.02533,3,,,,D80
80.09199,1,lp2,,,
80.09199,3,lp4,,,
80.15865,2,3-4,,,
80.52528,2,4-1,,,
80.89191,2,lp1,,,
81.52517999999999,2,sj1,,,
82.02512999999999,2,w1,,,
82.12512,2,1-2,,,
82.59174,3,,,,L0
82.6584,2,,,,D60
82.6584,2,lp2,,,
82.72506,3,4-1,,,
83.05836,MOT_mc_stage_color_00,y-flash,,
83.22501,3,1-2,,,
83.62496999999999,3,j2-3,,,
83.99159999999999,3,lp3,,,
84.45822,3,3-4,,,
84.79151999999999,3,4-1,,,
85.12482,3,j1-2,,,
85.52477999999999,3,lp2,,,
85.92474,1,,,,L0
85.92474,3,,,,D80
85.9914,1,j2-3,,,
86.19138,MOT_mc_stage_color_00,y-flash,,
86.32469999999999,1,3-4,,,
86.658,1,4-1,,,
87.02463,1,lp1,,,
87.45792,2,,,,L0
87.45792,3,,,,L0
87.52458,1,j1-2,,,
87.52458,2,j2-3,,,
87.52458,3,j2-3,,,
87.69122999999999,MOT_mc_stage_color_00,y-flash,,
87.92454,1,2-3,,,
87.92454,2,3-4,,,
87.92454,3,3-4,,,
88.25784,1,3-4,,,
88.25784,2,4-1,,,
88.25784,3,4-1,,,
88.95777,1,j4-1,,,
88.95777,2,j1-2,,,
88.95777,3,j1-2,,,
89.22440999999999,MOT_mc_stage_color_00,b-flash,,
89.3244,1,sp1-2,,,
89.3244,2,sp2-3,,,
89.3244,3,sp2-3,,,
90.69093,1,j2-3,,,
90.69093,2,j3-4,,,
90.69093,3,j3-4,,,
90.79092,MOT_mc_stage_color_00,b-flash,,
91.02423,1,j3-4,,,
91.02423,2,j4-1,,,
91.02423,3,j4-1,,,
91.15755,MOT_mc_stage_color_00,b-flash,,
91.35753,1,j4-1,,,
91.35753,2,j1-2,,,
91.35753,3,j1-2,,,
91.52418,MOT_mc_stage_color_00,b-flash,,
91.75748999999999,1,hj1,,,
91.75748999999999,2,hj2,,,
91.75748999999999,3,hj2,,,
91.92414,MOT_mc_stage_color_00,r-flash2,,
92.3241,MOT_mc_light_center_00,stay,,
92.45742,1,1-2,,,
92.82405,1,j2-3,,,
92.99069999999999,3,w2,,,
92.99069999999999,2,w2,,,
93.22400999999999,1,sp3-4,,,
93.49065,2,2-3,,,
93.49065,3,2-3,,,
94.42389,3,w3,,,
94.42389,2,w3,,,
94.62387,1,j4-1,,,
94.9905,1,1-2,,,
95.32379999999999,1,2-3,,,
95.6571,1,lp3,,,
96.75699,1,3-4,,,
97.09029,1,lp4,,,
97.59024,1,4-1,,,
97.59024,2,3-4,,,
97.59024,3,3-4,,,
97.92354,1,lp1,,,
97.92354,2,lp4,,,
97.92354,3,lp4,,,
98.42349,1,j1-2,,,
98.42349,2,j4-1,,,
98.42349,3,j4-1,,,
98.62347,MOT_mc_stage_color_00,r-flash2_2,,
98.75679,1,lp2,,,
98.75679,2,lp1,,,
98.75679,3,lp1,,,
99.15675,1,j2-3,,,
99.15675,2,j1-2,,,
99.15675,3,j1-2,,,
99.49005,1,lp3,,,
99.49005,2,lp2,,,
99.49005,3,lp2,,,
99.92334,1,j3-4,,,
99.92334,2,j2-3,,,
99.92334,3,j2-3,,,
100.25663999999999,1,lp4,,,
100.25663999999999,2,lp3,,,
100.25663999999999,3,lp3,,,
100.82325,1,4-1,,,
100.82325,2,3-4,,,
100.82325,3,3-4,,,
101.15655,1,1-2,,,
101.15655,2,4-1,,,
101.15655,3,4-1,,,
101.48984999999999,1,j2-3,,,
102.08979,3,w1,,,
102.08979,2,w1,,,
102.28976999999999,2,j1-2,,,
102.55641,1,w3,,,
103.02302999999999,3,j1-2,,,
103.35633,2,w2,,,
104.08959,3,w2,,,
104.58954,1,3-4,,,
104.58954,2,2-3,,,
104.58954,3,2-3,,,
104.68952999999999,MOT_mc_light_center_00,l1,,
104.92284,1,lp4,,,
104.92284,2,lp3,,,
104.92284,3,lp3,,,
106.28936999999999,1,4-1,,,
106.28936999999999,2,3-4,,,
106.28936999999999,3,3-4,,,
106.62267,1,lp1,,,
106.62267,2,lp4,,,
106.62267,3,lp4,,,
107.65589999999999,1,j1-2,,,
107.65589999999999,2,j4-1,,,
107.65589999999999,3,j4-1,,,
107.9892,1,sp2-3,,,
107.9892,2,sp1-2,,,
107.9892,3,sp1-2,,,
109.28907,1,j3-4,,,
109.28907,2,j2-3,,,
109.28907,3,j2-3,,,
109.35573,MOT_mc_stage_color_00,b-flash2,,
109.42239,MOT_mc_light_center_00,l2,,
110.02233,1,j4-1,,,
110.02233,2,j3-4,,,
110.02233,3,j3-4,,,
110.75559,1,j1-2,,,
110.75559,2,j4-1,,,
110.75559,3,j4-1,,,
111.58883999999999,1,2-3,,,
111.58883999999999,2,1-2,,,
111.58883999999999,3,1-2,,,
111.72215999999999,MOT_mc_stage_color_00,y-flash,,
111.95546999999999,1,3-4,,,
111.95546999999999,2,2-3,,,
111.95546999999999,3,2-3,,,
112.05546,MOT_mc_stage_color_00,r-flash,,
112.35543,1,4-1,,,
112.35543,2,3-4,,,
112.35543,3,3-4,,,
112.45541999999999,MOT_mc_stage_color_00,b-flash,,
112.72206,1,1-2,,,
112.72206,2,4-1,,,
112.72206,3,4-1,,,
113.08869,1,2-3,,,
113.08869,2,1-2,,,
113.08869,3,1-2,,,
113.45532,1,j3-4,,,
113.45532,2,j2-3,,,
113.45532,3,j2-3,,,
113.95527,1,sj4,,,
113.95527,2,sj3,,,
113.95527,3,sj3,,,
114.45522,3,w3,,,
114.45522,2,w3,,,
114.45522,1,w4,,,
114.6552,1,sj4,,,
114.6552,2,sj3,,,
114.6552,3,sj3,,,
114.78851999999999,MOT_mc_stage_color_00,y-flash,,
114.9885,1,4-1,,,
114.9885,2,3-4,,,
114.9885,3,3-4,,,
115.15514999999999,MOT_mc_stage_color_00,r-flash,,
115.42179,1,j1-2,,,
115.42179,2,j4-1,,,
115.42179,3,j4-1,,,
115.55511,MOT_mc_stage_color_00,b-flash,,
116.15504999999999,1,j2-3,,,
116.15504999999999,2,j1-2,,,
116.15504999999999,3,j1-2,,,
116.88830999999999,1,j3-4,,,
116.88830999999999,2,j2-3,,,
116.88830999999999,3,j2-3,,,
117.72156,1,4-1,,,
117.72156,2,3-4,,,
117.72156,3,3-4,,,
117.85488,MOT_mc_stage_color_00,y-flash,,
118.08819,1,1-2,,,
118.08819,2,4-1,,,
118.08819,3,4-1,,,
118.22151,MOT_mc_stage_color_00,r-flash,,
118.38816,1,j2-3,,,
118.38816,2,j1-2,,,
118.38816,3,j1-2,,,
118.6548,MOT_mc_stage_color_00,b-flash,,
118.88811,1,3-4,,,
118.88811,2,2-3,,,
118.88811,3,2-3,,,
119.25474,1,4-1,,,
119.25474,2,3-4,,,
119.25474,3,3-4,,,
119.62137,1,lp1,,,
119.62137,2,lp4,,,
119.62137,3,lp4,,,
120.12132,1,1-2,,,
120.12132,2,4-1,,,
120.12132,3,4-1,,,
120.48795,1,2-3,,,
120.48795,2,1-2,,,
120.48795,3,1-2,,,
120.85458,1,3-4,,,
120.85458,2,2-3,,,
120.85458,3,2-3,,,
121.18787999999999,1,j4-1,,,
121.18787999999999,2,j3-4,,,
121.18787999999999,3,j3-4,,,
121.62116999999999,1,j1-2,,,
121.62116999999999,2,j4-1,,,
121.62116999999999,3,j4-1,,,
121.68782999999999,MOT_mc_stage_color_00,y-flash,,
121.72116,MOT_mc_light_center_00,stay,,
121.95447,1,lp2,,,
121.95447,2,lp1,,,
121.95447,3,lp1,,,
122.3211,1,j2-3,,,
122.3211,2,j1-2,,,
122.3211,3,j1-2,,,
122.6544,1,lp3,,,
122.6544,2,lp2,,,
122.6544,3,lp2,,,
123.25434,1,3-4,,,
123.25434,2,2-3,,,
123.25434,3,2-3,,,
123.48764999999999,MOT_mc_stage_color_00,b-flash,,
123.68763,1,4-1,,,
123.68763,2,3-4,,,
123.68763,3,3-4,,,
123.88761,MOT_mc_stage_color_00,r-flash,,
124.12092,1,1-2,,,
124.12092,2,4-1,,,
124.12092,3,4-1,,,
124.28756999999999,MOT_mc_stage_color_00,y-flash,,
124.68753,1,j2-3,,,
124.68753,2,j1-2,,,
124.68753,3,j1-2,,,
124.85418,MOT_mc_stage_color_00,b-flash,,
125.05416,1,sp3-4,,,
125.05416,2,sp2-3,,,
125.05416,3,sp2-3,,,
126.18737999999999,1,j4-1,,,
126.38736,2,j3-4,,,
126.58734,3,j3-4,,,
126.88731,1,1-2,,,
126.88731,2,4-1,,,
126.88731,3,4-1,,,
127.55390999999999,MOT_mc_stage_color_00,r-flash2,,
127.68723,1,hj2,,,
127.68723,2,hj1,,,
127.68723,3,hj1,,,
128.92043999999999,3,w1,,,
128.92043999999999,2,w1,,,
128.92043999999999,1,w2,,,
