0.03333,MOT_mc_bg_black_00,seat100-0,,
1.76649,MOT_mc_stage_color_00,r-flash,,
1.76649,MOT_mc_bg_black_00,b65-45,,
1.76649,MOT_mc_speaker_00,temp2,,
1.76649,MOT_mc_light_center_00,l1,,
1.76649,MOT_mc_light_under_00,l1,,
46.26204,1,2-3,l1,,
46.62867,1,3-4,lb0,,
46.9953,1,j4-1,,,
47.728559999999995,1,1-2,,,
48.095189999999995,1,2-3,r1,,
48.461819999999996,1,3-4,rb0,,
48.82845,1,sp4-1,,,
49.46172,1,1-2,,,
49.82835,MOT_mc_stage_color_00,y-flash,,
49.82835,1,hj2,,,
50.72826,1,sp2-3,,,
51.59484,1,3-4,,,
51.96147,1,4-1,l1,,
52.3281,1,1-2,lb0,,
52.79472,1,j2-3,,,
53.427989999999994,MOT_mc_stage_color_00,b-flash,,
53.427989999999994,1,j3-4,,,
54.127919999999996,MOT_mc_stage_color_00,r-flash,,
54.127919999999996,4,4-1,,,
54.29457,2,4-1,,,
54.46122,1,4-1,,,
54.627869999999994,3,4-1,,,
54.79452,5,4-1,,,
55.06116,4,w1,,,
55.12782,1,j1-2,,,
55.22781,2,w1,,,
55.29447,2,j1-2,,,
55.29447,3,j1-2,,,
55.29447,4,j1-2,,,
55.29447,5,j1-2,,,
56.02773,MOT_mc_stage_color_00,y-flash,,
56.02773,5,2-3,,,
56.194379999999995,1,w2,,,
56.227709999999995,3,2-3,,,
56.36103,4,w2,,,
56.36103,2,w2,,,
56.39436,1,2-3,,,
56.594339999999995,2,2-3,,,
56.79432,4,2-3,,,
56.960969999999996,5,w3,,,
57.16095,3,w3,,,
57.16095,1,j3-4,,,
57.3276,2,j3-4,,,
57.3276,3,j3-4,,,
57.3276,4,j3-4,,,
57.3276,5,j3-4,,,
57.9942,MOT_mc_stage_color_00,r-flash,,
57.9942,2,lp4,,,
57.9942,3,lp4,,,
57.9942,4,lp4,,,
57.9942,5,lp4,,,
57.9942,1,4-1,l1,,
58.36083,1,1-2,lb0,,
58.76079,1,hj2,,,
59.36073,1,2-3,,,
59.76069,4,sp4-1,,,
59.794019999999996,2,sp4-1,,,
59.827349999999996,1,sp3-4,,,
59.860679999999995,3,sp4-1,,,
59.894009999999994,5,sp4-1,,,
61.39386,5,1-2,,,
61.427189999999996,3,1-2,,,
61.460519999999995,1,4-1,,,
61.493849999999995,2,1-2,,,
61.527179999999994,4,1-2,,,
61.860479999999995,1,lp1,,,
61.893809999999995,2,lp2,,,
61.893809999999995,3,lp2,,,
61.893809999999995,4,lp2,,,
61.893809999999995,5,lp2,,,
62.39376,MOT_mc_stage_color_00,b-flash,,
62.39376,MOT_mc_light_center_00,l3,,
62.39376,MOT_mc_light_up_00,l4,,
62.39376,1,1-2,r1,,
62.760389999999994,1,2-3,rb0,,
63.127019999999995,1,3-4,,,
63.493649999999995,1,j4-1,,,
64.06026,1,1-2,,,
64.46021999999999,1,2-3,l1,,
64.86018,1,3-4,lb0,,
65.26013999999999,1,j4-1,,,
66.12671999999999,MOT_mc_stage_color_00,r-flash,,
66.12671999999999,2,2-3,,,
66.12671999999999,3,2-3,,,
66.12671999999999,4,2-3,,,
66.12671999999999,5,2-3,,,
66.12671999999999,1,hj1,,,
66.66,2,lp3,,,
66.66,3,lp3,,,
66.66,4,lp3,,,
66.66,5,lp3,,,
66.82665,1,1-2,,,
67.25994,1,2-3,l1,,
67.69323,1,3-4,lb0,,
68.12652,1,4-1,,,
68.55981,1,1-2,,,
68.95976999999999,1,2-3,,,
69.39305999999999,1,sp3-4,,,
69.993,MOT_mc_stage_color_00,y-flash,,
69.993,2,3-4,,,
69.993,3,3-4,,,
69.993,4,3-4,,,
69.993,5,3-4,,,
69.993,1,4-1,,,
70.42629,2,lp4,,,
70.42629,3,lp4,,,
70.42629,4,lp4,,,
70.42629,5,lp4,,,
70.42629,1,sp1-2,,,
70.99289999999999,1,2-3,,,
71.35952999999999,1,j3-4,,,
72.02613,MOT_mc_stage_color_00,r-flash,,
72.02613,1,4-1,,,
72.39276,1,sp1-2,,,
72.89271,1,2-3,,,
73.25934,1,3-4,,,
73.62597,1,sp4-1,,,
74.35923,1,1-2,,,
74.82585,MOT_mc_stage_color_00,b-flash,,
74.82585,1,2-3,r1,,
75.19248,1,3-4,rb0,,
75.55910999999999,1,j4-1,,,
76.09239,1,hj1,,,
76.65899999999999,1,sp1-2,,,
77.39226,1,2-3,,,
77.75889,MOT_mc_stage_color_00,y-flash,,
77.75889,2,j4-1,,,
77.75889,3,j4-1,,,
77.75889,4,j4-1,,,
77.75889,5,j4-1,,,
77.75889,1,3-4,,,
78.12552,1,j4-1,,,
78.32549999999999,2,lp1,,,
78.32549999999999,3,lp1,,,
78.32549999999999,4,lp1,,,
78.32549999999999,5,lp1,,,
78.75878999999999,1,1-2,,,
79.12541999999999,1,hj2,,,
79.82535,1,2-3,r1,,
80.22531,1,3-4,rb0,,
80.62527,1,j4-1,,,
81.52517999999999,MOT_mc_stage_color_00,r-flash,,
81.52517999999999,1,1-2,l1,,
81.92514,1,2-3,lb0,,
82.32509999999999,1,j3-4,,,
82.89171,1,4-1,l1,,
83.29167,1,1-2,lb0,,
83.69162999999999,1,2-3,,,
84.09159,1,3-4,,,
84.45822,1,4-1,,,
84.85817999999999,1,sp1-2,,,
85.45812,MOT_mc_stage_color_00,b-flash,,
85.45812,2,1-2,,,
85.45812,3,1-2,,,
85.45812,4,1-2,,,
85.45812,5,1-2,,,
85.45812,1,2-3,,,
85.85808,2,lp2,,,
85.85808,3,lp2,,,
85.85808,4,lp2,,,
85.85808,5,lp2,,,
85.85808,1,hj3,,,
86.52467999999999,1,3-4,l1,,
86.89130999999999,1,4-1,lb0,,
87.49125,MOT_mc_stage_color_00,r-flash,,
87.49125,1,hj1,,,
88.22451,1,1-2,,,
88.62447,1,2-3,l1,,
89.02443,1,3-4,lb0,,
89.42439,MOT_mc_stage_color_00,y-flash,,
89.42439,2,j2-3,,,
89.42439,3,j2-3,,,
89.42439,4,j2-3,,,
89.42439,5,j2-3,,,
89.42439,1,4-1,,,
89.82435,1,sp1-2,,,
89.95767,2,lp3,,,
89.95767,3,lp3,,,
89.95767,4,lp3,,,
89.95767,5,lp3,,,
90.3243,1,2-3,r1,,
90.72426,1,3-4,rb0,,
91.09089,1,sp4-1,,,
92.39076,1,1-2,,,
92.75739,1,lp2,,,
93.22400999999999,MOT_mc_stage_color_00,r-flash,,
93.22400999999999,2,3-4,,,
93.22400999999999,3,3-4,,,
93.22400999999999,4,3-4,,,
93.22400999999999,5,3-4,,,
93.22400999999999,1,2-3,,,
93.62397,2,lp4,,,
93.62397,3,lp4,,,
93.62397,4,lp4,,,
93.62397,5,lp4,,,
93.62397,1,sp3-4,,,
94.19058,1,4-1,,,
94.55721,1,j1-2,,,
95.09049,1,2-3,,,
95.45711999999999,1,sp3-4,,,
96.09039,1,4-1,,,
96.45702,1,j1-2,,,
97.05695999999999,MOT_mc_stage_color_00,b-flash,,
97.05695999999999,2,4-1,,,
97.05695999999999,3,4-1,,,
97.05695999999999,4,4-1,,,
97.05695999999999,5,4-1,,,
97.05695999999999,1,sp2-3,,,
97.52358,2,lp1,,,
97.52358,3,lp1,,,
97.52358,4,lp1,,,
97.52358,5,lp1,,,
97.75689,1,3-4,l1,,
98.19018,1,4-1,lb0,,
98.62347,1,sp1-2,,,
100.22331,1,2-3,,,
101.02323,MOT_mc_stage_color_00,r-flash,,
101.02323,1,3-4,,,
101.38986,1,4-1,l1,,
101.75649,1,1-2,lb0,,
102.22310999999999,MOT_mc_stage_color_00,y-flash,,
102.22310999999999,1,j2-3,,,
102.9897,1,lp3,,,
104.12292,MOT_mc_stage_color_00,r-flash,,
104.12292,4,1-2,,,Lbl
104.35623,2,1-2,,,Lbl
104.52288,1,3-4,,,
104.68952999999999,3,1-2,,,Lbl
104.92284,5,1-2,,,Lbl
105.05615999999999,4,w2,,,
105.28947,2,w2,,,
105.3228,2,2-3,l1,,
105.3228,3,2-3,l1,,
105.3228,4,2-3,l1,,
105.3228,5,2-3,l1,,
105.3228,1,4-1,l1,,
105.68943,2,3-4,lb0,,
105.68943,3,3-4,lb0,,
105.68943,4,3-4,lb0,,
105.68943,5,3-4,lb0,,
105.68943,1,1-2,lb0,,
106.05606,2,4-1,l1,,
106.05606,3,4-1,l1,,
106.05606,4,4-1,l1,,
106.05606,5,4-1,l1,,
106.05606,1,2-3,l1,,
106.42268999999999,2,1-2,lb0,,
106.42268999999999,3,1-2,lb0,,
106.42268999999999,4,1-2,lb0,,
106.42268999999999,5,1-2,lb0,,
106.42268999999999,1,3-4,lb0,,
106.82265,5,sp2-3,,,
106.85597999999999,3,sp2-3,,,
106.88931,1,sp4-1,,,
106.92264,2,sp2-3,,,
106.95597,4,sp2-3,,,
107.75589,4,3-4,,,
107.9892,2,3-4,,,
108.15585,1,1-2,,,
108.32249999999999,3,3-4,,,
108.55581,5,3-4,,,
108.68912999999999,4,w4,,,
108.92244,2,w4,,,
109.08909,1,w2,,,
109.25573999999999,3,w4,,,
109.3224,5,4-1,,,
109.55570999999999,3,4-1,,,
109.78902,1,2-3,,,
110.02233,2,4-1,,,
110.25564,5,w1,,,
110.28896999999999,4,4-1,,,
110.48894999999999,3,w1,,,
110.65559999999999,MOT_mc_stage_color_00,b-flash,,
110.65559999999999,2,lp1,,,
110.65559999999999,3,lp1,,,
110.65559999999999,4,lp1,,,
110.65559999999999,5,lp1,,,
110.65559999999999,1,3-4,l1,,
111.02223,1,4-1,lb0,,
111.38886,1,j1-2,,,
111.9888,2,1-2,l1,,
111.9888,3,1-2,r1,,
111.9888,4,1-2,l1,,
111.9888,5,1-2,r1,,
111.9888,1,2-3,,,
112.35543,2,2-3,lb0,,
112.35543,3,2-3,rb0,,
112.35543,4,2-3,lb0,,
112.35543,5,2-3,rb0,,
112.35543,1,sp3-4,,,
112.75538999999999,2,3-4,l1,,
112.75538999999999,3,3-4,r1,,
112.75538999999999,4,3-4,l1,,
112.75538999999999,5,3-4,r1,,
113.12201999999999,2,4-1,,,
113.12201999999999,3,4-1,,,
113.12201999999999,4,4-1,,,
113.12201999999999,5,4-1,,,
113.48864999999999,2,1-2,lb0,,
113.48864999999999,3,1-2,rb0,,
113.48864999999999,4,1-2,lb0,,
113.48864999999999,5,1-2,rb0,,
113.92193999999999,4,2-3,,,
114.15525,2,2-3,,,
114.38856,3,2-3,,,
114.42188999999999,5,w2,,,
114.62187,5,2-3,,,
114.85517999999999,4,w3,,,
114.9885,2,3-4,,,
114.9885,3,3-4,,,
114.9885,4,3-4,,,
114.9885,5,3-4,,,
115.05516,1,4-1,,,
115.35512999999999,2,lp4,,,
115.35512999999999,3,lp4,,,
115.35512999999999,4,lp4,,,
115.35512999999999,5,lp4,,,
115.78841999999999,MOT_mc_stage_color_00,r-flash,,
115.78841999999999,4,4-1,l1,,
115.9884,1,w1,,,
116.02172999999999,2,4-1,l1,,
116.22171,1,1-2,l1,,
116.45501999999999,3,4-1,l1,,
116.68833,5,4-1,l1,,
116.72166,4,w1,,,
116.95496999999999,2,w1,,,
117.05496,5,1-2,lb0,,
117.15495,1,w2,,,
117.28827,3,1-2,lb0,,
117.52158,1,2-3,lb0,,
117.75488999999999,2,1-2,lb0,,
117.98819999999999,5,w2,,,
117.98819999999999,4,1-2,lb0,,
118.22151,3,w2,,,
118.28817,1,3-4,,,
118.45482,2,j2-3,,,
118.45482,3,j2-3,,,
118.45482,4,hj2,,,
118.45482,5,hj2,,,
119.15474999999999,1,4-1,,b0,
119.52138,3,w3,,,
119.52138,2,w3,,,
119.58803999999999,MOT_mc_stage_color_00,y-flash,,
119.58803999999999,MOT_mc_bg_black_00,b20-65,,
119.58803999999999,MOT_mc_speaker_00,stay,,
119.58803999999999,MOT_mc_light_up_00,l1,,
119.58803999999999,MOT_mc_light_center_00,l1,,
119.58803999999999,MOT_mc_light_under_00,l1,,
119.58803999999999,2,lp3,,,D20
119.58803999999999,3,lp3,,,D20
119.58803999999999,4,lp2,,,D20
119.58803999999999,5,lp2,,,D20
119.58803999999999,1,lp1,,,D20
