0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
0.03333,6,sort,-500,
0.03333,2,sort,-500,
0.03333,3,sort,-500,
0.03333,7,sort,-500,
10.03233,5,j2-3,,,
10.03233,7,j2-3,,,
10.03233,9,j2-3,,,
10.56561,3,w3,,,
10.56561,2,w3,,,
10.56561,1,w3,,,
10.63227,1,j3-4,,,
10.63227,2,j3-4,,,
10.63227,3,j3-4,,,
10.63227,4,j3-4,,,
10.63227,5,j3-4,,,
10.63227,6,j3-4,,,
10.63227,7,j3-4,,,
10.63227,8,j3-4,,,
10.63227,9,j3-4,,,
11.3322,1,j4-1,,,
11.3322,2,j4-1,,,
11.3322,3,j4-1,,,
11.3322,4,j4-1,,,
11.3322,5,j4-1,,,
11.3322,6,j4-1,,,
11.3322,7,j4-1,,,
11.3322,8,j4-1,,,
11.3322,9,j4-1,,,
12.032129999999999,1,j1-2,,,
12.032129999999999,2,j1-2,,,
12.032129999999999,3,j1-2,,,
12.032129999999999,4,j1-2,,,
12.032129999999999,5,j1-2,,,
12.032129999999999,6,j1-2,,,
12.032129999999999,7,j1-2,,,
12.032129999999999,8,j1-2,,,
12.032129999999999,9,j1-2,,,
12.432089999999999,1,lp2,,,
12.432089999999999,2,lp2,,,
12.432089999999999,3,lp2,,,
12.432089999999999,4,lp2,,,
12.432089999999999,5,lp2,,,
12.432089999999999,6,lp2,,,
12.432089999999999,7,lp2,,,
12.432089999999999,8,lp2,,,
12.432089999999999,9,lp2,,,
13.36533,1,j2-3,,,
13.36533,2,j2-3,,,
13.36533,3,j2-3,,,
13.36533,4,j2-3,,,
13.36533,5,j2-3,,,
13.36533,6,j2-3,,,
13.36533,7,j2-3,,,
13.36533,8,j2-3,,,
13.36533,9,j2-3,,,
13.9986,6,j3-4,,,
13.9986,8,j3-4,,,
14.29857,MOT_mc_stage_color_00,b-flash,,
14.39856,6,lp4,,,
14.39856,8,lp4,,,
14.43189,7,w3,,,
14.43189,3,w3,,,
14.43189,2,w3,,,
14.43189,9,w3,,,
14.43189,5,w3,,,
14.43189,4,w3,,,
14.43189,1,w3,,,
14.79852,6,j4-1,,,
14.79852,8,j4-1,,,
15.53178,6,1-2,r1,,
15.53178,8,1-2,r1,,
15.89841,6,,rb0,,
15.89841,8,,rb0,,
16.29837,6,2-3,,,
16.29837,8,2-3,,,
16.931639999999998,6,3-4,,,
16.931639999999998,8,3-4,,,
17.531579999999998,6,j4-1,,,
17.531579999999998,8,j4-1,,,
17.93154,6,lp1,,,
17.93154,8,lp1,,,
18.564809999999998,8,w1,,,
18.564809999999998,6,j1-2,,,
18.564809999999998,4,j3-4,,,
18.9981,6,2-3,,,
18.9981,4,4-1,,,
19.3314,6,lp3,,,
19.3314,4,lp1,,,
19.73136,6,j3-4,,,
19.73136,4,j1-2,,,
20.09799,6,4-1,,,
20.09799,4,2-3,,,
20.43129,6,1-2,,,
20.43129,4,3-4,,,
21.09789,6,2-3,,,
21.09789,4,4-1,,,
21.6645,6,j3-4,,,
21.6645,4,j1-2,,,
22.09779,6,lp4,,,
22.09779,4,lp2,,,
23.031029999999998,8,1-2,r1,,
23.031029999999998,6,4-1,r1,,
23.031029999999998,4,2-3,r1,,
23.46432,8,,r2,,
23.46432,6,,r2,,
23.46432,4,,r2,,
23.89761,8,2-3,rb1,,
23.89761,6,1-2,rb1,,
23.89761,4,3-4,rb1,,
24.29757,8,,rb0,,
24.29757,6,,rb0,,
24.29757,4,,rb0,,
24.830849999999998,6,w2,,,
24.830849999999998,8,w3,,,
24.830849999999998,4,w4,,,
25.19748,7,j3-4,,,
25.19748,9,j3-4,,,
25.49745,MOT_mc_stage_color_00,b-flash,,
25.56411,7,4-1,,,
25.56411,9,4-1,,,
25.96407,7,j1-2,,,
25.96407,9,j1-2,,,
26.3307,7,lp2,,,
26.3307,9,lp2,,,
26.73066,7,j2-3,,,
26.73066,9,j2-3,,,
27.097289999999997,7,lp3,,,
27.097289999999997,9,lp3,,,
27.463919999999998,7,3-4,,,
27.463919999999998,9,3-4,,,
28.097189999999998,7,4-1,,,
28.097189999999998,9,4-1,,,
28.530479999999997,7,1-2,,,
28.530479999999997,9,1-2,,,
28.86378,7,sj2,,,
28.86378,9,sj2,,,
29.36373,7,w2,,,
29.36373,9,w2,,,
29.46372,7,2-3,,,
29.46372,5,3-4,,,
29.83035,7,3-4,,,
29.83035,5,4-1,,,
30.130319999999998,1,j3-4,,,
30.130319999999998,2,j3-4,,,
30.130319999999998,3,j3-4,,,
30.130319999999998,4,j4-1,,,
30.130319999999998,5,j1-2,,,
30.130319999999998,6,j2-3,,,
30.130319999999998,7,j4-1,,,
30.130319999999998,8,j3-4,,,
30.130319999999998,9,j2-3,,,
30.43029,1,4-1,,,
30.43029,2,4-1,,,
30.43029,3,4-1,,,
30.43029,4,1-2,,,
30.43029,5,2-3,,,
30.43029,6,3-4,,,
30.43029,7,1-2,,,
30.43029,8,4-1,,,
30.43029,9,3-4,,,
30.763589999999997,1,hj1,,,
30.763589999999997,2,hj1,,,
30.763589999999997,3,hj1,,,
30.763589999999997,4,hj2,,,
30.763589999999997,5,hj3,,,
30.763589999999997,6,hj4,,,
30.763589999999997,7,hj2,,,
30.763589999999997,8,hj1,,,
30.763589999999997,9,hj4,,,
31.23021,7,2-3,,,
31.23021,5,3-4,,,
31.563509999999997,7,lp3,,,
31.563509999999997,5,lp4,,,
31.9968,6,w4,,,
31.9968,3,w1,,,
31.9968,2,w1,,,
31.9968,9,w4,,,
31.9968,8,w1,,,
31.9968,4,w2,,,
31.9968,1,w1,,,
32.230109999999996,7,3-4,,,
32.230109999999996,5,4-1,,,
32.56341,7,sj4,,,
32.56341,5,sj1,,,
32.93004,7,sj4,,,
32.93004,5,sj1,,,
33.26334,7,lp4,,,
33.26334,5,lp1,,,
33.69663,1,j1-2,,,
34.22991,1,2-3,,,
34.59654,1,j3-4,,,
35.6631,1,w4,,,
35.79642,1,4-1,,,
35.79642,2,1-2,,,
35.79642,3,1-2,,,
35.79642,4,2-3,,,
35.79642,5,1-2,,,
35.79642,6,4-1,,,
35.79642,7,4-1,,,
35.79642,8,1-2,,,
35.79642,9,4-1,,,
36.39636,2,j2-3,,,
36.39636,3,j2-3,,,
36.663,MOT_mc_stage_color_00,r-flash,,
36.729659999999996,7,w1,,,
36.729659999999996,6,w1,,,
36.729659999999996,9,w1,,,
36.729659999999996,8,w2,,,
36.729659999999996,5,w2,,,
36.729659999999996,4,w3,,,
36.729659999999996,1,w1,,,
36.762989999999995,2,lp3,,,
36.762989999999995,3,lp3,,,
37.19628,2,3-4,,,
37.19628,3,3-4,,,
37.79622,2,j4-1,,,
37.79622,3,j4-1,,,
38.16285,2,lp1,,,
38.16285,3,lp1,,,
38.59614,2,1-2,,,
38.59614,3,1-2,,,
39.196079999999995,2,j2-3,,,
39.196079999999995,3,j2-3,,,
39.562709999999996,2,lp3,,,
39.562709999999996,3,lp3,,,
39.995999999999995,2,3-4,,,
39.995999999999995,3,3-4,,,
40.59594,2,j4-1,,,
40.59594,3,j4-1,,,
40.96257,2,1-2,,,
40.96257,3,1-2,,,
41.36253,2,2-3,,,
41.36253,3,2-3,,,
41.962469999999996,2,j3-4,,,
41.962469999999996,3,j3-4,,,
42.3291,2,lp4,,,
42.3291,3,lp4,,,
42.829049999999995,2,4-1,,,
42.829049999999995,3,4-1,,,
43.42899,2,1-2,,,
43.42899,3,1-2,,,
43.42899,2,,r1,,
43.42899,3,,r1,,
43.79562,2,lp2,,,
43.79562,3,lp2,,,
44.16225,2,2-3,,,
44.16225,3,2-3,,,
44.16225,2,,rb0,,
44.16225,3,,rb0,,
44.76219,2,3-4,,,
44.76219,3,3-4,,,
45.12882,2,lp4,,,
45.12882,3,lp4,,,
45.49545,1,1-2,,,
45.49545,2,4-1,,,
45.49545,3,4-1,,,
45.86208,1,2-3,,,
45.86208,2,1-2,,,
45.86208,3,1-2,,,
46.19538,1,j3-4,,,
46.19538,2,j2-3,,,
46.19538,3,j2-3,,,
46.72866,1,j4-1,,,
46.72866,2,j3-4,,,
46.72866,3,j3-4,,,
47.46192,1,j1-2,,,
47.46192,2,j4-1,,,
47.46192,3,j4-1,,,
47.46192,4,j3-4,,,
47.46192,5,j2-3,,,
47.46192,8,j2-3,,,
47.46192,9,j1-2,,,
47.86188,1,lp2,,,
47.86188,2,lp1,,,
47.86188,3,lp1,,,
47.86188,4,lp4,,,
47.86188,5,lp3,,,
47.86188,8,lp3,,,
47.86188,9,lp2,,,
48.16185,1,j2-3,,,
48.16185,2,j1-2,,,
48.16185,3,j1-2,,,
48.16185,4,j4-1,,,
48.16185,5,j3-4,,,
48.16185,8,j3-4,,,
48.16185,9,j2-3,,,
48.56181,1,lp3,,,
48.56181,2,lp2,,,
48.56181,3,lp2,,,
48.56181,4,lp1,,,
48.56181,5,lp4,,,
48.56181,8,lp4,,,
48.56181,9,lp3,,,
49.02843,1,3-4,,,
49.02843,2,2-3,,,
49.02843,3,2-3,,,
49.02843,4,1-2,,,
49.02843,5,4-1,,,
49.02843,8,4-1,,,
49.02843,9,3-4,,,
49.328399999999995,1,4-1,,,
49.328399999999995,2,3-4,,,
49.328399999999995,3,3-4,,,
49.328399999999995,4,2-3,,,
49.328399999999995,5,1-2,,,
49.328399999999995,8,1-2,,,
49.328399999999995,9,4-1,,,
49.695029999999996,1,sj1,,,
49.695029999999996,2,sj4,,,
49.695029999999996,3,sj4,,,
49.695029999999996,4,sj3,,,
49.695029999999996,5,sj2,,,
49.695029999999996,8,sj2,,,
49.695029999999996,9,sj1,,,
50.19498,3,w4,,,
50.19498,2,w4,,,
50.19498,9,w1,,,
50.19498,8,w2,,,
50.19498,5,w2,,,
50.19498,4,w3,,,
50.19498,1,w1,,,
50.3283,1,sj1,,,
50.3283,2,sj4,,,
50.3283,3,sj4,,,
50.3283,4,sj3,,,
50.3283,5,sj2,,,
50.3283,8,sj2,,,
50.3283,9,sj1,,,
50.69493,1,1-2,,,
50.69493,2,4-1,,,
50.69493,3,4-1,,,
50.69493,4,3-4,,,
50.69493,5,2-3,,,
50.69493,8,2-3,,,
50.69493,9,1-2,,,
51.02823,1,sj2,,,
51.02823,2,sj1,,,
51.02823,3,sj1,,,
51.02823,4,sj4,,,
51.02823,5,sj3,,,
51.02823,8,sj3,,,
51.02823,9,sj2,,,
51.361529999999995,1,lp2,,,
51.361529999999995,2,lp1,,,
51.361529999999995,3,lp1,,,
51.361529999999995,4,lp4,,,
51.361529999999995,5,lp3,,,
51.361529999999995,8,lp3,,,
51.361529999999995,9,lp2,,,
51.92814,1,2-3,,,
51.92814,2,1-2,,,
51.92814,3,1-2,,,
51.92814,4,4-1,,,
51.92814,5,3-4,,,
51.92814,6,1-2,,,
51.92814,7,1-2,,,
51.92814,8,3-4,,,
51.92814,9,2-3,,,
52.128119999999996,MOT_mc_stage_color_00,b-flash,,
52.26144,1,hj3,,,
52.26144,2,hj2,,,
52.26144,3,hj2,,,
52.26144,4,hj1,,,
52.26144,5,hj4,,,
52.26144,6,hj2,,,
52.26144,7,hj2,,,
52.26144,8,hj4,,,
52.26144,9,hj3,,,
52.79472,1,sj3,,,
52.79472,2,sj2,,,
52.79472,3,sj2,,,
52.79472,4,sj1,,,
52.79472,5,sj4,,,
52.79472,6,sj2,,,
52.79472,7,sj2,,,
52.79472,8,sj4,,,
52.79472,9,sj3,,,
53.09469,1,3-4,,,
53.09469,2,2-3,,,
53.09469,3,2-3,,,
53.09469,4,1-2,,,
53.09469,5,4-1,,,
53.09469,6,2-3,,,
53.09469,7,2-3,,,
53.09469,8,4-1,,,
53.09469,9,3-4,,,
53.427989999999994,1,4-1,,,
53.427989999999994,2,3-4,,,
53.427989999999994,3,3-4,,,
53.427989999999994,4,2-3,,,
53.427989999999994,5,1-2,,,
53.427989999999994,6,3-4,,,
53.427989999999994,7,3-4,,,
53.427989999999994,8,1-2,,,
53.427989999999994,9,4-1,,,
53.727959999999996,8,j2-3,,,
53.727959999999996,4,j3-4,,,
53.727959999999996,1,j1-2,,,
53.727959999999996,5,j2-3,,,
53.727959999999996,9,j1-2,,,
54.02793,6,j4-1,,,
54.02793,2,j4-1,,,
54.02793,3,j4-1,,,
54.02793,7,j4-1,,,
54.3279,8,j3-4,,,
54.3279,4,j4-1,,,
54.3279,1,j2-3,,,
54.3279,5,j3-4,,,
54.3279,9,j2-3,,,
54.627869999999994,1,j3-4,,,
54.627869999999994,2,j1-2,,,
54.627869999999994,3,j1-2,,,
54.627869999999994,4,j1-2,,,
54.627869999999994,5,j4-1,,,
54.627869999999994,6,j1-2,,,
54.627869999999994,7,j1-2,,,
54.627869999999994,8,j4-1,,,
54.627869999999994,9,j3-4,,,
55.26114,1,j4-1,,,
55.26114,2,j2-3,,,
55.26114,3,j2-3,,,
55.26114,4,j2-3,,,
55.26114,5,j1-2,,,
55.26114,6,j2-3,,,
55.26114,7,j2-3,,,
55.26114,8,j1-2,,,
55.26114,9,j4-1,,,
55.62777,1,lp1,,,
55.62777,2,lp3,,,
55.62777,3,lp3,,,
55.62777,4,lp3,,,
55.62777,5,lp2,,,
55.62777,6,lp3,,,
55.62777,7,lp3,,,
55.62777,8,lp2,,,
55.62777,9,lp1,,,
56.52768,1,j1-2,,,
56.52768,2,j3-4,,,
56.52768,3,j3-4,,,
56.52768,4,j3-4,,,
56.52768,5,j2-3,,,
56.52768,6,j3-4,,,
56.52768,7,j3-4,,,
56.52768,8,j2-3,,,
56.52768,9,j1-2,,,
56.92764,1,sp2-3,,,
56.92764,2,sp4-1,,,
56.92764,3,sp4-1,,,
56.92764,4,sp4-1,,,
56.92764,5,sp3-4,,,
56.92764,6,sp4-1,,,
56.92764,7,sp4-1,,,
56.92764,8,sp3-4,,,
56.92764,9,sp2-3,,,
57.96087,1,j3-4,,,
57.96087,2,j1-2,,,
57.96087,3,j1-2,,,
57.96087,4,j1-2,,,
57.96087,5,j4-1,,,
57.96087,6,j1-2,,,
57.96087,7,j1-2,,,
57.96087,8,j4-1,,,
57.96087,9,j3-4,,,
58.3275,1,lp4,,,
58.3275,2,lp2,,,
58.3275,3,lp2,,,
58.3275,4,lp2,,,
58.3275,5,lp1,,,
58.3275,6,lp2,,,
58.3275,7,lp2,,,
58.3275,8,lp1,,,
58.3275,9,lp4,,,
59.494049999999994,1,4-1,,,
59.494049999999994,2,2-3,,,
59.494049999999994,3,2-3,,,
59.794019999999996,8,1-2,,,
59.794019999999996,6,2-3,,,
59.794019999999996,4,2-3,,,
60.12732,5,1-2,,,
60.12732,7,2-3,,,
60.12732,9,4-1,,,
60.42729,3,w3,,,
60.42729,2,w3,,,
60.42729,1,w1,,,
60.660599999999995,1,1-2,l1,,
60.660599999999995,2,3-4,l1,,
60.660599999999995,3,3-4,l1,,
60.660599999999995,4,3-4,l1,,
60.660599999999995,5,2-3,l1,,
60.660599999999995,6,3-4,l1,,
60.660599999999995,7,3-4,l1,,
60.660599999999995,8,2-3,l1,,
60.660599999999995,9,1-2,l1,,
60.96057,1,lp2,,,
60.96057,2,lp4,,,
60.96057,3,lp4,,,
60.96057,4,lp4,,,
60.96057,5,lp3,,,
60.96057,6,lp4,,,
60.96057,7,lp4,,,
60.96057,8,lp3,,,
60.96057,9,lp2,,,
61.093889999999995,MOT_mc_stage_color_00,b-flash,,
61.460519999999995,1,hj2,,,
61.460519999999995,2,hj4,,,
61.460519999999995,3,hj4,,,
61.460519999999995,4,hj4,,,
61.460519999999995,5,hj3,,,
61.460519999999995,6,hj4,,,
61.460519999999995,7,hj4,,,
61.460519999999995,8,hj3,,,
61.460519999999995,9,hj2,,,
62.02713,1,2-3,lb0,,
62.02713,2,4-1,lb0,,
62.02713,3,4-1,lb0,,
62.02713,4,4-1,lb0,,
62.02713,5,3-4,lb0,,
62.02713,6,4-1,lb0,,
62.02713,7,4-1,lb0,,
62.02713,8,3-4,lb0,,
62.02713,9,2-3,lb0,,
62.327099999999994,1,lp3,,,
62.327099999999994,2,lp1,,,
62.327099999999994,3,lp1,,,
62.327099999999994,4,lp1,,,
62.327099999999994,5,lp4,,,
62.327099999999994,6,lp1,,,
62.327099999999994,7,lp1,,,
62.327099999999994,8,lp4,,,
62.327099999999994,9,lp3,,,
62.82705,1,hj3,,,
62.82705,2,hj1,,,
62.82705,3,hj1,,,
62.82705,4,hj1,,,
62.82705,5,hj4,,,
62.82705,6,hj1,,,
62.82705,7,hj1,,,
62.82705,8,hj4,,,
62.82705,9,hj3,,,
63.39366,1,3-4,l1,,
63.39366,2,1-2,l1,,
63.39366,3,1-2,l1,,
63.39366,4,1-2,l1,,
63.39366,5,4-1,l1,,
63.39366,6,1-2,l1,,
63.39366,7,1-2,l1,,
63.39366,8,4-1,l1,,
63.39366,9,3-4,l1,,
63.69363,1,lp4,,,
63.69363,2,lp2,,,
63.69363,3,lp2,,,
63.69363,4,lp2,,,
63.69363,5,lp1,,,
63.69363,6,lp2,,,
63.69363,7,lp2,,,
63.69363,8,lp1,,,
63.69363,9,lp4,,,
64.19358,1,hj4,,,
64.19358,2,hj2,,,
64.19358,3,hj2,,,
64.19358,4,hj2,,,
64.19358,5,hj1,,,
64.19358,6,hj2,,,
64.19358,7,hj2,,,
64.19358,8,hj1,,,
64.19358,9,hj4,,,
64.72686,1,4-1,lb0,,
64.72686,2,2-3,lb0,,
64.72686,3,2-3,lb0,,
64.72686,4,2-3,lb0,,
64.72686,5,1-2,lb0,,
64.72686,6,2-3,lb0,,
64.72686,7,2-3,lb0,,
64.72686,8,1-2,lb0,,
64.72686,9,4-1,lb0,,
65.02683,1,lp1,,,
65.02683,2,lp3,,,
65.02683,3,lp3,,,
65.02683,4,lp3,,,
65.02683,5,lp2,,,
65.02683,6,lp3,,,
65.02683,7,lp3,,,
65.02683,8,lp2,,,
65.02683,9,lp1,,,
65.62677,1,hj1,,,
65.62677,2,hj3,,,
65.62677,3,hj3,,,
65.62677,4,hj3,,,
65.62677,5,hj2,,,
65.62677,6,hj3,,,
65.62677,7,hj3,,,
65.62677,8,hj2,,,
65.62677,9,hj1,,,
66.22671,1,1-2,l1,,
66.22671,2,3-4,l1,,
66.22671,3,3-4,l1,,
66.22671,4,3-4,l1,,
66.22671,5,2-3,l1,,
66.22671,6,3-4,l1,,
66.22671,7,3-4,l1,,
66.22671,8,2-3,l1,,
66.22671,9,1-2,l1,,
66.52668,1,lp2,,,
66.52668,2,lp4,,,
66.52668,3,lp4,,,
66.52668,4,lp4,,,
66.52668,5,lp3,,,
66.52668,6,lp4,,,
66.52668,7,lp4,,,
66.52668,8,lp3,,,
66.52668,9,lp2,,,
67.02663,1,hj2,,,
67.02663,2,hj4,,,
67.02663,3,hj4,,,
67.02663,4,hj4,,,
67.02663,5,hj3,,,
67.02663,6,hj4,,,
67.02663,7,hj4,,,
67.02663,8,hj3,,,
67.02663,9,hj2,,,
67.62657,1,2-3,lb0,,
67.62657,2,4-1,lb0,,
67.62657,3,4-1,lb0,,
67.62657,4,4-1,lb0,,
67.62657,5,3-4,lb0,,
67.62657,6,4-1,lb0,,
67.62657,7,4-1,lb0,,
67.62657,8,3-4,lb0,,
67.62657,9,2-3,lb0,,
67.92654,1,lp3,,,
67.92654,2,lp1,,,
67.92654,3,lp1,,,
67.92654,4,lp1,,,
67.92654,5,lp4,,,
67.92654,6,lp1,,,
67.92654,7,lp1,,,
67.92654,8,lp4,,,
67.92654,9,lp3,,,
68.42649,1,hj3,,,
68.42649,2,hj1,,,
68.42649,3,hj1,,,
68.42649,4,hj1,,,
68.42649,5,hj4,,,
68.42649,6,hj1,,,
68.42649,7,hj1,,,
68.42649,8,hj4,,,
68.42649,9,hj3,,,
68.9931,1,3-4,l1,,
68.9931,2,1-2,l1,,
68.9931,3,1-2,l1,,
68.9931,4,1-2,l1,,
68.9931,5,4-1,l1,,
68.9931,6,1-2,l1,,
68.9931,7,1-2,l1,,
68.9931,8,4-1,l1,,
68.9931,9,3-4,l1,,
69.29307,1,lp4,,,
69.29307,2,lp2,,,
69.29307,3,lp2,,,
69.29307,4,lp2,,,
69.29307,5,lp1,,,
69.29307,6,lp2,,,
69.29307,7,lp2,,,
69.29307,8,lp1,,,
69.29307,9,lp4,,,
69.85968,1,hj4,,,
69.85968,2,hj2,,,
69.85968,3,hj2,,,
69.85968,4,hj2,,,
69.85968,5,hj1,,,
69.85968,6,hj2,,,
69.85968,7,hj2,,,
69.85968,8,hj1,,,
69.85968,9,hj4,,,
70.39296,1,4-1,lb0,,
70.39296,2,2-3,lb0,,
70.39296,3,2-3,lb0,,
70.39296,4,2-3,lb0,,
70.39296,5,1-2,lb0,,
70.39296,6,2-3,lb0,,
70.39296,7,2-3,lb0,,
70.39296,8,1-2,lb0,,
70.39296,9,4-1,lb0,,
70.69292999999999,1,lp1,,,
70.69292999999999,2,lp3,,,
70.69292999999999,3,lp3,,,
70.69292999999999,4,lp3,,,
70.69292999999999,5,lp2,,,
70.69292999999999,6,lp3,,,
70.69292999999999,7,lp3,,,
70.69292999999999,8,lp2,,,
70.69292999999999,9,lp1,,,
71.22621,1,hj1,,,
71.22621,2,hj3,,,
71.22621,3,hj3,,,
71.22621,4,hj3,,,
71.22621,5,hj2,,,
71.22621,6,hj3,,,
71.22621,7,hj3,,,
71.22621,8,hj2,,,
71.22621,9,hj1,,,
71.72616,1,1-2,,,
71.72616,2,3-4,,,
71.72616,3,3-4,,,
71.72616,4,3-4,,,
71.72616,5,2-3,,,
71.72616,6,3-4,,,
71.72616,7,3-4,,,
71.72616,8,2-3,,,
71.72616,9,1-2,,,
72.02613,1,2-3,,,
72.02613,2,4-1,,,
72.02613,3,4-1,,,
72.02613,4,4-1,,,
72.02613,5,3-4,,,
72.02613,6,4-1,,,
72.02613,7,4-1,,,
72.02613,8,3-4,,,
72.02613,9,2-3,,,
72.29276999999999,MOT_mc_stage_color_00,b-flash,,
72.35943,1,lp3,,,
72.35943,2,lp1,,,
72.35943,3,lp1,,,
72.35943,4,lp1,,,
72.35943,5,lp4,,,
72.35943,6,lp1,,,
72.35943,7,lp1,,,
72.35943,8,lp4,,,
72.35943,9,lp3,,,
72.9927,1,3-4,,,
72.9927,2,1-2,,,
72.9927,3,1-2,,,
72.9927,4,1-2,,,
72.9927,5,4-1,,,
72.9927,6,1-2,,,
72.9927,7,1-2,,,
72.9927,8,4-1,,,
72.9927,9,3-4,,,
73.35933,1,sj4,,,
73.35933,2,sj2,,,
73.35933,3,sj2,,,
73.35933,4,sj2,,,
73.35933,5,sj1,,,
73.35933,6,sj2,,,
73.35933,7,sj2,,,
73.35933,8,sj1,,,
73.35933,9,sj4,,,
73.69263,1,lp4,,,
73.69263,2,lp2,,,
73.69263,3,lp2,,,
73.69263,4,lp2,,,
73.69263,5,lp1,,,
73.69263,6,lp2,,,
73.69263,7,lp2,,,
73.69263,8,lp1,,,
73.69263,9,lp4,,,
74.42589,1,4-1,,,
74.42589,2,2-3,,,
74.42589,3,2-3,,,
74.42589,4,2-3,,,
74.42589,5,1-2,,,
74.42589,6,2-3,,,
74.42589,7,2-3,,,
74.42589,8,1-2,,,
74.42589,9,4-1,,,
74.75918999999999,1,j1-2,,,
74.75918999999999,2,j3-4,,,
74.75918999999999,3,j3-4,,,
74.75918999999999,4,j3-4,,,
74.75918999999999,5,j2-3,,,
74.75918999999999,6,j3-4,,,
74.75918999999999,7,j3-4,,,
74.75918999999999,8,j2-3,,,
74.75918999999999,9,j1-2,,,
75.42578999999999,1,j2-3,,,
75.42578999999999,2,j4-1,,,
75.42578999999999,3,j4-1,,,
75.42578999999999,4,j4-1,,,
75.42578999999999,5,j3-4,,,
75.42578999999999,6,j4-1,,,
75.42578999999999,7,j4-1,,,
75.42578999999999,8,j3-4,,,
75.42578999999999,9,j2-3,,,
76.12572,1,j3-4,,,
76.12572,2,j1-2,,,
76.12572,3,j1-2,,,
76.12572,4,j1-2,,,
76.12572,5,j4-1,,,
76.12572,6,j1-2,,,
76.12572,7,j1-2,,,
76.12572,8,j4-1,,,
76.12572,9,j3-4,,,
76.49235,1,lp4,,,
