0.03333,MOT_mc_bg_black_00,seat100-0,,
2.9997,MOT_mc_bg_black_00,b80-45,,
2.9997,MOT_mc_light_under_00,l1,,
92.92403999999999,3,sj2,,,
93.19068,2,sj3,,,
93.42398999999999,3,w2,,,
93.49065,1,sj2,,,
93.69063,2,w3,,,
93.85728,1,hj2,,,
93.85728,2,hj3,,,
93.85728,3,hj2,,,
94.39056,MOT_control_all,zoom13,,
94.45721999999999,MOT_mc_stage_color_00,y-flash,,
94.45721999999999,MOT_mc_light_center_00,l2,,
94.49055,1,,r1,,
94.49055,2,,r1,,
94.49055,3,,r1,,
94.92384,1,2-3,rb0,,
94.92384,2,3-3,rb0,,
94.92384,3,2-3,rb0,,
95.69042999999999,1,3-4,l1,,
95.69042999999999,2,3-4,l1,,
95.69042999999999,3,3-4,l1,,
96.49034999999999,1,4-1,lb0,,
96.49034999999999,2,4-1,lb0,,
96.49034999999999,3,4-1,lb0,,
97.22361,1,1-2,,,
97.22361,2,1-2,,,
97.22361,3,1-2,,,
97.92354,1,2-3,,,
97.92354,2,2-3,,,
97.92354,3,2-3,,,
98.65679999999999,1,j3-4,,,
98.65679999999999,2,j3-4,,,
98.65679999999999,3,j3-4,,,
99.09008999999999,1,j4-1,,,
99.09008999999999,2,j4-1,,,
99.09008999999999,3,j4-1,,,
99.45671999999999,1,1-2,l1,,
99.45671999999999,2,1-2,l1,,
99.45671999999999,3,1-2,l1,,
99.75668999999999,1,2-3,lb0,,
99.75668999999999,2,2-3,lb0,,
99.75668999999999,3,2-3,lb0,,
100.12331999999999,1,3-4,,,
100.12331999999999,2,3-4,,,
100.12331999999999,3,3-4,,,
100.45662,MOT_mc_stage_color_00,b-flash,,
100.45662,MOT_mc_light_center_00,l3,,
100.45662,1,4-1,r1,,
100.45662,2,4-1,r1,,
100.45662,3,4-1,r1,,
100.92323999999999,1,1-2,r2,,
100.92323999999999,2,1-2,r2,,
100.92323999999999,3,1-2,r2,,
101.55650999999999,1,2-3,rb1,,
101.55650999999999,2,2-3,rb1,,
101.55650999999999,3,2-3,rb1,,
102.35642999999999,1,3-4,rb0,,
102.35642999999999,2,3-4,rb0,,
102.35642999999999,3,3-4,rb0,,
103.12302,1,4-1,,,
103.12302,2,4-1,,,
103.12302,3,4-1,,,
103.68963,1,j1-2,,,
103.68963,2,j1-2,,,
103.68963,3,j1-2,,,
104.38955999999999,1,2-3,,,
104.38955999999999,2,2-3,,,
104.38955999999999,3,2-3,,,
104.82284999999999,1,3-4,,,
104.82284999999999,2,3-4,,,
104.82284999999999,3,3-4,,,
105.72276,1,4-1,,,
105.72276,2,4-1,,,
105.72276,3,4-1,,,
106.22270999999999,1,1-2,l1,,
106.22270999999999,2,1-2,l1,,
106.22270999999999,3,1-2,l1,,
106.35602999999999,MOT_mc_stage_color_00,r-flash,,
106.92264,1,2-3,lb0,,
106.92264,2,2-3,lb0,,
106.92264,3,2-3,lb0,,
107.75589,1,3-4,r1,,
107.75589,2,3-4,r1,,
107.75589,3,3-4,r1,,
108.28917,1,4-1,rb0,,
108.28917,2,4-1,rb0,,
108.28917,3,4-1,rb0,,
109.18907999999999,1,1-2,,,
109.18907999999999,2,1-2,,,
109.18907999999999,3,1-2,,,
109.55570999999999,1,2-3,,,
109.55570999999999,2,2-3,,,
109.55570999999999,3,2-3,,,
109.92233999999999,1,j3-4,,,
109.92233999999999,2,j3-4,,,
109.92233999999999,3,j3-4,,,
110.25564,1,4-1,r1,,
110.25564,2,4-1,r1,,
110.25564,3,4-1,r1,,
110.78891999999999,1,1-2,rb0,,
110.78891999999999,2,1-2,rb0,,
110.78891999999999,3,1-2,rb0,,
111.3222,1,2-3,,,
111.3222,2,2-3,,,
111.3222,3,2-3,,,
112.15545,1,sp3-4,,,
112.15545,2,sp3-4,,,
112.15545,3,sp3-4,,,
112.28877,MOT_mc_stage_color_00,b-flash,,
114.25524,1,sp4-1,,,
114.25524,2,sp4-1,,,
114.25524,3,sp4-1,,,
116.58833999999999,1,lp1,,,
116.58833999999999,2,hj1,,,
116.58833999999999,3,hj1,,,
117.6549,1,hj1,,,
117.82154999999999,3,w1,,,
117.82154999999999,2,w1,,,
118.15485,1,lp1,,,
118.15485,2,lp1,,,
118.15485,3,lp1,,,
119.15474999999999,1,1-2,r1,,
119.15474999999999,2,,,,D20
119.15474999999999,3,,,,D20
119.45472,1,2-3,rb0,,
119.78801999999999,1,3-4,l1,,
120.08798999999999,1,4-1,lb0,,
120.55461,1,hj1,,,
121.28787,1,1-2,,,
121.28787,2,1-2,,,L0
121.28787,3,1-2,,,L0
121.88780999999999,1,2-3,,,
121.88780999999999,2,2-3,,,
121.88780999999999,3,2-3,,,
122.75439,1,sp3-4,,,
122.75439,2,sp3-4,,,
122.75439,3,sp3-4,,,
123.38766,1,j4-1,,,
123.38766,2,j4-1,,,
123.38766,3,j4-1,,,
124.22090999999999,MOT_mc_bg_black_00,b0-80,,
124.45421999999999,3,w1,,,
124.45421999999999,2,w1,,,
124.45421999999999,1,w1,,,
