81.49185,1,1-2,,b0,
81.59183999999999,2,2-3,,b0,
81.69183,3,2-3,,b0,
81.79182,1,2-3,,,
81.85848,MOT_mc_stage_color_00,y-flash,,
81.85848,MOT_mc_back_00,hikoki,,
81.85848,MOT_mc_special_02,sabi,,
81.89180999999999,2,3-4,,,
81.95846999999999,MOT_mc_light_center_00,l2,,
81.95846999999999,MOT_mc_back_00,hikoki,,
81.9918,3,3-4,,,
82.15845,MOT_control_all,in07,,
82.42509,MOT_mc_stage_color_00,r-flash,,
82.42509,1,3-4,,,
82.42509,2,4-1,,,
82.42509,3,4-1,,,
82.42509,MOT_all,cut8,,
82.82504999999999,1,4-1,,f1,
82.82504999999999,2,1-2,,f1,
82.82504999999999,3,1-2,,f1,
83.325,1,j1-2,,,
83.325,2,j2-3,,,
83.325,3,j2-3,,,
83.79162,1,2-3,,,
83.79162,2,3-4,,,
83.79162,3,3-4,,,
84.42488999999999,1,3-4,r1,,
84.42488999999999,2,4-1,lb2,,
84.42488999999999,3,4-1,r3,,
84.85817999999999,1,,r2,,
84.85817999999999,2,,lb1,,
84.85817999999999,3,,r4,,
85.29146999999999,1,sj4,,,
85.29146999999999,2,sj1,,,
85.29146999999999,3,sj1,,,
85.62477,1,4-1,rb1,,
85.62477,2,1-2,l2,,
85.62477,3,1-2,rb3,,
86.22471,1,,rb0,,
86.22471,2,,l3,,
86.22471,3,,rb2,,
86.55801,3,w2,,,
86.55801,2,w2,,,
86.55801,1,w1,,,
86.658,1,j1-2,,,
86.658,2,j2-3,,,
86.658,3,j2-3,,,
87.32459999999999,1,2-3,l1,,
87.32459999999999,2,3-4,l4,,
87.32459999999999,3,3-4,rb1,,
87.75788999999999,1,lp3,,,
87.75788999999999,2,lp4,,,
87.75788999999999,3,lp4,,,
88.12451999999999,1,3-4,,,
88.12451999999999,2,4-1,,,
88.12451999999999,3,4-1,,,
88.55780999999999,1,,lb0,,
88.55780999999999,2,,lb3,,
88.55780999999999,3,,r2,,
88.6578,MOT_control_all,in08,,
89.02443,1,lp4,,,
89.02443,2,lp1,,,
89.02443,3,lp1,,,
89.59103999999999,3,1-2,,f2,
89.59103999999999,1,4-1,,,
89.59103999999999,2,1-2,,,
90.05766,3,2-3,r3,,
90.35763,3,sj3,,,
90.52427999999999,2,w2,,,
90.52427999999999,1,w1,,,
90.79092,3,sp3-4,,,
91.52418,3,sj4,,,
91.85748,MOT_control_all,in09,,
91.89081,3,4-1,rb2,,
92.45742,3,1-2,,b1,
92.45742,1,1-2,,f2,
92.89071,1,2-3,,,
93.39066,3,w2,,,
93.49065,1,j3-4,,,
94.09058999999999,1,4-1,,,
94.55721,1,1-2,,,
94.82385,MOT_mc_stage_color_00,b-flash,,
95.05716,1,sj2,,,
95.19048,MOT_control_all,in10,,
95.29047,MOT_mc_stage_color_00,b-flash,,
95.42379,1,j2-3,,,
95.89041,MOT_mc_stage_color_00,r-flash,,
95.92374,1,3-4,,,
95.92374,2,2-3,,f2,
95.92374,3,2-3,,,
96.3237,1,4-1,,,
96.3237,2,3-4,,,
96.3237,3,3-4,,f2,
96.82365,1,j1-2,,,
96.82365,2,j4-1,,,
96.82365,3,j4-1,,,
97.29026999999999,1,2-3,,,
97.29026999999999,2,1-2,,,
97.29026999999999,3,1-2,,,
97.92354,1,3-4,r1,,
97.92354,2,2-3,lb2,,
97.92354,3,2-3,r3,,
98.35683,1,,r2,,
98.35683,2,,lb1,,
98.35683,3,,r4,,
98.79012,1,sj4,,,
98.79012,2,sj3,,,
98.79012,3,sj3,,,
99.12342,1,4-1,rb1,,
99.12342,2,3-4,l2,,
99.12342,3,3-4,rb3,,
99.72336,1,,rb0,,
99.72336,2,,l3,,
99.72336,3,,rb2,,
100.05666,3,w4,,,
100.05666,2,w4,,,
100.05666,1,w1,,,
100.15665,1,j1-2,,,
100.15665,2,j4-1,,,
100.15665,3,j4-1,,,
100.82325,1,2-3,l1,,
100.82325,2,1-2,l4,,
100.82325,3,1-2,rb1,,
101.25654,1,lp3,,,
101.25654,2,lp2,,,
101.25654,3,lp2,,,
101.62317,1,3-4,,,
101.62317,2,2-3,,,
101.62317,3,2-3,,,
102.05646,1,,lb0,,
102.05646,2,,lb3,,
102.05646,3,,r2,,
102.3231,MOT_control_all,in11,,
102.52308,1,lp4,,,
102.52308,2,lp3,,,
102.52308,3,lp3,,,
103.15634999999999,2,3-4,,,
103.15634999999999,1,4-1,,b1,
103.15634999999999,3,3-4,,b1,
103.72296,2,4-1,l4,,
104.08959,3,w4,,,
104.08959,1,w1,,,
104.15625,2,,l5,,
104.6562,2,w1,,,
104.72286,2,j1-2,,,
105.25614,2,2-3,lb4,,
105.42278999999999,MOT_control_all,in12,,
105.62276999999999,2,,lb3,,
106.08939,2,3-4,,b1,
106.08939,1,1-2,,f2,
106.58933999999999,1,2-3,,,
107.02262999999999,2,w4,,,
107.02262999999999,1,sp3-4,,,
107.52257999999999,1,sj4,,,
107.88920999999999,1,lp4,,,
108.45581999999999,1,4-1,l1,,
108.92244,1,lp1,,,
109.52238,1,1-2,lb0,,
109.6557,MOT_control_all,in13,,
110.02233,1,2-3,,b1,
110.48894999999999,MOT_mc_special_02,sabi_out,,
110.48894999999999,1,3-4,r1,,
110.48894999999999,2,4-1,lb2,,
110.48894999999999,3,4-1,r3,,
110.88891,1,,r2,,
110.88891,2,,lb1,,
110.88891,3,,r4,,
111.28886999999999,1,4-1,,,
111.28886999999999,2,1-2,,,
111.28886999999999,3,1-2,,,
111.68883,1,j1-2,,,
111.68883,2,j2-3,,,
111.68883,3,j2-3,,,
112.12212,1,lp2,,,
112.12212,2,lp3,,,
112.12212,3,lp3,,,
112.85538,1,2-3,rb1,,
112.85538,2,3-4,l2,,
112.85538,3,3-4,rb3,,
113.25533999999999,1,lp3,,,
113.25533999999999,2,lp4,,,
113.25533999999999,3,lp4,,,
113.68862999999999,1,3-4,rb0,,
113.68862999999999,2,4-1,l3,,
113.68862999999999,3,4-1,rb2,,
114.08859,1,,l1,,
114.08859,2,,l4,,
114.08859,3,,rb1,,
114.48854999999999,1,4-1,,,
114.48854999999999,2,1-2,,,
114.48854999999999,3,1-2,,,
114.88851,1,j1-2,,,
114.88851,2,j2-3,,,
114.88851,3,j2-3,,,
115.35512999999999,1,lp2,,,
115.35512999999999,2,lp3,,,
115.35512999999999,3,lp3,,,
115.92174,1,2-3,lb0,,
115.92174,2,3-4,lb3,,
115.92174,3,3-4,r2,,
116.32169999999999,1,lp3,,,
116.32169999999999,2,lp4,,,
116.32169999999999,3,lp4,,,
116.75498999999999,1,3-4,r1,,
116.75498999999999,2,4-1,lb2,,
116.75498999999999,3,4-1,r3,,
117.15495,1,,r2,,
117.15495,2,,lb1,,
117.15495,3,,r4,,
117.55490999999999,1,4-1,,,
117.55490999999999,2,1-2,,,
117.55490999999999,3,1-2,,,
117.95487,1,j1-2,,,
117.95487,2,j2-3,,,
117.95487,3,j2-3,,,
118.45482,1,lp2,,,
118.45482,2,lp3,,,
118.45482,3,lp3,,,
119.05476,1,2-3,rb1,,
119.05476,2,3-4,l2,,
119.05476,3,3-4,rb3,,
119.45472,1,lp3,,,
119.45472,2,lp4,,,
119.45472,3,lp4,,,
120.02132999999999,3,4-1,rb2,,
120.42129,1,3-4,rb0,,
120.82124999999999,2,4-1,l3,,
120.95456999999999,3,w1,,,
121.22121,1,4-1,l1,,
121.22121,2,1-2,l4,,
121.22121,3,1-2,rb1,,
121.82114999999999,1,,lb0,,
121.82114999999999,2,,lb3,,
121.82114999999999,3,,r2,,
121.82114999999999,MOT_all,cut9,,
122.15445,3,w2,,,
122.15445,2,w2,,,
122.15445,1,w1,,,
122.3211,1,sp1-2,,,
122.3211,2,sp2-3,,,
122.3211,3,sp2-3,,,
127.55390999999999,MOT_mc_stage_color_00,last,,
127.55390999999999,MOT_mc_light_center_00,l3,,
127.55390999999999,MOT_mc_special_02,sabi_out,,
127.72055999999999,1,j2-3,,,
127.72055999999999,2,j3-4,,,
127.72055999999999,3,j3-4,,,
128.78712,3,w4,,,
128.78712,2,w4,,,
128.78712,1,w3,,,
