id,sec,type,startPos,finishPos,status,sync,groupId,visible,size,distance
66,11.586207,1,4,3,0,0,0,,,11.586207
67,11.594828,8,2,3,0,0,0,-99,,11.594828
68,12,1,4,3,0,0,0,,,12
69,12.008621,8,2,3,0,0,0,-99,,12.008621
70,12.413793,1,4,3,0,0,0,,,12.413793
71,12.422414,8,2,3,0,0,0,-99,,12.422414
72,12.827586,1,4,3,0,0,0,,,12.827586
73,12.836207,8,2,3,0,0,0,-99,,12.836207
74,13.034483,9,3,2,156,0,13,,30,13.034483
75,13.034483,9,4,3,156,0,11,,30,13.034483
76,13.034483,9,2,1,156,0,14,,30,13.034483
77,13.034483,9,4,5,157,0,15,,15,13.034483
78,13.034483,9,3,4,157,0,16,,15,13.034483
79,13.034483,9,2,3,157,0,12,,15,13.034483
80,13.241379,8,4,5,0,0,0,-99,,13.241379
81,13.241379,1,2,1,0,0,0,35,,13.241379
82,13.655172,8,4,5,0,0,0,-99,,13.655172
83,13.655172,1,2,1,0,0,0,35,,13.655172
84,14.068966,8,3,4,0,0,0,-99,,14.068966
85,14.068966,1,3,2,0,0,0,,,14.068966
86,14.482759,8,3,4,0,0,0,-99,,14.482759
87,14.482759,1,3,2,0,0,0,,,14.482759
88,14.689655,9,3,2,156,0,13,,30,14.689655
89,14.689655,9,3,2,156,0,17,,30,14.689655
90,14.689655,9,2,1,156,0,14,,30,14.689655
91,14.689655,9,2,1,156,0,18,,30,14.689655
92,14.689655,9,4,5,157,0,19,,15,14.689655
93,14.689655,9,3,4,157,0,20,,15,14.689655
94,14.689655,9,4,5,157,0,15,,15,14.689655
95,14.689655,9,3,4,157,0,16,,15,14.689655
96,14.896552,8,4,5,0,0,0,-99,,14.896552
97,14.896552,1,2,1,0,0,0,35,,14.896552
98,15.517241,9,3,2,156,0,17,,30,15.517241
99,15.517241,9,2,1,156,0,18,,30,15.517241
100,15.517241,9,4,5,157,0,19,,15,15.517241
101,15.517241,9,3,4,157,0,20,,15,15.517241
102,15.724138,2,1,1,0,1,0,,,15.724138
103,15.724138,2,3,3,0,1,0,,,15.724138
104,16.137931,1,1,1,2,1,21,,,16.137931
105,16.137931,1,3,3,2,1,22,,,16.137931
106,16.189655,1,3,4,2,1,22,,,16.189655
107,16.189655,1,1,2,2,1,21,,,16.189655
108,16.241379,1,3,5,2,1,22,,,16.241379
109,16.241379,1,1,3,2,1,21,,,16.241379
110,16.551724,9,4,5,106,0,23,,30,16.551724
111,16.551724,9,2,3,106,0,24,,30,16.551724
112,16.551724,9,3,4,106,0,25,,30,16.551724
113,16.551724,9,3,2,155,0,26,,15,16.551724
114,16.551724,9,2,1,155,0,27,,15,16.551724
115,16.551724,9,4,3,155,0,28,,15,16.551724
116,16.758621,1,3,4,0,0,0,80,,16.758621
117,16.758621,8,3,2,0,0,0,-99,,16.758621
118,16.965517,1,3,4,0,0,0,80,,16.965517
119,16.965517,8,3,2,0,0,0,-99,,16.965517
120,17.172414,1,3,4,0,0,0,80,,17.172414
121,17.172414,8,3,2,0,0,0,-99,,17.172414
122,17.37931,1,4,5,0,0,0,80,,17.37931
123,17.37931,8,2,1,0,0,0,-99,,17.37931
124,17.689655,8,2,1,0,0,0,-99,,17.689655
125,17.689655,1,4,5,0,0,0,80,,17.689655
126,18,8,2,1,0,0,0,-99,,18
127,18,1,4,5,0,0,0,80,,18
128,18.103448,9,4,5,106,0,23,,30,18.103448
129,18.103448,9,4,5,106,0,29,,30,18.103448
130,18.103448,9,3,4,106,0,25,,30,18.103448
131,18.103448,9,3,4,106,0,30,,30,18.103448
132,18.103448,9,3,2,155,0,26,,15,18.103448
133,18.103448,9,3,2,155,0,31,,15,18.103448
134,18.103448,9,2,1,155,0,27,,15,18.103448
135,18.103448,9,2,1,155,0,32,,15,18.103448
136,18.103448,9,4,3,155,0,28,,15,18.103448
137,18.103448,9,4,3,155,0,33,,15,18.103448
138,18.206897,9,2,3,106,0,24,,30,18.206897
139,18.206897,9,2,3,106,0,34,,30,18.206897
140,18.413793,1,3,3,0,0,0,80,,18.413793
141,18.422414,8,4,3,0,0,0,-80,,18.422414
142,18.62069,1,3,3,0,0,0,80,,18.62069
143,18.62931,8,4,3,0,0,0,-80,,18.62931
144,18.827586,1,3,3,0,0,0,80,,18.827586
145,18.836207,8,4,3,0,0,0,-80,,18.836207
146,19.034483,1,3,3,0,0,0,80,,19.034483
147,19.043103,8,4,3,0,0,0,-80,,19.043103
148,19.241379,9,4,5,106,0,29,,30,19.241379
149,19.241379,9,2,3,106,0,34,,30,19.241379
150,19.241379,9,3,4,106,0,30,,30,19.241379
151,19.241379,9,3,2,155,0,31,,15,19.241379
152,19.241379,9,2,1,155,0,32,,15,19.241379
153,19.241379,9,4,3,155,0,33,,15,19.241379
154,19.448276,1,5,5,1,0,35,,,19.448276
155,19.465517,1,5,2,1,0,36,,,19.465517
156,19.5,1,5,4,1,0,35,,,19.5
157,19.517241,1,5,1,1,0,36,,,19.517241
158,19.551724,1,5,3,1,0,35,,,19.551724
159,19.862069,9,3,2,156,0,37,,30,19.862069
160,19.862069,9,2,1,156,0,38,,30,19.862069
161,19.862069,9,4,3,156,0,39,,30,19.862069
162,19.862069,9,4,5,157,0,40,,15,19.862069
163,19.862069,9,3,4,157,0,41,,15,19.862069
164,19.862069,9,2,3,157,0,42,,15,19.862069
165,20.068966,1,3,2,0,0,0,80,,20.068966
166,20.068966,8,3,4,0,0,0,-99,,20.068966
167,20.275862,1,3,2,0,0,0,80,,20.275862
168,20.275862,8,3,4,0,0,0,-99,,20.275862
169,20.482759,1,3,2,0,0,0,80,,20.482759
170,20.482759,8,3,4,0,0,0,-99,,20.482759
171,20.689655,1,3,2,1,0,43,80,,20.689655
172,20.689655,8,3,4,0,0,0,-99,,20.689655
173,20.689655,9,3,4,133,0,44,-99,50,20.689655
174,20.741379,1,2,1,1,0,43,80,,20.741379
175,20.741379,8,3,5,0,0,0,-99,,20.741379
176,20.741379,9,3,5,133,0,44,-99,50,20.741379
177,21,1,2,1,2,0,45,80,,21
178,21,8,4,5,0,0,0,-99,,21
179,21,9,4,5,133,0,46,-99,50,21
180,21.051724,1,3,2,2,0,45,80,,21.051724
181,21.051724,8,4,4,0,0,0,-99,,21.051724
182,21.051724,9,4,4,133,0,46,-99,50,21.051724
183,21.310345,1,3,2,1,0,47,80,,21.310345
184,21.310345,8,3,4,0,0,0,-99,,21.310345
185,21.310345,9,3,4,133,0,48,-99,50,21.310345
186,21.362069,1,2,1,1,0,47,80,,21.362069
187,21.362069,8,3,5,0,0,0,-99,,21.362069
188,21.362069,9,3,5,133,0,48,-99,50,21.362069
189,21.413793,9,3,2,156,0,37,,30,21.413793
190,21.413793,9,2,1,156,0,38,,30,21.413793
191,21.413793,9,4,3,156,0,39,,30,21.413793
192,21.413793,9,3,2,156,0,49,,30,21.413793
193,21.413793,9,2,1,156,0,50,,30,21.413793
194,21.413793,9,4,3,156,0,51,,30,21.413793
195,21.413793,9,4,5,157,0,40,,15,21.413793
196,21.413793,9,4,5,157,0,52,,15,21.413793
197,21.413793,9,3,4,157,0,41,,15,21.413793
198,21.413793,9,3,4,157,0,53,,15,21.413793
199,21.413793,9,2,3,157,0,54,,15,21.413793
200,21.413793,9,2,3,157,0,42,,15,21.413793
201,21.517241,1,2,1,0,0,0,80,,21.517241
202,21.517241,8,4,5,0,0,0,-99,,21.517241
203,21.724138,1,2,1,0,0,0,80,,21.724138
204,21.724138,8,4,5,0,0,0,-99,,21.724138
205,21.931034,1,2,1,0,0,0,80,,21.931034
206,21.931034,8,4,5,0,0,0,-99,,21.931034
207,22.137931,1,3,2,0,0,0,80,,22.137931
208,22.137931,8,3,4,0,0,0,-99,,22.137931
209,22.344828,1,3,2,0,0,0,80,,22.344828
210,22.344828,8,3,4,0,0,0,-99,,22.344828
211,22.551724,9,3,2,156,0,49,,30,22.551724
212,22.551724,9,2,1,156,0,50,,30,22.551724
213,22.551724,9,4,3,156,0,51,,30,22.551724
214,22.551724,9,4,5,157,0,52,,15,22.551724
215,22.551724,9,3,4,157,0,53,,15,22.551724
216,22.551724,9,2,3,157,0,54,,15,22.551724
217,22.758621,1,1,1,2,0,55,,,22.758621
218,22.784483,1,1,4,2,0,56,,,22.784483
219,22.810345,1,1,2,2,0,55,,,22.810345
220,22.836207,1,1,5,2,0,56,,,22.836207
221,22.862069,1,1,3,2,0,55,,,22.862069
222,23.172414,9,4,5,106,0,57,,30,23.172414
223,23.172414,9,2,3,106,0,58,,30,23.172414
224,23.172414,9,3,4,106,0,59,,30,23.172414
225,23.172414,9,3,2,155,0,60,,15,23.172414
226,23.172414,9,2,1,155,0,61,,15,23.172414
227,23.172414,9,4,3,155,0,62,,15,23.172414
228,23.37931,1,3,4,0,0,0,80,,23.37931
229,23.37931,8,3,2,0,0,0,-99,,23.37931
230,23.586207,1,3,4,0,0,0,80,,23.586207
231,23.586207,8,3,2,0,0,0,-99,,23.586207
232,23.793103,1,3,4,0,0,0,80,,23.793103
233,23.793103,8,3,2,0,0,0,-99,,23.793103
234,24,1,4,5,0,0,0,80,,24
235,24,8,2,1,0,0,0,-99,,24
236,24.310345,8,2,1,0,0,0,-99,,24.310345
237,24.310345,1,4,5,0,0,0,80,,24.310345
238,24.62069,8,2,1,0,0,0,-99,,24.62069
239,24.62069,1,4,5,0,0,0,80,,24.62069
240,24.724138,9,4,5,106,0,57,,30,24.724138
241,24.724138,9,4,5,106,0,63,,30,24.724138
242,24.724138,9,3,4,106,0,59,,30,24.724138
243,24.724138,9,3,4,106,0,64,,30,24.724138
244,24.724138,9,3,2,155,0,60,,15,24.724138
245,24.724138,9,3,2,155,0,65,,15,24.724138
246,24.724138,9,2,1,155,0,61,,15,24.724138
247,24.724138,9,2,1,155,0,66,,15,24.724138
248,24.724138,9,4,3,155,0,62,,15,24.724138
249,24.724138,9,4,3,155,0,67,,15,24.724138
250,24.827586,9,2,3,106,0,58,,30,24.827586
251,24.827586,9,2,3,106,0,68,,30,24.827586
252,25.034483,1,3,3,0,0,0,80,,25.034483
253,25.043103,8,4,3,0,0,0,-80,,25.043103
254,25.241379,1,3,3,0,0,0,80,,25.241379
255,25.25,8,4,3,0,0,0,-80,,25.25
256,25.448276,1,3,3,0,0,0,80,,25.448276
257,25.456897,8,4,3,0,0,0,-80,,25.456897
258,25.655172,1,3,3,0,0,0,80,,25.655172
259,25.663793,8,4,3,0,0,0,-80,,25.663793
260,25.862069,9,4,5,106,0,63,,30,25.862069
261,25.862069,9,2,3,106,0,68,,30,25.862069
262,25.862069,9,3,4,106,0,64,,30,25.862069
263,25.862069,9,3,2,155,0,65,,15,25.862069
264,25.862069,9,2,1,155,0,66,,15,25.862069
265,25.862069,9,4,3,155,0,67,,15,25.862069
266,26.068966,1,5,5,1,0,69,,,26.068966
267,26.086207,1,5,2,1,0,70,,,26.086207
268,26.12069,1,5,4,1,0,69,,,26.12069
269,26.137931,1,5,1,1,0,70,,,26.137931
270,26.172414,1,5,3,1,0,69,,,26.172414
271,26.482759,9,3,2,156,0,71,,30,26.482759
272,26.482759,9,2,1,156,0,72,,30,26.482759
273,26.482759,9,4,3,156,0,73,,30,26.482759
274,26.482759,9,4,5,157,0,74,,15,26.482759
275,26.482759,9,3,4,157,0,75,,15,26.482759
276,26.482759,9,2,3,157,0,76,,15,26.482759
277,26.689655,1,3,2,0,0,0,80,,26.689655
278,26.689655,8,3,4,0,0,0,-99,,26.689655
279,26.896552,1,3,2,0,0,0,80,,26.896552
280,26.896552,8,3,4,0,0,0,-99,,26.896552
281,27.103448,1,3,2,0,0,0,80,,27.103448
282,27.103448,8,3,4,0,0,0,-99,,27.103448
283,27.310345,1,3,2,1,0,77,80,,27.310345
284,27.310345,8,3,4,0,0,0,-99,,27.310345
285,27.310345,9,3,4,133,0,78,-99,50,27.310345
286,27.362069,1,2,1,1,0,77,80,,27.362069
287,27.362069,8,3,5,0,0,0,-99,,27.362069
288,27.362069,9,3,5,133,0,78,-99,50,27.362069
289,27.62069,1,2,1,2,0,79,80,,27.62069
290,27.62069,8,4,5,0,0,0,-99,,27.62069
291,27.62069,9,4,5,133,0,80,-99,50,27.62069
292,27.672414,1,3,2,2,0,79,80,,27.672414
293,27.672414,8,4,4,0,0,0,-99,,27.672414
294,27.672414,9,4,4,133,0,80,-99,50,27.672414
295,27.931034,1,3,2,1,0,81,80,,27.931034
296,27.931034,8,3,4,0,0,0,-99,,27.931034
297,27.931034,9,3,4,133,0,82,-99,50,27.931034
298,27.982759,1,2,1,1,0,81,80,,27.982759
299,27.982759,8,3,5,0,0,0,-99,,27.982759
300,27.982759,9,3,5,133,0,82,-99,50,27.982759
301,28.034483,9,3,2,156,0,71,,30,28.034483
302,28.034483,9,2,1,156,0,72,,30,28.034483
303,28.034483,9,4,3,156,0,73,,30,28.034483
304,28.034483,9,3,2,156,0,83,,30,28.034483
305,28.034483,9,2,1,156,0,84,,30,28.034483
306,28.034483,9,4,3,156,0,85,,30,28.034483
307,28.034483,9,4,5,157,0,74,,15,28.034483
308,28.034483,9,4,5,157,0,86,,15,28.034483
309,28.034483,9,3,4,157,0,75,,15,28.034483
310,28.034483,9,3,4,157,0,87,,15,28.034483
311,28.034483,9,2,3,157,0,88,,15,28.034483
312,28.034483,9,2,3,157,0,76,,15,28.034483
313,28.137931,1,2,1,0,0,0,80,,28.137931
314,28.137931,8,4,5,0,0,0,-99,,28.137931
315,28.344828,1,2,1,0,0,0,80,,28.344828
316,28.344828,8,4,5,0,0,0,-99,,28.344828
317,28.551724,1,2,1,0,0,0,80,,28.551724
318,28.551724,8,4,5,0,0,0,-99,,28.551724
319,28.758621,1,3,2,0,0,0,80,,28.758621
320,28.758621,8,3,4,0,0,0,-99,,28.758621
321,28.965517,1,3,2,0,0,0,80,,28.965517
322,28.965517,8,3,4,0,0,0,-99,,28.965517
323,29.172414,9,3,2,156,0,83,,30,29.172414
324,29.172414,9,2,1,156,0,84,,30,29.172414
325,29.172414,9,4,3,156,0,85,,30,29.172414
326,29.172414,9,4,5,157,0,86,,15,29.172414
327,29.172414,9,3,4,157,0,87,,15,29.172414
328,29.172414,9,2,3,157,0,88,,15,29.172414
329,29.37931,1,1,1,2,0,89,,,29.37931
330,29.405172,1,1,4,2,0,90,,,29.405172
331,29.431034,1,1,2,2,0,89,,,29.431034
332,29.456897,1,1,5,2,0,90,,,29.456897
333,29.482759,1,1,3,2,0,89,,,29.482759
334,29.793103,9,4,5,106,0,91,,30,29.793103
335,29.793103,9,2,3,106,0,92,,30,29.793103
336,29.793103,9,3,4,106,0,93,,30,29.793103
337,29.793103,9,3,2,155,0,94,,15,29.793103
338,29.793103,9,2,1,155,0,95,,15,29.793103
339,29.793103,9,4,3,155,0,96,,15,29.793103
340,30,1,3,4,0,0,0,80,,30
341,30,8,3,2,0,0,0,-99,,30
342,30.206897,1,3,4,0,0,0,80,,30.206897
343,30.206897,8,3,2,0,0,0,-99,,30.206897
344,30.413793,1,3,4,0,0,0,80,,30.413793
345,30.413793,8,3,2,0,0,0,-99,,30.413793
346,30.62069,1,4,5,0,0,0,80,,30.62069
347,30.62069,8,2,1,0,0,0,-99,,30.62069
348,30.931034,8,2,1,0,0,0,-99,,30.931034
349,30.931034,1,4,5,0,0,0,80,,30.931034
350,31.241379,8,2,1,0,0,0,-99,,31.241379
351,31.241379,1,4,5,0,0,0,80,,31.241379
352,31.344828,9,4,5,106,0,91,,30,31.344828
353,31.344828,9,4,5,106,0,97,,30,31.344828
354,31.344828,9,3,4,106,0,93,,30,31.344828
355,31.344828,9,3,4,106,0,98,,30,31.344828
356,31.344828,9,3,2,155,0,94,,15,31.344828
357,31.344828,9,3,2,155,0,99,,15,31.344828
358,31.344828,9,2,1,155,0,95,,15,31.344828
359,31.344828,9,2,1,155,0,100,,15,31.344828
360,31.344828,9,4,3,155,0,96,,15,31.344828
361,31.344828,9,4,3,155,0,101,,15,31.344828
362,31.448276,9,2,3,106,0,92,,30,31.448276
363,31.448276,9,2,3,106,0,102,,30,31.448276
364,31.655172,1,3,3,0,0,0,80,,31.655172
365,31.663793,8,4,3,0,0,0,-80,,31.663793
366,31.862069,1,3,3,0,0,0,80,,31.862069
367,31.87069,8,4,3,0,0,0,-80,,31.87069
368,32.068966,1,3,3,0,0,0,80,,32.068966
369,32.077586,8,4,3,0,0,0,-80,,32.077586
370,32.275862,1,3,3,0,0,0,80,,32.275862
371,32.284483,8,4,3,0,0,0,-80,,32.284483
372,32.482759,9,4,5,106,0,97,,30,32.482759
373,32.482759,9,2,3,106,0,102,,30,32.482759
374,32.482759,9,3,4,106,0,98,,30,32.482759
375,32.482759,9,3,2,155,0,99,,15,32.482759
376,32.482759,9,2,1,155,0,100,,15,32.482759
377,32.482759,9,4,3,155,0,101,,15,32.482759
378,32.689655,1,5,5,1,0,103,,,32.689655
379,32.706897,1,5,2,1,0,104,,,32.706897
380,32.741379,1,5,4,1,0,103,,,32.741379
381,32.758621,1,5,1,1,0,104,,,32.758621
382,32.793103,1,5,3,1,0,103,,,32.793103
383,33.103448,9,3,2,156,0,105,,30,33.103448
384,33.103448,9,2,1,156,0,106,,30,33.103448
385,33.103448,9,4,3,156,0,107,,30,33.103448
386,33.103448,9,4,5,157,0,108,,15,33.103448
387,33.103448,9,3,4,157,0,109,,15,33.103448
388,33.103448,9,2,3,157,0,110,,15,33.103448
389,33.310345,1,3,2,0,0,0,80,,33.310345
390,33.310345,8,3,4,0,0,0,-99,,33.310345
391,33.517241,1,3,2,0,0,0,80,,33.517241
392,33.517241,8,3,4,0,0,0,-99,,33.517241
393,33.724138,1,3,2,0,0,0,80,,33.724138
394,33.724138,8,3,4,0,0,0,-99,,33.724138
395,33.931034,1,3,2,1,0,111,80,,33.931034
396,33.931034,8,3,4,0,0,0,-99,,33.931034
397,33.931034,9,3,4,133,0,112,-99,50,33.931034
398,33.982759,1,2,1,1,0,111,80,,33.982759
399,33.982759,8,3,5,0,0,0,-99,,33.982759
400,33.982759,9,3,5,133,0,112,-99,50,33.982759
401,34.241379,1,2,1,2,0,113,80,,34.241379
402,34.241379,8,4,5,0,0,0,-99,,34.241379
403,34.241379,9,4,5,133,0,114,-99,50,34.241379
404,34.293103,1,3,2,2,0,113,80,,34.293103
405,34.293103,8,4,4,0,0,0,-99,,34.293103
406,34.293103,9,4,4,133,0,114,-99,50,34.293103
407,34.551724,1,3,2,1,0,115,80,,34.551724
408,34.551724,8,3,4,0,0,0,-99,,34.551724
409,34.551724,9,3,4,133,0,116,-99,50,34.551724
410,34.603448,1,2,1,1,0,115,80,,34.603448
411,34.603448,8,3,5,0,0,0,-99,,34.603448
412,34.603448,9,3,5,133,0,116,-99,50,34.603448
413,34.655172,9,3,2,156,0,105,,30,34.655172
414,34.655172,9,2,1,156,0,106,,30,34.655172
415,34.655172,9,4,3,156,0,107,,30,34.655172
416,34.655172,9,3,2,156,0,117,,30,34.655172
417,34.655172,9,2,1,156,0,118,,30,34.655172
418,34.655172,9,4,3,156,0,119,,30,34.655172
419,34.655172,9,4,5,157,0,108,,15,34.655172
420,34.655172,9,4,5,157,0,120,,15,34.655172
421,34.655172,9,3,4,157,0,109,,15,34.655172
422,34.655172,9,3,4,157,0,121,,15,34.655172
423,34.655172,9,2,3,157,0,122,,15,34.655172
424,34.655172,9,2,3,157,0,110,,15,34.655172
425,34.758621,1,2,1,0,0,0,80,,34.758621
426,34.758621,8,4,5,0,0,0,-99,,34.758621
427,34.965517,1,2,1,0,0,0,80,,34.965517
428,34.965517,8,4,5,0,0,0,-99,,34.965517
429,35.172414,1,2,1,0,0,0,80,,35.172414
430,35.172414,8,4,5,0,0,0,-99,,35.172414
431,35.37931,1,3,2,0,0,0,80,,35.37931
432,35.37931,8,3,4,0,0,0,-99,,35.37931
433,35.586207,1,3,2,0,0,0,80,,35.586207
434,35.586207,8,3,4,0,0,0,-99,,35.586207
435,35.793103,9,3,2,156,0,117,,30,35.793103
436,35.793103,9,2,1,156,0,118,,30,35.793103
437,35.793103,9,4,3,156,0,119,,30,35.793103
438,35.793103,9,4,5,157,0,120,,15,35.793103
439,35.793103,9,3,4,157,0,121,,15,35.793103
440,35.793103,9,2,3,157,0,122,,15,35.793103
441,36,1,1,1,2,0,123,,,36
442,36.025862,1,1,4,2,0,124,,,36.025862
443,36.051724,1,1,2,2,0,123,,,36.051724
444,36.077586,1,1,5,2,0,124,,,36.077586
445,36.103448,1,1,3,2,0,123,,,36.103448
446,36.413793,9,4,5,106,0,125,,30,36.413793
447,36.413793,9,2,3,106,0,126,,30,36.413793
448,36.413793,9,3,4,106,0,127,,30,36.413793
449,36.413793,9,3,2,155,0,128,,15,36.413793
450,36.413793,9,2,1,155,0,129,,15,36.413793
451,36.413793,9,4,3,155,0,130,,15,36.413793
452,36.62069,1,3,4,0,0,0,80,,36.62069
453,36.62069,8,3,2,0,0,0,-99,,36.62069
454,36.827586,1,3,4,0,0,0,80,,36.827586
455,36.827586,8,3,2,0,0,0,-99,,36.827586
456,37.034483,1,3,4,0,0,0,80,,37.034483
457,37.034483,8,3,2,0,0,0,-99,,37.034483
458,37.241379,1,4,5,0,0,0,80,,37.241379
459,37.241379,8,2,1,0,0,0,-99,,37.241379
460,37.551724,8,2,1,0,0,0,-99,,37.551724
461,37.551724,1,4,5,0,0,0,80,,37.551724
462,37.862069,8,2,1,0,0,0,-99,,37.862069
463,37.862069,1,4,5,0,0,0,80,,37.862069
464,37.965517,9,4,5,106,0,125,,30,37.965517
465,37.965517,9,4,5,106,0,131,,30,37.965517
466,37.965517,9,3,4,106,0,127,,30,37.965517
467,37.965517,9,3,4,106,0,132,,30,37.965517
468,37.965517,9,3,2,155,0,128,,15,37.965517
469,37.965517,9,3,2,155,0,133,,15,37.965517
470,37.965517,9,2,1,155,0,129,,15,37.965517
471,37.965517,9,2,1,155,0,134,,15,37.965517
472,37.965517,9,4,3,155,0,130,,15,37.965517
473,37.965517,9,4,3,155,0,135,,15,37.965517
474,38.068966,9,2,3,106,0,126,,30,38.068966
475,38.068966,9,2,3,106,0,136,,30,38.068966
476,38.275862,1,3,3,0,0,0,80,,38.275862
477,38.284483,8,4,3,0,0,0,-80,,38.284483
478,38.482759,1,3,3,0,0,0,80,,38.482759
479,38.491379,8,4,3,0,0,0,-80,,38.491379
480,38.689655,1,3,3,0,0,0,80,,38.689655
481,38.698276,8,4,3,0,0,0,-80,,38.698276
482,38.896552,1,3,3,0,0,0,80,,38.896552
483,38.905172,8,4,3,0,0,0,-80,,38.905172
484,39.103448,9,4,5,106,0,131,,30,39.103448
485,39.103448,9,2,3,106,0,136,,30,39.103448
486,39.103448,9,3,4,106,0,132,,30,39.103448
487,39.103448,9,3,2,155,0,133,,15,39.103448
488,39.103448,9,2,1,155,0,134,,15,39.103448
489,39.103448,9,4,3,155,0,135,,15,39.103448
490,39.310345,1,5,5,1,0,137,,,39.310345
491,39.327586,1,5,2,1,0,138,,,39.327586
492,39.362069,1,5,4,1,0,137,,,39.362069
493,39.37931,1,5,1,1,0,138,,,39.37931
494,39.413793,1,5,3,1,0,137,,,39.413793
495,39.724138,9,3,2,156,0,139,,30,39.724138
496,39.724138,9,2,1,156,0,140,,30,39.724138
497,39.724138,9,4,3,156,0,141,,30,39.724138
498,39.724138,9,4,5,157,0,142,,15,39.724138
499,39.724138,9,3,4,157,0,143,,15,39.724138
500,39.724138,9,2,3,157,0,144,,15,39.724138
501,39.931034,1,3,2,0,0,0,80,,39.931034
502,39.931034,8,3,4,0,0,0,-99,,39.931034
503,40.137931,1,3,2,0,0,0,80,,40.137931
504,40.137931,8,3,4,0,0,0,-99,,40.137931
505,40.344828,1,3,2,0,0,0,80,,40.344828
506,40.344828,8,3,4,0,0,0,-99,,40.344828
507,40.551724,1,3,2,1,0,145,80,,40.551724
508,40.551724,8,3,4,0,0,0,-99,,40.551724
509,40.551724,9,3,4,133,0,146,-99,50,40.551724
510,40.603448,1,2,1,1,0,145,80,,40.603448
511,40.603448,8,3,5,0,0,0,-99,,40.603448
512,40.603448,9,3,5,133,0,146,-99,50,40.603448
513,40.862069,1,2,1,2,0,147,80,,40.862069
514,40.862069,8,4,5,0,0,0,-99,,40.862069
515,40.862069,9,4,5,133,0,148,-99,50,40.862069
516,40.913793,1,3,2,2,0,147,80,,40.913793
