0.03333,MOT_mc_bg_black_00,seat100-0,,
15.79842,2,j4-2,,
15.79842,3,j4-2,,
15.79842,4,j4-2,,
15.79842,5,j4-2,,
16.19838,1,sj2,,
16.19838,2,sj2,,
16.19838,3,sj2,,
16.19838,4,sj2,,
16.19838,5,sj2,,
16.63167,1,hj2,,
16.63167,2,hj2,,
16.63167,3,hj2,,
16.63167,4,hj2,,
16.63167,5,hj2,,
17.131619999999998,MOT_mc_stage_color_00,b-flash,,
17.331599999999998,1,lp2,,
17.331599999999998,2,lp2,,
17.331599999999998,3,lp2,,
17.331599999999998,4,lp2,,
17.331599999999998,5,lp2,,
18.09819,MOT_mc_stage_color_00,b-r,,
18.23151,1,,l1,
18.23151,2,,,
18.23151,3,,,
18.23151,4,,,
18.23151,5,,,
18.63147,1,,,
18.63147,2,,l1,
18.63147,3,,l1,
18.63147,4,,,
18.63147,5,,,
19.06476,1,,,
19.06476,2,,,
19.06476,3,,,
19.06476,4,,l1,
19.06476,5,,l1,
19.46472,1,2-4,,
19.46472,2,2-4,,
19.46472,3,2-4,,
19.46472,4,2-4,,
19.46472,5,2-4,,
19.86468,1,lp4,lb0,
19.86468,2,w4,,
19.86468,3,w4,,
19.86468,4,w4,,
19.86468,5,w4,,
20.23131,1,,,
20.23131,2,,lb0,
20.23131,3,,lb0,
20.23131,4,,,
20.23131,5,,,
20.6646,1,,,
20.6646,2,,,
20.6646,3,,,
20.6646,4,,lb0,
20.6646,5,,lb0,
21.3312,1,j4-1,,
21.3312,2,j4-1,,
21.3312,3,j4-1,,
21.3312,4,j4-1,,
21.3312,5,j4-1,,
21.797819999999998,1,1-2,,
21.797819999999998,2,1-2,,
21.797819999999998,3,1-2,,
21.797819999999998,4,1-2,,
21.797819999999998,5,1-2,,
22.26444,1,sj2,,
22.26444,2,sj2,,
22.26444,3,sj2,,
22.26444,4,sj2,,
22.26444,5,sj2,,
22.73106,1,sj2,,
22.73106,2,sj2,,
22.73106,3,sj2,,
22.73106,4,sj2,,
22.73106,5,sj2,,
23.19768,1,j2-4,,
23.19768,2,j2-4,,
23.19768,3,j2-4,,
23.19768,4,j2-4,,
23.19768,5,j2-4,,
23.630969999999998,1,lp4,,
23.630969999999998,2,lp4,,
23.630969999999998,3,lp4,,
23.630969999999998,4,lp4,,
23.630969999999998,5,lp4,,
25.09749,1,j4-2,,
25.09749,2,j4-2,,
25.09749,3,j4-2,,
25.09749,4,j4-2,,
25.09749,5,j4-2,,
25.53078,1,lp2,,
25.53078,2,lp2,,
25.53078,3,lp2,,
25.53078,4,lp2,,
25.53078,5,lp2,,
28.83045,1,2-3,,
28.83045,2,2-3,,
28.83045,3,2-3,,
28.83045,4,2-3,,
28.83045,5,2-3,,
29.097089999999998,MOT_mc_light_up_00,l3,,
29.097089999999998,MOT_mc_light_center_00,l1,,
29.097089999999998,MOT_mc_bg_black_00,b20-65,,
29.16375,MOT_mc_light_under_00,l2,,
29.16375,MOT_mc_stage_color_00,r-b,,
29.19708,1,sj3,,
29.19708,2,sj3,,
29.19708,3,sj3,,
29.19708,4,sj3,,
29.19708,5,sj3,,
29.530379999999997,1,lp3,,
29.530379999999997,2,w3,,
29.530379999999997,3,w3,,
29.530379999999997,4,w3,,
29.530379999999997,5,w3,,
29.79702,1,,r1,
30.296969999999998,1,3-1,r2,
30.63027,1,1-4,,
30.9969,1,lp4,,
32.39676,1,j4-2,,
32.86338,1,lp2,,
34.329899999999995,1,2-3,,
34.729859999999995,1,3-1,,
35.129819999999995,1,j1-4,,
35.59644,1,lp4,,
36.12972,2,3-4,,
36.12972,3,3-4,,
36.12972,4,3-4,,
36.12972,5,3-4,,
36.296369999999996,1,,rb1,
36.49635,2,w4,,
36.49635,3,w4,,
36.49635,4,w4,,
36.49635,5,w4,,
36.696329999999996,1,4-1,,
37.06296,1,w1,,
37.19628,1,,rb0,
37.962869999999995,1,j1-4,,
38.82945,1,sj4,,
39.26274,1,w4,,
39.69603,1,j4-2,,
40.16265,1,lp2,,
41.629169999999995,1,2-3,,
42.029129999999995,1,3-1,,
42.429089999999995,1,j1-4,,
42.89571,1,lp4,,
43.42899,1,j4-1,,
43.42899,2,4-3,,
43.42899,3,4-3,,
43.42899,4,4-3,,
43.42899,5,4-3,,
43.72896,MOT_mc_stage_color_00,b-flash,,
43.82895,2,w3,,
43.82895,3,w3,,
43.82895,4,w3,,
43.82895,5,w3,,
43.86228,1,sj1,,
44.3289,1,j1-3,,
44.76219,1,lp3,,
45.3288,4,3-2,,
45.42879,2,3-2,,
45.52878,1,3-2,,
45.628769999999996,3,3-2,,
45.695429999999995,5,3-2,,
46.26204,4,2-1,,
46.36203,2,2-1,,
46.462019999999995,1,2-1,,
46.56201,3,2-1,,
46.62867,5,2-1,,
46.895309999999995,1,sj1,,
46.92864,2,w1,,
46.92864,3,w1,,
46.92864,4,w1,,
46.92864,5,w1,,
47.328599999999994,1,1-3,,
47.728559999999995,1,lp3,,
48.861779999999996,1,j3-1,,
49.261739999999996,1,w1,,
49.261739999999996,4,1-3,,
49.261739999999996,5,1-3,,
49.695029999999996,2,1-3,,
49.695029999999996,3,1-3,,
50.094989999999996,1,1-2,,
50.094989999999996,2,3-2,,
50.094989999999996,3,3-2,,
50.094989999999996,4,3-2,,
50.094989999999996,5,3-2,,
50.59494,1,sj2,,
50.59494,2,lp2,,
50.59494,3,lp2,,
50.59494,4,lp2,,
50.59494,5,lp2,,
51.02823,1,2-3,,
51.6615,1,3-4,,
51.6615,2,2-4,,
51.6615,3,2-4,,
51.6615,4,2-4,,
51.6615,5,2-4,,
52.06146,1,lp4,,
52.06146,2,lp4,,
52.06146,3,lp4,,
52.06146,4,lp4,,
52.06146,5,lp4,,
52.6614,1,4-3,,
52.6614,2,4-3,,
52.6614,3,4-3,,
52.6614,4,4-3,,
52.6614,5,4-3,,
52.994699999999995,1,lp3,,
52.994699999999995,2,lp3,,
52.994699999999995,3,lp3,,
52.994699999999995,4,lp3,,
52.994699999999995,5,lp3,,
53.49465,1,j3-4,,
53.49465,2,j3-4,,
53.49465,3,j3-4,,
53.49465,4,j3-4,,
53.49465,5,j3-4,,
53.96127,1,4-1,,
53.96127,2,4-1,,
53.96127,3,4-1,,
53.96127,4,4-1,,
53.96127,5,4-1,,
54.39456,1,j1-2,,
54.39456,2,j1-2,,
54.39456,3,j1-2,,
54.39456,4,j1-2,,
54.39456,5,j1-2,,
54.79452,1,lp2,,
54.79452,2,lp2,,
54.79452,3,lp2,,
54.79452,4,lp2,,
54.79452,5,lp2,,
55.29447,1,2-4,,
55.29447,2,2-4,,
55.29447,3,2-4,,
55.29447,4,2-4,,
55.29447,5,2-4,,
55.69443,1,lp4,,
55.69443,2,lp4,,
55.69443,3,lp4,,
55.69443,4,lp4,,
55.69443,5,lp4,,
56.194379999999995,1,j4-2,,
56.194379999999995,2,j4-2,,
56.194379999999995,3,j4-2,,
56.194379999999995,4,j4-2,,
56.194379999999995,5,j4-2,,
56.627669999999995,1,lp2,,
56.627669999999995,2,lp2,,
56.627669999999995,3,lp2,,
56.627669999999995,4,lp2,,
56.627669999999995,5,lp2,,
59.394059999999996,1,2-3,,
59.394059999999996,2,2-3,,
59.394059999999996,3,2-3,,
59.394059999999996,4,2-3,,
59.394059999999996,5,2-3,,
59.76069,1,hj3,,
59.76069,2,hj3,,
59.76069,3,hj3,,
59.76069,4,hj3,,
59.76069,5,hj3,,
60.16065,MOT_mc_bg_black_00,b45-20,,
60.227309999999996,MOT_mc_light_under_00,l1,,
60.260639999999995,MOT_mc_light_up_00,l4,,
60.260639999999995,MOT_mc_light_center_00,l3,,
60.260639999999995,MOT_mc_stage_color_00,b-flash,,
60.327299999999994,1,sj3,,
60.327299999999994,2,sj3,,
60.327299999999994,3,sj3,,
60.327299999999994,4,sj3,,
60.327299999999994,5,sj3,,
60.76059,1,j3-1,,
60.76059,2,w3,,
60.76059,3,w3,,
60.76059,4,w3,,
60.76059,5,w3,,
61.16055,1,1-2,,
61.16055,2,3-1,,
61.16055,3,3-1,,
61.16055,4,3-1,,
61.16055,5,3-1,,
61.56051,1,lp2,,
61.56051,2,lp1,,
61.56051,3,lp1,,
61.56051,4,lp1,,
61.56051,5,lp1,,
62.79372,1,2-1,,
62.79372,2,1-3,,
62.79372,3,1-3,,
62.79372,4,1-3,,
62.79372,5,1-3,,
63.19368,2,w3,,
63.19368,3,w3,,
63.19368,4,w3,,
63.19368,5,w3,,
63.19368,1,w1,,
63.36033,MOT_mc_stage_color_00,b-flash,,
63.59364,1,1-4,,
64.02693,1,4-3,,
64.46021999999999,1,3-2,,
64.86018,1,j2-4,,
64.86018,2,j2-4,,
64.86018,3,j2-4,,
64.86018,4,j2-4,,
64.86018,5,j2-4,,
64.86018,2,3-4,,
64.86018,3,3-4,,
64.86018,4,3-4,,
64.86018,5,3-4,,
65.29347,1,j4-2,,
65.29347,2,j4-2,,
65.29347,3,j4-2,,
65.29347,4,j4-2,,
65.29347,5,j4-2,,
65.72676,1,sj2,,
65.72676,2,sj2,,
65.72676,3,sj2,,
65.72676,4,sj2,,
65.72676,5,sj2,,
66.19337999999999,1,hj2,,
66.19337999999999,2,hj2,,
66.19337999999999,3,hj2,,
66.19337999999999,4,hj2,,
66.19337999999999,5,hj2,,
66.59334,MOT_mc_stage_color_00,b-flash,,
66.89331,1,lp2,,
66.89331,2,lp2,,
66.89331,3,lp2,,
66.89331,4,lp2,,
66.89331,5,lp2,,
67.85988,1,,r1,
67.85988,2,,,
67.85988,3,,,
67.85988,4,,,
67.85988,5,,,
68.25984,1,,,
68.25984,2,,r1,
68.25984,3,,r1,
68.25984,4,,,
68.25984,5,,,
68.69313,1,,,
68.69313,2,,,
68.69313,3,,,
68.69313,4,,r1,
68.69313,5,,r1,
69.05976,1,2-4,,
69.05976,2,2-4,,
69.05976,3,2-4,,
69.05976,4,2-4,,
69.05976,5,2-4,,
69.49305,1,lp4,rb0,
69.49305,2,w4,,
69.49305,3,w4,,
69.49305,4,w4,,
69.49305,5,w4,,
69.85968,1,,,
69.85968,2,,rb0,
69.85968,3,,rb0,
69.85968,4,,,
69.85968,5,,,
70.29297,1,,,
70.29297,2,,,
70.29297,3,,,
70.29297,4,,rb0,
70.29297,5,,rb0,
70.82625,1,j4-1,,
70.82625,2,j4-1,,
70.82625,3,j4-1,,
70.82625,4,j4-1,,
70.82625,5,j4-1,,
71.29287,1,1-2,,
71.29287,2,1-2,,
71.29287,3,1-2,,
71.29287,4,1-2,,
71.29287,5,1-2,,
71.75949,1,sj2,,
71.75949,2,sj2,,
71.75949,3,sj2,,
71.75949,4,sj2,,
71.75949,5,sj2,,
72.22610999999999,1,sj2,,
72.22610999999999,2,sj2,,
72.22610999999999,3,sj2,,
72.22610999999999,4,sj2,,
72.22610999999999,5,sj2,,
72.75939,1,j2-4,,
72.75939,2,j2-4,,
72.75939,3,j2-4,,
72.75939,4,j2-4,,
72.75939,5,j2-4,,
73.19268,1,lp4,,
73.19268,2,lp4,,
73.19268,3,lp4,,
73.19268,4,lp4,,
73.19268,5,lp4,,
74.59254,1,j4-2,,
74.59254,2,j4-2,,
74.59254,3,j4-2,,
74.59254,4,j4-2,,
74.59254,5,j4-2,,
74.92584,MOT_mc_stage_color_00,b-flash,,
74.99249999999999,1,2-3,,
74.99249999999999,2,2-3,,
74.99249999999999,3,2-3,,
74.99249999999999,4,2-3,,
74.99249999999999,5,2-3,,
75.39246,1,lp3,,
75.39246,2,lp3,,
75.39246,3,lp3,,
75.39246,4,lp3,,
75.39246,5,lp3,,
76.3257,1,3-2,,
76.3257,2,3-2,,
76.3257,3,3-2,,
76.3257,4,3-2,,
76.3257,5,3-2,,
76.55901,1,2-3,,
76.55901,2,2-3,,
76.55901,3,2-3,,
76.55901,4,2-3,,
76.55901,5,2-3,,
76.85898,1,3-4,,
76.85898,2,3-4,,
76.85898,3,3-4,,
76.85898,4,3-4,,
76.85898,5,3-4,,
77.22561,1,j4-1,,
77.22561,2,j4-1,,
77.22561,3,j4-1,,
77.22561,4,j4-1,,
77.22561,5,j4-1,,
77.62557,1,lp1,,
77.62557,2,lp1,,
77.62557,3,lp1,,
77.62557,4,lp1,,
77.62557,5,lp1,,
78.05886,MOT_mc_stage_color_00,b-flash,,
78.15885,1,sj1,,
78.15885,2,sj1,,
78.15885,3,sj1,,
78.15885,4,sj1,,
78.15885,5,sj1,,
78.59214,1,sj1,,
78.59214,2,sj1,,
78.59214,3,sj1,,
78.59214,4,sj1,,
78.59214,5,sj1,,
79.02543,1,sj1,,
79.02543,2,sj1,,
79.02543,3,sj1,,
79.02543,4,sj1,,
79.02543,5,sj1,,
79.45872,1,1-4,,
79.45872,2,1-4,,
79.45872,3,1-4,,
79.45872,4,1-4,,
79.45872,5,1-4,,
79.92533999999999,1,j4-2,,
79.92533999999999,2,j4-2,,
79.92533999999999,3,j4-2,,
79.92533999999999,4,j4-2,,
79.92533999999999,5,j4-2,,
80.39196,1,2-3,,
80.39196,2,2-3,,
80.39196,3,2-3,,
80.39196,4,2-3,,
80.39196,5,2-3,,
80.79191999999999,1,hj3,,
80.79191999999999,2,hj3,,
80.79191999999999,3,hj3,,
80.79191999999999,4,hj3,,
80.79191999999999,5,hj3,,
81.25854,MOT_mc_stage_color_00,b-flash,,
81.49185,1,3-4,,
81.49185,2,3-4,,
81.49185,3,3-4,,
81.49185,4,3-4,,
81.49185,5,3-4,,
81.85848,1,j4-1,,
81.85848,2,4-3,,
81.85848,4,4-3,,
81.85848,5,4-3,,
81.85848,3,4-3,,
82.29177,1,j1-2,,
82.29177,2,w3,,
82.29177,4,w3,,
82.29177,5,w3,,
82.29177,3,w3,,
82.72506,1,sj2,,
83.12501999999999,1,lp2,,
83.69162999999999,1,2-4,,
84.09159,1,lp4,,
85.42479,1,j3-1,,
85.42479,2,j3-1,,
85.42479,3,j3-1,,
85.42479,4,j3-1,,
85.42479,5,j3-1,,
85.42479,1,j4-1,,
85.89141,1,1-2,,
85.89141,2,1-2,,
85.89141,3,1-2,,
85.89141,4,1-2,,
85.89141,5,1-2,,
86.35803,1,sj2,,
86.35803,2,sj2,,
86.35803,3,sj2,,
86.35803,4,sj2,,
86.35803,5,sj2,,
86.82464999999999,1,sj2,,
86.82464999999999,2,sj2,,
86.82464999999999,3,sj2,,
86.82464999999999,4,sj2,,
86.82464999999999,5,sj2,,
87.35793,1,j2-4,,
87.35793,2,j2-4,,
87.35793,3,j2-4,,
87.35793,4,j2-4,,
87.35793,5,j2-4,,
87.79122,1,lp4,,
87.79122,2,lp4,,
87.79122,3,lp4,,
87.79122,4,lp4,,
87.79122,5,lp4,,
89.19108,1,j4-2,,
89.19108,2,j4-2,,
89.19108,3,j4-2,,
89.19108,4,j4-2,,
89.19108,5,j4-2,,
89.62437,1,lp2,,
89.62437,2,lp2,,
89.62437,3,lp2,,
89.62437,4,lp2,,
89.62437,5,lp2,,
92.42408999999999,1,2-3,,
92.42408999999999,2,2-3,,
92.42408999999999,3,2-3,,
92.42408999999999,4,2-3,,
92.42408999999999,5,2-3,,
92.79072,1,sj3,,
92.79072,2,sj3,,
92.79072,3,sj3,,
92.79072,4,sj3,,
92.79072,5,sj3,,
93.19068,MOT_mc_stage_color_00,b-flash,,
93.22400999999999,MOT_mc_bg_black_00,b20-65,,
93.25734,MOT_mc_light_up_00,l1,,
93.25734,MOT_mc_light_center_00,l1,,
93.25734,MOT_mc_light_under_00,l2,,
93.29066999999999,1,sj3,,
93.29066999999999,2,sj3,,
93.29066999999999,3,sj3,,
93.29066999999999,4,sj3,,
93.29066999999999,5,sj3,,
93.69063,1,j3-1,,
93.69063,2,w3,,
93.69063,3,w3,,
93.69063,4,w3,,
93.69063,5,w3,,
94.12392,1,lp1,,
94.65719999999999,1,1-2,,
94.65719999999999,2,3-1,,
94.65719999999999,3,3-1,,
94.65719999999999,4,3-1,,
94.65719999999999,5,3-1,,
95.05716,1,lp2,,
95.05716,2,lp1,,
95.05716,3,lp1,,
95.05716,4,lp1,,
95.05716,5,lp1,,
95.9904,1,2-4,,
96.45702,1,sj4,,
96.89031,1,sj4,,
97.3236,1,sj4,,
97.82355,1,4-1,,
98.25684,1,1-2,,
98.69013,1,lp2,,
100.12331999999999,1,2-1,,
100.12331999999999,2,1-3,,
100.12331999999999,3,1-3,,
100.12331999999999,4,1-3,,
100.12331999999999,5,1-3,,
100.52328,1,1-4,,
100.52328,2,w3,,
100.52328,3,w3,,
100.52328,4,w3,,
100.52328,5,w3,,
100.95657,1,j4-3,,
101.38986,1,lp3,,
101.9898,1,3-2,,
102.38976,1,j2-4,,
102.38976,2,j2-4,,
102.38976,3,j2-4,,
102.38976,4,j2-4,,
102.38976,5,j2-4,,
102.38976,2,3-4,,
102.38976,3,3-4,,
102.38976,4,3-4,,
102.38976,5,3-4,,
102.85638,1,j4-2,,
102.85638,2,j4-2,,
102.85638,3,j4-2,,
102.85638,4,j4-2,,
102.85638,5,j4-2,,
103.323,1,lp2,,
103.323,2,lp2,,
103.323,3,lp2,,
103.323,4,lp2,,
103.323,5,lp2,,
105.55610999999999,1,j2-3,,
105.55610999999999,2,j2-3,,
105.55610999999999,3,j2-3,,
105.55610999999999,4,j2-3,,
105.55610999999999,5,j2-3,,
106.02273,1,lp3,,
106.02273,2,lp3,,
106.02273,3,lp3,,
106.02273,4,lp3,,
106.02273,5,lp3,,
107.52257999999999,1,j3-4,,
107.52257999999999,2,j3-4,,
107.52257999999999,3,j3-4,,
107.52257999999999,4,j3-4,,
107.52257999999999,5,j3-4,,
107.75589,MOT_mc_bg_black_00,b65-20,,
107.82254999999999,MOT_mc_light_under_00,l1,,
107.85588,MOT_mc_light_up_00,l4,,
107.85588,MOT_mc_light_center_00,l3,,
107.85588,MOT_mc_stage_color_00,b-flash,,
107.92254,1,4-3,,
107.92254,2,4-3,,
107.92254,3,4-3,,
107.92254,4,4-3,,
107.92254,5,4-3,,
108.32249999999999,1,lp3,,
108.32249999999999,2,lp3,,
108.32249999999999,3,lp3,,
108.32249999999999,4,lp3,,
108.32249999999999,5,lp3,,
109.25573999999999,1,3-2,,
109.25573999999999,2,3-2,,
109.25573999999999,3,3-2,,
109.25573999999999,4,3-2,,
109.25573999999999,5,3-2,,
109.48904999999999,1,2-3,,
109.48904999999999,2,2-3,,
109.48904999999999,3,2-3,,
109.48904999999999,4,2-3,,
109.48904999999999,5,2-3,,
109.78902,1,3-4,,
109.78902,2,3-4,,
109.78902,3,3-4,,
109.78902,4,3-4,,
109.78902,5,3-4,,
110.15565,1,j4-1,,
110.15565,2,j4-1,,
110.15565,3,j4-1,,
110.15565,4,j4-1,,
110.15565,5,j4-1,,
110.55561,1,lp1,,
110.55561,2,lp1,,
110.55561,3,lp1,,
110.55561,4,lp1,,
110.55561,5,lp1,,
110.92223999999999,MOT_mc_stage_color_00,b-flash,,
111.08888999999999,1,sj1,,
111.08888999999999,2,sj1,,
111.08888999999999,3,sj1,,
111.08888999999999,4,sj1,,
111.08888999999999,5,sj1,,
111.52217999999999,1,sj1,,
111.52217999999999,2,sj1,,
111.52217999999999,3,sj1,,
111.52217999999999,4,sj1,,
111.52217999999999,5,sj1,,
111.95546999999999,1,sj1,,
111.95546999999999,2,sj1,,
111.95546999999999,3,sj1,,
111.95546999999999,4,sj1,,
111.95546999999999,5,sj1,,
112.38875999999999,1,1-4,,
112.38875999999999,2,1-4,,
112.38875999999999,3,1-4,,
112.38875999999999,4,1-4,,
112.38875999999999,5,1-4,,
112.85538,1,j4-2,,
112.85538,2,j4-2,,
112.85538,3,j4-2,,
112.85538,4,j4-2,,
112.85538,5,j4-2,,
113.22201,MOT_mc_stage_color_00,y-flash,,
113.42199,1,2-3,,
113.42199,2,2-3,,
113.42199,3,2-3,,
113.42199,4,2-3,,
113.42199,5,2-3,,
113.68862999999999,MOT_mc_stage_color_00,r-flash,,
113.82195,1,3-4,,
113.82195,2,3-4,,
113.82195,3,3-4,,
113.82195,4,3-4,,
113.82195,5,3-4,,
114.12191999999999,MOT_mc_stage_color_00,b-flash,,
114.22191,1,lp4,,
114.22191,2,lp4,,
114.22191,3,lp4,,
114.22191,4,lp4,,
114.22191,5,lp4,,
114.78851999999999,1,j4-1,,
114.78851999999999,2,4-3,,
114.78851999999999,4,4-3,,
114.78851999999999,5,4-3,,
114.78851999999999,3,4-3,,
115.22180999999999,1,j1-2,,
115.22180999999999,2,w3,,
115.22180999999999,4,w3,,
115.22180999999999,5,w3,,
115.22180999999999,3,w3,,
115.65509999999999,1,sj2,,
116.05506,1,lp2,,
116.62167,1,2-4,,
117.02163,1,lp4,,
118.35482999999999,1,j3-1,,
118.35482999999999,2,j3-1,,
118.35482999999999,3,j3-1,,
118.35482999999999,4,j3-1,,
118.35482999999999,5,j3-1,,
118.35482999999999,1,j4-1,,
118.82145,1,1-2,,
118.82145,2,1-2,,
118.82145,3,1-2,,
118.82145,4,1-2,,
118.82145,5,1-2,,
119.28806999999999,1,sj2,,
119.28806999999999,2,sj2,,
119.28806999999999,3,sj2,,
119.28806999999999,4,sj2,,
119.28806999999999,5,sj2,,
119.75469,1,sj2,,
119.75469,2,sj2,,
119.75469,3,sj2,,
119.75469,4,sj2,,
119.75469,5,sj2,,
120.25464,1,j2-4,,
120.25464,2,j2-4,,
120.25464,3,j2-4,,
120.25464,4,j2-4,,
120.25464,5,j2-4,,
120.68793,1,lp4,,
120.68793,2,lp4,,
120.68793,3,lp4,,
120.68793,4,lp4,,
120.68793,5,lp4,,
122.08779,1,j4-2,,
122.08779,2,j4-2,,
122.08779,3,j4-2,,
122.08779,4,j4-2,,
122.08779,5,j4-2,,
122.52108,1,lp2,,
122.52108,2,lp2,,
122.52108,3,lp2,,
122.52108,4,lp2,,
122.52108,5,lp2,,
123.92093999999999,4,2-3,,
123.92093999999999,5,2-3,,
124.3209,4,w3,,
124.3209,5,w3,,
125.78742,3,2-3,,
125.78742,2,2-3,,
125.78742,4,3-1,,
125.78742,5,3-1,,
126.18737999999999,2,w3,,
126.18737999999999,3,w3,,
126.18737999999999,4,w1,,
126.18737999999999,5,w1,,
127.6539,3,3-4,,
127.6539,2,3-4,,
127.6539,4,1-4,,
127.6539,5,1-4,,
127.6539,1,j2-4,,
128.05386,2,w4,,
128.05386,3,w4,,
128.05386,4,w4,,
128.05386,5,w4,,
128.05386,1,w4,,
128.05386,1,lp4,,
128.05386,2,lp4,,
128.05386,3,lp4,,
128.05386,4,lp4,,
128.05386,5,lp4,,
129.42039,1,j4-3,,
129.42039,2,j4-3,,
129.42039,3,j4-3,,
129.42039,4,j4-3,,
129.42039,5,j4-3,,
129.62037,MOT_mc_bg_black_00,b20-65,,
129.85368,MOT_mc_light_up_00,l1,,
129.85368,MOT_mc_light_center_00,l1,,
129.85368,MOT_mc_speaker_00,stay,,
129.85368,MOT_mc_light_under_00,l2,,
129.85368,1,w3,,
129.85368,2,w3,,
129.85368,3,w3,,
129.85368,4,w3,,
129.85368,5,w3,,
