0.03333,MOT_mc_bg_black_00,seat100-0,,
2.13312,MOT_mc_stage_color_00,b-flash,,
2.13312,MOT_mc_light_up_00,l1,,
2.13312,MOT_mc_light_center_00,l1,,
2.13312,MOT_mc_light_under_00,l1,,
2.13312,MOT_mc_bg_black_00,b80-65,,
2.13312,MOT_mc_speaker_00,temp1,,
23.49765,3,j3-4,,,
23.830949999999998,4,j3-4,,,
23.830949999999998,5,j3-4,,,
23.830949999999998,1,j2-3,,,
24.16425,2,j4-1,,,
24.16425,3,j4-1,,,
24.49755,4,j4-1,,,
24.49755,5,j4-1,,,
24.49755,1,j3-4,,,
24.9975,1,4-1,,,
25.030829999999998,2,1-2,,,
25.030829999999998,3,1-2,,,
25.064159999999998,4,1-2,,,
25.064159999999998,5,1-2,,,
25.43079,1,j1-2,,,
25.43079,2,j2-3,,,
25.43079,3,j2-3,,,
25.43079,4,j2-3,,,
25.43079,5,j2-3,,,
25.864079999999998,1,lp2,,,
25.864079999999998,2,lp3,,,
25.864079999999998,3,lp3,,,
25.864079999999998,4,lp3,,,
25.864079999999998,5,lp3,,,
26.19738,4,3-4,,,
26.264039999999998,2,3-4,,,
26.3307,1,2-3,,,
26.39736,3,3-4,,,
26.464019999999998,5,3-4,,,
27.03063,1,j3-4,,,
27.03063,2,j4-1,,,
27.03063,3,j4-1,,,
27.03063,4,j4-1,,,
27.03063,5,j4-1,,,
27.53058,1,lp4,,,
27.53058,2,lp1,,,
27.53058,3,lp1,,,
27.53058,4,lp1,,,
27.53058,5,lp1,,,
27.897209999999998,5,1-2,,,
27.96387,3,1-2,,,
28.03053,1,4-1,,,
28.097189999999998,2,1-2,,,
28.16385,4,1-2,,,
28.46382,MOT_mc_light_up_00,l2,,
28.46382,MOT_mc_light_center_00,l2,,
28.46382,MOT_mc_light_under_00,l2,,
28.46382,MOT_mc_bg_black_00,b45-65,,
28.46382,2,2-3,,,
28.46382,3,2-3,,,
28.46382,4,2-3,,,
28.46382,5,2-3,,,
28.46382,1,1-2,,f1,
28.46382,2,,,,D20
28.46382,3,,,,D20
28.46382,4,,,,D20
28.46382,5,,,,D20
28.897109999999998,1,lp2,,,
29.130419999999997,1,j2-3,,,
29.39706,5,w3,,,
29.39706,4,w3,,,
29.39706,3,w3,,,
29.39706,2,w3,,,
29.6637,1,lp3,,,
29.86368,2,3-4,,,
29.86368,3,3-4,,,
29.86368,4,3-4,,,
29.86368,5,3-4,,,
30.03033,1,3-4,l1,,
30.530279999999998,1,,l2,,
30.79692,5,w4,,,
30.79692,4,w4,,,
30.79692,3,w4,,,
30.79692,2,w4,,,
30.89691,1,lp4,,,
31.39686,2,4-1,,,
31.39686,3,4-1,,,
31.39686,4,4-1,,,
31.39686,5,4-1,,,
31.46352,1,j4-1,,,
31.963469999999997,1,1-2,lb1,,
32.3301,5,w1,,,
32.3301,4,w1,,,
32.3301,3,w1,,,
32.3301,2,w1,,,
32.76339,2,1-2,,,
32.76339,3,1-2,,,
32.76339,4,1-2,,,
32.76339,5,1-2,,,
32.76339,1,,lb0,,
32.89671,1,w2,,,
33.13002,1,2-3,,,
33.62997,2,2-3,,,
33.62997,3,2-3,,,
33.62997,4,2-3,,,
33.62997,5,2-3,,,
33.62997,1,3-4,,,
33.9966,2,j3-4,,,
33.9966,3,j3-4,,,
33.9966,4,j3-4,,,
33.9966,5,j3-4,,,
34.12992,1,j4-1,,,
34.46322,2,4-1,,,
34.46322,3,4-1,,,
34.46322,4,4-1,,,
34.46322,5,4-1,,,
34.663199999999996,1,1-2,r1,,
35.16315,1,,r2,,
35.39646,5,w1,,,
35.39646,4,w1,,,
35.39646,3,w1,,,
35.39646,2,w1,,,
35.529779999999995,1,lp2,,,
35.72976,2,1-2,,,
35.72976,3,1-2,,,
35.72976,4,1-2,,,
35.72976,5,1-2,,,
36.26304,1,2-3,,,
36.62967,1,j3-4,,,
36.663,5,w2,,,
36.663,4,w2,,,
36.663,3,w2,,,
36.663,2,w2,,,
37.06296,1,lp4,,,
37.46292,2,2-3,,,
37.46292,3,2-3,,,
37.46292,4,2-3,,,
37.46292,5,2-3,,,
37.46292,1,4-1,rb1,,
37.962869999999995,1,,rb0,,
38.396159999999995,5,w3,,,
38.396159999999995,4,w3,,,
38.396159999999995,3,w3,,,
38.396159999999995,2,w3,,,
38.396159999999995,1,w1,,,
38.52948,2,sp3-4,,,
38.52948,3,sp3-4,,,
38.52948,4,sp3-4,,,
38.52948,5,sp3-4,,,
38.52948,1,sp1-2,,,
39.196079999999995,1,j2-3,,,
39.22941,2,j4-1,,,
39.22941,3,j4-1,,,
39.22941,4,j4-1,,,
39.22941,5,j4-1,,,
39.76269,1,lp3,,,
40.29597,5,w1,,,
40.29597,4,w1,,,
40.29597,3,w1,,,
40.29597,2,w1,,,
40.52928,2,1-2,l2,,
40.52928,3,1-2,rb0,,
40.52928,4,1-2,l2,,
40.52928,5,1-2,rb0,,
40.52928,1,3-4,,,
40.96257,1,lp4,,,
41.195879999999995,1,j4-1,,,
41.46252,5,w2,,,
41.46252,4,w2,,,
41.46252,3,w2,,,
41.46252,2,w2,,,
41.72916,1,lp1,,,
41.92914,2,2-3,l3,,
41.92914,3,2-3,l1,,
41.92914,4,2-3,l3,,
41.92914,5,2-3,l1,,
42.09579,1,1-2,l1,,
42.59574,1,,l2,,
42.862379999999995,5,w3,,,
42.862379999999995,4,w3,,,
42.862379999999995,3,w3,,,
42.862379999999995,2,w3,,,
42.96237,1,lp2,,,
43.46232,2,3-4,l4,,
43.46232,3,3-4,l2,,
43.46232,4,3-4,l4,,
43.46232,5,3-4,l2,,
43.52898,1,j2-3,,,
44.028929999999995,1,3-4,lb1,,
44.395559999999996,5,w4,,,
44.395559999999996,4,w4,,,
44.395559999999996,3,w4,,,
44.395559999999996,2,w4,,,
44.828849999999996,2,4-1,lb3,,
44.828849999999996,3,4-1,lb1,,
44.828849999999996,4,4-1,lb3,,
44.828849999999996,5,4-1,lb1,,
44.828849999999996,1,,lb0,,
44.96217,1,w4,,,
45.195479999999996,1,4-1,,,
45.695429999999995,1,1-2,,,
45.76209,5,w1,,,
45.76209,4,w1,,,
45.76209,3,w1,,,
45.76209,2,w1,,,
46.062059999999995,2,1-2,lb2,,
46.062059999999995,3,1-2,lb0,,
46.062059999999995,4,1-2,lb2,,
46.062059999999995,5,1-2,lb0,,
46.19538,1,j2-3,,,
46.72866,1,3-4,r1,,
46.9953,5,w2,,,
46.9953,4,w2,,,
46.9953,3,w2,,,
46.9953,2,w2,,,
47.228609999999996,1,,r2,,
47.59524,1,lp4,,,
47.79522,2,2-3,lb1,,
47.79522,3,2-3,r1,,
47.79522,4,2-3,lb1,,
47.79522,5,2-3,r1,,
48.3285,1,4-1,,,
48.69513,1,j1-2,,,
48.72846,5,w3,,,
48.72846,4,w3,,,
48.72846,3,w3,,,
48.72846,2,w3,,,
49.12842,1,lp2,,,
49.361729999999994,2,3-4,lb0,,
49.361729999999994,3,3-4,r2,,
49.361729999999994,4,3-4,lb0,,
49.361729999999994,5,3-4,r2,,
49.52838,1,2-3,rb1,,
50.02833,1,,rb0,,
50.29497,5,w4,,,
50.29497,4,w4,,,
50.29497,3,w4,,,
50.29497,2,w4,,,
50.461619999999996,1,w3,,,
50.59494,1,sp3-4,,,
50.69493,2,sp4-1,l1,,
50.69493,3,sp4-1,rb1,,
50.69493,4,sp4-1,l1,,
50.69493,5,sp4-1,rb1,,
51.26154,1,j4-1,,,
51.294869999999996,2,j1-2,,,
51.294869999999996,3,j1-2,,,
51.294869999999996,4,j1-2,,,
51.294869999999996,5,j1-2,,,
51.82815,1,lp1,,,
52.36143,5,w2,,,
52.36143,4,w2,,,
52.36143,3,w2,,,
52.36143,2,w2,,,
52.561409999999995,MOT_mc_stage_color_00,y-flash,,
52.561409999999995,MOT_mc_light_up_00,l2,,
52.561409999999995,MOT_mc_light_center_00,l2,,
52.561409999999995,MOT_mc_light_under_00,l2,,
52.561409999999995,MOT_mc_bg_black_00,b65-45,,
52.561409999999995,2,2-3,lb0,,
52.561409999999995,3,2-3,r2,,
52.561409999999995,4,2-3,lb0,,
52.561409999999995,5,2-3,r2,,
52.561409999999995,1,1-2,r1,,
52.994699999999995,1,lp2,,,
52.994699999999995,2,lp3,,,
52.994699999999995,3,lp3,,,
52.994699999999995,4,lp3,,,
52.994699999999995,5,lp3,,,
53.92794,1,2-3,,,
54.29457,1,3-4,r2,,
54.79452,1,4-1,,,
55.26114,1,1-2,rb1,,
55.59444,1,2-3,rb0,,
55.59444,2,3-4,l1,,
55.59444,3,3-4,rb1,,
55.59444,4,3-4,l1,,
55.59444,5,3-4,rb1,,
56.02773,1,lp3,,,
56.02773,2,lp4,,,
56.02773,3,lp4,,,
56.02773,4,lp4,,,
56.02773,5,lp4,,,
56.161049999999996,1,3-4,,,
56.49435,1,4-1,,,
56.92764,1,j1-2,,,
57.394259999999996,1,lp2,,,
58.72746,MOT_mc_stage_color_00,y-flash,,
58.72746,2,4-1,lb0,,
58.72746,3,4-1,r2,,
58.72746,4,4-1,lb0,,
58.72746,5,4-1,r2,,
58.72746,1,2-3,r1,,
59.16075,2,lp1,,,
59.16075,3,lp1,,,
59.16075,4,lp1,,,
59.16075,5,lp1,,,
59.16075,1,3-4,,,
59.62737,1,j4-1,,,
60.12732,1,j1-2,,,
60.727259999999994,1,hj2,,,
61.460519999999995,1,2-3,,,
61.893809999999995,1,3-4,rb0,,
61.893809999999995,2,1-2,l1,,
61.893809999999995,3,1-2,rb1,,
61.893809999999995,4,1-2,l1,,
61.893809999999995,5,1-2,rb1,,
62.327099999999994,2,lp2,,,
62.327099999999994,3,lp2,,,
62.327099999999994,4,lp2,,,
62.327099999999994,5,lp2,,,
62.327099999999994,1,j4-1,,,
62.96037,1,sp1-2,,,
63.526979999999995,MOT_mc_stage_color_00,r-flash,,
63.526979999999995,2,lp2,,,
63.526979999999995,3,lp2,,,
63.526979999999995,4,lp2,,,
63.526979999999995,5,lp2,,,
64.29357,1,sj2,,,
64.42689,MOT_mc_stage_color_00,r-flash,,
64.46021999999999,2,j2-3,,,
64.46021999999999,3,j2-3,,,
64.46021999999999,4,j2-3,,,
64.46021999999999,5,j2-3,,,
64.79352,1,lp2,,,
65.02683,MOT_mc_stage_color_00,r-flash,,
65.02683,MOT_mc_light_up_00,l4,,
65.02683,MOT_mc_light_center_00,l3,,
65.02683,MOT_mc_bg_black_00,b45-20,,
65.02683,2,3-4,,,L0
65.02683,3,3-4,,,L0
65.02683,4,3-4,,,L0
65.02683,5,3-4,,,L0
65.19348,1,2-3,,,Lred
65.59344,1,lp3,,,
65.59344,2,lp4,,,
65.59344,3,lp4,,,
65.59344,4,lp4,,,
65.59344,5,lp4,,,
65.82675,1,3-4,r1,,
65.82675,2,4-1,lb0,,
65.82675,3,4-1,r2,,
65.82675,4,4-1,lb0,,
65.82675,5,4-1,r2,,
66.49334999999999,1,,r2,,
66.49334999999999,2,,r1,,
66.49334999999999,3,,r3,,
66.49334999999999,4,,r1,,
66.49334999999999,5,,r3,,
66.75999,5,w1,,,
66.75999,4,w1,,,
66.75999,3,w1,,,
66.75999,2,w1,,,
66.75999,1,w4,,,
66.99329999999999,1,lp4,,,
66.99329999999999,2,lp1,,,
66.99329999999999,3,lp1,,,
66.99329999999999,4,lp1,,,
66.99329999999999,5,lp1,,,
67.22661,1,j4-1,,,
67.22661,2,j1-2,,,
67.22661,3,j1-2,,,
67.22661,4,j1-2,,,
67.22661,5,j1-2,,,
67.75989,1,lp1,,,
67.75989,2,lp2,,,
67.75989,3,lp2,,,
67.75989,4,lp2,,,
67.75989,5,lp2,,,
68.29317,1,j1-2,,,
68.59313999999999,2,j2-3,,,
68.59313999999999,3,j2-3,,,
68.92644,4,j2-3,,,
68.92644,5,j2-3,,,
69.35973,1,2-3,,,
69.35973,2,3-4,,,
69.35973,3,3-4,,,
69.35973,4,3-4,,,
69.35973,5,3-4,,,
69.79302,1,lp3,,,
69.79302,2,lp4,,,
69.79302,3,lp4,,,
69.79302,4,lp4,,,
69.79302,5,lp4,,,
70.19297999999999,1,3-4,rb1,,
70.19297999999999,2,4-1,rb0,,
70.19297999999999,3,4-1,rb2,,
70.19297999999999,4,4-1,rb0,,
70.19297999999999,5,4-1,rb2,,
70.55960999999999,1,,rb0,,
70.55960999999999,2,,l1,,
70.55960999999999,3,,rb1,,
70.55960999999999,4,,l1,,
70.55960999999999,5,,rb1,,
71.05955999999999,MOT_mc_stage_color_00,r-flash,,
71.05955999999999,1,j4-1,,,
71.12622,5,w1,,,
71.12622,4,w1,,,
71.12622,3,w1,,,
71.12622,2,w1,,,
71.25954,2,j1-2,,,
71.25954,3,j1-2,,,
71.45952,4,j1-2,,,
71.45952,5,j1-2,,,
71.95947,1,lp1,,,
71.95947,2,lp2,,,
71.95947,3,lp2,,,
71.95947,4,lp2,,,
71.95947,5,lp2,,,
72.62607,1,1-2,,,
72.62607,2,2-3,l2,,
72.62607,4,2-3,l2,,
72.62607,3,2-3,r2,,
72.62607,5,2-3,r2,,
73.09268999999999,1,2-3,,,
73.09268999999999,2,,l3,,
73.09268999999999,4,,l3,,
73.09268999999999,3,,r3,,
73.09268999999999,5,,r3,,
73.49265,1,j3-4,,,
73.49265,2,j3-4,,,
73.49265,3,j3-4,,,
73.49265,4,j3-4,,,
73.49265,5,j3-4,,,
74.05926,1,4-1,,,
74.05926,4,4-1,lb2,,
74.05926,5,4-1,rb2,,
74.55921,3,w4,,,
74.55921,2,w4,,,
74.69252999999999,1,1-2,,,
74.69252999999999,2,4-1,lb2,,
74.69252999999999,3,4-1,rb2,,
74.99249999999999,5,w1,,,
74.99249999999999,4,w1,,,
75.09249,1,sp2-3,,,
75.19248,2,sp1-2,,,
75.19248,3,sp1-2,,,
75.29247,4,sp1-2,,,
75.29247,5,sp1-2,,,
76.15905,1,j3-4,,,
76.15905,2,j2-3,,,
76.15905,3,j2-3,,,
76.15905,4,j2-3,,,
76.15905,5,j2-3,,,
76.72565999999999,1,lp4,,,
76.72565999999999,2,lp3,,,
76.72565999999999,3,lp3,,,
76.72565999999999,4,lp3,,,
76.72565999999999,5,lp3,,,
77.05896,MOT_mc_stage_color_00,r-flash,,
77.05896,1,4-1,,,
77.05896,2,3-4,,,
77.05896,3,3-4,,,
77.05896,4,3-4,,,
77.05896,5,3-4,,,
77.45891999999999,1,lp1,,,
77.45891999999999,2,lp4,,,
77.45891999999999,3,lp4,,,
77.45891999999999,4,lp4,,,
77.45891999999999,5,lp4,,,
77.69223,1,1-2,l1,,
77.69223,2,4-1,l3,,
77.69223,3,4-1,rb1,,
77.69223,4,4-1,l3,,
77.69223,5,4-1,rb1,,
78.35883,1,,l2,,
78.35883,2,,l4,,
78.35883,3,,rb0,,
78.35883,4,,l4,,
78.35883,5,,rb0,,
78.62546999999999,5,w1,,,
78.62546999999999,4,w1,,,
78.62546999999999,3,w1,,,
78.62546999999999,2,w1,,,
78.62546999999999,1,w2,,,
78.85878,1,lp2,,,
78.85878,2,lp1,,,
78.85878,3,lp1,,,
78.85878,4,lp1,,,
78.85878,5,lp1,,,
79.09209,1,j2-3,,,
79.09209,2,j1-2,,,
79.09209,3,j1-2,,,
79.09209,4,j1-2,,,
79.09209,5,j1-2,,,
79.55870999999999,1,lp3,,,
79.55870999999999,2,lp2,,,
79.55870999999999,3,lp2,,,
79.55870999999999,4,lp2,,,
79.55870999999999,5,lp2,,,
80.02533,1,j3-4,,,
80.12532,2,j2-3,,,
80.12532,3,j2-3,,,
80.22531,4,j2-3,,,
80.22531,5,j2-3,,,
80.69193,1,4-1,,,
80.69193,2,3-4,,,
80.69193,3,3-4,,,
80.69193,4,3-4,,,
80.69193,5,3-4,,,
81.12522,1,sj1,,,
81.12522,2,sj4,,,
81.12522,3,sj4,,,
81.12522,4,sj4,,,
81.12522,5,sj4,,,
81.45852,1,j1-2,,,
81.52517999999999,2,j4-1,,,
81.52517999999999,3,j4-1,,,
81.59183999999999,4,j4-1,,,
81.59183999999999,5,j4-1,,,
82.02512999999999,1,2-3,lb1,,
82.02512999999999,2,1-2,lb3,,
82.02512999999999,3,1-2,r1,,
82.02512999999999,4,1-2,lb3,,
82.02512999999999,5,1-2,r1,,
82.42509,1,,lb0,,
82.42509,2,,lb2,,
82.42509,3,,r2,,
82.42509,4,,lb2,,
82.42509,5,,r2,,
82.89171,1,j3-4,,,
82.95837,5,w2,,,
82.95837,4,w2,,,
82.95837,3,w2,,,
82.95837,2,w2,,,
83.05836,2,j2-3,,,
83.05836,3,j2-3,,,
83.22501,4,j2-3,,,
83.22501,5,j2-3,,,
83.72496,1,lp4,,,
83.72496,2,lp3,,,
83.72496,3,lp3,,,
83.72496,4,lp3,,,
83.72496,5,lp3,,,
84.3249,1,4-1,,,
84.3249,2,3-4,l3,,
84.3249,4,3-4,l3,,
84.3249,3,3-4,r3,,
84.3249,5,3-4,r3,,
84.72485999999999,1,1-2,,,
84.72485999999999,2,,l4,,
84.72485999999999,4,,l4,,
84.72485999999999,3,,r4,,
84.72485999999999,5,,r4,,
85.15814999999999,4,4-1,,,
85.22480999999999,2,4-1,,,
85.25814,5,w4,,,
85.25814,3,w4,,,
85.29146999999999,1,2-3,,,
85.35813,3,4-1,,,
85.42479,5,4-1,,,
86.09138999999999,4,w1,,,
86.09138999999999,1,3-4,,,
86.09138999999999,4,1-2,lb3,,
86.09138999999999,5,1-2,rb3,,
86.15805,2,w1,,,
86.29137,3,w1,,,
86.42469,1,sj4,,,
86.42469,4,sj2,,,
86.42469,5,sj2,,,
86.658,1,4-1,,,
86.658,2,1-2,lb3,,
86.658,3,1-2,rb3,,
86.92464,5,w2,,,
86.92464,4,w2,,,
87.05796,1,sj1,,,
87.05796,4,sj2,,,
87.05796,5,sj2,,,
87.35793,1,sp1-2,,,
87.45792,2,sp2-3,,,
87.45792,3,sp2-3,,,
87.55790999999999,5,w2,,,
87.55790999999999,4,sp2-3,,,
87.55790999999999,5,sp2-3,,,
88.15785,1,j2-3,,,
88.15785,5,3-4,rb2,,
88.15785,4,3-4,lb2,,
88.15785,3,3-4,rb2,,
88.15785,2,3-4,lb2,,
88.49114999999999,2,j4-1,,,
88.49114999999999,3,j4-1,,,
88.49114999999999,1,3-4,,,
88.49114999999999,4,4-1,,,
88.49114999999999,5,4-1,,,
88.85777999999999,4,j1-2,,,
88.85777999999999,5,j1-2,,,
88.85777999999999,1,4-1,,,
88.85777999999999,2,1-2,,,
88.85777999999999,3,1-2,,,
89.39106,1,sp1-2,,,
89.52438,2,sp2-3,,,
89.52438,3,sp2-3,,,
89.62437,4,sp2-3,,,
89.62437,5,sp2-3,,,
90.35763,1,j2-3,,,
90.35763,2,j3-4,,,
90.35763,3,j3-4,,,
90.35763,4,j3-4,,,
90.35763,5,j3-4,,,
90.82424999999999,1,lp3,,,
90.82424999999999,2,lp4,,,
90.82424999999999,3,lp4,,,
90.82424999999999,4,lp4,,,
90.82424999999999,5,lp4,,,
91.25753999999999,1,3-4,r1,,
92.09079,1,,rb0,,
92.19077999999999,1,w4,,,
92.55740999999999,1,lp4,,,
92.99069999999999,1,4-1,,,
93.324,1,1-2,,,
93.62397,1,2-3,,,
93.89061,1,sj3,,,
94.19058,2,j4-1,,,
94.19058,3,j4-1,,,
94.19058,4,j4-1,,,
94.19058,5,j4-1,,,
94.19058,1,hj3,,,
94.65719999999999,2,lp1,,,
94.65719999999999,3,lp1,,,
94.65719999999999,4,lp1,,,
94.65719999999999,5,lp1,,,
94.92384,1,lp3,,,
95.72376,1,3-4,l1,,
95.72376,2,1-2,l3,,
95.72376,3,1-2,rb1,,
95.72376,4,1-2,l3,,
95.72376,5,1-2,rb1,,
96.15705,1,lp4,,,
96.15705,2,lp2,,,
96.15705,3,lp2,,,
96.15705,4,lp2,,,
96.15705,5,lp2,,,
97.19028,1,4-1,lb0,,
97.19028,2,2-3,lb2,,
97.19028,3,2-3,r2,,
97.19028,4,2-3,lb2,,
97.19028,5,2-3,r2,,
97.62357,1,lp1,,,
97.62357,2,lp3,,,
97.62357,3,lp3,,,
97.62357,4,lp3,,,
97.62357,5,lp3,,,
98.52347999999999,1,1-2,,,
98.52347999999999,4,3-4,lb1,,
98.52347999999999,5,3-4,rb1,,
98.89010999999999,2,3-4,lb1,,
98.89010999999999,3,3-4,rb1,,
99.22341,1,2-3,,,
99.22341,4,4-1,,,
99.22341,5,4-1,,,
99.59004,2,4-1,,,
99.59004,3,4-1,,,
100.15665,5,w1,,,
100.15665,4,w1,,,
100.15665,1,j3-4,,,
100.22331,2,j1-2,,,
100.22331,3,j1-2,,,
100.28997,4,j1-2,,,
100.28997,5,j1-2,,,
100.85658,1,lp4,,,
100.85658,2,lp2,,,
100.85658,3,lp2,,,
100.85658,4,lp2,,,
100.85658,5,lp2,,,
102.12312,1,,,b0,
102.12312,2,,,b-1,
102.12312,3,,,b-1,
102.12312,4,,,b-1,
102.12312,5,,,b-1,
103.05636,1,4-1,,,
103.05636,2,2-3,l2,,
103.05636,4,2-3,l2,,
103.05636,3,2-3,r2,,
103.05636,5,2-3,r2,,
103.52297999999999,2,,l3,,
103.52297999999999,4,,l3,,
103.52297999999999,3,,r3,,
103.52297999999999,5,,r3,,
103.95626999999999,1,lp1,,,
103.95626999999999,2,lp3,,,
103.95626999999999,3,lp3,,,
103.95626999999999,4,lp3,,,
103.95626999999999,5,lp3,,,
104.18957999999999,1,j1-2,,,
104.25623999999999,2,j3-4,,,
104.25623999999999,3,j3-4,,,
104.32289999999999,4,j3-4,,,
104.32289999999999,5,j3-4,,,
104.88951,4,j4-1,,,
104.88951,5,j4-1,,,
105.25614,1,w2,,,
105.28947,2,j4-1,,,
105.28947,3,j4-1,,,
105.75609,4,j1-2,,,
105.75609,5,j1-2,,,
106.18938,2,j1-2,,,
106.18938,3,j1-2,,,
106.58933999999999,1,2-3,,,
106.65599999999999,2,2-3,,,
106.65599999999999,3,2-3,,,
106.72265999999999,4,2-3,,,
106.72265999999999,5,2-3,,,
107.22260999999999,4,3-4,,,
107.28927,2,3-4,,,
107.35593,1,3-4,,,
107.42259,3,3-4,,,
107.48925,5,3-4,,,
108.15585,4,w4,,,
108.22251,2,w4,,,
108.22251,1,j4-1,,,
108.22251,2,j4-1,,,
108.22251,3,j4-1,,,
108.22251,4,j4-1,,,
108.22251,5,j4-1,,,
108.88910999999999,5,1-2,,,
108.95577,3,1-2,,,
109.02243,1,1-2,,,
109.08909,2,1-2,,,
109.15575,4,1-2,,,
109.62236999999999,1,j2-3,,,
109.62236999999999,2,j2-3,,,
109.62236999999999,3,j2-3,,,
109.62236999999999,4,j2-3,,,
109.62236999999999,5,j2-3,,,
110.12232,1,j3-4,,,
110.12232,2,j3-4,,,
110.12232,3,j3-4,,,
110.12232,4,j3-4,,,
110.12232,5,j3-4,,,
110.45562,4,j4-1,,,
110.45562,5,j4-1,,,
110.85557999999999,2,j4-1,,,
110.85557999999999,3,j4-1,,,
111.18888,1,w4,,,
111.3222,4,1-2,lb2,,
111.3222,5,1-2,rb2,,
111.75549,2,1-2,lb2,,
111.75549,3,1-2,rb2,,
