0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
13.132019999999999,2,j2-3,,,
13.132019999999999,3,j2-3,,,
13.132019999999999,4,j2-3,,,
13.49865,1,3-4,,,
13.49865,2,3-4,,,
13.49865,3,3-4,,,
13.49865,4,3-4,,,
13.76529,1,4-1,,,
13.76529,2,4-1,,,
13.76529,3,4-1,,,
13.76529,4,4-1,,,
14.03193,1,1-2,,,
14.03193,2,1-2,,,
14.03193,3,1-2,,,
14.03193,4,1-2,,,
14.53188,3,sp2-3,,,
14.69853,1,sp2-3,,,
14.865179999999999,2,sp2-3,,,
14.965169999999999,4,w2,,,
15.03183,4,sp2-3,,,
15.665099999999999,1,j3-4,,,
15.665099999999999,2,j3-4,,,
15.665099999999999,3,j3-4,,,
15.665099999999999,4,j3-4,,,
15.965069999999999,4,sp4-1,,,
16.131719999999998,2,sp4-1,,,
16.29837,1,sp4-1,,,
16.46502,3,sp4-1,,,
17.23161,1,j1-2,,,
17.23161,2,j1-2,,,
17.23161,3,j1-2,,,
17.23161,4,j1-2,,,
17.531579999999998,MOT_mc_stage_color_00,r-flash,,
17.59824,1,lp2,,,
17.59824,3,lp2,,,
17.59824,2,lp2,,,
17.59824,4,lp2,,,
18.03153,1,,r1,,
18.9981,1,2-3,r2,,
19.26474,1,lp3,,,
20.23131,1,j3-4,,,
20.6646,1,4-1,,,
20.96457,1,sj1,,,
21.3312,1,sj1,,,
21.6645,1,1-2,rb1,,
22.031129999999997,1,2-3,rb0,,
22.397759999999998,1,lp3,,,
22.76439,1,j3-4,,,
22.76439,2,j2-3,,,
22.76439,3,j2-3,,,
22.76439,4,j2-3,,,
23.16435,1,lp4,,,
23.16435,2,lp3,,,
23.16435,4,lp3,,,
23.29767,MOT_mc_stage_color_00,r-flash,,
23.36433,3,j3-4,,,
23.73096,3,sj4,,,
24.09759,3,4-1,,,
24.79752,3,1-2,,,
25.49745,3,j2-3,,,
25.864079999999998,3,3-4,,,
26.19738,3,4-1,,,
26.497349999999997,3,1-2,,,
26.83065,3,j2-3,,,
27.19728,3,sj3,,,
27.56391,3,sj3,,,
27.930539999999997,3,lp3,,,
28.16385,1,j4-1,,,
28.16385,2,j3-4,,,
28.16385,3,j3-4,,,
28.16385,4,j3-4,,,
28.56381,2,4-1,l1,,
28.697129999999998,MOT_mc_stage_color_00,b-flash,,
28.86378,2,,l2,,
29.19708,2,,l3,,
29.23041,4,w4,,,
29.23041,3,w4,,,
29.23041,1,w1,,,
29.497049999999998,2,w1,,,
29.530379999999997,2,,l4,,
29.997,2,1-2,lb3,,
30.296969999999998,2,,lb2,,
30.63027,2,,lb1,,
30.930239999999998,2,w2,,,
30.963569999999997,2,2-3,lb0,,
31.330199999999998,2,sp3-4,,,
32.296769999999995,2,j4-1,,,
32.696729999999995,2,sj1,,,
33.063359999999996,2,sj1,,,
33.39666,2,sj1,,,
33.76329,1,j1-2,,,
33.76329,2,j1-2,,,
33.76329,3,j4-1,,,
33.76329,4,j4-1,,,
34.09659,MOT_mc_stage_color_00,b-flash,,
34.12992,4,sj1,,,
34.12992,1,lp2,,,
34.12992,2,lp2,,,
34.12992,3,lp1,,,
34.12992,4,lp1,,,
34.46322,4,sj1,,,
34.79652,4,lp1,,,
35.42979,4,1-2,,,
35.76309,4,2-3,,,
36.09639,4,3-4,r1,,
36.42969,4,,rb0,,
36.762989999999995,4,sp4-1,,,
37.69623,4,j1-2,,,
37.69623,1,2-3,,,
37.69623,2,2-3,,,
37.69623,3,1-2,,,
38.06286,4,j2-3,,,
38.06286,1,3-4,,,
38.06286,2,3-4,,,
38.06286,3,2-3,,,
38.46282,4,j3-4,,,
38.46282,1,4-1,,,
38.46282,2,4-1,,,
38.46282,3,3-4,,,
38.796119999999995,4,lp4,,,
39.26274,3,j4-1,,,
39.26274,1,1-2,,,
39.26274,2,1-2,,,
39.26274,4,4-1,,,
39.529379999999996,MOT_mc_stage_color_00,r-flash,,
39.596039999999995,3,lp1,,,
39.596039999999995,1,lp2,,,
39.596039999999995,2,lp2,,,
39.596039999999995,4,lp1,,,
40.395959999999995,3,1-2,,,
40.42929,1,2-3,,,
40.42929,2,2-3,,,
40.42929,4,1-2,,,
40.762589999999996,3,j2-3,,,
40.762589999999996,1,lp3,,,
40.762589999999996,2,lp3,,,
40.762589999999996,4,lp2,,,
41.26254,3,3-4,,,
41.595839999999995,3,4-1,,,
41.86248,1,3-4,,,
41.86248,2,3-4,,,
41.86248,4,2-3,,,
41.995799999999996,3,sj1,,,
42.19578,1,lp4,,,
42.19578,2,lp4,,,
42.19578,4,lp3,,,
42.49575,3,w1,,,
42.69573,3,sj1,,,
43.162349999999996,3,j1-2,,,
43.229009999999995,1,4-1,,,
43.229009999999995,2,4-1,,,
43.229009999999995,4,3-4,,,
43.56231,3,lp2,,,
43.56231,1,lp1,,,
43.56231,2,lp1,,,
43.56231,4,lp4,,,
44.52888,2,hj1,,,
44.6622,1,1-2,,,
44.6622,3,2-3,,,
44.6622,4,4-1,,,
44.895509999999994,MOT_mc_stage_color_00,y-flash,,
44.9955,1,lp2,,,
44.9955,3,lp3,,,
44.9955,4,lp1,,,
45.09549,2,j1-2,,,
45.42879,2,2-3,,,
45.72876,2,lp3,,,
45.96207,1,2-3,,,
45.96207,3,3-4,,,
45.96207,4,1-2,,,
46.028729999999996,2,j3-4,,,
46.29537,1,lp3,,,
46.29537,3,lp4,,,
46.29537,4,lp2,,,
46.36203,2,lp4,,,
46.72866,2,j4-1,,,
47.06196,2,lp1,,,
47.36193,1,3-4,,,
47.36193,3,4-1,,,
47.36193,4,2-3,,,
47.56191,2,sp1-2,,,
47.695229999999995,1,lp4,,,
47.695229999999995,3,lp1,,,
47.695229999999995,4,lp3,,,
48.72846,2,j2-3,,,
48.72846,1,4-1,,,
48.72846,3,1-2,,,
48.72846,4,3-4,,,
49.06176,1,lp1,,,
49.06176,3,lp2,,,
49.06176,4,lp4,,,
49.09509,2,lp3,,,
50.094989999999996,4,4-1,l1,,
50.128319999999995,1,1-2,,,
50.128319999999995,3,2-3,,,
50.128319999999995,2,3-4,,,
50.29497,MOT_mc_stage_color_00,b-flash,,
50.461619999999996,4,sj1,,,
50.461619999999996,1,lp2,,,
50.461619999999996,3,lp3,,,
50.461619999999996,2,lp4,,,
50.76159,4,sj1,,,
51.09489,4,lp1,,,
51.361529999999995,1,2-3,,,
51.361529999999995,3,3-4,,,
51.361529999999995,2,4-1,,,
51.42819,4,1-2,lb0,,
51.694829999999996,1,lp3,,,
51.694829999999996,3,lp4,,,
51.694829999999996,2,lp1,,,
51.761489999999995,4,sj2,,,
52.094789999999996,4,sj2,,,
52.42809,4,lp2,,,
52.86138,4,sp2-3,,,
53.727959999999996,4,j3-4,,,
54.09459,4,4-1,,,
54.49455,1,3-4,,,
54.49455,3,4-1,,,
54.49455,2,1-2,,,
54.86118,4,1-2,,,
55.22781,1,4-1,,,
55.22781,3,1-2,,,
55.22781,2,2-3,,,
55.52778,1,j1-2,,,
55.52778,4,2-3,,,
55.52778,3,2-3,,,
55.52778,2,3-4,,,
55.761089999999996,MOT_mc_stage_color_00,r-flash,,
55.861079999999994,4,lp3,,,
55.861079999999994,3,lp3,,,
55.861079999999994,2,lp4,,,
55.92774,1,sj2,,,
56.29437,1,j2-3,,,
56.69433,1,hj3,,,
56.86098,4,3-4,,,
56.86098,3,3-4,,,
56.86098,2,4-1,,,
57.19428,4,lp4,,,
57.19428,3,lp4,,,
57.19428,2,lp1,,,
57.22761,1,sj3,,,
57.62757,1,sj3,,,
57.9942,1,lp3,,,
58.52748,1,3-4,,,
58.52748,4,4-1,,,
58.52748,3,4-1,,,
58.52748,2,1-2,,,
58.79412,1,4-1,,,
58.86078,4,lp1,,,
58.86078,3,lp1,,,
58.86078,2,lp2,,,
59.394059999999996,1,1-2,,,
59.76069,1,j2-3,,,
59.76069,4,1-2,,,
59.76069,3,1-2,,,
59.76069,2,2-3,,,
60.09399,1,lp3,,,
60.09399,4,lp2,,,
60.09399,3,lp2,,,
60.09399,2,lp3,,,
61.093889999999995,1,j3-4,,,
61.093889999999995,2,j3-4,,,
61.093889999999995,3,j2-3,,,
61.093889999999995,4,j2-3,,,
61.39386,MOT_mc_stage_color_00,b-flash,,
61.460519999999995,1,4-1,,,
61.460519999999995,2,4-1,,,
61.460519999999995,3,3-4,,,
61.460519999999995,4,3-4,,,
61.79382,1,1-2,,,
61.79382,2,1-2,,,
61.79382,3,4-1,,,
61.79382,4,4-1,,,
62.16045,1,hj2,,,
62.16045,2,hj2,,,
62.16045,3,hj1,,,
62.16045,4,hj1,,,
63.160349999999994,1,j2-3,,,
63.160349999999994,2,j2-3,,,
63.160349999999994,3,j1-2,,,
63.160349999999994,4,j1-2,,,
63.526979999999995,1,lp3,,,
63.526979999999995,2,lp3,,,
63.526979999999995,3,lp2,,,
63.526979999999995,4,lp2,,,
63.926939999999995,MOT_mc_light_center_00,move,,
63.960269999999994,1,j3-4,,,
63.960269999999994,2,j3-4,,,
63.960269999999994,3,j2-3,,,
63.960269999999994,4,j2-3,,,
64.19358,MOT_mc_stage_color_00,b-flash,,
64.59353999999999,1,j4-1,,,
64.59353999999999,2,j4-1,,,
64.59353999999999,3,j3-4,,,
64.59353999999999,4,j3-4,,,
64.92684,1,lp1,,,
64.92684,2,lp1,,,
64.92684,3,lp4,,,
64.92684,4,lp4,,,
65.26013999999999,3,j4-1,,,
65.26013999999999,4,j4-1,,,
65.59344,1,j1-2,,,
65.59344,2,j1-2,,,
65.92674,3,j1-2,,,
65.92674,4,j1-2,,,
66.29337,1,j2-3,,,
66.29337,2,j2-3,,,
66.69333,1,3-4,,,
66.69333,2,3-4,,,
66.69333,3,2-3,,,
66.69333,4,2-3,,,
67.22661,1,j4-1,,,
67.22661,2,j4-1,,,
67.22661,3,j3-4,,,
67.22661,4,j3-4,,,
67.59324,1,lp1,,,
67.59324,2,lp1,,,
67.59324,3,lp4,,,
67.59324,4,lp4,,,
67.9932,1,1-2,,,
67.9932,2,1-2,,,
67.9932,3,4-1,,,
67.9932,4,4-1,,,
68.62647,1,2-3,,,
68.62647,2,2-3,,,
68.62647,3,1-2,,,
68.62647,4,1-2,,,
68.95976999999999,1,lp3,,,
68.95976999999999,2,lp3,,,
68.95976999999999,3,lp2,,,
68.95976999999999,4,lp2,,,
69.29307,1,3-4,,,
69.29307,2,3-4,,,
69.29307,3,2-3,,,
69.29307,4,2-3,,,
69.62637,1,lp4,,,
69.62637,2,lp4,,,
69.62637,3,lp3,,,
69.62637,4,lp3,,,
70.39296,1,4-1,,,
70.39296,2,4-1,,,
70.39296,3,3-4,,,
70.39296,4,3-4,,,
70.72626,1,j1-2,,,
70.72626,2,j1-2,,,
70.72626,3,j4-1,,,
70.72626,4,j4-1,,,
71.09289,1,lp2,,,
71.09289,2,lp2,,,
71.09289,3,lp1,,,
71.09289,4,lp1,,,
71.42618999999999,1,j2-3,,,
71.42618999999999,2,j2-3,,,
71.42618999999999,3,j1-2,,,
71.42618999999999,4,j1-2,,,
71.79281999999999,1,lp3,,,
71.79281999999999,2,lp3,,,
71.79281999999999,3,lp2,,,
71.79281999999999,4,lp2,,,
72.22610999999999,1,j3-4,,,
72.22610999999999,2,j3-4,,,
72.22610999999999,3,j2-3,,,
72.22610999999999,4,j2-3,,,
72.59273999999999,1,sp4-1,,,
72.59273999999999,2,sp4-1,,,
72.59273999999999,3,sp3-4,,,
72.59273999999999,4,sp3-4,,,
73.42599,1,j1-2,,,
73.42599,2,j1-2,,,
73.42599,3,j4-1,,,
73.42599,4,j4-1,,,
73.82594999999999,1,sp2-3,,,
73.82594999999999,2,sp2-3,,,
73.82594999999999,3,sp1-2,,,
73.82594999999999,4,sp1-2,,,
74.22591,1,j3-4,,,
74.22591,2,j3-4,,,
74.55921,3,j2-3,,,
74.55921,4,j2-3,,,
74.85918,1,j4-1,,,
74.85918,2,j4-1,,,
74.85918,3,j3-4,,,
74.85918,4,j3-4,,,
75.19248,1,lp1,,,
75.19248,2,lp1,,,
75.19248,3,lp4,,,
75.19248,4,lp4,,,
75.49244999999999,1,j1-2,,,
75.49244999999999,2,j1-2,,,
75.49244999999999,3,j4-1,,,
75.49244999999999,4,j4-1,,,
75.82575,1,lp2,,,
75.82575,2,lp2,,,
75.82575,3,lp1,,,
75.82575,4,lp1,,,
76.25904,1,2-3,,,
76.25904,2,2-3,,,
76.25904,3,1-2,,,
76.25904,4,1-2,,,
76.89231,1,3-4,,,
76.89231,2,3-4,,,
76.89231,3,2-3,,,
76.89231,4,2-3,,,
77.25894,1,4-1,,,
77.25894,2,4-1,,,
77.25894,3,3-4,,,
77.25894,4,3-4,,,
77.62557,1,1-2,,,
77.62557,2,1-2,,,
77.62557,3,4-1,,,
77.62557,4,4-1,,,
78.25883999999999,1,j2-3,,,
78.25883999999999,2,j2-3,,,
78.25883999999999,3,j1-2,,,
78.25883999999999,4,j1-2,,,
78.59214,1,lp3,,,
78.59214,2,lp3,,,
78.59214,3,lp2,,,
78.59214,4,lp2,,,
78.9921,3,2-3,,,
78.9921,2,3-4,,,
79.3254,1,3-4,,,
79.3254,4,2-3,,,
79.6587,3,3-4,,,
79.6587,2,4-1,,,
79.99199999999999,1,4-1,,,
79.99199999999999,4,3-4,,,
80.29196999999999,1,j1-2,,,
80.29196999999999,2,j1-2,,,
80.29196999999999,3,j4-1,,,
80.29196999999999,4,j4-1,,,
80.62527,1,lp2,,,
80.62527,2,lp2,,,
80.62527,3,lp1,,,
80.62527,4,lp1,,,
81.02523,1,2-3,r1,,
81.02523,2,2-3,r1,,
81.02523,3,1-2,r1,,
81.02523,4,1-2,r1,,
81.69183,1,3-4,rb0,,
81.69183,2,3-4,rb0,,
81.69183,3,2-3,rb0,,
81.69183,4,2-3,rb0,,
82.12512,1,4-1,,,
82.12512,2,4-1,,,
82.12512,3,3-4,,,
82.12512,4,3-4,,,
82.42509,1,1-2,,,
82.42509,2,1-2,,,
82.42509,3,4-1,,,
82.42509,4,4-1,,,
82.72506,1,2-3,,,
82.72506,2,2-3,,,
82.72506,3,1-2,,,
82.72506,4,1-2,,,
83.05836,1,j3-4,,,
83.05836,2,j3-4,,,
83.05836,3,j2-3,,,
83.05836,4,j2-3,,,
83.39166,1,j4-1,,,
83.39166,2,j4-1,,,
83.39166,3,j3-4,,,
83.39166,4,j3-4,,,
83.82495,1,hj1,,,
83.82495,2,hj1,,,
83.82495,3,hj4,,,
83.82495,4,hj4,,,
84.39156,1,j1-2,,,
84.39156,2,j1-2,,,
84.39156,3,j4-1,,,
84.39156,4,j4-1,,,
84.72485999999999,1,lp2,,,
84.72485999999999,2,lp2,,,
84.72485999999999,3,lp1,,,
84.72485999999999,4,lp1,,,
85.85808,1,2-3,,,
85.85808,2,2-3,,,
85.85808,3,1-2,,,
85.85808,4,1-2,,,
85.85808,1,,l1,,
85.85808,2,,l1,,
85.85808,3,,l1,,
85.85808,4,,l1,,
86.12472,MOT_mc_stage_color_00,r-flash,,
86.45801999999999,1,3-4,,,
86.45801999999999,2,3-4,,,
86.45801999999999,3,2-3,,,
86.45801999999999,4,2-3,,,
87.09129,1,4-1,,,
87.09129,2,4-1,,,
87.09129,3,3-4,,,
87.09129,4,3-4,,,
87.39126,1,1-2,,,
87.39126,2,1-2,,,
87.39126,3,4-1,,,
87.39126,4,4-1,,,
87.69122999999999,1,j2-3,,,
87.69122999999999,2,j2-3,,,
87.69122999999999,3,j1-2,,,
87.69122999999999,4,j1-2,,,
88.12451999999999,1,3-4,,,
88.12451999999999,2,3-4,,,
88.12451999999999,3,2-3,,,
88.12451999999999,4,2-3,,,
88.12451999999999,1,,lb0,,
88.12451999999999,2,,lb0,,
88.12451999999999,3,,lb0,,
88.12451999999999,4,,lb0,,
88.49114999999999,1,sj4,,,
88.49114999999999,2,sj4,,,
88.49114999999999,3,sj3,,,
88.49114999999999,4,sj3,,,
88.82445,1,lp4,,,
88.82445,2,lp4,,,
88.82445,3,lp3,,,
88.82445,4,lp3,,,
89.15775,1,4-1,,,
89.15775,2,4-1,,,
89.15775,3,3-4,,,
89.15775,4,3-4,,,
89.45772,1,lp1,,,
89.45772,2,lp1,,,
89.45772,3,lp4,,,
89.45772,4,lp4,,,
89.79101999999999,1,1-2,,,
89.79101999999999,2,1-2,,,
89.79101999999999,3,4-1,,,
89.79101999999999,4,4-1,,,
90.09098999999999,1,2-3,,,
90.09098999999999,2,2-3,,,
90.09098999999999,3,1-2,,,
90.09098999999999,4,1-2,,,
90.39095999999999,1,j3-4,,,
90.39095999999999,2,j3-4,,,
90.39095999999999,3,j2-3,,,
90.39095999999999,4,j2-3,,,
90.95756999999999,3,j3-4,,,
91.09089,1,j4-1,,,
91.22421,2,j4-1,,,
91.29087,3,lp4,,,
91.35753,4,j3-4,,,
91.42419,1,lp1,,,
91.55751,2,lp1,,,
91.69082999999999,4,lp4,,,
92.02413,1,1-2,,,
92.02413,2,1-2,,,
92.02413,3,4-1,,,
92.02413,4,4-1,,,
92.35743,1,lp2,,,
92.35743,2,lp2,,,
92.35743,3,lp1,,,
92.35743,4,lp1,,,
93.39066,4,j1-2,,,
93.52398,2,j2-3,,,
93.65729999999999,1,j2-3,,,
93.72395999999999,4,lp2,,,
93.79061999999999,3,j1-2,,,
93.85728,2,lp3,,,
93.9906,1,lp3,,,
94.12392,3,lp2,,,
94.69053,1,3-4,,,
94.69053,2,3-4,,,
94.69053,3,2-3,,,
94.69053,4,2-3,,,
95.02382999999999,1,lp4,,,
95.02382999999999,2,lp4,,,
95.02382999999999,3,lp3,,,
95.02382999999999,4,lp3,,,
96.39036,1,4-1,,,
96.39036,2,4-1,,,
96.39036,3,3-4,,,
96.39036,4,3-4,,,
96.75699,1,j1-2,,,
96.75699,2,j1-2,,,
96.75699,3,j4-1,,,
96.75699,4,j4-1,,,
97.12362,1,lp2,,,
97.12362,2,lp2,,,
97.12362,3,lp1,,,
97.12362,4,lp1,,,
97.52358,1,2-3,,,
97.52358,2,2-3,,,
97.52358,3,1-2,,,
97.52358,4,1-2,,,
98.02353,1,3-4,,,
98.02353,2,3-4,,,
98.02353,3,2-3,,,
98.02353,4,2-3,,,
98.72345999999999,1,j4-1,,,
98.72345999999999,2,j4-1,,,
98.72345999999999,3,j3-4,,,
98.72345999999999,4,j3-4,,,
99.19008,1,1-2,,,
99.19008,2,1-2,,,
99.19008,3,4-1,,,
99.19008,4,4-1,,,
99.52337999999999,1,sj2,,,
99.52337999999999,2,sj2,,,
99.52337999999999,3,sj1,,,
99.52337999999999,4,sj1,,,
100.02333,4,w1,,,
100.02333,3,w1,,,
100.02333,2,w2,,,
100.02333,1,w2,,,
100.12331999999999,1,sj2,,,
100.12331999999999,2,sj2,,,
100.12331999999999,3,sj1,,,
100.12331999999999,4,sj1,,,
100.58994,1,hj2,,,
100.58994,2,hj2,,,
100.58994,3,hj1,,,
100.58994,4,hj1,,,
101.12321999999999,1,sp2-3,,,
101.12321999999999,2,sp2-3,,,
101.12321999999999,3,sp1-2,,,
101.12321999999999,4,sp1-2,,,
102.22310999999999,1,j3-4,,,
102.22310999999999,3,j2-3,,,
102.55641,MOT_mc_stage_color_00,b-flash,,
102.55641,2,j3-4,,,
102.55641,4,j2-3,,,
102.92304,MOT_mc_stage_color_00,b-flash,,
102.92304,1,j4-1,,,
102.92304,2,j4-1,,,
102.92304,3,j3-4,,,
102.92304,4,j3-4,,,
103.25634,MOT_mc_stage_color_00,b-flash,,
103.45631999999999,1,j1-2,,,
103.45631999999999,2,j1-2,,,
103.45631999999999,3,j4-1,,,
103.45631999999999,4,j4-1,,,
103.85628,1,sj2,,,
103.85628,2,sj2,,,
103.85628,3,sj1,,,
103.85628,4,sj1,,,
104.18957999999999,2,j2-3,,,
104.18957999999999,4,j1-2,,,
104.18957999999999,1,j2-3,,,
104.18957999999999,3,j1-2,,,
104.58954,2,j3-4,,,
104.58954,4,j2-3,,,
104.58954,1,j3-4,,,
104.58954,3,j2-3,,,
105.02283,1,4-1,,,
105.02283,2,4-1,,,
105.02283,3,3-4,,,
105.02283,4,3-4,,,
105.25614,MOT_mc_stage_color_00,b-flash,,
105.3228,1,sp1-2,,,
105.3228,2,sp1-2,,,
105.3228,3,sp4-1,,,
105.3228,4,sp4-1,,,
106.3227,1,j2-3,,,
106.3227,2,j2-3,,,
106.3227,3,j1-2,,,
106.3227,4,j1-2,,,
106.85597999999999,1,hj3,,,
106.85597999999999,2,hj3,,,
106.85597999999999,3,hj2,,,
106.85597999999999,4,hj2,,,
107.35593,MOT_mc_stage_color_00,b-flash,,
108.08919,4,w2,,,
108.08919,2,w3,,,
108.08919,1,w3,,,
108.08919,3,j2-3,,,
108.08919,4,j2-3,,,
108.42249,MOT_mc_stage_color_00,r-flash,,
108.48915,3,lp3,,,
108.48915,4,lp3,,,
108.75578999999999,1,j3-4,,,
108.75578999999999,2,j3-4,,,
109.12241999999999,1,lp4,,,
109.12241999999999,2,lp4,,,
109.38906,3,j3-4,,,
109.38906,4,j3-4,,,
109.78902,3,lp4,,,
109.78902,4,lp4,,,
110.05565999999999,1,j4-1,,,
110.05565999999999,2,j4-1,,,
110.42228999999999,1,lp1,,,
110.42228999999999,2,lp1,,,
110.55561,4,j4-1,,,
110.85557999999999,3,j4-1,,,
111.18888,2,j1-2,,,
111.52217999999999,1,j1-2,,,
111.62217,4,w1,,,
111.85548,4,j1-2,,,
111.92214,3,w1,,,
112.18878,3,j1-2,,,
112.25544,2,w2,,,
112.52207999999999,2,j2-3,,,
112.58874,1,w2,,,
112.85538,1,j2-3,,,
112.92204,4,w2,,,
113.25533999999999,3,w2,,,
113.58864,2,w3,,,
113.58864,3,j2-3,,,
113.58864,4,j2-3,,,
113.92193999999999,1,w3,,,
113.98859999999999,3,lp3,,,
113.98859999999999,4,lp3,,,
114.25524,1,j3-4,,,
114.25524,2,j3-4,,,
114.62187,1,lp4,,,
114.62187,2,lp4,,,
114.88851,3,j3-4,,,
114.88851,4,j3-4,,,
115.28846999999999,3,lp4,,,
115.28846999999999,4,lp4,,,
115.55511,1,j4-1,,,
115.55511,2,j4-1,,,
115.92174,1,lp1,,,
115.92174,2,lp1,,,
116.08838999999999,4,j4-1,,,
116.38835999999999,3,j4-1,,,
116.72166,2,j1-2,,,
117.05496,1,j1-2,,,
117.15495,4,w1,,,
117.38825999999999,4,j1-2,,,
117.45492,3,w1,,,
117.72156,3,j1-2,,,
117.78822,2,w2,,,
118.05485999999999,2,j2-3,,,
118.12151999999999,1,w2,,,
118.38816,1,j2-3,,,
118.45482,4,w2,,,
118.78811999999999,3,w2,,,
118.82145,1,sp3-4,,,
118.82145,2,sp3-4,,,
118.82145,3,sp2-3,,,
118.82145,4,sp2-3,,,
119.48805,1,j4-1,,,
119.48805,2,j4-1,,,
119.48805,3,j3-4,,,
119.48805,4,j3-4,,,
120.15464999999999,1,sp1-2,,,
120.15464999999999,2,sp1-2,,,
120.15464999999999,3,sp4-1,,,
120.15464999999999,4,sp4-1,,,
120.82124999999999,1,j2-3,,,
120.82124999999999,2,j2-3,,,
120.82124999999999,3,j1-2,,,
120.82124999999999,4,j1-2,,,
121.15455,1,lp3,,,
121.15455,2,lp3,,,
121.15455,3,lp2,,,
121.15455,4,lp2,,,
121.42119,1,3-4,,,
121.42119,2,3-4,,,
121.42119,3,2-3,,,
121.42119,4,2-3,,,
122.12111999999999,1,j4-1,,,
122.12111999999999,2,j4-1,,,
122.12111999999999,3,j3-4,,,
122.12111999999999,4,j3-4,,,
122.48774999999999,1,sp1-2,,,
122.48774999999999,2,sp1-2,,,
122.48774999999999,3,sp4-1,,,
122.48774999999999,4,sp4-1,,,
124.25424,1,j2-3,,,
124.25424,2,j2-3,,,
124.25424,3,j1-2,,,
124.25424,4,j1-2,,,
124.48755,MOT_mc_stage_color_00,r-flash,,
125.32079999999999,4,w2,,,
125.32079999999999,3,w2,,,
125.32079999999999,2,w3,,,
125.32079999999999,1,w3,,,
