0.03333,MOT_mc_bg_black_00,seat100-0,,
17.93154,3,w3,,
17.93154,4,w3,,
17.93154,5,w3,,
17.964869999999998,1,lp2,,
18.9981,2,j3-2,,
18.9981,3,j3-2,,
18.9981,4,j3-2,,
18.9981,5,j3-2,,
19.49805,2,w2,,
19.49805,3,w2,,
19.49805,4,w2,,
19.49805,5,w2,,
20.09799,1,,r1,
20.09799,2,,r1,
20.09799,3,,r1,
20.09799,4,,r1,
20.09799,5,,r1,
21.96447,1,2-1,rb0,
21.96447,2,2-1,rb0,
21.96447,3,2-1,rb0,
21.96447,4,2-1,rb0,
21.96447,5,2-1,rb0,
22.3311,1,lp1,,
22.3311,2,lp1,,
22.3311,3,lp1,,
22.3311,4,lp1,,
22.3311,5,lp1,,
22.89771,1,,l1,
22.89771,2,,l1,
22.89771,3,,l1,
22.89771,4,,l1,
22.89771,5,,l1,
23.96427,1,,lb0,
23.96427,2,,lb0,
23.96427,3,,lb0,
23.96427,4,,lb0,
23.96427,5,,lb0,
24.79752,1,1-3,,
25.230809999999998,1,3-4,,
25.664099999999998,1,sj4,,
26.23071,1,lp4,,
26.96397,2,1-3,,
26.96397,3,1-3,,
26.96397,4,1-3,,
26.96397,5,1-3,,
26.96397,1,,r1,
27.39726,2,3-4,,
27.39726,3,3-4,,
27.39726,4,3-4,,
27.39726,5,3-4,,
27.79722,2,w4,,
27.79722,3,w4,,
27.79722,4,w4,,
27.79722,5,w4,,
28.56381,2,sj4,,
28.56381,3,sj4,,
28.56381,4,sj4,,
28.56381,5,sj4,,
28.96377,2,w4,,
28.96377,3,w4,,
28.96377,4,w4,,
28.96377,5,w4,,
29.530379999999997,1,,rb0,
30.03033,1,4-1,l1,
30.03033,2,4-1,l1,
30.03033,3,4-1,l1,
30.03033,4,4-1,l1,
30.03033,5,4-1,l1,
30.49695,1,lp1,,
30.49695,2,w1,,
30.49695,3,w1,,
30.49695,4,w1,,
30.49695,5,w1,,
30.963569999999997,1,,l2,
30.963569999999997,2,,l2,
30.963569999999997,3,,l2,
30.963569999999997,4,,l2,
30.963569999999997,5,,l2,
32.263439999999996,1,1-2,,
32.263439999999996,2,1-2,,
32.263439999999996,3,1-2,,
32.263439999999996,4,1-2,,
32.263439999999996,5,1-2,,
32.59674,1,2-3,,
32.59674,2,2-3,,
32.59674,3,2-3,,
32.59674,4,2-3,,
32.59674,5,2-3,,
33.03003,1,lp3,,
33.03003,2,w3,,
33.03003,3,w3,,
33.03003,4,w3,,
33.03003,5,w3,,
33.42999,1,sj3,,
33.72996,1,lp3,,
34.329899999999995,1,,lb1,
34.329899999999995,2,,lb1,
34.329899999999995,3,,lb1,
34.329899999999995,4,,lb1,
34.329899999999995,5,,lb1,
34.9965,1,3-1,lb0,
34.9965,2,3-1,lb0,
34.9965,3,3-1,lb0,
34.9965,4,3-1,lb0,
34.9965,5,3-1,lb0,
35.42979,1,lp1,,
35.42979,2,w1,,
35.42979,3,w1,,
35.42979,4,w1,,
35.42979,5,w1,,
36.329699999999995,1,,r1,
36.663,1,1-2,,
36.663,2,1-2,,
36.663,3,1-2,,
36.663,4,1-2,,
36.663,5,1-2,,
36.9963,1,lp2,,
36.9963,2,w2,,
36.9963,3,w2,,
36.9963,4,w2,,
36.9963,5,w2,,
37.69623,1,,r2,
38.56281,1,2-4,,
38.56281,2,2-4,,
38.56281,3,2-4,,
38.56281,4,2-4,,
38.56281,5,2-4,,
38.89611,1,w4,,
38.89611,2,w4,,
38.89611,3,w4,,
38.89611,4,w4,,
38.89611,5,w4,,
39.42939,1,4-1,,
39.42939,2,4-1,,
39.42939,3,4-1,,
39.42939,4,4-1,,
39.42939,5,4-1,,
39.76269,1,w1,,
39.76269,2,w1,,
39.76269,3,w1,,
39.76269,4,w1,,
39.76269,5,w1,,
40.6626,1,1-2,,
40.6626,2,1-2,,
40.6626,3,1-2,,
40.6626,4,1-2,,
40.6626,5,1-2,,
40.6626,1,,rb1,
40.9959,1,w2,,
40.9959,2,w2,,
40.9959,3,w2,,
40.9959,4,w2,,
40.9959,5,w2,,
40.9959,1,,rb0,
41.562509999999996,MOT_speaker_00,temp1,,
41.562509999999996,MOT_mc_stage_color_00,b-flash,,
43.995599999999996,1,2-4,,
43.995599999999996,2,2-4,,
43.995599999999996,3,2-4,,
43.995599999999996,4,2-4,,
43.995599999999996,5,2-4,,
44.6622,1,lp4,,
44.6622,2,lp4,,
44.6622,3,lp4,,
44.6622,4,lp4,,
44.6622,5,lp4,,
45.76209,1,4-3,,
45.76209,2,4-3,,
45.76209,3,4-3,,
45.76209,4,4-3,,
45.76209,5,4-3,,
46.16205,1,w3,,
46.16205,2,w3,,
46.16205,3,w3,,
46.16205,4,w3,,
46.16205,5,w3,,
49.06176,1,3-4,,
49.06176,2,3-4,,
49.06176,3,3-4,,
49.06176,4,3-4,,
49.06176,5,3-4,,
49.39506,1,w4,,
49.39506,2,w4,,
49.39506,3,w4,,
49.39506,4,w4,,
49.39506,5,w4,,
50.26164,1,4-1,,
50.26164,2,4-1,,
50.26164,3,4-1,,
50.26164,4,4-1,,
50.26164,5,4-1,,
50.26164,1,,l1,
50.59494,1,w1,,
50.59494,2,w1,,
50.59494,3,w1,,
50.59494,4,w1,,
50.59494,5,w1,,
51.19488,1,sj1,,
51.59484,1,1-2,lb0,
51.6615,MOT_mc_light_up_00,l2,,
51.6615,MOT_mc_light_center_00,l2,,
51.6615,MOT_mc_stage_color_00,r-flash,,
51.9948,1,2-3,r1,
52.3281,1,lp3,r2,
52.3281,2,1-3,,
52.3281,3,1-3,,
52.3281,4,1-3,,
52.3281,5,1-3,,
52.494749999999996,MOT_mc_stage_color_00,r-flash,,
52.494749999999996,MOT_mc_bg_black_00,b45-20,,
52.6614,1,,r3,
52.6614,2,sp2-3,,
52.6614,3,sp2-3,,
52.6614,4,sp2-3,,
52.6614,5,sp2-3,,
52.994699999999995,2,,l1,
52.994699999999995,3,,l1,
52.994699999999995,4,,l1,
52.994699999999995,5,,l1,
52.994699999999995,1,,r4,
53.294669999999996,MOT_mc_stage_color_00,r-flash,,
53.327999999999996,2,,lb0,
53.327999999999996,3,,lb0,
53.327999999999996,4,,lb0,
53.327999999999996,5,,lb0,
53.327999999999996,1,sp3-4,,
53.6613,2,,r1,
53.6613,3,,r1,
53.6613,4,,r1,
53.6613,5,,r1,
53.9946,2,,rb0,
53.9946,3,,rb0,
53.9946,4,,rb0,
53.9946,5,,rb0,
53.9946,1,,r5,
54.3279,1,sj4,,
54.3279,2,sp3-4,,
54.3279,3,sp3-4,,
54.3279,4,sp3-4,,
54.3279,5,sp3-4,,
54.82785,1,lp4,rb4,
55.16115,1,,rb3,
55.327799999999996,2,lp4,l1,
55.327799999999996,3,lp4,l1,
55.327799999999996,4,lp4,l1,
55.327799999999996,5,lp4,l1,
55.6611,2,,lb0,
55.6611,3,,lb0,
55.6611,4,,lb0,
55.6611,5,,lb0,
55.6611,1,4-1,rb2,
55.9944,2,,r1,
55.9944,3,,r1,
55.9944,4,,r1,
55.9944,5,,r1,
55.9944,1,lp1,rb1,
56.3277,2,,rb0,
56.3277,3,,rb0,
56.3277,4,,rb0,
56.3277,5,,rb0,
56.3277,1,,rb0,
56.660999999999994,2,,l1,
56.660999999999994,3,,l1,
56.660999999999994,4,,l1,
56.660999999999994,5,,l1,
56.660999999999994,1,,l1,
56.994299999999996,2,,lb0,
56.994299999999996,3,,lb0,
56.994299999999996,4,,lb0,
56.994299999999996,5,,lb0,
56.994299999999996,1,,l2,
57.56091,1,1-3,l3,
57.56091,2,sp3-4,,
57.56091,3,sp3-4,,
57.56091,4,sp3-4,,
57.56091,5,sp3-4,,
57.92754,1,lp3,l4,
58.3275,1,,l5,
59.22741,1,,lb4,
59.6607,1,,lb3,
59.994,1,3-2,lb2,
60.36063,1,lp2,lb1,
60.727259999999994,1,2-1,lb0,
61.16055,1,lp1,r1,
61.827149999999996,2,hj3,,
61.827149999999996,3,hj3,,
61.827149999999996,4,hj3,,
61.827149999999996,5,hj3,,
62.360429999999994,1,,r2,
62.82705,4,j3-1,,
62.82705,2,w3,,
62.82705,3,w3,,
62.82705,5,w3,,
62.82705,1,,r3,
63.160349999999994,1,1-3,r4,
63.62697,4,w1,,
63.62697,1,lp3,r5,
63.82695,5,j3-1,,
64.29357,1,,rb4,
64.56021,5,w1,,
64.82685,2,j3-1,,
64.82685,3,j3-1,,
64.82685,1,,rb3,
65.16015,1,3-1,rb2,
65.6601,1,lp1,,
65.6601,2,lp1,,
65.6601,3,lp1,,
65.6601,4,lp1,,
65.6601,5,lp1,,
65.6601,1,,rb1,
66.26004,4,j1-2,,
66.26004,5,j1-2,,
66.56000999999999,2,j1-2,,
66.56000999999999,3,j1-2,,
66.79332,1,1-2,rb0,
67.02663,4,w2,,
67.02663,5,w2,,
67.29326999999999,1,sp2-3,,
67.29326999999999,2,sp2-3,,
67.29326999999999,3,sp2-3,,
67.29326999999999,4,sp2-3,,
67.29326999999999,5,sp2-3,,
68.15984999999999,3,j3-2,,
69.05976,3,w2,,
69.15975,2,j3-2,,
69.993,2,w2,,
70.15965,4,j3-2,,
70.15965,5,j3-2,,
70.6596,1,j3-2,,
71.05955999999999,1,hj2,,
71.05955999999999,2,hj2,,
71.05955999999999,3,hj2,,
71.05955999999999,4,hj2,,
71.05955999999999,5,hj2,,
71.75949,1,w2,,
71.75949,2,w2,,
71.75949,3,w2,,
71.75949,4,w2,,
71.75949,5,w2,,
71.79281999999999,4,,,b-1
71.79281999999999,5,,,b-1
71.9928,MOT_mc_stage_color_00,y-flash,,
71.9928,MOT_mc_bg_black_00,b65-45,,
71.9928,2,,,b-1
71.9928,3,,,b-1
72.3261,1,2-4,,f1
72.85938,1,lp4,r1,
73.22601,1,hj4,,
74.05926,1,4-3,r2,
74.39256,1,lp3,r3,
75.19248,5,2-4,,
75.19248,1,,rb2,
75.45912,3,2-4,,
75.69243,1,3-1,rb1,
75.89241,2,2-4,,
76.12572,4,2-4,,
76.12572,1,lp1,rb0,
76.52568,4,4-1,,
76.52568,1,hj1,,
76.85898,2,4-1,,
77.19228,3,4-1,,
77.39226,1,lp1,,
77.52557999999999,5,4-1,,
77.85888,2,w1,,
77.85888,3,w1,,
77.85888,4,w1,,
77.85888,5,w1,,
78.25883999999999,1,1-2,l1,
78.29217,MOT_mc_stage_color_00,b-flash,,
78.59214,1,hj2,,
78.59214,4,hj1,,
78.59214,5,hj1,,
78.92544,2,hj1,,
78.92544,3,hj1,,
79.29207,1,w2,l2,
79.29207,4,w1,,
79.29207,5,w1,,
79.72536,2,w1,,
79.72536,3,w1,,
80.05866,1,2-3,l3,
80.39196,1,lp3,,
80.82525,2,j1-3,,
80.82525,3,j1-3,,
80.82525,1,,lb2,
81.15854999999999,4,j1-3,,
81.15854999999999,5,j1-3,,
81.45852,2,j3-2,,
81.45852,3,j3-2,,
81.72516,1,3-2,lb1,
81.72516,4,j3-2,,
81.72516,5,j3-2,,
82.32509999999999,1,sp2-3,,
82.32509999999999,2,sp2-3,,
82.32509999999999,3,sp2-3,,
82.32509999999999,4,sp2-3,,
82.32509999999999,5,sp2-3,,
83.12501999999999,1,3-2,lb0,
83.12501999999999,2,hj3,,
83.12501999999999,3,hj3,,
83.12501999999999,4,hj3,,
83.12501999999999,5,hj3,,
83.52498,1,lp2,,
84.05825999999999,2,lp3,,
84.05825999999999,3,lp3,,
84.05825999999999,4,lp3,,
84.05825999999999,5,lp3,,
84.35822999999999,MOT_mc_stage_color_00,b-flash,,
84.42488999999999,1,,l1,
84.45822,MOT_mc_light_up_00,l4,,
84.45822,MOT_mc_light_center_00,l3,,
84.45822,MOT_speaker_00,temp2,,
84.6582,2,,r1,
84.6582,3,,r1,
84.6582,4,,r1,
84.6582,5,,r1,
84.89151,1,2-4,l2,
84.89151,2,lp3,,
84.89151,3,lp3,,
84.89151,4,lp3,,
84.89151,5,lp3,,
85.12482,2,,r2,
85.12482,3,,r2,
85.12482,4,,r2,
85.12482,5,,r2,
85.3248,1,lp4,,
85.59143999999999,1,4-1,l3,
85.72475999999999,2,,r3,
85.72475999999999,3,,r3,
85.72475999999999,4,,r3,
85.72475999999999,5,,r3,
85.9914,1,lp1,,
86.05806,2,,r4,
86.05806,3,,r4,
86.05806,4,,r4,
86.05806,5,,r4,
86.19138,1,1-2,l4,
86.49135,1,lp2,l5,
87.02463,1,2-3,lb4,
87.02463,2,,rb3,
87.02463,3,,rb3,
87.02463,4,,rb3,
87.02463,5,,rb3,
87.32459999999999,1,lp3,lb3,
87.42459,MOT_mc_stage_color_00,b-flash,,
87.59124,1,,lb2,
87.6579,1,3-4,,
87.6579,2,3-4,,
87.6579,3,3-4,,
87.6579,4,3-4,,
87.6579,5,3-4,,
87.6579,2,,rb2,
87.6579,3,,rb2,
87.6579,4,,rb2,
87.6579,5,,rb2,
87.72456,MOT_mc_stage_color_00,b-flash,,
87.99119999999999,1,4-2,lb1,
87.99119999999999,2,lp4,,
87.99119999999999,3,lp4,,
87.99119999999999,4,lp4,,
87.99119999999999,5,lp4,,
88.29117,1,,lb0,
88.29117,2,,rb1,
88.29117,3,,rb1,
88.29117,4,,rb1,
88.29117,5,,rb1,
88.59114,1,,l1,
88.59114,2,,rb0,
88.59114,3,,rb0,
88.59114,4,,rb0,
88.59114,5,,rb0,
88.89111,1,2-1,,
89.3244,1,1-4,l2,
89.65769999999999,1,4-2,,
89.65769999999999,2,4-2,,
89.65769999999999,3,4-2,,
89.65769999999999,4,4-2,,
89.65769999999999,5,4-2,,
89.991,1,,lb1,
90.3243,1,2-3,lb0,
90.3243,2,lp2,,
90.3243,3,lp2,,
90.3243,4,lp2,,
90.3243,5,lp2,,
90.3243,2,,l1,
90.3243,3,,l1,
90.3243,4,,l1,
90.3243,5,,l1,
90.6576,1,3-1,r1,
90.6576,2,,l2,
90.6576,3,,l2,
90.6576,4,,l2,
90.6576,5,,l2,
90.9909,1,lp1,r2,
91.09089,MOT_mc_stage_color_00,b-flash,,
91.32419999999999,1,1-4,r3,
91.32419999999999,2,,l3,
91.32419999999999,3,,l3,
91.32419999999999,4,,l3,
91.32419999999999,5,,l3,
91.6575,1,lp4,r4,
91.9908,1,lp4,r5,
91.9908,2,,l4,
91.9908,3,,l4,
91.9908,4,,l4,
91.9908,5,,l4,
92.45742,1,,rb4,
92.75739,1,,rb3,
93.05736,1,4-2,rb2,
93.39066,1,2-3,rb1,
93.39066,2,,lb3,
93.39066,3,,lb3,
93.39066,4,,lb3,
93.39066,5,,lb3,
93.72395999999999,1,3-1,,
93.72395999999999,2,,lb2,
93.72395999999999,3,,lb2,
93.72395999999999,4,,lb2,
93.72395999999999,5,,lb2,
93.9906,1,,rb0,
93.9906,2,,lb1,
93.9906,3,,lb1,
93.9906,4,,lb1,
93.9906,5,,lb1,
94.3239,1,1-2,,
94.3239,2,,lb0,
94.3239,3,,lb0,
94.3239,4,,lb0,
94.3239,5,,lb0,
94.65719999999999,1,sj2,,
94.65719999999999,2,sj2,,
94.65719999999999,3,sj2,,
94.65719999999999,4,sj2,,
94.65719999999999,5,sj2,,
94.9905,1,hj2,,
94.9905,2,hj2,,
94.9905,3,hj2,,
94.9905,4,hj2,,
94.9905,5,hj2,,
95.49045,1,j2-3,,
95.49045,2,j2-3,,
95.49045,3,j2-3,,
95.49045,4,j2-3,,
95.49045,5,j2-3,,
95.9904,1,w3,,
95.9904,2,lp3,,
95.9904,3,lp3,,
95.9904,4,lp3,,
95.9904,5,lp3,,
96.3237,1,,l1,
96.3237,2,,r1,
96.3237,3,,r1,
96.3237,4,,r1,
96.3237,5,,r1,
96.657,1,sj3,,
97.15695,1,3-4,l2,
97.6569,1,w4,,
97.6569,2,,rb0,
97.6569,3,,rb0,
97.6569,4,,rb0,
97.6569,5,,rb0,
97.9902,1,,lb1,
98.3235,1,,lb0,
98.39016,MOT_mc_stage_color_00,b-flash,,
98.65679999999999,1,lp4,r1,
98.65679999999999,2,,l1,
98.65679999999999,3,,l1,
98.65679999999999,4,,l1,
98.65679999999999,5,,l1,
99.15675,1,j4-3,,
99.6567,1,,r2,
99.6567,2,,lb0,
99.6567,3,,lb0,
99.6567,4,,lb0,
99.6567,5,,lb0,
99.99,1,lp3,r3,
99.99,2,w3,,
99.99,3,w3,,
99.99,4,w3,,
99.99,5,w3,,
100.45662,1,,rb2,
100.78992,1,,rb1,
101.02323,MOT_mc_stage_color_00,r-flash,,
101.02323,MOT_mc_bg_black_00,b65-20,,
101.08989,1,3-4,,
101.08989,2,3-4,,
101.08989,3,3-4,,
101.08989,4,3-4,,
101.08989,5,3-4,,
101.08989,2,,,f0
101.08989,3,,,f0
101.08989,4,,,f0
101.08989,5,,,f0
101.08989,1,,rb0,
101.45652,MOT_mc_stage_color_00,r-flash,,
101.62317,1,lp4,r1,
101.62317,2,lp4,l1,
101.62317,3,lp4,l1,
101.62317,4,lp4,l1,
101.62317,5,lp4,l1,
101.95647,1,,r2,
101.95647,2,,l2,
101.95647,3,,l2,
101.95647,4,,l2,
101.95647,5,,l2,
102.28976999999999,1,,rb1,
102.28976999999999,2,,lb1,
102.28976999999999,3,,lb1,
102.28976999999999,4,,lb1,
102.28976999999999,5,,lb1,
102.62307,1,,rb0,
102.62307,2,,lb0,
102.62307,3,,lb0,
102.62307,4,,lb0,
102.62307,5,,lb0,
102.9897,MOT_mc_stage_color_00,r-flash,,
102.9897,1,4-1,,
102.9897,2,4-1,,
102.9897,3,4-1,,
102.9897,4,4-1,,
102.9897,5,4-1,,
103.38965999999999,1,1-3,,
103.38965999999999,2,1-3,,
103.38965999999999,3,1-3,,
103.38965999999999,4,1-3,,
103.38965999999999,5,1-3,,
103.82294999999999,1,lp3,l1,
103.82294999999999,2,lp3,r1,
103.82294999999999,3,lp3,r1,
103.82294999999999,4,lp3,r1,
103.82294999999999,5,lp3,r1,
104.15625,1,,l2,
104.15625,2,,r2,
104.15625,3,,r2,
104.15625,4,,r2,
104.15625,5,,r2,
104.32289999999999,MOT_mc_stage_color_00,r-flash,,
104.48955,1,,lb1,
104.48955,2,,rb1,
104.48955,3,,rb1,
104.48955,4,,rb1,
104.48955,5,,rb1,
104.82284999999999,1,,lb0,
104.82284999999999,2,,rb0,
104.82284999999999,3,,rb0,
104.82284999999999,4,,rb0,
104.82284999999999,5,,rb0,
105.3228,1,sj3,,
105.3228,2,sj3,,
105.3228,3,sj3,,
105.3228,4,sj3,,
105.3228,5,sj3,,
105.68943,1,sp2-3,,
105.68943,2,sp2-3,,
105.68943,3,sp2-3,,
105.68943,4,sp2-3,,
105.68943,5,sp2-3,,
106.25604,MOT_mc_stage_color_00,r-flash,,
107.18928,1,j3-1,,
107.35593,2,j3-1,,
107.35593,3,j3-1,,
107.52257999999999,4,j3-1,,
107.52257999999999,5,j3-1,,
107.9892,1,lp1,r1,
107.9892,2,lp1,l1,
107.9892,3,lp1,l1,
107.9892,4,lp1,l1,
107.9892,5,lp1,l1,
108.28917,1,,r2,
108.28917,2,,l2,
108.28917,3,,l2,
108.28917,4,,l2,
108.28917,5,,l2,
108.62246999999999,1,,rb1,
108.62246999999999,2,,lb1,
108.62246999999999,3,,lb1,
108.62246999999999,4,,lb1,
108.62246999999999,5,,lb1,
108.95577,1,,rb0,
108.95577,2,,lb0,
108.95577,3,,lb0,
108.95577,4,,lb0,
108.95577,5,,lb0,
109.98899999999999,1,1-2,,
109.98899999999999,2,1-2,,
109.98899999999999,3,1-2,,
109.98899999999999,4,1-2,,
109.98899999999999,5,1-2,,
110.3223,1,lp2,l1,
110.3223,2,lp2,r1,
110.3223,3,lp2,r1,
110.3223,4,lp2,r1,
110.3223,5,lp2,r1,
110.65559999999999,1,,l2,
110.65559999999999,2,,r2,
110.65559999999999,3,,r2,
110.65559999999999,4,,r2,
110.65559999999999,5,,r2,
110.9889,1,,lb1,
110.9889,2,,rb1,
110.9889,3,,rb1,
110.9889,4,,rb1,
110.9889,5,,rb1,
111.3222,1,,lb0,
111.3222,2,,rb0,
111.3222,3,,rb0,
111.3222,4,,rb0,
111.3222,5,,rb0,
112.08878999999999,1,sp2-3,,
112.08878999999999,2,sp2-3,,
112.08878999999999,3,sp2-3,,
112.08878999999999,4,sp2-3,,
112.08878999999999,5,sp2-3,,
112.9887,1,sj3,,
113.12201999999999,2,sj3,,
113.12201999999999,3,sj3,,
113.25533999999999,4,sj3,,
113.25533999999999,5,sj3,,
113.58864,1,lp3,l1,
113.58864,2,lp3,l1,
113.58864,3,lp3,l1,
113.58864,4,lp3,l1,
113.58864,5,lp3,l1,
113.68862999999999,MOT_mc_stage_color_00,r-flash,,
113.92193999999999,1,,l2,
113.92193999999999,2,,l2,
113.92193999999999,3,,l2,
113.92193999999999,4,,l2,
113.92193999999999,5,,l2,
114.25524,1,,l3,
114.25524,2,,l3,
114.25524,3,,l3,
114.25524,4,,l3,
114.25524,5,,l3,
114.58854,1,,l4,
114.58854,2,,l4,
114.58854,3,,l4,
114.58854,4,,l4,
114.58854,5,,l4,
114.92183999999999,1,,lb3,
114.92183999999999,2,,lb3,
114.92183999999999,3,,lb3,
114.92183999999999,4,,lb3,
114.92183999999999,5,,lb3,
115.25514,1,,lb2,
115.25514,2,,lb2,
115.25514,3,,lb2,
115.25514,4,,lb2,
115.25514,5,,lb2,
115.58843999999999,1,,lb1,
115.58843999999999,2,,lb1,
115.58843999999999,3,,lb1,
115.58843999999999,4,,lb1,
115.58843999999999,5,,lb1,
115.92174,1,3-4,lb0,
115.92174,2,3-4,lb0,
115.92174,3,3-4,lb0,
115.92174,4,3-4,lb0,
115.92174,5,3-4,lb0,
116.25504,1,lp4,l1,
116.25504,2,lp4,r1,
116.25504,3,lp4,r1,
116.25504,4,lp4,r1,
116.25504,5,lp4,r1,
116.58833999999999,1,,l2,
116.58833999999999,2,,r2,
116.58833999999999,3,,r2,
116.58833999999999,4,,r2,
116.58833999999999,5,,r2,
116.92164,1,,l3,
116.92164,2,,r3,
116.92164,3,,r3,
116.92164,4,,r3,
116.92164,5,,r3,
117.25493999999999,1,,l4,
117.25493999999999,2,,r4,
117.25493999999999,3,,r4,
117.25493999999999,4,,r4,
117.25493999999999,5,,r4,
117.58824,1,,lb3,
117.58824,2,,rb3,
117.58824,3,,rb3,
117.58824,4,,rb3,
117.58824,5,,rb3,
117.92154,1,,lb2,
117.92154,2,,rb2,
117.92154,3,,rb2,
117.92154,4,,rb2,
117.92154,5,,rb2,
118.25484,1,,lb1,
118.25484,2,,rb1,
118.25484,3,,rb1,
118.25484,4,,rb1,
118.25484,5,,rb1,
118.58814,1,,lb0,
118.58814,2,,rb0,
118.58814,3,,rb0,
118.58814,4,,rb0,
118.58814,5,,rb0,
118.82145,1,sp3-4,,
118.82145,2,sp3-4,,
118.82145,3,sp3-4,,
118.82145,4,sp3-4,,
118.82145,5,sp3-4,,
119.78801999999999,1,sj4,,
119.78801999999999,2,sj4,,
119.78801999999999,3,sj4,,
119.78801999999999,4,sj4,,
119.78801999999999,5,sj4,,
120.12132,1,,r1,
120.12132,2,,l1,
120.12132,3,,l1,
120.12132,4,,l1,
120.12132,5,,l1,
120.12132,1,lp4,,
120.12132,2,lp4,,
120.12132,3,lp4,,
120.12132,4,lp4,,
120.12132,5,lp4,,
120.45461999999999,1,,r2,
120.45461999999999,2,,l2,
120.45461999999999,3,,l2,
120.45461999999999,4,,l2,
120.45461999999999,5,,l2,
120.78792,1,,r3,
120.78792,2,,l3,
120.78792,3,,l3,
120.78792,4,,l3,
120.78792,5,,l3,
121.12122,1,,r4,
121.12122,2,,l4,
121.12122,3,,l4,
121.12122,4,,l4,
121.12122,5,,l4,
121.45451999999999,1,,rb3,
121.45451999999999,2,,lb3,
121.45451999999999,3,,lb3,
121.45451999999999,4,,lb3,
121.45451999999999,5,,lb3,
121.78782,1,,rb2,
121.78782,2,,lb2,
121.78782,3,,lb2,
121.78782,4,,lb2,
121.78782,5,,lb2,
122.12111999999999,1,,rb1,
122.12111999999999,2,,lb1,
122.12111999999999,3,,lb1,
122.12111999999999,4,,lb1,
122.12111999999999,5,,lb1,
122.45442,1,,rb0,
122.45442,2,,lb0,
122.45442,3,,lb0,
122.45442,4,,lb0,
122.45442,5,,lb0,
122.78772,1,4-2,,
122.78772,2,4-2,,
122.78772,3,4-2,,
122.78772,4,4-2,,
122.78772,5,4-2,,
123.08769,1,sp2-3,,
123.08769,2,sp2-3,,
123.08769,3,sp2-3,,
123.08769,4,sp2-3,,
123.08769,5,sp2-3,,
124.22090999999999,1,hj2,,
124.22090999999999,4,hj2,,
124.22090999999999,5,hj2,,
124.58753999999999,2,hj2,,
124.58753999999999,3,hj2,,
125.18748,1,lp2,,
125.18748,2,lp2,,
125.18748,3,lp2,,
125.18748,4,lp2,,
125.18748,5,lp2,,
126.38736,1,hj2,,
126.82065,2,hj2,,
126.82065,3,hj2,,
127.25394,1,lp2,,
127.38726,4,hj2,,
127.38726,5,hj2,,
127.78721999999999,2,lp2,,
127.78721999999999,3,lp2,,
128.28717,4,lp2,,
128.28717,5,lp2,,
128.78712,1,j2-1,,
129.05375999999998,2,j2-1,,
129.05375999999998,3,j2-1,,
129.28707,4,j2-1,,
129.28707,5,j2-1,,
129.52038,1,w1,,
129.62037,4,w1,,
129.62037,5,w1,,
129.85368,2,w1,,
129.85368,3,w1,,
130.68693,1,j4-1,,
131.15355,1,hj1,,
132.3201,1,lp1,,
133.25333999999998,1,1-3,r1,
133.78662,1,lp3,,
134.38656,5,1-4,,
134.6532,3,1-4,,
134.88651,1,1-1,,
135.08649,2,1-4,,
135.3198,4,1-4,,
135.3198,1,,rb0,
135.71976,4,4-1,,
135.71976,1,hj3,,
