0.03333,MOT_all,cut1,,
0.03333,MOT_mc_bg_black_00,b0-80,,
27.36393,2,,r1,,
27.76389,1,,l2,,
27.76389,2,,r2,,
28.16385,1,,l3,,
28.16385,2,,r3,,
28.56381,1,lp2,,,
28.56381,2,lp2,,,
29.130419999999997,1,2-3,,,
29.130419999999997,2,2-3,,,
29.59704,1,,lb2,,
29.59704,2,,rb2,,
30.06366,2,w3,,,
30.06366,1,w3,,,
30.69693,1,,lb1,,
31.363529999999997,2,,rb1,,
32.230109999999996,1,,lb0,,
32.696729999999995,2,,rb0,,
33.62997,1,lp3,,,
34.09659,2,sp3-4,,,
34.36323,1,3-4,,,
35.129819999999995,1,4-1,,,
35.129819999999995,2,4-1,,,
35.56311,1,,l1,,
35.56311,2,,r1,,
35.62977,MOT_mc_stage_color_00,y-flash,,
36.06306,2,w1,,,
36.06306,1,w1,,,
36.363029999999995,1,1-2,,,
36.363029999999995,2,1-2,,,
36.96297,1,2-3,,,
36.96297,2,2-3,,,
37.62957,1,,lb0,,
37.62957,2,,rb0,,
37.896209999999996,2,w3,,,
37.896209999999996,1,w3,,,
38.26284,1,3-4,,,
38.26284,2,3-4,,,
38.796119999999995,1,lp4,,,
38.796119999999995,2,lp4,,,
40.16265,1,4-1,,,
40.16265,2,4-1,,,
40.762589999999996,2,1-2,r1,,
41.09589,1,w1,,,
41.52918,2,lp2,,,
42.029129999999995,MOT_mc_stage_color_00,b-flash,,
42.029129999999995,1,1-2,l1,,
42.029129999999995,MOT_mc_light_up_00,l3,,
42.029129999999995,MOT_mc_special_02,hokori,,
42.72906,1,2-3,,,
43.42899,1,3-4,,,
44.12892,1,lp4,,,
44.96217,1,4-1,,,
45.89541,1,w1,,,
45.92874,1,1-2,lb0,,
46.59534,1,2-3,l1,,
46.92864,MOT_mc_stage_color_00,y-flash,,
46.92864,2,2-3,r2,,
47.52858,1,w3,,,
47.86188,2,w3,,,
47.89521,1,,l2,,
48.6618,2,3-4,,,
49.09509,1,3-4,,,
49.59504,2,w4,,,
49.82835,1,4-1,lb1,,
49.82835,2,4-1,rb1,,
50.76159,2,w1,,,
50.76159,1,w1,,,
50.928239999999995,1,hj1,,,
50.928239999999995,2,hj1,,,
51.86148,1,lp1,,,
51.86148,2,lp1,,,
52.928039999999996,MOT_mc_stage_color_00,b-flash,,
52.928039999999996,1,1-2,l2,,
53.86128,1,w2,,,
53.92794,2,1-2,r2,,
54.86118,2,w2,,,
55.22781,1,2-3,,,
55.22781,2,2-3,,,
56.161049999999996,2,w3,,,
56.161049999999996,1,w3,,,
56.261039999999994,1,3-4,lb1,,
56.261039999999994,2,3-4,rb1,,
56.82765,1,4-1,,,
56.82765,2,4-1,,,
57.760889999999996,2,w1,,,
57.760889999999996,1,w1,,,
57.92754,MOT_mc_stage_color_00,r-flash,,
58.02753,1,,l2,,
58.02753,2,,r2,,
58.227509999999995,MOT_mc_special_02,hokori_end,,
58.46082,MOT_mc_stage_color_00,b-flash,,
58.46082,1,j1-2,,,
58.46082,2,j1-2,,,
58.994099999999996,MOT_mc_special_02,wing_gamen,,
59.16075,MOT_mc_stage_color_00,r-flash,,
59.16075,1,2-3,l3,,
59.16075,2,lp2,,,
59.16075,MOT_mc_light_up_00,l4,,
59.16075,MOT_mc_speaker_00,wing,,
59.16075,MOT_mc_bg_black_00,b45-0,,
59.76069,1,3-4,,,
60.56061,1,4-1,lb2,,
61.29387,1,1-2,,,
62.06046,1,2-3,,,
62.727059999999994,2,2-3,r3,,
62.9937,1,w3,,,
63.36033,2,3-4,,,
64.02693,2,4-1,,,
64.52687999999999,1,3-4,l3,,
64.96016999999999,2,w1,,,
65.32679999999999,1,,l4,,
65.46012,1,w4,,,
66.16005,1,4-1,lb3,,
66.95997,1,sp1-2,,,
67.69323,1,j2-3,,,
68.15984999999999,2,1-2,,,
68.75979,1,w3,,,
68.9931,2,lp2,,,
69.69303,2,2-3,,,
70.39296,MOT_mc_stage_color_00,b-flash,,
70.39296,1,3-4,l4,,
70.39296,2,3-4,rb2,,
71.19288,1,,l5,,
71.19288,2,,rb1,,
71.3262,2,w4,,,
71.3262,1,w4,,,
72.12612,1,4-1,lb4,,
72.12612,2,4-1,r2,,
72.82605,1,,lb3,,
72.82605,2,,r3,,
73.05936,2,w1,,,
73.05936,1,w1,,,
73.55931,1,sp1-2,,,
73.55931,2,sp1-2,,,
74.79252,1,2-3,,,
74.79252,2,2-3,,,
75.72576,2,w3,,,
75.72576,1,w3,,,
75.85907999999999,2,3-4,rb2,,
76.62567,2,,rb1,,
76.79231999999999,2,w4,,,
77.35893,1,3-4,lb2,,
78.15885,1,,lb1,,
78.29217,1,w4,,,
78.85878,1,4-1,l2,,
79.6587,1,,lb1,,
79.79202,1,w1,,,
80.42528999999999,1,1-2,,,
81.09188999999999,1,2-3,,,
81.62517,2,4-1,r2,,
82.02512999999999,1,w3,,,
82.45841999999999,MOT_mc_stage_color_00,b-flash,,
82.45841999999999,1,3-4,l2,,
82.55841,2,w1,,,
83.09169,2,1-2,,,
83.39166,1,w4,,,
83.92493999999999,MOT_mc_stage_color_00,r-flash,,
84.02493,2,w2,,,
84.12492,2,lp2,,,
84.12492,MOT_mc_speaker_00,wing_end,,
84.12492,MOT_mc_special_02,hokori,,
85.3248,MOT_mc_stage_color_00,b-flash,,
85.39146,1,lp4,lb1,,
85.39146,MOT_mc_light_up_00,l3,,
86.55801,1,,lb0,,
87.85788,1,4-1,,,
88.79111999999999,1,w1,,,
89.25774,1,lp1,,,
90.02432999999999,1,1-2,,,
90.79092,2,,rb1,,
90.95756999999999,1,w2,,,
92.25744,2,,rb0,,
93.62397,2,2-3,,,
94.55721,2,w3,,,
95.22381,2,lp3,,,
95.89041,2,3-4,,,
96.69032999999999,MOT_mc_stage_color_00,b-flash,,
96.69032999999999,1,2-3,,,
96.69032999999999,2,4-1,,,
96.69032999999999,MOT_mc_light_up_00,l1,,
97.25694,1,,r1,,
97.25694,2,,l1,,
97.62357,2,w1,,,
97.62357,1,w3,,,
97.75689,1,lp3,,,
97.75689,2,lp1,,,
99.55671,MOT_mc_stage_color_00,r-flash,,
99.55671,1,3-4,,,
99.55671,2,1-2,,,
100.05666,1,,r2,,
100.05666,2,,l2,,
100.48995,2,w2,,,
100.48995,1,w4,,,
100.58994,1,4-1,,,
100.58994,2,2-3,,,
101.52318,2,w3,,,
101.52318,1,w1,,,
101.6565,1,,r3,,
101.6565,2,,l3,,
102.92304,1,,r4,,
102.92304,2,,l4,,
