0.03333,MOT_mc_bg_black_00,seat100-0,,
1.79982,MOT_mc_stage_color_00,r-b,,
1.79982,MOT_mc_bg_black_00,b65-45,,
1.79982,MOT_mc_speaker_00,temp2,,
1.79982,MOT_mc_light_center_00,l1,,
1.79982,MOT_mc_light_under_00,l1,,
28.730459999999997,5,j3-4,,,
28.96377,1,w1,,,
28.9971,1,j1-2,,,
29.130419999999997,2,w4,,,
29.36373,3,w4,,,
29.56371,1,hj2,,,
29.59704,4,w4,,,
29.79702,5,w4,,,
30.26364,1,j2-3,,,
30.43029,2,j4-1,,,
30.6636,3,j4-1,,,
30.89691,4,j4-1,,,
30.9969,1,3-4,l1,,
31.09689,5,j4-1,,,
31.363529999999997,1,4-1,lb0,,
31.49685,2,w1,,,
31.730159999999998,3,w1,,,
31.730159999999998,1,hj1,,,
31.963469999999997,4,w1,,,
32.16345,5,w1,,,
32.59674,1,j1-2,,,
32.76339,2,j1-2,,,
32.96337,3,j1-2,,,
33.16335,4,j1-2,,,
33.36333,5,j1-2,,,
33.59664,1,2-3,r1,,
33.82995,2,w2,,,
33.96327,1,3-4,rb0,,
34.02993,3,w2,,,
34.22991,4,w2,,,
34.39656,1,hj4,,,
34.42989,5,w2,,,
34.92984,1,j4-1,,,
35.096489999999996,2,j2-3,,,
35.29647,3,j2-3,,,
35.496449999999996,4,j2-3,,,
35.6631,5,j2-3,,,
35.96307,1,hj1,,,
36.16305,2,w3,,,
36.363029999999995,3,w3,,,
36.52968,1,j1-2,,,
36.56301,4,w3,,,
36.729659999999996,5,w3,,,
37.22961,1,j2-3,,,
37.39626,2,j3-4,,,
37.59624,3,j3-4,,,
37.79622,4,j3-4,,,
37.962869999999995,5,j3-4,,,
38.29617,1,w3,,,
38.329499999999996,1,j3-4,,,
38.46282,2,j4-1,,,
38.62947,3,j4-1,,,
38.762789999999995,4,j4-1,,,
38.89611,5,j4-1,,,
39.06276,2,j1-2,,,
39.06276,3,j1-2,,,
39.06276,4,j1-2,,,
39.06276,5,j1-2,,,
39.06276,1,j4-1,,,
39.562709999999996,1,1-2,l1,,
39.995999999999995,1,2-3,lb0,,
40.12932,5,w2,,,
40.12932,4,w2,,,
40.12932,3,w2,,,
40.12932,2,w2,,,
40.56261,1,3-4,,,
40.829249999999995,2,j2-3,,,
40.829249999999995,3,j2-3,,,
40.829249999999995,4,j2-3,,,
40.829249999999995,5,j2-3,,,
41.06256,1,sp4-1,,,
41.89581,5,w3,,,
41.89581,4,w3,,,
41.89581,3,w3,,,
41.89581,2,w3,,,
41.92914,MOT_mc_stage_color_00,r-b,,
41.92914,MOT_mc_bg_black_00,b45-20,,
41.92914,MOT_mc_light_center_00,l3,,
41.92914,MOT_mc_light_up_00,l4,,
41.92914,1,j1-2,,,
42.16245,2,j3-4,,,
42.16245,3,j3-4,,,
42.16245,4,j3-4,,,
42.16245,5,j3-4,,,
42.52908,1,j2-3,,,
42.92904,2,j4-1,,,
42.92904,3,j4-1,,,
42.92904,4,j4-1,,,
42.92904,5,j4-1,,,
42.92904,1,j3-4,,,
43.262339999999995,2,hj1,,,
43.262339999999995,3,hj1,,,
43.262339999999995,4,hj1,,,
43.262339999999995,5,hj1,,,
43.628969999999995,1,j4-1,,,
44.36223,1,j1-2,,,
44.49555,5,w1,,,
44.49555,4,w1,,,
44.49555,3,w1,,,
44.49555,2,w1,,,
44.62887,2,j1-2,,,
44.62887,3,j1-2,,,
44.62887,4,j1-2,,,
44.62887,5,j1-2,,,
44.795519999999996,1,2-3,r1,,
45.16215,1,3-4,rb0,,
45.52878,1,hj4,,,
45.695429999999995,5,w2,,,
45.695429999999995,4,w2,,,
45.695429999999995,3,w2,,,
45.695429999999995,2,w2,,,
45.82875,2,j2-3,,,
45.82875,3,j2-3,,,
45.82875,4,j2-3,,,
45.82875,5,j2-3,,,
46.56201,1,4-1,r1,,
46.895309999999995,5,w3,,,
46.895309999999995,4,w3,,,
46.895309999999995,3,w3,,,
46.895309999999995,2,w3,,,
46.92864,1,j1-2,,,
47.49525,1,2-3,rb0,,
47.9952,1,j3-4,,,
48.39516,1,hj4,,,
49.06176,1,4-1,r1,,
49.56171,1,1-2,rb0,,
49.92834,2,j3-4,,,
49.92834,3,j3-4,,,
49.92834,4,j3-4,,,
49.92834,5,j3-4,,,
50.161649999999995,1,j2-3,,,
50.39496,2,j4-1,,,
50.39496,3,j4-1,,,
50.39496,4,j4-1,,,
50.39496,5,j4-1,,,
51.22821,1,w3,,,
51.294869999999996,1,3-4,l1,,
51.46152,5,w1,,,
51.46152,4,w1,,,
51.46152,3,w1,,,
51.46152,2,w1,,,
51.728159999999995,1,4-1,lb0,,
52.26144,1,1-2,,,
52.46142,2,j1-2,,,
52.46142,3,j1-2,,,
52.46142,4,j1-2,,,
52.46142,5,j1-2,,,
52.82805,1,2-3,r1,,
53.12802,2,j2-3,,,
53.12802,3,j2-3,,,
53.12802,4,j2-3,,,
53.12802,5,j2-3,,,
53.46132,1,3-4,rb0,,
53.9946,1,4-1,,,
54.194579999999995,5,w3,,,
54.194579999999995,4,w3,,,
54.194579999999995,3,w3,,,
54.194579999999995,2,w3,,,
54.627869999999994,1,hj1,,,
54.89451,2,j3-4,,,
54.89451,3,j3-4,,,
55.16115,4,j3-4,,,
55.16115,5,j3-4,,,
55.861079999999994,1,hj1,,,
55.96107,3,w4,,,
55.96107,2,w4,,,
56.227709999999995,5,w4,,,
56.227709999999995,4,w4,,,
56.561009999999996,1,1-2,l1,,
57.060959999999994,1,2-3,lb0,,
57.69423,1,hj3,,,
58.3275,1,3-4,l1,,
58.72746,1,4-1,lb0,,
58.96077,2,j4-1,,,
58.96077,3,j4-1,,,
58.96077,4,j4-1,,,
58.96077,5,j4-1,,,
59.427389999999995,1,j1-2,,,
59.69403,2,1-2,,,
59.69403,3,1-2,,,
59.69403,4,1-2,,,
59.69403,5,1-2,,,
59.96067,1,hj2,,,
60.260639999999995,2,j2-3,,,
60.260639999999995,3,j2-3,,,
60.260639999999995,4,j2-3,,,
60.260639999999995,5,j2-3,,,
60.627269999999996,1,j2-3,,,
60.82725,2,j3-4,,,
61.027229999999996,3,j3-4,,,
61.22721,4,j3-4,,,
61.3272,5,w3,,,
61.427189999999996,5,j3-4,,,
61.69383,1,w3,,,
61.72716,1,j3-4,,,
61.893809999999995,2,w4,,,
62.09379,3,w4,,,
62.293769999999995,4,w4,,,
62.360429999999994,1,4-1,,,
62.49375,5,w4,,,
62.96037,1,j1-2,,,
63.127019999999995,2,j4-1,,,
63.327,3,j4-1,,,
63.526979999999995,4,j4-1,,,
63.72696,5,j4-1,,,
64.02693,1,w2,,,
64.19358,2,w1,,,
64.19358,1,j2-3,,,
64.39356,3,w1,,,
64.59353999999999,4,w1,,,
64.69353,1,j3-4,,,
64.79352,5,w1,,,
65.32679999999999,1,j4-1,,,
65.46012,2,j1-2,,,
65.6601,3,j1-2,,,
65.86008,4,j1-2,,,
66.06006,5,j1-2,,,
66.39336,1,w1,,,
66.42669,1,j1-2,,,
66.52668,2,w2,,,
66.72666,3,w2,,,
66.82665,2,j2-3,,,
66.82665,3,j2-3,,,
66.82665,4,j2-3,,,
66.82665,5,j2-3,,,
67.45992,1,j2-3,,,
67.62657,2,j3-4,,,
67.85988,3,j3-4,,,
67.89321,5,w3,,,
67.89321,4,w3,,,
68.09318999999999,4,j3-4,,,
68.29317,5,j3-4,,,
68.52647999999999,1,w3,,,
68.69313,2,w4,,,
68.75979,1,j3-4,,,
68.92644,3,w4,,,
69.02642999999999,2,j4-1,,,
69.02642999999999,3,j4-1,,,
69.02642999999999,4,j4-1,,,
69.02642999999999,5,j4-1,,,
69.35973,1,j4-1,,,
70.02633,MOT_mc_stage_color_00,y-b,,
70.02633,MOT_mc_bg_black_00,b80-65,,
70.02633,MOT_mc_light_center_00,l2,,
70.02633,MOT_mc_light_up_00,l2,,
70.02633,2,lp1,,,
70.02633,3,lp1,,,
70.02633,4,lp1,,,
70.02633,5,lp1,,,
70.02633,1,1-2,l1,,
70.79292,1,hj2,,,
71.62617,1,2-3,lb0,,
72.09279,1,3-4,r1,,
72.59273999999999,1,j4-1,,,
73.12602,1,1-2,,,
73.49265,2,1-2,,,
73.49265,3,1-2,,,
73.9926,4,1-2,,,
73.9926,5,1-2,,,
74.05926,1,w2,,,
74.42589,3,w2,,,
74.42589,2,w2,,,
74.72586,1,j2-3,,,
74.92584,5,w2,,,
74.92584,4,w2,,,
75.55910999999999,1,3-4,,,
76.02573,1,4-1,rb0,,
76.42569,1,1-2,r1,,
76.82565,1,2-3,,,
77.3256,1,hj3,,,
77.9922,2,j2-3,,,
77.9922,3,j2-3,,,
78.55881,1,w3,,,
78.69212999999999,4,j2-3,,,
78.69212999999999,5,j2-3,,,
79.05875999999999,3,w3,,,
79.05875999999999,2,w3,,,
79.55870999999999,1,3-4,r2,,
79.75869,5,w3,,,
79.75869,4,w3,,,
80.19198,1,4-1,rb1,,
80.62527,1,hj1,,,
81.35853,1,1-2,,,
81.79182,1,2-3,rb0,,
82.15845,1,hj3,,,
82.69172999999999,2,j3-4,,,
82.69172999999999,3,j3-4,,,
83.19167999999999,4,j3-4,,,
83.19167999999999,5,j3-4,,,
83.39166,1,w3,,,
83.75829,3,w4,,,
83.75829,2,w4,,,
84.05825999999999,1,j3-4,,,
84.25824,5,w4,,,
84.25824,4,w4,,,
84.62487,1,4-1,l1,,
85.12482,1,1-2,lb0,,
85.59143999999999,1,2-3,l1,,
86.25804,1,3-4,lb0,,
86.72466,1,4-1,,,
87.6579,1,w1,,,
87.69122999999999,1,j1-2,,,
88.05785999999999,2,j4-1,,,
88.05785999999999,3,j4-1,,,
88.05785999999999,4,j4-1,,,
88.05785999999999,5,j4-1,,,
88.69113,MOT_mc_stage_color_00,r-b,,
88.69113,MOT_mc_bg_black_00,b45-20,,
88.69113,MOT_mc_light_center_00,l3,,
88.69113,MOT_mc_light_up_00,l4,,
88.69113,1,j2-3,,,
89.12442,5,w1,,,
89.12442,4,w1,,,
89.12442,3,w1,,,
89.12442,2,w1,,,
89.22440999999999,1,j3-4,,,
89.75769,1,4-1,,,
89.95767,2,j1-2,,,
89.95767,3,j1-2,,,
89.95767,4,j1-2,,,
89.95767,5,j1-2,,,
90.39095999999999,1,1-2,,,
90.6576,2,2-3,,,
90.6576,3,2-3,,,
90.6576,4,2-3,,,
90.6576,5,2-3,,,
90.95756999999999,1,j2-3,,,
91.19087999999999,2,j3-4,,,
91.19087999999999,3,j3-4,,,
91.19087999999999,4,j3-4,,,
91.19087999999999,5,j3-4,,,
91.52418,1,hj3,,,
92.22411,1,hj3,,,
92.25744,5,w4,,,
92.25744,4,w4,,,
92.25744,3,w4,,,
92.25744,2,w4,,,
92.52408,2,j4-1,,,
92.52408,3,j4-1,,,
92.52408,4,j4-1,,,
92.52408,5,j4-1,,,
93.35732999999999,1,3-4,l1,,
93.59064,5,w1,,,
93.59064,4,w1,,,
93.59064,3,w1,,,
93.59064,2,w1,,,
93.72395999999999,1,4-1,lb0,,
94.15724999999999,1,j1-2,,,
94.75719,1,2-3,,,
95.15715,1,3-4,l1,,
95.62377,1,4-1,lb0,,
96.25703999999999,1,j1-2,,,
96.85698,1,j2-3,,,
97.09029,2,j1-2,,,
97.09029,3,j1-2,,,
97.35692999999999,4,j1-2,,,
97.35692999999999,5,j1-2,,,
97.89021,1,j3-4,,,
98.15684999999999,3,w2,,,
98.15684999999999,2,w2,,,
98.42349,5,w2,,,
98.42349,4,w2,,,
98.42349,1,j4-1,,,
99.02342999999999,1,1-2,,,
99.25674,2,j2-3,,,
99.25674,3,j2-3,,,
99.25674,4,j2-3,,,
99.25674,5,j2-3,,,
99.69003,1,2-3,,,
100.18997999999999,1,3-4,,,
100.32329999999999,5,w3,,,
100.32329999999999,4,w3,,,
100.32329999999999,3,w3,,,
100.32329999999999,2,w3,,,
100.42329,2,j3-4,,,
100.42329,3,j3-4,,,
100.42329,4,j3-4,,,
100.42329,5,j3-4,,,
100.68992999999999,1,j4-1,,,
101.18988,1,hj1,,,
101.48984999999999,5,w4,,,
101.48984999999999,4,w4,,,
101.48984999999999,3,w4,,,
101.48984999999999,2,w4,,,
101.55650999999999,2,j4-1,,,
101.55650999999999,3,j4-1,,,
101.55650999999999,4,j4-1,,,
101.55650999999999,5,j4-1,,,
101.88981,1,hj1,,,
102.18978,2,j1-2,,,
102.18978,3,j1-2,,,
102.18978,4,j1-2,,,
102.18978,5,j1-2,,,
102.52308,1,j1-2,,,
103.25634,5,w2,,,
103.25634,4,w2,,,
103.25634,3,w2,,,
103.25634,2,w2,,,
103.28967,1,2-3,l1,,
103.85628,1,3-4,lb0,,
104.42289,1,4-1,,,
104.92284,1,1-2,,,
105.42278999999999,1,2-3,,,
105.92273999999999,2,sp2-3,,,
105.92273999999999,3,sp2-3,,,
105.92273999999999,4,sp2-3,,,
105.92273999999999,5,sp2-3,,,
105.92273999999999,1,sp3-4,,,
106.82265,1,hj4,,,
107.15594999999999,2,3-4,,,
107.15594999999999,3,3-4,,,
107.15594999999999,4,3-4,,,
107.15594999999999,5,3-4,,,
107.62257,1,j4-1,,,
108.02252999999999,2,j4-1,,,
108.02252999999999,3,j4-1,,,
108.02252999999999,4,j4-1,,,
108.02252999999999,5,j4-1,,,
108.45581999999999,1,j1-2,,,
108.72246,2,j1-2,,,
108.72246,3,j1-2,,,
108.72246,4,j1-2,,,
108.72246,5,j1-2,,,
108.9891,1,hj2,,,
109.25573999999999,2,j2-3,,,
109.25573999999999,3,j2-3,,,
109.25573999999999,4,j2-3,,,
109.25573999999999,5,j2-3,,,
109.68902999999999,1,2-3,,,
109.88901,2,j3-4,,,
110.08899,3,j3-4,,,
110.28896999999999,4,j3-4,,,
110.3223,5,w3,,,
110.48894999999999,5,j3-4,,,
110.62227,1,w3,,,
110.85557999999999,1,3-4,l1,,
110.95557,2,w4,,,
111.15554999999999,3,w4,,,
111.3222,1,4-1,lb0,,
111.35553,4,w4,,,
111.55551,5,w4,,,
112.02212999999999,1,1-2,,,
112.15545,2,j4-1,,,
112.35543,3,j4-1,,,
112.55541,4,j4-1,,,
112.75538999999999,5,j4-1,,,
112.95537,1,w2,,,
113.15535,1,2-3,r1,,
113.22201,2,w1,,,
113.42199,3,w1,,,
113.58864,1,3-4,rb0,,
113.62196999999999,4,w1,,,
113.82195,5,w1,,,
114.38856,1,4-1,,,
114.52188,2,j1-2,,,
114.72185999999999,3,j1-2,,,
114.92183999999999,4,j1-2,,,
115.12182,5,j1-2,,,
115.3218,1,w1,,,
115.45512,1,j1-2,,,
115.58843999999999,2,w2,,,
115.78841999999999,3,w2,,,
115.95506999999999,1,2-3,,,
115.9884,4,w2,,,
116.18838,5,w2,,,
116.75498999999999,1,3-4,,,
116.88830999999999,2,j2-3,,,
117.08829,3,j2-3,,,
117.28827,4,j2-3,,,
117.48825,5,j2-3,,,
117.68822999999999,1,w4,,,
117.85488,1,4-1,l1,,
117.95487,2,w3,,,
118.15485,3,w3,,,
118.25484,1,1-2,lb0,,
118.35482999999999,4,w3,,,
118.55480999999999,5,w3,,,
118.85477999999999,1,j2-3,,,
119.12142,2,j3-4,,,
119.38806,3,j3-4,,,
119.62137,4,j3-4,,,
119.88801,5,j3-4,,,
119.92134,1,w3,,,
120.15464999999999,1,j3-4,,,
120.18798,2,w4,,,
120.35463,2,j4-1,,,
120.35463,3,j4-1,,,
120.62127,4,j4-1,,,
120.62127,5,j4-1,,,
120.88790999999999,MOT_mc_bg_black_00,b20-65,,
120.88790999999999,MOT_mc_speaker_00,stay,,
120.88790999999999,MOT_mc_light_center_00,l1,,
120.88790999999999,MOT_mc_light_up_00,l1,,
120.88790999999999,MOT_mc_light_under_00,l2,,
120.88790999999999,2,1-2,,,D60
120.88790999999999,3,1-2,,,D60
120.88790999999999,4,1-2,,,D60
120.88790999999999,5,1-2,,,D60
120.88790999999999,1,4-1,,b0,D60
121.82114999999999,5,w2,,,
121.82114999999999,4,w2,,,
121.82114999999999,3,w2,,,
121.82114999999999,2,w2,,,
121.82114999999999,1,w1,,,
