time,charapos,busid,busvalue,effectname,effecttime,effectvalue,panning,volume
52.43,,3,,MasterOut,0.05,0,,
52.43,,3,,BUS_0007,0.2,0,,
52.43,,5,,MasterOut,0.05,0,,
52.43,,5,,BUS_0007,0.2,0,,
52.507,,1,,MasterOut,0,1,,
52.507,,1,,BUS_0007,0,0.2,,
52.507,,2,,MasterOut,0,1,,
52.507,,2,,BUS_0007,0,0.2,,
52.507,,3,,MasterOut,0,1,,
52.507,,3,,BUS_0007,0,0.2,,
52.507,,4,,MasterOut,0,1,,
52.507,,4,,BUS_0007,0,0.2,,
52.507,,5,,MasterOut,0,1,,
52.507,,5,,BUS_0007,0,0.2,,
52.507,3,,,,,,-18,0.27
52.507,2,,,,,,-9,0.35
52.507,1,,,,,,0,0.5
52.507,5,,,,,,9,0.35
52.507,4,,,,,,18,0.27
59.251,,1,,MasterOut,0.05,0,,
59.251,,1,,BUS_0007,0.2,0,,
59.251,,3,,MasterOut,0.05,0,,
59.251,,3,,BUS_0007,0.2,0,,
59.251,,5,,MasterOut,0.05,0,,
59.251,,5,,BUS_0007,0.2,0,,
59.274,,2,,MasterOut,0,1,,
59.274,,2,,BUS_0007,0,0.2,,
59.274,,4,,MasterOut,0,1,,
59.274,,4,,BUS_0007,0,0.2,,
59.274,2,,,,,,-12,0.54
59.274,5,,,,,,12,0.54
61.856,,2,,MasterOut,0.05,0,,
61.856,,2,,BUS_0007,0.2,0,,
61.856,,4,,MasterOut,0.05,0,,
61.856,,4,,BUS_0007,0.2,0,,
61.905,,1,,MasterOut,0,1,,
61.905,,1,,BUS_0007,0,0.2,,
61.905,,2,,MasterOut,0,1,,
61.905,,2,,BUS_0007,0,0.2,,
61.905,,3,,MasterOut,0,1,,
61.905,,3,,BUS_0007,0,0.2,,
61.905,,4,,MasterOut,0,1,,
61.905,,4,,BUS_0007,0,0.2,,
61.905,,5,,MasterOut,0,1,,
61.905,,5,,BUS_0007,0,0.2,,
61.905,4,,,,,,-18,0.27
61.905,2,,,,,,-9,0.35
61.905,1,,,,,,0,0.5
61.905,3,,,,,,9,0.35
61.905,5,,,,,,18,0.27
71.707,,1,,MasterOut,0.05,0,,
71.707,,1,,BUS_0007,0.2,0,,
71.707,,2,,MasterOut,0.05,0,,
71.707,,2,,BUS_0007,0.2,0,,
71.707,,3,,MasterOut,0.05,0,,
71.707,,3,,BUS_0007,0.2,0,,
71.707,,4,,MasterOut,0.05,0,,
71.707,,4,,BUS_0007,0.2,0,,
71.707,,5,,MasterOut,0.05,0,,
71.707,,5,,BUS_0007,0.2,0,,
72.014,,1,,MasterOut,0,1,,
72.014,,1,,BUS_0007,0,0.2,,
72.014,,5,,MasterOut,0,1,,
72.014,,5,,BUS_0007,0,0.2,,
72.014,4,,,,,,-12,0.54
72.014,3,,,,,,12,0.54
74.456,,1,,MasterOut,0.05,0,,
74.456,,1,,BUS_0007,0.2,0,,
74.456,,5,,MasterOut,0.05,0,,
74.456,,5,,BUS_0007,0.2,0,,
74.47,,1,,MasterOut,0,1,,
74.47,,1,,BUS_0007,0,0.2,,
74.47,,2,,MasterOut,0,1,,
74.47,,2,,BUS_0007,0,0.2,,
74.47,,3,,MasterOut,0,1,,
74.47,,3,,BUS_0007,0,0.2,,
74.47,,4,,MasterOut,0,1,,
74.47,,4,,BUS_0007,0,0.2,,
74.47,,5,,MasterOut,0,1,,
74.47,,5,,BUS_0007,0,0.2,,
74.47,4,,,,,,-18,0.27
74.47,2,,,,,,-9,0.35
74.47,1,,,,,,0,0.5
74.47,3,,,,,,9,0.35
74.47,5,,,,,,18,0.27
76.829,,1,,MasterOut,0.05,0,,
76.829,,1,,BUS_0007,0.2,0,,
76.829,,2,,MasterOut,0.05,0,,
76.829,,2,,BUS_0007,0.2,0,,
76.829,,3,,MasterOut,0.05,0,,
76.829,,3,,BUS_0007,0.2,0,,
76.829,,4,,MasterOut,0.05,0,,
76.829,,4,,BUS_0007,0.2,0,,
76.829,,5,,MasterOut,0.05,0,,
76.829,,5,,BUS_0007,0.2,0,,
76.901,,3,,MasterOut,0,1,,
76.901,,3,,BUS_0007,0,0.2,,
76.901,1,,,,,,0,0.78
93.411,,3,,MasterOut,0.05,0,,
93.411,,3,,BUS_0007,0.2,0,,
93.482,,1,,MasterOut,0,1,,
93.482,,1,,BUS_0007,0,0.2,,
93.482,,3,,MasterOut,0,1,,
93.482,,3,,BUS_0007,0,0.2,,
93.482,,5,,MasterOut,0,1,,
93.482,,5,,BUS_0007,0,0.2,,
93.482,4,,,,,,-18,0.39
93.482,1,,,,,,0,0.53
93.482,3,,,,,,18,0.39
96.14,,1,,MasterOut,0.05,0,,
96.14,,1,,BUS_0007,0.2,0,,
96.14,,3,,MasterOut,0.05,0,,
96.14,,3,,BUS_0007,0.2,0,,
96.14,,5,,MasterOut,0.05,0,,
96.14,,5,,BUS_0007,0.2,0,,
96.542,,4,,MasterOut,0,1,,
96.542,,4,,BUS_0007,0,0.2,,
96.542,5,,,,,,0,0.78
97.822,,4,,MasterOut,0.05,0,,
97.822,,4,,BUS_0007,0.2,0,,
97.949,,2,,MasterOut,0,1,,
97.949,,2,,BUS_0007,0,0.2,,
97.949,2,,,,,,0,0.78
99.575,,2,,MasterOut,0.05,0,,
99.575,,2,,BUS_0007,0.2,0,,
99.626,,1,,MasterOut,0,1,,
99.626,,1,,BUS_0007,0,0.2,,
99.626,,2,,MasterOut,0,1,,
99.626,,2,,BUS_0007,0,0.2,,
99.626,,4,,MasterOut,0,1,,
99.626,,4,,BUS_0007,0,0.2,,
99.626,,5,,MasterOut,0,1,,
99.626,,5,,BUS_0007,0,0.2,,
99.626,4,,,,,,-18,0.34
99.626,2,,,,,,-7,0.46
99.626,3,,,,,,7,0.46
99.626,5,,,,,,18,0.34
102.074,,1,,MasterOut,0.05,0,,
102.074,,1,,BUS_0007,0.2,0,,
102.074,,2,,MasterOut,0.05,0,,
102.074,,2,,BUS_0007,0.2,0,,
102.074,,4,,MasterOut,0.05,0,,
102.074,,4,,BUS_0007,0.2,0,,
102.074,,5,,MasterOut,0.05,0,,
102.074,,5,,BUS_0007,0.2,0,,
102.324,,2,,MasterOut,0,1,,
102.324,,2,,BUS_0007,0,0.2,,
102.324,,3,,MasterOut,0,1,,
102.324,,3,,BUS_0007,0,0.2,,
102.324,,4,,MasterOut,0,1,,
102.324,,4,,BUS_0007,0,0.2,,
102.324,2,,,,,,-18,0.39
102.324,1,,,,,,0,0.53
102.324,5,,,,,,18,0.39
106.042,,2,,MasterOut,0.05,0,,
106.042,,2,,BUS_0007,0.2,0,,
106.042,,3,,MasterOut,0.05,0,,
106.042,,3,,BUS_0007,0.2,0,,
106.042,,4,,MasterOut,0.05,0,,
106.042,,4,,BUS_0007,0.2,0,,
106.309,,1,,MasterOut,0,1,,
106.309,,1,,BUS_0007,0,0.2,,
106.309,,3,,MasterOut,0,1,,
106.309,,3,,BUS_0007,0,0.2,,
106.309,,5,,MasterOut,0,1,,
106.309,,5,,BUS_0007,0,0.2,,
106.309,4,,,,,,-18,0.39
106.309,1,,,,,,0,0.53
106.309,3,,,,,,18,0.39
109.096,,1,,MasterOut,0.05,0,,
109.096,,1,,BUS_0007,0.2,0,,
109.096,,3,,MasterOut,0.05,0,,
109.096,,3,,BUS_0007,0.2,0,,
109.096,,5,,MasterOut,0.05,0,,
109.096,,5,,BUS_0007,0.2,0,,
109.419,,2,,MasterOut,0,1,,
109.419,,2,,BUS_0007,0,0.2,,
109.419,,4,,MasterOut,0,1,,
109.419,,4,,BUS_0007,0,0.2,,
109.419,2,,,,,,-12,0.54
109.419,5,,,,,,12,0.54
111.674,,2,,MasterOut,0.05,0,,
111.674,,2,,BUS_0007,0.2,0,,
111.674,,4,,MasterOut,0.05,0,,
111.674,,4,,BUS_0007,0.2,0,,
111.879,,1,,MasterOut,0,1,,
111.879,,1,,BUS_0007,0,0.2,,
111.879,,3,,MasterOut,0,1,,
111.879,,3,,BUS_0007,0,0.2,,
111.879,,5,,MasterOut,0,1,,
111.879,,5,,BUS_0007,0,0.2,,
111.879,4,,,,,,-18,0.39
111.879,1,,,,,,0,0.53
111.879,3,,,,,,18,0.39
114.831,,1,,MasterOut,0.05,0,,
114.831,,1,,BUS_0007,0.2,0,,
114.831,,3,,MasterOut,0.05,0,,
114.831,,3,,BUS_0007,0.2,0,,
114.831,,5,,MasterOut,0.05,0,,
114.831,,5,,BUS_0007,0.2,0,,
114.886,,1,,MasterOut,0,1,,
114.886,,1,,BUS_0007,0,0.2,,
114.886,,2,,MasterOut,0,1,,
114.886,,2,,BUS_0007,0,0.2,,
114.886,,3,,MasterOut,0,1,,
114.886,,3,,BUS_0007,0,0.2,,
114.886,,4,,MasterOut,0,1,,
114.886,,4,,BUS_0007,0,0.2,,
114.886,,5,,MasterOut,0,1,,
114.886,,5,,BUS_0007,0,0.2,,
114.886,4,,,,,,-18,0.27
114.886,2,,,,,,-9,0.35
114.886,1,,,,,,0,0.5
114.886,3,,,,,,9,0.35
114.886,5,,,,,,18,0.27
121.567,,1,,MasterOut,0.05,0,,
121.567,,1,,BUS_0007,0.2,0,,
121.567,,2,,MasterOut,0.05,0,,
121.567,,2,,BUS_0007,0.2,0,,
121.567,,3,,MasterOut,0.05,0,,
121.567,,3,,BUS_0007,0.2,0,,
121.567,,4,,MasterOut,0.05,0,,
121.567,,4,,BUS_0007,0.2,0,,
121.567,,5,,MasterOut,0.05,0,,
121.567,,5,,BUS_0007,0.2,0,,
121.904,,1,,MasterOut,0,1,,
121.904,,1,,BUS_0007,0,0.2,,
121.904,,3,,MasterOut,0,1,,
121.904,,3,,BUS_0007,0,0.2,,
121.904,,5,,MasterOut,0,1,,
121.904,,5,,BUS_0007,0,0.2,,
121.904,4,,,,,,-18,0.39
121.904,1,,,,,,0,0.53
121.904,3,,,,,,18,0.39
124.189,,1,,MasterOut,0.05,0,,
124.189,,1,,BUS_0007,0.2,0,,
124.189,,3,,MasterOut,0.05,0,,
124.189,,3,,BUS_0007,0.2,0,,
124.189,,5,,MasterOut,0.05,0,,
124.189,,5,,BUS_0007,0.2,0,,
124.26,,1,,MasterOut,0,1,,
124.26,,1,,BUS_0007,0,0.2,,
124.26,,2,,MasterOut,0,1,,
124.26,,2,,BUS_0007,0,0.2,,
124.26,,3,,MasterOut,0,1,,
124.26,,3,,BUS_0007,0,0.2,,
124.26,,4,,MasterOut,0,1,,
124.26,,4,,BUS_0007,0,0.2,,
124.26,,5,,MasterOut,0,1,,
124.26,,5,,BUS_0007,0,0.2,,
124.26,4,,,,,,-18,0.27
124.26,2,,,,,,-9,0.35
124.26,1,,,,,,0,0.5
124.26,3,,,,,,9,0.35
124.26,5,,,,,,18,0.27
126.694,,1,,MasterOut,0.05,0,,
126.694,,1,,BUS_0007,0.2,0,,
126.694,,2,,MasterOut,0.05,0,,
126.694,,2,,BUS_0007,0.2,0,,
126.694,,4,,MasterOut,0.05,0,,
126.694,,4,,BUS_0007,0.2,0,,
126.694,,5,,MasterOut,0.05,0,,
126.694,,5,,BUS_0007,0.2,0,,
126.734,,3,,MasterOut,0,1,,
126.734,,3,,BUS_0007,0,0.2,,
126.734,1,,,,,,0,0.78
