0.03333,8,sort,-500,
0.03333,6,sort,-500,
0.03333,5,sort,-500,
0.03333,7,sort,-500,
10.36563,3,1-2,,,
10.36563,4,1-2,,,
10.36563,5,1-2,,,
10.36563,6,1-2,,,
10.36563,7,1-2,,,
10.36563,8,1-2,,,
10.698929999999999,1,2-3,,,
10.698929999999999,2,2-3,,,
10.698929999999999,3,2-3,,,
10.698929999999999,4,2-3,,,
10.698929999999999,5,2-3,,,
10.698929999999999,6,2-3,,,
10.698929999999999,7,2-3,,,
10.698929999999999,8,2-3,,,
11.03223,1,j3-4,,,
11.03223,2,j3-4,,,
11.03223,3,j3-4,,,
11.03223,4,j3-4,,,
11.03223,5,j3-4,,,
11.03223,6,j3-4,,,
11.03223,7,j3-4,,,
11.03223,8,j3-4,,,
11.36553,1,lp4,,,
11.36553,2,lp4,,,
11.36553,3,lp4,,,
11.36553,4,lp4,,,
11.36553,5,lp4,,,
11.36553,6,lp4,,,
11.36553,7,lp4,,,
11.36553,8,lp4,,,
11.6655,1,j4-1,,,
11.6655,2,j4-1,,,
11.6655,3,j4-1,,,
11.6655,4,j4-1,,,
11.6655,5,j4-1,,,
11.6655,6,j4-1,,,
11.6655,7,j4-1,,,
11.6655,8,j4-1,,,
12.06546,1,sj1,,,
12.16545,8,sj1,,,
12.26544,3,sj1,,,
12.36543,6,sj1,,,
12.46542,4,sj1,,,
12.56541,1,w1,,,
12.56541,7,sj1,,,
12.6654,8,w1,,,
12.6654,2,sj1,,,
12.732059999999999,5,w1,,,
12.76539,3,w1,,,
12.76539,5,sj1,,,
12.86538,6,w1,,,
12.96537,4,w1,,,
13.032029999999999,1,1-2,,,
13.032029999999999,2,1-2,,,
13.032029999999999,3,1-2,,,
13.032029999999999,4,1-2,,,
13.06536,7,w1,,,
13.09869,6,1-2,,,
13.09869,7,1-2,,,
13.09869,8,1-2,,,
13.09869,5,1-2,,,
13.6653,1,j2-3,,,
13.6653,2,j2-3,,,
13.6653,3,j2-3,,,
13.6653,4,j2-3,,,
13.6653,5,j2-3,,,
13.6653,6,j2-3,,,
13.6653,7,j2-3,,,
13.6653,8,j2-3,,,
13.89861,MOT_mc_stage_color_00,b-flash,,
13.89861,1,,,,L20
13.89861,2,,,,L20
13.89861,3,,,,L20
13.89861,4,,,,L20
13.89861,5,,,,L20
13.89861,6,,,,L20
13.89861,7,,,,L20
13.89861,8,,,,L20
13.89861,MOT_mc_bg_black_00,b80-65,,
13.9986,1,lp3,,,
13.9986,2,lp3,,,
13.9986,3,lp3,,,
13.9986,4,lp3,,,
13.9986,5,lp3,,,
13.9986,6,lp3,,,
13.9986,7,lp3,,,
13.9986,8,lp3,,,
14.43189,1,j3-4,,,
14.43189,2,j3-4,,,
14.43189,3,j3-4,,,
14.43189,4,j3-4,,,
14.43189,5,j3-4,,,
14.43189,6,j3-4,,,
14.43189,7,j3-4,,,
14.43189,8,j3-4,,,
14.665199999999999,MOT_mc_stage_color_00,r-flash,,
14.665199999999999,1,,,,L0
14.665199999999999,2,,,,L0
14.665199999999999,3,,,,L0
14.665199999999999,4,,,,L0
14.665199999999999,5,,,,L0
14.665199999999999,6,,,,L0
14.665199999999999,7,,,,L0
14.665199999999999,8,,,,L0
14.665199999999999,MOT_mc_bg_black_00,b65-45,,
14.765189999999999,1,lp4,,,
14.765189999999999,2,lp4,,,
14.765189999999999,3,lp4,,,
14.765189999999999,4,lp4,,,
14.765189999999999,5,lp4,,,
14.765189999999999,6,lp4,,,
14.765189999999999,7,lp4,,,
14.765189999999999,8,lp4,,,
16.39836,1,4-1,,,
16.39836,2,4-1,,,
16.39836,3,4-1,,,
16.39836,4,4-1,,,
16.39836,5,4-1,,,
16.39836,6,4-1,,,
16.39836,7,4-1,,,
16.39836,8,4-1,,,
16.76499,1,1-2,,,
16.76499,2,1-2,,,
16.76499,3,1-2,,,
16.76499,4,1-2,,,
16.76499,5,1-2,,,
16.76499,6,1-2,,,
16.76499,7,1-2,,,
16.76499,8,1-2,,,
17.131619999999998,1,j2-3,,,
17.131619999999998,2,j2-3,,,
17.131619999999998,3,j2-3,,,
17.131619999999998,4,j2-3,,,
17.131619999999998,5,j2-3,,,
17.131619999999998,6,j2-3,,,
17.131619999999998,7,j2-3,,,
17.131619999999998,8,j2-3,,,
17.364929999999998,MOT_mc_stage_color_00,r-flash,,
17.46492,1,lp3,,,
17.46492,2,lp3,,,
17.46492,3,lp3,,,
17.46492,4,lp3,,,
17.46492,5,lp3,,,
17.46492,6,lp3,,,
17.46492,7,lp3,,,
17.46492,8,lp3,,,
18.39816,1,,l1,,
18.39816,2,,l1,,
18.39816,3,,l1,,
18.39816,4,,l1,,
18.39816,5,,l1,,
18.39816,6,,l1,,
18.39816,7,,l1,,
18.39816,8,,l1,,
18.6648,1,3-4,lb0,,
18.6648,2,3-4,lb0,,
18.6648,3,3-4,lb0,,
18.6648,4,3-4,lb0,,
18.6648,5,3-4,lb0,,
18.6648,6,3-4,lb0,,
18.6648,7,3-4,lb0,,
18.6648,8,3-4,lb0,,
19.06476,1,j4-1,,,
19.06476,2,j4-1,,,
19.06476,3,j4-1,,,
19.06476,4,j4-1,,,
19.398059999999997,6,j4-1,,,
19.398059999999997,7,j4-1,,,
19.398059999999997,8,j4-1,,,
19.398059999999997,5,j4-1,,,
19.86468,1,1-2,,,
19.86468,2,1-2,,,
19.86468,3,1-2,,,
19.86468,4,1-2,,,
19.86468,5,1-2,,,
19.86468,6,1-2,,,
19.86468,7,1-2,,,
19.86468,8,1-2,,,
20.43129,1,2-3,r1,,
20.43129,2,2-3,r1,,
20.43129,3,2-3,r1,,
20.43129,4,2-3,r1,,
20.43129,5,2-3,r1,,
20.43129,6,2-3,r1,,
20.43129,7,2-3,r1,,
20.43129,8,2-3,r1,,
20.76459,1,lp3,,,
20.76459,2,lp3,,,
20.76459,3,lp3,,,
20.76459,4,lp3,,,
20.76459,5,lp3,,,
20.76459,6,lp3,,,
20.76459,7,lp3,,,
20.76459,8,lp3,,,
21.197879999999998,1,3-4,,,
21.197879999999998,2,3-4,,,
21.197879999999998,3,3-4,,,
21.197879999999998,4,3-4,,,
21.197879999999998,5,3-4,,,
21.197879999999998,6,3-4,,,
21.197879999999998,7,3-4,,,
21.197879999999998,8,3-4,,,
21.73116,1,4-1,rb0,,
21.73116,2,4-1,rb0,,
21.73116,3,4-1,rb0,,
21.73116,4,4-1,rb0,,
21.73116,5,4-1,rb0,,
21.73116,6,4-1,rb0,,
21.73116,7,4-1,rb0,,
21.73116,8,4-1,rb0,,
22.06446,1,lp1,,,
22.06446,2,lp1,,,
22.06446,3,lp1,,,
22.06446,4,lp1,,,
22.06446,5,lp1,,,
22.06446,6,lp1,,,
22.06446,7,lp1,,,
22.06446,8,lp1,,,
22.56441,1,1-2,,,
22.56441,2,1-2,,,
22.56441,3,1-2,,,
22.56441,4,1-2,,,
22.56441,5,1-2,,,
22.56441,6,1-2,,,
22.56441,7,1-2,,,
22.56441,8,1-2,,,
23.16435,1,j2-3,,,
23.16435,2,j2-3,,,
23.16435,3,j2-3,,,
23.16435,4,j2-3,,,
23.16435,5,j2-3,,,
23.16435,6,j2-3,,,
23.16435,7,j2-3,,,
23.16435,8,j2-3,,,
23.53098,1,lp3,,,
23.53098,2,lp3,,,
23.53098,3,lp3,,,
23.53098,4,lp3,,,
23.53098,5,lp3,,,
23.53098,6,lp3,,,
23.53098,7,lp3,,,
23.53098,8,lp3,,,
23.864279999999997,1,sp3-4,,,
23.864279999999997,2,sp3-4,,,
23.864279999999997,3,sp3-4,,,
23.864279999999997,4,sp3-4,,,
23.864279999999997,5,sp3-4,,,
23.864279999999997,6,sp3-4,,,
23.864279999999997,7,sp3-4,,,
23.864279999999997,8,sp3-4,,,
24.09759,MOT_mc_stage_color_00,r-flash,,
24.464219999999997,1,j4-1,,,
24.464219999999997,2,j4-1,,,
24.464219999999997,3,j4-1,,,
24.464219999999997,4,j4-1,,,
24.464219999999997,5,j4-1,,,
24.464219999999997,6,j4-1,,,
24.464219999999997,7,j4-1,,,
24.464219999999997,8,j4-1,,,
24.9975,1,hj1,,,
24.9975,2,hj1,,,
24.9975,3,hj1,,,
24.9975,4,hj1,,,
24.9975,5,hj1,,,
24.9975,6,hj1,,,
24.9975,7,hj1,,,
24.9975,8,hj1,,,
25.43079,MOT_mc_stage_color_00,b-flash,,
25.56411,1,sp1-2,,,
25.56411,2,sp1-2,,,
25.56411,3,sp1-2,,,
25.56411,4,sp1-2,,,
25.56411,5,sp1-2,,,
25.56411,6,sp1-2,,,
25.56411,7,sp1-2,,,
25.56411,8,sp1-2,,,
27.19728,1,j2-3,,,
27.19728,2,j2-3,,,
27.19728,3,j2-3,,,
27.19728,4,j2-3,,,
27.19728,5,j2-3,,,
27.19728,6,j2-3,,,
27.19728,7,j2-3,,,
27.19728,8,j2-3,,,
27.53058,1,lp3,,,
27.53058,2,lp3,,,
27.53058,3,lp3,,,
27.53058,4,lp3,,,
27.53058,5,lp3,,,
27.53058,6,lp3,,,
27.53058,7,lp3,,,
27.53058,8,lp3,,,
27.76389,1,j3-4,,,
27.76389,2,j3-4,,,
27.76389,3,j3-4,,,
27.76389,4,j3-4,,,
27.76389,5,j3-4,,,
27.76389,6,j3-4,,,
27.76389,7,j3-4,,,
27.76389,8,j3-4,,,
28.130519999999997,1,lp4,,,
28.130519999999997,2,lp4,,,
28.130519999999997,3,lp4,,,
28.130519999999997,4,lp4,,,
28.130519999999997,5,lp4,,,
28.130519999999997,6,lp4,,,
28.130519999999997,7,lp4,,,
28.130519999999997,8,lp4,,,
28.9971,7,4-1,,,
29.06376,3,4-1,,,
29.130419999999997,5,4-1,,,
29.19708,1,4-1,,,
29.26374,2,4-1,,,
29.330399999999997,6,4-1,,,
29.39706,4,4-1,,,
29.46372,8,4-1,,,
29.79702,8,j1-2,,,
29.86368,4,j1-2,,,
29.930339999999998,7,w1,,,
29.930339999999998,6,j1-2,,,
29.997,3,w1,,,
29.997,2,j1-2,,,
30.06366,5,w1,,,
30.06366,1,j1-2,,,
30.130319999999998,5,j1-2,,,
30.19698,3,j1-2,,,
30.26364,7,j1-2,,,
30.79692,MOT_mc_stage_color_00,b-flash,,
30.79692,1,sp2-3,,,
30.79692,2,sp2-3,,,
30.79692,3,sp2-3,,,
30.79692,4,sp2-3,,,
30.79692,5,sp2-3,,,
30.79692,6,sp2-3,,,
30.79692,7,sp2-3,,,
30.79692,8,sp2-3,,,
32.56341,1,j3-4,,,
32.56341,2,j3-4,,,
32.56341,3,j3-4,,,
32.56341,4,j3-4,,,
32.56341,5,j3-4,,,
32.56341,6,j3-4,,,
32.56341,7,j3-4,,,
32.56341,8,j3-4,,,
32.89671,1,lp4,,,
32.89671,2,lp4,,,
32.89671,3,lp4,,,
32.89671,4,lp4,,,
32.89671,5,lp4,,,
32.89671,6,lp4,,,
32.89671,7,lp4,,,
32.89671,8,lp4,,,
33.19668,1,j4-1,,,
33.19668,2,j4-1,,,
33.19668,3,j4-1,,,
33.19668,4,j4-1,,,
33.19668,5,j4-1,,,
33.19668,6,j4-1,,,
33.19668,7,j4-1,,,
33.19668,8,j4-1,,,
33.59664,8,1-2,,,
33.6633,4,1-2,,,
33.72996,6,1-2,,,
33.79662,2,1-2,,,
33.863279999999996,1,1-2,,,
33.92994,5,1-2,,,
33.9966,3,1-2,,,
34.06326,7,1-2,,,
34.263239999999996,8,j2-3,,,
34.329899999999995,4,j2-3,,,
34.39656,6,j2-3,,,
34.46322,2,j2-3,,,
34.52988,1,j2-3,,,
34.59654,5,j2-3,,,
34.663199999999996,3,j2-3,,,
34.729859999999995,7,j2-3,,,
35.129819999999995,1,j3-4,,,
35.129819999999995,2,j3-4,,,
35.129819999999995,3,j3-4,,,
35.129819999999995,4,j3-4,,,
35.129819999999995,5,j3-4,,,
35.129819999999995,6,j3-4,,,
35.129819999999995,7,j3-4,,,
35.129819999999995,8,j3-4,,,
35.929739999999995,1,4-1,,,
35.929739999999995,2,4-1,,,
35.929739999999995,3,4-1,,,
35.929739999999995,4,4-1,,,
35.929739999999995,5,4-1,,,
35.929739999999995,6,4-1,,,
35.929739999999995,7,4-1,,,
35.929739999999995,8,4-1,,,
36.663,1,1-2,,,
36.663,2,1-2,,,
36.663,3,1-2,,,
36.663,4,1-2,,,
36.663,5,1-2,,,
36.663,6,1-2,,,
36.663,7,1-2,,,
36.663,8,1-2,,,
37.02963,1,hj2,,,
37.02963,2,hj2,,,
37.02963,3,hj2,,,
37.02963,4,hj2,,,
37.02963,5,hj2,,,
37.02963,6,hj2,,,
37.02963,7,hj2,,,
37.02963,8,hj2,,,
37.42959,MOT_mc_stage_color_00,r-flash,,
37.42959,MOT_mc_bg_black_00,b45-20,,
37.46292,MOT_mc_light_center_00,l1,,
37.46292,MOT_mc_light_up_00,l1,,
37.6629,2,j2-3,,,
37.6629,4,lp2,,,
37.6629,6,lp2,,,
37.6629,8,lp2,,,
37.962869999999995,2,3-4,,,
38.26284,7,w2,,,
38.26284,5,w2,,,
38.26284,3,w2,,,
38.26284,1,w2,,,
38.62947,2,j4-1,,,
38.9961,2,lp1,,,
39.3294,2,j1-2,,,
39.6627,2,lp2,,,
40.26264,2,2-3,,,
40.26264,4,j2-3,,,
40.56261,MOT_mc_stage_color_00,r-flash,,
40.62927,4,j3-4,,,
40.96257,4,lp4,,,
41.195879999999995,2,w3,,,
41.3292,4,4-1,,,
41.6625,4,1-2,,,
41.995799999999996,4,2-3,l1,,
42.395759999999996,4,3-4,lb0,,
42.69573,6,j2-3,,,
42.89571,MOT_mc_stage_color_00,y-flash,,
43.29567,6,j3-4,,,
43.329,4,w4,,,
43.595639999999996,MOT_mc_stage_color_00,b-flash,,
43.86228,6,hj4,,,
44.29557,MOT_mc_stage_color_00,r-flash,,
44.428889999999996,6,sj4,,,
44.92884,6,w4,,,
44.92884,8,2-3,,,
45.3288,8,j3-4,,,
45.595439999999996,MOT_mc_stage_color_00,r-flash,,
45.695429999999995,8,lp4,,,
46.662,8,j4-1,,,
47.02863,8,lp1,,,
47.628569999999996,8,1-2,,,
47.96187,1,hj2,,,
47.96187,2,hj3,,,
47.96187,3,hj2,,,
47.96187,4,hj4,,,
47.96187,5,hj2,,,
47.96187,6,hj4,,,
47.96187,7,hj2,,,
47.96187,8,hj2,,,
48.29517,MOT_mc_stage_color_00,b-flash,,
48.528479999999995,1,2-3,,,
48.528479999999995,3,lp2,,,
48.528479999999995,5,lp2,,,
48.528479999999995,7,lp2,,,
48.82845,1,3-4,,,
49.12842,1,lp4,,,
49.19508,8,w2,,,
49.19508,6,w4,,,
49.19508,4,w4,,,
49.19508,2,w3,,,
49.42839,1,j4-1,,,
50.094989999999996,1,j1-2,,,
50.79492,1,j2-3,,,
51.09489,3,2-3,,,
51.328199999999995,MOT_mc_stage_color_00,b-flash,,
51.42819,3,j3-4,,,
51.761489999999995,3,lp4,,,
51.86148,1,w3,,,
52.194779999999994,3,sp4-1,,,
52.76139,3,j1-2,,,
53.12802,3,j2-3,,,
53.427989999999994,5,j2-3,,,
53.6613,MOT_mc_stage_color_00,y-flash,,
53.761289999999995,5,lp3,,,
54.06126,5,j3-4,,,
54.194579999999995,3,w3,,,
54.36123,MOT_mc_stage_color_00,b-flash,,
54.76119,5,j4-1,,,
55.06116,MOT_mc_stage_color_00,r-flash,,
55.09449,5,lp1,,,
55.69443,7,2-3,,,
55.727759999999996,5,1-2,,,
56.12772,7,j3-4,,,
56.46102,7,lp4,,,
56.660999999999994,5,w2,,,
56.82765,7,j4-1,,,
57.16095,7,lp1,,,
57.52758,7,1-2,,,
58.160849999999996,7,2-3,,,
58.660799999999995,7,hj3,,,
59.16075,7,lp3,,,
60.227309999999996,7,3-4,,,
60.593939999999996,7,4-1,,,
60.96057,1,hj3,,,
60.96057,2,hj3,,,
60.96057,3,hj3,,,
60.96057,4,hj4,,,
60.96057,5,hj2,,,
60.96057,6,hj4,,,
60.96057,7,hj1,,,
60.96057,8,hj2,,,
61.26054,MOT_mc_bg_black_00,b65,,
61.493849999999995,1,j3-4,,,
61.493849999999995,2,j3-4,,,
61.493849999999995,3,j3-4,,,
61.493849999999995,4,j4-1,,,
61.493849999999995,5,j2-3,,,
61.493849999999995,6,j4-1,,,
61.493849999999995,7,j1-2,,,
61.493849999999995,8,j2-3,,,
61.72716,MOT_mc_stage_color_00,b-flash,,
61.79382,MOT_mc_bg_black_00,b20-65,,
61.79382,MOT_mc_light_up_00,l3,,
61.827149999999996,1,4-1,,,
61.827149999999996,2,4-1,,,
61.827149999999996,3,4-1,,,
61.827149999999996,4,1-2,,,
61.827149999999996,5,3-4,,,
61.827149999999996,6,1-2,,,
61.827149999999996,7,2-3,,,
61.827149999999996,8,3-4,,,
62.19378,2,,,,D60
62.19378,4,,,,D60
62.19378,6,,,,D60
62.19378,8,,,,D60
62.227109999999996,1,j1-2,,,
62.227109999999996,3,j1-2,,,
62.227109999999996,5,j4-1,,,
62.227109999999996,7,j3-4,,,
62.59374,1,lp2,,,
62.59374,3,lp2,,,
62.59374,5,lp1,,,
62.59374,7,lp4,,,
62.760389999999994,8,w4,,,
62.760389999999994,6,w2,,,
62.760389999999994,4,w2,,,
62.760389999999994,2,w1,,,
63.060359999999996,1,2-3,,,
63.060359999999996,3,2-3,,,
63.060359999999996,5,1-2,,,
63.060359999999996,7,4-1,,,
63.39366,1,j3-4,,,
63.39366,3,j3-4,,,
63.39366,5,j2-3,,,
63.39366,7,j1-2,,,
63.76029,1,4-1,,,
63.76029,3,4-1,,,
63.76029,5,3-4,,,
63.76029,7,2-3,,,
64.22691,1,1-2,,,
64.22691,2,1-2,,,
64.22691,3,1-2,,,
64.22691,4,2-3,,,
64.22691,5,4-1,,,
64.22691,6,2-3,,,
64.22691,7,3-4,,,
64.22691,8,4-1,,,
64.39356,2,,,,L0
64.39356,4,,,,L0
64.39356,6,,,,L0
64.39356,8,,,,L0
64.39356,1,,,,L0
64.39356,2,,,,L0
64.39356,3,,,,L0
64.39356,4,,,,L0
64.39356,5,,,,L0
64.39356,6,,,,L0
64.39356,7,,,,L0
64.39356,8,,,,L0
64.46021999999999,MOT_mc_stage_color_00,b-flash,,
64.49355,MOT_mc_bg_black_00,b20-65,,
64.49355,MOT_mc_light_up_00,l3,,
64.56021,1,j2-3,,,
64.56021,2,j2-3,,,
64.56021,3,j2-3,,,
64.56021,4,j3-4,,,
64.56021,5,j1-2,,,
64.56021,6,j3-4,,,
64.56021,7,j4-1,,,
64.56021,8,j1-2,,,
64.86018,1,,,,D60
64.86018,3,,,,D60
64.86018,5,,,,D60
64.86018,7,,,,D60
64.92684,8,2-3,,,
64.92684,6,4-1,,,
64.92684,4,4-1,,,
64.92684,2,3-4,,,
65.22681,8,3-4,,,
65.22681,6,1-2,,,
65.22681,4,1-2,,,
65.22681,2,4-1,,,
65.56011,8,j4-1,,,
65.56011,6,j2-3,,,
65.56011,4,j2-3,,,
65.56011,2,j1-2,,,
65.62677,7,w1,,,
65.62677,5,w2,,,
65.62677,3,w3,,,
65.62677,1,w3,,,
65.89341,8,lp1,,,
65.89341,6,lp3,,,
65.89341,4,lp3,,,
65.89341,2,lp2,,,
66.22671,8,j1-2,,,
66.22671,6,j3-4,,,
66.22671,4,j3-4,,,
66.22671,2,j2-3,,,
66.56000999999999,8,2-3,,,
66.56000999999999,6,4-1,,,
66.56000999999999,4,4-1,,,
66.56000999999999,2,3-4,,,
66.85998,1,3-4,,,
66.85998,2,4-1,,,
66.85998,3,3-4,,,
66.85998,4,1-2,,,
66.85998,5,2-3,,,
66.85998,6,1-2,,,
66.85998,7,1-2,,,
66.85998,8,3-4,,,
66.99329999999999,1,,,,L0
66.99329999999999,3,,,,L0
66.99329999999999,5,,,,L0
66.99329999999999,7,,,,L0
67.09329,MOT_mc_stage_color_00,b-flash,,
67.12662,MOT_mc_bg_black_00,b20-65,,
67.12662,MOT_mc_light_up_00,l3,,
67.19328,1,j4-1,,,
67.19328,2,j1-2,,,
67.19328,3,j4-1,,,
67.19328,4,j2-3,,,
67.19328,5,j3-4,,,
67.19328,6,j2-3,,,
67.19328,7,j2-3,,,
67.19328,8,j4-1,,,
67.69323,1,1-2,,,
67.72655999999999,2,,,,D60
67.72655999999999,3,,,,D60
67.72655999999999,4,,,,D60
67.72655999999999,5,,,,D60
67.72655999999999,6,,,,D60
67.72655999999999,7,,,,D60
67.72655999999999,8,,,,D60
68.02653,1,j2-3,,,
68.25984,8,w1,,,
68.25984,7,w3,,,
68.25984,6,w3,,,
68.25984,5,w4,,,
68.25984,4,w3,,,
68.25984,3,w1,,,
68.25984,2,w2,,,
68.55981,1,3-4,,,
68.92644,1,sj4,,,
69.25974,1,hj4,,,
69.85968,1,sj4,,,
70.22631,2,j2-3,,,
70.35963,1,w4,,,
70.35963,2,,,,L0
70.35963,1,,,,D60
70.45962,MOT_mc_bg_black_00,b65-45,,
70.89291,2,3-4,,,
70.89291,2,,l1,,
71.29287,2,4-1,,,
71.62617,2,1-2,,,
71.95947,2,lp2,,,
72.29276999999999,2,j2-3,,,
72.65939999999999,2,3-4,,,
72.9927,2,4-1,,,
72.9927,2,,lb0,,
73.326,2,lp1,,,
74.22591,1,4-1,,,
74.22591,2,1-2,,,
74.22591,3,1-2,,,
74.22591,4,3-4,,,
74.35923,1,,,,L0
74.35923,3,,,,L0
74.35923,4,,,,L0
74.55921,1,1-2,,,
74.55921,2,2-3,,,
74.55921,3,2-3,,,
74.55921,4,4-1,,,
74.92584,1,hj2,,,
74.92584,2,hj3,,,
74.92584,3,hj3,,,
74.92584,4,hj1,,,
75.05915999999999,8,j1-2,,,
75.05915999999999,6,j3-4,,,
75.05915999999999,5,j4-1,,,
75.05915999999999,7,j3-4,,,
75.19248,5,,,,L0
75.19248,6,,,,L0
75.19248,7,,,,L0
75.19248,8,,,,L0
75.25914,MOT_mc_stage_color_00,y-flash,,
75.45912,4,sp1-2,,,
75.45912,2,sp3-4,,,
75.45912,1,sp2-3,,,
75.45912,3,sp3-4,,,
75.59244,8,j2-3,,,
75.59244,6,j4-1,,,
75.59244,5,j1-2,,,
75.59244,7,j4-1,,,
75.92573999999999,MOT_mc_stage_color_00,b-flash,,
76.3257,8,j3-4,,,
76.3257,6,j1-2,,,
76.3257,5,j2-3,,,
76.3257,7,j1-2,,,
76.62567,MOT_mc_stage_color_00,r-flash,,
76.92564,8,j4-1,,,
76.92564,6,j2-3,,,
76.92564,5,j3-4,,,
76.92564,7,j2-3,,,
77.25894,MOT_mc_stage_color_00,y-flash,,
77.6589,4,j2-3,,,
77.6589,2,j4-1,,,
77.6589,1,j3-4,,,
77.6589,3,j4-1,,,
77.6589,8,j1-2,,,
77.6589,6,j3-4,,,
77.6589,5,j4-1,,,
77.6589,7,j3-4,,,
77.72556,1,,,,D60
77.72556,2,,,,D60
77.72556,3,,,,D60
77.72556,4,,,,D60
77.92554,MOT_mc_stage_color_00,b-flash,,
78.02553,4,lp3,,,
78.02553,2,lp1,,,
78.02553,1,lp4,,,
78.02553,3,lp1,,,
78.02553,8,2-3,,,
78.02553,6,4-1,,,
78.02553,5,1-2,,,
78.02553,7,4-1,,,
78.25883999999999,MOT_mc_stage_color_00,r-flash,,
78.35883,8,3-4,,,
78.35883,6,1-2,,,
78.35883,5,2-3,,,
78.35883,7,1-2,,,
78.59214,MOT_mc_stage_color_00,y-flash,,
78.69212999999999,8,4-1,,,
78.69212999999999,6,2-3,,,
78.69212999999999,5,3-4,,,
78.69212999999999,7,2-3,,,
78.92544,MOT_mc_stage_color_00,b-flash,,
79.15875,1,j4-1,,,
79.15875,2,j1-2,,,
79.15875,3,j1-2,,,
79.15875,4,j3-4,,,
79.15875,5,j4-1,,,
79.15875,6,j3-4,,,
79.15875,7,j3-4,,,
79.15875,8,j1-2,,,
79.22541,1,,,,L0
79.22541,2,,,,L0
79.22541,3,,,,L0
79.22541,4,,,,L0
79.29207,MOT_mc_stage_color_00,r-flash,,
79.3254,MOT_mc_light_center_00,stay,,
79.3254,MOT_mc_light_up_00,stay,,
79.6587,1,1-2,,,
79.6587,2,2-3,,,
79.6587,3,2-3,,,
