0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
30.89691,2,,l4,,
31.23021,2,4-1,,,
31.23021,2,,lb3,,
31.563509999999997,2,lp1,,,
32.53008,2,j1-2,,,
33.23001,2,j2-3,,,
33.896609999999995,2,j3-4,,,
34.663199999999996,2,,,b0,
34.663199999999996,1,4-1,,f1,
34.96317,2,w4,,,
35.3298,1,j1-2,,,
35.496449999999996,MOT_mc_stage_color_00,b-flash,,
35.69643,1,lp2,,,
36.26304,1,2-3,,,
36.59634,1,3-4,,,
36.92964,1,lp4,,,
37.896209999999996,1,4-1,,,
38.22951,1,lp1,,,
39.29607,1,j1-2,,,
40.02933,1,2-3,,,
40.02933,1,,rb4,,
40.6626,1,3-4,,,
40.6626,1,,rb3,,
41.02923,1,sp4-1,,,
42.19578,1,j1-2,,,
42.795719999999996,1,2-3,,,
43.46232,1,3-4,,,
44.12892,1,4-1,,,
44.828849999999996,1,1-2,,,
45.12882,1,lp2,,,
45.628769999999996,1,2-3,,,
45.628769999999996,2,4-1,,,
46.028729999999996,MOT_all,cut3,,
46.19538,1,j3-4,,,
46.19538,2,1-2,,f1,
46.428689999999996,MOT_mc_stage_color_00,b-flash,,
46.895309999999995,1,j4-1,,,
46.895309999999995,2,j2-3,,,
47.59524,1,j1-2,,,
47.59524,2,j3-4,,,
47.96187,1,2-3,,,
47.96187,2,4-1,,,
48.3285,1,3-4,,,
48.3285,2,1-2,,,
48.96177,1,4-1,,,
48.96177,2,2-3,,,
48.96177,1,,rb2,,
48.96177,2,,lb2,,
49.295069999999996,1,lp1,,,
49.295069999999996,2,lp3,,,
50.461619999999996,1,1-2,,,
50.461619999999996,2,3-4,,,
50.461619999999996,1,,rb1,,
50.461619999999996,2,,lb1,,
50.79492,1,lp2,,,
50.79492,2,lp4,,,
51.62817,1,j2-3,,,
51.62817,2,j4-1,,,
51.89481,MOT_mc_stage_color_00,b-flash,,
51.96147,1,3-4,,,
51.96147,2,1-2,,,
52.29477,1,4-1,,,
52.29477,2,2-3,,,
52.62807,1,lp1,,,
52.62807,2,lp3,,,
53.16135,1,j1-2,,,
53.16135,2,j3-4,,,
53.827949999999994,1,j2-3,,,
53.827949999999994,2,j4-1,,,
54.46122,1,3-4,,,
54.46122,2,1-2,,,
54.46122,1,,rb0,,
54.46122,2,,lb0,,
54.79452,1,lp4,,,
54.79452,2,lp2,,,
55.827749999999995,1,4-1,,,
55.827749999999995,2,2-3,,,
55.827749999999995,1,,l1,,
55.827749999999995,2,,r1,,
56.161049999999996,1,lp1,,,
56.161049999999996,2,lp3,,,
57.22761,1,j1-2,,,
57.22761,2,j3-4,,,
57.427589999999995,MOT_mc_stage_color_00,r-flash,,
57.56091,2,4-1,,,
57.860879999999995,2,1-2,,,
58.160849999999996,2,lp2,,,
58.294169999999994,1,w2,,,
58.660799999999995,2,j2-3,,,
59.26074,2,j3-4,,,
59.927339999999994,2,j4-1,,,
60.260639999999995,2,lp1,,,
61.26054,2,j1-2,,,
62.12712,1,j2-3,,,
62.327099999999994,2,w2,,,
62.693729999999995,1,j3-4,,,
63.460319999999996,2,j2-3,,,
63.76029,1,w4,,,
64.02693,2,j3-4,,,
64.82685,1,j4-1,,,
65.09349,2,w4,,,
65.39345999999999,1,j1-2,,,
65.76008999999999,1,lp2,,,
66.95997,1,2-3,,,
67.55991,1,3-4,,,
67.55991,2,4-1,,,
67.89321,1,hj4,,,
67.89321,2,hj1,,,
68.25984,MOT_all,cut4,,
68.29317,MOT_mc_bg_black_00,b0-65,,
68.3265,MOT_mc_stage_color_00,b-flash,,
68.3265,1,,,,D60
68.3265,2,,,,D60
68.42649,1,lp4,,,
68.42649,2,lp1,,,
70.12631999999999,1,4-1,lb0,,
70.12631999999999,2,1-2,rb0,,
70.95957,1,1-2,,,
70.95957,2,2-3,,,
71.25954,1,lp2,,,
71.25954,2,lp3,,,
72.85938,1,2-3,r1,,
72.85938,2,3-4,l1,,
73.6593,1,3-4,,,
73.6593,2,4-1,,,
73.95927,1,lp4,,,
73.95927,2,lp1,,,
75.59244,1,4-1,r2,,
75.59244,2,1-2,l2,,
76.42569,1,1-2,,,
76.42569,2,2-3,,,
76.72565999999999,1,lp2,,,
76.72565999999999,2,lp3,,,
77.92554,1,,,,D80
77.92554,2,,,,D80
78.05886,1,w2,,,
78.05886,2,w3,,,
79.15875,1,2-3,,,
79.15875,2,3-4,,,
79.29207,1,,,,L40
79.29207,2,,,,L40
79.3254,MOT_mc_stage_color_00,r-flash,,
79.3254,MOT_mc_bg_black_00,b65-80,,
79.85867999999999,1,j3-4,,,
79.85867999999999,2,j4-1,,,
80.55861,1,j4-1,,,
80.55861,2,j1-2,,,
80.92524,1,1-2,,,
80.92524,2,2-3,,,
81.29187,1,2-3,,,
81.29187,2,3-4,,,
81.92514,1,j3-4,,,
81.92514,2,j4-1,,,
82.25844,1,lp4,,,
82.25844,2,lp1,,,
83.49164999999999,1,j4-1,,,
83.49164999999999,2,j1-2,,,
83.82495,1,lp1,,,
83.82495,2,lp2,,,
84.69153,1,j1-2,,,
84.69153,2,j2-3,,,
85.35813,1,j2-3,,,
85.35813,2,j3-4,,,
85.69143,1,lp3,,,
85.69143,2,lp4,,,
86.15805,1,j3-4,,,
86.15805,2,j4-1,,,
86.82464999999999,1,j4-1,,,
86.82464999999999,2,j1-2,,,
87.45792,1,j1-2,,,
87.45792,2,j2-3,,,
87.79122,1,lp2,,,
87.79122,2,lp3,,,
88.82445,1,j2-3,,,
88.82445,2,j3-4,,,
89.15775,1,lp3,,,
89.15775,2,lp4,,,
90.22431,1,j3-4,,,
90.22431,2,j4-1,,,
90.25764,MOT_mc_stage_color_00,b-flash,,
90.55761,2,1-2,,,
90.85758,2,2-3,,,
91.15755,2,lp3,,,
91.29087,1,w4,,,
91.6575,2,j3-4,,,
92.25744,2,j4-1,,,
92.92403999999999,2,j1-2,,,
93.25734,2,lp2,,,
94.25724,2,j2-3,,,
95.12382,1,j4-1,,,
95.32379999999999,2,w3,,,
95.69042999999999,1,j1-2,,,
96.45702,2,j3-4,,,
96.75699,1,w2,,,
97.02363,2,j4-1,,,
97.82355,1,j2-3,,,
98.09018999999999,2,w1,,,
98.39016,1,j3-4,,,
98.75679,1,lp4,,,
99.95667,1,4-1,,,
100.85658,1,hj1,,,
100.85658,2,hj1,,,
101.22321,1,,,,L0
101.22321,2,,,,L0
101.25654,MOT_mc_stage_color_00,b-flash,,
101.25654,MOT_mc_bg_black_00,b80-0,,
101.25654,MOT_all,cut5,,
101.25654,MOT_mc_back_00,l1,,
101.68983,1,j1-2,,,
101.68983,2,j1-2,,,
102.38976,1,2-3,,,
102.38976,2,2-3,,,
102.38976,1,,rb1,,
102.38976,2,,lb1,,
102.75639,1,3-4,,,
102.75639,2,3-4,,,
102.75639,1,,rb0,,
102.75639,2,,lb0,,
103.12302,1,4-1,,,
103.12302,2,4-1,,,
103.75628999999999,1,j1-2,,,
103.75628999999999,2,j1-2,,,
104.02293,2,sort,-500,
104.08959,1,lp2,,,
104.08959,2,lp2,,,
105.25614,1,j2-3,,,
105.25614,2,j2-3,,,
105.58944,1,lp3,,,
105.58944,2,lp3,,,
106.42268999999999,1,j3-4,,,
106.42268999999999,2,j3-4,,,
106.68933,MOT_mc_stage_color_00,b-flash,,
107.08928999999999,1,j4-1,,,
107.08928999999999,2,j4-1,,,
107.42259,1,lp1,,,
107.42259,2,lp1,,,
107.95586999999999,1,j1-2,,,
107.95586999999999,2,j1-2,,,
108.62246999999999,1,j2-3,,,
108.62246999999999,2,j2-3,,,
109.25573999999999,1,j3-4,,,
109.25573999999999,2,j3-4,,,
109.58904,1,lp4,,,
109.58904,2,lp4,,,
110.62227,1,j4-1,,,
110.62227,2,j4-1,,,
110.95557,1,lp1,,,
110.95557,2,lp1,,,
112.02212999999999,1,j1-2,,,
112.02212999999999,2,j1-2,,,
112.22211,MOT_mc_stage_color_00,b-flash,,
112.35543,2,2-3,,,
112.6554,2,3-4,,,
112.95537,2,lp4,,,
113.08869,1,w2,,,
113.45532,2,j4-1,,,
114.05525999999999,2,j1-2,,,
114.72185999999999,2,j2-3,,,
115.05516,2,lp3,,,
116.05506,2,j3-4,,,
116.92164,1,2-3,,,
117.12162,2,w4,,,
117.48825,1,j3-4,,,
118.25484,2,4-1,,,
118.55480999999999,1,w4,,,
118.82145,2,j1-2,,,
119.62137,1,j4-1,,,
119.88801,2,w2,,,
120.18798,1,j1-2,,,
120.55461,1,lp2,,,
121.75448999999999,1,2-3,,,
122.22111,2,2-3,,,
122.68772999999999,1,w3,,,
122.95437,2,,r1,,
123.15435,2,w3,,,
123.15435,MOT_mc_stage_color_00,b-flash,,
123.15435,MOT_mc_bg_black_00,b0-45,,
123.25434,2,lp3,,,
124.58753999999999,2,3-4,,,
124.9875,1,3-4,,,
125.52077999999999,2,w4,,,
125.72076,1,,l1,,
125.88740999999999,MOT_mc_bg_black_00,b45-65,,
125.92074,1,w4,,,
126.02073,1,lp4,,,
127.68723,1,4-1,,,
127.68723,2,4-1,,,
127.68723,1,,l2,,
127.68723,2,,r2,,
128.38716,1,1-2,,,
128.38716,2,1-2,,,
128.38716,1,,l3,,
128.38716,2,,r3,,
128.62046999999998,MOT_mc_stage_color_00,r-flash,,
128.68713,MOT_mc_bg_black_00,b65-80,,
128.68713,MOT_all,cut6,,
128.68713,MOT_mc_back_00,stay,,
128.75378999999998,1,lp2,,,
128.75378999999998,2,lp2,,,
131.35353,1,2-3,,,
131.35353,2,2-3,,,
131.45352,1,,,,D80
131.45352,2,,,,D80
132.28677,2,w3,,,
132.28677,1,w3,,,
