0.03333,MOT_mc_bg_black_00,seat100-0,,
1.86648,MOT_control_all,zoom01,,
19.03143,8,,lb0,,
19.03143,9,,lb0,,
19.03143,10,,lb0,,
19.49805,10,w2,,,
19.49805,9,w2,,,
19.49805,8,w2,,,
19.49805,7,w2,,,
19.49805,6,w2,,,
19.49805,5,w2,,,
19.49805,4,w2,,,
19.49805,3,w2,,,
19.49805,2,w2,,,
19.49805,1,w2,,,
19.49805,1,,r1,,
19.49805,2,,r1,,
19.49805,3,,r1,,
19.49805,4,,r1,,
19.49805,5,,r1,,
19.49805,6,,r1,,
19.49805,7,,r1,,
19.49805,8,,r1,,
19.49805,9,,r1,,
19.49805,10,,r1,,
19.798019999999998,1,j2-3,,,
19.798019999999998,2,j2-3,,,
19.798019999999998,3,j2-3,,,
19.798019999999998,4,j2-3,,,
19.798019999999998,5,j2-3,,,
19.798019999999998,6,j2-3,,,
19.798019999999998,7,j2-3,,,
19.798019999999998,8,j2-3,,,
19.798019999999998,9,j2-3,,,
19.798019999999998,10,j2-3,,,
20.397959999999998,1,3-4,rb0,,
20.397959999999998,2,3-4,rb0,,
20.397959999999998,3,3-4,rb0,,
20.397959999999998,4,3-4,rb0,,
20.397959999999998,5,3-4,rb0,,
20.397959999999998,6,3-4,rb0,,
20.397959999999998,7,3-4,rb0,,
20.397959999999998,8,3-4,rb0,,
20.397959999999998,9,3-4,rb0,,
20.397959999999998,10,3-4,rb0,,
20.83125,1,,l1,,
20.83125,2,,l1,,
20.83125,3,,l1,,
20.83125,4,,l1,,
20.83125,5,,l1,,
20.83125,6,,l1,,
20.83125,7,,l1,,
20.83125,8,,l1,,
20.83125,9,,l1,,
20.83125,10,,l1,,
21.26454,1,,l2,,
21.26454,2,,l2,,
21.26454,3,,l2,,
21.26454,4,,l2,,
21.26454,5,,l2,,
21.26454,6,,l2,,
21.26454,7,,l2,,
21.26454,8,,l2,,
21.26454,9,,l2,,
21.26454,10,,l2,,
21.3312,10,w4,,,
21.3312,9,w4,,,
21.3312,8,w4,,,
21.3312,7,w4,,,
21.3312,6,w4,,,
21.3312,5,w4,,,
21.3312,4,w4,,,
21.3312,3,w4,,,
21.3312,2,w4,,,
21.3312,1,w4,,,
21.76449,1,4-1,lb1,,
21.76449,2,4-1,lb1,,
21.76449,3,4-1,lb1,,
21.76449,4,4-1,lb1,,
21.76449,5,4-1,lb1,,
21.76449,6,4-1,lb1,,
21.76449,7,4-1,lb1,,
21.76449,8,4-1,lb1,,
21.76449,9,4-1,lb1,,
21.76449,10,4-1,lb1,,
22.69773,10,w1,,,
22.69773,9,w1,,,
22.69773,8,w1,,,
22.69773,7,w1,,,
22.69773,6,w1,,,
22.69773,5,w1,,,
22.69773,4,w1,,,
22.69773,3,w1,,,
22.69773,2,w1,,,
22.69773,1,w1,,,
22.73106,1,1-2,,,
22.73106,2,1-2,,,
23.13102,3,1-2,,,
23.13102,4,1-2,,,
23.53098,5,1-2,,,
23.53098,6,1-2,,,
23.664299999999997,2,w2,,,
23.664299999999997,1,w2,,,
23.93094,7,1-2,,,
23.93094,8,1-2,,,
24.064259999999997,4,w2,,,
24.064259999999997,3,w2,,,
24.19758,9,1-2,,,
24.19758,10,1-2,,,
24.464219999999997,6,w2,,,
24.464219999999997,5,w2,,,
24.864179999999998,8,w2,,,
24.864179999999998,7,w2,,,
25.064159999999998,1,2-3,,,
25.064159999999998,2,2-3,,,
25.064159999999998,3,2-3,,,
25.064159999999998,4,2-3,,,
25.064159999999998,5,2-3,,,
25.064159999999998,6,2-3,,,
25.064159999999998,7,2-3,,,
25.064159999999998,8,2-3,,,
25.064159999999998,9,2-3,,,
25.064159999999998,10,2-3,,,
25.56411,9,3-4,,,
25.63077,7,3-4,,,
25.697429999999997,5,3-4,,,
25.76409,3,3-4,,,
25.83075,1,3-4,,,
25.897409999999997,2,3-4,,,
25.96407,4,3-4,,,
25.9974,10,w3,,,
25.9974,8,w3,,,
25.9974,6,w3,,,
26.03073,6,3-4,,,
26.097389999999997,8,3-4,,,
26.16405,10,3-4,,,
26.497349999999997,9,w4,,,
26.56401,7,w4,,,
26.63067,5,w4,,,
26.697329999999997,3,w4,,,
26.76399,1,4-1,,,
26.76399,2,4-1,,,
26.76399,3,4-1,,,
26.76399,4,4-1,,,
26.76399,5,4-1,,,
26.76399,6,4-1,,,
26.76399,7,4-1,,,
26.76399,8,4-1,,,
26.76399,9,4-1,,,
26.76399,10,4-1,,,
27.36393,1,1-2,,,
27.36393,2,1-2,,,
27.36393,3,1-2,,,
27.36393,4,1-2,,,
27.36393,5,1-2,,,
27.36393,6,1-2,,,
27.36393,7,1-2,,,
27.36393,8,1-2,,,
27.36393,9,1-2,,,
27.36393,10,1-2,,,
27.59724,MOT_control_all,zoom03,,
27.9972,1,2-3,,f1,Lbl
27.9972,2,2-3,,f1,Lbl
28.297169999999998,10,w2,,,
28.297169999999998,9,w2,,,
28.297169999999998,8,w2,,,
28.297169999999998,7,w2,,,
28.297169999999998,6,w2,,,
28.297169999999998,5,w2,,,
28.297169999999998,4,w2,,,
28.297169999999998,3,w2,,,
28.497149999999998,MOT_all,cut2,,
28.6638,1,j3-4,,,
28.6638,2,j3-4,,,
29.130419999999997,1,lp4,,,
29.130419999999997,2,lp4,,,
30.23031,1,4-1,lb0,,
30.23031,2,4-1,l2,,
30.89691,1,1-2,,,
30.89691,2,1-2,,,
31.363529999999997,1,j2-3,,,
31.363529999999997,2,j2-3,,,
31.763489999999997,1,lp3,,,
31.763489999999997,2,lp3,,,
32.59674,1,3-4,l1,,
32.59674,2,3-4,lb1,,
33.13002,1,4-1,,,
33.13002,2,4-1,,,
33.56331,1,j1-2,,,
33.56331,2,j1-2,,,
34.02993,1,lp2,,,
34.02993,2,lp2,,,
35.36313,1,2-3,,,
35.36313,2,2-3,,,
35.82975,1,j3-4,,,
35.82975,2,j3-4,,,
36.363029999999995,1,lp4,,,
36.363029999999995,2,lp4,,,
36.696329999999996,1,4-1,lb0,,
36.696329999999996,2,4-1,lb0,,
37.36293,1,lp1,,,
37.36293,2,lp1,,,
37.76289,1,sj1,,,
37.76289,2,sj1,,,
38.19618,MOT_control_all,zoom04,,
38.19618,1,1-2,l1,,
38.19618,2,1-2,l1,,
38.62947,6,2-3,,f1,Lbl
38.62947,1,,,b0,D20
38.62947,2,,,b0,D20
38.69613,4,2-3,,f1,Lbl
39.129419999999996,2,w2,,,
39.129419999999996,1,w2,,,
39.162749999999996,4,,l2,,
39.162749999999996,6,,l2,,
39.562709999999996,6,w3,,,
39.62937,4,w3,,,
39.76269,4,lp3,,,
39.76269,6,lp3,,,
40.16265,6,3-4,,,
40.22931,4,3-4,,,
40.52928,4,lp4,,,
40.52928,6,lp4,,,
40.762589999999996,4,4-1,,,
40.762589999999996,6,4-1,,,
41.162549999999996,4,1-2,lb1,,
41.162549999999996,6,1-2,lb1,,
41.42919,4,lp2,,,
41.42919,6,lp2,,,
41.76249,4,hj2,,,
41.76249,6,hj2,,,
42.09579,MOT_control_all,zoom05,,
42.395759999999996,5,2-3,,f1,Lbl
42.395759999999996,3,2-3,,f1,Lbl
42.395759999999996,4,,,b0,D20
42.395759999999996,6,,,b0,D20
42.89571,5,lp3,,,
42.89571,3,lp3,,,
42.9957,6,w2,,,
42.9957,4,w2,,,
43.52898,5,3-4,lb0,,
43.52898,3,3-4,lb0,,
43.86228,5,sj4,,,
43.86228,3,sj4,,,
43.96227,MOT_control_all,zoom06,,
44.36223,5,w4,,,
44.36223,3,w4,,,
44.36223,8,j2-3,,,Lbl
44.36223,10,j2-3,,,Lbl
44.76219,8,3-4,l2,,
44.76219,10,3-4,l2,,
45.09549,8,,lb1,,
45.09549,10,,lb1,,
45.42879,5,j4-1,,,
45.42879,3,j4-1,,,
45.42879,8,j4-1,,,D20
45.42879,10,j4-1,,,D20
45.76209,5,lp1,,,
45.76209,3,lp1,,,
46.062059999999995,5,1-2,l1,,
46.062059999999995,3,1-2,l1,,
46.462019999999995,5,2-3,,,
46.462019999999995,3,2-3,,,
46.495349999999995,10,w1,,,
46.495349999999995,8,w1,,,
46.828649999999996,7,j2-3,,,Lbl
46.828649999999996,9,j2-3,,,Lbl
46.828649999999996,5,,,b0,D20
46.828649999999996,3,,,b0,D20
47.228609999999996,7,3-4,l2,,
47.228609999999996,9,3-4,l2,,
47.39526,5,w3,,,
47.39526,3,w3,,,
47.56191,7,,lb1,,
47.56191,9,,lb1,,
47.96187,6,2-3,,f1,Lbl
47.96187,8,1-2,,f1,Lbl
47.96187,10,1-2,,f1,Lbl
47.96187,7,,,,D20
47.96187,9,,,,D20
48.16185,9,w4,,,
48.16185,7,w4,,,
48.3285,6,j3-4,,,
48.3285,8,j2-3,,,
48.3285,10,j2-3,,,
48.72846,6,sp4-1,,,
48.72846,8,sp3-4,,,
48.72846,10,sp3-4,,,
49.62837,6,sj1,,,
49.62837,8,sj4,,,
49.62837,10,sj4,,,
50.061659999999996,7,4-1,,f1,Lbl
50.061659999999996,9,4-1,,f1,Lbl
50.061659999999996,6,,,b0,D20
50.061659999999996,8,,,b0,D20
50.061659999999996,10,,,b0,D20
50.128319999999995,10,w4,,,
50.128319999999995,8,w4,,,
50.128319999999995,6,w1,,,
50.561609999999995,7,sp1-2,,,
50.561609999999995,9,sp1-2,,,
51.52818,7,sj2,,,
51.52818,9,sj2,,,
51.89481,7,2-3,,,
51.89481,9,2-3,,,
52.36143,7,lp3,,,
52.36143,9,lp3,,,
52.6614,MOT_control_all,zoom07,,
52.69473,MOT_mc_light_center_00,l1,,
52.79472,7,j3-4,,,
52.79472,9,j3-4,,,
53.19468,1,2-3,l2,,Lbl
53.19468,2,2-3,l2,,Lbl
53.19468,3,3-4,l2,,Lbl
53.19468,4,2-3,l2,,Lbl
53.19468,5,3-4,l2,,Lbl
53.19468,7,,,b0,D20
53.19468,9,,,b0,D20
53.761289999999995,1,lp3,,,
53.761289999999995,2,lp3,,,
53.761289999999995,3,lp4,,,
53.761289999999995,4,lp3,,,
53.761289999999995,5,lp4,,,
53.86128,9,w4,,,
53.86128,7,w4,,,
54.127919999999996,1,3-4,,,
54.127919999999996,2,3-4,,,
54.127919999999996,3,4-1,,,
54.127919999999996,4,3-4,,,
54.127919999999996,5,4-1,,,
54.6612,1,4-1,,,
54.6612,2,4-1,,,
54.6612,3,1-2,,,
54.6612,4,4-1,,,
54.6612,5,1-2,,,
55.09449,1,sj1,,,
55.09449,2,sj1,,,
55.09449,3,sj2,,,
55.09449,4,sj1,,,
55.09449,5,sj2,,,
55.361129999999996,1,1-2,,,
55.361129999999996,2,1-2,,,
55.361129999999996,3,2-3,,,
55.361129999999996,4,1-2,,,
55.361129999999996,5,2-3,,,
55.794419999999995,1,,lb1,,
55.794419999999995,2,,lb1,,
55.794419999999995,3,,lb1,,
55.794419999999995,4,,lb1,,
55.794419999999995,5,,lb1,,
56.194379999999995,4,2-3,,,
56.194379999999995,5,3-4,,,
56.194379999999995,9,4-1,,,
56.194379999999995,10,4-1,,,
56.29437,3,w3,,,
56.29437,2,w2,,,
56.29437,1,w2,,,
56.72766,2,2-3,,,
56.72766,3,3-4,,,
56.72766,7,4-1,,,
56.72766,8,4-1,,,
57.12762,10,w1,,,
57.12762,9,w1,,,
57.12762,5,w4,,,
57.12762,4,w3,,,
57.16095,1,2-3,,,
57.16095,6,1-2,,,
57.59424,1,3-4,,,
57.59424,2,3-4,,,
57.59424,3,4-1,,,
57.59424,4,3-4,,,
57.59424,5,4-1,,,
57.59424,6,2-3,,,
57.59424,7,1-2,,,
57.59424,8,1-2,,,
57.59424,9,1-2,,,
57.59424,10,1-2,,,
57.92754,MOT_control_all,zoom08,,
57.96087,1,j4-1,,,
57.96087,2,j4-1,,,
57.96087,3,j1-2,,,
57.96087,4,j4-1,,,
57.96087,5,j1-2,,,
57.96087,6,j3-4,,,
57.96087,7,j2-3,,,
57.96087,8,j2-3,,,
57.96087,9,j2-3,,,
57.96087,10,j2-3,,,
58.42749,6,j4-1,,,
58.42749,7,j3-4,,,
58.42749,8,j3-4,,,
58.42749,9,j3-4,,,
58.42749,10,j3-4,,,
58.42749,6,,,,Lbl
58.42749,7,,,,Lbl
58.42749,8,,,,Lbl
58.42749,9,,,,Lbl
58.42749,10,,,,Lbl
58.96077,6,lp1,,,
58.96077,7,lp4,,,
58.96077,8,lp4,,,
58.96077,9,lp4,,,
58.96077,10,lp4,,,
59.027429999999995,5,w2,,,
59.027429999999995,4,w1,,,
59.027429999999995,3,w2,,,
59.027429999999995,2,w1,,,
59.027429999999995,1,w1,,,
59.22741,6,1-2,l2,,
59.22741,7,4-1,l2,,
59.22741,8,4-1,l2,,
59.22741,9,4-1,l2,,
59.22741,10,4-1,l2,,
59.794019999999996,6,j2-3,,,
59.794019999999996,7,j1-2,,,
59.794019999999996,8,j1-2,,,
59.794019999999996,9,j1-2,,,
59.794019999999996,10,j1-2,,,
60.227309999999996,6,lp3,,,
60.227309999999996,7,lp2,,,
60.227309999999996,8,lp2,,,
60.227309999999996,9,lp2,,,
60.227309999999996,10,lp2,,,
60.49395,6,j3-4,,,
60.49395,7,j2-3,,,
60.49395,8,j2-3,,,
60.49395,9,j2-3,,,
60.49395,10,j2-3,,,
61.127219999999994,6,4-1,lb1,,
61.127219999999994,7,3-4,lb1,,
61.127219999999994,8,3-4,lb1,,
61.127219999999994,9,3-4,lb1,,
61.127219999999994,10,3-4,lb1,,
61.69383,6,1-2,,,
61.69383,7,4-1,,,
61.69383,8,4-1,,,
61.69383,9,4-1,,,
61.69383,10,4-1,,,
62.09379,1,j1-2,,,
62.09379,2,j1-2,,,
62.09379,3,j2-3,,,
62.09379,4,j1-2,,,
62.09379,5,j2-3,,,
62.16045,6,j2-3,,,
62.16045,7,j1-2,,,
62.16045,8,j1-2,,,
62.16045,9,j1-2,,,
62.16045,10,j1-2,,,
62.39376,1,lp2,,,
62.39376,2,lp2,,,
62.39376,3,lp3,,,
62.39376,4,lp2,,,
62.39376,5,lp3,,,
62.39376,6,lp3,,,
62.39376,7,lp2,,,
62.39376,8,lp2,,,
62.39376,9,lp2,,,
62.39376,10,lp2,,,
63.027029999999996,1,2-3,l2,,
63.027029999999996,2,2-3,l2,,
63.027029999999996,3,3-4,l2,,
63.027029999999996,4,2-3,l2,,
63.027029999999996,5,3-4,l2,,
63.027029999999996,6,3-4,l2,,
63.027029999999996,7,2-3,l2,,
63.027029999999996,8,2-3,l2,,
63.027029999999996,9,2-3,l2,,
63.027029999999996,10,2-3,l2,,
63.6603,1,3-4,,,
63.6603,2,3-4,,,
63.6603,3,4-1,,,
63.6603,4,3-4,,,
63.6603,5,4-1,,,
63.6603,6,4-1,,,
63.6603,7,3-4,,,
63.6603,8,3-4,,,
63.6603,9,3-4,,,
63.6603,10,3-4,,,
64.06026,MOT_all,cut3,,
64.12692,MOT_control_all,zoom09,,
64.16024999999999,1,lp4,,,
64.16024999999999,2,lp4,,,
64.16024999999999,3,lp1,,,
64.16024999999999,4,lp4,,,
64.16024999999999,5,lp1,,,
64.16024999999999,6,lp1,,,
64.16024999999999,7,lp4,,,
64.16024999999999,8,lp4,,,
64.16024999999999,9,lp4,,,
64.16024999999999,10,lp4,,,
64.52687999999999,1,4-1,lb1,,
64.52687999999999,2,4-1,lb1,,
64.52687999999999,3,1-2,lb1,,
64.52687999999999,4,4-1,lb1,,
64.52687999999999,5,1-2,lb1,,
64.52687999999999,6,1-2,lb1,,
64.52687999999999,7,4-1,lb1,,
64.52687999999999,8,4-1,lb1,,
64.52687999999999,9,4-1,lb1,,
64.52687999999999,10,4-1,lb1,,
65.06016,1,lp1,,,
65.06016,2,lp1,,,
65.06016,3,lp2,,,
65.06016,4,lp1,,,
65.06016,5,lp2,,,
65.06016,6,lp2,,,
65.06016,7,lp1,,,
65.06016,8,lp1,,,
65.06016,9,lp1,,,
65.06016,10,lp1,,,
65.29347,MOT_mc_bg_black_00,none,,
65.29347,MOT_mc_stage_color_00,r-flash,,
65.29347,MOT_control_all,zoom10,,
65.29347,MOT_mc_special_02,bg2,,
65.29347,MOT_mc_back_00,bg2,,
65.29347,MOT_mc_light_center_00,l2,,
65.29347,MOT_mc_special_01,kirakira,,
65.29347,1,,,,Lred
65.29347,2,,,,Lred
65.29347,3,,,,Lred
65.29347,4,,,,Lred
65.29347,5,,,,Lred
65.29347,6,,,,Lred
65.29347,7,,,,Lred
65.29347,8,,,,Lred
65.29347,9,,,,Lred
65.29347,10,,,,Lred
65.29347,1,sort,100,
65.29347,2,sort,100,
65.29347,3,sort,100,
65.29347,4,sort,100,
65.29347,5,sort,100,
65.29347,6,sort,-900,
65.29347,7,sort,-900,
65.29347,8,sort,-900,
65.29347,9,sort,-900,
65.29347,10,sort,-900,
66.06006,1,1-2,l2,,
66.06006,2,1-2,l2,,
66.06006,3,2-3,l2,,
66.06006,4,1-2,l2,,
66.06006,5,2-3,l2,,
66.06006,6,2-3,l2,,
66.06006,7,1-2,l2,,
66.06006,8,1-2,l2,,
66.06006,9,1-2,l2,,
66.06006,10,1-2,l2,,
66.59334,1,2-3,l3,,
66.59334,2,2-3,l3,,
66.59334,3,3-4,l3,,
66.59334,4,2-3,l3,,
66.59334,5,3-4,l3,,
66.59334,6,3-4,l3,,
66.59334,7,2-3,l3,,
66.59334,8,2-3,l3,,
66.59334,9,2-3,l3,,
66.59334,10,2-3,l3,,
67.12662,1,lp3,,,
67.12662,2,lp3,,,
67.12662,3,lp4,,,
67.12662,4,lp3,,,
67.12662,5,lp4,,,
67.12662,6,lp4,,,
67.12662,7,lp3,,,
67.12662,8,lp3,,,
67.12662,9,lp3,,,
67.12662,10,lp3,,,
68.02653,1,3-4,lb2,,
68.02653,2,3-4,lb2,,
68.02653,3,4-1,lb2,,
68.02653,4,3-4,lb2,,
68.02653,5,4-1,lb2,,
68.35983,6,4-1,lb2,,
68.35983,7,3-4,lb2,,
68.35983,8,3-4,lb2,,
68.35983,9,3-4,lb2,,
68.35983,10,3-4,lb2,,
68.79312,1,,lb1,,
68.79312,2,,lb1,,
68.79312,3,,lb1,,
68.79312,4,,lb1,,
68.79312,5,,lb1,,
68.95976999999999,5,w1,,,
68.95976999999999,4,w4,,,
68.95976999999999,3,w1,,,
68.95976999999999,2,w4,,,
68.95976999999999,1,w4,,,
69.25974,6,,lb1,,
69.25974,7,,lb1,,
69.25974,8,,lb1,,
69.25974,9,,lb1,,
69.25974,10,,lb1,,
69.29307,10,w4,,,
69.29307,9,w4,,,
69.29307,8,w4,,,
69.29307,7,w4,,,
69.29307,6,w1,,,
69.6597,1,4-1,lb0,,
69.6597,2,4-1,lb0,,
69.6597,3,1-2,l2,,
69.6597,4,4-1,lb0,,
69.6597,5,1-2,l2,,
69.6597,6,1-2,l2,,
69.6597,7,4-1,lb0,,
69.6597,8,4-1,l2,,
69.6597,9,4-1,lb0,,
69.6597,10,4-1,l2,,
70.19297999999999,1,,l1,,
70.19297999999999,2,,l1,,
70.19297999999999,3,,lb1,,
70.19297999999999,4,,l1,,
70.19297999999999,5,,lb1,,
70.19297999999999,6,,lb1,,
70.19297999999999,7,,l1,,
70.19297999999999,8,,lb1,,
70.19297999999999,9,,l1,,
70.19297999999999,10,,lb1,,
70.55960999999999,1,lp1,,,
70.55960999999999,2,lp1,,,
70.55960999999999,3,lp2,,,
70.55960999999999,4,lp1,,,
70.55960999999999,5,lp2,,,
70.55960999999999,6,lp2,,,
70.55960999999999,7,lp1,,,
70.55960999999999,8,lp1,,,
70.55960999999999,9,lp1,,,
70.55960999999999,10,lp1,,,
71.39286,1,1-2,lb0,,
71.39286,2,1-2,lb0,,
71.39286,3,2-3,lb0,,
71.39286,4,1-2,lb0,,
71.39286,5,2-3,lb0,,
71.72616,1,lp2,,,
71.72616,2,lp2,,,
71.72616,3,lp3,,,
71.72616,4,lp2,,,
71.72616,5,lp3,,,
72.12612,1,j2-3,,,
72.12612,2,j2-3,,,
72.12612,3,j3-4,,,
72.12612,4,j2-3,,,
72.12612,5,j3-4,,,
72.45942,1,lp3,,,
72.45942,2,lp3,,,
72.45942,3,lp4,,,
72.45942,4,lp3,,,
72.45942,5,lp4,,,
72.72605999999999,6,2-3,lb0,,
72.72605999999999,7,1-2,lb0,,
72.72605999999999,8,1-2,lb0,,
72.72605999999999,9,1-2,lb0,,
72.72605999999999,10,1-2,lb0,,
73.02602999999999,6,lp3,,,
73.02602999999999,7,lp2,,,
73.02602999999999,8,lp2,,,
73.02602999999999,9,lp2,,,
73.02602999999999,10,lp2,,,
73.45931999999999,6,j3-4,,,
73.45931999999999,7,j2-3,,,
73.45931999999999,8,j2-3,,,
73.45931999999999,9,j2-3,,,
73.45931999999999,10,j2-3,,,
74.02593,1,3-4,,,
74.02593,2,3-4,l1,,
74.02593,3,4-1,r1,,
74.02593,4,3-4,l1,,
74.02593,5,4-1,r1,,
74.29257,1,lp4,,,
74.29257,2,lp4,,,
74.29257,3,lp1,,,
74.29257,4,lp4,,,
74.29257,5,lp1,,,
74.52588,10,w3,,,
74.52588,9,w3,,,
74.52588,8,w3,,,
74.52588,7,w3,,,
74.52588,6,w4,,,
74.6592,1,j4-1,,,
75.12581999999999,1,lp1,,,
75.12581999999999,2,j4-1,,,
75.12581999999999,3,j1-2,,,
75.59244,2,lp1,,,
75.59244,3,lp2,,,
75.59244,4,j4-1,,,
75.59244,5,j1-2,,,
76.02573,1,sp1-2,,,
76.02573,2,sp1-2,,,
76.02573,3,sp2-3,,,
