0.03333,MOT_mc_light_up_00,stay,,
27.23061,5,lp4,,
27.23061,6,lp4,,
27.23061,7,lp4,,
27.23061,8,lp4,,
27.23061,9,lp4,,
27.730559999999997,1,4-2,r2,
27.730559999999997,2,4-2,r2,
27.730559999999997,3,4-2,r2,
27.730559999999997,4,4-2,r2,
27.730559999999997,5,4-2,r2,
27.730559999999997,6,4-2,r2,
27.730559999999997,7,4-2,r2,
27.730559999999997,8,4-2,r2,
27.730559999999997,9,4-2,r2,
28.097189999999998,1,lp2,,
28.097189999999998,2,lp2,,
28.097189999999998,3,lp2,,
28.097189999999998,4,lp2,,
28.097189999999998,5,lp2,,
28.097189999999998,6,lp2,,
28.097189999999998,7,lp2,,
28.097189999999998,8,lp2,,
28.097189999999998,9,lp2,,
28.43049,1,2-3,r3,
28.43049,2,2-3,r3,
28.43049,3,2-3,r3,
28.43049,4,2-3,r3,
28.43049,5,2-3,r3,
28.43049,6,2-3,r3,
28.43049,7,2-3,r3,
28.43049,8,2-3,r3,
28.43049,9,2-3,r3,
28.76379,1,lp3,,
28.76379,2,lp3,,
28.76379,3,lp3,,
28.76379,4,lp3,,
28.76379,5,lp3,,
28.76379,6,lp3,,
28.76379,7,lp3,,
28.76379,8,lp3,,
28.76379,9,lp3,,
28.897109999999998,1,sp3-4,,
28.96377,2,sp3-4,,
28.96377,3,sp3-4,,
28.96377,4,sp3-4,,
28.96377,7,sp3-4,,
29.03043,5,sp3-4,,
29.03043,6,sp3-4,,
29.03043,8,sp3-4,,
29.03043,9,sp3-4,,
29.330399999999997,1,hj4,,
29.39706,2,hj4,,
29.39706,3,hj4,,
29.39706,4,hj4,,
29.39706,7,hj4,,
29.46372,5,hj4,,
29.46372,6,hj4,,
29.46372,8,hj4,,
29.46372,9,hj4,,
30.296969999999998,1,lp4,,
30.296969999999998,2,lp4,,
30.296969999999998,3,lp4,,
30.296969999999998,4,lp4,,
30.296969999999998,5,lp4,,
30.296969999999998,6,lp4,,
30.296969999999998,7,lp4,,
30.296969999999998,8,lp4,,
30.296969999999998,9,lp4,,
30.79692,1,4-1,rb2,
30.79692,2,4-1,rb2,
30.79692,3,4-1,rb2,
30.79692,4,4-1,rb2,
30.79692,5,4-1,rb2,
30.79692,6,4-1,rb2,
30.79692,7,4-1,rb2,
30.79692,8,4-1,rb2,
30.79692,9,4-1,rb2,
31.163549999999997,1,lp1,,
31.163549999999997,2,lp1,,
31.163549999999997,3,lp1,,
31.163549999999997,4,lp1,,
31.163549999999997,5,lp1,,
31.163549999999997,6,lp1,,
31.163549999999997,7,lp1,,
31.163549999999997,8,lp1,,
31.163549999999997,9,lp1,,
31.563509999999997,1,1-2,rb1,
31.563509999999997,2,1-2,rb1,
31.563509999999997,3,1-2,rb1,
31.563509999999997,4,1-2,rb1,
31.563509999999997,5,1-2,rb1,
31.563509999999997,6,1-2,rb1,
31.563509999999997,7,1-2,rb1,
31.563509999999997,8,1-2,rb1,
31.563509999999997,9,1-2,rb1,
31.89681,1,2-3,rb0,
31.89681,2,2-3,rb0,
31.89681,3,2-3,rb0,
31.89681,4,2-3,rb0,
31.89681,5,2-3,rb0,
31.89681,6,2-3,rb0,
31.89681,7,2-3,rb0,
31.89681,8,2-3,rb0,
31.89681,9,2-3,rb0,
32.09679,MOT_mc_bg_black_00,b45-20,,
32.19678,MOT_control_all,z03,,
32.263439999999996,MOT_all,cut7,,
32.263439999999996,1,3-1,,
32.263439999999996,2,3-1,,
32.263439999999996,3,3-1,,
32.263439999999996,4,3-1,,
32.263439999999996,5,3-1,,
32.263439999999996,6,3-1,,
32.263439999999996,7,3-1,,
32.263439999999996,8,3-1,,
32.263439999999996,9,3-1,,
32.263439999999996,4,,l1,
32.263439999999996,5,,l1,
32.263439999999996,6,,l1,
32.263439999999996,7,,r1,
32.263439999999996,8,,r1,
32.263439999999996,9,,r1,
32.36343,MOT_mc_special_01,intro_pk3,,
32.36343,MOT_mc_light_up_00,l2,,
32.36343,MOT_mc_light_center_00,l2,,
32.36343,MOT_mc_stage_color_00,y-r,,
32.36343,MOT_mc_special_02,l2,,
32.53008,1,j1-4,,
32.53008,2,w1,,
32.53008,3,w1,,
32.53008,4,w1,l2,
32.53008,5,w1,l2,
32.53008,6,w1,l2,
32.53008,7,w1,r2,
32.53008,8,w1,r2,
32.53008,9,w1,r2,
32.93004,1,lp4,,
33.52998,1,4-2,r1,
33.896609999999995,1,lp2,,
34.39656,1,2-3,rb0,
34.76319,1,lp3,,
35.22981,1,3-4,,
35.529779999999995,1,j4-1,,
35.62977,MOT_all,cut8,,
35.86308,MOT_control_all,z03_2,,
35.896409999999996,3,j3-2,,
35.96307,1,w1,,
36.363029999999995,3,2-4,l1,
36.729659999999996,3,4-1,l2,
37.22961,3,sj1,,
37.496249999999996,3,1-2,,
37.86288,3,2-3,lb1,
38.26284,3,lp3,,
38.82945,3,3-1,lb0,
39.162749999999996,MOT_all,cut9,,
39.162749999999996,3,lp1,,
39.46272,3,w1,,
39.46272,2,j1-4,,
39.49605,MOT_control_all,z03_3,,
39.86268,2,lp4,,
40.329299999999996,2,4-3,l1,
40.69593,2,lp3,,
41.06256,2,3-1,lb0,
41.3292,2,sj1,,
41.629169999999995,2,1-2,,
42.029129999999995,2,j2-1,,
42.429089999999995,2,lp1,,
42.69573,MOT_all,cut10,,
42.829049999999995,MOT_control_all,z03_4,,
43.06236,2,w1,,
43.06236,3,1-4,l1,
43.42899,3,lp4,,
43.89561,2,1-4,r1,
44.26224,2,lp4,,
44.62887,3,4-2,lb0,
44.62887,2,4-2,r1,
44.62887,1,j1-2,,
44.9955,1,2-3,,
44.9955,2,2-3,,
44.9955,3,2-3,,
45.295469999999995,1,lp3,,
45.295469999999995,2,lp3,,
45.295469999999995,3,lp3,,
45.662099999999995,1,3-2,,
45.662099999999995,2,3-2,,
45.662099999999995,3,3-2,,
45.9954,1,hj2,,
45.9954,2,hj2,,
45.9954,3,hj2,,
46.19538,MOT_all,cut11,,
46.19538,MOT_mc_stage_color_00,r-b,,
46.462019999999995,MOT_control_all,z04_1,,
46.462019999999995,MOT_mc_special_01,intro_bl3,,
46.59534,1,w2,,
46.59534,2,w2,,
46.59534,3,w2,,
46.59534,4,j1-4,,
47.12862,4,sj4,,
47.42859,4,4-2,,
47.728559999999995,4,lp2,,
48.128519999999995,4,2-1,lb1,
48.42849,4,lp1,,
48.59514,4,j1-3,,
49.06176,4,lp3,,
49.361729999999994,4,3-4,lb0,
49.56171,MOT_all,cut12,,
49.59504,4,lp4,,
49.82835,MOT_control_all,z04_2,,
49.89501,4,w4,,
49.89501,6,j1-4,,
50.3283,6,lp4,,
50.928239999999995,6,4-2,lb1,
51.26154,6,lp2,,
51.9948,6,2-3,lb0,
52.3281,6,lp3,,
52.46142,6,3-4,,
52.76139,6,j4-2,,
53.16135,6,lp2,,
53.327999999999996,MOT_all,cut13,,
53.6613,MOT_control_all,z04_3,,
53.69463,5,j1-4,,
53.69463,6,w2,,
54.29457,5,4-3,,
54.594539999999995,5,lp3,,
54.72786,5,3-1,lb1,
55.06116,5,lp1,,
55.49445,5,1-4,,
55.861079999999994,5,lp4,,
56.161049999999996,5,4-2,lb0,
56.36103,MOT_all,cut14,,
56.52768,5,lp2,,
56.76099,MOT_control_all,z04_4,,
56.76099,4,j4-3,,
56.76099,5,j2-3,,
56.76099,6,j2-3,,
57.22761,4,3-2,r1,
57.22761,5,3-2,r1,
57.22761,6,3-2,r1,
57.59424,4,lp2,,
57.59424,5,lp2,,
57.59424,6,lp2,,
58.02753,4,2-1,,
58.02753,5,2-1,,
58.02753,6,2-1,,
58.3275,4,1-4,rb0,
58.3275,5,1-4,rb0,
58.3275,6,1-4,rb0,
58.660799999999995,4,lp4,,
58.660799999999995,5,lp4,,
58.660799999999995,6,lp4,,
59.12742,4,j4-2,,
59.12742,5,j4-2,,
59.12742,6,j4-2,,
59.26074,MOT_control_all,z05_1,,
59.26074,MOT_mc_stage_color_00,b-y,,
59.427389999999995,4,j4-2,,
59.427389999999995,5,j4-2,,
59.427389999999995,6,j4-2,,
59.72736,MOT_all,cut15,,
59.72736,4,j4-2,,
59.72736,5,j4-2,,
59.72736,6,j4-2,,
60.02733,4,w2,,
60.02733,5,w2,,
60.02733,6,w2,,
60.06066,MOT_mc_special_01,intro_yw3,,
60.12732,7,1-3,rb1,
60.42729,7,lp3,,
60.92724,7,3-4,rb0,
61.39386,7,j4-2,,
61.69383,MOT_all,cut16,,
61.76049,7,lp2,,
61.9938,7,w2,,
61.9938,8,2-3,rb1,
62.360429999999994,8,lp3,,
62.49375,8,j3-1,,
62.92704,8,lp1,,
63.160349999999994,8,1-4,rb0,
63.493649999999995,8,lp4,,
64.22691,8,4-3,l1,
64.59353999999999,8,lp3,,
65.69342999999999,8,3-1,lb0,
66.06006,8,lp1,,
66.75999,MOT_all,cut17,,
67.12662,8,w1,,
67.12662,9,1-2,rb1,
67.49325,9,lp2,,
67.79321999999999,9,2-4,rb0,
68.12652,9,lp4,,
68.69313,MOT_all,cut18,,
68.9931,7,j2-3,,
68.9931,8,j1-3,,
68.9931,9,j4-3,,
69.45971999999999,7,3-2,,
69.45971999999999,8,3-2,,
69.45971999999999,9,3-2,,
69.75968999999999,7,lp2,,
69.75968999999999,8,lp2,,
69.75968999999999,9,lp2,,
70.19297999999999,7,2-1,l1,
70.19297999999999,8,2-1,l1,
70.19297999999999,9,2-1,l1,
70.55960999999999,7,lp1,,
70.55960999999999,8,lp1,,
70.55960999999999,9,lp1,,
71.82615,MOT_all,cut19,,
71.95947,MOT_control_all,z06_1,,
72.19278,7,1-4,lb0,
72.19278,8,1-4,lb0,
72.19278,9,1-4,lb0,
72.52608,MOT_mc_special_01,stay2,,
72.52608,MOT_mc_bg_black_00,none,,
72.52608,MOT_mc_stage_color_00,y-flash2,,
72.55941,7,4-2,,
72.55941,8,4-2,,
72.55941,9,4-2,,
72.79272,1,4-2,,
72.79272,2,4-2,,
72.79272,3,4-2,,
73.02602999999999,4,4-2,,
73.02602999999999,5,4-2,,
73.02602999999999,6,4-2,,
73.02602999999999,7,w2,,
73.02602999999999,8,w2,,
73.02602999999999,9,w2,,
73.39265999999999,1,j2-1,,
73.39265999999999,2,j2-1,,
73.39265999999999,3,j2-1,,
73.39265999999999,4,j2-1,,
73.39265999999999,5,j2-1,,
73.39265999999999,6,j2-1,,
73.39265999999999,7,j2-1,,
73.39265999999999,8,j2-1,,
73.39265999999999,9,j2-1,,
73.52597999999999,MOT_mc_stage_color_00,y-flash2,,
73.85928,1,1-3,,
73.85928,2,1-3,,
73.85928,3,1-3,,
73.85928,4,1-3,,
73.85928,5,1-3,,
73.85928,6,1-3,,
73.85928,7,1-3,,
73.85928,8,1-3,,
73.85928,9,1-3,,
74.15925,1,lp3,,
74.15925,2,lp3,,
74.15925,3,lp3,,
74.15925,4,lp3,,
74.15925,5,lp3,,
74.15925,6,lp3,,
74.15925,7,lp3,,
74.15925,8,lp3,,
74.15925,9,lp3,,
74.22591,MOT_mc_special_02,l3,,
74.22591,MOT_mc_light_under_00,on,,
74.22591,MOT_mc_light_center_00,l3,,
74.22591,MOT_mc_light_up_00,l2,,
74.45922,1,3-2,r1,
74.45922,4,3-2,r1,
74.45922,6,3-2,r1,
74.45922,7,3-2,r1,
74.45922,8,3-2,r1,
74.45922,2,3-2,l1,
74.45922,3,3-2,l1,
74.45922,5,3-2,l1,
74.45922,9,3-2,l1,
74.79252,1,lp2,,
74.79252,2,lp2,,
74.79252,3,lp2,,
74.79252,4,lp2,,
74.79252,5,lp2,,
74.79252,6,lp2,,
74.79252,7,lp2,,
74.79252,8,lp2,,
74.79252,9,lp2,,
75.39246,1,2-1,rb0,
75.39246,4,2-1,rb0,
75.39246,6,2-1,rb0,
75.39246,7,2-1,rb0,
75.39246,8,2-1,rb0,
75.39246,2,2-1,lb0,
75.39246,3,2-1,lb0,
75.39246,5,2-1,lb0,
75.39246,9,2-1,lb0,
75.72576,1,lp1,,
75.72576,2,lp1,,
75.72576,3,lp1,,
75.72576,4,lp1,,
75.72576,5,lp1,,
75.72576,6,lp1,,
75.72576,7,lp1,,
75.72576,8,lp1,,
75.72576,9,lp1,,
76.25904,1,1-2,,
76.25904,2,1-2,,
76.25904,3,1-2,,
76.25904,4,1-2,,
76.25904,5,1-2,,
76.25904,6,1-2,,
76.25904,7,1-2,,
76.25904,8,1-2,,
76.25904,9,1-2,,
76.55901,1,lp2,,
76.55901,2,lp2,,
76.55901,3,lp2,,
76.55901,4,lp2,,
76.55901,5,lp2,,
76.55901,6,lp2,,
76.55901,7,lp2,,
76.55901,8,lp2,,
76.55901,9,lp2,,
76.82565,1,j2-3,,
76.92564,2,j2-3,,
76.92564,3,j2-3,,
76.92564,4,j2-3,,
76.92564,7,j2-3,,
76.9923,5,j2-3,,
76.9923,6,j2-3,,
76.9923,8,j2-3,,
76.9923,9,j2-3,,
77.39226,1,lp3,,
77.39226,2,lp3,,
77.39226,3,lp3,,
77.39226,4,lp3,,
77.39226,5,lp3,,
77.39226,6,lp3,,
77.39226,7,lp3,,
77.39226,8,lp3,,
77.39226,9,lp3,,
77.72556,1,3-2,l1,
77.72556,4,3-2,l1,
77.72556,6,3-2,l1,
77.72556,7,3-2,l1,
77.72556,8,3-2,l1,
77.72556,2,3-2,r1,
77.72556,3,3-2,r1,
77.72556,5,3-2,r1,
77.72556,9,3-2,r1,
78.09219,1,lp2,,
78.09219,2,lp2,,
78.09219,3,lp2,,
78.09219,4,lp2,,
78.09219,5,lp2,,
78.09219,6,lp2,,
78.09219,7,lp2,,
78.09219,8,lp2,,
78.09219,9,lp2,,
78.89211,1,j2-3,,
78.89211,2,j2-3,,
78.89211,3,j2-3,,
78.89211,4,j2-3,,
78.89211,5,j2-3,,
78.89211,6,j2-3,,
78.89211,7,j2-3,,
78.89211,8,j2-3,,
78.89211,9,j2-3,,
79.29207,1,lp3,,
79.29207,2,lp3,,
79.29207,3,lp3,,
79.29207,4,lp3,,
79.29207,5,lp3,,
79.29207,6,lp3,,
79.29207,7,lp3,,
79.29207,8,lp3,,
79.29207,9,lp3,,
79.82535,1,3-4,lb0,
79.82535,4,3-4,lb0,
79.82535,6,3-4,lb0,
79.82535,7,3-4,lb0,
79.82535,8,3-4,lb0,
79.82535,2,3-4,rb0,
79.82535,3,3-4,rb0,
79.82535,5,3-4,rb0,
79.82535,9,3-4,rb0,
80.19198,1,lp4,,
80.19198,2,lp4,,
80.19198,3,lp4,,
80.19198,4,lp4,,
80.19198,5,lp4,,
80.19198,6,lp4,,
80.19198,7,lp4,,
80.19198,8,lp4,,
80.19198,9,lp4,,
80.52528,1,4-2,r1,
80.52528,4,4-2,r1,
80.52528,6,4-2,r1,
80.52528,7,4-2,r1,
80.52528,8,4-2,r1,
80.52528,2,4-2,l1,
80.52528,3,4-2,l1,
80.52528,5,4-2,l1,
80.52528,9,4-2,l1,
80.92524,1,lp2,,
80.92524,2,lp2,,
80.92524,3,lp2,,
80.92524,4,lp2,,
80.92524,5,lp2,,
80.92524,6,lp2,,
80.92524,7,lp2,,
80.92524,8,lp2,,
80.92524,9,lp2,,
81.29187,1,2-1,rb0,
81.29187,4,2-1,rb0,
81.29187,6,2-1,rb0,
81.29187,7,2-1,rb0,
81.29187,8,2-1,rb0,
81.29187,2,2-1,lb0,
81.29187,3,2-1,lb0,
81.29187,5,2-1,lb0,
81.29187,9,2-1,lb0,
81.65849999999999,1,lp1,,
81.65849999999999,2,lp1,,
81.65849999999999,3,lp1,,
81.65849999999999,4,lp1,,
81.65849999999999,5,lp1,,
81.65849999999999,6,lp1,,
81.65849999999999,7,lp1,,
81.65849999999999,8,lp1,,
81.65849999999999,9,lp1,,
82.35843,4,1-2,l1,
82.35843,5,1-2,r1,
82.35843,6,1-2,l1,
82.72506,4,w2,l2,
82.72506,5,w2,r2,
82.72506,6,w2,l2,
82.85838,7,1-2,r1,
82.85838,8,1-2,l1,
82.85838,9,1-2,r1,
83.22501,7,w2,r2,
83.22501,8,w2,l2,
83.22501,9,w2,r2,
83.55830999999999,1,j1-3,,
83.55830999999999,2,j1-3,,
83.55830999999999,3,j1-3,,
83.95827,1,3-2,,
83.95827,2,3-2,r1,
83.95827,3,3-2,l1,
84.25824,1,w2,,
84.25824,2,w2,,
84.25824,3,w2,,
84.82485,2,2-4,r2,
84.82485,3,2-4,l2,
84.82485,5,2-4,r3,
84.82485,8,2-4,l3,
85.19148,2,w4,,
85.19148,3,w4,,
85.19148,5,w4,,
85.19148,8,w4,,
85.35813,2,4-1,,
85.35813,3,4-1,,
85.35813,5,4-1,r4,
85.35813,8,4-1,l4,
85.35813,1,j2-4,,
85.35813,6,2-4,l3,
85.35813,4,2-4,l3,
85.35813,7,2-4,r3,
85.35813,9,2-4,r3,
85.49145,MOT_control_all,z07_1,,
85.69143,2,w1,,
85.69143,3,w1,,
85.69143,5,w1,,
85.69143,8,w1,,
85.75809,1,j2-4,,
85.75809,6,2-4,l4,
85.75809,4,2-4,l4,
85.75809,7,2-4,r4,
85.75809,9,2-4,r4,
85.75809,2,lp1,,
85.75809,3,lp1,,
85.75809,5,lp1,,
85.75809,8,lp1,,
86.05806,MOT_mc_special_01,1C_up,,
86.09138999999999,1,w4,,
86.09138999999999,4,w4,,
86.09138999999999,6,w4,,
86.09138999999999,7,w4,,
86.09138999999999,9,w4,,
86.09138999999999,2,j1-3,,
86.09138999999999,3,j1-3,,
86.09138999999999,5,j1-3,,
86.09138999999999,8,j1-3,,
86.52467999999999,MOT_all,cut20,,
86.55801,2,lp3,,
86.55801,3,lp3,,
86.55801,5,lp3,,
86.55801,8,lp3,,
86.89130999999999,MOT_mc_stage_color_00,r-flash2,,
86.89130999999999,2,sj3,,
86.89130999999999,3,sj3,,
86.89130999999999,5,sj3,,
86.89130999999999,8,sj3,,
87.19127999999999,1,,,
87.19127999999999,2,,,
87.19127999999999,3,,,
87.19127999999999,4,,,
87.19127999999999,5,,,
87.19127999999999,6,,,
87.19127999999999,7,,,
87.19127999999999,8,,,
87.19127999999999,9,,,
87.19127999999999,2,sj3,,
87.19127999999999,3,sj3,,
87.19127999999999,5,sj3,,
87.19127999999999,8,sj3,,
87.45792,2,sj3,,
87.45792,3,sj3,,
87.45792,5,sj3,,
87.45792,8,sj3,,
87.75788999999999,2,w3,,f0
87.75788999999999,3,w3,,f0
87.75788999999999,5,w3,,f0
87.75788999999999,8,w3,,f0
87.75788999999999,2,sort,-500,
87.75788999999999,3,sort,-500,
87.75788999999999,5,sort,-500,
87.75788999999999,8,sort,-500,
87.92454,MOT_control_all,z07_2,,
87.92454,MOT_mc_special_01,1C,,
87.92454,MOT_mc_bg_black_00,none,,
87.92454,MOT_mc_light_up_00,l3,,
88.19118,1,3-2,rb0,
88.19118,2,3-2,rb0,
