0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut1,,
47.92854,1,1-2,,,
48.36183,1,j2-3,,,
49.06176,2,1-2,,,
49.42839,1,w3,,,
49.62837,3,4-1,,,
49.995,2,w2,,,
50.128319999999995,2,j2-3,,,
50.128319999999995,3,j1-2,,,
50.6616,2,lp3,,,
50.6616,3,lp2,,,
50.6616,1,3-4,,,
51.16155,1,hj4,,,
51.794819999999994,1,hj4,,,
52.39476,1,4-1,,,
52.82805,1,1-2,,,
53.26134,1,j2-3,,,
53.96127,2,j3-4,,,
54.3279,1,w3,,,
54.6612,3,j2-3,,,
55.027829999999994,2,w4,,,
55.49445,1,j3-4,,,
55.727759999999996,3,w3,,,
56.261039999999994,2,4-1,,,
56.261039999999994,3,3-4,,,
56.261039999999994,1,4-1,,,
57.09429,MOT_mc_bg_black_00,b20-65,,
57.09429,2,1-2,,f1,Lbl
57.09429,3,4-1,,f1,Lbl
57.09429,1,j1-2,,,
57.16095,MOT_control_all,meda_zoom5,,
57.62757,2,2-3,,,
57.62757,3,1-2,,,
57.62757,1,2-3,,,
58.56081,3,w2,,,
58.56081,2,w3,,,
58.56081,1,w3,,,
59.76069,2,,,,D40
59.76069,3,2-3,r1,f2,
59.76069,1,,,,D40
59.794019999999996,MOT_control_all,meda_zoom6,,
60.293969999999995,3,3-4,rb0,,
60.86058,3,hj4,,,
62.09379,3,w4,,,
62.42709,2,3-4,,,Lbl
62.42709,3,4-1,,b1,
62.42709,1,3-4,,,Lbl
63.060359999999996,2,4-1,,,
63.060359999999996,3,1-2,,,
63.060359999999996,1,4-1,,,
63.9936,3,w2,,,
63.9936,2,w1,,,
63.9936,1,w1,,,
64.96016999999999,MOT_control_all,meda_zoom7,,
64.96016999999999,2,1-2,,f2,
64.96016999999999,3,,,,D40
64.96016999999999,1,,,,D40
65.6601,2,2-3,l1,,
66.26004,2,3-4,lb0,,
67.19328,2,w4,,,
67.69323,2,4-1,,b1,Lbl
67.69323,3,2-3,,,Lbl
67.69323,1,1-2,,,Lbl
68.3265,2,1-2,,,
68.3265,3,3-4,,,
68.3265,1,2-3,,,
69.25974,3,w4,,,
69.25974,2,w2,,,
69.25974,1,w3,,,
69.25974,2,,,,D40
69.25974,3,,,,D40
69.25974,1,3-4,l1,f2,
69.69303,1,4-1,l2,,
70.35963,1,1-2,lb1,,
70.99289999999999,1,2-3,lb0,,
71.52618,1,hj3,,,
72.55941,1,j3-4,,,
73.62597,1,4-1,l1,,
74.49255,1,1-2,lb0,,
74.89251,1,sp2-3,,,
76.9923,MOT_mc_stage_color_00,r-b,,
76.9923,MOT_mc_bg_black_00,b45-20,,
76.9923,MOT_all,cut3,,
76.9923,1,3-4,,b1,
77.15894999999999,2,2-3,,,Lbl
77.39226,3,4-1,,,Lbl
77.92554,1,w4,,,
77.9922,1,j4-1,,,
78.09219,2,w3,,,
78.29217,2,j3-4,,,
78.32549999999999,3,w1,,,
78.75878999999999,3,j1-2,,,
79.05875999999999,1,w1,,,
79.35873,2,w4,,,
79.49204999999999,1,1-2,,,
79.82535,3,w2,,,
79.92533999999999,2,4-1,,,
79.92533999999999,3,2-3,,,
80.42528999999999,1,w2,,,
80.59194,1,j2-3,,,
80.85858,3,w3,,,
80.85858,2,w1,,,
81.09188999999999,2,j1-2,,,
81.59183999999999,3,j3-4,,,
81.65849999999999,1,w3,,,
82.15845,2,w2,,,
82.19178,1,j3-4,,,
82.52508,2,j2-3,,,
82.52508,2,j3-4,,,
82.6584,3,w4,,,
83.25833999999999,1,w4,,,
83.35833,1,j4-1,,,
83.59164,2,w4,,,
83.69162999999999,2,j4-1,,,
84.09159,3,j4-1,,,
84.42488999999999,1,w1,,,
84.75819,2,j1-2,,,
84.75819,3,j1-2,,,
85.25814,1,hj1,,,
85.82475,3,w2,,,
85.82475,2,w2,,,
85.89141,1,j1-2,,,
86.19138,2,2-3,,,
86.72466,2,j3-4,,,
86.72466,3,j2-3,,,
86.72466,1,hj2,,,
87.79122,3,w3,,,
87.79122,2,w4,,,
87.79122,MOT_mc_stage_color_00,b-r,,
87.79122,1,j2-3,,,
88.12451999999999,2,4-1,,,
88.12451999999999,3,3-4,,,
88.52448,1,3-4,,,
88.95777,2,j1-2,,,
88.95777,3,j4-1,,,
89.45772,1,w4,,,
89.52438,2,j2-3,,,
89.52438,3,j1-2,,,
89.52438,1,hj4,,,
90.22431,2,3-4,l1,,
90.42429,1,4-1,l1,,
90.59093999999999,3,w2,,,
90.62427,3,2-3,l1,,
91.15755,2,w4,,,
91.35753,1,w1,,,
91.42419,1,1-2,lb0,,
91.55751,3,w3,,,
91.69082999999999,2,4-1,lb0,,
92.19077999999999,3,3-4,lb0,,
92.35743,1,w2,,,
92.62406999999999,2,w1,,,
93.05736,2,1-2,r1,,
93.05736,3,4-1,r1,,
93.05736,1,2-3,r1,,
93.15735,MOT_mc_stage_color_00,b-r,,
93.42398999999999,2,2-3,rb0,,
93.42398999999999,3,1-2,rb0,,
93.42398999999999,1,3-4,rb0,,
94.15724999999999,1,j4-1,,,
94.35723,3,w2,,,
94.35723,2,w3,,,
94.69053,2,j3-4,,,
94.69053,3,j2-3,,,
95.22381,1,w1,,,
95.35713,MOT_mc_stage_color_00,b-r,,
95.35713,3,3-4,l1,f2,
95.75708999999999,2,w4,,,
95.79042,3,4-1,lb0,,
96.25703999999999,3,1-2,,,
96.79032,1,1-2,,,
97.19028,3,w2,,,
97.59024,2,4-1,,,
97.72355999999999,1,w2,,,
97.9902,3,2-3,,b1,
98.39016,MOT_control_all,meda_zoom8,,
98.52347999999999,2,w1,,,
98.55681,MOT_mc_stage_color_00,r-b,,
98.55681,2,j1-2,,,
98.55681,3,j3-4,,,
98.95676999999999,1,2-3,,,
99.45671999999999,2,2-3,l1,,
99.45671999999999,3,4-1,l1,,
99.45671999999999,1,3-4,l1,,
99.92334,2,3-4,lb0,,
99.92334,3,1-2,lb0,,
99.92334,1,4-1,lb0,,
100.45662,2,j4-1,,,
100.45662,3,j2-3,,,
100.45662,1,j1-2,,,
101.05655999999999,1,2-3,l1,,
101.25654,MOT_mc_stage_color_00,b-r,,
101.25654,2,1-2,l1,,
101.52318,3,w3,,,
101.58984,3,3-4,l1,,
101.9898,1,w3,,,
102.15644999999999,1,3-4,lb0,,
102.18978,2,w2,,,
102.52308,3,w4,,,
102.58973999999999,2,2-3,lb0,,
102.58973999999999,3,4-1,lb0,,
103.08968999999999,1,w4,,,
103.18968,2,3-4,,,
103.18968,3,1-2,,,
103.18968,1,4-1,,,
103.75628999999999,2,4-1,,,
103.75628999999999,3,2-3,,,
103.75628999999999,1,1-2,,,
104.25623999999999,1,2-3,r1,,
104.68952999999999,3,w3,,,
104.68952999999999,2,w1,,,
104.85618,1,3-4,rb0,,
105.25614,2,1-2,,,
105.25614,3,3-4,,,
105.78941999999999,1,w4,,,
105.82275,2,j2-3,,,
105.82275,3,j4-1,,,
105.82275,1,j4-1,,,
106.82265,2,j3-4,,,
106.82265,3,j1-2,,,
106.82265,1,hj1,,,
107.45591999999999,1,j1-2,,,
107.78922,2,j4-1,,,
107.88920999999999,3,w2,,,
108.18918,3,j2-3,,,
108.52248,1,w2,,,
108.72246,2,1-2,,,
108.72246,3,3-4,,,
108.72246,1,2-3,,,
109.02243,MOT_control_all,meda_zoom9,,
109.28907,MOT_mc_stage_color_00,b-r,,
109.28907,1,3-4,l1,,
109.45572,2,2-3,l1,,
109.6557,3,4-1,l1,,
110.12232,1,4-1,lb0,,
110.38896,2,w3,,,
110.52228,2,3-4,lb0,,
110.52228,3,1-2,lb0,,
111.05556,1,w1,,,
111.18888,2,4-1,,,
111.18888,3,2-3,,,
111.18888,1,1-2,,,
111.82215,1,j2-3,,,
112.12212,3,w3,,,
112.12212,2,w1,,,
112.15545,2,j1-2,,,
112.15545,3,j3-4,,,
112.88870999999999,1,w3,,,
112.92204,2,2-3,,,
112.92204,3,4-1,,,
112.92204,1,j3-4,,,
113.38866,2,3-4,l1,,
113.38866,3,1-2,l1,,
113.38866,1,4-1,l1,,
113.78862,2,4-1,,,
113.78862,3,2-3,,,
113.78862,1,1-2,,,
114.3219,2,1-2,lb0,,
114.3219,3,3-4,lb0,,
114.3219,1,2-3,lb0,,
114.78851999999999,2,j2-3,,,
114.78851999999999,3,j4-1,,,
114.78851999999999,1,j3-4,,,
115.45512,1,j4-1,,,
115.85508,3,w1,,,
115.85508,2,w3,,,
115.9884,2,j3-4,,,
115.9884,3,j1-2,,,
116.38835999999999,3,2-3,,,
116.38835999999999,1,1-2,,,
116.72166,MOT_control_all,meda_zoom10,,
116.82164999999999,MOT_mc_stage_color_00,b-r,,
116.82164999999999,2,4-1,l1,f2,
117.32159999999999,3,w3,,,
117.32159999999999,1,w2,,,
117.32159999999999,2,1-2,l2,,
117.95487,2,2-3,lb1,,
118.38816,3,3-4,l1,,
118.38816,1,2-3,l1,,
118.88811,2,w3,,,
118.88811,3,4-1,lb0,,
118.88811,1,3-4,lb0,,
119.52138,2,j3-4,,,
119.82135,3,w1,,,
119.82135,1,w4,,,
120.02132999999999,2,4-1,lb0,,
120.35463,MOT_all,cut4,,
120.52127999999999,2,1-2,,b1,
121.12122,MOT_mc_stage_color_00,b-r,,
121.12122,MOT_mc_bg_black_00,b20-65,,
121.12122,2,2-3,,b0,Dbl
121.12122,3,1-2,,b0,Dbl
121.12122,1,4-1,,b0,Dbl
122.05445999999999,3,w2,,,
122.05445999999999,2,w3,,,
122.05445999999999,1,w1,,,
