0.03333,MOT_mc_speaker_00,temp1,,
0.03333,MOT_mc_light_under_00,l1,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
7.9992,5,2-3,,,
8.165849999999999,1,1-2,,,
8.3325,2,3-4,,,
8.3325,3,3-4,,,
8.49915,4,3-4,,,
8.49915,5,3-4,,,
8.49915,1,2-3,,,
8.79912,2,j4-1,,,
8.79912,3,j4-1,,,
8.79912,4,j4-1,,,
8.79912,5,j4-1,,,
8.79912,1,hj3,,,
8.96577,MOT_mc_stage_color_00,r-flash,,
8.96577,MOT_mc_bg_black_00,b65-45,,
9.43239,2,hj1,,,
9.43239,3,hj1,,,
9.699029999999999,1,lp3,,,
9.86568,5,w1,,,
9.86568,4,w1,,,
10.03233,4,hj1,,,
10.03233,5,hj1,,,
10.43229,1,3-4,,,
10.43229,2,1-2,,,
10.43229,3,1-2,,,
10.43229,4,1-2,,,
10.43229,5,1-2,,,
10.798919999999999,2,2-3,,,
10.798919999999999,3,2-3,,,
10.798919999999999,4,2-3,,,
10.798919999999999,5,2-3,,,
11.098889999999999,1,hj4,,,
11.69883,2,hj3,,,
11.69883,3,hj3,,,
11.73216,5,w3,,,
11.73216,4,w3,,,
12.332099999999999,1,w4,,,
12.332099999999999,4,hj3,,,
12.332099999999999,5,hj3,,,
12.76539,2,3-4,,,
12.76539,3,3-4,,,
12.76539,1,4-1,,,
13.032029999999999,1,1-2,,,
13.032029999999999,2,4-1,,,
13.032029999999999,3,4-1,,,
13.032029999999999,4,3-4,,,
13.032029999999999,5,3-4,,,
13.331999999999999,1,hj2,,,
13.931939999999999,4,hj4,,,
13.931939999999999,5,hj4,,,
13.965269999999999,3,w1,,,
13.965269999999999,2,w1,,,
14.39856,2,hj1,,,
14.39856,3,hj1,,,
14.565209999999999,1,w2,,,
14.665199999999999,1,2-3,,,
14.965169999999999,1,j3-4,,,
15.165149999999999,5,w4,,,
15.165149999999999,4,w4,,,
15.53178,1,j4-1,,,
15.59844,2,j1-2,,,
15.59844,3,j1-2,,,
15.665099999999999,4,j4-1,,,
15.665099999999999,5,j4-1,,,
16.29837,1,sj1,,,
16.36503,MOT_mc_stage_color_00,y-flash,,
16.49835,2,sj2,,,
16.49835,3,sj2,,,
16.665,4,sj1,,,
16.665,5,sj1,,,
16.731659999999998,MOT_mc_stage_color_00,r-flash,,
16.79832,1,w1,,,
16.89831,1,1-2,,,
16.9983,3,w2,,,
16.9983,2,w2,,,
17.164949999999997,5,w1,,,
17.164949999999997,4,w1,,,
17.29827,2,2-3,,,
17.29827,3,2-3,,,
17.29827,1,lp2,,,
17.731559999999998,4,1-2,,,
17.731559999999998,5,1-2,,,
17.731559999999998,2,lp3,,,
17.731559999999998,3,lp3,,,
18.09819,1,2-3,,,
18.09819,2,3-4,,,
18.09819,3,3-4,,,
18.09819,4,2-3,,,
18.09819,5,2-3,,,
18.46482,1,lp3,,,
18.46482,2,lp4,,,
18.46482,3,lp4,,,
18.46482,4,lp3,,,
18.46482,5,lp3,,,
20.76459,1,3-4,,,
20.76459,2,4-1,,,
20.76459,3,4-1,,,
20.76459,4,3-4,,,
20.76459,5,3-4,,,
21.09789,1,j4-1,,,
21.09789,2,j1-2,,,
21.09789,3,j1-2,,,
21.09789,4,j4-1,,,
21.09789,5,j4-1,,,
21.46452,1,lp1,,,
21.46452,2,lp2,,,
21.46452,3,lp2,,,
21.46452,4,lp1,,,
21.46452,5,lp1,,,
21.631169999999997,1,sj1,,,
21.631169999999997,4,sj1,,,
21.631169999999997,5,sj1,,,
21.831149999999997,MOT_mc_stage_color_00,b-flash,,
21.89781,3,sj2,,,
21.89781,2,sj2,,,
22.13112,5,w1,,,
22.13112,4,w1,,,
22.13112,1,w1,,,
22.16445,1,sj1,,,
22.16445,4,sj1,,,
22.16445,5,sj1,,,
22.36443,MOT_mc_stage_color_00,b-flash,,
22.397759999999998,3,w2,,,
22.397759999999998,2,w2,,,
22.431089999999998,3,sj2,,,
22.431089999999998,2,sj2,,,
22.6644,5,w1,,,
22.6644,4,w1,,,
22.6644,1,w1,,,
22.69773,1,sj1,,,
22.69773,4,sj1,,,
22.69773,5,sj1,,,
22.89771,MOT_mc_stage_color_00,b-flash,,
22.93104,3,w2,,,
22.93104,2,w2,,,
22.96437,1,sj1,,,
22.96437,4,sj1,,,
22.96437,5,sj1,,,
23.231009999999998,3,sj2,,,
23.231009999999998,2,sj2,,,
23.430989999999998,MOT_mc_stage_color_00,b-flash,,
23.46432,5,w1,,,
23.46432,4,w1,,,
23.46432,1,w1,,,
23.49765,1,j1-2,,,
23.49765,4,j1-2,,,
23.49765,5,j1-2,,,
23.49765,2,j2-3,,,
23.49765,3,j2-3,,,
24.36423,1,j2-3,,,
24.53088,2,j3-4,,,
24.53088,3,j3-4,,,
24.56421,5,w2,,,
24.56421,4,w2,,,
24.664199999999997,4,j2-3,,,
24.664199999999997,5,j2-3,,,
24.79752,1,3-4,,,
24.96417,2,4-1,,,
24.96417,3,4-1,,,
25.13082,4,3-4,,,
25.13082,5,3-4,,,
25.464119999999998,4,j4-1,,,
25.53078,2,j1-2,,,
25.59744,1,j4-1,,,
25.664099999999998,3,j1-2,,,
25.73076,5,j4-1,,,
26.03073,1,sj1,,,
26.16405,2,sj2,,,
26.16405,3,sj2,,,
26.297369999999997,4,sj1,,,
26.297369999999997,5,sj1,,,
26.53068,1,w1,,,
26.663999999999998,3,w2,,,
26.663999999999998,2,w2,,,
26.73066,4,j1-2,,,
26.79732,5,w1,,,
26.79732,2,j2-3,,,
26.863979999999998,1,j1-2,,,
26.93064,3,j2-3,,,
26.9973,5,j1-2,,,
27.297269999999997,1,sj2,,,
27.43059,2,sj3,,,
27.43059,3,sj3,,,
27.56391,4,sj2,,,
27.56391,5,sj2,,,
27.79722,1,w2,,,
27.930539999999997,3,w3,,,
27.930539999999997,2,w3,,,
28.06386,5,w2,,,
28.06386,4,w2,,,
28.26384,2,j3-4,,,
28.26384,3,j3-4,,,
28.26384,4,j2-3,,,
28.26384,5,j2-3,,,
28.26384,1,2-3,,f2,
28.79712,1,j3-4,,,
28.83045,MOT_mc_stage_color_00,b-flash,,
28.83045,MOT_mc_light_up_00,l3,,
28.83045,MOT_mc_light_center_00,l2,,
29.330399999999997,5,w3,,,
29.330399999999997,4,w3,,,
29.330399999999997,3,w4,,,
29.330399999999997,2,w4,,,
29.330399999999997,1,lp4,,,
29.963669999999997,1,4-1,l1,,
30.46362,1,1-2,,,
31.03023,1,,lb0,,
31.130219999999998,2,4-1,,,
31.130219999999998,3,4-1,,,
31.23021,4,3-4,,,
31.23021,5,3-4,,,
31.39686,1,w2,,,
31.59684,1,2-3,r1,,
32.03013,1,lp3,,,
32.06346,3,w1,,,
32.06346,2,w1,,,
32.16345,5,w4,,,
32.16345,4,w4,,,
33.463319999999996,1,,r2,,
33.92994,1,j3-4,,,
34.36323,1,w4,rb1,,
34.86318,2,1-2,,,
34.86318,3,1-2,,,
34.96317,4,4-1,,,
34.96317,5,4-1,,,
34.96317,1,4-1,rb0,,
35.36313,1,lp1,,,
35.59644,1,1-2,,,
35.79642,3,w2,,,
35.79642,2,w2,,,
35.896409999999996,5,w1,,,
35.896409999999996,4,w1,,,
35.9964,1,j2-3,,,
36.62967,1,lp3,,,
36.92964,4,j1-2,,,
36.92964,5,j1-2,,,
37.096289999999996,2,j2-3,,,
37.096289999999996,3,j2-3,,,
37.36293,1,3-4,,b1,
37.6629,MOT_mc_stage_color_00,b-flash,,
37.929539999999996,4,2-3,l3,,
37.929539999999996,5,2-3,r3,,
38.09619,2,3-4,l3,,
38.09619,3,3-4,r3,,
38.29617,1,w4,,,
38.49615,1,j4-1,,,
38.86278,5,w3,,,
38.86278,4,w3,,,
38.92944,1,1-2,,,
38.96277,2,4-1,,,
38.96277,3,4-1,,,
38.9961,4,3-4,,,
38.9961,5,3-4,,,
39.562709999999996,4,j4-1,,,
39.562709999999996,5,j4-1,,,
39.72936,2,j1-2,,,
39.72936,3,j1-2,,,
39.86268,1,w2,,,
40.19598,1,2-3,,,
40.62927,5,w1,,,
40.62927,4,w1,,,
40.62927,1,hj3,,,
40.69593,2,hj2,,,
40.69593,3,hj2,,,
40.762589999999996,4,hj1,,,
40.762589999999996,5,hj1,,,
41.195879999999995,1,j3-4,,,
41.36253,4,1-2,lb2,,
41.36253,5,1-2,rb2,,
41.52918,MOT_mc_stage_color_00,b-flash,,
41.52918,2,2-3,lb2,,
41.52918,3,2-3,rb2,,
41.962469999999996,MOT_mc_stage_color_00,b-flash,,
41.995799999999996,4,j2-3,,,
41.995799999999996,5,j2-3,,,
42.09579,2,j3-4,,,
42.09579,3,j3-4,,,
42.26244,1,w4,,,
42.62907,1,j4-1,,,
42.9957,4,3-4,lb1,,
42.9957,5,3-4,rb1,,
43.162349999999996,3,w4,,,
43.162349999999996,2,4-1,lb1,,
43.162349999999996,3,4-1,rb1,,
43.56231,1,j1-2,,,
43.92894,5,w4,,,
43.92894,4,w4,,,
43.995599999999996,1,2-3,,,
44.028929999999995,2,1-2,,,
44.028929999999995,3,1-2,,,
44.062259999999995,4,4-1,,,
44.062259999999995,5,4-1,,,
44.3289,4,j1-2,,,
44.3289,5,j1-2,,,
44.49555,2,j2-3,,,
44.49555,3,j2-3,,,
44.92884,1,j3-4,,,
45.228809999999996,4,2-3,lb0,,
45.228809999999996,5,2-3,rb0,,
45.39546,2,3-4,lb0,,
45.39546,3,3-4,rb0,,
45.79542,1,4-1,,,
46.16205,5,w3,,,
46.16205,4,w3,,,
46.3287,3,w4,,,
46.3287,2,w4,,,
46.462019999999995,1,1-2,,,
46.495349999999995,MOT_mc_stage_color_00,b-flash,,
46.495349999999995,MOT_mc_light_up_00,l1,,
46.495349999999995,MOT_mc_light_center_00,l1,,
46.495349999999995,MOT_mc_bg_black_00,b45-65,,
46.662,2,sj4,,,
46.662,3,sj4,,,
46.76199,4,sj3,,,
46.76199,5,sj3,,,
46.861979999999996,1,sj2,,,
46.96197,2,sj4,,,
46.96197,3,sj4,,,
47.06196,4,sj3,,,
47.06196,5,sj3,,,
47.36193,1,w2,,,
47.46192,3,w4,,,
47.46192,2,w4,,,
47.52858,1,j2-3,,,
47.56191,5,w3,,,
47.56191,4,w3,,,
47.82855,1,lp3,,,
48.3285,1,3-4,l1,,
48.62847,4,j3-4,,,
48.62847,5,j3-4,,,
48.928439999999995,2,j4-1,,,
48.928439999999995,3,j4-1,,,
49.19508,1,4-1,lb0,,
49.52838,1,1-2,r1,,
49.695029999999996,5,w4,,,
49.695029999999996,4,w4,,,
49.86168,1,sp2-3,,,
49.995,3,w1,,,
49.995,2,w1,,,
50.39496,1,sj3,,,
50.6616,1,3-4,,,
50.79492,2,j1-2,,,
50.79492,3,j1-2,,,
50.961569999999995,1,sj4,,,
51.09489,4,j4-1,,,
51.09489,5,j4-1,,,
51.328199999999995,1,4-1,,,
51.62817,1,lp1,,,
51.86148,3,w2,,,
51.86148,2,w2,,,
52.161449999999995,5,w1,,,
52.161449999999995,4,w1,,,
52.26144,1,1-2,rb0,,
52.3281,2,sp2-3,,,
52.3281,3,sp2-3,,,
52.42809,4,sp1-2,,,
52.42809,5,sp1-2,,,
52.79472,1,2-3,r1,,
53.394659999999995,1,3-4,rb0,,
53.86128,2,sj3,,,
53.86128,3,sj3,,,
53.86128,4,sj2,,,
53.86128,5,sj2,,,
53.9946,1,4-1,r1,,
54.36123,5,w2,,,
54.36123,4,w2,,,
54.36123,3,w3,,,
54.36123,2,w3,,,
54.561209999999996,1,1-2,rb0,,
54.994499999999995,1,lp2,,,
55.12782,2,3-4,,,
55.12782,3,3-4,,,
55.394459999999995,4,2-3,,,
55.394459999999995,5,2-3,,,
55.59444,1,2-3,r1,,
55.69443,MOT_mc_stage_color_00,b-flash,,
56.02773,1,,r2,,
56.06106,3,w4,,,
56.06106,2,w4,,,
56.3277,5,w3,,,
56.3277,4,w3,,,
56.46102,1,j3-4,,,
56.89431,1,lp4,,,
57.19428,2,j4-1,,,
57.19428,3,j4-1,,,
57.26094,4,j3-4,,,
57.26094,5,j3-4,,,
57.460919999999994,1,j4-1,,,
57.760889999999996,1,lp1,,,
57.760889999999996,2,lp1,,,
57.760889999999996,3,lp1,,,
57.760889999999996,4,lp4,,,
57.760889999999996,5,lp4,,,
57.894209999999994,1,1-2,rb1,,
58.260839999999995,1,,rb0,,
58.627469999999995,1,,l1,,
58.82745,1,w2,,,
59.19408,1,2-3,lb0,,
59.72736,1,j3-4,,,
59.76069,4,j4-1,,,
59.76069,5,j4-1,,,
59.827349999999996,2,j1-2,,,
59.827349999999996,3,j1-2,,,
60.327299999999994,1,lp4,,,
60.327299999999994,2,lp2,,,
60.327299999999994,3,lp2,,,
60.327299999999994,4,lp1,,,
60.327299999999994,5,lp1,,,
61.19388,1,4-1,,,
61.527179999999994,1,lp1,,,
62.12712,1,j1-2,,,
62.760389999999994,1,lp2,,,
63.29367,1,j2-3,,,
63.69363,2,2-3,,,
63.69363,3,2-3,,,
63.69363,4,1-2,,,
63.69363,5,1-2,,,
63.79362,1,sp3-4,,,
64.09358999999999,2,3-4,,,
64.09358999999999,3,3-4,,,
64.09358999999999,4,2-3,,,
64.09358999999999,5,2-3,,,
64.46021999999999,2,lp4,,,
64.46021999999999,3,lp4,,,
64.46021999999999,4,lp3,,,
64.46021999999999,5,lp3,,,
64.92684,1,hj4,,,
65.06016,2,j4-1,,,
65.06016,3,j4-1,,,
65.06016,4,j3-4,,,
65.06016,5,j3-4,,,
65.6601,MOT_mc_stage_color_00,y-flash,,
65.6601,4,j4-1,,,
65.6601,5,j4-1,,,
65.86008,2,j1-2,,,
65.86008,3,j1-2,,,
65.9934,MOT_mc_stage_color_00,y-flash,,
66.02673,1,j4-1,,,
66.29337,MOT_mc_stage_color_00,r-flash,,
66.29337,MOT_mc_light_up_00,l4,,
66.29337,MOT_mc_light_center_00,l3,,
66.29337,MOT_mc_bg_black_00,b45-20,,
66.29337,1,1-2,,f2,Lyw
66.29337,2,,,,L0
66.29337,3,,,,L0
66.29337,4,,,,L0
66.29337,5,,,,L0
66.62666999999999,1,j2-3,,,
66.72666,5,w1,,,
66.72666,4,w1,,,
66.92663999999999,3,w2,,,
66.92663999999999,2,w2,,,
66.99329999999999,1,lp3,l1,,
66.99329999999999,2,lp2,l1,,
66.99329999999999,3,lp2,l1,,
66.99329999999999,4,lp1,l1,,
66.99329999999999,5,lp1,l1,,
67.49325,1,3-4,,,
67.49325,1,,l2,,
67.49325,2,,l2,,
67.49325,3,,l2,,
67.49325,4,,l2,,
67.49325,5,,l2,,
67.95987,1,lp4,,,
68.25984,1,4-1,,,
68.25984,1,,lb1,,
68.25984,2,,lb1,,
68.25984,3,,lb1,,
68.25984,4,,lb1,,
68.25984,5,,lb1,,
68.82645,2,2-3,,,
68.82645,3,2-3,,,
68.82645,4,1-2,,,
68.82645,5,1-2,,,
68.82645,1,1-2,,,
68.82645,1,,lb0,,
68.82645,2,,lb0,,
68.82645,3,,lb0,,
68.82645,4,,lb0,,
68.82645,5,,lb0,,
68.9931,MOT_mc_stage_color_00,r-flash,,
69.19308,2,lp3,,,
69.19308,3,lp3,,,
69.19308,4,lp2,,,
69.19308,5,lp2,,,
69.19308,1,lp2,,,
69.19308,1,,r1,,
69.19308,2,,r1,,
69.19308,3,,r1,,
69.19308,4,,r1,,
69.19308,5,,r1,,
69.62637,1,,r2,,
69.62637,2,,r2,,
69.62637,3,,r2,,
69.62637,4,,r2,,
69.62637,5,,r2,,
69.95967,1,,r3,,
69.95967,2,,r3,,
69.95967,3,,r3,,
69.95967,4,,r3,,
69.95967,5,,r3,,
70.22631,1,j2-3,,,
70.22631,2,j3-4,,,
70.22631,3,j3-4,,,
70.22631,4,j2-3,,,
70.22631,5,j2-3,,,
70.6596,1,3-4,rb2,,
70.6596,2,4-1,rb2,,
70.6596,3,4-1,rb2,,
70.6596,4,3-4,rb2,,
70.6596,5,3-4,rb2,,
71.05955999999999,1,,rb1,,
71.05955999999999,2,,rb1,,
71.05955999999999,3,,rb1,,
71.05955999999999,4,,rb1,,
71.05955999999999,5,,rb1,,
71.55951,1,4-1,,,
71.59284,5,w4,,,
71.59284,4,w4,,,
71.59284,3,w1,,,
71.59284,2,w1,,,
71.75949,MOT_mc_stage_color_00,y-flash,,
71.79281999999999,2,1-2,,,
71.79281999999999,3,1-2,,,
71.79281999999999,4,4-1,,,
71.79281999999999,5,4-1,,,
71.89281,1,lp1,,,
71.89281,1,,rb0,,
71.89281,2,,rb0,,
71.89281,3,,rb0,,
71.89281,4,,rb0,,
71.89281,5,,rb0,,
72.42609,1,j1-2,,,
72.52608,2,sj2,,,
72.52608,3,sj2,,,
72.52608,4,sj1,,,
72.52608,5,sj1,,,
72.72605999999999,MOT_mc_stage_color_00,y-flash,,
72.89271,1,j2-3,,,
73.02602999999999,5,w1,,,
73.02602999999999,4,w1,,,
73.02602999999999,3,w2,,,
73.02602999999999,2,w2,,,
73.29267,2,j2-3,,,
73.29267,3,j2-3,,,
73.29267,4,j1-2,,,
73.29267,5,j1-2,,,
73.39265999999999,1,j3-4,,,
73.49265,MOT_mc_stage_color_00,y-flash,,
73.89260999999999,MOT_mc_stage_color_00,y-flash,,
73.89260999999999,2,sj3,,,
73.89260999999999,3,sj3,,,
73.89260999999999,4,sj2,,,
73.89260999999999,5,sj2,,,
73.89260999999999,1,j4-1,,,
74.29257,MOT_mc_stage_color_00,y-flash,,
74.39256,5,w2,,,
74.39256,4,w2,,,
74.39256,3,w3,,,
74.39256,2,w3,,,
74.42589,2,j3-4,,,
74.42589,3,j3-4,,,
74.42589,4,j2-3,,,
74.42589,5,j2-3,,,
74.42589,1,j1-2,,,
74.72586,MOT_mc_stage_color_00,y-flash,,
74.92584,2,j4-1,,,
74.92584,3,j4-1,,,
74.92584,1,j2-3,,,
75.35913,4,j3-4,,,
75.35913,5,j3-4,,,
75.45912,1,j3-4,,,
75.9924,3,w1,,,
75.9924,2,w1,,,
76.19238,4,4-1,,,
76.19238,5,4-1,,,
76.19238,2,1-2,,,
76.19238,3,1-2,,,
76.19238,1,hj4,,,
76.92564,2,j2-3,,,
76.92564,3,j2-3,,,
76.92564,4,j1-2,,,
76.92564,5,j1-2,,,
76.92564,1,j4-1,,,
77.3256,2,j3-4,,,
77.3256,3,j3-4,,,
77.3256,4,j2-3,,,
77.3256,5,j2-3,,,
77.3256,1,hj1,,,
77.39226,MOT_mc_stage_color_00,r-flash,,
77.75889,2,4-1,l1,,
77.75889,3,4-1,r1,,
77.89220999999999,4,3-4,l1,,
77.89220999999999,5,3-4,r1,,
78.35883,1,1-2,,,
78.49215,2,1-2,l2,,
78.49215,3,1-2,r2,,
78.62546999999999,4,4-1,l2,,
78.62546999999999,5,4-1,r2,,
78.89211,1,j2-3,,,
79.12541999999999,2,j2-3,,,
79.12541999999999,3,j2-3,,,
79.39206,4,j1-2,,,
79.39206,5,j1-2,,,
79.39206,1,lp3,,,
79.85867999999999,1,3-4,r1,,
79.85867999999999,2,3-4,lb1,,
79.85867999999999,3,3-4,r3,,
79.85867999999999,4,2-3,lb1,,
79.85867999999999,5,2-3,r3,,
80.29196999999999,1,lp4,,,
80.29196999999999,2,lp4,,,
80.29196999999999,3,lp4,,,
80.29196999999999,4,lp3,,,
80.29196999999999,5,lp3,,,
80.49195,MOT_mc_stage_color_00,r-flash,,
80.49195,1,4-1,rb0,,
80.59194,2,4-1,l2,,
80.59194,3,4-1,rb2,,
80.69193,4,3-4,l2,,
80.69193,5,3-4,rb2,,
80.9919,1,1-2,,,
80.9919,2,1-2,,,
80.9919,3,1-2,,,
80.9919,4,4-1,,,
80.9919,5,4-1,,,
81.39186,1,lp2,,,
81.39186,2,lp2,,,
81.39186,3,lp2,,,
81.39186,4,lp1,,,
81.39186,5,lp1,,,
82.02512999999999,1,2-3,,,
82.25844,2,2-3,lb1,,
82.25844,3,2-3,rb1,,
82.49175,4,1-2,lb1,,
82.49175,5,1-2,rb1,,
82.75838999999999,MOT_mc_stage_color_00,r-flash,,
82.82504999999999,1,j3-4,,,
82.89171,2,j3-4,,,
82.89171,3,j3-4,,,
82.95837,4,j2-3,,,
82.95837,5,j2-3,,,
83.29167,1,4-1,,,
83.29167,2,4-1,,,
83.29167,3,4-1,,,
83.29167,4,3-4,,,
83.29167,5,3-4,,,
83.62496999999999,1,sj1,,,
83.62496999999999,2,sj1,,,
83.62496999999999,3,sj1,,,
83.62496999999999,4,sj4,,,
83.62496999999999,5,sj4,,,
84.05825999999999,1,lp1,,,
84.05825999999999,2,lp1,,,
84.05825999999999,3,lp1,,,
84.05825999999999,4,lp4,,,
84.05825999999999,5,lp4,,,
84.35822999999999,1,,r1,,
84.35822999999999,2,,lb0,,
84.35822999999999,3,,r2,,
84.35822999999999,4,,lb0,,
84.35822999999999,5,,r2,,
84.85817999999999,1,1-2,,,
84.85817999999999,1,,r2,,
84.85817999999999,2,,r1,,
84.85817999999999,3,,r3,,
84.85817999999999,4,,r1,,
84.85817999999999,5,,r3,,
85.3248,1,lp2,,,
85.62477,1,2-3,,,
85.62477,1,,rb1,,
85.62477,2,,rb0,,
85.62477,3,,rb2,,
85.62477,4,,rb0,,
85.62477,5,,rb2,,
86.19138,1,3-4,,,
86.19138,1,,rb0,,
86.19138,2,,l1,,
86.19138,3,,rb1,,
86.19138,4,,l1,,
86.19138,5,,rb1,,
86.55801,1,lp4,,,
86.55801,1,,l1,,
86.55801,2,,l2,,
86.55801,3,,rb0,,
86.55801,4,,l2,,
86.55801,5,,rb0,,
86.9913,1,,l2,,
86.9913,2,,l3,,
86.9913,3,,l1,,
86.9913,4,,l3,,
86.9913,5,,l1,,
87.32459999999999,1,,l3,,
87.32459999999999,2,,l4,,
87.32459999999999,3,,l2,,
87.32459999999999,4,,l4,,
87.32459999999999,5,,l2,,
87.75788999999999,1,j4-1,,,
87.82455,2,j1-2,,,
87.82455,3,j1-2,,,
87.89121,4,j4-1,,,
87.89121,5,j4-1,,,
88.22451,1,,lb2,,
88.22451,2,,lb3,,
88.22451,3,,lb1,,
88.22451,4,,lb3,,
88.22451,5,,lb1,,
88.55780999999999,1,1-2,lb1,,
88.55780999999999,2,2-3,lb2,,
88.55780999999999,3,2-3,lb0,,
88.55780999999999,4,1-2,lb2,,
88.55780999999999,5,1-2,lb0,,
88.95777,1,lp2,,,
88.95777,2,lp3,,,
88.95777,3,lp3,,,
88.95777,4,lp2,,,
88.95777,5,lp2,,,
89.12442,MOT_mc_stage_color_00,r-flash,,
89.42439,3,3-4,r1,,
89.42439,5,2-3,r1,,
89.59103999999999,1,2-3,lb0,,
89.75769,2,3-4,lb1,,
89.75769,4,2-3,lb1,,
90.12432,1,j3-4,,,
90.12432,2,j4-1,,,
90.12432,3,j4-1,,,
90.12432,4,j3-4,,,
90.12432,5,j3-4,,,
90.69093,1,lp4,,,
90.69093,2,lp1,,,
90.69093,3,lp1,,,
90.69093,4,lp4,,,
90.69093,5,lp4,,,
90.79092,1,hj4,,,
91.05756,2,j1-2,,,
91.05756,3,j1-2,,,
91.39085999999999,MOT_mc_stage_color_00,r-flash,,
91.49085,4,j4-1,,,
91.49085,5,j4-1,,,
91.49085,1,j4-1,,,
92.12411999999999,3,w2,,,
92.12411999999999,2,w2,,,
92.19077999999999,2,2-3,l2,,
92.19077999999999,4,1-2,l2,,
92.35743,1,1-2,l1,,
92.52408,3,2-3,rb0,,
92.52408,5,1-2,rb0,,
92.6574,2,j3-4,,,
92.6574,3,j3-4,,,
92.6574,4,j2-3,,,
92.6574,5,j2-3,,,
92.92403999999999,1,lp2,,,
93.35732999999999,1,2-3,lb0,,
93.35732999999999,2,4-1,lb1,,
93.35732999999999,3,4-1,r1,,
93.35732999999999,4,3-4,lb1,,
93.35732999999999,5,3-4,r1,,
93.75729,4,4-1,,,
93.92394,2,1-2,,,
94.09058999999999,1,3-4,,,
94.25724,3,1-2,,,
94.29057,5,w4,,,
94.42389,5,4-1,,,
94.69053,4,w1,,,
94.85718,2,w2,,,
94.92384,2,2-3,lb0,,
94.92384,4,1-2,lb0,,
95.02382999999999,1,4-1,r1,,
95.12382,3,2-3,r2,,
95.12382,5,1-2,r2,,
95.52378,1,lp1,,,
95.52378,2,lp3,,,
95.52378,3,lp3,,,
95.52378,4,lp2,,,
95.52378,5,lp2,,,
96.22371,3,3-4,rb1,,
96.22371,5,2-3,rb1,,
96.3237,1,1-2,rb0,,
96.42369,2,3-4,l1,,
96.42369,4,2-3,l1,,
97.15695,5,w3,,,
97.15695,3,w4,,,
97.25694,1,w2,,,
97.35692999999999,4,w3,,,
97.35692999999999,2,4-1,,,
97.35692999999999,3,4-1,,,
97.35692999999999,4,j3-4,,,
97.35692999999999,5,j3-4,,,
97.35692999999999,1,j2-3,,,
97.39026,MOT_mc_stage_color_00,r-flash,,
97.75689,1,hj3,,,
97.85687999999999,2,hj1,,,
97.85687999999999,3,hj1,,,
97.95687,4,hj4,,,
97.95687,5,hj4,,,
98.49015,1,lp3,,,
98.49015,2,lp1,,,
98.49015,3,lp1,,,
98.49015,4,lp4,,,
98.49015,5,lp4,,,
98.9901,4,j4-1,,,
98.9901,5,j4-1,,,
99.22341,2,j1-2,,,
99.22341,3,j1-2,,,
99.45671999999999,1,j3-4,,,
99.62337,4,1-2,lb0,,
99.62337,5,1-2,rb0,,
99.85668,1,4-1,,,
99.85668,2,2-3,lb0,,
99.85668,3,2-3,rb0,,
100.18997999999999,4,2-3,r1,,
100.18997999999999,5,2-3,l1,,
100.55660999999999,2,3-4,r1,,
100.55660999999999,3,3-4,l1,,
100.78992,1,w1,,,
100.88991,1,j1-2,,,
