0.03333,MOT_mc_bg_black_00,b80,,
0.03333,MOT_mc_stage_color_00,b-flash,,
0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
0.03333,MOT_mc_light_under_00,l1,,
37.36293,4,sort,-500,
37.496249999999996,5,,,,L20
37.496249999999996,4,,,,D80
37.69623,5,2-3,,,
37.72956,MOT_mc_stage_color_00,r-flash,,
37.9962,5,3-4,,,
38.29617,5,lp4,,,
38.42949,3,w1,,,
38.42949,2,w2,,,
38.42949,1,w4,,,
39.129419999999996,5,4-1,,,
39.42939,5,lp1,,,
40.22931,5,j1-2,,,
40.762589999999996,5,sj2,,,
41.26254,5,w2,,,
41.3292,5,sj2,,,
41.6625,5,lp2,,,
41.962469999999996,5,2-3,,,
42.22911,5,3-4,,,
42.52908,2,2-3,,,
42.52908,1,4-1,,,
42.52908,4,2-3,,,
42.52908,3,1-2,,,
42.52908,5,j4-1,,,
42.862379999999995,2,lp3,,,
42.862379999999995,1,lp1,,,
42.862379999999995,4,lp3,,,
42.862379999999995,3,lp2,,,
42.862379999999995,5,lp1,,,
43.29567,5,j1-2,,,
43.628969999999995,5,sp2-3,,,
44.3289,5,j3-4,,,
44.76219,5,4-1,,,
45.06216,5,lp1,,,
45.695429999999995,5,1-2,,,
46.428689999999996,5,2-3,,,
46.69533,5,3-4,,,
46.96197,5,4-1,,b0,
47.295269999999995,MOT_mc_bg_black_00,b45-80,,
47.295269999999995,5,lp1,,,
47.36193,MOT_mc_stage_color_00,r-flash,,
49.295069999999996,1,j1-2,,,
49.295069999999996,2,j3-4,,,
49.295069999999996,3,j2-3,,,
49.295069999999996,4,j3-4,,,
49.295069999999996,5,j1-2,,,
49.42839,1,,,,L0
49.42839,2,,,,L0
49.42839,3,,,,L0
49.42839,4,,,,L0
49.42839,5,,,,L0
49.49505,MOT_mc_bg_black_00,b80-20,,
49.59504,MOT_mc_stage_color_00,b-flash,,
49.661699999999996,1,lp2,,,
49.661699999999996,2,lp4,,,
49.661699999999996,3,lp3,,,
49.661699999999996,4,lp4,,,
49.661699999999996,5,lp2,,,
50.461619999999996,1,2-3,,,
50.461619999999996,2,4-1,,,
50.461619999999996,3,3-4,,,
50.461619999999996,4,4-1,,,
50.461619999999996,5,2-3,,,
50.9949,1,3-4,,,
50.9949,2,1-2,,,
50.9949,3,4-1,,,
50.9949,4,1-2,,,
50.9949,5,3-4,,,
51.42819,1,j4-1,,,
51.42819,2,j2-3,,,
51.42819,3,j1-2,,,
51.42819,4,j2-3,,,
51.42819,5,j4-1,,,
51.82815,1,lp1,,,
51.82815,2,lp3,,,
51.82815,3,lp2,,,
51.82815,4,lp3,,,
51.82815,5,lp1,,,
53.361329999999995,4,j3-4,,,
53.361329999999995,5,j1-2,,,
53.59464,2,j3-4,,,
53.59464,3,j2-3,,,
53.827949999999994,1,j1-2,,,
54.09459,1,lp2,,,
54.09459,2,lp4,,,
54.09459,3,lp3,,,
54.09459,4,lp4,,,
54.09459,5,lp2,,,
54.927839999999996,1,2-3,r1,,
54.927839999999996,2,4-1,r1,,
54.927839999999996,3,3-4,r1,,
54.927839999999996,4,4-1,r1,,
54.927839999999996,5,2-3,r1,,
55.22781,1,lp3,,,
55.22781,2,lp1,,,
55.22781,3,lp4,,,
55.22781,4,lp1,,,
55.22781,5,lp3,,,
55.52778,1,,r2,,
55.52778,2,,r2,,
55.52778,3,,r2,,
55.52778,4,,r2,,
55.52778,5,,r2,,
56.12772,1,3-4,rb1,,
56.12772,2,1-2,rb1,,
56.12772,3,4-1,rb1,,
56.12772,4,1-2,rb1,,
56.12772,5,3-4,rb1,,
56.42769,1,lp4,,,
56.42769,2,lp2,,,
56.42769,3,lp1,,,
56.42769,4,lp2,,,
56.42769,5,lp4,,,
57.19428,1,4-1,rb0,,
57.19428,2,2-3,rb0,,
57.19428,3,1-2,rb0,,
57.19428,4,2-3,rb0,,
57.19428,5,4-1,rb0,,
57.49425,1,lp1,,,
57.49425,2,lp3,,,
57.49425,3,lp2,,,
57.49425,4,lp3,,,
57.49425,5,lp1,,,
58.39416,1,j1-2,,,
58.39416,4,j3-4,,,
58.39416,5,j1-2,,,
58.79412,1,lp2,,,
58.79412,4,lp4,,,
58.79412,5,lp2,,,
58.82745,2,j3-4,,,
58.82745,3,j2-3,,,
59.19408,2,lp4,,,
59.19408,3,lp3,,,
59.394059999999996,1,j2-3,,,
59.394059999999996,4,j4-1,,,
59.394059999999996,5,j2-3,,,
59.76069,1,lp3,,,
59.76069,4,lp1,,,
59.76069,5,lp3,,,
59.927339999999994,2,j4-1,,,
59.927339999999994,3,j3-4,,,
60.293969999999995,2,lp1,,,
60.293969999999995,3,lp4,,,
60.727259999999994,4,1-2,,,
60.76059,2,1-2,,,
60.79392,1,3-4,,,
60.82725,3,4-1,,,
60.86058,5,3-4,,,
61.16055,5,4-1,,,
61.19388,3,1-2,,,
61.22721,1,4-1,,,
61.26054,2,2-3,,,
61.29387,4,2-3,,,
61.59384,1,lp1,,,
61.59384,2,lp3,,,
61.59384,3,lp2,,,
61.59384,4,lp3,,,
61.59384,5,lp1,,,
62.360429999999994,1,j1-2,,,
62.360429999999994,2,j3-4,,,
62.360429999999994,3,j2-3,,,
62.360429999999994,4,j3-4,,,
62.360429999999994,5,j1-2,,,
62.82705,1,sj2,,,
62.82705,2,sj4,,,
62.82705,3,sj3,,,
62.82705,4,sj4,,,
62.82705,5,sj2,,,
63.327,5,w2,,,
63.327,4,w4,,,
63.327,3,w3,,,
63.327,2,w4,,,
63.327,1,j2-3,,,
63.327,2,j4-1,,,
63.327,3,j3-4,,,
63.327,4,j4-1,,,
63.327,5,j2-3,,,
63.6603,1,lp3,,,
63.6603,2,lp1,,,
63.6603,3,lp4,,,
63.6603,4,lp1,,,
63.6603,5,lp3,,,
63.960269999999994,1,3-4,,,
63.960269999999994,2,1-2,,,
63.960269999999994,3,4-1,,,
63.960269999999994,4,1-2,,,
63.960269999999994,5,3-4,,,
64.29357,1,lp4,,,
64.29357,2,lp2,,,
64.29357,3,lp1,,,
64.29357,4,lp2,,,
64.29357,5,lp4,,,
65.06016,1,4-1,,,
65.06016,2,2-3,,,
65.06016,3,1-2,,,
65.06016,4,2-3,,,
65.06016,5,4-1,,,
65.39345999999999,1,lp1,,,
65.39345999999999,2,lp3,,,
65.39345999999999,3,lp2,,,
65.39345999999999,4,lp3,,,
65.39345999999999,5,lp1,,,
66.82665,1,1-2,,,
66.82665,2,3-4,,,
66.82665,3,2-3,,,
66.82665,4,3-4,,,
66.82665,5,1-2,,,
67.15995,1,2-3,,,
67.15995,2,4-1,,,
67.15995,3,3-4,,,
67.15995,4,4-1,,,
67.15995,5,2-3,,,
67.35992999999999,1,,,f1,
67.35992999999999,2,,,f1,
67.35992999999999,3,,,f1,
67.35992999999999,4,,,f1,
67.35992999999999,5,,,f1,
67.39326,1,3-4,,b0,
67.39326,2,1-2,,b0,
67.39326,3,4-1,,b0,
67.39326,4,1-2,,b0,
67.39326,5,3-4,,b0,
67.39326,5,sort,-500,
67.39326,4,sort,-500,
67.72655999999999,1,lp4,,,
67.72655999999999,2,lp2,,,
67.72655999999999,3,lp1,,,
67.72655999999999,4,lp2,,,
67.72655999999999,5,lp4,,,
68.45982,1,4-1,,,
68.45982,2,2-3,,,
68.45982,3,1-2,,,
68.45982,4,2-3,,,
68.45982,5,4-1,,,
68.9931,1,1-2,,,
68.9931,2,3-4,,,
68.9931,3,2-3,,,
68.9931,4,3-4,,,
68.9931,5,1-2,,,
69.42639,1,j2-3,,,
69.42639,2,j4-1,,,
69.42639,3,j3-4,,,
69.42639,4,j4-1,,,
69.42639,5,j2-3,,,
69.82634999999999,1,lp3,,,
69.82634999999999,2,lp1,,,
69.82634999999999,3,lp4,,,
69.82634999999999,4,lp1,,,
69.82634999999999,5,lp3,,,
71.42618999999999,4,j1-2,,,
71.42618999999999,5,j3-4,,,
71.62617,2,j1-2,,,
71.62617,3,j4-1,,,
71.82615,1,j3-4,,,
72.15944999999999,1,lp4,,,
72.15944999999999,2,lp2,,,
72.15944999999999,3,lp1,,,
72.15944999999999,4,lp2,,,
72.15944999999999,5,lp4,,,
72.9927,1,4-1,r1,,
72.9927,2,j2-3,,,
72.9927,3,j1-2,,,
72.9927,4,j2-3,,,
72.9927,5,j4-1,,,
73.55931,2,j3-4,,,
73.55931,3,j2-3,,,
73.55931,4,j3-4,,,
73.55931,5,j1-2,,,
73.59264,1,1-2,rb0,,
74.19257999999999,1,2-3,l1,,
74.19257999999999,2,4-1,,,
74.19257999999999,3,3-4,,,
74.19257999999999,4,4-1,,,
74.19257999999999,5,2-3,,,
74.72586,1,3-4,,,
74.72586,2,1-2,,,
74.72586,3,4-1,,,
74.72586,4,1-2,,,
74.72586,5,3-4,,,
75.25914,1,4-1,lb0,,
75.25914,2,2-3,,,
75.25914,3,1-2,,,
75.25914,4,2-3,,,
75.25914,5,4-1,,,
75.55910999999999,1,lp1,,,
75.55910999999999,2,lp3,,,
75.55910999999999,3,lp2,,,
75.55910999999999,4,lp3,,,
75.55910999999999,5,lp1,,,
76.39236,1,j1-2,,,
76.39236,4,j3-4,,,
76.39236,5,j1-2,,,
76.79231999999999,1,lp2,,,
76.79231999999999,4,lp4,,,
76.79231999999999,5,lp2,,,
76.89231,2,j3-4,,,
76.89231,3,j2-3,,,
77.25894,2,lp4,,,
77.25894,3,lp3,,,
77.45891999999999,1,j2-3,,,
77.45891999999999,4,j4-1,,,
77.45891999999999,5,j2-3,,,
77.82554999999999,1,lp3,,,
77.82554999999999,4,lp1,,,
77.82554999999999,5,lp3,,,
78.02553,2,j4-1,,,
78.02553,3,j3-4,,,
78.39215999999999,2,lp1,,,
78.39215999999999,3,lp4,,,
78.75878999999999,2,1-2,,,
78.79212,4,1-2,,,
78.82545,1,3-4,,,
78.85878,5,3-4,,,
78.89211,3,4-1,,,
79.19207999999999,3,1-2,,,
79.22541,5,4-1,,,
79.25874,1,4-1,,,
79.29207,4,2-3,,,
79.3254,2,2-3,,,
79.62536999999999,1,lp1,,,
79.62536999999999,2,lp3,,,
79.62536999999999,3,lp2,,,
79.62536999999999,4,lp3,,,
79.62536999999999,5,lp1,,,
80.3253,1,j1-2,,,
80.3253,2,j3-4,,,
80.3253,3,j2-3,,,
80.3253,4,j3-4,,,
80.3253,5,j1-2,,,
80.92524,1,sj2,,,
80.92524,2,sj4,,,
80.92524,3,sj3,,,
80.92524,4,sj4,,,
80.92524,5,sj2,,,
81.42519,5,w2,,,
81.42519,4,w4,,,
81.42519,3,w3,,,
81.42519,2,w4,,,
81.42519,1,w2,,,
81.45852,1,j2-3,,,
81.45852,2,j4-1,,,
81.45852,3,j3-4,,,
81.45852,4,j4-1,,,
81.45852,5,j2-3,,,
81.79182,1,lp3,,,
81.79182,2,lp1,,,
81.79182,3,lp4,,,
81.79182,4,lp1,,,
81.79182,5,lp3,,,
82.09179,1,3-4,,,
82.09179,2,1-2,,,
82.09179,3,4-1,,,
82.09179,4,1-2,,,
82.09179,5,3-4,,,
82.42509,1,lp4,,,
82.42509,2,lp2,,,
82.42509,3,lp1,,,
82.42509,4,lp2,,,
82.42509,5,lp4,,,
83.19167999999999,1,4-1,,,
83.19167999999999,2,2-3,,,
83.19167999999999,3,1-2,,,
83.19167999999999,4,2-3,,,
83.19167999999999,5,4-1,,,
83.52498,1,lp1,,,
83.52498,2,lp3,,,
83.52498,3,lp2,,,
83.52498,4,lp3,,,
83.52498,5,lp1,,,
84.92484,1,1-2,,,
84.92484,2,3-4,,,
84.92484,3,2-3,,,
84.92484,4,3-4,,,
84.92484,5,1-2,,,
85.49145,1,2-3,,,
85.49145,2,4-1,,,
85.49145,3,3-4,,,
85.49145,4,4-1,,,
85.49145,5,2-3,,,
86.05806,1,3-4,,,
86.05806,2,1-2,,,
86.05806,3,4-1,,,
86.05806,4,1-2,,,
86.05806,5,3-4,,,
86.59134,1,j4-1,,,
86.59134,2,j2-3,,,
86.59134,3,j1-2,,,
86.59134,4,j2-3,,,
86.59134,5,j4-1,,,
86.95797,1,lp1,,,
86.95797,2,lp3,,,
86.95797,3,lp2,,,
86.95797,4,lp3,,,
86.95797,5,lp1,,,
87.72456,1,sj1,,,
87.89121,2,sj3,,,
88.05785999999999,1,lp1,,,
88.09119,3,sj2,,,
88.22451,2,lp3,,,
88.25784,4,sj3,,,
88.42448999999999,3,lp2,,,
88.45782,5,sj1,,,
88.59114,4,lp3,,,
88.79111999999999,5,lp1,,,
88.82445,1,j1-2,,,
88.9911,2,j3-4,,,
89.15775,1,lp2,,,
89.19108,3,j2-3,,,
89.3244,2,lp4,,,
89.35772999999999,4,j3-4,,,
89.52438,3,lp3,,,
89.55771,5,j1-2,,,
89.69103,4,lp4,,,
89.89101,5,lp2,,,
90.02432999999999,1,2-3,,,
90.02432999999999,2,4-1,,,
90.02432999999999,3,3-4,,,
90.02432999999999,4,4-1,,,
90.02432999999999,5,2-3,,,
90.3243,1,lp3,,,
90.3243,2,lp1,,,
90.3243,3,lp4,,,
90.3243,4,lp1,,,
90.3243,5,lp3,,,
92.22411,1,3-4,,,
92.22411,2,1-2,,,
92.22411,3,4-1,,,
92.22411,4,1-2,,,
92.22411,5,3-4,,,
92.52408,1,lp4,,,
92.52408,2,lp2,,,
92.52408,3,lp1,,,
92.52408,4,lp2,,,
92.52408,5,lp4,,,
94.65719999999999,1,j4-1,,,
94.65719999999999,2,j2-3,,,
94.65719999999999,3,j1-2,,,
94.65719999999999,4,j2-3,,,
94.65719999999999,5,j4-1,,,
94.85718,MOT_mc_bg_black_00,b20-65,,
94.89050999999999,MOT_mc_stage_color_00,r-flash,,
94.95716999999999,1,lp1,,,
94.95716999999999,2,lp3,,,
94.95716999999999,3,lp2,,,
94.95716999999999,4,lp3,,,
94.95716999999999,5,lp1,,,
95.69042999999999,1,1-2,,,
95.69042999999999,2,3-4,,,
95.69042999999999,3,2-3,,,
95.69042999999999,4,3-4,,,
95.69042999999999,5,1-2,,,
95.9904,1,lp2,,,
95.9904,2,lp4,,,
95.9904,3,lp3,,,
95.9904,4,lp4,,,
95.9904,5,lp2,,,
96.72366,1,j2-3,,,
96.72366,2,j4-1,,,
96.72366,3,j3-4,,,
96.72366,4,j4-1,,,
96.72366,5,j2-3,,,
97.22361,1,sj3,,,
97.22361,2,sj1,,,
97.22361,3,sj4,,,
97.22361,4,sj1,,,
97.22361,5,sj3,,,
97.72355999999999,5,w3,,,
97.72355999999999,4,w1,,,
97.72355999999999,3,w4,,,
97.72355999999999,2,w1,,,
97.72355999999999,1,w3,,,
97.79021999999999,1,sj3,,,
97.79021999999999,2,sj1,,,
97.79021999999999,3,sj4,,,
97.79021999999999,4,sj1,,,
97.79021999999999,5,sj3,,,
98.29016999999999,5,w3,,,
98.29016999999999,4,w1,,,
98.29016999999999,3,w4,,,
98.29016999999999,2,w1,,,
98.29016999999999,1,w3,,,
98.45682,1,3-4,,,
98.45682,2,1-2,,,
98.45682,3,4-1,,,
98.45682,4,1-2,,,
98.45682,5,3-4,,,
99.02342999999999,1,j4-1,,,
99.02342999999999,2,j2-3,,,
99.02342999999999,3,j1-2,,,
99.02342999999999,4,j2-3,,,
99.02342999999999,5,j4-1,,,
99.35673,1,lp1,,,
99.35673,2,lp3,,,
99.35673,3,lp2,,,
99.35673,4,lp3,,,
99.35673,5,lp1,,,
100.12331999999999,1,j1-2,,,
100.12331999999999,2,j3-4,,,
100.12331999999999,3,j2-3,,,
100.12331999999999,4,j3-4,,,
100.12331999999999,5,j1-2,,,
100.45662,1,lp2,,,
100.45662,2,lp4,,,
100.45662,3,lp3,,,
100.45662,4,lp4,,,
100.45662,5,lp2,,,
101.15655,1,j2-3,,,
101.15655,2,j4-1,,,
101.15655,3,j3-4,,,
101.15655,4,j4-1,,,
101.15655,5,j2-3,,,
101.48984999999999,1,sp3-4,,,
101.48984999999999,2,sp1-2,,,
101.48984999999999,3,sp4-1,,,
101.48984999999999,4,sp1-2,,,
101.48984999999999,5,sp3-4,,,
102.55641,1,j4-1,,,
102.55641,2,j2-3,,,
102.55641,3,j1-2,,,
102.55641,4,j2-3,,,
102.55641,5,j4-1,,,
102.85638,1,lp1,,,
102.85638,2,lp3,,,
102.85638,3,lp2,,,
102.85638,4,lp3,,,
102.85638,5,lp1,,,
103.52297999999999,1,1-2,,,
103.52297999999999,2,3-4,,,
103.52297999999999,3,2-3,,,
103.52297999999999,4,3-4,,,
103.52297999999999,5,1-2,,,
104.28957,1,2-3,,,
104.28957,2,4-1,,,
104.28957,3,3-4,,,
104.28957,4,4-1,,,
104.28957,5,2-3,,,
104.58954,1,lp3,,,
104.58954,2,lp1,,,
104.58954,3,lp4,,,
104.58954,4,lp1,,,
104.58954,5,lp3,,,
104.95617,1,3-4,,,
104.95617,2,1-2,,,
104.95617,3,4-1,,,
104.95617,4,1-2,,,
104.95617,5,3-4,,,
105.58944,1,4-1,,,
105.58944,2,2-3,,,
105.58944,3,1-2,,,
105.58944,4,2-3,,,
105.58944,5,4-1,,,
105.88941,1,lp1,,,
105.88941,2,lp3,,,
105.88941,3,lp2,,,
105.88941,4,lp3,,,
105.88941,5,lp1,,,
107.52257999999999,4,j3-4,,,
107.52257999999999,5,j1-2,,,
107.78922,2,j3-4,,,
107.78922,3,j2-3,,,
108.05586,1,j1-2,,,
108.58914,5,w2,,,
108.58914,4,w4,,,
108.85578,3,w3,,,
108.85578,2,w4,,,
109.12241999999999,1,w2,,,
109.22241,1,2-3,,,
109.22241,2,4-1,,,
109.22241,3,3-4,,,
109.22241,4,4-1,,,
109.22241,5,2-3,,,
110.15565,5,w3,,,
110.15565,4,w1,,,
110.15565,3,w4,,,
110.15565,2,w1,,,
110.15565,1,w3,,,
110.28896999999999,1,j3-4,,,
110.28896999999999,2,j1-2,,,
110.28896999999999,3,j4-1,,,
110.28896999999999,4,j1-2,,,
110.28896999999999,5,j3-4,,,
110.62227,1,lp4,,,
110.62227,2,lp2,,,
110.62227,3,lp1,,,
110.62227,4,lp2,,,
110.62227,5,lp4,,,
111.55551,1,4-1,,,
111.55551,2,2-3,,,
111.55551,3,1-2,,,
111.55551,4,2-3,,,
111.55551,5,4-1,,,
112.48875,5,w1,,,
112.48875,4,w3,,,
112.48875,3,w2,,,
112.48875,2,w3,,,
112.48875,1,w1,,,
112.88870999999999,1,1-2,,,
112.9887,3,2-3,,,
112.9887,2,3-4,,,
113.08869,4,3-4,,,
113.08869,5,1-2,,,
113.38866,1,lp2,,,
113.38866,2,lp4,,,
113.38866,3,lp3,,,
113.38866,4,lp4,,,
113.38866,5,lp2,,,
117.32159999999999,1,2-3,,,
117.32159999999999,2,4-1,,,
117.32159999999999,3,3-4,,,
117.32159999999999,4,4-1,,,
117.32159999999999,5,2-3,,,
117.45492,1,,,,D60
117.45492,2,,,,D60
117.45492,3,,,,D60
117.45492,4,,,,D60
117.45492,5,,,,D60
118.25484,5,w3,,,
118.25484,4,w1,,,
118.25484,3,w4,,,
118.25484,2,w1,,,
118.25484,1,w3,,,
