0.03333,MOT_control_all,zoom1,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_light_center_00,stay_off,,
0.03333,MOT_all,cut1,,
20.56461,2,1-2,,,
20.56461,3,1-2,,,
20.56461,4,1-2,,,
20.56461,5,1-2,,,
20.86458,1,2-3,,,
20.86458,2,2-3,,,
20.86458,3,2-3,,,
20.86458,4,2-3,,,
20.86458,5,2-3,,,
21.16455,1,j3-4,,,
21.16455,2,j3-4,,,
21.16455,3,j3-4,,,
21.16455,4,j3-4,,,
21.16455,5,j3-4,,,
21.53118,1,lp4,,,
21.53118,2,lp4,,,
21.53118,3,lp4,,,
21.53118,4,lp4,,,
21.53118,5,lp4,,,
23.53098,1,4-1,r1,,
23.53098,2,4-1,r1,,
23.53098,3,4-1,r1,,
23.53098,4,4-1,r1,,
23.53098,5,4-1,r1,,
23.76429,MOT_mc_stage_color_00,r-flash,,
23.79762,MOT_mc_bg_black_00,b65-45,,
23.93094,1,lp1,,,
23.93094,2,lp1,,,
23.93094,3,lp1,,,
23.93094,4,lp1,,,
23.93094,5,lp1,,,
24.53088,1,1-2,r2,,
24.59754,2,1-2,r2,,
24.59754,3,1-2,r2,,
24.664199999999997,4,1-2,r2,,
24.664199999999997,5,1-2,r2,,
24.9975,1,lp2,,,
24.9975,2,lp2,,,
24.9975,3,lp2,,,
24.9975,4,lp2,,,
24.9975,5,lp2,,,
25.664099999999998,1,j2-3,,,
25.73076,2,j2-3,,,
25.73076,3,j2-3,,,
25.79742,4,j2-3,,,
25.79742,5,j2-3,,,
26.13072,1,lp3,,,
26.13072,2,lp3,,,
26.13072,3,lp3,,,
26.13072,4,lp3,,,
26.13072,5,lp3,,,
27.097289999999997,1,3-4,rb1,,
27.097289999999997,2,3-4,rb1,,
27.097289999999997,3,3-4,rb1,,
27.097289999999997,4,3-4,rb1,,
27.097289999999997,5,3-4,rb1,,
27.463919999999998,1,lp4,,,
27.463919999999998,2,lp4,,,
27.463919999999998,3,lp4,,,
27.463919999999998,4,lp4,,,
27.463919999999998,5,lp4,,,
28.26384,1,sj4,,,
28.26384,4,sj4,,,
28.26384,5,sj4,,,
28.63047,2,sj4,,,
28.63047,3,sj4,,,
28.76379,5,w4,,,
28.76379,4,w4,,,
28.76379,1,w4,,,
28.9971,1,sj4,,,
28.9971,4,sj4,,,
28.9971,5,sj4,,,
29.130419999999997,3,w4,,,
29.130419999999997,2,w4,,,
29.39706,1,j4-1,,,
29.39706,2,j4-1,,,
29.39706,3,j4-1,,,
29.39706,4,j4-1,,,
29.39706,5,j4-1,,,
29.76369,1,lp1,,,
29.76369,2,lp1,,,
29.76369,3,lp1,,,
29.76369,4,lp1,,,
29.76369,5,lp1,,,
30.63027,1,1-2,rb0,,
30.69693,2,1-2,rb0,,
30.69693,3,1-2,rb0,,
30.763589999999997,4,1-2,rb0,,
30.763589999999997,5,1-2,rb0,,
31.09689,1,lp2,,,
31.09689,2,lp2,,,
31.09689,3,lp2,,,
31.09689,4,lp2,,,
31.09689,5,lp2,,,
31.86348,1,sp2-3,,,
31.86348,2,sp2-3,,,
31.86348,3,sp2-3,,,
31.86348,4,sp2-3,,,
31.86348,5,sp2-3,,,
33.096689999999995,1,sj3,,,
33.096689999999995,2,sj3,,,
33.096689999999995,3,sj3,,,
33.096689999999995,4,sj3,,,
33.096689999999995,5,sj3,,,
33.463319999999996,MOT_mc_bg_black_00,b45-65,,
33.463319999999996,1,,,,D20
33.463319999999996,2,,,,D20
33.463319999999996,3,,,,D20
33.463319999999996,4,,,,D20
33.463319999999996,5,,,,D20
33.59664,5,w3,,,
33.59664,4,w3,,,
33.59664,3,w3,,,
33.59664,2,w3,,,
33.59664,1,w3,,,
34.696529999999996,1,3-4,,f1,
34.696529999999996,2,3-4,,,
34.696529999999996,3,3-4,,,
34.696529999999996,4,3-4,,,
34.696529999999996,5,3-4,,,
34.86318,MOT_mc_stage_color_00,b-flash,,
34.86318,MOT_mc_light_center_00,stay_off,,
34.89651,MOT_mc_light_up_00,l2,,
34.89651,2,,,,D40
34.89651,3,,,,D40
34.89651,4,,,,D40
34.89651,5,,,,D40
35.063159999999996,1,lp4,,,
35.463119999999996,1,4-1,,,
35.62977,5,w4,,,
35.62977,4,w4,,,
35.62977,3,w4,,,
35.62977,2,w4,,,
35.79642,1,j1-2,,,
36.19638,1,lp2,,,
36.86298,1,j2-3,,,
37.26294,1,sj3,,,
37.6629,1,3-4,,,
38.02953,1,lp4,,,
39.09609,1,4-1,l1,,
39.39606,1,lp1,,,
39.82935,1,1-2,lb0,,
40.12932,1,lp2,,,
41.46252,1,j2-3,,,
41.995799999999996,1,3-4,,,
42.395759999999996,1,j4-1,,,
42.762389999999996,1,sp1-2,,,
43.49565,1,2-3,,b0,
43.49565,4,,,f1,
43.49565,2,4-1,,,
43.49565,3,4-1,,,
43.49565,5,4-1,,,
43.72896,1,,,,D40
43.72896,4,,,,L20
43.86228,MOT_mc_stage_color_00,y-flash,,
43.89561,4,sp4-1,,,
44.428889999999996,5,w1,,,
44.428889999999996,3,w1,,,
44.428889999999996,2,w1,,,
44.428889999999996,1,w3,,,
44.895509999999994,4,1-2,r1,,
45.228809999999996,4,lp2,,,
45.595439999999996,4,2-3,rb0,,
46.062059999999995,4,lp3,,,
46.495349999999995,4,3-4,,,
46.828649999999996,4,4-1,,,
47.19528,4,lp1,,,
47.59524,4,1-2,,,
47.9952,4,2-3,,,
48.36183,4,j3-4,,,
48.72846,4,lp4,,,
49.52838,4,,,,D40
49.52838,5,,,,L20
49.52838,4,4-1,,b0,
49.52838,5,1-2,,f1,
49.52838,1,3-4,,,
49.52838,2,1-2,,,
49.52838,3,1-2,,,
49.695029999999996,MOT_mc_stage_color_00,b-flash,,
49.89501,5,lp2,,,
50.461619999999996,4,w1,,,
50.461619999999996,3,w2,,,
50.461619999999996,2,w2,,,
50.461619999999996,1,w4,,,
50.528279999999995,5,j2-3,,,
50.9949,5,3-4,l1,,
51.52818,5,4-1,lb0,,
51.82815,5,lp1,,,
52.22811,5,1-2,r1,,
52.528079999999996,5,lp2,,,
52.82805,5,2-3,,,
53.16135,5,sj3,,,
53.49465,5,lp3,,,
54.06126,5,j3-4,,b0,
55.027829999999994,1,4-1,,,
55.027829999999994,3,2-3,,,
55.027829999999994,4,1-2,,,
55.027829999999994,5,4-1,,,
55.027829999999994,2,2-3,,f1,
55.06116,2,,,,L20
55.06116,5,,,,D40
55.29447,MOT_mc_stage_color_00,r-flash,,
55.427789999999995,2,lp3,,,
55.96107,5,w1,,,
55.96107,4,w2,,,
55.96107,3,w3,,,
55.96107,1,w1,,,
56.3277,2,3-4,,,
56.960969999999996,2,4-1,l1,,
57.26094,2,1-2,,,
57.56091,2,j2-3,,,
58.02753,2,lp3,,,
58.194179999999996,2,3-4,lb0,,
58.594139999999996,2,lp4,,,
58.89411,2,4-1,,,
59.36073,2,lp1,,,
59.72736,2,j1-2,,,
60.227309999999996,2,2-3,r1,,
60.56061,2,lp3,,,
61.093889999999995,2,3-4,rb0,b0,
62.02713,2,w4,,,
62.16045,1,1-2,,,
62.16045,2,4-1,,,
62.16045,4,2-3,,,
62.16045,5,1-2,,,
62.16045,3,3-4,,f1,
62.227109999999996,2,,,,D40
62.227109999999996,3,,,,L20
62.46042,MOT_mc_stage_color_00,r-flash,,
62.52708,3,4-1,,,
62.89371,3,lp1,,,
63.093689999999995,5,w2,,,
63.093689999999995,4,w3,,,
63.093689999999995,2,w1,,,
63.093689999999995,1,w2,,,
63.460319999999996,3,1-2,,,
64.09358999999999,3,2-3,l1,,
64.39356,3,3-4,,,
64.69353,3,j4-1,,,
65.09349,3,lp1,,,
65.26013999999999,3,1-2,lb0,,
65.86008,3,2-3,,,
66.19337999999999,3,3-4,,,
66.52668,3,4-1,,,
66.99329999999999,3,j1-2,,,
67.3266,3,2-3,r1,,
67.6599,3,sp3-4,,,
68.9931,3,j4-1,,,
69.69303,3,1-2,rb0,,
70.05966,3,lp2,,,
70.6596,3,2-3,,b0,
71.09289,1,2-3,,,
71.09289,2,1-2,,,
71.09289,3,3-4,,,
71.09289,4,3-4,,,
71.09289,5,2-3,,,
71.39286,MOT_mc_stage_color_00,b-flash,,
71.39286,1,,,,L0
71.39286,2,,,,L0
71.39286,3,,,,L0
71.39286,4,,,,L0
71.39286,5,,,,L0
71.45952,MOT_mc_light_center_00,l1,,
71.45952,MOT_mc_light_up_00,l3,,
71.45952,1,3-4,,,
71.45952,2,2-3,,,
71.45952,3,4-1,,,
71.45952,4,4-1,,,
71.45952,5,3-4,,,
71.49284999999999,MOT_mc_bg_black_00,b45-20,,
71.82615,1,hj4,,,
71.82615,2,hj3,,,
71.82615,3,hj1,,,
71.82615,4,hj1,,,
71.82615,5,hj4,,,
72.22610999999999,MOT_mc_stage_color_00,b-flash,,
72.42609,1,lp4,,,
72.42609,2,lp3,,,
72.42609,3,lp1,,,
72.42609,4,lp1,,,
72.42609,5,lp4,,,
72.9927,1,j4-1,,,
72.9927,2,j3-4,,,
72.9927,3,j1-2,,,
72.9927,4,j1-2,,,
72.9927,5,j4-1,,,
73.39265999999999,1,lp1,,,
73.39265999999999,2,lp4,,,
73.39265999999999,3,lp2,,,
73.39265999999999,4,lp2,,,
73.39265999999999,5,lp1,,,
73.89260999999999,1,1-2,r1,,
73.89260999999999,4,2-3,r1,,
73.89260999999999,2,4-1,r1,,
73.89260999999999,3,2-3,r1,,
73.89260999999999,5,1-2,r2,,
74.22591,1,sp2-3,,,
74.22591,2,sp1-2,,,
74.22591,3,sp3-4,,,
74.22591,4,sp3-4,,,
74.22591,5,sp2-3,,,
75.22581,1,3-4,rb0,,
75.22581,4,4-1,rb0,,
75.22581,2,2-3,rb0,,
75.22581,3,4-1,rb0,,
75.22581,5,3-4,rb1,,
75.59244,1,j4-1,,,
75.59244,2,j3-4,,,
75.59244,3,j1-2,,,
75.59244,4,j1-2,,,
75.59244,5,j4-1,,,
76.42569,1,1-2,,f1,
76.65899999999999,5,w1,,,
76.65899999999999,4,w2,,,
76.65899999999999,3,w2,,,
76.65899999999999,2,w4,,,
76.75899,1,2-3,,,
77.09228999999999,1,lp3,,,
77.9922,1,j3-4,,,
78.39215999999999,1,j4-1,,,
79.05875999999999,1,hj1,,,
79.69203,1,1-2,,,
80.02533,1,j2-3,,,
80.45862,1,lp3,,,
80.95857,1,j3-4,,,
81.35853,1,sj4,,,
81.52517999999999,MOT_mc_stage_color_00,y-flash,,
81.69183,1,hj4,,,
81.89180999999999,MOT_mc_stage_color_00,r-flash,,
82.25844,1,4-1,,,
82.25844,2,4-1,,,
82.25844,3,2-3,,,
82.25844,4,2-3,,,
82.25844,5,1-2,,,
82.25844,1,,,b0,
82.55841,MOT_mc_stage_color_00,b-flash,,
82.62507,1,1-2,,,
82.62507,2,1-2,,,
82.62507,3,3-4,,,
82.62507,4,3-4,,,
82.62507,5,2-3,,,
82.9917,1,hj2,,,
82.9917,2,hj2,,,
82.9917,3,hj4,,,
82.9917,4,hj4,,,
82.9917,5,hj3,,,
83.59164,1,2-3,,,
83.59164,2,2-3,,,
83.59164,3,4-1,,,
83.59164,4,4-1,,,
83.59164,5,3-4,,,
83.99159999999999,1,j3-4,,,
83.99159999999999,2,j3-4,,,
83.99159999999999,3,j1-2,,,
83.99159999999999,4,j1-2,,,
83.99159999999999,5,j4-1,,,
84.49154999999999,1,4-1,r1,,
84.49154999999999,4,2-3,r1,,
84.49154999999999,2,4-1,r1,,
84.49154999999999,3,2-3,r1,,
84.49154999999999,5,1-2,r2,,
84.82485,1,sp1-2,,,
84.82485,2,sp1-2,,,
84.82485,3,sp3-4,,,
84.82485,4,sp3-4,,,
84.82485,5,sp2-3,,,
85.65809999999999,1,2-3,rb0,,
85.65809999999999,4,4-1,rb0,,
85.65809999999999,2,2-3,rb0,,
85.65809999999999,3,4-1,rb0,,
85.65809999999999,5,3-4,rb1,,
86.02472999999999,4,j1-2,,,
86.02472999999999,5,j4-1,,,
86.35803,4,2-3,,,
86.35803,5,1-2,,,
86.59134,3,w1,,,
86.59134,2,w3,,,
86.59134,1,w3,,,
86.69133,4,lp3,,,
86.69133,5,lp2,,,
87.59124,4,j3-4,,,
87.59124,5,j2-3,,,
87.99119999999999,4,sj4,,,
87.99119999999999,5,sj3,,,
88.35782999999999,4,lp4,,,
88.35782999999999,5,lp3,,,
88.79111999999999,4,j4-1,,,
88.79111999999999,5,j3-4,,,
89.15775,4,sp1-2,,,
89.15775,5,sp4-1,,,
89.15775,2,j3-4,,,
89.15775,3,j1-2,,,
89.52438,2,4-1,,,
89.52438,3,2-3,,,
89.89101,2,sj1,,,
89.89101,3,sj3,,,
90.29097,2,1-2,,,
90.29097,3,3-4,,,
90.69093,2,lp2,,,
90.69093,3,lp4,,,
91.19087999999999,1,j3-4,,,
91.19087999999999,2,j2-3,,,
91.19087999999999,3,j4-1,,,
91.19087999999999,4,j2-3,,,
91.19087999999999,5,j1-2,,,
91.59084,1,j4-1,,,
91.59084,2,j3-4,,,
91.59084,3,j1-2,,,
91.59084,4,j3-4,,,
91.59084,5,j2-3,,,
91.9908,1,1-2,,,
91.9908,2,4-1,,,
91.9908,3,2-3,,,
91.9908,4,4-1,,,
91.9908,5,3-4,,,
92.45742,1,2-3,,,
92.45742,2,1-2,,,
92.45742,3,3-4,,,
92.45742,4,1-2,,,
92.45742,5,4-1,,,
92.82405,1,hj3,,,
92.82405,2,hj2,,,
92.82405,3,hj4,,,
92.82405,4,hj2,,,
92.82405,5,hj1,,,
93.35732999999999,MOT_mc_stage_color_00,r-flash,,
94.05726,5,w1,,,
94.05726,4,w2,,,
94.05726,3,w4,,,
94.05726,2,w2,,,
94.05726,1,w3,,,
94.65719999999999,1,3-4,l1,,
94.65719999999999,2,2-3,l1,,
94.65719999999999,3,4-1,l1,,
94.65719999999999,4,2-3,l1,,
94.65719999999999,5,1-2,rb0,,
94.92384,MOT_mc_stage_color_00,r-flash,,
94.95716999999999,MOT_mc_bg_black_00,b20-65,,
94.95716999999999,1,,,,Lred
94.95716999999999,2,,,,Lred
94.95716999999999,3,,,,Lred
94.95716999999999,4,,,,Lred
94.95716999999999,5,,,,Lred
94.9905,1,lp4,,,
94.9905,2,lp3,,,
94.9905,3,lp1,,,
94.9905,4,lp3,,,
94.9905,5,lp2,,,
95.52378,1,4-1,l2,,
95.59044,2,3-4,l2,,
95.59044,3,1-2,l2,,
95.6571,4,3-4,l2,,
95.6571,5,2-3,l1,,
96.02373,1,lp1,,,
96.02373,2,lp4,,,
96.02373,3,lp2,,,
96.02373,4,lp4,,,
96.02373,5,lp3,,,
96.92363999999999,1,1-2,lb1,,
96.92363999999999,2,4-1,lb1,,
96.92363999999999,3,2-3,lb1,,
96.92363999999999,4,4-1,lb1,,
96.92363999999999,5,3-4,lb0,,
97.29026999999999,1,lp2,,,
97.29026999999999,2,lp1,,,
97.29026999999999,3,lp3,,,
97.29026999999999,4,lp1,,,
97.29026999999999,5,lp4,,,
97.9902,1,2-3,lb0,,
98.05686,2,1-2,lb0,,
98.05686,3,3-4,lb0,,
98.12352,4,1-2,lb0,,
98.12352,5,4-1,r1,,
98.49015,1,lp3,,,
98.49015,2,lp2,,,
98.49015,3,lp4,,,
98.49015,4,lp2,,,
98.49015,5,lp1,,,
99.12342,1,j3-4,,,
99.19008,2,j2-3,,,
99.19008,3,j4-1,,,
99.25674,4,j2-3,,,
99.25674,5,j1-2,,,
99.62337,1,lp4,,,
99.62337,2,lp3,,,
99.62337,3,lp1,,,
99.62337,4,lp3,,,
99.62337,5,lp2,,,
100.45662,1,hj4,,,
100.45662,2,hj3,,,
100.45662,3,hj1,,,
100.45662,4,hj3,,,
100.45662,5,hj2,,,
101.08989,1,lp4,,,
101.08989,2,lp3,,,
101.08989,3,lp1,,,
101.08989,4,lp3,,,
101.08989,5,lp2,,,
101.52318,1,4-1,,,
101.52318,2,3-4,,,
101.52318,3,1-2,,,
101.52318,4,3-4,,,
101.52318,5,2-3,,,
101.88981,1,1-2,,,
101.88981,2,4-1,,,
101.88981,3,2-3,,,
101.88981,4,4-1,,,
101.88981,5,3-4,,,
102.22310999999999,1,j2-3,,,
102.22310999999999,2,j1-2,,,
102.22310999999999,3,j3-4,,,
102.22310999999999,4,j1-2,,,
102.22310999999999,5,j4-1,,,
102.58973999999999,1,lp3,,,
102.58973999999999,2,lp2,,,
102.58973999999999,3,lp4,,,
102.58973999999999,4,lp2,,,
102.58973999999999,5,lp1,,,
104.42289,1,3-4,r1,,
104.42289,2,2-3,r1,,
104.42289,3,4-1,r1,,
104.42289,4,2-3,r1,,
104.42289,5,1-2,r2,,
104.82284999999999,1,lp4,,,
104.82284999999999,2,lp3,,,
104.82284999999999,3,lp1,,,
104.82284999999999,4,lp3,,,
104.82284999999999,5,lp2,,,
105.38946,1,4-1,r2,,
105.45612,2,3-4,r2,,
105.45612,3,1-2,r2,,
105.52278,4,3-4,r2,,
105.52278,5,2-3,r3,,
105.85607999999999,1,lp1,,,
105.85607999999999,2,lp4,,,
105.85607999999999,3,lp2,,,
105.85607999999999,4,lp4,,,
105.85607999999999,5,lp3,,,
106.38936,1,j1-2,,,
106.45602,2,j4-1,,,
106.45602,3,j2-3,,,
106.52268,4,j4-1,,,
106.52268,5,j3-4,,,
106.85597999999999,1,lp2,,,
106.85597999999999,2,lp1,,,
106.85597999999999,3,lp3,,,
106.85597999999999,4,lp1,,,
106.85597999999999,5,lp4,,,
107.82254999999999,1,2-3,rb1,,
107.82254999999999,2,1-2,rb1,,
107.82254999999999,3,3-4,rb1,,
107.82254999999999,4,1-2,rb1,,
107.82254999999999,5,4-1,rb2,,
108.18918,1,lp3,,,
108.18918,2,lp2,,,
108.18918,3,lp4,,,
108.18918,4,lp2,,,
108.18918,5,lp1,,,
108.9891,1,3-4,,,
108.9891,2,2-3,,,
108.9891,3,4-1,,,
108.9891,4,2-3,,,
108.9891,5,1-2,,,
109.3224,1,sj4,,,
109.3224,4,sj3,,,
109.3224,5,sj2,,,
109.62236999999999,2,sj3,,,
109.62236999999999,3,sj1,,,
109.82235,5,w2,,,
109.82235,4,w3,,,
109.82235,1,w4,,,
109.95567,1,sj4,,,
109.95567,4,sj3,,,
109.95567,5,sj2,,,
110.12232,3,w1,,,
110.12232,2,w3,,,
110.25564,2,j3-4,,,
110.25564,3,j1-2,,,
110.25564,1,j4-1,,,
110.25564,4,j3-4,,,
110.25564,5,j2-3,,,
110.62227,1,lp1,,,
110.62227,2,lp4,,,
110.62227,3,lp2,,,
110.62227,4,lp4,,,
110.62227,5,lp3,,,
111.35553,1,1-2,rb0,,
111.42219,2,4-1,rb0,,
111.42219,3,2-3,rb0,,
111.48885,4,4-1,rb0,,
111.48885,5,3-4,rb1,,
111.82215,1,lp2,,,
111.82215,2,lp1,,,
111.82215,3,lp3,,,
111.82215,4,lp1,,,
111.82215,5,lp4,,,
112.58874,1,sp2-3,,,
112.58874,2,sp1-2,,,
112.58874,3,sp3-4,,,
112.58874,4,sp1-2,,,
112.58874,5,sp4-1,,,
113.88861,1,sj3,,,
113.88861,2,sj2,,,
113.88861,3,sj4,,,
113.88861,4,sj2,,,
113.88861,5,sj1,,,
114.38856,5,w1,,,
114.38856,4,w2,,,
114.38856,3,w4,,,
114.38856,2,w2,,,
114.38856,1,w3,,,
115.3218,1,j3-4,,,
115.3218,2,j2-3,,,
115.3218,3,j4-1,,,
115.3218,4,j2-3,,,
115.3218,5,j1-2,,,
115.42179,MOT_mc_stage_color_00,b-flash,,
115.45512,MOT_mc_bg_black_00,b65-80,,
115.48845,MOT_mc_light_center_00,stay_flash,,
115.48845,MOT_mc_light_up_00,l2,,
115.68843,1,lp4,,,
115.68843,2,lp3,,,
115.68843,3,lp1,,,
115.68843,4,lp3,,,
115.68843,5,lp2,,,
121.28787,1,4-1,,,
121.28787,2,3-4,,,
121.28787,3,1-2,,,
121.28787,4,3-4,,,
121.28787,5,2-3,,,
121.48785,1,,,,D40
121.48785,2,,,,D40
121.48785,3,,,,D40
121.48785,4,,,,D40
121.48785,5,,,,D40
122.22111,5,w3,,,
122.22111,4,w4,,,
122.22111,3,w2,,,
122.22111,2,w4,,,
122.22111,1,w1,,,
