0.03333,MOT_mc_bg_black_00,seat100-0,,
3.06636,MOT_mc_bg_black_00,b80-65,,
3.5663099999999996,MOT_mc_speaker_00,temp4,,
33.863279999999996,4,w4,,,
33.863279999999996,3,w1,,,
33.863279999999996,2,w1,,,
34.16325,1,w2,,,
34.22991,1,2-3,,,
34.46322,MOT_mc_stage_color_00,r-flash,,
34.56321,1,j3-4,,,
35.496449999999996,1,,r1,,
35.496449999999996,2,1-2,,,
35.496449999999996,3,1-2,,,
35.496449999999996,4,4-1,,,
35.496449999999996,5,4-1,,,
35.529779999999995,MOT_mc_stage_color_00,b-flash,,
35.62977,1,w4,,,
36.16305,1,4-1,,,
36.42969,5,w1,,,
36.42969,4,w1,,,
36.42969,3,w2,,,
36.42969,2,w2,,,
36.663,1,1-2,,,
36.79632,2,2-3,,,
36.79632,3,2-3,,,
36.96297,4,1-2,,,
36.96297,5,1-2,,,
37.39626,1,,rb0,,
37.59624,1,w2,,,
37.72956,3,w3,,,
37.72956,2,w3,,,
37.896209999999996,5,w2,,,
37.896209999999996,4,w2,,,
37.929539999999996,1,hj2,,,
37.929539999999996,2,3-4,,,
37.929539999999996,3,3-4,,,
37.929539999999996,4,2-3,,,
37.929539999999996,5,2-3,,,
38.86278,5,w3,,,
38.86278,4,w3,,,
38.86278,3,w4,,,
38.86278,2,w4,,,
38.9961,1,j2-3,,,
38.9961,2,j4-1,,,
38.9961,3,j4-1,,,
38.9961,4,j3-4,,,
38.9961,5,j3-4,,,
39.529379999999996,1,3-4,,,
39.962669999999996,2,1-2,,,
39.962669999999996,3,1-2,,,
39.962669999999996,4,4-1,,,
39.962669999999996,5,4-1,,,
40.42929,1,4-1,,,
40.42929,2,2-3,,,
40.42929,3,2-3,,,
40.42929,4,1-2,,,
40.42929,5,1-2,,,
41.36253,5,w2,,,
41.36253,4,w2,,,
41.36253,3,w3,,,
41.36253,2,w3,,,
41.36253,1,w1,,,
41.82915,1,j1-2,,,
42.3291,1,2-3,,,
42.3291,2,3-4,,,
42.3291,3,3-4,,,
42.3291,4,2-3,,,
42.3291,5,2-3,,,
42.429089999999995,MOT_mc_stage_color_00,r-flash,,
42.92904,1,3-4,,,
42.92904,2,4-1,,,
42.92904,3,4-1,,,
42.92904,4,3-4,,,
42.92904,5,3-4,,,
43.329,1,4-1,,,
43.86228,5,w4,,,
43.86228,4,w4,,,
43.86228,3,w1,,,
43.86228,2,w1,,,
43.89561,1,,l1,,
44.26224,1,w1,,,
44.72886,1,1-2,,,
45.39546,1,2-3,,,
45.86208,2,1-2,,,
45.86208,3,1-2,,,
45.86208,4,4-1,,,
45.86208,5,4-1,,,
46.3287,1,w3,,,
46.39536,1,,lb0,,
46.39536,2,sp2-3,,,
46.39536,3,sp2-3,,,
46.39536,4,sp1-2,,,
46.39536,5,sp1-2,,,
47.16195,MOT_mc_stage_color_00,b-flash,,
47.16195,1,hj3,,,
47.16195,2,j3-4,,,
47.16195,3,j3-4,,,
47.16195,4,j2-3,,,
47.16195,5,j2-3,,,
48.061859999999996,1,3-4,,,
48.22851,5,w3,,,
48.22851,4,w3,,,
48.22851,3,w4,,,
48.22851,2,w4,,,
48.39516,1,4-1,,,
48.39516,2,4-1,,,
48.39516,3,4-1,,,
48.79512,1,1-2,,,
48.79512,2,1-2,,,
48.79512,3,1-2,,,
48.79512,4,3-4,,,
48.79512,5,3-4,,,
49.328399999999995,1,j2-3,,,
49.728359999999995,5,w4,,,
49.728359999999995,4,w4,,,
49.728359999999995,3,w2,,,
49.728359999999995,2,w2,,,
49.82835,1,3-4,,,
49.82835,2,2-3,,,
49.82835,3,2-3,,,
49.82835,4,4-1,,,
49.82835,5,4-1,,,
50.26164,1,4-1,,,
50.76159,5,w1,,,
50.76159,4,w1,,,
50.76159,3,w3,,,
50.76159,2,w3,,,
51.19488,1,w1,,,
52.194779999999994,MOT_mc_stage_color_00,r-flash,,
52.194779999999994,MOT_mc_light_up_00,l3,,
52.22811,1,1-2,r1,,
52.22811,2,,l1,,
52.22811,3,,r1,,
52.22811,4,,l1,,
52.22811,5,,r1,,
53.09469,1,2-3,,,
53.09469,2,3-4,,,
53.09469,3,3-4,,,
53.09469,4,1-2,,,
53.09469,5,1-2,,,
53.86128,MOT_mc_stage_color_00,b-flash,,
53.89461,1,,rb0,,
53.89461,2,,lb0,,
53.89461,3,,rb0,,
53.89461,4,,lb0,,
53.89461,5,,rb0,,
54.02793,5,w2,,,
54.02793,4,w2,,,
54.02793,3,w4,,,
54.02793,2,w4,,,
54.02793,1,w3,,,
54.627869999999994,1,j3-4,,,
54.627869999999994,2,4-1,,,
54.627869999999994,3,4-1,,,
54.627869999999994,4,2-3,,,
54.627869999999994,5,2-3,,,
55.56111,5,w3,,,
55.56111,4,w3,,,
55.56111,3,w1,,,
55.56111,2,w1,,,
55.6611,1,4-1,,,
56.194379999999995,1,sj1,,,
56.69433,1,1-2,,,
57.22761,1,2-3,,,
57.6609,4,j3-4,,,
57.6609,5,j3-4,,,
57.72756,MOT_mc_stage_color_00,b-flash,,
57.9942,1,j3-4,,,
57.9942,2,j1-2,,,
57.9942,3,j1-2,,,
58.06086,MOT_mc_stage_color_00,r-flash,,
58.49415,1,4-1,,,
58.56081,MOT_mc_stage_color_00,b-flash,,
58.72746,5,w4,,,
58.72746,4,w4,,,
59.060759999999995,3,w2,,,
59.060759999999995,2,w2,,,
59.26074,1,,l1,,
59.427389999999995,1,w1,,,
59.927339999999994,1,1-2,,,
60.593939999999996,1,2-3,,,
60.593939999999996,2,2-3,,,
60.593939999999996,3,2-3,,,
60.593939999999996,4,4-1,,,
60.593939999999996,5,4-1,,,
60.693929999999995,MOT_mc_stage_color_00,r-flash,,
61.22721,1,3-4,,,
61.493849999999995,MOT_mc_stage_color_00,b-flash,,
61.527179999999994,5,w1,,,
61.527179999999994,4,w1,,,
61.527179999999994,3,w3,,,
61.527179999999994,2,w3,,,
61.62717,1,,lb0,,
61.62717,2,3-4,,,
61.62717,3,3-4,,,
62.09379,1,4-1,,,
62.09379,4,1-2,,,
62.09379,5,1-2,,,
62.327099999999994,MOT_mc_stage_color_00,r-flash,,
62.56041,3,w4,,,
62.56041,2,w4,,,
63.027029999999996,5,w2,,,
63.027029999999996,4,w2,,,
63.027029999999996,1,w1,,,
63.327,1,1-2,,,
63.9936,1,hj2,,,
63.9936,2,lp4,,,
63.9936,3,lp4,,,
63.9936,4,lp2,,,
63.9936,5,lp2,,,
64.02693,MOT_mc_stage_color_00,b-flash,,
65.06016,1,2-3,,,
65.46012,1,3-4,,,
65.46012,2,4-1,,,
65.46012,3,4-1,,,
65.6601,MOT_mc_stage_color_00,r-flash,,
65.82675,4,2-3,,,
65.82675,5,2-3,,,
66.19337999999999,1,4-1,,,
66.19337999999999,2,1-2,,,
66.19337999999999,3,1-2,,,
66.19337999999999,4,3-4,,,
66.19337999999999,5,3-4,,,
66.59334,1,1-2,,,
66.82665,2,,l1,,
66.82665,3,,r1,,
66.82665,4,,l1,,
66.82665,5,,r1,,
67.12662,5,w4,,,
67.12662,4,w4,,,
67.12662,3,w2,,,
67.12662,2,w2,,,
67.15995,1,2-3,,,
67.49325,2,2-3,,,
67.49325,3,2-3,,,
67.49325,4,4-1,,,
67.49325,5,4-1,,,
67.82655,1,3-4,,,
67.82655,2,,lb0,,
67.82655,3,,rb0,,
67.82655,4,,lb0,,
67.82655,5,,rb0,,
68.42649,5,w1,,,
68.42649,4,w1,,,
68.42649,3,w3,,,
68.42649,2,w3,,,
68.75979,1,w4,,,
68.82645,1,,l1,,
68.89311,MOT_mc_stage_color_00,b-flash,,
69.29307,1,4-1,,,
69.29307,2,3-4,,,
69.29307,3,3-4,,,
69.29307,4,1-2,,,
69.29307,5,1-2,,,
69.92634,1,,lb0,,
69.92634,2,sp4-1,,,
69.92634,3,sp4-1,,,
69.92634,4,sp2-3,,,
69.92634,5,sp2-3,,,
70.22631,1,w1,,,
70.42629,MOT_mc_stage_color_00,b-flash,,
70.42629,1,hj1,,,
70.42629,2,j1-2,,,
70.42629,3,j1-2,,,
70.42629,4,j3-4,,,
70.42629,5,j3-4,,,
71.49284999999999,5,w4,,,
71.49284999999999,4,w4,,,
71.49284999999999,3,w2,,,
71.49284999999999,2,w2,,,
71.6595,1,w1,,,
71.89281,MOT_mc_stage_color_00,b-r,,
71.89281,1,1-2,,,
72.59273999999999,1,2-3,,,
72.59273999999999,4,4-1,,,
72.59273999999999,5,4-1,,,
72.92604,2,2-3,,,
72.92604,3,2-3,,,
73.42599,1,,r1,,
73.52597999999999,5,w1,,,
73.52597999999999,4,w1,,,
73.52597999999999,1,w3,,,
73.85928,3,w3,,,
73.85928,2,w3,,,
73.92594,1,3-4,,,
74.02593,MOT_mc_stage_color_00,r-flash,,
74.75918999999999,1,,rb0,,
74.82585,MOT_mc_stage_color_00,b-flash,,
74.85918,1,w4,,,
75.42578999999999,1,4-1,,,
75.42578999999999,2,3-4,,,
75.42578999999999,3,3-4,,,
75.42578999999999,4,1-2,,,
75.42578999999999,5,1-2,,,
75.52578,MOT_mc_stage_color_00,r-flash,,
76.35902999999999,5,w2,,,
76.35902999999999,4,w2,,,
76.35902999999999,3,w4,,,
76.35902999999999,2,w4,,,
76.35902999999999,1,w1,,,
77.12562,1,1-2,,,
77.12562,2,4-1,,,
77.12562,3,4-1,,,
77.12562,4,2-3,,,
77.12562,5,2-3,,,
77.3256,MOT_mc_bg_black_00,b45-20,,
77.3256,MOT_mc_stage_color_00,b-flash,,
77.3256,MOT_mc_light_up_00,l2,,
77.3256,MOT_mc_light_center_00,l2,,
77.45891999999999,1,j2-3,,,
77.45891999999999,2,j1-2,,,
77.45891999999999,3,j1-2,,,
77.6589,4,j3-4,,,
77.6589,5,j3-4,,,
77.92554,1,3-4,,,
78.42549,1,4-1,,,
78.52548,3,w2,,,
78.52548,2,w2,,,
78.72546,5,w4,,,
78.72546,4,w4,,,
78.82545,1,1-2,,,
78.82545,2,2-3,,,
78.82545,3,2-3,,,
79.42539,1,2-3,,,
79.42539,2,3-4,,,
79.42539,3,3-4,,,
79.42539,4,4-1,,,
79.42539,5,4-1,,,
80.35862999999999,5,w1,,,
80.35862999999999,4,w1,,,
80.35862999999999,3,w4,,,
80.35862999999999,2,w4,,,
80.35862999999999,1,w3,,,
80.49195,1,3-4,,,
80.49195,2,,l1,,
80.49195,3,,r1,,
80.82525,1,4-1,,,
80.82525,4,,l1,,
80.82525,5,,r1,,
81.15854999999999,1,,l1,,
81.69183,1,1-2,,,
82.45841999999999,1,,lb0,,
82.45841999999999,2,,lb0,,
82.45841999999999,3,,rb0,,
82.45841999999999,4,,lb0,,
82.45841999999999,5,,rb0,,
82.62507,1,w2,,,
83.25833999999999,1,j2-3,,,
83.25833999999999,4,j1-2,,,
83.25833999999999,5,j1-2,,,
83.72496,2,j4-1,,,
83.72496,3,j4-1,,,
84.3249,5,w2,,,
84.3249,4,w2,,,
84.3249,1,3-4,,,
84.79151999999999,3,w1,,,
84.79151999999999,2,w1,,,
85.02483,1,sp4-1,,,
85.02483,2,sp1-2,,,
85.02483,3,sp1-2,,,
85.02483,4,sp2-3,,,
85.02483,5,sp2-3,,,
85.69143,1,hj1,,,
85.69143,2,j2-3,,,
85.69143,3,j2-3,,,
85.69143,4,j3-4,,,
85.69143,5,j3-4,,,
86.75798999999999,5,w4,,,
86.75798999999999,4,w4,,,
86.75798999999999,3,w3,,,
86.75798999999999,2,w3,,,
86.75798999999999,MOT_mc_bg_black_00,b20-65,,
86.75798999999999,MOT_mc_stage_color_00,r-flash,,
86.75798999999999,1,1-2,,,
86.75798999999999,2,3-4,,,
86.75798999999999,3,3-4,,,
86.75798999999999,4,4-1,,,
86.75798999999999,5,4-1,,,
87.19127999999999,1,,r1,,
87.69122999999999,5,w1,,,
87.69122999999999,4,w1,,,
87.69122999999999,3,w4,,,
87.69122999999999,2,w4,,,
87.69122999999999,1,w2,,,
87.72456,1,2-3,,,
88.22451,1,,rb0,,
88.6578,1,w3,,,
88.79111999999999,1,hj3,,,
88.82445,MOT_mc_stage_color_00,b-flash,,
89.49105,4,sp1-2,,,
89.49105,5,sp1-2,,,
89.65769999999999,2,sp4-1,,,
89.65769999999999,3,sp4-1,,,
89.82435,1,sp3-4,,,
90.49095,MOT_mc_bg_black_00,b65-20,,
90.49095,MOT_mc_stage_color_00,b-flash,,
90.49095,MOT_mc_light_up_00,l4,,
90.49095,MOT_mc_light_center_00,l3,,
90.49095,MOT_mc_light_under_00,l2,,
90.49095,1,j4-1,,,
90.49095,2,j1-2,,,
90.49095,3,j1-2,,,
90.49095,4,j2-3,,,
90.49095,5,j2-3,,,
91.49085,1,j1-2,,,
91.55751,5,w3,,,
91.55751,4,w3,,,
91.55751,3,w2,,,
91.55751,2,w2,,,
91.82414999999999,2,j2-3,,,
91.82414999999999,3,j2-3,,,
92.15745,4,j3-4,,,
92.15745,5,j3-4,,,
92.55740999999999,1,w2,,,
92.85737999999999,1,2-3,,,
92.85737999999999,2,3-4,,,
92.85737999999999,3,3-4,,,
92.89071,MOT_mc_stage_color_00,r-flash,,
93.22400999999999,5,w4,,,
93.22400999999999,4,4-1,,,
93.22400999999999,5,4-1,,,
93.324,MOT_mc_stage_color_00,b-flash,,
93.62397,1,3-4,,,
93.62397,2,lp4,,,
93.62397,3,lp4,,,
93.62397,4,lp1,,,
93.62397,5,lp1,,,
94.45721999999999,1,,r1,,
94.45721999999999,2,4-1,,,
94.45721999999999,3,4-1,,,
94.45721999999999,4,1-2,,,
94.45721999999999,5,1-2,,,
94.55721,1,w4,,,
95.32379999999999,1,j4-1,,,
95.32379999999999,2,1-2,,,
95.32379999999999,3,1-2,,,
95.32379999999999,4,2-3,,,
95.32379999999999,5,2-3,,,
95.82374999999999,1,,rb0,,
96.15705,1,1-2,,,
96.15705,2,2-3,,,
96.15705,3,2-3,,,
96.25703999999999,5,w3,,,
96.25703999999999,4,w3,,,
96.55700999999999,1,2-3,,,
96.55700999999999,4,3-4,,,
96.55700999999999,5,3-4,,,
96.92363999999999,1,3-4,,,
96.92363999999999,2,3-4,,,
96.92363999999999,3,3-4,,,
96.92363999999999,4,4-1,,,
96.92363999999999,5,4-1,,,
97.29026999999999,MOT_mc_stage_color_00,b-flash,,
97.85687999999999,5,w1,,,
97.85687999999999,4,w1,,,
97.85687999999999,3,w4,,,
97.85687999999999,2,w4,,,
97.85687999999999,1,w4,,,
98.09018999999999,1,4-1,,,
98.55681,1,1-2,,,
98.55681,2,4-1,,,
98.55681,3,4-1,,,
98.82345,4,1-2,,,
98.82345,5,1-2,,,
99.49005,3,w1,,,
99.49005,2,w1,,,
99.49005,1,w2,,,
99.59004,MOT_mc_stage_color_00,r-flash,,
99.59004,1,sj2,,,
99.59004,2,sj1,,,
99.59004,3,sj1,,,
99.59004,4,sj2,,,
99.59004,5,sj2,,,
100.08999,5,w2,,,
100.08999,4,w2,,,
100.08999,3,w1,,,
100.08999,2,w1,,,
100.08999,1,w2,,,
100.25663999999999,MOT_mc_stage_color_00,b-flash,,
100.28997,1,2-3,,,
101.05655999999999,1,,l1,,
101.22321,1,w3,,,
101.88981,1,sp3-4,,,
101.88981,2,1-2,,,
101.88981,3,1-2,,,
101.88981,4,2-3,,,
101.88981,5,2-3,,,
102.82305,5,w3,,,
102.82305,4,w3,,,
102.82305,3,w2,,,
102.82305,2,w2,,,
102.82305,1,j4-1,,,
102.82305,2,2-3,,,
102.82305,3,2-3,,,
103.38965999999999,1,,lb0,,
103.38965999999999,4,3-4,,,
103.38965999999999,5,3-4,,,
103.75628999999999,3,w3,,,
103.75628999999999,2,w3,,,
103.88960999999999,1,w1,,,
103.88960999999999,MOT_mc_stage_color_00,b-r,,
103.88960999999999,1,1-2,,,
103.88960999999999,2,,l1,,
103.88960999999999,3,,r1,,
103.88960999999999,4,,l1,,
103.88960999999999,5,,r1,,
104.32289999999999,5,w4,,,
104.32289999999999,4,w4,,,
104.48955,1,2-3,,,
104.48955,2,3-4,,,
104.48955,3,3-4,,,
104.48955,4,4-1,,,
104.48955,5,4-1,,,
105.22281,1,3-4,,,
105.22281,2,,lb0,,
105.22281,3,,rb0,,
105.22281,4,,lb0,,
105.22281,5,,rb0,,
105.42278999999999,5,w1,,,
105.42278999999999,4,w1,,,
105.42278999999999,3,w4,,,
105.42278999999999,2,w4,,,
105.68943,1,4-1,,,
106.12272,1,1-2,,,
106.12272,2,4-1,,,
106.12272,3,4-1,,,
106.12272,4,1-2,,,
106.12272,5,1-2,,,
106.88931,1,2-3,,,
106.88931,2,1-2,,,
106.88931,3,1-2,,,
106.88931,4,2-3,,,
106.88931,5,2-3,,,
107.55591,1,j3-4,,,
107.55591,2,j2-3,,,
107.55591,3,j2-3,,,
107.82254999999999,5,w3,,,
107.82254999999999,4,w3,,,
107.9892,4,j3-4,,,
107.9892,5,j3-4,,,
108.62246999999999,3,w3,,,
108.62246999999999,2,w3,,,
108.62246999999999,1,w4,,,
108.72246,1,sp4-1,,,
108.72246,2,sp3-4,,,
108.72246,3,sp3-4,,,
108.72246,4,sp4-1,,,
108.72246,5,sp4-1,,,
109.6557,MOT_mc_stage_color_00,b-flash,,
109.6557,1,hj1,,,
109.6557,2,hj4,,,
109.6557,3,hj4,,,
109.6557,4,hj1,,,
109.6557,5,hj1,,,
110.82225,MOT_mc_bg_black_00,b20-65,,
110.82225,MOT_mc_stage_color_00,r-flash,,
110.82225,1,1-2,,,
110.88891,5,w1,,,
110.88891,4,w1,,,
110.88891,3,w4,,,
110.88891,2,w4,,,
111.38886,1,,r1,,
111.75549,1,w2,,,
111.9888,1,j2-3,,,
112.6554,1,3-4,,,
113.15535,1,,rb0,,
113.58864,1,w4,,,
113.6553,MOT_mc_bg_black_00,b65-45,,
113.6553,1,j4-1,,,
113.6553,2,4-1,,,
113.6553,3,4-1,,,
113.6553,4,1-2,,,
113.6553,5,1-2,,,
114.15525,1,1-2,,,
114.58854,5,w2,,,
114.58854,4,w2,,,
114.58854,3,w1,,,
114.58854,2,w1,,,
114.6552,1,,l1,,
115.08849,1,w2,,,
115.18848,MOT_mc_bg_black_00,b45-20,,
115.18848,1,2-3,,,
115.18848,2,1-2,,,
115.18848,3,1-2,,,
115.18848,4,2-3,,,
115.18848,5,2-3,,,
115.82175,1,,lb0,,
116.12172,5,w3,,,
116.12172,4,w3,,,
116.12172,3,w2,,,
116.12172,2,w2,,,
116.12172,1,w3,,,
116.42169,1,sp3-4,,,
116.42169,2,2-3,,,
116.42169,3,2-3,,,
116.42169,4,3-4,,,
116.42169,5,3-4,,,
116.9883,1,hj4,,,
116.9883,2,lp3,,,
116.9883,3,lp3,,,
116.9883,4,lp4,,,
116.9883,5,lp4,,,
117.02163,MOT_mc_stage_color_00,b-flash,,
118.22151,1,w4,,,
118.98809999999999,1,4-1,,,
118.98809999999999,2,3-4,,,
118.98809999999999,3,3-4,,,
118.98809999999999,4,4-1,,,
118.98809999999999,5,4-1,,,
119.62137,1,j1-2,,,
119.92134,5,w1,,,
119.92134,4,w1,,,
119.92134,3,w4,,,
119.92134,2,w4,,,
120.15464999999999,1,2-3,,,
120.95456999999999,1,,r1,,
120.95456999999999,2,4-1,,,
120.95456999999999,3,4-1,,,
120.95456999999999,4,1-2,,,
120.95456999999999,5,1-2,,,
121.08789,1,w3,,,
121.38785999999999,1,3-4,,,
121.38785999999999,2,1-2,,,
121.38785999999999,3,1-2,,,
121.38785999999999,4,2-3,,,
121.38785999999999,5,2-3,,,
121.95447,1,4-1,,,
122.3211,5,w3,,,
122.3211,4,w3,,,
122.3211,3,w2,,,
122.3211,2,w2,,,
122.58774,1,,rb0,,
122.88771,1,w1,,,
123.05435999999999,1,1-2,,,
123.9876,1,w2,,,
124.38756,1,hj2,,,
124.38756,2,2-3,,,
124.38756,3,2-3,,,
124.38756,4,3-4,,,
124.38756,5,3-4,,,
125.32079999999999,5,w4,,,
125.32079999999999,4,w4,,,
125.32079999999999,3,w3,,,
125.32079999999999,2,w3,,,
125.62077,1,w2,,,
126.12071999999999,MOT_mc_bg_black_00,b20-65,,
126.12071999999999,MOT_mc_stage_color_00,b-r,,
126.15405,1,2-3,,,
126.75398999999999,1,3-4,,,
127.42058999999999,1,sp4-1,,,
127.42058999999999,2,sp3-4,,,
127.42058999999999,3,sp3-4,,,
127.42058999999999,4,sp4-1,,,
127.42058999999999,5,sp4-1,,,
128.22051,1,hj1,,,
128.22051,2,4-1,,,
128.22051,3,4-1,,,
128.22051,4,1-2,,,
128.22051,5,1-2,,,
129.15375,5,w2,,,
129.15375,4,w2,,,
129.15375,3,w1,,,
129.15375,2,w1,,,
129.45372,1,w1,,,
131.68683,MOT_mc_bg_black_00,b65-80,,
131.85348,MOT_mc_speaker_00,stay,,
131.85348,1,1-2,,b0,
131.85348,2,1-2,,,
131.85348,3,1-2,,,
131.85348,4,2-3,,,
131.85348,5,2-3,,,
131.85348,1,,,,D20
132.78672,5,w3,,,
132.78672,4,w3,,,
132.78672,3,w2,,,
132.78672,2,w2,,,
132.78672,1,w2,,,
