0.03333,MOT_mc_bg_black_00,seat100-0,,
8.03253,5,j4-1,,,
8.3325,MOT_mc_stage_color_00,b-flash,,
8.39916,1,1-2,,,
8.39916,2,1-2,,,
8.39916,3,1-2,,,
8.39916,4,1-2,,,
8.39916,5,1-2,,,
8.73246,1,j2-3,,,
8.73246,2,j2-3,,,
8.73246,3,j2-3,,,
8.73246,4,j2-3,,,
8.73246,5,j2-3,,,
9.39906,1,j3-4,,,
9.39906,2,j3-4,,,
9.39906,3,j3-4,,,
9.39906,4,j3-4,,,
9.39906,5,j3-4,,,
9.699029999999999,MOT_mc_stage_color_00,y-flash,,
9.76569,1,4-1,,,
9.76569,2,4-1,,,
9.76569,3,4-1,,,
9.76569,4,4-1,,,
9.76569,5,4-1,,,
10.13232,1,j1-2,,,
10.13232,2,j1-2,,,
10.13232,3,j1-2,,,
10.13232,4,j1-2,,,
10.13232,5,j1-2,,,
10.798919999999999,1,j2-3,,,
10.798919999999999,2,j2-3,,,
10.798919999999999,3,j2-3,,,
10.798919999999999,4,j2-3,,,
10.798919999999999,5,j2-3,,,
10.898909999999999,MOT_mc_bg_black_00,b65-20,,
11.098889999999999,MOT_mc_stage_color_00,r-flash,,
11.16555,1,sp3-4,,,
11.16555,2,sp3-4,,,
11.16555,3,sp3-4,,,
11.16555,4,sp3-4,,,
11.16555,5,sp3-4,,,
12.36543,1,j4-1,,,
12.36543,2,j4-1,,,
12.36543,3,j4-1,,,
12.36543,4,j4-1,,,
12.36543,5,j4-1,,,
12.532079999999999,MOT_mc_stage_color_00,b-flash,,
12.79872,4,1-2,,,
12.79872,5,1-2,,,
12.96537,2,1-2,,,
12.96537,3,1-2,,,
13.16535,1,hj1,,,
13.29867,2,lp2,,,
13.29867,3,lp2,,,
13.29867,4,lp2,,,
13.29867,5,lp2,,,
13.79862,1,1-2,,,
13.79862,2,2-3,,,
13.79862,3,2-3,,,
13.79862,4,2-3,,,
13.79862,5,2-3,,,
13.965269999999999,MOT_mc_stage_color_00,y-flash,,
13.9986,MOT_mc_bg_black_00,b20-65,,
13.9986,1,,,,D20
13.9986,2,,,,D40
13.9986,3,,,,D40
13.9986,4,,,,D40
13.9986,5,,,,D40
14.03193,MOT_mc_light_up_00,l3,,
14.03193,MOT_mc_light_center_00,l3,,
14.165249999999999,1,j2-3,,,
14.265239999999999,4,3-4,,,
14.265239999999999,5,3-4,,,
14.3319,MOT_mc_stage_color_00,r-flash,,
14.43189,2,3-4,,,
14.43189,3,3-4,,,
14.69853,MOT_mc_stage_color_00,b-flash,,
14.765189999999999,1,3-4,,,
14.765189999999999,2,4-1,,,
14.765189999999999,3,4-1,,,
14.765189999999999,4,4-1,,,
14.765189999999999,5,4-1,,,
15.065159999999999,MOT_mc_stage_color_00,y-flash,,
15.09849,1,j4-1,,,
15.09849,2,j1-2,,,
15.09849,3,j1-2,,,
15.09849,4,j1-2,,,
15.09849,5,j1-2,,,
15.43179,MOT_mc_stage_color_00,r-flash,,
15.43179,1,1-2,,,
15.43179,2,2-3,,,
15.43179,3,2-3,,,
15.43179,4,2-3,,,
15.43179,5,2-3,,,
15.79842,MOT_mc_stage_color_00,b-flash,,
15.79842,1,2-3,,,
15.79842,2,3-4,,,
15.79842,3,3-4,,,
15.79842,4,3-4,,,
15.79842,5,3-4,,,
16.131719999999998,1,3-4,,,
16.131719999999998,2,4-1,,,
16.131719999999998,3,4-1,,,
16.131719999999998,4,4-1,,,
16.131719999999998,5,4-1,,,
16.16505,MOT_mc_stage_color_00,y-flash,,
16.49835,1,4-1,,,
16.49835,2,1-2,,,
16.49835,3,1-2,,,
16.49835,4,1-2,,,
16.49835,5,1-2,,,
16.531679999999998,MOT_mc_stage_color_00,r-flash,,
16.83165,1,1-2,,,
16.83165,2,2-3,,,
16.83165,3,2-3,,,
16.83165,4,2-3,,,
16.83165,5,2-3,,,
16.89831,MOT_mc_stage_color_00,b-flash,,
17.19828,1,2-3,,,
17.19828,2,3-4,,,
17.19828,3,3-4,,,
17.19828,4,3-4,,,
17.19828,5,3-4,,,
17.26494,MOT_mc_stage_color_00,y-flash,,
17.531579999999998,1,3-4,,,
17.531579999999998,2,4-1,,,
17.531579999999998,3,4-1,,,
17.531579999999998,4,4-1,,,
17.531579999999998,5,4-1,,,
17.63157,MOT_mc_stage_color_00,r-flash,,
17.89821,1,4-1,,,
17.89821,2,1-2,,,
17.89821,3,1-2,,,
17.89821,4,1-2,,,
17.89821,5,1-2,,,
17.9982,MOT_mc_stage_color_00,b-flash,,
18.3315,1,j1-2,,,
18.364829999999998,MOT_mc_stage_color_00,y-flash,,
18.39816,2,j2-3,,,
18.46482,5,j2-3,,,
18.53148,4,j2-3,,,
18.59814,3,j2-3,,,
18.73146,MOT_mc_stage_color_00,r-flash,,
18.73146,1,j2-3,,,
18.79812,2,j3-4,,,
18.86478,5,j3-4,,,
18.93144,4,j3-4,,,
18.9981,3,j3-4,,,
19.09809,MOT_mc_stage_color_00,b-flash,,
19.364729999999998,1,3-4,,,
19.364729999999998,2,4-1,,,
19.364729999999998,3,4-1,,,
19.364729999999998,4,4-1,,,
19.364729999999998,5,4-1,,,
19.46472,MOT_mc_stage_color_00,y-flash,,
19.764689999999998,1,4-1,,,
19.764689999999998,2,1-2,,,
19.764689999999998,3,1-2,,,
19.764689999999998,4,1-2,,,
19.764689999999998,5,1-2,,,
19.83135,MOT_mc_stage_color_00,r-flash,,
20.09799,1,1-2,,,
20.09799,2,2-3,,,
20.09799,3,2-3,,,
20.09799,4,2-3,,,
20.09799,5,2-3,,,
20.197979999999998,MOT_mc_stage_color_00,b-flash,,
20.43129,1,2-3,,,
20.43129,2,3-4,,,
20.43129,3,3-4,,,
20.43129,4,3-4,,,
20.43129,5,3-4,,,
20.56461,MOT_mc_stage_color_00,y-flash,,
20.797919999999998,1,3-4,,,
20.797919999999998,2,4-1,,,
20.797919999999998,3,4-1,,,
20.797919999999998,4,4-1,,,
20.797919999999998,5,4-1,,,
20.93124,MOT_mc_stage_color_00,r-flash,,
21.13122,1,4-1,,,
21.13122,2,1-2,,,
21.13122,3,1-2,,,
21.13122,4,1-2,,,
21.13122,5,1-2,,,
21.29787,MOT_mc_stage_color_00,b-flash,,
21.49785,1,1-2,,,
21.49785,2,2-3,,,
21.49785,3,2-3,,,
21.49785,4,2-3,,,
21.49785,5,2-3,,,
21.6645,MOT_mc_stage_color_00,y-flash,,
21.831149999999997,1,2-3,,,
21.831149999999997,2,3-4,,,
21.831149999999997,3,3-4,,,
21.831149999999997,4,3-4,,,
21.831149999999997,5,3-4,,,
22.031129999999997,MOT_mc_stage_color_00,r-flash,,
22.197779999999998,1,3-4,,,
22.197779999999998,2,4-1,,,
22.197779999999998,3,4-1,,,
22.197779999999998,4,4-1,,,
22.197779999999998,5,4-1,,,
22.397759999999998,MOT_mc_stage_color_00,b-flash,,
22.53108,1,4-1,,,
22.53108,2,1-2,,,
22.53108,3,1-2,,,
22.53108,4,1-2,,,
22.53108,5,1-2,,,
22.76439,MOT_mc_stage_color_00,y-flash,,
22.89771,1,1-2,,,
22.89771,2,2-3,,,
22.89771,3,2-3,,,
22.89771,4,2-3,,,
22.89771,5,2-3,,,
23.13102,MOT_mc_stage_color_00,r-flash,,
23.231009999999998,1,2-3,,,
23.231009999999998,2,3-4,,,
23.231009999999998,3,3-4,,,
23.231009999999998,4,3-4,,,
23.231009999999998,5,3-4,,,
23.49765,MOT_mc_stage_color_00,b-flash,,
23.59764,1,j3-4,,,
23.59764,2,j4-1,,,
23.59764,3,j4-1,,,
23.59764,4,j4-1,,,
23.59764,5,j4-1,,,
23.864279999999997,MOT_mc_stage_color_00,y-flash,,
23.96427,1,4-1,,,
23.96427,2,1-2,,,
23.96427,3,1-2,,,
23.96427,4,1-2,,,
23.96427,5,1-2,,,
24.230909999999998,MOT_mc_stage_color_00,r-flash,,
24.3309,1,1-2,,,
24.3309,4,2-3,,,
24.3309,5,2-3,,,
24.464219999999997,2,j2-3,,,
24.464219999999997,3,j2-3,,,
24.59754,MOT_mc_stage_color_00,b-flash,,
24.864179999999998,1,j2-3,,,
24.864179999999998,2,j3-4,,,
24.864179999999998,3,j3-4,,,
24.864179999999998,4,j3-4,,,
24.864179999999998,5,j3-4,,,
24.96417,MOT_mc_stage_color_00,y-flash,,
25.3308,MOT_mc_stage_color_00,r-flash,,
25.43079,1,3-4,,,
25.697429999999997,MOT_mc_stage_color_00,b-flash,,
25.76409,1,4-1,,,
25.76409,4,4-1,,,
25.76409,5,4-1,,,
25.93074,3,w4,,,
25.93074,2,w4,,,
26.064059999999998,MOT_mc_stage_color_00,y-flash,,
26.13072,1,,l1,,
26.13072,2,4-1,l1,,
26.13072,3,4-1,l1,,
26.13072,4,,l1,,
26.13072,5,,l1,,
26.43069,MOT_mc_stage_color_00,r-flash,,
26.43069,1,1-2,,,
26.43069,2,1-2,,,
26.43069,3,1-2,,,
26.43069,4,1-2,,,
26.43069,5,1-2,,,
26.76399,1,j2-3,,,
26.79732,MOT_mc_stage_color_00,b-flash,,
27.097289999999997,2,j2-3,,,
27.097289999999997,3,j2-3,,,
27.097289999999997,4,j2-3,,,
27.097289999999997,5,j2-3,,,
27.16395,MOT_mc_stage_color_00,y-flash,,
27.43059,1,3-4,,,
27.43059,2,3-4,,,
27.43059,3,3-4,,,
27.43059,4,3-4,,,
27.43059,5,3-4,,,
27.53058,MOT_mc_stage_color_00,r-flash,,
27.83055,1,4-1,,,
27.897209999999998,MOT_mc_stage_color_00,b-flash,,
28.16385,1,1-2,,,
28.16385,2,4-1,,,
28.16385,3,4-1,,,
28.26384,MOT_mc_stage_color_00,y-flash,,
28.36383,5,w4,,,
28.36383,4,w4,,,
28.497149999999998,1,2-3,,,
28.497149999999998,4,4-1,,,
28.497149999999998,5,4-1,,,
28.63047,MOT_mc_stage_color_00,r-flash,,
28.83045,1,3-4,,,
28.83045,2,1-2,,,
28.83045,3,1-2,,,
28.83045,4,1-2,,,
28.83045,5,1-2,,,
28.9971,MOT_mc_stage_color_00,b-flash,,
29.19708,1,,lb0,,
29.19708,2,2-3,lb0,,
29.19708,3,2-3,lb0,,
29.19708,4,,lb0,,
29.19708,5,,lb0,,
29.36373,MOT_mc_stage_color_00,y-flash,,
29.56371,1,j4-1,,,
29.56371,2,j3-4,,,
29.56371,3,j3-4,,,
29.56371,4,j2-3,,,
29.56371,5,j2-3,,,
29.730359999999997,MOT_mc_stage_color_00,r-flash,,
29.897009999999998,1,1-2,,,
29.897009999999998,2,4-1,,,
29.897009999999998,3,4-1,,,
29.897009999999998,4,3-4,,,
29.897009999999998,5,3-4,,,
30.096989999999998,MOT_mc_stage_color_00,b-flash,,
30.46362,MOT_mc_stage_color_00,y-flash,,
30.530279999999998,1,2-3,,,
30.530279999999998,2,1-2,,,
30.530279999999998,3,1-2,,,
30.530279999999998,4,4-1,,,
30.530279999999998,5,4-1,,,
30.83025,MOT_mc_stage_color_00,r-flash,,
30.930239999999998,4,1-2,,,
30.930239999999998,5,1-2,,,
31.19688,MOT_mc_stage_color_00,b-flash,,
31.39686,1,3-4,,,
31.39686,2,2-3,l1,,
31.39686,3,2-3,r1,,
31.563509999999997,MOT_mc_stage_color_00,y-flash,,
31.730159999999998,4,2-3,l1,,
31.730159999999998,5,2-3,r1,,
31.930139999999998,MOT_mc_stage_color_00,r-flash,,
32.06346,1,j4-1,,,
32.06346,2,j3-4,,,
32.06346,3,j3-4,,,
32.06346,4,j3-4,,,
32.06346,5,j3-4,,,
32.296769999999995,MOT_mc_stage_color_00,b-flash,,
32.39676,1,1-2,,,
32.663399999999996,MOT_mc_stage_color_00,y-flash,,
32.73006,1,2-3,,,
32.73006,2,4-1,lb0,,
32.73006,3,4-1,rb0,,
32.73006,4,4-1,lb0,,
32.73006,5,4-1,rb0,,
33.03003,MOT_mc_stage_color_00,r-flash,,
33.063359999999996,1,lp3,,,
33.063359999999996,2,lp1,,,
33.063359999999996,3,lp1,,,
33.063359999999996,4,lp1,,,
33.063359999999996,5,lp1,,,
33.39666,MOT_mc_stage_color_00,b-flash,,
33.39666,1,,,,L0
33.39666,2,,,,L20
33.39666,3,,,,L20
33.39666,4,,,,L20
33.39666,5,,,,L20
33.42999,1,3-4,,,
33.42999,2,1-2,,,
33.42999,3,1-2,,,
33.42999,4,1-2,,,
33.42999,5,1-2,,,
33.72996,MOT_mc_bg_black_00,b65-20,,
33.76329,MOT_mc_stage_color_00,y-flash,,
33.76329,2,2-3,,,
33.76329,3,2-3,,,
33.76329,4,2-3,,,
33.76329,5,2-3,,,
33.76329,1,sp4-1,,,
34.09659,2,3-4,,,
34.09659,3,3-4,,,
34.46322,4,3-4,,,
34.46322,5,3-4,,,
34.82985,2,4-1,,,
34.82985,3,4-1,,,
35.19648,1,j1-2,,,
35.19648,4,j4-1,,,
35.19648,5,j4-1,,,
35.26314,MOT_mc_stage_color_00,r-flash,,
35.56311,1,2-3,,,
35.56311,2,1-2,,,
35.56311,3,1-2,,,
35.56311,4,1-2,,,
35.56311,5,1-2,,,
35.59644,MOT_mc_stage_color_00,b-flash,,
36.296369999999996,1,j3-4,,,
36.296369999999996,2,j2-3,,,
36.296369999999996,3,j2-3,,,
36.296369999999996,4,j2-3,,,
36.296369999999996,5,j2-3,,,
36.59634,MOT_mc_stage_color_00,y-flash,,
36.59634,MOT_mc_bg_black_00,b20-65,,
36.663,MOT_mc_light_up_00,l1,,
36.663,MOT_mc_light_center_00,l1,,
36.663,2,,,,L0
36.663,3,,,,L0
36.663,4,,,,L0
36.663,5,,,,L0
36.663,1,lp4,,,
36.663,2,lp3,,,
36.663,3,lp3,,,
36.663,4,lp3,,,
36.663,5,lp3,,,
37.06296,MOT_mc_bg_black_00,b65-80,,
39.09609,1,4-1,,,
39.09609,2,3-4,,,
39.09609,3,3-4,,,
39.09609,4,3-4,,,
39.09609,5,3-4,,,
39.42939,1,lp1,,,
39.42939,2,lp4,,,
39.42939,3,lp4,,,
39.42939,4,lp4,,,
39.42939,5,lp4,,,
41.79582,4,j4-1,,,
41.86248,2,j4-1,,,
41.92914,1,j1-2,,,
41.995799999999996,3,j4-1,,,
42.06246,5,j4-1,,,
42.362429999999996,1,lp2,,,
42.362429999999996,2,lp1,,,
42.362429999999996,3,lp1,,,
42.362429999999996,4,lp1,,,
42.362429999999996,5,lp1,,,
43.76229,4,j1-2,,,
43.76229,5,j1-2,,,
44.028929999999995,2,j1-2,,,
44.028929999999995,3,j1-2,,,
44.3289,1,j2-3,,,
44.6622,1,j3-4,,,
44.6622,2,j2-3,,,
44.6622,3,j2-3,,,
44.6622,4,j2-3,,,
44.6622,5,j2-3,,,
45.02883,1,lp4,,,
45.02883,2,lp3,,,
45.02883,3,lp3,,,
45.02883,4,lp3,,,
45.02883,5,lp3,,,
47.39526,1,j4-1,,,
47.46192,2,3-4,,,
47.46192,3,3-4,,,
47.46192,4,3-4,,,
47.46192,5,3-4,,,
47.56191,MOT_mc_bg_black_00,b80-65,,
47.76189,MOT_mc_stage_color_00,r-flash,,
47.79522,2,,,,D20
47.79522,3,,,,D20
47.79522,4,,,,D20
47.79522,5,,,,D20
47.79522,1,lp1,,,
47.82855,MOT_mc_light_up_00,l3,,
47.82855,MOT_mc_light_center_00,l2,,
48.39516,5,w4,,,
48.39516,4,w4,,,
48.39516,3,w4,,,
48.39516,2,w4,,,
48.9951,1,j1-2,,,
49.361729999999994,1,lp2,,,
50.36163,1,2-3,l1,,
50.39496,2,4-1,,,
50.39496,3,4-1,,,
50.39496,4,4-1,,,
50.39496,5,4-1,,,
51.02823,1,3-4,lb0,,
51.328199999999995,5,w1,,,
51.328199999999995,4,w1,,,
51.328199999999995,3,w1,,,
51.328199999999995,2,w1,,,
51.82815,1,j4-1,,,
52.42809,1,1-2,,,
53.12802,1,j2-3,,,
53.16135,2,1-2,,,
53.16135,3,1-2,,,
53.16135,4,1-2,,,
53.16135,5,1-2,,,
53.46132,1,lp3,,,
54.09459,5,w2,,,
54.09459,4,w2,,,
54.09459,3,w2,,,
54.09459,2,w2,,,
54.594539999999995,1,3-4,,,
55.52778,1,w4,,,
55.92774,1,j4-1,,,
55.96107,2,2-3,,,
55.96107,3,2-3,,,
55.96107,4,2-3,,,
55.96107,5,2-3,,,
56.29437,1,sp1-2,,,
56.89431,5,w3,,,
56.89431,4,w3,,,
56.89431,3,w3,,,
56.89431,2,w3,,,
57.427589999999995,1,j2-3,,,
58.09419,1,j3-4,,,
58.76079,1,j4-1,,,
58.82745,2,3-4,,,
58.82745,3,3-4,,,
58.82745,4,3-4,,,
58.82745,5,3-4,,,
59.027429999999995,MOT_mc_stage_color_00,b-flash,,
59.16075,1,lp1,,,
59.76069,5,w4,,,
59.76069,4,w4,,,
59.76069,3,w4,,,
59.76069,2,w4,,,
60.12732,1,j1-2,,,
60.49395,1,lp2,,,
61.59384,1,2-3,l1,,
61.62717,2,4-1,,,
61.62717,3,4-1,,,
61.62717,4,4-1,,,
61.62717,5,4-1,,,
62.260439999999996,1,3-4,lb0,,
62.56041,5,w1,,,
62.56041,4,w1,,,
62.56041,3,w1,,,
62.56041,2,w1,,,
63.060359999999996,1,j4-1,,,
63.6603,1,1-2,,,
64.39356,1,j2-3,,,
64.42689,2,1-2,,,
64.42689,3,1-2,,,
64.42689,4,1-2,,,
64.42689,5,1-2,,,
64.72686,1,lp3,,,
65.36013,5,w2,,,
65.36013,4,w2,,,
65.36013,3,w2,,,
65.36013,2,w2,,,
65.86008,1,3-4,,,
65.86008,2,2-3,,,
65.86008,3,2-3,,,
65.86008,4,2-3,,,
65.86008,5,2-3,,,
66.79332,5,w3,,,
66.79332,4,w3,,,
66.79332,3,w3,,,
66.79332,2,w3,,,
66.79332,1,w4,,,
67.19328,1,j4-1,,,
67.22661,2,3-4,,,
67.22661,3,3-4,,,
67.22661,4,3-4,,,
67.22661,5,3-4,,,
67.55991,1,sp1-2,,,
68.15984999999999,5,w4,,,
68.15984999999999,4,w4,,,
68.15984999999999,3,w4,,,
68.15984999999999,2,w4,,,
68.69313,1,j2-3,,,
69.35973,1,j3-4,,,
70.09299,1,hj4,,,
70.09299,2,hj4,,,
70.09299,3,hj4,,,
70.09299,4,hj4,,,
70.09299,5,hj4,,,
70.3263,MOT_mc_stage_color_00,y-flash,,
70.39296,MOT_mc_bg_black_00,b65-45,,
70.62626999999999,1,j4-1,,,
70.62626999999999,2,j4-1,,,
70.62626999999999,3,j4-1,,,
70.62626999999999,4,j4-1,,,
70.62626999999999,5,j4-1,,,
70.99289999999999,1,1-2,,,
71.3262,2,1-2,,,
71.3262,3,1-2,,,
71.69283,5,w1,,,
71.69283,4,w1,,,
71.69283,MOT_mc_stage_color_00,r-flash,,
71.72616,1,2-3,r1,,
72.19278,1,lp3,,,
72.19278,2,,r1,,
72.19278,3,,r1,,
72.25944,3,w2,,,
72.25944,2,w2,,,
72.55941,2,2-3,,,
72.55941,3,2-3,,,
72.55941,4,,r1,,
72.55941,5,,r1,,
72.89271,1,3-4,,,
72.89271,2,3-4,,,
72.89271,3,3-4,,,
73.25934,1,lp4,,,
73.25934,4,1-2,,,
73.25934,5,1-2,,,
73.6593,4,2-3,,,
73.6593,5,2-3,,,
73.82594999999999,3,w4,,,
73.82594999999999,2,w4,,,
74.12592,1,j4-1,,,
74.12592,2,j4-1,,,
74.12592,3,j4-1,,,
74.12592,4,j3-4,,,
74.12592,5,j3-4,,,
74.72586,1,1-2,,,
74.72586,2,1-2,rb0,,
74.72586,3,1-2,r2,,
74.72586,4,4-1,rb0,,
74.72586,5,4-1,r2,,
75.09249,1,lp2,,,
75.09249,2,lp2,,,
75.09249,3,lp2,,,
75.09249,4,lp1,,,
75.09249,5,lp1,,,
76.09239,1,2-3,,,
76.09239,2,2-3,,,
76.09239,3,2-3,,,
76.09239,4,1-2,,,
76.09239,5,1-2,,,
76.45902,1,j3-4,,,
76.45902,2,j3-4,,,
76.45902,3,j3-4,,,
76.45902,4,j2-3,,,
76.45902,5,j2-3,,,
76.69233,MOT_mc_stage_color_00,b-flash,,
76.85898,1,lp4,,,
76.85898,2,lp4,,,
76.85898,3,lp4,,,
76.85898,4,lp3,,,
76.85898,5,lp3,,,
77.79222,1,4-1,,,
77.79222,2,4-1,,,
77.79222,3,4-1,,,
77.79222,4,3-4,,,
77.79222,5,3-4,,,
78.55881,1,1-2,,,
78.55881,2,1-2,,,
78.55881,3,1-2,,,
78.55881,4,4-1,,,
78.55881,5,4-1,,,
79.25874,1,2-3,,,
79.25874,2,2-3,,,
79.25874,3,2-3,,,
79.25874,4,1-2,,,
79.25874,5,1-2,,,
79.82535,1,3-4,rb0,,
79.82535,2,3-4,l1,,
79.82535,3,3-4,rb1,,
79.82535,4,2-3,l1,,
79.82535,5,2-3,rb1,,
80.19198,1,lp4,,,
80.19198,2,lp4,,,
80.19198,3,lp4,,,
80.19198,4,lp3,,,
80.19198,5,lp3,,,
81.9918,1,4-1,,,
81.9918,2,4-1,,,
81.9918,3,4-1,,,
81.9918,4,3-4,,,
81.9918,5,3-4,,,
82.25844,MOT_mc_stage_color_00,y-flash,,
82.32509999999999,1,1-2,,,
82.62507,2,1-2,lb0,,
82.62507,3,1-2,rb0,,
82.92504,5,w4,,,
82.92504,4,w4,,,
82.95837,4,4-1,lb0,,
82.95837,5,4-1,rb0,,
83.25833999999999,1,w2,,,
83.42499,1,j2-3,,,
83.42499,2,j2-3,,,
83.42499,3,j2-3,,,
83.42499,4,j1-2,,,
83.42499,5,j1-2,,,
83.75829,1,lp3,,,
83.75829,2,lp3,,,
83.75829,3,lp3,,,
83.75829,4,lp2,,,
83.75829,5,lp2,,,
84.89151,1,j3-4,,,
85.12482,MOT_mc_stage_color_00,r-flash,,
85.19148,2,3-4,,,
85.19148,3,3-4,,,
85.52477999999999,4,2-3,,,
85.52477999999999,5,2-3,,,
85.89141,2,4-1,,,
85.89141,4,3-4,,,
85.95806999999999,1,w4,,,
86.02472999999999,1,4-1,,,
86.12472,3,w4,,,
86.19138,3,4-1,,,
86.19138,5,3-4,,,
86.52467999999999,1,j1-2,,,
86.82464999999999,4,w4,,,
86.82464999999999,2,w1,,,
86.9913,1,2-3,,,
86.9913,2,1-2,,,
86.9913,3,1-2,,,
86.9913,4,4-1,,,
86.9913,5,4-1,,,
87.25793999999999,MOT_mc_stage_color_00,b-flash,,
87.29127,1,lp3,,,
87.29127,2,lp2,,,
87.29127,3,lp2,,,
87.29127,4,lp1,,,
87.29127,5,lp1,,,
88.52448,1,3-4,,,
88.52448,2,2-3,,,
88.52448,3,2-3,,,
88.52448,4,1-2,,,
88.52448,5,1-2,,,
89.19108,1,4-1,,,
89.19108,2,3-4,,,
89.19108,3,3-4,,,
89.19108,4,2-3,,,
89.19108,5,2-3,,,
89.82435,1,j1-2,,,
89.82435,2,j4-1,,,
89.82435,3,j4-1,,,
89.82435,4,j3-4,,,
89.82435,5,j3-4,,,
90.09098999999999,MOT_mc_stage_color_00,y-flash,,
90.15764999999999,1,lp2,,,
90.15764999999999,2,lp1,,,
90.15764999999999,3,lp1,,,
90.15764999999999,4,lp4,,,
90.15764999999999,5,lp4,,,
91.22421,1,2-3,,,
91.22421,2,1-2,,,
91.22421,3,1-2,,,
91.22421,4,4-1,,,
91.22421,5,4-1,,,
91.45752,MOT_mc_stage_color_00,r-flash,,
91.55751,MOT_mc_light_up_00,l1,,
91.55751,MOT_mc_light_center_00,l1,,
91.59084,1,hj3,,,
91.59084,2,hj2,,,
91.59084,3,hj2,,,
91.59084,4,hj1,,,
91.59084,5,hj1,,,
92.15745,1,sj3,,,
92.15745,2,sj2,,,
92.15745,3,sj2,,,
92.15745,4,sj1,,,
92.15745,5,sj1,,,
92.59074,1,3-4,,,
92.62406999999999,2,2-3,,,
92.62406999999999,3,2-3,,,
92.62406999999999,4,1-2,,,
92.62406999999999,5,1-2,,,
92.85737999999999,MOT_mc_bg_black_00,b45-20,,
92.89071,MOT_mc_stage_color_00,y-flash,,
92.89071,MOT_mc_light_up_00,l4,,
92.89071,MOT_mc_light_center_00,l3,,
92.92403999999999,1,j4-1,,,
92.95737,2,,,,L0
92.95737,3,,,,L0
92.95737,4,,,,L0
92.95737,5,,,,L0
92.95737,2,3-4,,,
92.95737,3,3-4,,,
92.95737,4,2-3,,,
92.95737,5,2-3,,,
93.25734,MOT_mc_stage_color_00,r-flash,,
93.29066999999999,1,1-2,,,
93.324,2,4-1,,,
93.324,3,4-1,,,
93.324,4,3-4,,,
93.324,5,3-4,,,
93.62397,MOT_mc_stage_color_00,b-flash,,
93.62397,1,lp2,,,
93.9906,1,j2-3,,,
94.02393,2,j1-2,,,
94.02393,3,j1-2,,,
94.02393,4,j4-1,,,
94.02393,5,j4-1,,,
94.29057,MOT_mc_stage_color_00,y-flash,,
94.3239,1,j3-4,,,
94.35723,2,2-3,,,
94.35723,3,2-3,,,
94.35723,4,1-2,,,
94.35723,5,1-2,,,
94.65719999999999,MOT_mc_stage_color_00,r-flash,,
94.69053,1,4-1,,,
94.72386,2,3-4,,,
94.72386,3,3-4,,,
94.72386,4,2-3,,,
94.72386,5,2-3,,,
95.02382999999999,MOT_mc_stage_color_00,b-flash,,
95.02382999999999,1,lp1,,,
95.39045999999999,1,j1-2,,,
95.6571,5,w3,,,
95.6571,4,w3,,,
