0.03333,MOT_mc_bg_black_00,seat100-0,,
17.564909999999998,4,lp1,,
17.564909999999998,5,lp1,,
17.564909999999998,1,3-4,,
17.564909999999998,2,3-4,,
17.9982,1,sj4,,
17.9982,2,sj4,,
18.46482,1,sj4,,
18.46482,2,sj4,,
18.89811,1,j4-1,,
18.89811,2,j4-1,,
18.93144,3,1-2,,
18.93144,4,1-2,,
18.93144,5,1-2,,
19.3314,3,lp2,,
19.3314,4,lp2,,
19.3314,5,lp2,,
19.3314,1,lp1,,
19.3314,2,lp1,,
19.798019999999998,1,1-2,,
19.798019999999998,2,1-2,,
20.164649999999998,1,lp2,,
20.164649999999998,2,lp2,,
20.6646,3,2-3,,
20.6646,4,2-3,,
20.6646,5,2-3,,
20.6646,1,2-3,,
20.6646,2,2-3,,
21.06456,3,lp3,,
21.06456,4,lp3,,
21.06456,5,lp3,,
21.06456,1,3-4,,
21.06456,2,3-4,,
21.49785,1,j4-1,,
21.49785,2,j4-1,,
21.93114,1,lp1,,
21.93114,2,lp1,,
22.431089999999998,1,1-2,,
22.431089999999998,2,1-2,,
22.797719999999998,MOT_mc_stage_color_00,b-flash,,
22.86438,MOT_mc_light_center_00,l1,,
22.86438,MOT_mc_light_up_00,stay,,
22.86438,MOT_mc_light_under_00,l1,,
22.86438,MOT_mc_speaker_00,w1,,
22.86438,1,lp2,,
22.86438,2,lp2,,
22.93104,MOT_mc_bg_black_00,b45-80,,
25.96407,3,3-4,,
25.96407,4,3-4,,
25.96407,5,3-4,,
25.96407,1,,,f2
25.96407,2,,,b0
26.36403,1,j2-3,,
26.36403,2,w2,,
26.56401,MOT_mc_stage_color_00,b-r,,
26.79732,1,lp3,,
26.897309999999997,5,w4,,
26.897309999999997,4,w4,,
26.897309999999997,3,w4,,
27.663899999999998,1,j3-4,,
28.497149999999998,1,j4-1,,
28.9971,1,1-2,,
29.43039,1,2-3,,
29.86368,1,lp3,,
31.19688,1,3-4,,
31.63017,1,lp4,,
32.53008,1,4-1,,
33.03003,1,,,b1
33.03003,2,,,f1
33.42999,3,j4-1,,
33.42999,4,j4-1,,
33.42999,5,j4-1,,
33.42999,2,j2-3,,
33.42999,1,w1,,
33.863279999999996,2,lp3,,
34.49655,5,w1,,
34.49655,4,w1,,
34.49655,3,w1,,
34.729859999999995,2,j3-4,,
35.56311,2,j4-1,,
36.06306,2,1-2,,
36.49635,2,2-3,,
36.92964,2,lp3,,
38.26284,3,1-2,,
38.26284,4,1-2,,
38.26284,5,1-2,,
38.26284,2,3-4,,
38.69613,3,lp2,,
38.69613,4,lp2,,
38.69613,5,lp2,,
38.69613,2,lp4,,
38.69613,1,j1-2,,
39.09609,1,sj2,,
39.596039999999995,1,w2,,
39.62937,2,4-1,,
39.62937,1,2-3,,
40.06266,MOT_mc_stage_color_00,r-y,,
40.06266,MOT_mc_bg_black_00,b80-65,,
40.06266,3,j2-3,,
40.06266,4,j2-3,,
40.06266,5,j2-3,,
40.06266,2,j1-2,,f2
40.06266,1,j3-4,,
40.46262,MOT_mc_light_up_00,l1,,
40.46262,2,j2-3,,
40.46262,1,lp4,,
40.92924,2,3-4,,
41.12922,5,w3,,
41.12922,4,w3,,
41.12922,3,w3,,
41.29587,2,lp4,,
41.86248,3,3-4,,
41.86248,4,3-4,,
41.86248,5,3-4,,
41.86248,1,4-1,,f2
42.26244,1,lp1,,
42.72906,1,1-2,,
42.795719999999996,5,w4,,
42.795719999999996,4,w4,,
42.795719999999996,3,w4,,
43.09569,1,j2-3,,
43.49565,1,lp3,,
43.595639999999996,3,4-1,,
43.595639999999996,4,4-1,,
43.595639999999996,5,4-1,,
43.595639999999996,2,j4-1,,
43.995599999999996,2,1-2,,
44.395559999999996,2,sj2,,
44.52888,5,w1,,
44.52888,4,w1,,
44.52888,3,w1,,
44.828849999999996,2,sj2,,
45.262139999999995,2,lp2,,
45.39546,1,j3-4,,
45.42879,3,1-2,,
45.42879,4,1-2,,
45.42879,5,1-2,,
45.79542,3,lp2,,
45.79542,4,lp2,,
45.79542,5,lp2,,
45.79542,1,4-1,,
46.19538,1,sj1,,
46.62867,1,sj1,,
47.06196,1,lp1,,
47.16195,3,j2-3,,
47.16195,4,j2-3,,
47.16195,5,j2-3,,
47.16195,2,j2-3,,
47.56191,2,3-4,,
47.96187,2,sj4,,
48.22851,5,w3,,
48.22851,4,w3,,
48.22851,3,w3,,
48.39516,2,sj4,,
48.82845,2,lp4,,
48.928439999999995,3,j3-4,,
48.928439999999995,4,j3-4,,
48.928439999999995,5,j3-4,,
48.928439999999995,1,j1-2,,
49.328399999999995,1,2-3,,
49.728359999999995,1,sj3,,
49.995,5,w4,,
49.995,4,w4,,
49.995,3,w4,,
50.161649999999995,1,sj3,,
50.29497,2,4-1,,
50.59494,2,sj1,,
50.59494,1,lp3,,
50.69493,3,4-1,,
50.69493,4,4-1,,
50.69493,5,4-1,,
50.9949,2,lp1,,
51.02823,3,lp1,,
51.02823,4,lp1,,
51.02823,5,lp1,,
51.42819,2,,,b1
51.86148,2,,,f2
52.29477,2,sp1-2,,
52.928039999999996,2,sj2,,
53.26134,MOT_mc_stage_color_00,y-r,,
53.26134,MOT_mc_bg_black_00,b65-80,,
53.294669999999996,2,2-3,,
53.6613,MOT_mc_special_02,sp2_colors01,,
53.6613,2,lp3,,
54.3279,3,1-2,,
54.3279,4,1-2,,
54.3279,5,1-2,,
54.3279,1,j3-4,,
55.19448,1,,l1,
55.26114,5,w2,,
55.26114,4,w2,,
55.26114,3,w2,,
55.394459999999995,1,w4,,
56.06106,1,,l2,
56.42769,1,4-1,,
56.72766,1,jlp1,,
57.59424,3,2-3,,
57.59424,4,2-3,,
57.59424,5,2-3,,
57.72756,MOT_mc_special_01,sp1_colors02,,
57.72756,2,,r1,
57.894209999999994,MOT_mc_speaker_00,w2,,
57.9942,MOT_mc_bg_black_00,b80-45,,
58.09419,2,sj3,,
58.09419,1,1-2,,
58.49415,1,lp2,,
58.49415,2,lp3,,
58.52748,5,w3,,
58.52748,4,w3,,
58.52748,3,w3,,
58.694129999999994,2,,r2,
59.22741,3,j3-4,,
59.22741,4,j3-4,,
59.22741,5,j3-4,,
59.22741,1,j2-3,,
59.22741,2,j3-4,,
59.59404,3,lp4,,
59.59404,4,lp4,,
59.59404,5,lp4,,
59.59404,1,lp3,,
59.59404,2,lp4,,
60.46062,1,3-4,lwb0,
60.46062,2,4-1,rwb0,
60.52728,3,4-1,,
60.52728,4,4-1,,
60.52728,5,4-1,,
60.89391,MOT_mc_bg_black_00,b45-20,,
60.89391,1,hj4,,
60.89391,2,hj1,,
60.89391,3,hj1,,
60.89391,4,hj1,,
60.89391,5,hj1,,
61.527179999999994,MOT_mc_stage_color_00,b-flash,,
61.59384,MOT_mc_light_center_00,l2,,
61.59384,MOT_mc_light_up_00,l3,,
61.59384,MOT_mc_light_under_00,l2,,
61.59384,MOT_mc_speaker_00,w3,,
61.59384,1,4-1,,
61.59384,2,1-2,,
61.960469999999994,1,1-2,,
61.960469999999994,2,2-3,,
62.12712,5,w1,,
62.12712,4,w1,,
62.12712,3,w1,,
62.260439999999996,1,lp2,l1,
62.260439999999996,2,lp3,l1,
62.260439999999996,3,lp1,l1,
62.260439999999996,4,lp1,l1,
62.260439999999996,5,lp1,l1,
62.660399999999996,1,,lb0,
62.660399999999996,2,,lb0,
62.660399999999996,3,,lb0,
62.660399999999996,4,,lb0,
62.660399999999996,5,,lb0,
63.060359999999996,1,,r1,
63.060359999999996,2,,r1,
63.060359999999996,3,,r1,
63.060359999999996,4,,r1,
63.060359999999996,5,,r1,
63.526979999999995,1,,rb0,
63.526979999999995,2,,rb0,
63.526979999999995,3,,rb0,
63.526979999999995,4,,rb0,
63.526979999999995,5,,rb0,
63.82695,3,1-2,,
63.82695,4,1-2,,
63.82695,5,1-2,,
64.22691,3,lp2,,
64.22691,4,lp2,,
64.22691,5,lp2,,
64.22691,1,2-3,,
64.22691,2,3-4,,
64.6602,1,jlp3,,
64.6602,2,jlp4,,
65.6601,3,2-3,,
65.6601,4,2-3,,
65.6601,5,2-3,,
66.39336,3,j3-4,,
66.39336,4,j3-4,,
66.39336,5,j3-4,,
66.42669,1,3-4,,
66.42669,2,4-1,,
66.82665,3,lp4,,
66.82665,4,lp4,,
66.82665,5,lp4,,
66.82665,1,4-1,,
66.82665,2,1-2,,
67.25994,1,sj1,,
67.25994,2,sj2,,
67.72655999999999,1,sj1,,
67.72655999999999,2,sj2,,
68.15984999999999,1,1-2,,
68.15984999999999,2,j2-3,,
68.19318,3,4-1,,
68.19318,4,4-1,,
68.19318,5,4-1,,
68.59313999999999,3,lp1,,
68.59313999999999,4,lp1,,
68.59313999999999,5,lp1,,
68.59313999999999,1,lp2,,
68.59313999999999,2,sj3,,
69.02642999999999,2,lp3,,
69.92634,3,1-2,,
69.92634,4,1-2,,
69.92634,5,1-2,,
69.92634,1,2-3,,
69.92634,2,sj3,,
70.3263,3,lp2,,
70.3263,4,lp2,,
70.3263,5,lp2,,
70.3263,1,lp3,,
70.3263,2,3-4,,
70.75959,2,j4-1,,
71.19288,2,lp1,,
71.69283,2,1-2,,
72.12612,2,lp2,,
73.12602,1,3-4,,
73.12602,2,2-3,,
73.12602,3,2-3,,
73.12602,4,2-3,,
73.12602,5,2-3,,
73.49265,1,j4-1,,
73.49265,2,j3-4,,
73.49265,3,j3-4,,
73.49265,4,j3-4,,
73.49265,5,j3-4,,
73.89260999999999,1,lp1,,
73.89260999999999,2,lp4,,
73.89260999999999,3,lp4,,
73.89260999999999,4,lp4,,
73.89260999999999,5,lp4,,
74.72586,1,1-2,,
74.72586,2,4-1,,
74.72586,3,4-1,,
74.72586,4,4-1,,
74.72586,5,4-1,,
75.09249,1,hj2,,
75.09249,2,hj1,,
75.09249,3,hj1,,
75.09249,4,hj1,,
75.09249,5,hj1,,
75.62577,1,sj2,,
75.62577,2,sj1,,
75.62577,3,sj1,,
75.62577,4,sj1,,
75.62577,5,sj1,,
76.12572,5,w1,,
76.12572,4,w1,,
76.12572,3,w1,,
76.12572,2,w1,,
76.12572,1,j2-3,,
76.12572,2,j1-2,,
76.12572,3,j1-2,,
76.12572,4,j1-2,,
76.12572,5,j1-2,,
76.52568,1,lp3,,
76.52568,2,lp2,,
76.52568,3,lp2,,
76.52568,4,lp2,,
76.52568,5,lp2,,
77.12562,1,sj3,,
77.12562,2,sj2,,
77.12562,3,sj2,,
77.12562,4,sj2,,
77.12562,5,sj2,,
77.49225,1,sj3,,
77.49225,2,sj2,,
77.49225,3,sj2,,
77.49225,4,sj2,,
77.49225,5,sj2,,
77.79222,1,3-4,,
77.79222,2,2-3,,
77.79222,3,2-3,,
77.79222,4,2-3,,
77.79222,5,2-3,,
78.25883999999999,1,4-1,,
78.25883999999999,2,3-4,,
78.25883999999999,3,3-4,,
78.25883999999999,4,3-4,,
78.25883999999999,5,3-4,,
78.92544,1,lp1,r1,
78.92544,2,lp4,r1,
78.92544,3,lp4,r1,
78.92544,4,lp4,r1,
78.92544,5,lp4,r1,
79.19207999999999,1,1-2,,
79.19207999999999,2,4-1,,
79.19207999999999,3,4-1,,
79.19207999999999,4,4-1,,
79.19207999999999,5,4-1,,
79.52538,1,lp2,,
79.52538,2,lp1,,
79.52538,3,lp1,,
79.52538,4,lp1,,
79.52538,5,lp1,,
79.79202,1,,rb0,
79.79202,2,,rb0,
79.79202,3,,rb0,
79.79202,4,,rb0,
79.79202,5,,rb0,
80.02533,1,2-3,,
80.02533,2,1-2,,
80.02533,3,1-2,,
80.02533,4,1-2,,
80.02533,5,1-2,,
80.35862999999999,1,lp3,,
80.35862999999999,2,lp2,,
80.35862999999999,3,lp2,,
80.35862999999999,4,lp2,,
80.35862999999999,5,lp2,,
80.69193,1,,l1,
80.69193,2,,l1,
80.69193,3,,l1,
80.69193,4,,l1,
80.69193,5,,l1,
80.95857,1,3-4,,
80.95857,2,2-3,,
80.95857,3,2-3,,
80.95857,4,2-3,,
80.95857,5,2-3,,
81.52517999999999,1,,lb0,
81.52517999999999,2,,lb0,
81.52517999999999,3,,lb0,
81.52517999999999,4,,lb0,
81.52517999999999,5,,lb0,
81.79182,4,j3-4,,
81.82515,2,j3-4,,
81.85848,3,j3-4,,
81.89180999999999,5,w3,,
81.89180999999999,1,j4-1,,
81.92514,5,j3-4,,
82.35843,1,j1-2,,
82.35843,2,j4-1,,
82.35843,3,j4-1,,
82.35843,4,j4-1,,
82.35843,5,j4-1,,
82.72506,1,2-3,,
83.02503,1,sj3,,
83.35833,1,lp3,,
83.42499,5,w1,,
83.42499,4,w1,,
83.42499,3,w1,,
83.42499,2,w1,,
84.15825,1,sj3,,
84.59154,1,3-4,,
85.05816,1,4-1,,
85.42479,1,sj1,,
85.75809,1,hj1,,
86.35803,1,sj1,,
86.35803,2,sj1,,
86.35803,3,sj1,,
86.35803,4,sj1,,
86.35803,5,sj1,,
86.69133,1,lp1,,
86.69133,2,lp1,,
86.69133,3,lp1,,
86.69133,4,lp1,,
86.69133,5,lp1,,
87.6579,1,1-2,,
88.52448,1,sj2,,
88.52448,2,sj1,,
88.52448,3,sj1,,
88.52448,4,sj1,,
88.52448,5,sj1,,
89.02443,5,w1,,
89.02443,4,w1,,
89.02443,3,w1,,
89.02443,2,w1,,
89.02443,1,w2,,
89.09109,1,hj2,,
89.09109,2,hj1,,
89.09109,3,hj1,,
89.09109,4,hj1,,
89.09109,5,hj1,,
89.72435999999999,MOT_mc_stage_color_00,b-flash,,
89.72435999999999,MOT_mc_light_up_00,l4,,
89.79101999999999,MOT_mc_speaker_00,w4,,
89.79101999999999,1,2-3,,
89.79101999999999,2,1-2,,
90.15764999999999,1,3-4,,
90.15764999999999,2,2-3,,
90.3243,5,w1,,
90.3243,4,w1,,
90.3243,3,w1,,
90.45761999999999,1,lp4,l1,
90.45761999999999,2,lp3,l1,
90.45761999999999,3,lp1,l1,
90.45761999999999,4,lp1,l1,
90.45761999999999,5,lp1,l1,
90.85758,1,,lb0,
90.85758,2,,lb0,
90.85758,3,,lb0,
90.85758,4,,lb0,
90.85758,5,,lb0,
91.25753999999999,1,,r1,
91.25753999999999,2,,r1,
91.25753999999999,3,,r1,
91.25753999999999,4,,r1,
91.25753999999999,5,,r1,
91.72416,1,,rb0,
91.72416,2,,rb0,
91.72416,3,,rb0,
91.72416,4,,rb0,
91.72416,5,,rb0,
92.02413,3,1-2,,
92.02413,4,1-2,,
92.02413,5,1-2,,
92.42408999999999,3,lp2,,
92.42408999999999,4,lp2,,
92.42408999999999,5,lp2,,
92.42408999999999,1,4-1,,
92.42408999999999,2,3-4,,
92.85737999999999,1,jlp1,,
92.85737999999999,2,jlp4,,
93.79061999999999,3,2-3,,
93.79061999999999,4,2-3,,
93.79061999999999,5,2-3,,
94.59053999999999,3,j3-4,,
94.59053999999999,4,j3-4,,
94.59053999999999,5,j3-4,,
94.62387,1,1-2,,
94.62387,2,4-1,,
95.02382999999999,3,lp4,,
95.02382999999999,4,lp4,,
95.02382999999999,5,lp4,,
95.02382999999999,1,2-3,,
95.02382999999999,2,1-2,,
95.45711999999999,1,sj3,,
95.45711999999999,2,sj2,,
95.92374,1,sj3,,
95.92374,2,sj2,,
96.35703,1,3-4,,
96.35703,2,j2-3,,
96.39036,3,4-1,,
96.39036,4,4-1,,
96.39036,5,4-1,,
96.79032,3,lp1,,
96.79032,4,lp1,,
96.79032,5,lp1,,
96.79032,1,lp4,,
96.79032,2,sj3,,
97.19028,2,lp3,,
98.12352,3,1-2,,
98.12352,4,1-2,,
98.12352,5,1-2,,
98.12352,1,4-1,,
98.12352,2,sj3,,
98.52347999999999,3,lp2,,
98.52347999999999,4,lp2,,
98.52347999999999,5,lp2,,
98.52347999999999,1,lp1,,
98.52347999999999,2,3-4,,
98.95676999999999,2,j4-1,,
99.39005999999999,2,lp1,,
99.89000999999999,2,1-2,,
100.32329999999999,2,lp2,,
101.3232,1,1-2,,
101.3232,2,2-3,,
101.3232,3,2-3,,
101.3232,4,2-3,,
101.3232,5,2-3,,
101.68983,1,j2-3,,
101.68983,2,j3-4,,
101.68983,3,j3-4,,
101.68983,4,j3-4,,
101.68983,5,j3-4,,
102.08979,1,lp3,,
102.08979,2,lp4,,
102.08979,3,lp4,,
102.08979,4,lp4,,
102.08979,5,lp4,,
102.92304,1,3-4,,
102.92304,2,4-1,,
102.92304,3,4-1,,
102.92304,4,4-1,,
102.92304,5,4-1,,
103.28967,1,hj4,,
103.28967,2,hj1,,
103.28967,3,hj1,,
103.28967,4,hj1,,
103.28967,5,hj1,,
103.75628999999999,MOT_mc_stage_color_00,b-flash,,
103.82294999999999,1,sj4,,
103.82294999999999,2,sj1,,
103.82294999999999,3,sj1,,
103.82294999999999,4,sj1,,
103.82294999999999,5,sj1,,
104.32289999999999,5,w1,,
104.32289999999999,4,w1,,
104.32289999999999,3,w1,,
104.32289999999999,2,w1,,
104.32289999999999,1,j4-1,,
104.32289999999999,2,j1-2,,
104.32289999999999,3,j1-2,,
104.32289999999999,4,j1-2,,
104.32289999999999,5,j1-2,,
104.72286,1,lp1,,
104.72286,2,lp2,,
104.72286,3,lp2,,
104.72286,4,lp2,,
104.72286,5,lp2,,
105.3228,1,sj1,,
105.3228,2,sj2,,
105.3228,3,sj2,,
105.3228,4,sj2,,
105.3228,5,sj2,,
105.68943,1,sj1,,
105.68943,2,sj2,,
105.68943,3,sj2,,
105.68943,4,sj2,,
105.68943,5,sj2,,
105.98939999999999,1,1-2,,
105.98939999999999,2,2-3,,
105.98939999999999,3,2-3,,
105.98939999999999,4,2-3,,
105.98939999999999,5,2-3,,
106.45602,1,2-3,,
106.45602,2,3-4,,
106.45602,3,3-4,,
106.45602,4,3-4,,
106.45602,5,3-4,,
107.12262,1,lp3,r1,
107.12262,2,lp4,r1,
107.12262,3,lp4,r1,
107.12262,4,lp4,r1,
107.12262,5,lp4,r1,
107.38926,1,3-4,,
107.38926,2,4-1,,
107.38926,3,4-1,,
107.38926,4,4-1,,
107.38926,5,4-1,,
107.72256,1,lp4,,
107.72256,2,lp1,,
107.72256,3,lp1,,
107.72256,4,lp1,,
107.72256,5,lp1,,
107.9892,1,,rb0,
107.9892,2,,rb0,
107.9892,3,,rb0,
107.9892,4,,rb0,
107.9892,5,,rb0,
108.22251,1,4-1,,
108.22251,2,1-2,,
108.22251,3,1-2,,
108.22251,4,1-2,,
108.22251,5,1-2,,
108.55581,1,lp1,,
108.55581,2,lp2,,
108.55581,3,lp2,,
108.55581,4,lp2,,
108.55581,5,lp2,,
108.88910999999999,1,,l1,
108.88910999999999,2,,l1,
108.88910999999999,3,,l1,
108.88910999999999,4,,l1,
108.88910999999999,5,,l1,
109.15575,1,1-2,,
109.15575,2,2-3,,
109.15575,3,2-3,,
109.15575,4,2-3,,
109.15575,5,2-3,,
109.72236,1,,lb0,
109.72236,2,,lb0,
109.72236,3,,lb0,
109.72236,4,,lb0,
109.72236,5,,lb0,
109.98899999999999,4,j3-4,,
110.02233,2,j3-4,,
110.05565999999999,3,j3-4,,
110.08899,5,w3,,
110.08899,1,j2-3,,
110.12232,5,j3-4,,
110.55561,1,j3-4,,
110.55561,2,j4-1,,
110.55561,3,j4-1,,
110.55561,4,j4-1,,
110.55561,5,j4-1,,
110.92223999999999,1,4-1,,
110.92223999999999,2,1-2,,
111.22220999999999,1,sj1,,
111.22220999999999,2,sj2,,
111.55551,1,lp1,,
111.55551,2,lp2,,
111.62217,5,w1,,
111.62217,4,w1,,
111.62217,3,w1,,
112.35543,1,sj1,,
112.35543,2,sj2,,
112.35543,3,sj1,,
112.35543,4,sj1,,
112.35543,5,sj1,,
112.78872,1,1-2,,
112.78872,2,2-3,,
112.78872,3,1-2,,
112.78872,4,1-2,,
112.78872,5,1-2,,
113.25533999999999,1,2-3,,
113.25533999999999,2,3-4,,
113.62196999999999,1,sj3,,
113.62196999999999,2,sj4,,
113.62196999999999,3,sj2,,
113.62196999999999,4,sj2,,
113.62196999999999,5,sj2,,
113.95527,1,sp3-4,,
113.95527,2,sp4-1,,
113.95527,3,sp2-3,,
113.95527,4,sp2-3,,
113.95527,5,sp2-3,,
115.52177999999999,1,sj4,,
115.52177999999999,2,sj1,,
115.52177999999999,3,sj3,,
115.52177999999999,4,sj3,,
115.52177999999999,5,sj3,,
115.85508,1,lp4,,
115.85508,2,lp1,,
115.85508,3,lp3,,
115.85508,4,lp3,,
115.85508,5,lp3,,
116.75498999999999,1,4-1,,
116.75498999999999,2,1-2,,
116.75498999999999,3,3-4,,
116.75498999999999,4,3-4,,
116.75498999999999,5,3-4,,
117.12162,1,lp1,,
117.12162,2,lp2,,
117.12162,3,lp4,,
117.12162,4,lp4,,
117.12162,5,lp4,,
117.55490999999999,4,j4-1,,
117.55490999999999,5,j4-1,,
117.58824,2,j2-3,,
117.58824,1,j1-2,,
117.6549,3,j4-1,,
118.42148999999999,4,j1-2,,
118.42148999999999,5,j1-2,,
118.45482,2,j3-4,,
118.45482,1,j2-3,,
118.48814999999999,3,j1-2,,
118.88811,1,3-4,,
118.88811,2,4-1,,
118.88811,3,2-3,,
118.88811,4,2-3,,
118.88811,5,2-3,,
119.15474999999999,1,lp4,,
119.15474999999999,2,lp1,,
119.15474999999999,3,lp3,,
119.15474999999999,4,lp3,,
119.15474999999999,5,lp3,,
119.58803999999999,1,hj4,,
119.58803999999999,2,hj1,,
119.58803999999999,3,hj3,,
119.58803999999999,4,hj3,,
119.58803999999999,5,hj3,,
120.15464999999999,1,sj4,,
120.15464999999999,2,sj1,,
120.15464999999999,3,sj3,,
120.15464999999999,4,sj3,,
120.15464999999999,5,sj3,,
120.55461,1,lp4,,
120.55461,2,lp1,,
120.55461,3,lp3,,
120.55461,4,lp3,,
120.55461,5,lp3,,
121.15455,1,4-1,,
121.15455,2,1-2,,
121.15455,3,3-4,,
121.15455,4,3-4,,
121.15455,5,3-4,,
121.48785,1,lp1,,
121.48785,2,lp2,,
121.48785,3,lp4,,
121.48785,4,lp4,,
121.48785,5,lp4,,
122.88771,1,j1-2,,
122.88771,2,j2-3,,
122.88771,3,j4-1,,
122.88771,4,j4-1,,
122.88771,5,j4-1,,
123.25434,1,lp2,,
123.25434,2,lp3,,
123.25434,3,lp1,,
123.25434,4,lp1,,
123.25434,5,lp1,,
123.78761999999999,4,j1-2,,
123.92093999999999,2,j3-4,,
124.05426,3,j1-2,,
124.18758,1,j2-3,,
124.3209,5,j1-2,,
124.55421,4,j2-3,,
124.58753999999999,2,j4-1,,
124.62087,3,j2-3,,
124.65419999999999,1,j3-4,,
124.68753,5,j2-3,,
124.88750999999999,MOT_mc_stage_color_00,r-flash,,
124.95416999999999,MOT_mc_light_under_00,l1,,
124.9875,MOT_mc_bg_black_00,b20-65,,
124.9875,MOT_mc_light_center_00,l1,,
124.9875,MOT_mc_light_up_00,l1,,
125.02082999999999,1,w4,,
125.02082999999999,2,w1,,
125.02082999999999,3,w3,,
125.02082999999999,4,w3,,
125.02082999999999,5,w3,,
