0.03333,MOT_mc_bg_black_00,seat100-0,,
64.46021999999999,4,lp2,,
64.46021999999999,5,lp2,,
65.12682,1,,lb1,
65.12682,2,,lb1,
65.12682,3,,lb1,
65.12682,4,,lb1,
65.12682,5,,lb1,
65.59344,1,,lb0,
65.59344,2,,lb0,
65.59344,3,,lb0,
65.59344,4,,lb0,
65.59344,5,,lb0,
65.9934,1,2-3,r1,
65.9934,2,2-3,r1,
65.9934,3,2-3,r1,
65.9934,4,2-3,r1,
65.9934,5,2-3,r1,
66.3267,1,lp3,,
66.3267,2,lp3,,
66.3267,3,lp3,,
66.3267,4,lp3,,
66.3267,5,lp3,,
66.85998,4,j3-4,,
66.85998,5,j3-4,,
67.29326999999999,2,j3-4,,
67.29326999999999,1,j3-4,,
67.72655999999999,1,j4-1,,
67.72655999999999,2,j4-1,,
67.72655999999999,3,j3-4,,
67.72655999999999,4,j4-1,,
67.72655999999999,5,j4-1,,
68.19318,1,1-2,,
68.19318,2,1-2,,
68.19318,3,4-1,,
68.19318,4,1-2,,
68.19318,5,1-2,,
68.55981,1,lp2,,
68.55981,2,lp2,,
68.55981,3,lp1,,
68.55981,4,lp2,,
68.55981,5,lp2,,
69.15975,1,2-3,,
69.15975,2,2-3,,
69.15975,3,1-2,,
69.15975,4,2-3,,
69.15975,5,2-3,,
69.49305,1,lp3,,
69.49305,2,lp3,,
69.49305,3,lp2,,
69.49305,4,lp3,,
69.49305,5,lp3,,
69.6597,1,,r2,
69.6597,2,,r2,
69.6597,3,,r2,
69.6597,4,,r2,
69.6597,5,,r2,
70.59294,1,,rb1,
70.59294,2,,rb1,
70.59294,3,,rb1,
70.59294,4,,rb1,
70.59294,5,,rb1,
70.95957,1,3-4,,
70.95957,2,3-4,,
70.95957,3,2-3,,
70.95957,4,3-4,,
70.95957,5,3-4,,
71.45952,1,4-1,rb0,
71.45952,2,4-1,rb0,
71.45952,3,3-4,rb0,
71.45952,4,4-1,rb0,
71.45952,5,4-1,rb0,
71.79281999999999,1,lp1,,
71.79281999999999,2,lp1,,
71.79281999999999,3,lp4,,
71.79281999999999,4,lp1,,
71.79281999999999,5,lp1,,
72.79272,1,1-2,,
72.79272,2,1-2,,
72.79272,3,4-1,,
72.79272,4,1-2,,
72.79272,5,1-2,,
73.12602,1,2-3,,
73.12602,2,2-3,,
73.12602,3,1-2,,
73.12602,4,2-3,,
73.12602,5,2-3,,
73.45931999999999,4,sp3-4,,
73.45931999999999,5,sp3-4,,
73.55931,2,sp3-4,,
73.55931,1,sp3-4,,
73.6593,3,sp2-3,,
75.15915,3,sj3,,
75.29247,2,sj4,,
75.29247,1,sj4,,
75.42578999999999,4,sj4,,
75.42578999999999,5,sj4,,
75.55910999999999,3,lp3,,
75.69243,2,lp4,,
75.69243,1,lp4,,
75.82575,4,lp4,,
75.82575,5,lp4,,
76.45902,4,4-1,,
76.49235,2,4-1,,
76.52568,3,3-4,,
76.55901,1,4-1,,
76.59234,5,4-1,,
76.92564,1,j1-2,,
76.92564,2,j1-2,,
76.92564,3,j4-1,,
76.92564,4,j1-2,,
76.92564,5,j1-2,,
77.22561,MOT_mc_stage_color_00,b-flash,,
77.25894,1,lp2,,
77.25894,2,lp2,,
77.25894,3,lp1,,
77.25894,4,lp2,,
77.25894,5,lp2,,
77.82554999999999,1,j2-3,,
77.82554999999999,2,j2-3,,
77.82554999999999,3,j1-2,,
77.82554999999999,4,j2-3,,
77.82554999999999,5,j2-3,,
78.19218,1,lp3,,
78.19218,2,lp3,,
78.19218,3,lp2,,
78.19218,4,lp3,,
78.19218,5,lp3,,
78.79212,1,j3-4,,
78.79212,2,j3-4,,
78.79212,3,j2-3,,
78.79212,4,j3-4,,
78.79212,5,j3-4,,
79.19207999999999,1,4-1,,
79.19207999999999,2,4-1,,
79.19207999999999,3,3-4,,
79.19207999999999,4,4-1,,
79.19207999999999,5,4-1,,
79.62536999999999,1,j1-2,,
79.62536999999999,2,j1-2,,
79.62536999999999,3,j4-1,,
79.62536999999999,4,j1-2,,
79.62536999999999,5,j1-2,,
80.62527,1,sj2,,
80.62527,2,sj2,,
80.62527,3,sj1,,
80.62527,4,sj2,,
80.62527,5,sj2,,
81.09188999999999,1,2-3,,
81.09188999999999,2,2-3,,
81.09188999999999,3,1-2,,
81.09188999999999,4,2-3,,
81.09188999999999,5,2-3,,
81.49185,1,j3-4,,
81.49185,2,j3-4,,
81.49185,3,j2-3,,
81.49185,4,j3-4,,
81.49185,5,j3-4,,
82.05846,1,4-1,,
82.05846,2,4-1,,
82.05846,3,3-4,,
82.05846,4,4-1,,
82.05846,5,4-1,,
82.42509,1,1-2,,
82.42509,2,1-2,,
82.42509,3,4-1,,
82.42509,4,1-2,,
82.42509,5,1-2,,
83.12501999999999,1,hj2,,
83.12501999999999,2,hj2,,
83.12501999999999,3,hj1,,
83.12501999999999,4,hj2,,
83.12501999999999,5,hj2,,
83.82495,4,2-3,,
83.85828,2,2-3,,
83.89161,3,1-2,,
83.92493999999999,1,2-3,,
83.95827,5,2-3,,
84.39156,1,j3-4,,
84.39156,2,j3-4,,
84.39156,3,j2-3,,
84.39156,4,j3-4,,
84.39156,5,j3-4,,
84.72485999999999,1,lp4,,
84.72485999999999,2,lp4,,
84.72485999999999,3,lp3,,
84.72485999999999,4,lp4,,
84.72485999999999,5,lp4,,
85.29146999999999,1,j4-1,,
85.29146999999999,2,j4-1,,
85.29146999999999,3,j3-4,,
85.29146999999999,4,j4-1,,
85.29146999999999,5,j4-1,,
85.65809999999999,1,lp1,,
85.65809999999999,2,lp1,,
85.65809999999999,3,lp4,,
85.65809999999999,4,lp1,,
85.65809999999999,5,lp1,,
86.25804,1,j1-2,,
86.25804,2,j1-2,,
86.25804,3,j4-1,,
86.25804,4,j1-2,,
86.25804,5,j1-2,,
86.658,1,2-3,,
86.658,2,2-3,,
86.658,3,1-2,,
86.658,4,2-3,,
86.658,5,2-3,,
87.09129,1,j3-4,,
87.09129,2,j3-4,,
87.09129,3,j2-3,,
87.09129,4,j3-4,,
87.09129,5,j3-4,,
87.49125,1,lp4,,
87.49125,2,lp4,,
87.49125,3,lp3,,
87.49125,4,lp4,,
87.49125,5,lp4,,
88.09119,1,4-1,,
88.09119,2,4-1,,
88.09119,3,3-4,,
88.09119,4,4-1,,
88.09119,5,4-1,,
88.39116,1,sp1-2,,
88.39116,2,sp1-2,,
88.39116,3,sp4-1,,
88.39116,4,sp1-2,,
88.39116,5,sp1-2,,
89.09109,1,sj2,,
89.09109,2,sj2,,
89.09109,3,sj1,,
89.09109,4,sj2,,
89.09109,5,sj2,,
89.45772,1,lp2,,
89.45772,2,lp2,,
89.45772,3,lp1,,
89.45772,4,lp2,,
89.45772,5,lp2,,
90.75759,4,sj2,,
90.75759,5,sj2,,
91.22421,3,sj1,,
91.22421,2,sj2,,
91.22421,1,sj2,,
91.25753999999999,5,w2,,
91.25753999999999,4,w2,,
91.6575,1,j2-3,,
91.6575,2,j2-3,,
91.6575,3,j1-2,,
91.6575,4,j2-3,,
91.6575,5,j2-3,,
91.9908,MOT_mc_stage_color_00,b-flash,,
91.9908,MOT_mc_bg_black_00,b45-65,,
92.05745999999999,1,lp3,,
92.05745999999999,2,lp3,,
92.05745999999999,3,lp2,,
92.05745999999999,4,lp3,,
92.05745999999999,5,lp3,,
92.52408,1,j3-4,,
92.52408,2,j3-4,,
92.52408,3,j2-3,,
92.52408,4,j3-4,,
92.52408,5,j3-4,,
92.92403999999999,1,lp4,,
92.92403999999999,2,lp4,,
92.92403999999999,3,lp3,,
92.92403999999999,4,lp4,,
92.92403999999999,5,lp4,,
93.69063,2,,r1,
93.69063,1,,r1,
93.69063,3,,l1,
93.69063,4,,l1,
93.69063,5,,l1,
94.15724999999999,2,,rb0,
94.15724999999999,1,,rb0,
94.15724999999999,3,,lb0,
94.15724999999999,4,,lb0,
94.15724999999999,5,,lb0,
94.52387999999999,1,4-1,,
94.52387999999999,2,4-1,,
94.52387999999999,3,3-4,,
94.52387999999999,4,4-1,,
94.52387999999999,5,4-1,,
94.79052,1,lp1,,
94.79052,2,lp1,,
94.79052,3,lp4,,
94.79052,4,lp1,,
94.79052,5,lp1,,
95.35713,1,j1-2,,
95.35713,2,j1-2,,
95.35713,3,j4-1,,
95.35713,4,j1-2,,
95.35713,5,j1-2,,
95.72376,1,lp2,,
95.72376,2,lp2,,
95.72376,3,lp1,,
95.72376,4,lp2,,
95.72376,5,lp2,,
96.89031,1,2-3,,
96.89031,2,2-3,,
96.89031,3,1-2,,
96.89031,4,2-3,,
96.89031,5,2-3,,
97.19028,1,sp3-4,,
97.19028,2,sp3-4,,
97.19028,3,sp2-3,,
97.19028,4,sp3-4,,
97.19028,5,sp3-4,,
98.19018,1,sj4,,
98.19018,2,sj4,,
98.19018,3,sj3,,
98.19018,4,sj4,,
98.19018,5,sj4,,
98.55681,1,lp4,,
98.55681,2,lp4,,
98.55681,3,lp3,,
98.55681,4,lp4,,
98.55681,5,lp4,,
100.85658,3,3-4,,
101.02323,2,4-1,,
101.02323,4,4-1,,
101.02323,1,4-1,,
101.02323,5,4-1,,
101.45652,1,j1-2,,
101.45652,2,j1-2,,
101.45652,3,j4-1,,
101.45652,4,j1-2,,
101.45652,5,j1-2,,
101.78981999999999,1,lp2,,
101.78981999999999,2,lp2,,
101.78981999999999,3,lp1,,
101.78981999999999,4,lp2,,
101.78981999999999,5,lp2,,
102.88971,4,2-3,,
102.88971,5,2-3,,
103.35633,2,2-3,,
103.35633,1,2-3,,
103.82294999999999,5,w3,,
103.82294999999999,4,w3,,
103.88960999999999,1,hj3,,
103.88960999999999,2,hj3,,
103.88960999999999,3,hj1,,
103.88960999999999,4,hj3,,
103.88960999999999,5,hj3,,
104.48955,1,lp3,,
104.48955,2,lp3,,
104.48955,3,lp1,,
104.48955,4,lp3,,
104.48955,5,lp3,,
106.02273,1,3-4,,
106.02273,2,3-4,,
106.02273,3,1-2,,
106.02273,4,3-4,,
106.02273,5,3-4,,
106.38936,1,lp4,,
106.38936,2,lp4,,
106.38936,3,lp2,,
106.38936,4,lp4,,
106.38936,5,lp4,,
107.82254999999999,1,4-1,,
107.82254999999999,2,4-1,,
107.82254999999999,3,2-3,,
107.82254999999999,4,4-1,,
107.82254999999999,5,4-1,,
108.18918,1,lp1,,
108.18918,2,lp1,,
108.18918,3,lp3,,
108.18918,4,lp1,,
108.18918,5,lp1,,
109.88901,1,1-2,,
109.88901,2,1-2,,
109.88901,3,3-4,,
109.88901,4,1-2,,
109.88901,5,1-2,,
110.22231,2,2-3,,
110.22231,1,2-3,,
110.62227,4,2-3,,
110.62227,5,2-3,,
110.62227,2,lp3,,
110.62227,1,lp3,,
110.82225,3,w4,,
111.02223,1,3-4,,
111.02223,2,3-4,,
111.02223,3,4-1,,
111.02223,4,3-4,,
111.02223,5,3-4,,
111.38886,1,lp4,,
111.38886,2,lp4,,
111.38886,3,lp1,,
111.38886,4,lp4,,
111.38886,5,lp4,,
112.05546,3,sj1,,
112.15545,2,4-1,r1,
112.15545,1,4-1,l1,
112.15545,4,4-1,r1,
112.15545,5,4-1,l1,
112.38875999999999,3,1-2,,
112.95537,3,sj2,,
113.08869,5,w1,,
113.08869,4,w1,,
113.08869,1,w1,,
113.08869,2,1-2,rb0,
113.08869,1,1-2,lb0,
113.08869,4,1-2,rb0,
113.08869,5,1-2,lb0,
113.28867,3,2-3,,
113.78862,3,sj3,,
113.88861,2,2-3,r1,
113.88861,1,2-3,l1,
113.88861,4,2-3,r1,
113.88861,5,2-3,l1,
114.15525,3,3-4,,
114.55520999999999,3,sj4,,
114.62187,2,3-4,rb0,
114.62187,1,3-4,lb0,
114.62187,4,3-4,rb0,
114.62187,5,3-4,lb0,
114.9885,1,lp4,,
114.9885,2,lp4,,
114.9885,3,lp4,,
114.9885,4,lp4,,
114.9885,5,lp4,,
115.72175999999999,1,4-1,,
115.72175999999999,2,4-1,,
115.72175999999999,3,4-1,,
115.72175999999999,4,4-1,,
115.72175999999999,5,4-1,,
116.05506,1,lp1,,
116.05506,2,lp1,,
116.05506,3,lp1,,
116.05506,4,lp1,,
116.05506,5,lp1,,
117.58824,1,1-2,,
117.58824,2,1-2,,
117.58824,3,1-2,,
117.58824,4,1-2,,
117.58824,5,1-2,,
117.92154,1,lp2,,
117.92154,2,lp2,,
117.92154,3,lp2,,
117.92154,4,lp2,,
117.92154,5,lp2,,
121.28787,3,j2-3,,
121.35453,2,j2-3,,
121.35453,1,j2-3,,
121.42119,4,j2-3,,
121.42119,5,j2-3,,
121.52118,MOT_mc_stage_color_00,r-flash,,
121.68782999999999,3,j3-4,,
121.75448999999999,2,j3-4,,
121.75448999999999,1,j3-4,,
121.82114999999999,4,j3-4,,
121.82114999999999,5,j3-4,,
122.12111999999999,1,4-1,,
122.12111999999999,2,4-1,,
122.12111999999999,3,4-1,,
122.12111999999999,4,4-1,,
122.12111999999999,5,4-1,,
122.45442,1,lp1,,
122.45442,2,lp1,,
122.45442,3,lp1,,
122.45442,4,lp1,,
122.45442,5,lp1,,
122.88771,3,1-2,,
123.08769,2,1-2,,
123.28766999999999,1,1-2,,
123.48764999999999,4,1-2,,
123.68763,5,1-2,,
123.82095,3,w2,,
123.95427,1,j2-3,,
123.95427,2,j2-3,,
123.95427,3,j2-3,,
123.95427,4,j2-3,,
123.95427,5,j2-3,,
124.3209,1,lp3,,
124.3209,2,lp3,,
124.3209,3,lp3,,
124.3209,4,lp3,,
124.3209,5,lp3,,
124.95416999999999,1,j3-4,,
124.95416999999999,2,j3-4,,
124.95416999999999,3,j3-4,,
124.95416999999999,4,j3-4,,
124.95416999999999,5,j3-4,,
125.32079999999999,1,lp4,,
125.32079999999999,2,lp4,,
125.32079999999999,3,lp4,,
125.32079999999999,4,lp4,,
125.32079999999999,5,lp4,,
125.6541,1,4-1,,
125.6541,2,4-1,,
125.6541,3,4-1,,
125.6541,4,4-1,,
125.6541,5,4-1,,
125.92074,MOT_mc_stage_color_00,b-flash,,
126.02073,1,1-2,,
126.02073,2,1-2,,
126.02073,3,1-2,,
126.02073,4,1-2,,
126.02073,5,1-2,,
126.25403999999999,MOT_mc_stage_color_00,r-flash,,
126.35403,1,hj2,,
126.35403,2,hj2,,
126.35403,3,hj2,,
126.35403,4,hj2,,
126.35403,5,hj2,,
126.82065,MOT_mc_stage_color_00,b-flash,,
126.85397999999999,MOT_mc_light_up_00,l1,,
126.85397999999999,MOT_mc_light_center_00,l1,,
126.85397999999999,MOT_mc_light_under_00,l1,,
126.85397999999999,MOT_mc_speaker_00,w3,,
126.95397,1,lp2,,
126.95397,2,lp2,,
126.95397,3,lp2,,
126.95397,4,lp2,,
126.95397,5,lp2,,
130.42029,MOT_mc_bg_black_00,b65-80,,
130.58694,1,2-3,,
130.58694,2,2-3,,
130.58694,3,2-3,,
130.58694,4,2-3,,
130.58694,5,2-3,,
