0.03333,MOT_mc_bg_black_00,seat100-0,,
0.06666,MOT_all,cut1,,
66.82665,3,hj2,,,
66.82665,MOT_mc_stage_color_00,b-flash,,
67.02663,MOT_control_all,zoom11,,
67.15995,1,,,,D40
67.15995,2,,,,D40
67.15995,3,,,,D40
67.45992,MOT_all,cut2,,
67.45992,1,,,,L0
67.45992,2,,,,L0
67.45992,3,,,,L0
67.45992,1,hj2,,,
67.45992,MOT_mc_stage_color_00,y-flash,,
67.69323,2,hj4,,,
67.92654,3,hj2,,,
68.39316,1,hj2,,,
68.39316,MOT_mc_stage_color_00,r-flash,,
68.62647,2,hj4,,,
68.85978,3,hj2,,,
69.12642,1,hj2,,,
69.6597,2,j4-1,,,
69.92634,1,j2-3,,,
70.09299,3,w2,,,
70.15965,3,j2-3,,,
70.3263,1,hj3,,,
70.3263,MOT_mc_stage_color_00,b-flash,,
70.55960999999999,2,hj1,,,
70.72626,3,hj3,,,
70.99289999999999,1,j3-4,,,
70.99289999999999,MOT_mc_stage_color_00,y-flash,,
71.3262,2,1-2,lb0,,
71.3262,3,3-4,rb0,,
71.92614,1,j4-1,,,
71.92614,2,2-3,l1,,
71.92614,3,4-1,r1,,
71.92614,MOT_mc_stage_color_00,r-flash,,
72.15944999999999,2,j3-4,,,
72.59273999999999,3,j1-2,,,
72.9927,1,w1,,,
73.02602999999999,1,j1-2,,,
73.02602999999999,MOT_mc_stage_color_00,b-flash,,
73.22601,2,w4,,,
73.45931999999999,MOT_mc_stage_color_00,y-flash,,
73.52597999999999,1,2-3,,,
73.52597999999999,2,4-1,,,
73.52597999999999,3,2-3,,,
73.82594999999999,1,3-4,,,
73.82594999999999,2,1-2,,,
73.82594999999999,3,3-4,,,
73.82594999999999,MOT_mc_stage_color_00,r-flash,,
74.25923999999999,1,hj4,,,
74.25923999999999,2,hj2,,,
74.25923999999999,3,hj4,,,
74.25923999999999,MOT_mc_stage_color_00,b-flash,,
74.69252999999999,MOT_control_all,zoom12,,
74.75918999999999,1,,,,D40
74.75918999999999,3,,,,D40
74.75918999999999,2,2-3,l2,,
75.09249,2,3-4,,,
75.49244999999999,3,w4,,,
75.49244999999999,1,w4,,,
75.49244999999999,2,sj4,,,
75.9924,2,hj4,,,
76.59234,2,4-1,lb1,,
77.05896,2,1-2,,,
77.39226,2,j2-3,,,
77.79222,2,hj3,,,
77.92554,MOT_control_all,zoom13,,
77.95886999999999,1,,,,L0
77.95886999999999,3,,,,L0
77.95886999999999,3,hj4,,,
78.35883,2,hj3,,,
78.59214,1,hj4,,,
78.82545,3,j4-1,,,
78.95877,2,j3-4,,,
79.19207999999999,1,j4-1,,,
79.45872,3,j1-2,,,
79.69203,2,j4-1,,,
79.92533999999999,3,j2-3,,,
79.92533999999999,MOT_mc_stage_color_00,y-flash,,
80.12532,1,hj1,,,
80.12532,MOT_mc_stage_color_00,r-flash,,
80.39196,2,hj1,,,
80.39196,MOT_mc_stage_color_00,b-flash,,
80.59194,3,hj3,,,
80.59194,MOT_mc_stage_color_00,y-flash,,
80.82525,1,hj1,,,
80.82525,MOT_mc_stage_color_00,r-flash,,
81.02523,2,hj1,,,
81.02523,3,hj3,,,
81.02523,MOT_mc_stage_color_00,b-flash,,
81.39186,1,,,,D40
81.39186,2,,,,D40
81.39186,3,,,,D40
81.69183,1,,,,L0
81.69183,2,,,,L0
81.69183,3,,,,L0
81.69183,1,hj1,,,
81.69183,MOT_mc_stage_color_00,y-flash,,
81.92514,2,hj1,,,
82.15845,3,hj3,,,
82.62507,1,hj1,,,
82.62507,MOT_mc_stage_color_00,r-flash,,
82.85838,2,hj1,,,
83.09169,3,hj3,,,
83.35833,1,hj1,,,
83.89161,2,j1-2,,,
84.15825,1,j1-2,,,
84.3249,3,w3,,,
84.39156,3,j3-4,,,
84.55821,1,hj2,,,
84.55821,MOT_mc_stage_color_00,b-flash,,
84.79151999999999,2,hj2,,,
84.95817,3,hj4,,,
85.19148,1,2-3,,,
85.19148,MOT_mc_stage_color_00,y-flash,,
85.45812,2,2-3,l2,,
85.69143,3,4-1,r2,,
86.12472,1,j3-4,,,
86.12472,MOT_mc_stage_color_00,r-flash,,
86.35803,2,j3-4,,,
86.55801,3,j1-2,,,
86.72466,1,j4-1,,,
87.22461,2,hj4,,,
87.22461,MOT_mc_stage_color_00,b-flash,,
87.62456999999999,3,w2,,,
87.6579,3,hj2,,,
87.6579,MOT_mc_stage_color_00,y-flash,,
87.79122,1,w1,,,
88.02453,MOT_mc_stage_color_00,r-flash,,
88.09119,1,1-2,,,
88.42448999999999,1,hj2,,,
88.42448999999999,2,hj4,,,
88.42448999999999,3,hj2,,,
88.42448999999999,MOT_mc_stage_color_00,b-flash,,
88.69113,2,,,,D40
88.69113,1,,,,D40
88.85777999999999,MOT_control_all,zoom14,,
88.9911,3,2-3,rb1,,
89.05776,3,,,,L0
89.3244,3,3-4,,,
89.65769999999999,2,w4,,,
89.65769999999999,1,w2,,,
89.72435999999999,3,sj4,,,
90.22431,3,hj4,,,
90.82424999999999,3,4-1,r2,,
91.29087,3,1-2,,,
91.62416999999999,3,2-3,,,
92.02413,3,hj3,,,
92.12411999999999,MOT_control_all,zoom15,,
92.15745,2,,,,L0
92.15745,1,,,,L0
92.15745,1,hj2,,,
92.15745,MOT_mc_stage_color_00,y-flash,,
92.55740999999999,2,hj4,,,
92.82405,3,hj3,,,
92.99069999999999,1,j2-3,,,
93.22400999999999,2,j4-1,,,
93.45732,3,j3-4,,,
93.89061,1,j3-4,,,
93.89061,2,j1-2,,,
93.89061,3,j4-1,,,
94.3239,3,hj1,,,
94.3239,MOT_mc_stage_color_00,r-flash,,
94.59053999999999,2,hj2,,,
94.82385,1,hj4,,,
95.02382999999999,3,1-2,,,
95.25713999999999,2,2-3,,,
95.49045,1,4-1,,,
95.92374,1,hj1,,,
95.95707,3,w2,,,
96.05705999999999,3,hj2,,,
96.05705999999999,MOT_mc_stage_color_00,b-flash,,
96.19037999999999,2,w3,,,
96.39036,2,hj3,,,
96.55700999999999,1,1-2,,,
96.79032,2,3-4,,,
97.02363,3,2-3,,,
97.3236,1,hj2,,,
97.6569,MOT_mc_stage_color_00,y-flash,,
97.72355999999999,2,w4,,,
97.75689,MOT_mc_stage_color_00,r-flash,,
97.85687999999999,2,4-1,,,
97.95687,3,w3,,,
98.12352,3,3-4,,,
98.3235,1,j2-3,,,
98.55681,2,1-2,,,
98.75679,3,4-1,,,
98.9901,1,hj3,,,
99.12342,2,hj2,,,
99.12342,3,hj1,,,
99.42339,MOT_mc_stage_color_00,b-flash,,
99.55671,MOT_mc_stage_color_00,y-flash,,
99.82334999999999,1,3-4,,,
99.82334999999999,2,2-3,,,
99.82334999999999,3,1-2,,,
100.35663,MOT_mc_stage_color_00,r-flash,,
100.45662,MOT_mc_stage_color_00,b-flash,,
100.52328,1,4-1,,,
100.52328,2,3-4,,,
100.52328,3,2-3,,,
101.22321,MOT_mc_stage_color_00,y-flash,,
101.25654,1,1-2,,,
101.42318999999999,MOT_mc_stage_color_00,r-flash,,
101.45652,3,w3,,,
101.45652,2,w4,,,
101.88981,MOT_mc_stage_color_00,b-flash,,
101.9898,1,hj2,,,
101.9898,3,hj3,,,
102.3231,MOT_mc_stage_color_00,y-flash,,
102.55641,1,,,,D40
102.55641,3,,,,D40
102.55641,2,hj4,,,
103.12302,MOT_control_all,zoom16,,
103.18968,2,,,,D40
103.18968,1,,,,L0
103.18968,1,hj2,,,
103.22301,3,w3,,,
103.78962,2,w4,,,
104.12292,1,2-3,,,
104.52288,1,hj3,,,
104.75618999999999,MOT_control_all,zoom17,,
104.82284999999999,2,,,,L0
104.82284999999999,3,,,,L0
104.82284999999999,3,hj3,,,
104.82284999999999,MOT_mc_stage_color_00,r-flash,,
105.05615999999999,1,hj3,,,
105.28947,2,hj4,,,
105.75609,1,hj3,,,
105.75609,MOT_mc_stage_color_00,b-flash,,
105.98939999999999,2,hj4,,,
106.05606,3,w3,,,
106.22270999999999,3,hj3,,,
106.48935,1,hj3,,,
107.02262999999999,2,j4-1,,,
107.28927,1,j3-4,,,
107.45591999999999,3,w3,,,
107.52257999999999,3,j3-4,,,
107.68923,1,hj4,,,
107.68923,MOT_mc_stage_color_00,y-flash,,
107.92254,2,hj1,,,
108.08919,3,hj4,,,
108.32249999999999,MOT_mc_stage_color_00,r-flash,,
108.35583,1,j4-1,,,
108.68912999999999,2,1-2,lb1,,
108.68912999999999,3,4-1,rb1,,
109.18907999999999,MOT_mc_stage_color_00,b-flash,,
109.28907,1,j1-2,,,
109.28907,2,2-3,l2,,
109.28907,3,1-2,r2,,
109.52238,2,j3-4,,,
109.95567,3,j2-3,,,
110.35562999999999,1,w2,,,
110.38896,1,j2-3,,,
110.38896,MOT_mc_stage_color_00,b-flash,,
110.58894,2,w4,,,
110.82225,MOT_mc_stage_color_00,y-flash,,
110.88891,1,3-4,,,
110.88891,2,4-1,,,
110.88891,3,3-4,,,
111.18888,1,4-1,,,
111.18888,2,1-2,,,
111.18888,3,4-1,,,
111.18888,MOT_mc_stage_color_00,r-flash,,
111.62217,1,hj1,,,
111.62217,2,hj2,,,
111.62217,3,hj1,,,
111.62217,MOT_mc_stage_color_00,b-flash,,
111.92214,MOT_control_all,zoom18,,
112.05546,1,,,,D40
112.05546,3,,,,D40
112.12212,2,2-3,l3,,
112.45541999999999,2,3-4,,,
112.85538,3,w1,,,
112.85538,1,w1,,,
112.85538,2,sj4,,,
113.35533,2,hj4,,,
113.38866,MOT_control_all,zoom19,,
113.62196999999999,3,,,,L0
113.62196999999999,2,,,,D40
113.95527,3,1-2,r3,,
114.42188999999999,3,2-3,,,
114.58854,2,w4,,,
114.75519,3,3-4,,,
115.15514999999999,3,hj4,,,
115.28846999999999,MOT_control_all,zoom20,,
115.28846999999999,1,,,,L0
115.28846999999999,2,,,,L0
115.28846999999999,1,hj1,,,
115.28846999999999,MOT_mc_stage_color_00,y-flash,,
115.72175999999999,2,hj4,,,
115.95506999999999,3,hj4,,,
116.18838,1,j1-2,,,
116.32169999999999,2,j4-1,,,
116.55501,3,j4-1,,,
116.82164999999999,1,j2-3,,,
117.05496,2,j1-2,,,
117.25493999999999,3,j1-2,,,
117.25493999999999,MOT_mc_stage_color_00,y-flash,,
117.45492,MOT_mc_stage_color_00,r-flash,,
117.48825,1,hj3,,,
117.72156,MOT_mc_stage_color_00,b-flash,,
117.75488999999999,2,hj2,,,
117.92154,MOT_mc_stage_color_00,y-flash,,
117.98819999999999,3,hj2,,,
118.15485,MOT_mc_stage_color_00,r-flash,,
118.18817999999999,1,hj3,,,
118.35482999999999,MOT_mc_stage_color_00,b-flash,,
118.38816,2,hj2,,,
118.38816,3,hj2,,,
118.98809999999999,1,hj3,,,
118.98809999999999,MOT_mc_stage_color_00,y-flash,,
119.22140999999999,2,hj2,,,
119.45472,3,hj2,,,
119.92134,1,hj3,,,
119.92134,MOT_mc_stage_color_00,r-flash,,
120.15464999999999,2,hj2,,,
120.38795999999999,3,hj2,,,
120.65459999999999,1,hj3,,,
121.18787999999999,2,j2-3,,,
121.45451999999999,1,j3-4,,,
121.62116999999999,3,w2,,,
121.68782999999999,3,j2-3,,,
121.85448,1,hj4,,,
121.85448,MOT_mc_stage_color_00,b-flash,,
122.08779,2,hj3,,,
122.25443999999999,3,hj3,,,
122.48774999999999,1,4-1,,,
122.48774999999999,MOT_mc_stage_color_00,y-flash,,
122.75439,2,3-4,l4,,
122.98769999999999,3,3-4,r4,,
123.42098999999999,1,j1-2,,,
123.42098999999999,MOT_mc_stage_color_00,r-flash,,
123.65429999999999,2,j4-1,,,
123.85427999999999,3,j4-1,,,
124.02092999999999,1,j2-3,,,
124.52087999999999,2,hj1,,,
124.52087999999999,MOT_mc_stage_color_00,b-flash,,
124.92084,3,w1,,,
124.95416999999999,3,hj1,,,
124.95416999999999,MOT_mc_stage_color_00,y-flash,,
125.08748999999999,1,w3,,,
125.32079999999999,MOT_mc_stage_color_00,r-flash,,
125.38745999999999,1,3-4,,,
125.72076,1,hj4,,,
125.72076,2,hj1,,,
125.72076,3,hj1,,,
125.72076,MOT_mc_stage_color_00,b-flash,,
125.9874,1,,,,D40
125.9874,2,,,,D40
125.9874,3,,,,D40
126.15405,MOT_control_all,zoom21,,
126.15405,1,,,,L0
126.28737,1,4-1,,,
126.62066999999999,1,1-2,,,
126.95397,3,w1,,,
126.95397,2,w1,,,
127.02063,1,sj2,,,
127.52058,1,hj2,,,
128.12052,1,2-3,,,
128.58714,1,3-4,,,
128.92043999999999,1,4-1,,,
129.3204,1,hj1,,,
129.45372,2,hj1,,,
129.62037,MOT_control_all,zoom22,,
129.6537,2,,,,L0
129.6537,3,,,,L0
129.6537,MOT_mc_stage_color_00,y-flash,,
129.85368,1,hj1,,,
130.12032,3,hj1,,,
130.28697,1,j1-2,,,
130.52027999999999,2,j1-2,,,
130.75359,3,j1-2,,,
131.18688,1,j2-3,,,
131.18688,2,j2-3,,,
131.18688,3,j2-3,,,
131.58684,3,hj3,,,
131.58684,MOT_mc_stage_color_00,r-flash,,
131.85348,2,hj3,,,
132.08679,1,hj3,,,
132.28677,3,3-4,,,
132.52008,2,3-4,,,
132.52008,MOT_mc_stage_color_00,b-flash,,
132.75339,1,3-4,,,
132.75339,MOT_mc_stage_color_00,y-flash,,
133.02003,MOT_mc_stage_color_00,r-flash,,
133.18668,1,hj4,,,
133.18668,2,hj4,,,
133.18668,3,hj4,,,
133.18668,MOT_mc_stage_color_00,b-flash,,
134.21991,1,,,,D40
134.21991,2,,,,D40
134.21991,3,,,,D40
134.41988999999998,3,w4,,,
134.41988999999998,2,w4,,,
134.41988999999998,1,w4,,,
135.21981,MOT_mc_stage_color_00,y-flash,,
136.58634,MOT_all,cut3,,
