time,charapos,busid,busvalue,effectname,effecttime,effectvalue,panning,volume
51.6,4,2,1,,,,-5.4,0.24
51.6,5,2,1,,,,5.4,0.24
51.6,6,1,1,MasterOut,0,1.0,-18,0.2
51.6,7,1,1,,,,-22.2,0.2
51.6,8,1,1,,,,-13.8,0.24
51.6,9,1,1,,,,-26.4,0.2
51.6,10,1,1,,,,-9.6,0.24
51.6,11,3,1,MasterOut,0,1.0,18,0.2
51.6,12,3,1,,,,13.8,0.24
51.6,13,3,1,,,,22.2,0.2
51.6,14,3,1,,,,9.6,0.24
51.6,15,3,1,,,,26.4,0.2
60.343,,1,,MasterOut,0,0,,
60.343,,2,,MasterOut,0,0,,
60.343,,3,,MasterOut,0,1.0,,
60.343,,3,,BUS_0007,0,0.2,,
60.343,11,,,,,,0,0.5
60.343,12,,,,,,-9,0.35
60.343,13,,,,,,9,0.35
60.343,14,,,,,,-18,0.27
60.343,15,,,,,,18,0.27
62.743,,3,,MasterOut,0.05,0,,
62.914,1,2,1,MasterOut,0,1.0,0,0.35
62.914,2,2,1,,,,-3,0.29
62.914,3,2,1,,,,3,0.29
62.914,4,2,1,,,,-5.4,0.24
62.914,5,2,1,,,,5.4,0.24
62.914,6,1,1,MasterOut,0,1.0,-18,0.2
62.914,7,1,1,,,,-22.2,0.2
62.914,8,1,1,,,,-13.8,0.24
62.914,9,1,1,,,,-26.4,0.2
62.914,10,1,1,,,,-9.6,0.24
62.914,11,3,1,MasterOut,0,1.0,18,0.2
62.914,12,3,1,,,,13.8,0.24
62.914,13,3,1,,,,22.2,0.2
62.914,14,3,1,,,,9.6,0.24
62.914,15,3,1,,,,26.4,0.2
71.314,,1,,MasterOut,0,0,,
71.314,,3,,MasterOut,0,0,,
71.314,,2,,MasterOut,0,1.0,,
71.314,,2,,BUS_0007,0,0.2,,
71.314,1,,,,,,0,0.5
71.314,2,,,,,,-9,0.35
71.314,3,,,,,,9,0.35
71.314,4,,,,,,-18,0.27
71.314,5,,,,,,18,0.27
73.714,,2,,MasterOut,0.05,0,,
73.714,,2,,BUS_0007,0.2,0,,
73.886,1,2,1,MasterOut,0,1.0,0,0.35
73.886,2,2,1,,,,-3,0.29
73.886,3,2,1,,,,3,0.29
73.886,4,2,1,,,,-5.4,0.24
73.886,5,2,1,,,,5.4,0.24
73.886,6,1,1,MasterOut,0,1.0,-18,0.2
73.886,7,1,1,,,,-22.2,0.2
73.886,8,1,1,,,,-13.8,0.24
73.886,9,1,1,,,,-26.4,0.2
73.886,10,1,1,,,,-9.6,0.24
73.886,11,3,1,MasterOut,0,1.0,18,0.2
73.886,12,3,1,,,,13.8,0.24
73.886,13,3,1,,,,22.2,0.2
73.886,14,3,1,,,,9.6,0.24
73.886,15,3,1,,,,26.4,0.2
109.2,,1,,MasterOut,0,0,,
109.2,,2,,MasterOut,0,0,,
109.2,,3,,MasterOut,0,0,,
109.2,11,6,1,MasterOut,0,1.0,0,0.78
109.2,,6,,BUS_0007,0,0.2,,
110.557,11,6,1,MasterOut,0.05,0,,0
110.557,,6,,BUS_0007,0.2,0,,
110.657,6,4,1,MasterOut,0,1.0,0,0.78
110.657,,4,,BUS_0007,0,0.2,,
112.029,6,4,1,MasterOut,0.05,0,,0
112.029,,4,,BUS_0007,0.2,0,,
112.054,1,5,1,MasterOut,0,1.0,0,0.78
112.054,,5,,BUS_0007,0,0.2,,
113.829,,5,,MasterOut,0.05,0,,
113.829,,5,,BUS_0007,0.2,0,,
114,1,2,1,MasterOut,0,1.0,0,0.35
114,2,2,1,,,,-3,0.29
114,3,2,1,,,,3,0.29
114,4,2,1,,,,-5.4,0.24
114,5,2,1,,,,5.4,0.24
114,6,1,1,MasterOut,0,1.0,-18,0.2
114,7,1,1,,,,-22.2,0.2
114,8,1,1,,,,-13.8,0.24
114,9,1,1,,,,-26.4,0.2
114,10,1,1,,,,-9.6,0.24
114,11,3,1,MasterOut,0,1.0,18,0.2
114,12,3,1,,,,13.8,0.24
114,13,3,1,,,,22.2,0.2
114,14,3,1,,,,9.6,0.24
114,15,3,1,,,,26.4,0.2
