0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
33.76329,2,2-3,,b0,
34.16325,1,lp3,,,
34.16325,2,lp3,,,
34.79652,1,3-4,,,
35.16315,2,3-4,,,
35.529779999999995,1,4-1,,,
35.529779999999995,2,4-1,,,
35.896409999999996,1,1-2,r1,,
35.896409999999996,2,1-2,l1,,
36.26304,1,lp2,,,
36.26304,2,lp2,,,
36.92964,2,2-3,,,
37.26294,1,2-3,,,
37.62957,2,3-4,,,
38.06286,1,j3-4,,,
38.06286,2,j4-1,,,
38.42949,1,lp4,,,
38.42949,2,lp1,,,
39.09609,1,4-1,,,
39.09609,2,1-2,,,
39.46272,1,lp1,,,
39.46272,2,lp2,,,
40.09599,1,1-2,,,
40.09599,2,2-3,,,
40.46262,1,lp2,,,
40.46262,2,lp3,,,
40.96257,1,hj2,,,
40.96257,2,hj3,,,
42.19578,2,w3,,,
42.19578,1,w2,,,
42.3291,2,j3-4,,,
42.72906,2,lp4,,,
43.89561,2,4-1,,,
44.29557,2,j1-2,,,
44.72886,2,lp2,,,
45.195479999999996,2,2-3,,,
45.52878,2,3-4,,,
46.462019999999995,2,w4,,,
46.495349999999995,2,4-1,,,
46.495349999999995,2,,l2,,
46.895309999999995,2,lp1,,,
47.56191,2,1-2,,,
47.96187,2,lp2,,,
48.6618,2,2-3,,,
49.06176,2,lp3,,,
50.79492,2,3-4,,,
50.79492,1,j2-3,,,
51.26154,1,lp3,,,
51.728159999999995,2,w4,,,
52.46142,1,3-4,,,
52.86138,1,j4-1,,,
53.294669999999996,1,lp1,,,
53.761289999999995,1,1-2,,,
54.09459,1,2-3,,,
55.027829999999994,1,w3,,,
55.06116,1,3-4,,,
55.06116,1,,r2,,
55.461119999999994,1,lp4,,,
56.12772,1,4-1,,,
56.52768,1,lp1,,,
57.22761,1,1-2,,,
57.62757,1,lp2,,,
59.894009999999994,1,2-3,,,
59.894009999999994,2,4-1,,f1,
60.227309999999996,2,1-2,,,
60.56061,2,2-3,,,
60.82725,1,w3,,,
60.96057,2,lp3,,,
61.493849999999995,2,3-4,,,
61.827149999999996,2,lp4,,,
62.46042,2,4-1,,,
62.79372,2,j1-2,,,
63.160349999999994,2,lp2,,,
64.06026,2,j2-3,,,
64.46021999999999,2,lp3,,,
65.49345,2,3-4,,,
65.89341,2,4-1,,,
66.69333,2,1-2,,,
67.09329,2,2-3,,,
67.49325,2,lp3,,,
68.39316,1,3-4,,,
68.39316,1,,,f1,
68.39316,2,3-4,,,
68.79312,1,4-1,,,
69.15975,1,1-2,,,
69.32639999999999,2,w4,,,
69.52638,1,lp2,,,
70.02633,1,2-3,,,
70.35963,1,lp3,,,
70.75959,1,3-4,,,
71.05955999999999,1,j4-1,,,
71.42618999999999,1,lp1,,,
72.22610999999999,1,1-2,rb1,,
72.59273999999999,2,4-1,lb1,,
72.95936999999999,1,2-3,rb0,,
73.326,1,lp3,,,
73.326,2,1-2,lb0,,
74.25923999999999,2,w2,,,
74.49255,1,j3-4,,,
74.85918,1,lp4,,,
76.65899999999999,1,4-1,,,
76.65899999999999,2,2-3,,,
77.59223999999999,2,w3,,,
77.59223999999999,1,w1,,,
77.69223,1,1-2,,,
77.69223,2,3-4,,,
78.62546999999999,2,w4,,,
78.62546999999999,1,w2,,,
78.72546,1,j2-3,,,
78.72546,2,j4-1,,,
78.82545,MOT_mc_back_00,02,,
78.82545,MOT_mc_light_up_00,flare,,
79.12541999999999,1,lp3,,,
79.12541999999999,2,lp1,,,
79.59204,1,3-4,,,
79.59204,2,1-2,,,
79.89201,1,4-1,,,
79.89201,2,2-3,,,
80.52528,1,j1-2,,,
80.52528,2,j3-4,,,
80.85858,1,2-3,,,
80.85858,2,4-1,,,
81.19188,1,lp3,,,
81.19188,2,lp1,,,
81.72516,1,j3-4,,,
81.72516,2,j1-2,,,
82.09179,1,j4-1,,,
82.09179,2,j2-3,,,
82.69172999999999,1,1-2,,,
82.69172999999999,2,3-4,,,
83.02503,1,j2-3,,,
83.02503,2,j4-1,,,
83.35833,1,lp3,,,
83.35833,2,lp1,,,
84.02493,1,j3-4,,,
84.02493,2,j1-2,,,
84.39156,1,lp4,,,
84.39156,2,lp2,,,
84.89151,1,4-1,,,
84.89151,2,2-3,,,
85.22480999999999,1,1-2,,,
85.22480999999999,2,3-4,,,
85.55811,1,lp2,,,
85.55811,2,lp4,,,
87.25793999999999,1,2-3,,,
87.25793999999999,2,4-1,,,
87.25793999999999,1,,r1,,
87.62456999999999,1,lp3,,,
88.19118,2,w1,,,
88.72446,1,3-4,,,
88.72446,1,,r2,,
89.05776,1,j4-1,,,
89.35772999999999,2,1-2,l1,,
89.72435999999999,2,lp2,,,
90.12432,1,w1,,,
90.75759,2,2-3,,,
90.75759,2,,l2,,
91.09089,2,j3-4,,,
91.55751,1,j1-2,,,
91.55751,2,j4-1,,,
91.92414,1,lp2,,,
91.92414,2,lp1,,,
92.59074,1,2-3,,,
92.59074,2,1-2,,,
92.99069999999999,1,3-4,,,
92.99069999999999,2,2-3,,,
93.55731,1,sj4,,,
93.55731,2,sj3,,,
93.95727,1,sp4-1,,,
93.95727,2,sp3-4,,,
94.79052,1,1-2,,,
94.79052,2,4-1,,,
95.12382,1,sp2-3,,,
95.12382,2,sp1-2,,,
95.92374,1,j3-4,,,
95.92374,2,j2-3,,,
96.3237,1,lp4,,,
96.3237,2,lp3,,,
96.79032,1,4-1,,,
96.79032,2,3-4,,,
97.09029,1,1-2,,,
97.09029,2,4-1,,,
97.72355999999999,1,j2-3,,,
97.72355999999999,2,j1-2,,,
98.05686,1,3-4,,,
98.05686,2,2-3,,,
98.39016,1,lp4,,,
98.39016,2,lp3,,,
98.92344,1,j4-1,,,
98.92344,2,j3-4,,,
99.29007,1,j1-2,,,
99.29007,2,j4-1,,,
99.89000999999999,1,2-3,,,
99.89000999999999,2,1-2,,,
100.22331,1,j3-4,,,
100.22331,2,j2-3,,,
100.55660999999999,1,lp4,,,
100.55660999999999,2,lp3,,,
101.22321,1,j4-1,,,
101.22321,2,j3-4,,,
101.58984,1,lp1,,,
101.58984,2,lp4,,,
102.08979,1,1-2,,,
102.08979,2,4-1,,,
102.42309,1,2-3,,,
102.42309,2,1-2,,,
102.75639,1,lp3,,,
102.75639,2,lp2,,,
104.45622,1,3-4,,,
104.45622,2,2-3,,,
104.45622,1,,r3,,
104.82284999999999,1,lp4,,,
105.38946,2,w3,,,
105.48944999999999,1,4-1,,,
105.48944999999999,1,,r4,,
105.82275,1,j1-2,,,
106.55601,2,3-4,l3,,
106.88931,1,w2,,,
106.92264,2,lp4,,,
107.62257,2,4-1,,,
107.62257,2,,l4,,
107.95586999999999,2,j1-2,,,
108.75578999999999,1,2-3,,,
108.75578999999999,2,2-3,,,
108.75578999999999,1,,rb3,,
108.75578999999999,2,,lb3,,
109.12241999999999,1,lp3,,,
109.12241999999999,2,lp3,,,
109.78902,1,,rb2,,
109.78902,2,,lb2,,
109.78902,1,3-4,,,
109.78902,2,3-4,,,
110.18898,1,4-1,,,
110.18898,2,4-1,,,
110.75559,1,,rb1,,
110.75559,2,,lb1,,
110.75559,1,1-2,,,
110.75559,2,1-2,,,
111.15554999999999,1,sp2-3,,,
111.15554999999999,2,sp2-3,,,
111.92214,1,,rb0,,
111.92214,2,,lb0,,
111.92214,1,3-4,,,
111.92214,2,3-4,,,
112.25544,1,lp4,,,
112.25544,2,lp4,,,
112.95537,1,,l1,,
112.95537,2,,r1,,
112.95537,1,4-1,,,
112.95537,2,4-1,,,
113.28867,1,lp1,,,
113.28867,2,lp1,,,
116.12172,1,,,b0,
116.12172,2,,,b0,
116.12172,2,w4,,,
116.12172,1,w2,,,
116.32169999999999,MOT_mc_light_under_00,last,,
117.35493,2,4-1,,,
117.35493,1,2-3,,,
118.28817,2,w1,,,
118.28817,1,w3,,,
118.3215,2,1-2,,,
118.3215,1,3-4,,,
119.25474,2,w2,,,
119.25474,1,w4,,,
119.38806,2,2-3,,,
119.38806,1,4-1,,,
120.3213,2,w3,,,
120.3213,1,w1,,,
