0.03333,MOT_control_all,nyowa_zoom1,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut1,,
38.09619,MOT_mc_stage_color_00,y-flash,,
38.16285,3,w1,,,
38.26284,2,4-1,,,
38.26284,3,1-2,,,
38.52948,1,1-2,,,
38.86278,2,j1-2,,,
38.86278,3,j2-3,,,
38.89611,1,sp2-3,,,
39.39606,2,2-3,,,
39.46272,1,3-4,,,
39.529379999999996,3,3-4,,,
39.82935,MOT_mc_stage_color_00,r-flash,,
39.82935,1,j4-1,,,
39.929339999999996,2,lp3,,,
39.929339999999996,3,lp4,,,
40.29597,1,1-2,,,
40.6626,1,2-3,r1,,
40.69593,2,3-4,r1,,
40.69593,3,4-1,r1,,
41.02923,1,3-4,rb0,,
41.06256,2,4-1,rb0,,
41.06256,3,1-2,rb0,,
41.42919,1,hj4,,,
41.46252,2,lp1,,,
41.46252,3,lp2,,,
42.029129999999995,1,sp4-1,,,
42.06246,2,1-2,,,
42.12912,3,2-3,,,
42.6624,2,sj2,,,
42.6624,3,sj3,,,
42.96237,MOT_mc_stage_color_00,y-flash,,
42.96237,1,1-2,,,
43.162349999999996,3,w3,,,
43.162349999999996,2,lp2,,,
43.162349999999996,3,lp3,,,
43.29567,1,2-3,,,
43.52898,MOT_mc_stage_color_00,r-flash,,
43.662299999999995,1,j3-4,,,
44.12892,MOT_mc_stage_color_00,y-flash,,
44.16225,1,4-1,,,
44.19558,3,j3-4,,,
44.26224,2,j2-3,,,
44.52888,1,sp1-2,,,
44.96217,2,3-4,,,
44.96217,3,4-1,,,
44.96217,1,2-3,l1,,
45.36213,MOT_mc_stage_color_00,r-flash,,
45.36213,1,3-4,lb0,,
45.46212,2,4-1,,,
45.56211,3,1-2,,,
45.96207,1,hj4,,,
46.3287,2,1-2,,,
46.3287,3,2-3,,,
46.69533,2,sp2-3,,,
46.69533,3,sp3-4,,,
46.69533,1,sp4-1,,,
47.295269999999995,2,3-4,,,
47.295269999999995,3,4-1,,,
47.295269999999995,1,1-2,,,
47.86188,1,lp2,,,
48.061859999999996,3,1-2,,,
48.16185,2,4-1,,,
48.6618,2,lp1,,,
48.6618,3,lp2,,,
48.9951,1,hj2,,,
49.02843,MOT_mc_stage_color_00,b-flash,,
49.02843,MOT_mc_bg_black_00,b45-65,,
49.59504,1,2-3,r1,,
49.96167,1,3-4,rb0,,
50.3283,1,4-1,l1,,
50.36163,2,1-2,,,
50.42829,3,2-3,,,
50.69493,1,1-2,lb0,,
51.09489,1,j2-3,,,
51.16155,3,j3-4,,,
51.22821,2,j2-3,,,
51.6615,1,3-4,,,
52.094789999999996,1,j4-1,,,
52.22811,3,w4,,,
52.29477,2,w3,,,
52.62807,1,1-2,r1,,
52.6614,2,3-4,,,
52.69473,3,4-1,,,
53.02803,1,2-3,rb0,,
53.06136,2,4-1,,,
53.09469,3,1-2,,,
53.46132,1,hj3,,,
53.49465,3,j2-3,,,
53.56131,2,j1-2,,,
54.161249999999995,1,3-4,,,
54.194579999999995,2,2-3,,,
54.26124,3,3-4,,,
54.561209999999996,1,sp4-1,,,
54.79452,2,sj3,,,
54.961169999999996,3,sj4,,,
55.12782,MOT_mc_stage_color_00,y-flash,,
55.12782,1,1-2,r1,,
55.29447,2,w3,,,
55.461119999999994,3,w4,,,
55.461119999999994,2,lp3,,,
55.461119999999994,3,lp4,,,
55.461119999999994,1,2-3,r2,,
55.827749999999995,1,3-4,rb1,,
56.161049999999996,1,4-1,rb0,,
56.194379999999995,2,3-4,,,
56.261039999999994,3,j4-1,,,
56.52768,1,1-2,,,
56.89431,1,j2-3,,,
56.92764,2,4-1,,,
56.994299999999996,3,1-2,,,
57.460919999999994,1,sp3-4,,,
57.49425,2,sp1-2,,,
57.56091,3,sp2-3,,,
58.12752,1,4-1,,,
58.194179999999996,3,3-4,,,
58.260839999999995,2,2-3,,,
58.52748,MOT_mc_stage_color_00,r-flash,,
58.56081,1,1-2,l1,,
58.92744,2,3-4,,,
58.92744,3,4-1,,,
58.92744,1,2-3,lb0,,
59.3274,1,j3-4,,,
59.394059999999996,2,j4-1,,,
59.460719999999995,3,j1-2,,,
59.860679999999995,1,4-1,l1,,
60.227309999999996,1,1-2,lb0,,
60.293969999999995,2,j1-2,,,
60.36063,3,j2-3,,,
60.593939999999996,1,hj2,,,
60.76059,2,2-3,,,
60.76059,3,3-4,,,
61.69383,3,w4,,,
61.69383,2,w3,,,
61.69383,MOT_mc_special_02,kirakira_end,,
61.72716,MOT_mc_special_03,smoke,,
61.72716,2,lp3,,,
61.72716,3,lp4,,,
61.72716,1,j2-3,,,
61.76049,MOT_mc_stage_color_00,y-flash,,
62.227109999999996,1,3-4,,,
62.59374,1,j4-1,,,
63.093689999999995,1,1-2,,,
63.460319999999996,1,2-3,r1,,
63.82695,1,3-4,r2,,
64.19358,1,4-1,rb1,,
64.56021,1,1-2,rb0,,
64.96016999999999,1,j2-3,,,
65.69342999999999,1,3-4,l1,,
66.06006,1,4-1,lb0,,
66.46002,1,sp1-2,,,
66.52668,2,sp3-4,,,
66.62666999999999,3,sp4-1,,,
67.29326999999999,1,2-3,,,
67.3266,2,4-1,,,
67.3266,3,1-2,,,
67.42658999999999,MOT_mc_special_03,smoke_end,,
67.75989,MOT_control_all,nyowa_zoom2,,
67.79321999999999,MOT_mc_stage_color_00,r-flash,,
67.79321999999999,MOT_mc_bg_black_00,b65-20,,
67.79321999999999,MOT_mc_light_center_00,l3,,
67.79321999999999,MOT_mc_light_up_00,l4,,
67.79321999999999,MOT_mc_special_03,confetti,,
67.79321999999999,2,lp1,,,
67.79321999999999,3,lp2,,,
67.79321999999999,1,sj3,,,
68.29317,1,w3,,,
68.3265,1,sp3-4,,,
69.25974,MOT_mc_stage_color_00,b-flash,,
69.25974,3,2-3,,,
69.25974,1,4-1,,,
69.32639999999999,2,1-2,,,
69.69303,1,lp1,,,
69.85968,2,sp2-3,,,
69.92634,3,sp3-4,,,
70.52628,2,3-4,,,
70.52628,3,4-1,,,
70.89291,MOT_mc_stage_color_00,y-flash,,
70.89291,1,hj1,,,
70.99289999999999,2,lp4,,,
70.99289999999999,3,lp1,,,
71.42618999999999,1,sp1-2,,,
72.15944999999999,1,2-3,,,
72.45942,MOT_mc_stage_color_00,r-flash,,
72.45942,2,j4-1,,,
72.45942,3,j1-2,,,
72.62607,1,lp3,,,
72.95936999999999,2,sp1-2,,,
72.95936999999999,3,sp2-3,,,
73.326,1,3-4,,,
73.75929,MOT_mc_stage_color_00,b-flash,,
73.75929,2,lp2,,,
73.75929,1,4-1,,,
73.82594999999999,3,lp3,,,
74.12592,1,j1-2,,,
74.59254,1,2-3,r1,,
74.95917,1,3-4,rb0,,
75.3258,1,4-1,,,
75.69243,1,1-2,,,
75.72576,2,j2-3,,,
75.79241999999999,3,j3-4,,,
76.09239,1,sp2-3,,,
76.19238,2,3-4,,,
76.25904,3,4-1,,,
76.85898,MOT_mc_stage_color_00,r-flash,,
76.85898,2,4-1,,,
76.85898,3,1-2,,,
76.85898,1,3-4,,,
77.29227,MOT_mc_stage_color_00,b-flash,,
77.29227,2,j1-2,,,
77.72556,MOT_mc_stage_color_00,y-flash,,
77.72556,3,j2-3,,,
77.79222,1,w4,,,
78.15885,MOT_mc_stage_color_00,r-flash,,
78.15885,1,j4-1,,,
78.35883,2,w2,,,
78.42549,3,3-4,,,
78.52548,2,2-3,,,
78.52548,1,1-2,,,
78.72546,MOT_mc_stage_color_00,b-flash,,
78.92544,1,2-3,,,
79.09209,2,j3-4,,,
79.25874,3,hj4,,,
79.59204,1,j3-4,,,
79.85867999999999,2,lp4,,,
79.92533999999999,3,lp4,,,
80.12532,1,j4-1,,,
80.19198,MOT_mc_stage_color_00,r-flash,,
80.72525999999999,1,sp1-2,,,
80.75859,2,j4-1,,,
80.82525,3,j4-1,,,
81.3252,2,1-2,,,
81.3252,3,1-2,,,
81.3252,1,2-3,,,
81.75849,MOT_mc_stage_color_00,y-flash,,
81.75849,3,j2-3,,,
81.75849,1,lp3,,,
82.25844,2,w2,,,
82.29177,2,hj2,,,
82.6584,1,3-4,,,
82.82504999999999,3,w3,,,
82.95837,2,lp2,,,
83.02503,3,lp3,,,
83.25833999999999,MOT_mc_stage_color_00,b-flash,,
83.25833999999999,1,j4-1,,,
83.79162,1,sp1-2,,,
83.82495,2,j2-3,,,
83.89161,3,j3-4,,,
84.3249,1,2-3,,,
84.79151999999999,MOT_mc_stage_color_00,y-flash,,
84.79151999999999,2,sj3,,,
84.79151999999999,1,lp3,,,
84.95817,3,w4,,,
85.29146999999999,2,w3,,,
85.29146999999999,3,sj4,,,
85.55811,1,3-4,,,
85.79142,3,w4,,,
85.92474,2,lp3,,,
85.92474,3,lp4,,,
85.92474,1,j4-1,,,
86.35803,MOT_mc_stage_color_00,r-flash,,
86.35803,1,1-2,,,
86.75798999999999,1,sp2-3,,,
86.82464999999999,2,sp3-4,,,
86.92464,3,sp4-1,,,
87.35793,1,3-4,,,
87.79122,1,4-1,r1,,
87.99119999999999,2,4-1,,,
87.99119999999999,3,1-2,,,
88.19118,1,1-2,rb0,,
88.42448999999999,2,lp1,,,
88.42448999999999,3,lp2,,,
88.59114,1,sp2-3,,,
89.25774,1,3-4,,,
89.3244,2,1-2,,,
89.65769999999999,1,4-1,l1,,
89.72435999999999,3,2-3,,,
90.05766,1,1-2,lb0,,
90.12432,3,3-4,,,
90.25764,2,w2,,,
90.45761999999999,1,2-3,,,
90.52427999999999,2,2-3,,,
91.05756,3,w4,,,
91.05756,MOT_mc_stage_color_00,b-flash,,
91.05756,1,j3-4,,,
91.32419999999999,2,3-4,l1,,
91.32419999999999,3,4-1,r1,,
91.72416,MOT_mc_stage_color_00,y-flash,,
91.72416,1,sj4,,,
91.95747,2,4-1,lb0,,
91.95747,3,1-2,rb0,,
92.22411,1,w4,,,
92.45742,MOT_mc_stage_color_00,r-flash,,
92.45742,1,sp4-1,,,
92.49074999999999,2,sp1-2,,,
92.49074999999999,3,sp2-3,,,
93.19068,2,2-3,,,
93.25734,1,1-2,,,
93.324,3,3-4,,,
93.9906,1,j2-3,,,
94.12392,2,w3,,,
94.15724999999999,2,3-4,,,
94.25724,3,4-1,,,
94.42389,1,3-4,,,
94.79052,1,sp4-1,,,
94.82385,2,sp4-1,,,
94.92384,3,sp1-2,,,
95.82374999999999,3,2-3,,,
95.89041,1,1-2,,,
95.95707,2,1-2,,,
96.39036,2,2-3,l1,,
96.39036,3,3-4,l1,,
96.39036,1,2-3,l1,,
96.75699,2,3-4,l2,,
96.75699,3,4-1,l2,,
96.75699,1,3-4,l2,,
97.12362,2,4-1,lb1,,
97.12362,3,1-2,lb1,,
97.12362,1,4-1,lb1,,
97.49024999999999,2,1-2,lb0,,
97.49024999999999,3,2-3,lb0,,
97.49024999999999,1,1-2,lb0,,
98.05686,2,2-3,,,
98.12352,1,2-3,,,
98.19018,3,3-4,,,
98.62347,1,3-4,l1,,
98.69013,2,3-4,l1,,
98.75679,3,4-1,l1,,
99.22341,1,4-1,,,
99.25674,2,4-1,,,
99.25674,3,1-2,,,
99.69003,3,2-3,lb0,,
99.75668999999999,1,1-2,lb0,,
99.82334999999999,2,1-2,lb0,,
100.25663999999999,1,hj2,,,
100.55660999999999,2,j2-3,,,
100.55660999999999,3,j3-4,,,
100.92323999999999,1,sp2-3,,,
100.95657,2,sp3-4,,,
100.95657,3,sp4-1,,,
101.35652999999999,2,4-1,,,
101.35652999999999,3,1-2,,,
101.55650999999999,1,3-4,,,
101.75649,2,lp1,,,
101.75649,3,lp2,,,
102.48975,1,w4,,,
102.58973999999999,MOT_mc_stage_color_00,y-flash,,
102.58973999999999,1,4-1,r1,,
102.65639999999999,2,j1-2,,,
102.72305999999999,3,j2-3,,,
102.95636999999999,1,1-2,rb0,,
103.323,1,j2-3,,,
103.52297999999999,3,3-4,,,
103.58963999999999,2,2-3,,,
103.85628,1,sp3-4,,,
103.92294,3,sp4-1,,,
103.9896,2,sp3-4,,,
104.58954,3,1-2,,,
104.6562,2,4-1,,,
104.82284999999999,MOT_mc_stage_color_00,b-flash,,
104.82284999999999,1,4-1,,,
105.18947999999999,1,j1-2,,,
105.42278999999999,3,j2-3,,,
105.48944999999999,2,j1-2,,,
105.75609,1,sp2-3,,,
106.02273,2,sp2-3,,,
106.02273,3,sp3-4,,,
106.42268999999999,1,3-4,,,
106.78931999999999,1,4-1,,,
107.25594,1,lp1,,,
107.65589999999999,2,3-4,,,
107.75589,3,4-1,,,
107.95586999999999,MOT_mc_stage_color_00,y-flash,,
107.95586999999999,1,1-2,l1,,
108.12252,2,lp4,,,
108.12252,3,lp1,,,
108.32249999999999,1,2-3,lb0,,
108.68912999999999,1,3-4,,,
109.05575999999999,1,4-1,,,
109.42239,1,1-2,,,
109.78902,1,2-3,,,
110.15565,1,j3-4,,,
110.85557999999999,MOT_mc_stage_color_00,r-flash,,
110.85557999999999,1,hj4,,,
110.88891,MOT_control_all,nyowa_zoom3,,
110.88891,2,j4-1,,,
110.95557,3,j1-2,,,
111.45551999999999,2,lp1,,,
111.45551999999999,1,lp4,,,
111.48885,3,lp2,,,
114.95517,MOT_mc_stage_color_00,y-flash,,
114.95517,MOT_mc_bg_black_00,b20-65,,
114.95517,MOT_mc_speaker_00,stay,,
114.95517,MOT_mc_light_up_00,l1,,
114.95517,MOT_mc_light_center_00,l1,,
114.95517,MOT_mc_light_under_00,l1,,
114.95517,MOT_mc_special_03,confetti_end,,
114.95517,2,1-2,,,
114.95517,3,2-3,,,
114.95517,1,4-1,,b0,Dyw
115.88841,3,w3,,,
115.88841,2,w2,,,
115.88841,1,w1,,,
