28.59714,1,j4-1,,
28.59714,2,j4-1,,
28.59714,3,j4-1,,
28.59714,4,j4-1,,
28.59714,5,j4-1,,
28.79712,1,1-2,,
28.79712,2,1-2,,
28.79712,3,1-2,,
28.79712,4,1-2,,
28.79712,5,1-2,,
29.19708,1,sj2,,
29.19708,2,sj2,,
29.19708,3,sj2,,
29.19708,4,sj2,,
29.19708,5,sj2,,
29.63037,1,j2-3,,
29.63037,2,j2-3,,
29.63037,3,j2-3,,
29.63037,4,j2-3,,
29.63037,5,j2-3,,
30.03033,MOT_mc_bg_black_00,l1,,
30.69693,5,w3,,
30.69693,4,w3,,
30.69693,3,w3,,
30.69693,2,w3,,
30.69693,1,w3,,
32.89671,1,3-4,,
32.89671,2,3-4,,
32.89671,3,3-4,,
32.89671,4,3-4,,
32.89671,5,3-4,,
33.23001,1,j4-1,,
33.23001,2,j4-1,,
33.23001,3,j4-1,,
33.23001,4,j4-1,,
33.23001,5,j4-1,,
33.59664,MOT_mc_light_up_00,l2,,
33.59664,MOT_mc_light_center_00,l2,,
33.59664,MOT_mc_light_under_00,l1,,
33.59664,MOT_mc_speaker_00,l1,,
33.59664,MOT_mc_back_00,l1,,
33.59664,MOT_mc_bg_black_00,stay,,
33.69663,4,,,f1
34.12992,4,1-2,,
34.296569999999996,5,w1,,
34.296569999999996,3,w1,,
34.296569999999996,2,w1,,
34.296569999999996,1,w1,,
34.56321,4,lp2,,
35.063159999999996,4,2-3,,
35.42979,4,lp3,,
36.729659999999996,4,j3-4,,
37.6629,4,j4-1,,
38.56281,4,j1-2,,
38.9961,4,lp2,,
39.69603,4,2-3,,
40.06266,4,3-4,,
40.52928,4,,,b0
40.795919999999995,5,,,f1
40.9959,4,w4,,
41.229209999999995,5,1-2,,
41.629169999999995,5,lp2,,
42.06246,5,sj2,,
42.52908,5,sj2,,
42.9957,5,j2-3,,
43.89561,5,3-4,,
44.29557,5,4-1,,b0
45.228809999999996,5,w1,,
46.095389999999995,1,1-2,,
46.095389999999995,2,1-2,,
46.095389999999995,3,1-2,,
46.095389999999995,4,4-1,,
46.095389999999995,5,1-2,,
46.52868,1,2-3,,
46.52868,2,2-3,,
46.52868,3,2-3,,
46.52868,4,1-2,,
46.52868,5,2-3,,
46.96197,1,3-4,,
46.96197,2,3-4,,
46.96197,3,3-4,,
46.96197,4,2-3,,
46.96197,5,3-4,,
47.86188,2,,,f1
47.89521,5,w4,,
47.89521,4,w3,,
47.89521,3,w4,,
47.89521,2,w4,,
47.89521,1,w4,,
48.29517,2,4-1,,
48.72846,2,lp1,,
49.22841,2,1-2,,
49.59504,2,lp2,,
50.894909999999996,2,j2-3,,
51.82815,2,j3-4,,
52.72806,2,j4-1,,
53.16135,2,lp1,,
53.86128,2,1-2,,
54.227909999999994,2,2-3,,
54.69453,2,,,b0
54.927839999999996,3,,,f1
55.16115,2,w3,,
55.361129999999996,3,4-1,,
55.761089999999996,3,lp1,,
56.194379999999995,3,sj1,,
56.660999999999994,3,sj1,,
57.12762,3,j1-2,,
58.12752,3,2-3,,
58.52748,3,3-4,,
58.96077,3,sj4,,
59.394059999999996,3,j4-1,,
59.794019999999996,3,lp1,,
60.36063,3,j1-2,,
60.727259999999994,3,sp2-3,,
61.69383,3,sj3,,b0
61.69383,1,4-1,,
61.69383,2,3-4,,
61.69383,5,4-1,,
61.69383,4,3-4,,
62.02713,MOT_mc_stage_color_00,y-flash,,
62.09379,MOT_mc_light_up_00,l1,,
62.09379,MOT_mc_light_center_00,l1,,
62.09379,1,lp1,,
62.09379,2,lp4,,
62.09379,3,lp3,,
62.09379,4,lp4,,
62.09379,5,lp1,,
63.426989999999996,1,1-2,,
63.426989999999996,2,4-1,,
63.426989999999996,3,3-4,,
63.426989999999996,4,4-1,,
63.426989999999996,5,1-2,,
63.82695,1,lp2,,
63.82695,2,lp1,,
63.82695,3,lp4,,
63.82695,4,lp1,,
63.82695,5,lp2,,
65.26013999999999,1,2-3,,
65.26013999999999,2,1-2,,
65.26013999999999,3,4-1,,
65.26013999999999,4,1-2,,
65.26013999999999,5,2-3,,
65.6601,1,lp3,,
65.6601,2,lp2,,
65.6601,3,lp1,,
65.6601,4,lp2,,
65.6601,5,lp3,,
67.39326,1,,,f1
67.82655,1,3-4,,
68.22650999999999,1,lp4,,
68.65979999999999,1,sj4,,
69.15975,1,4-1,,
69.49305,1,1-2,,
69.82634999999999,1,lp2,,
70.52628,1,j2-3,,
71.42618999999999,1,j3-4,,
71.85947999999999,1,4-1,,
72.25944,1,lp1,,
73.05936,1,1-2,,
73.45931999999999,1,lp2,,
74.15925,1,j2-3,,
74.85918,1,sp3-4,,
75.82575,1,sj4,,
76.22570999999999,1,lp4,,
78.12552,2,2-3,,
78.12552,3,1-2,,
78.12552,4,2-3,,
78.12552,5,3-4,,
78.42549,MOT_mc_stage_color_00,r-flash,,
78.49215,1,4-1,,
78.82545,MOT_mc_stage_color_00,b-flash,,
78.89211,2,3-4,,
78.89211,3,2-3,,
79.05875999999999,5,w4,,
79.05875999999999,4,w3,,
79.29207,MOT_mc_stage_color_00,y-flash,,
79.35873,1,j1-2,,
79.35873,2,j4-1,,
79.35873,3,j3-4,,
79.35873,4,j3-4,,
79.35873,5,j4-1,,
79.69203,MOT_mc_stage_color_00,r-flash,,
79.75869,MOT_mc_light_up_00,l3,,
79.75869,MOT_mc_light_center_00,l3,,
79.75869,MOT_mc_light_under_00,l2,,
79.75869,MOT_mc_speaker_00,l2,,
79.75869,MOT_mc_back_00,l2,,
79.75869,MOT_mc_bg_black_00,l1,,
80.42528999999999,5,w1,,
80.42528999999999,4,w4,,
80.42528999999999,3,w4,,
80.42528999999999,2,w1,,
80.42528999999999,1,w2,,
81.09188999999999,1,j2-3,,
81.09188999999999,2,j1-2,,
81.09188999999999,3,j4-1,,
81.09188999999999,4,j4-1,,
81.09188999999999,5,j1-2,,
81.52517999999999,1,lp3,,
81.52517999999999,2,lp2,,
81.52517999999999,3,lp1,,
81.52517999999999,4,lp1,,
81.52517999999999,5,lp2,,
82.12512,4,1-2,,
82.12512,5,2-3,,
82.32509999999999,2,2-3,,
82.32509999999999,3,1-2,,
82.55841,1,3-4,,
82.85838,1,sj4,,
82.85838,2,sj3,,
82.85838,3,sj2,,
82.85838,4,sj2,,
82.85838,5,sj3,,
83.25833999999999,1,lp4,,
83.25833999999999,2,lp3,,
83.25833999999999,3,lp2,,
83.25833999999999,4,lp2,,
83.25833999999999,5,lp3,,
85.12482,1,4-1,,
85.12482,2,3-4,,
85.12482,3,2-3,,
85.12482,4,2-3,,
85.12482,5,3-4,,
85.52477999999999,1,1-2,,
85.52477999999999,2,4-1,,
85.52477999999999,3,3-4,,
85.52477999999999,4,3-4,,
85.52477999999999,5,4-1,,
85.92474,1,2-3,,
85.92474,2,1-2,,
85.92474,3,4-1,,
85.92474,4,4-1,,
85.92474,5,1-2,,
86.25804,1,hj3,,
86.25804,2,hj2,,
86.25804,3,hj1,,
86.25804,4,hj1,,
86.25804,5,hj2,,
86.85798,1,lp3,,
86.85798,2,lp2,,
86.85798,3,lp1,,
86.85798,4,lp1,,
86.85798,5,lp2,,
88.22451,1,3-4,,
88.22451,2,2-3,,
88.22451,3,1-2,,
88.22451,4,1-2,,
88.22451,5,2-3,,
88.59114,1,j4-1,,
88.59114,2,j3-4,,
88.59114,3,j2-3,,
88.59114,4,j2-3,,
88.59114,5,j3-4,,
89.35772999999999,5,4-1,,
89.39106,3,3-4,,
89.42439,1,1-2,,
89.45772,2,4-1,,
89.49105,4,3-4,,
90.02432999999999,1,j2-3,,
90.02432999999999,2,j1-2,,
90.02432999999999,3,j4-1,,
90.02432999999999,4,j4-1,,
90.02432999999999,5,j1-2,,
90.42429,1,lp3,,
90.42429,2,lp2,,
90.42429,3,lp1,,
90.42429,4,lp1,,
90.42429,5,lp2,,
91.25753999999999,4,1-2,,
91.29087,2,2-3,,
91.32419999999999,1,3-4,,
91.35753,3,1-2,,
91.39085999999999,5,2-3,,
91.82414999999999,1,sj4,,
91.82414999999999,2,sj3,,
91.82414999999999,3,sj2,,
91.82414999999999,4,sj2,,
91.82414999999999,5,sj3,,
92.29077,1,4-1,,
92.29077,2,3-4,,
92.29077,3,2-3,,
92.29077,4,2-3,,
92.29077,5,3-4,,
92.69073,1,1-2,,
92.69073,2,4-1,,
92.69073,3,3-4,,
92.69073,4,3-4,,
92.69073,5,4-1,,
93.12402,1,2-3,,
93.12402,2,1-2,,
93.12402,3,4-1,,
93.12402,4,4-1,,
93.12402,5,1-2,,
93.55731,1,sj3,,
93.55731,2,sj2,,
93.55731,3,sj1,,
93.55731,4,sj1,,
93.55731,5,sj2,,
93.9906,1,sj3,,
93.9906,2,sj2,,
93.9906,3,sj1,,
93.9906,4,sj1,,
93.9906,5,sj2,,
94.42389,4,j1-2,,
94.45721999999999,2,j2-3,,
94.49055,5,w2,,
94.49055,3,w1,,
94.49055,1,j3-4,,
94.52387999999999,3,j1-2,,
94.55721,5,j2-3,,
94.92384,4,j2-3,,
94.95716999999999,2,j3-4,,
94.9905,1,j4-1,,
95.02382999999999,3,j2-3,,
95.05716,5,j3-4,,
95.42379,1,1-2,,
95.42379,2,4-1,,
95.42379,3,3-4,,
95.42379,4,3-4,,
95.42379,5,4-1,,
95.85708,1,2-3,,
95.85708,2,1-2,,
95.85708,3,4-1,,
95.85708,4,4-1,,
95.85708,5,1-2,,
96.42369,2,,l1,
96.42369,3,,l1,
96.42369,1,,r1,
96.42369,4,,r1,
96.42369,5,,r1,
96.79032,5,w2,,
96.79032,4,w1,,
96.79032,3,w1,,
96.79032,2,w2,,
96.79032,1,w3,,
96.79032,2,,lb0,
96.79032,3,,lb0,
96.79032,1,,rb0,
96.79032,4,,rb0,
96.79032,5,,rb0,
97.19028,1,j3-4,,
97.19028,2,j2-3,,
97.19028,3,j1-2,,
97.19028,4,j1-2,,
97.19028,5,j2-3,,
97.59024,1,lp4,,
97.59024,2,lp3,,
97.59024,3,lp2,,
97.59024,4,lp2,,
97.59024,5,lp3,,
98.55681,1,4-1,,
98.55681,2,3-4,,
98.55681,3,2-3,,
98.55681,4,2-3,,
98.55681,5,3-4,,
98.89010999999999,1,sj1,,
98.89010999999999,2,sj4,,
98.89010999999999,3,sj3,,
98.89010999999999,4,sj3,,
98.89010999999999,5,sj4,,
99.25674,1,lp1,,
99.25674,2,lp4,,
99.25674,3,lp3,,
99.25674,4,lp3,,
99.25674,5,lp4,,
99.35673,1,j1-2,,
99.75668999999999,2,j4-1,,
99.75668999999999,3,j3-4,,
100.18997999999999,4,j3-4,,
100.18997999999999,5,j4-1,,
100.42329,1,w2,,
100.55660999999999,1,hj2,,
100.55660999999999,2,hj1,,
100.55660999999999,3,hj4,,
100.55660999999999,4,hj4,,
100.55660999999999,5,hj1,,
101.18988,1,,,b0
101.18988,2,,,b-1
101.18988,3,,,b-1
101.18988,4,,,b-1
101.18988,5,,,b-1
101.62317,1,,,f1
101.62317,2,,,f0
101.62317,3,,,f0
101.62317,4,,,f0
101.62317,5,,,f0
101.78981999999999,5,w1,,
101.78981999999999,4,w4,,
101.78981999999999,3,w4,,
101.78981999999999,2,w1,,
101.78981999999999,1,w2,,
101.9898,1,j2-3,,
101.9898,2,j1-2,,
101.9898,3,j4-1,,
101.9898,4,j4-1,,
101.9898,5,j1-2,,
102.42309,1,3-4,,
102.42309,2,2-3,,
102.42309,3,1-2,,
102.42309,4,1-2,,
102.42309,5,2-3,,
102.85638,1,lp4,,
102.85638,2,lp3,,
102.85638,3,lp2,,
102.85638,4,lp2,,
102.85638,5,lp3,,
103.42299,1,4-1,,
103.42299,2,3-4,,
103.42299,3,2-3,,
103.42299,4,2-3,,
103.42299,5,3-4,,
103.82294999999999,1,1-2,,
103.82294999999999,2,4-1,,
103.82294999999999,3,3-4,,
103.82294999999999,4,3-4,,
103.82294999999999,5,4-1,,
104.18957999999999,1,j2-3,,
104.22291,2,j1-2,,
104.22291,3,j4-1,,
104.25623999999999,4,j4-1,,
104.25623999999999,5,j1-2,,
105.12281999999999,1,sj3,,
105.12281999999999,2,sj2,,
105.12281999999999,3,sj1,,
105.12281999999999,4,sj1,,
105.12281999999999,5,sj2,,
105.52278,1,lp3,,
105.52278,2,lp2,,
105.52278,3,lp1,,
105.52278,4,lp1,,
105.52278,5,lp2,,
105.95607,1,j3-4,,
105.95607,2,j2-3,,
105.95607,3,j1-2,,
105.95607,4,j1-2,,
105.95607,5,j2-3,,
106.42268999999999,1,4-1,,
106.42268999999999,2,3-4,,
106.42268999999999,3,2-3,,
106.42268999999999,4,2-3,,
106.42268999999999,5,3-4,,
106.82265,1,1-2,,
106.82265,2,4-1,,
106.82265,3,3-4,,
106.82265,4,3-4,,
106.82265,5,4-1,,
107.25594,1,2-3,,
107.25594,2,1-2,,
107.25594,3,4-1,,
107.25594,4,4-1,,
107.25594,5,1-2,,
107.68923,1,sj3,,
107.68923,2,sj2,,
107.68923,3,sj1,,
107.68923,4,sj1,,
107.68923,5,sj2,,
108.08919,MOT_mc_stage_color_00,y-flash,,
108.12252,1,sj3,,
108.12252,2,sj2,,
108.12252,3,sj1,,
108.12252,4,sj1,,
108.12252,5,sj2,,
108.55581,4,j1-2,,
108.58914,2,j2-3,,
108.62246999999999,5,w2,,
108.62246999999999,3,w1,,
108.62246999999999,1,j3-4,,
108.6558,3,j1-2,,
108.68912999999999,5,j2-3,,
109.05575999999999,4,j2-3,,
109.08909,2,j3-4,,
109.12241999999999,1,j4-1,,
109.15575,3,j2-3,,
109.18907999999999,5,j3-4,,
109.55570999999999,1,1-2,,
109.55570999999999,2,4-1,,
109.55570999999999,3,3-4,,
109.55570999999999,4,3-4,,
109.55570999999999,5,4-1,,
109.98899999999999,1,2-3,,
109.98899999999999,2,1-2,,
109.98899999999999,3,4-1,,
109.98899999999999,4,4-1,,
109.98899999999999,5,1-2,,
110.55561,2,,r1,
110.55561,3,,r1,
110.55561,1,,l1,
110.55561,4,,l1,
110.55561,5,,l1,
110.92223999999999,5,w2,,
110.92223999999999,4,w1,,
110.92223999999999,3,w1,,
110.92223999999999,2,w2,,
110.92223999999999,1,w3,,
110.92223999999999,2,,rb0,
110.92223999999999,3,,rb0,
110.92223999999999,1,,lb0,
110.92223999999999,4,,lb0,
110.92223999999999,5,,lb0,
111.3222,1,j3-4,,
111.3222,2,j2-3,,
111.3222,3,j1-2,,
111.3222,4,j1-2,,
111.3222,5,j2-3,,
111.72215999999999,1,lp4,,
111.72215999999999,2,lp3,,
111.72215999999999,3,lp2,,
111.72215999999999,4,lp2,,
111.72215999999999,5,lp3,,
112.75538999999999,1,4-1,,
112.75538999999999,2,3-4,,
112.75538999999999,3,2-3,,
112.75538999999999,4,2-3,,
112.75538999999999,5,3-4,,
113.08869,1,sj1,,
113.08869,2,sj4,,
113.08869,3,sj3,,
113.08869,4,sj3,,
113.08869,5,sj4,,
113.45532,1,lp1,,
113.45532,2,lp4,,
113.45532,3,lp3,,
113.45532,4,lp3,,
113.45532,5,lp4,,
113.55530999999999,1,j1-2,,
113.95527,2,j4-1,,
113.95527,3,j3-4,,
114.38856,4,j3-4,,
114.38856,5,j4-1,,
114.62187,1,w2,,
114.75519,1,hj2,,
114.75519,2,hj1,,
114.75519,3,hj4,,
114.75519,4,hj4,,
114.75519,5,hj1,,
115.38846,1,,,b0
115.38846,2,,,b-1
115.38846,3,,,b-1
115.38846,4,,,b-1
115.38846,5,,,b-1
115.82175,1,,,f1
115.82175,2,,,f0
115.82175,3,,,f0
115.82175,4,,,f0
115.82175,5,,,f0
115.9884,5,w1,,
115.9884,4,w4,,
115.9884,3,w4,,
115.9884,2,w1,,
115.9884,1,w2,,
116.18838,1,j2-3,,
116.18838,2,j1-2,,
116.18838,3,j4-1,,
116.18838,4,j4-1,,
116.18838,5,j1-2,,
116.62167,1,3-4,,
116.62167,2,2-3,,
116.62167,3,1-2,,
116.62167,4,1-2,,
116.62167,5,2-3,,
117.05496,1,lp4,,
117.05496,2,lp3,,
117.05496,3,lp2,,
117.05496,4,lp2,,
117.05496,5,lp3,,
117.62156999999999,1,4-1,,
117.62156999999999,2,3-4,,
117.62156999999999,3,2-3,,
117.62156999999999,4,2-3,,
117.62156999999999,5,3-4,,
118.02153,1,1-2,,
118.02153,2,4-1,,
118.02153,3,3-4,,
118.02153,4,3-4,,
118.02153,5,4-1,,
118.38816,1,j2-3,,
118.42148999999999,2,j1-2,,
118.42148999999999,3,j4-1,,
118.45482,4,j4-1,,
118.45482,5,j1-2,,
119.3214,1,sj3,,
119.3214,2,sj2,,
119.3214,3,sj1,,
119.3214,4,sj1,,
119.3214,5,sj2,,
119.72135999999999,1,lp3,,
119.72135999999999,2,lp2,,
119.72135999999999,3,lp1,,
119.72135999999999,4,lp1,,
119.72135999999999,5,lp2,,
120.15464999999999,1,j3-4,,
120.15464999999999,2,j2-3,,
120.15464999999999,3,j1-2,,
120.15464999999999,4,j1-2,,
120.15464999999999,5,j2-3,,
120.65459999999999,1,4-1,,
120.65459999999999,2,3-4,,
120.65459999999999,3,2-3,,
120.65459999999999,4,2-3,,
120.65459999999999,5,3-4,,
121.05456,1,1-2,,
121.05456,2,4-1,,
121.05456,3,3-4,,
121.05456,4,3-4,,
121.05456,5,4-1,,
121.48785,1,2-3,,
121.48785,2,1-2,,
121.48785,3,4-1,,
121.48785,4,4-1,,
121.48785,5,1-2,,
121.92114,1,j3-4,,
121.92114,2,j2-3,,
121.92114,3,j1-2,,
121.92114,4,j1-2,,
121.92114,5,j2-3,,
122.35443,MOT_mc_stage_color_00,b-flash,,
122.42108999999999,MOT_mc_light_up_00,l2,,
122.42108999999999,MOT_mc_light_center_00,l2,,
122.42108999999999,MOT_mc_light_under_00,l1,,
122.42108999999999,MOT_mc_speaker_00,l1,,
122.42108999999999,MOT_mc_back_00,l1,,
122.98769999999999,5,w3,,
122.98769999999999,4,w2,,
122.98769999999999,3,w2,,
122.98769999999999,2,w3,,
122.98769999999999,1,w4,,
123.25434,1,sj4,,
123.25434,2,sj3,,
123.25434,3,sj2,,
123.25434,4,sj2,,
123.25434,5,sj3,,
123.72095999999999,1,4-1,,
123.72095999999999,2,3-4,,
123.72095999999999,3,2-3,,
123.72095999999999,4,2-3,,
123.72095999999999,5,3-4,,
124.15424999999999,1,sj1,,
124.15424999999999,2,sj4,,
124.15424999999999,3,sj3,,
124.15424999999999,4,sj3,,
124.15424999999999,5,sj4,,
124.55421,1,1-2,,
124.55421,2,4-1,,
124.55421,3,3-4,,
124.55421,4,3-4,,
124.55421,5,4-1,,
125.48745,5,w1,,
125.48745,4,w4,,
125.48745,3,w4,,
125.48745,2,w1,,
125.48745,1,sj2,,
125.48745,2,sj1,,
125.48745,3,sj4,,
125.48745,4,sj4,,
125.48745,5,sj1,,
125.88740999999999,1,2-3,,
125.88740999999999,2,1-2,,
125.88740999999999,3,4-1,,
125.88740999999999,4,4-1,,
125.88740999999999,5,1-2,,
126.28737,1,sj3,,
126.28737,2,sj2,,
126.28737,3,sj1,,
126.28737,4,sj1,,
126.28737,5,sj2,,
126.68732999999999,1,lp3,,
126.68732999999999,2,lp2,,
126.68732999999999,3,lp1,,
126.68732999999999,4,lp1,,
126.68732999999999,5,lp2,,
127.35392999999999,1,j3-4,,
127.35392999999999,2,j2-3,,
127.35392999999999,3,j1-2,,
127.35392999999999,4,j1-2,,
127.35392999999999,5,j2-3,,
127.78721999999999,1,lp4,,
127.78721999999999,2,lp3,,
127.78721999999999,3,lp2,,
127.78721999999999,4,lp2,,
127.78721999999999,5,lp3,,
128.72046,4,j2-3,,
128.75378999999998,2,j3-4,,
128.78712,1,j4-1,,
128.82045,3,j2-3,,
128.85378,5,j3-4,,
128.92043999999999,MOT_mc_stage_color_00,r-flash,,
128.9871,MOT_mc_light_up_00,l3,,
128.9871,MOT_mc_light_center_00,l3,,
128.9871,MOT_mc_light_under_00,l2,,
128.9871,MOT_mc_speaker_00,l2,,
128.9871,MOT_mc_back_00,l2,,
128.9871,MOT_mc_bg_black_00,l1,,
129.55371,1,j1-2,,
129.55371,2,j4-1,,
129.55371,3,j3-4,,
129.55371,4,j3-4,,
129.55371,5,j4-1,,
129.92033999999998,1,lp2,,
129.92033999999998,2,lp1,,
129.92033999999998,3,lp4,,
129.92033999999998,4,lp4,,
129.92033999999998,5,lp1,,
130.45362,5,sp1-2,,
130.48695,3,sp4-1,,
130.52027999999999,1,sp2-3,,
130.55361,2,sp1-2,,
130.58694,4,sp4-1,,
136.28637,MOT_mc_light_up_00,stay,,
136.28637,MOT_mc_light_center_00,l1,,
136.28637,MOT_mc_light_under_00,l1,,
136.28637,MOT_mc_speaker_00,l1,,
136.28637,MOT_mc_back_00,l1,,
136.28637,MOT_mc_bg_black_00,stay,,
136.35303,4,j1-2,,
136.38636,2,j2-3,,
136.41969,1,j3-4,,
136.45301999999998,3,j1-2,,
136.48635,5,j2-3,,
136.85298,1,w4,,
136.85298,2,w3,,
136.85298,3,w2,,
136.85298,4,w2,,
136.85298,5,w3,,
