0.03333,MOT_mc_bg_black_00,b80,,
0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
38.9961,1,2-3,,,
39.06276,2,w1,,,
39.6627,1,3-4,,,
40.29597,1,4-1,,,
40.96257,1,1-2,,,
41.29587,1,2-3,,,
41.6625,1,3-4,,,
41.995799999999996,1,j4-1,,,
42.762389999999996,2,j1-2,,,
43.06236,1,w1,,,
43.56231,2,sj2,,,
43.662299999999995,MOT_mc_stage_color_00,r-flash,,
43.662299999999995,MOT_mc_bg_black_00,b45-65,,
44.062259999999995,2,w2,,,
44.16225,2,sj2,,,
44.6622,2,w2,,,
44.76219,2,j2-3,,,
45.16215,1,1-2,,,
45.49545,1,2-3,,,
45.82875,2,w3,,,
45.82875,1,lp3,,,
46.19538,1,j3-4,,,
46.76199,1,j4-1,,,
47.295269999999995,1,j1-2,,,
47.661899999999996,1,lp2,,,
48.3285,1,j2-3,,,
48.6618,1,lp3,,,
49.261739999999996,2,j3-4,,,
49.361729999999994,1,w3,,,
49.89501,2,j4-1,,,
50.561609999999995,2,1-2,,,
50.86158,1,j3-4,,,
50.86158,2,j2-3,,,
51.06156,MOT_mc_stage_color_00,y-flash,,
51.56151,1,4-1,,,
51.56151,2,3-4,,,
51.9948,1,j1-2,,,
51.9948,2,j4-1,,,
52.528079999999996,1,2-3,,,
52.528079999999996,2,1-2,,,
52.62807,MOT_mc_light_under_00,on,,
52.62807,MOT_all,cut3,,
52.6614,MOT_mc_stage_color_00,b-flash,,
52.72806,MOT_mc_light_center_00,on,,
52.72806,MOT_mc_light_up_00,on,,
53.09469,1,3-4,,,
53.09469,2,2-3,,,
53.69463,1,4-1,l3,,
53.69463,2,3-4,rb1,,
53.89461,MOT_mc_bg_black_00,b65-0,,
53.92794,MOT_mc_stage_color_00,b-flash,,
53.96127,1,,,,L0
53.96127,2,,,,L0
54.02793,1,lp1,,,
54.02793,2,lp4,,,
54.961169999999996,1,1-2,lb2,,
54.961169999999996,2,4-1,r2,,
55.29447,1,lp2,,,
55.29447,2,lp1,,,
55.761089999999996,1,2-3,,,
55.761089999999996,2,1-2,,,
56.3277,1,j3-4,,,
56.3277,2,j2-3,,,
57.027629999999995,1,j4-1,,,
57.027629999999995,2,j3-4,,,
57.56091,1,j1-2,,,
57.56091,2,j4-1,,,
57.92754,1,lp2,,,
57.92754,2,lp1,,,
58.36083,1,2-3,,,
58.36083,2,1-2,,,
58.76079,1,3-4,,,
58.76079,2,2-3,,,
59.16075,1,lp4,,,
59.16075,2,lp3,,,
59.394059999999996,1,4-1,,f1,
59.794019999999996,1,1-2,,,
60.12732,1,lp2,,,
60.260639999999995,2,3-4,,f1,
60.727259999999994,2,4-1,,,
61.36053,1,2-3,,,
61.36053,2,1-2,,,
61.69383,1,hj3,,,
61.69383,2,hj2,,,
62.327099999999994,1,sj3,,,
62.327099999999994,2,sj2,,,
62.727059999999994,1,lp3,,,
62.727059999999994,2,lp2,,,
63.39366,1,3-4,,,
63.39366,2,2-3,,,
63.72696,1,4-1,,,
63.72696,2,3-4,,,
64.09358999999999,1,1-2,lb1,,
64.09358999999999,2,4-1,rb1,,
64.19358,MOT_mc_stage_color_00,y-flash,,
64.49355,1,lp2,,,
64.49355,2,lp1,,,
65.02683,1,2-3,,,
65.02683,2,1-2,,,
65.46012,1,3-4,l2,,
65.46012,2,2-3,r2,,
65.56011,MOT_mc_stage_color_00,y-flash,,
65.82675,1,lp4,,,
65.82675,2,lp3,,,
66.59334,1,4-1,,,
66.59334,2,3-4,,,
66.82665,MOT_mc_stage_color_00,b-flash,,
67.22661,1,1-2,,,
67.22661,2,4-1,,,
67.85988,1,2-3,,,
67.85988,2,1-2,,,
68.22650999999999,1,lp3,,,
68.22650999999999,2,lp2,,,
68.85978,1,hj3,,,
68.85978,2,hj2,,,
69.49305,2,lp2,,,
69.59304,1,3-4,,,
69.92634,1,4-1,,,
70.45962,1,j1-2,,,
70.85958,1,lp2,,,
71.79281999999999,1,2-3,,,
72.12612,1,3-4,,,
72.45942,1,4-1,,,
72.89271,1,j1-2,,,
73.25934,1,lp2,,,
73.69263,2,2-3,,,
73.69263,1,2-3,,,
74.05926,2,3-4,,,
74.42589,2,j4-1,,,
74.49255,MOT_mc_stage_color_00,r-flash,,
74.49255,MOT_mc_bg_black_00,b20-65,,
74.59254,1,,,,D60
74.62586999999999,1,w3,,,
74.79252,2,lp1,,,
78.12552,2,1-2,,,
78.25883999999999,2,,,,D60
78.89211,1,3-4,,,
78.9921,1,,,,L0
79.05875999999999,2,w2,,,
79.42539,1,j4-1,,,
79.99199999999999,1,1-2,,,
80.35862999999999,1,lp2,,,
82.19178,1,2-3,,,
82.29177,1,,,,D60
83.12501999999999,1,w3,,,
84.09159,2,2-3,,,
84.15825,2,,,,L0
84.62487,2,j3-4,,,
85.19148,2,4-1,,,
85.55811,2,lp1,,,
87.39126,2,1-2,,,
87.52458,2,,,,D60
88.3245,2,w2,,,
89.29106999999999,1,3-4,,,
89.29106999999999,2,2-3,,,
89.35772999999999,1,,,,L0
89.35772999999999,2,,,,L0
89.59103999999999,1,4-1,,,
89.59103999999999,2,3-4,,,
89.89101,1,j1-2,,,
89.89101,2,j4-1,,,
90.39095999999999,1,j2-3,,,
90.39095999999999,2,j1-2,,,
91.05756,1,3-4,,,
91.05756,2,2-3,,,
91.72416,1,j4-1,,,
91.72416,2,j3-4,,,
92.09079,1,sp1-2,,,
92.09079,2,sp4-1,,,
93.69063,1,j2-3,,,
93.69063,2,j1-2,,,
93.82395,MOT_mc_light_under_00,on,,
93.82395,MOT_all,cut4,,
93.85728,MOT_mc_stage_color_00,b-flash,,
93.92394,MOT_mc_light_center_00,on2,,
93.92394,MOT_mc_light_up_00,on2,,
94.3239,1,3-4,,,
94.3239,2,2-3,,,
94.92384,1,4-1,lb1,,
94.92384,2,3-4,r3,,
95.09049,MOT_mc_stage_color_00,b-flash,,
95.09049,MOT_mc_bg_black_00,b65-0,,
95.25713999999999,1,lp1,,,
95.25713999999999,2,lp4,,,
96.19037999999999,1,1-2,l2,,
96.19037999999999,2,4-1,rb2,,
96.52368,1,lp2,,,
96.52368,2,lp1,,,
96.99029999999999,1,2-3,,,
96.99029999999999,2,1-2,,,
97.55691,1,j3-4,,,
97.55691,2,j2-3,,,
98.25684,1,j4-1,,,
98.25684,2,j3-4,,,
98.79012,1,j1-2,,,
98.79012,2,j4-1,,,
99.15675,1,lp2,,,
99.15675,2,lp1,,,
99.59004,1,2-3,,,
99.59004,2,1-2,,,
99.99,1,3-4,,,
99.99,2,2-3,,,
100.38996,1,lp4,,,
100.38996,2,lp3,,,
100.62326999999999,1,4-1,,f2,
101.02323,1,1-2,,,
101.35652999999999,1,lp2,,,
101.48984999999999,2,3-4,,f2,
101.95647,2,4-1,,,
102.58973999999999,1,2-3,,,
102.58973999999999,2,1-2,,,
102.92304,1,hj3,,,
102.92304,2,hj2,,,
103.55631,1,sj3,,,
103.55631,2,sj2,,,
103.95626999999999,1,lp3,,,
103.95626999999999,2,lp2,,,
104.62286999999999,1,3-4,,,
104.62286999999999,2,2-3,,,
104.95617,1,4-1,,,
104.95617,2,3-4,,,
105.3228,1,1-2,lb1,,
105.3228,2,4-1,rb1,,
105.45612,MOT_mc_stage_color_00,y-flash,,
105.72276,1,lp2,,,
105.72276,2,lp1,,,
106.25604,1,2-3,,,
106.25604,2,1-2,,,
106.68933,1,3-4,l2,,
106.68933,2,2-3,r2,,
106.78931999999999,MOT_mc_stage_color_00,y-flash,,
107.05596,1,lp4,,,
107.05596,2,lp3,,,
107.82254999999999,1,4-1,,,
107.82254999999999,2,3-4,,,
108.05586,MOT_mc_stage_color_00,b-flash,,
108.45581999999999,1,1-2,,,
108.45581999999999,2,4-1,,,
109.08909,1,2-3,,,
109.08909,2,1-2,,,
109.45572,1,lp3,,,
109.45572,2,lp2,,,
110.08899,1,hj3,,,
110.08899,2,hj2,,,
110.88891,1,3-4,,,
110.88891,2,2-3,,,
111.22220999999999,1,4-1,,,
111.22220999999999,2,3-4,,,
111.75549,1,j1-2,,,
111.75549,2,j4-1,,,
112.15545,1,lp2,,,
112.15545,2,lp1,,,
113.08869,1,2-3,,,
113.08869,2,1-2,,,
113.42199,1,3-4,,,
113.42199,2,2-3,,,
113.75528999999999,1,4-1,,,
113.75528999999999,2,3-4,,,
114.18858,1,j1-2,,,
114.18858,2,j4-1,,,
114.58854,1,lp2,,,
114.58854,2,lp1,,,
115.48845,MOT_mc_bg_black_00,b0-65,,
115.58843999999999,1,2-3,l3,,
115.58843999999999,2,1-2,r3,,
115.82175,MOT_mc_stage_color_00,b-flash,,
115.92174,1,lp3,,,
115.92174,2,lp2,,,
116.85498,1,3-4,l4,,
116.85498,2,2-3,r4,,
117.18827999999999,1,lp4,,,
117.18827999999999,2,lp3,,,
118.15485,1,4-1,l5,,
118.15485,2,3-4,r5,,
118.48814999999999,1,lp1,,,
118.48814999999999,2,lp4,,,
119.45472,1,1-2,,,
119.45472,2,4-1,,,
120.05466,1,j2-3,,,
120.05466,2,j1-2,,,
120.42129,1,lp3,,,
120.42129,2,lp2,,,
122.08779,1,3-4,,,
122.08779,2,2-3,,,
122.22111,MOT_mc_stage_color_00,r-flash,,
123.02103,2,w3,,,
123.02103,1,w4,,,
