0.03333,MOT_mc_bg_black_00,b45,,
46.062059999999995,2,sj3,,,
46.56201,2,w3,,,
46.662,2,3-4,,,
46.9953,2,,,b0,
47.49525,1,j3-4,,,
47.59524,2,w4,,,
47.76189,MOT_mc_stage_color_00,r-flash,,
47.76189,MOT_mc_bg_black_00,b0-45,,
48.19518,1,j4-1,,,
48.56181,1,j1-2,,,
48.928439999999995,1,lp2,,,
49.79502,1,2-3,,,
50.128319999999995,1,lp3,,,
50.961569999999995,1,3-4,,,
51.294869999999996,1,lp4,,,
51.92814,2,4-1,l1,,
51.92814,1,w4,,,
52.36143,2,,l2,,
52.72806,2,,l3,,
52.86138,2,w1,,,
53.09469,1,4-1,r1,,
53.52798,1,,r2,,
53.89461,1,,r3,,
54.02793,1,w1,,,
54.227909999999994,1,1-2,,,
54.227909999999994,2,1-2,,,
54.594539999999995,1,2-3,,,
54.594539999999995,2,2-3,,,
54.89451,1,3-4,,,
54.89451,2,3-4,,,
55.49445,2,4-1,lb2,,
55.49445,1,4-1,rb2,,
56.06106,2,,lb1,,
56.06106,1,,rb1,,
56.42769,2,w1,,,
56.42769,1,w1,,,
56.69433,2,1-2,lb0,,
56.69433,1,1-2,rb0,,
57.060959999999994,1,lp2,,,
57.060959999999994,2,lp2,,,
57.860879999999995,1,2-3,,,
57.860879999999995,2,2-3,,,
58.194179999999996,1,lp3,,,
58.194179999999996,2,lp3,,,
59.027429999999995,1,3-4,,,
59.027429999999995,2,3-4,,,
59.494049999999994,1,4-1,,,
59.494049999999994,2,4-1,,,
59.994,1,1-2,,,
59.994,2,1-2,,,
60.46062,1,2-3,,,
60.46062,2,2-3,,,
60.86058,1,lp3,,,
60.86058,2,lp3,,,
61.29387,1,3-4,l1,,
61.493849999999995,2,3-4,r1,,
61.527179999999994,MOT_mc_stage_color_00,b-flash,,
61.62717,1,,lb0,,
61.72716,MOT_mc_stage_color_00,y-flash,,
61.827149999999996,2,,rb0,,
61.927139999999994,MOT_mc_stage_color_00,r-flash,,
61.9938,1,,l1,,
62.12712,MOT_mc_stage_color_00,b-flash,,
62.19378,2,,r1,,
62.227109999999996,1,w4,,,
62.327099999999994,MOT_mc_stage_color_00,y-flash,,
62.360429999999994,1,4-1,lb0,,
62.42709,2,w4,,,
62.52708,MOT_mc_stage_color_00,r-flash,,
62.56041,2,4-1,rb0,,
62.727059999999994,MOT_mc_stage_color_00,r-flash,,
62.79372,MOT_all,cut2,,
62.9937,1,j1-2,,,
62.9937,2,j1-2,,,
63.493649999999995,1,2-3,,,
63.493649999999995,2,2-3,,,
63.6603,MOT_mc_stage_color_00,b-flash,,
63.72696,MOT_mc_bg_black_00,b45-0,,
63.72696,1,,,,Lred_out
63.72696,2,,,,Lred_out
63.72696,MOT_mc_back_00,bg2_out,,
63.72696,MOT_mc_light_center_00,l1,,
63.72696,MOT_mc_light_under_00,l1,,
63.72696,MOT_mc_light_up_00,l1,,
63.79362,1,3-4,,,
63.79362,2,3-4,,,
64.09358999999999,1,4-1,,,
64.09358999999999,2,4-1,,,
64.39356,1,lp1,,,
64.39356,2,lp1,,,
65.26013999999999,2,1-2,l1,,
65.26013999999999,1,1-2,r1,,
65.86008,2,2-3,l2,,
65.86008,1,2-3,r2,,
66.19337999999999,1,lp3,,,
66.19337999999999,2,lp3,,,
67.95987,1,3-4,,,
67.95987,2,3-4,,,
68.29317,1,4-1,,,
68.29317,2,4-1,,,
69.09309,1,j1-2,,,
69.09309,2,j1-2,,,
69.69303,1,j2-3,,,
69.69303,2,j2-3,,,
70.25963999999999,1,j3-4,,,
70.25963999999999,2,j3-4,,,
70.6596,1,lp4,,,
70.6596,2,lp4,,,
71.82615,2,4-1,,,
71.92614,1,w4,,,
72.12612,2,1-2,,,
72.42609,2,2-3,,,
72.92604,2,j3-4,,,
73.49265,2,j4-1,,,
73.82594999999999,2,lp1,,,
74.39256,2,1-2,,,
74.95917,2,j2-3,,,
75.29247,2,lp3,,,
76.92564,1,j4-1,,,
77.15894999999999,2,w3,,,
77.49225,1,sp1-2,,,
77.75889,1,,rb1,,
78.02553,1,,r2,,
78.29217,1,,rb1,,
78.59214,1,,r2,,
78.95877,1,j2-3,,,
79.29207,1,hj3,,,
79.89201,1,lp3,,,
80.62527,1,j3-4,,,
80.95857,1,lp4,,,
81.82515,1,j4-1,,,
81.82515,2,j3-4,,,
81.9918,MOT_mc_stage_color_00,b-flash,,
82.12512,1,1-2,,,
82.12512,2,4-1,,,
82.42509,1,2-3,,,
82.42509,2,1-2,,,
82.72506,1,lp3,,,
82.72506,2,lp2,,,
83.59164,2,2-3,l3,,
83.59164,1,3-4,r3,,
84.19158,2,3-4,l4,,
84.19158,1,4-1,r4,,
84.52488,1,lp1,,,
84.52488,2,lp4,,,
86.29137,1,1-2,,,
86.29137,2,4-1,,,
86.62467,1,2-3,,,
86.62467,2,1-2,,,
87.42459,1,j3-4,,,
87.42459,2,j2-3,,,
88.02453,1,j4-1,,,
88.02453,2,j3-4,,,
88.59114,1,j1-2,,,
88.59114,2,j4-1,,,
88.9911,1,lp2,,,
88.9911,2,lp1,,,
90.15764999999999,2,1-2,,,
90.25764,1,w2,,,
90.45761999999999,2,2-3,,,
90.75759,2,3-4,,,
91.25753999999999,2,j4-1,,,
91.82414999999999,2,j1-2,,,
92.15745,2,lp2,,,
92.72406,2,2-3,,,
93.29066999999999,2,j3-4,,,
93.62397,2,lp4,,,
95.25713999999999,1,j2-3,,,
95.49045,2,w4,,,
95.82374999999999,1,sp3-4,,,
96.09039,1,,rb3,,
96.35703,1,,r4,,
96.62366999999999,1,,rb3,,
96.92363999999999,1,,r4,,
97.29026999999999,1,j4-1,,,
97.62357,1,hj1,,,
98.22350999999999,1,lp1,,,
98.95676999999999,1,j1-2,,,
99.29007,1,lp2,,,
100.12331999999999,1,2-3,rb3,,
100.12331999999999,2,4-1,lb3,,
100.28997,MOT_mc_stage_color_00,b-flash,,
100.62326999999999,1,,rb2,,
100.62326999999999,2,,lb2,,
101.05655999999999,2,w1,,,
101.05655999999999,1,w3,,,
101.18988,1,3-4,rb1,,
101.18988,2,1-2,lb1,,
101.52318,1,lp4,,,
101.52318,2,lp2,,,
101.85647999999999,1,4-1,,,
101.85647999999999,2,2-3,,,
102.35642999999999,1,j1-2,,,
102.35642999999999,2,j3-4,,,
102.68973,1,lp2,,,
102.68973,2,lp4,,,
103.45631999999999,1,2-3,,,
103.45631999999999,2,4-1,,,
103.78962,1,lp3,,,
103.78962,2,lp1,,,
104.58954,1,3-4,rb0,,
104.58954,2,1-2,lb0,,
104.82284999999999,MOT_mc_stage_color_00,r-flash,,
104.88951,MOT_mc_speaker_00,l1,,
105.18947999999999,1,,l1,,
105.18947999999999,2,,r1,,
105.52278,2,w2,,,
105.52278,1,w4,,,
105.75609,1,4-1,l2,,
105.75609,2,2-3,r2,,
106.08939,1,lp1,,,
106.08939,2,lp3,,,
106.88931,1,j1-2,,,
106.88931,2,j3-4,,,
107.95586999999999,2,w4,,,
107.95586999999999,1,w2,,,
108.08919,1,2-3,,,
108.08919,2,4-1,,,
109.02243,2,w1,,,
109.02243,1,w3,,,
109.12241999999999,1,3-4,,,
109.12241999999999,2,1-2,,,
109.42239,MOT_mc_stage_color_00,r-flash,,
109.45572,MOT_mc_back_00,bg2,,
109.45572,1,sp4-1,,,
109.45572,2,sp2-3,,,
111.45551999999999,1,j1-2,,,
111.45551999999999,2,j3-4,,,
111.78882,1,sp2-3,,,
111.78882,2,sp4-1,,,
112.62207,1,3-4,,,
112.62207,2,1-2,,,
112.92204,1,4-1,,,
112.92204,2,2-3,,,
113.22201,1,1-2,,,
113.22201,2,3-4,,,
113.52198,1,hj2,,,
113.52198,2,hj4,,,
114.08859,1,sp2-3,,,
114.08859,2,sp4-1,,,
116.02172999999999,1,j3-4,,,
116.02172999999999,2,j1-2,,,
116.35503,1,sp4-1,,,
116.35503,2,sp2-3,,,
117.18827999999999,1,1-2,,,
117.18827999999999,2,3-4,,,
117.48825,1,2-3,,,
117.48825,2,4-1,,,
117.78822,1,3-4,,,
117.78822,2,1-2,,,
118.25484,1,j4-1,,,
118.25484,2,j2-3,,,
118.48814999999999,MOT_mc_stage_color_00,y-flash,,
119.12142,1,j1-2,,,
119.12142,2,j3-4,,,
119.38806,MOT_mc_stage_color_00,b-flash,,
119.988,1,j2-3,,,
119.988,2,j4-1,,,
120.25464,MOT_mc_stage_color_00,y-flash,,
120.3213,1,hj3,,,
120.3213,2,hj1,,,
120.72126,MOT_mc_stage_color_00,r-flash,,
120.88790999999999,1,sp3-4,,,
120.88790999999999,2,sp1-2,,,
122.15445,MOT_mc_bg_black_00,b0-20,,
122.15445,1,,,,D80
122.15445,2,,,,D80
122.15445,MOT_mc_speaker_00,stay,,
122.18777999999999,1,4-1,,,
122.18777999999999,2,2-3,,,
123.12102,2,w3,,,
123.12102,1,w1,,,
