11.03223,2,2-3,,
11.03223,3,2-3,,
11.03223,4,2-3,,
11.03223,5,2-3,,
11.03223,6,2-3,,
11.03223,7,2-3,,
11.03223,8,2-3,,
11.03223,9,2-3,,
11.59884,1,3-4,,
11.59884,2,3-4,,
11.59884,3,3-4,,
11.59884,4,3-4,,
11.59884,5,3-4,,
11.59884,6,3-4,,
11.59884,7,3-4,,
11.59884,8,3-4,,
11.59884,9,3-4,,
11.89881,1,hj4,,
11.89881,2,hj4,,
11.89881,3,hj4,,
11.89881,4,hj4,,
11.89881,5,hj4,,
11.89881,6,hj4,,
11.89881,7,hj4,,
11.89881,8,hj4,,
11.89881,9,hj4,,
12.69873,1,j4-1,,
12.69873,2,j4-1,,
12.69873,3,j4-1,,
12.69873,4,j4-1,,
12.69873,5,j4-1,,
12.69873,6,j4-1,,
12.69873,7,j4-1,,
12.69873,8,j4-1,,
12.69873,9,j4-1,,
12.9987,MOT_mc_stage_color_00,b-flash,,
12.9987,MOT_mc_light_up_00,l2,,
13.06536,1,lp1,,
13.06536,2,lp1,,
13.06536,3,lp1,,
13.06536,4,lp1,,
13.06536,5,lp1,,
13.06536,6,lp1,,
13.06536,7,lp1,,
13.06536,8,lp1,,
13.06536,9,lp1,,
14.53188,1,,r1,
14.53188,2,,r1,
14.53188,3,,r1,
14.53188,4,,r1,
14.53188,5,,r1,
14.53188,6,,r1,
14.53188,7,,r1,
14.53188,8,,r1,
14.53188,9,,r1,
15.63177,1,1-2,rb0,
15.63177,2,1-2,rb0,
15.63177,3,1-2,rb0,
15.63177,4,1-2,rb0,
15.63177,5,1-2,rb0,
15.63177,6,1-2,rb0,
15.63177,7,1-2,rb0,
15.63177,8,1-2,rb0,
15.63177,9,1-2,rb0,
16.26504,1,,l1,
16.26504,2,,l1,
16.26504,3,,l1,
16.26504,4,,l1,
16.26504,5,,l1,
16.26504,6,,l1,
16.26504,7,,l1,
16.26504,8,,l1,
16.26504,9,,l1,
16.56501,9,w2,,
16.56501,8,w2,,
16.56501,7,w2,,
16.56501,6,w2,,
16.56501,5,w2,,
16.56501,4,w2,,
16.56501,3,w2,,
16.56501,2,w2,,
16.56501,1,w2,,
16.731659999999998,1,2-3,lb0,
16.731659999999998,2,2-3,lb0,
16.731659999999998,3,2-3,lb0,
16.731659999999998,4,2-3,lb0,
16.731659999999998,5,2-3,lb0,
16.731659999999998,6,2-3,lb0,
16.731659999999998,7,2-3,lb0,
16.731659999999998,8,2-3,lb0,
16.731659999999998,9,2-3,lb0,
17.131619999999998,1,hj3,,
17.131619999999998,2,hj3,,
17.131619999999998,3,hj3,,
17.131619999999998,4,hj3,,
17.131619999999998,5,hj3,,
17.131619999999998,6,hj3,,
17.131619999999998,7,hj3,,
17.131619999999998,8,hj3,,
17.131619999999998,9,hj3,,
17.69823,1,sj3,,
17.69823,2,sj3,,
17.69823,3,sj3,,
17.69823,4,sj3,,
17.69823,5,sj3,,
17.69823,6,sj3,,
17.69823,7,sj3,,
17.69823,8,sj3,,
17.69823,9,sj3,,
17.93154,1,3-4,,
17.93154,2,3-4,,
17.93154,3,3-4,,
17.93154,4,3-4,,
17.93154,5,3-4,,
17.93154,6,3-4,,
17.93154,7,3-4,,
17.93154,8,3-4,,
17.93154,9,3-4,,
18.23151,1,lp4,,
18.23151,2,lp4,,
18.23151,3,lp4,,
18.23151,4,lp4,,
18.23151,5,lp4,,
18.23151,6,lp4,,
18.23151,7,lp4,,
18.23151,8,lp4,,
18.23151,9,lp4,,
19.06476,1,4-1,,
19.06476,2,4-1,,
19.06476,3,4-1,,
19.06476,4,4-1,,
19.06476,5,4-1,,
19.06476,6,4-1,,
19.06476,7,4-1,,
19.06476,8,4-1,,
19.06476,9,4-1,,
19.6647,1,1-2,,
19.6647,2,1-2,,
19.6647,3,1-2,,
19.6647,4,1-2,,
19.6647,5,1-2,,
19.6647,6,1-2,,
19.6647,7,1-2,,
19.6647,8,1-2,,
19.6647,9,1-2,,
20.03133,1,j2-3,,
20.03133,2,j2-3,,
20.03133,3,j2-3,,
20.03133,4,j2-3,,
20.03133,5,j2-3,,
20.03133,6,j2-3,,
20.03133,7,j2-3,,
20.03133,8,j2-3,,
20.03133,9,j2-3,,
20.46462,1,sj3,,
20.46462,2,sj3,,
20.46462,3,sj3,,
20.46462,4,sj3,,
20.46462,5,sj3,,
20.46462,6,sj3,,
20.46462,7,sj3,,
20.46462,8,sj3,,
20.46462,9,sj3,,
20.96457,9,w3,,
20.96457,8,w3,,
20.96457,7,w3,,
20.96457,6,w3,,
20.96457,5,w3,,
20.96457,4,w3,,
20.96457,3,w3,,
20.96457,2,w3,,
20.96457,1,w3,,
21.06456,1,3-4,,
21.3312,1,j4-1,,
21.36453,MOT_mc_light_center_00,mio,,
21.6645,1,lp1,,
22.431089999999998,1,j1-2,,
22.73106,1,lp2,,
22.9977,1,sj2,,
23.49765,1,w2,,
23.56431,1,j2-3,,
23.59764,MOT_mc_light_center_00,mio,,
23.89761,1,lp3,,
24.76419,1,3-4,,
25.264139999999998,1,4-1,,
25.56411,2,3-4,,
25.83075,MOT_mc_light_center_00,karen,,
25.864079999999998,2,j4-1,,
26.16405,2,lp1,,
26.19738,1,w1,,
26.9973,2,1-2,,
27.3306,2,lp2,,
28.06386,2,j2-3,,
28.16385,MOT_mc_light_center_00,karen,,
28.46382,2,lp3,,
29.26374,2,j3-4,,
29.86368,3,j3-4,,
29.86368,2,j4-1,,
30.39696,MOT_mc_light_center_00,riamu,,
30.39696,3,4-1,,
30.730259999999998,3,lp1,,
30.930239999999998,2,w1,,
31.59684,3,1-2,,
31.89681,3,lp2,,
32.696729999999995,3,j2-3,,
32.76339,MOT_mc_light_center_00,riamu,,
33.29667,3,j3-4,,
33.62997,3,lp4,,
33.92994,3,4-1,,
34.329899999999995,4,3-4,,
34.59654,4,4-1,,
34.86318,3,w1,,
34.96317,4,j1-2,,
35.02983,MOT_mc_light_center_00,kozue,,
35.29647,4,lp2,,
36.12972,4,2-3,,
36.696329999999996,4,3-4,,
37.22961,4,sj4,,
37.3296,MOT_mc_light_center_00,kozue,,
37.72956,4,w4,,
37.86288,4,sj4,,
38.362829999999995,4,j4-1,,
38.729459999999996,4,lp1,,
39.162749999999996,4,1-2,,
39.162749999999996,5,3-4,,
39.529379999999996,5,j4-1,,
39.62937,MOT_mc_light_center_00,yukimi,,
40.06266,5,j1-2,,
40.09599,4,w2,,
40.62927,5,2-3,,
40.92924,5,3-4,,
41.26254,5,j4-1,,
41.79582,MOT_mc_light_center_00,shiki,,
41.79582,7,j3-4,,
41.79582,5,j1-2,,
42.362429999999996,7,j4-1,,
42.862379999999995,5,w2,,
42.96237,7,sj1,,
43.46232,7,w1,,
43.49565,7,sj1,,
43.995599999999996,7,w1,,
44.062259999999995,6,3-4,,
44.062259999999995,7,1-2,,
44.16225,MOT_mc_light_center_00,fumika,,
44.36223,6,lp4,,
44.828849999999996,6,4-1,,
44.9955,7,w2,,
45.12882,6,lp1,,
45.46212,6,1-2,,
45.89541,6,j2-3,,
46.3287,6,j3-4,,
46.3287,9,j3-4,,
46.428689999999996,MOT_mc_light_center_00,mayu,,
46.92864,9,4-1,,
47.261939999999996,9,1-2,,
47.39526,6,w4,,
47.59524,9,j2-3,,
48.128519999999995,9,j3-4,,
48.69513,9,4-1,,
48.69513,8,3-4,,
48.72846,MOT_mc_light_center_00,nataria,,
49.06176,8,4-1,,
49.39506,8,lp1,,
49.62837,9,w1,,
50.76159,8,1-2,,
50.928239999999995,MOT_mc_light_center_00,nataria,,
51.06156,8,2-3,,
51.52818,8,j3-4,,
52.02813,8,j4-1,,
52.39476,8,lp1,,
53.22801,MOT_mc_light_center_00,nataria,,
53.26134,8,j1-2,,
53.794619999999995,8,sj2,,
54.29457,8,w2,,
54.3279,8,sj2,,
54.82785,8,w2,,
55.12782,1,1-2,,
55.12782,2,1-2,,
55.12782,3,1-2,,
55.12782,4,2-3,,
55.12782,5,2-3,,
55.12782,6,4-1,,
55.12782,7,2-3,,
55.12782,8,2-3,,
55.12782,9,1-2,,
55.49445,1,j2-3,,
55.49445,2,j2-3,,
55.49445,3,j2-3,,
55.49445,4,j3-4,,
55.49445,5,j3-4,,
55.49445,6,j1-2,,
55.49445,7,j3-4,,
55.49445,8,j3-4,,
55.49445,9,j2-3,,
55.52778,MOT_mc_light_center_00,all,,
55.861079999999994,1,lp3,,
55.861079999999994,2,lp3,,
55.861079999999994,3,lp3,,
55.861079999999994,4,lp4,,
55.861079999999994,5,lp4,,
55.861079999999994,6,lp2,,
55.861079999999994,7,lp4,,
55.861079999999994,8,lp4,,
55.861079999999994,9,lp3,,
56.660999999999994,1,3-4,,
56.660999999999994,2,3-4,,
56.660999999999994,3,3-4,,
56.660999999999994,4,4-1,,
56.660999999999994,5,4-1,,
56.660999999999994,6,2-3,,
56.660999999999994,7,4-1,,
56.660999999999994,8,4-1,,
56.660999999999994,9,3-4,,
56.994299999999996,1,hj4,,
56.994299999999996,2,hj4,,
56.994299999999996,3,hj4,,
56.994299999999996,4,hj1,,
56.994299999999996,5,hj1,,
56.994299999999996,6,hj3,,
56.994299999999996,7,hj1,,
56.994299999999996,8,hj1,,
56.994299999999996,9,hj4,,
57.794219999999996,MOT_mc_light_center_00,all,,
57.894209999999994,1,4-1,r1,
57.894209999999994,2,4-1,r1,
57.894209999999994,3,4-1,r1,
57.894209999999994,4,1-2,r1,
57.894209999999994,5,1-2,r1,
57.894209999999994,6,3-4,r1,
57.894209999999994,7,1-2,r1,
57.894209999999994,8,1-2,r1,
57.894209999999994,9,4-1,r1,
57.9942,MOT_mc_stage_color_00,b-flash,,
57.9942,MOT_mc_light_up_00,l3,,
57.9942,MOT_mc_light_under_00,all,,
58.160849999999996,1,lp1,,
58.160849999999996,2,lp1,,
58.160849999999996,3,lp1,,
58.160849999999996,4,lp2,,
58.160849999999996,5,lp2,,
58.160849999999996,6,lp4,,
58.160849999999996,7,lp2,,
58.160849999999996,8,lp2,,
58.160849999999996,9,lp1,,
59.060759999999995,1,,r2,
59.060759999999995,2,,r2,
59.060759999999995,3,,r2,
59.060759999999995,4,,r2,
59.060759999999995,5,,r2,
59.060759999999995,6,,r2,
59.060759999999995,7,,r2,
59.060759999999995,8,,r2,
59.060759999999995,9,,r2,
59.56071,1,j1-2,,
59.56071,2,j1-2,,
59.56071,3,j1-2,,
59.56071,4,j2-3,,
59.56071,5,j2-3,,
59.56071,6,j4-1,,
59.56071,7,j2-3,,
59.56071,8,j2-3,,
59.56071,9,j1-2,,
60.193979999999996,1,2-3,rb1,
60.193979999999996,2,2-3,rb1,
60.193979999999996,3,2-3,rb1,
60.193979999999996,4,3-4,rb1,
60.193979999999996,5,3-4,rb1,
60.193979999999996,6,1-2,rb1,
60.193979999999996,7,3-4,rb1,
60.193979999999996,8,3-4,rb1,
60.193979999999996,9,2-3,rb1,
60.46062,1,lp3,,
60.46062,2,lp3,,
60.46062,3,lp3,,
60.46062,4,lp4,,
60.46062,5,lp4,,
60.46062,6,lp2,,
60.46062,7,lp4,,
60.46062,8,lp4,,
60.46062,9,lp3,,
61.36053,1,,rb0,
61.36053,2,,rb0,
61.36053,3,,rb0,
61.36053,4,,rb0,
61.36053,5,,rb0,
61.36053,6,,rb0,
61.36053,7,,rb0,
61.36053,8,,rb0,
61.36053,9,,rb0,
61.827149999999996,1,j3-4,,
61.827149999999996,2,j3-4,,
61.827149999999996,3,j3-4,,
61.827149999999996,4,j4-1,,
61.827149999999996,5,j4-1,,
61.827149999999996,6,j2-3,,
61.827149999999996,7,j4-1,,
61.827149999999996,8,j4-1,,
61.827149999999996,9,j3-4,,
62.12712,1,lp4,,
62.12712,2,lp4,,
62.12712,3,lp4,,
62.12712,4,lp1,,
62.12712,5,lp1,,
62.12712,6,lp3,,
62.12712,7,lp1,,
62.12712,8,lp1,,
62.12712,9,lp4,,
62.46042,1,4-1,,
62.760389999999994,1,1-2,,
63.060359999999996,1,sj2,,
63.39366,1,lp2,,
63.560309999999994,8,hj1,,
63.560309999999994,9,hj4,,
64.02693,8,1-2,,
64.02693,9,4-1,,
64.3269,2,4-1,,
64.3269,3,4-1,,
64.62687,2,j1-2,,
64.62687,3,j1-2,,
64.96016999999999,9,w1,,
64.96016999999999,8,w2,,
65.16015,2,sj2,,
65.16015,3,sj2,,
65.6601,3,w2,,
65.6601,2,w2,,
65.72676,2,j2-3,,
65.72676,3,j2-3,,
66.16005,1,hj2,,
66.16005,2,hj3,,
66.16005,3,hj3,,
66.16005,4,hj1,,
66.16005,5,hj1,,
66.16005,6,hj3,,
66.16005,7,hj1,,
66.16005,8,hj2,,
66.16005,9,hj1,,
67.02663,1,2-3,l1,
67.02663,2,3-4,l1,
67.02663,3,3-4,l1,
67.02663,4,1-2,l1,
67.02663,5,1-2,l1,
67.02663,6,3-4,l1,
67.02663,7,1-2,l1,
67.02663,8,2-3,l1,
67.02663,9,1-2,l1,
67.29326999999999,1,lp3,,
67.29326999999999,2,lp4,,
67.29326999999999,3,lp4,,
67.29326999999999,4,lp2,,
67.29326999999999,5,lp2,,
67.29326999999999,6,lp4,,
67.29326999999999,7,lp2,,
67.29326999999999,8,lp3,,
67.29326999999999,9,lp2,,
68.19318,1,,l2,
68.19318,2,,l2,
68.19318,3,,l2,
68.19318,4,,l2,
68.19318,5,,l2,
68.19318,6,,l2,
68.19318,7,,l2,
68.19318,8,,l2,
68.19318,9,,l2,
68.69313,1,j3-4,,
68.69313,2,j4-1,,
68.69313,3,j4-1,,
68.69313,4,j2-3,,
68.69313,5,j2-3,,
68.69313,6,j4-1,,
68.69313,7,j2-3,,
68.69313,8,j3-4,,
68.69313,9,j2-3,,
69.32639999999999,1,4-1,lb1,
69.32639999999999,2,1-2,lb1,
69.32639999999999,3,1-2,lb1,
69.32639999999999,4,3-4,lb1,
69.32639999999999,5,3-4,lb1,
69.32639999999999,6,1-2,lb1,
69.32639999999999,7,3-4,lb1,
69.32639999999999,8,4-1,lb1,
69.32639999999999,9,3-4,lb1,
69.59304,1,lp1,,
69.59304,2,lp2,,
69.59304,3,lp2,,
69.59304,4,lp4,,
69.59304,5,lp4,,
69.59304,6,lp2,,
69.59304,7,lp4,,
69.59304,8,lp1,,
69.59304,9,lp4,,
70.49295,1,,lb0,
70.49295,2,,lb0,
70.49295,3,,lb0,
70.49295,4,,lb0,
70.49295,5,,lb0,
70.49295,6,,lb0,
70.49295,7,,lb0,
70.49295,8,,lb0,
70.49295,9,,lb0,
70.95957,1,j1-2,,
70.95957,2,j2-3,,
70.95957,3,j2-3,,
70.95957,4,j4-1,,
70.95957,5,j4-1,,
70.95957,6,j2-3,,
70.95957,7,j4-1,,
70.95957,8,j1-2,,
70.95957,9,j4-1,,
71.55951,4,1-2,,
71.55951,5,1-2,,
71.85947999999999,4,2-3,,
71.85947999999999,5,2-3,,
72.02613,9,w1,,
72.02613,8,w2,,
72.02613,7,w1,,
72.02613,6,w3,,
72.02613,3,w3,,
72.02613,2,w3,,
72.02613,1,w2,,
72.15944999999999,4,lp3,,
72.15944999999999,5,lp3,,
73.75929,4,j3-4,,
73.75929,5,j3-4,,
74.32589999999999,4,j4-1,,
74.32589999999999,5,j4-1,,
74.85918,1,j2-3,,
74.85918,2,j3-4,,
74.85918,3,j3-4,,
74.85918,4,j1-2,,
74.85918,5,j1-2,,
74.85918,6,j3-4,,
74.85918,7,j1-2,,
74.85918,8,j2-3,,
74.85918,9,j1-2,,
75.22581,1,lp3,,
75.22581,2,lp4,,
75.22581,3,lp4,,
75.22581,4,lp2,,
75.22581,5,lp2,,
75.22581,6,lp4,,
75.22581,7,lp2,,
75.22581,8,lp3,,
75.22581,9,lp2,,
75.59244,1,3-4,,
75.59244,2,4-1,,
75.59244,3,4-1,,
75.59244,4,2-3,,
75.59244,5,2-3,,
75.59244,6,4-1,,
75.59244,7,2-3,,
75.59244,8,3-4,,
75.59244,9,2-3,,
75.9924,7,j3-4,,
76.3257,7,4-1,,
76.52568,9,w3,,
76.52568,8,w4,,
76.52568,6,w1,,
76.52568,5,w3,,
76.52568,4,w3,,
76.52568,3,w1,,
76.52568,2,w1,,
76.52568,1,w4,,
76.62567,7,j1-2,,
77.15894999999999,6,j1-2,,
77.49225,6,2-3,,
77.69223,7,w2,,
77.79222,6,j3-4,,
78.32549999999999,8,4-1,,
78.32549999999999,9,3-4,,
78.6588,8,1-2,,
78.6588,9,4-1,,
78.85878,6,w4,,
78.9921,8,j2-3,,
78.9921,9,j1-2,,
79.35873,8,j3-4,,
79.35873,9,j2-3,,
79.72536,8,lp4,,
79.72536,9,lp3,,
80.12532,1,4-1,,
80.12532,2,1-2,,
80.12532,3,1-2,,
80.12532,4,3-4,,
80.12532,5,3-4,,
80.12532,6,4-1,,
80.12532,7,2-3,,
80.12532,8,4-1,,
80.12532,9,3-4,,
80.49195,1,1-2,,
80.49195,2,2-3,,
80.49195,3,2-3,,
80.49195,4,4-1,,
80.49195,5,4-1,,
80.49195,6,1-2,,
80.49195,7,3-4,,
80.49195,8,1-2,,
80.49195,9,4-1,,
80.75859,1,sj2,,
80.75859,2,sj3,,
80.75859,3,sj3,,
80.75859,4,sj1,,
80.75859,5,sj1,,
80.75859,6,sj2,,
80.75859,7,sj4,,
80.75859,8,sj2,,
80.75859,9,sj1,,
81.22520999999999,1,j2-3,,
81.22520999999999,2,j3-4,,
81.22520999999999,3,j3-4,,
81.22520999999999,4,j1-2,,
81.22520999999999,5,j1-2,,
81.22520999999999,6,j2-3,,
81.22520999999999,7,j4-1,,
81.22520999999999,8,j2-3,,
81.22520999999999,9,j1-2,,
81.89180999999999,1,3-4,,
81.89180999999999,2,4-1,,
81.89180999999999,3,4-1,,
81.89180999999999,4,2-3,,
81.89180999999999,5,2-3,,
81.89180999999999,6,3-4,,
81.89180999999999,7,1-2,,
81.89180999999999,8,3-4,,
81.89180999999999,9,2-3,,
82.25844,1,j4-1,,
82.25844,2,j1-2,,
82.25844,3,j1-2,,
82.25844,4,j3-4,,
82.25844,5,j3-4,,
82.25844,6,j4-1,,
82.25844,7,j2-3,,
82.25844,8,j4-1,,
82.25844,9,j3-4,,
82.85838,1,j1-2,,
82.85838,2,j2-3,,
82.85838,3,j2-3,,
82.85838,4,j4-1,,
82.85838,5,j4-1,,
82.85838,6,j1-2,,
82.85838,7,j3-4,,
82.85838,8,j1-2,,
82.85838,9,j4-1,,
83.19167999999999,MOT_mc_stage_color_00,r-flash,,
83.25833999999999,1,lp2,,
83.25833999999999,2,lp3,,
83.25833999999999,3,lp3,,
83.25833999999999,4,lp1,,
83.25833999999999,5,lp1,,
83.25833999999999,6,lp2,,
83.25833999999999,7,lp4,,
83.25833999999999,8,lp2,,
83.25833999999999,9,lp1,,
83.85828,4,j1-2,,
84.12492,5,j1-2,,
84.39156,7,j4-1,,
84.39156,6,j2-3,,
84.6582,1,j2-3,,
84.92484,4,w2,,
84.92484,2,j3-4,,
84.92484,3,j3-4,,
85.19148,5,w2,,
85.19148,8,j2-3,,
85.45812,7,w1,,
85.45812,6,w3,,
85.45812,9,j1-2,,
85.72475999999999,1,w3,,
85.79142,1,sj3,,
85.79142,2,sj4,,
85.79142,3,sj4,,
85.79142,4,sj2,,
85.79142,5,sj2,,
85.79142,6,sj3,,
85.79142,7,sj1,,
85.79142,8,sj3,,
85.79142,9,sj2,,
86.29137,9,w2,,
86.29137,8,w3,,
86.29137,7,w1,,
86.29137,6,w3,,
86.29137,5,w2,,
86.29137,4,w2,,
86.29137,3,w4,,
86.29137,2,w4,,
86.29137,1,w3,,
86.39135999999999,1,3-4,,
86.39135999999999,2,4-1,,
86.39135999999999,3,4-1,,
86.39135999999999,4,2-3,,
86.39135999999999,5,2-3,,
86.39135999999999,6,3-4,,
86.39135999999999,7,1-2,,
86.39135999999999,8,3-4,,
86.39135999999999,9,2-3,,
86.72466,1,hj4,,
86.72466,2,hj1,,
86.72466,3,hj1,,
86.72466,4,hj3,,
86.72466,5,hj3,,
86.72466,6,hj4,,
86.72466,7,hj2,,
86.72466,8,hj4,,
86.72466,9,hj3,,
87.09129,MOT_mc_stage_color_00,b-flash,,
87.49125,MOT_mc_light_center_00,all,,
87.62456999999999,MOT_mc_stage_color_00,b-flash,,
87.62456999999999,MOT_mc_light_up_00,l3,,
87.62456999999999,1,4-1,r1,
87.62456999999999,2,1-2,r1,
87.62456999999999,3,1-2,r1,
87.62456999999999,4,3-4,r1,
87.62456999999999,5,3-4,r1,
87.62456999999999,6,4-1,r1,
87.62456999999999,7,2-3,r1,
87.62456999999999,8,4-1,r1,
87.62456999999999,9,3-4,r1,
87.89121,1,lp1,,
87.89121,2,lp2,,
87.89121,3,lp2,,
87.89121,4,lp4,,
87.89121,5,lp4,,
87.89121,6,lp1,,
87.89121,7,lp3,,
87.89121,8,lp1,,
87.89121,9,lp4,,
88.79111999999999,1,,r2,
88.79111999999999,2,,r2,
88.79111999999999,3,,r2,
88.79111999999999,4,,r2,
88.79111999999999,5,,r2,
88.79111999999999,6,,r2,
88.79111999999999,7,,r2,
88.79111999999999,8,,r2,
88.79111999999999,9,,r2,
89.29106999999999,1,j1-2,,
89.29106999999999,2,j2-3,,
89.29106999999999,3,j2-3,,
89.29106999999999,4,j4-1,,
89.29106999999999,5,j4-1,,
89.29106999999999,6,j1-2,,
89.29106999999999,7,j3-4,,
89.29106999999999,8,j1-2,,
89.29106999999999,9,j4-1,,
89.92434,1,2-3,rb1,
89.92434,2,3-4,rb1,
89.92434,3,3-4,rb1,
89.92434,4,1-2,rb1,
89.92434,5,1-2,rb1,
89.92434,6,2-3,rb1,
89.92434,7,4-1,rb1,
89.92434,8,2-3,rb1,
89.92434,9,1-2,rb1,
90.19098,1,lp3,,
90.19098,2,lp4,,
90.19098,3,lp4,,
90.19098,4,lp2,,
90.19098,5,lp2,,
90.19098,6,lp3,,
90.19098,7,lp1,,
90.19098,8,lp3,,
90.19098,9,lp2,,
91.09089,1,,rb0,
91.09089,2,,rb0,
91.09089,3,,rb0,
91.09089,4,,rb0,
91.09089,5,,rb0,
91.09089,6,,rb0,
91.09089,7,,rb0,
91.09089,8,,rb0,
91.09089,9,,rb0,
91.55751,1,j3-4,,
91.55751,2,j4-1,,
91.55751,3,j4-1,,
91.55751,4,j2-3,,
91.55751,5,j2-3,,
91.55751,6,j3-4,,
91.55751,7,j1-2,,
91.55751,8,j3-4,,
91.55751,9,j2-3,,
91.85748,1,lp4,,
91.85748,2,lp1,,
91.85748,3,lp1,,
91.85748,4,lp3,,
91.85748,5,lp3,,
91.85748,6,lp4,,
91.85748,7,lp2,,
91.85748,8,lp4,,
91.85748,9,lp3,,
92.19077999999999,1,4-1,,
92.19077999999999,2,1-2,,
92.19077999999999,3,1-2,,
92.49074999999999,1,1-2,,
92.49074999999999,2,2-3,,
92.49074999999999,3,2-3,,
92.79072,1,sj2,,
92.79072,2,sj3,,
92.79072,3,sj3,,
93.12402,1,lp2,,
93.12402,2,lp3,,
93.12402,3,lp3,,
93.25734,8,hj4,,
93.25734,9,hj3,,
93.25734,4,hj3,,
93.25734,5,hj3,,
93.25734,6,hj4,,
93.25734,7,hj2,,
93.69063,8,4-1,,
93.69063,9,3-4,,
93.69063,4,3-4,,
93.69063,5,3-4,,
