0.03333,MOT_mc_bg_black_00,seat100-0,,
1.96647,MOT_all,cut1,,
46.3287,6,j4-1,,,
46.3287,7,j2-3,,,
46.36203,9,w3,,,
46.36203,8,w2,,,
46.36203,1,w1,,,
46.895309999999995,3,w3,,,
46.895309999999995,2,w3,,,
46.96197,1,1-2,,,
46.96197,2,3-4,,,
46.96197,3,3-4,,,
46.96197,4,1-2,,,
46.96197,5,4-1,,,
46.96197,6,1-2,,,
46.96197,7,3-4,,,
46.96197,8,2-3,,,
46.96197,9,3-4,,,
46.96197,2,,rb0,,
46.96197,3,,r1,,
46.96197,4,,l1,,
46.96197,5,,lb0,,
46.96197,6,,l1,,
46.96197,7,,r1,,
46.96197,8,,l1,,
46.96197,9,,r1,,
47.295269999999995,1,sp2-3,,,
47.295269999999995,2,sp4-1,,,
47.295269999999995,3,sp4-1,,,
47.295269999999995,4,sp2-3,,,
47.295269999999995,5,sp1-2,,,
47.295269999999995,6,sp2-3,,,
47.295269999999995,7,sp4-1,,,
47.295269999999995,8,sp3-4,,,
47.295269999999995,9,sp4-1,,,
48.095189999999995,1,hj3,,,
48.128519999999995,6,hj3,,,
48.128519999999995,7,hj1,,,
48.16185,2,hj1,,,
48.16185,3,hj1,,,
48.19518,8,hj4,,,
48.19518,9,hj1,,,
48.22851,4,hj3,,,
48.22851,5,hj2,,,
48.461819999999996,MOT_mc_special_02,st01,,
48.82845,1,lp3,,,
48.82845,2,lp1,,,
48.82845,3,lp1,,,
48.82845,4,lp3,,,
48.82845,5,lp2,,,
48.82845,6,lp3,,,
48.82845,7,lp1,,,
48.82845,8,lp4,,,
48.82845,9,lp1,,,
49.16175,MOT_control_all,z06,,
49.22841,1,3-4,,f1,
49.62837,1,4-1,,,
49.995,1,j1-2,,,
50.561609999999995,1,2-3,r1,,
51.02823,1,j3-4,,,
51.49485,1,lp4,,,
51.761489999999995,1,4-1,rb0,,
52.161449999999995,1,hj1,,,
52.928039999999996,1,lp1,,,
53.394659999999995,MOT_control_all,z07,,
53.52798,3,1-2,,,
53.52798,4,3-4,,,
53.52798,5,2-3,,,
53.52798,6,3-4,,,
53.52798,7,1-2,,,
53.52798,8,4-1,,,
53.52798,9,1-2,,,
53.52798,1,1-2,,b0,
53.52798,2,1-2,,f1,
53.89461,2,lp2,,,
53.92794,3,lp2,,,
53.92794,4,lp4,,,
53.92794,5,lp3,,,
53.92794,6,lp4,,,
53.92794,7,lp2,,,
53.92794,8,lp1,,,
53.92794,9,lp2,,,
54.194579999999995,2,j2-3,,,
54.46122,1,w2,,,
54.627869999999994,2,sj3,,,
54.961169999999996,2,3-4,r1,,
55.327799999999996,2,lp4,,,
55.861079999999994,2,4-1,rb0,,
56.227709999999995,2,lp1,,,
56.660999999999994,3,2-3,,,
56.660999999999994,1,2-3,,,
56.660999999999994,5,3-4,,,
56.660999999999994,6,4-1,,,
56.660999999999994,7,2-3,,,
56.660999999999994,8,1-2,,,
56.660999999999994,9,2-3,,,
56.660999999999994,4,4-1,,f1,
56.660999999999994,2,1-2,,b0,
57.09429,3,lp3,,,
57.09429,1,lp3,,,
57.09429,5,lp4,,,
57.09429,6,lp1,,,
57.09429,7,lp3,,,
57.09429,8,lp2,,,
57.09429,9,lp3,,,
57.09429,4,1-2,lb0,,
57.59424,2,w2,,,
57.827549999999995,4,2-3,l1,,
58.194179999999996,4,j3-4,,,
58.36083,MOT_control_all,z08,,
58.594139999999996,3,3-4,,,
58.594139999999996,1,3-4,,,
58.594139999999996,2,2-3,,,
58.594139999999996,6,1-2,,,
58.594139999999996,7,3-4,,,
58.594139999999996,8,2-3,,,
58.594139999999996,9,3-4,,,
58.594139999999996,5,4-1,,f1,
58.594139999999996,4,4-1,,b0,
58.96077,3,lp4,,,
58.96077,1,lp4,,,
58.96077,2,lp3,,,
58.96077,6,lp2,,,
58.96077,7,lp4,,,
58.96077,8,lp3,,,
58.96077,9,lp4,,,
58.96077,5,1-2,r1,,
59.36073,5,j2-3,,,
59.52738,4,w1,,,
59.927339999999994,5,3-4,rb0,,
60.327299999999994,5,j4-1,,,
60.86058,5,hj1,,,
61.493849999999995,5,lp1,,,
61.6605,MOT_control_all,z09,,
61.76049,1,4-1,,,
61.76049,4,1-2,,,
61.76049,2,3-4,,,
61.76049,6,2-3,,,
61.76049,7,4-1,,,
61.76049,8,3-4,,,
61.76049,9,4-1,,,
61.76049,5,1-2,,b0,
61.76049,3,4-1,,f1,
62.293769999999995,3,1-2,rb0,,
62.660399999999996,3,lp2,,,
62.693729999999995,9,w1,,,
62.693729999999995,8,w4,,,
62.693729999999995,7,w1,,,
62.693729999999995,6,w3,,,
62.693729999999995,5,w2,,,
62.693729999999995,4,w2,,,
62.693729999999995,2,w4,,,
62.693729999999995,1,w1,,,
63.160349999999994,3,2-3,l1,,
63.560309999999994,3,lp3,,,
63.926939999999995,3,j3-4,,,
64.39356,3,lp4,,,
64.49355,3,4-1,lb0,,
64.92684,3,lp1,,,
65.46012,3,1-2,r1,,
65.86008,3,lp2,,,
66.09339,3,2-3,,,
66.49334999999999,3,3-4,,,
66.89331,3,lp4,,,
67.15995,3,j4-1,,,
67.69323,3,lp1,,,
68.19318,MOT_control_all,z10,,
68.19318,MOT_mc_special_01,st01,,
68.19318,1,j1-2,,,
68.19318,8,j4-1,,,
68.19318,9,j1-2,,,
68.19318,3,,,b0,
68.55981,2,j4-1,,,
68.55981,3,j1-2,,,
68.92644,4,j2-3,,,
68.92644,5,j2-3,,,
68.92644,6,j3-4,,,
68.92644,7,j1-2,,,
69.22641,1,2-3,,,
69.22641,2,1-2,,,
69.22641,3,2-3,,,
69.22641,4,3-4,,,
69.22641,5,3-4,,,
69.22641,6,4-1,,,
69.22641,7,2-3,,,
69.22641,8,1-2,,,
69.22641,9,2-3,,,
69.22641,2,,l1,,
69.22641,3,,r2,,
69.22641,4,,l2,,
69.22641,5,,r1,,
69.22641,6,,l2,,
69.22641,7,,r2,,
69.22641,8,,l2,,
69.22641,9,,r2,,
69.55971,1,j3-4,,,
69.59304,6,j1-2,,,
69.59304,7,j3-4,,,
69.62637,2,j2-3,,,
69.62637,3,j3-4,,,
69.6597,8,j2-3,,,
69.6597,9,j3-4,,,
69.69303,4,j4-1,,,
69.69303,5,j4-1,,,
69.79302,MOT_control_all,z11,,
70.02633,MOT_mc_special_02,st01,,
70.02633,6,2-3,,f1,
70.02633,8,3-4,,f1,
70.02633,6,sort,-100,
70.02633,8,sort,-100,
70.62626999999999,1,w4,,,
70.62626999999999,6,j3-4,,,
70.62626999999999,8,j4-1,,,
70.6596,7,w4,,,
70.69292999999999,3,w4,,,
70.69292999999999,2,w3,,,
70.72626,9,w4,,,
70.75959,5,w1,,,
70.75959,4,w1,,,
71.09289,6,sp4-1,,,
71.09289,8,sp1-2,,,
71.75949,6,1-2,,b0,
71.75949,8,2-3,,b0,
71.75949,6,sort,-100,
71.75949,8,sort,-100,
71.89281,MOT_control_all,z12,,
71.89281,MOT_mc_special_01,st01,,
72.12612,1,4-1,,,
72.12612,2,3-4,,,
72.12612,3,4-1,,,
72.12612,4,1-2,,,
72.12612,5,1-2,,,
72.12612,6,2-3,,,
72.12612,7,4-1,,,
72.12612,8,3-4,,,
72.12612,9,4-1,,,
72.12612,2,,l2,,
72.12612,3,,r3,,
72.12612,4,,l3,,
72.12612,5,,r2,,
72.12612,6,,l3,,
72.12612,7,,r3,,
72.12612,8,,l3,,
72.12612,9,,r3,,
72.45942,1,lp1,,,
72.45942,2,lp4,,,
72.45942,3,lp1,,,
72.45942,4,lp2,,,
72.45942,5,lp2,,,
72.45942,6,lp3,,,
72.45942,7,lp1,,,
72.45942,8,lp4,,,
72.45942,9,lp1,,,
72.62607,1,1-2,,,
72.62607,2,4-1,,,
72.62607,3,1-2,,,
72.62607,4,2-3,,,
72.62607,5,2-3,,,
72.62607,6,3-4,,,
72.62607,7,1-2,,,
72.62607,8,4-1,,,
72.62607,9,1-2,,,
72.95936999999999,1,lp2,,,
72.95936999999999,2,lp1,,,
72.95936999999999,3,lp2,,,
72.95936999999999,4,lp3,,,
72.95936999999999,5,lp3,,,
72.95936999999999,6,lp4,,,
72.95936999999999,7,lp2,,,
72.95936999999999,8,lp1,,,
72.95936999999999,9,lp2,,,
73.12602,1,2-3,,,
73.12602,2,1-2,,,
73.12602,3,2-3,,,
73.12602,4,3-4,,,
73.12602,5,3-4,,,
73.12602,6,4-1,,,
73.12602,7,2-3,,,
73.12602,8,1-2,,,
73.12602,9,2-3,,,
73.12602,2,,lb1,,
73.12602,3,,rb2,,
73.12602,4,,lb2,,
73.12602,5,,rb1,,
73.12602,6,,lb2,,
73.12602,7,,rb2,,
73.12602,8,,lb2,,
73.12602,9,,rb2,,
73.42599,1,j3-4,,,
73.42599,2,j2-3,,,
73.42599,3,j3-4,,,
73.42599,4,j4-1,,,
73.42599,5,j4-1,,,
73.42599,6,j1-2,,,
73.42599,7,j3-4,,,
73.42599,8,j2-3,,,
73.42599,9,j3-4,,,
73.52597999999999,MOT_control_all,z13,,
73.6593,MOT_mc_special_02,st01,,
73.82594999999999,7,4-1,,f1,
73.82594999999999,9,4-1,,f1,
73.82594999999999,7,sort,-100,
73.82594999999999,9,sort,-100,
74.19257999999999,7,lp1,,,
74.19257999999999,9,lp1,,,
74.35923,7,1-2,,,
74.35923,9,1-2,,,
74.49255,8,w3,,,
74.49255,6,w2,,,
74.49255,5,w1,,,
74.49255,4,w1,,,
74.49255,3,w4,,,
74.49255,2,w3,,,
74.49255,1,w4,,,
74.69252999999999,7,lp2,,,
74.69252999999999,9,lp2,,,
74.89251,7,2-3,,,
74.89251,9,2-3,,,
75.29247,7,sj3,,,
75.29247,9,sj3,,,
75.59244,MOT_control_all,z14,,
75.69243,7,3-4,,b0,
75.69243,9,3-4,,b0,
75.69243,7,sort,-100,
75.69243,9,sort,-100,
75.72576,MOT_mc_special_01,st01,,
76.02573,2,j3-4,,,
76.02573,3,j4-1,,,
76.02573,4,j1-2,,,
76.02573,5,j1-2,,,
76.02573,6,j2-3,,,
76.02573,8,j3-4,,,
76.02573,1,j4-1,,,
76.49235,1,1-2,,,
76.49235,2,4-1,,,
76.49235,3,1-2,,,
76.49235,4,2-3,,,
76.49235,5,2-3,,,
76.49235,6,3-4,,,
76.49235,7,4-1,,,
76.49235,8,4-1,,,
76.49235,9,4-1,,,
76.49235,2,,lb0,,
76.49235,3,,rb1,,
76.49235,4,,lb1,,
76.49235,5,,rb0,,
76.49235,6,,lb1,,
76.49235,7,,rb1,,
76.49235,8,,lb1,,
76.49235,9,,rb1,,
76.89231,1,sj2,,,
76.89231,2,sj1,,,
76.89231,3,sj2,,,
76.89231,4,sj3,,,
76.89231,5,sj3,,,
76.89231,6,sj4,,,
76.89231,7,sj1,,,
76.89231,8,sj1,,,
76.89231,9,sj1,,,
77.22561,1,j2-3,,,
77.22561,2,j1-2,,,
77.22561,3,j2-3,,,
77.22561,4,j3-4,,,
77.22561,5,j3-4,,,
77.22561,6,j4-1,,,
77.22561,7,j1-2,,,
77.22561,8,j1-2,,,
77.22561,9,j1-2,,,
77.45891999999999,MOT_mc_special_02,st01,,
77.69223,1,3-4,,f1,
77.69223,2,2-3,r1,f1,
77.69223,3,3-4,rb0,f1,
77.69223,4,4-1,lb0,f1,
77.69223,5,4-1,l1,f1,
78.09219,1,lp4,,,
78.09219,2,lp3,,,
78.09219,3,lp4,,,
78.09219,4,lp1,,,
78.09219,5,lp1,,,
78.29217,9,w2,,,
78.29217,8,w2,,,
78.29217,7,w2,,,
78.29217,6,w1,,,
78.45882,1,4-1,,,
78.45882,2,3-4,,,
78.45882,3,4-1,,,
78.45882,4,1-2,,,
78.45882,5,1-2,,,
78.79212,1,1-2,,,
78.79212,2,4-1,rb0,,
78.79212,3,1-2,r1,,
78.79212,4,2-3,l1,,
78.79212,5,2-3,lb0,,
79.19207999999999,1,lp2,,,
79.19207999999999,2,lp1,,,
79.19207999999999,3,lp2,,,
79.19207999999999,4,lp3,,,
79.19207999999999,5,lp3,,,
79.39206,MOT_mc_special_01,st01,,
79.75869,1,j2-3,,,
79.75869,2,j1-2,,,
79.75869,3,j2-3,,,
79.75869,4,j3-4,,,
79.75869,5,j3-4,,,
80.22531,1,sp3-4,,,
80.22531,2,sp2-3,,,
80.22531,3,sp3-4,,,
80.22531,4,sp4-1,,,
80.22531,5,sp4-1,,,
80.9919,MOT_mc_special_02,st01,,
81.22520999999999,1,j4-1,,,
81.22520999999999,2,j3-4,,,
81.22520999999999,3,j4-1,,,
81.22520999999999,4,j1-2,,,
81.22520999999999,5,j1-2,,,
81.69183,1,lp1,,,
81.69183,2,lp4,,,
81.69183,3,lp1,,,
81.69183,4,lp2,,,
81.69183,5,lp2,,,
81.89180999999999,1,j1-2,,,
81.89180999999999,6,j1-2,,,
81.89180999999999,7,j2-3,,,
82.05846,2,j4-1,,,
82.05846,4,j2-3,,,
82.05846,8,j2-3,,,
82.22511,2,j1-2,,,
82.22511,4,j3-4,,,
82.22511,8,j3-4,,,
82.59174,1,2-3,,,
82.59174,2,2-3,,,
82.59174,3,1-2,,,
82.59174,4,4-1,,,
82.59174,5,2-3,,,
82.59174,6,2-3,,,
82.59174,7,3-4,,,
82.59174,8,4-1,,,
82.59174,9,2-3,,,
82.75838999999999,MOT_mc_special_01,st01,,
83.02503,1,j3-4,,,
83.02503,2,j3-4,,,
83.02503,3,j2-3,,,
83.02503,4,j1-2,,,
83.02503,5,j3-4,,,
83.02503,6,j3-4,,,
83.02503,7,j4-1,,,
83.02503,8,j1-2,,,
83.02503,9,j3-4,,,
83.15835,MOT_control_all,z15,,
83.49164999999999,9,4-1,,f1,
83.49164999999999,9,sort,-100,
83.49164999999999,1,w4,,b0,
83.49164999999999,2,w4,,b0,
83.49164999999999,3,w3,,b0,
83.49164999999999,4,w2,,b0,
83.49164999999999,5,w4,,b0,
84.05825999999999,9,1-2,,,
84.09159,8,w2,,,
84.09159,7,w1,,,
84.09159,6,w4,,,
84.52488,9,j2-3,,,
84.9915,9,lp3,,,
85.35813,9,j3-4,,,
85.72475999999999,9,lp4,,,
85.95806999999999,9,sj4,,,
86.29137,9,hj4,,,
86.95797,9,lp4,,,
87.32459999999999,9,sp4-1,,,
88.29117,9,sj1,,,
88.42448999999999,MOT_all,cut2,,
88.6578,9,1-2,,,
89.19108,9,2-3,,,
89.59103999999999,9,lp3,,,
89.82435,9,3-4,,,
90.15764999999999,9,j4-1,,,
90.62427,9,lp1,,,
91.35753,MOT_control_all,z16,,
91.6575,7,1-2,,f1,
91.6575,9,w1,,b0,
91.6575,7,sort,-100,
91.6575,9,sort,-100,
92.09079,7,sj2,,,
92.45742,7,j2-3,,,
92.95737,7,3-4,,,
93.29066999999999,7,lp4,,,
93.89061,7,hj4,,,
94.22390999999999,MOT_control_all,z17,,
94.59053999999999,7,,,b0,
94.59053999999999,6,4-1,,f1,
94.59053999999999,7,sort,-100,
94.59053999999999,6,sort,-100,
95.12382,7,w4,,,
95.15715,6,1-2,,,
95.42379,6,j2-3,,,
95.55711,MOT_all,cut3,,
95.92374,6,sj3,,,
96.29037,6,j3-4,,,
96.79032,6,sp4-1,,,
97.79021999999999,6,sj1,,,
98.12352,6,j1-2,,,
98.52347999999999,MOT_control_all,z18,,
98.65679999999999,6,,,b0,
98.65679999999999,8,2-3,,f1,
98.65679999999999,6,sort,-100,
98.65679999999999,8,sort,-100,
99.19008,6,w2,,,
99.25674,8,3-4,lb0,,
99.79002,8,sj4,,,
100.15665,8,j4-1,,,
100.62326999999999,8,1-2,,,
100.98989999999999,8,lp2,,,
101.28987,8,2-3,l1,,
101.52318,MOT_all,cut4,,
101.68983,8,sp3-4,,,
102.12312,8,hj4,,,
102.18978,MOT_control_all,z19,,
102.88971,MOT_mc_back_00,nocastle,,
102.95636999999999,1,4-1,l1,,
102.95636999999999,2,4-1,l1,,
102.95636999999999,3,3-4,rb0,,
102.95636999999999,4,2-3,l2,,
102.95636999999999,5,4-1,l1,,
102.95636999999999,6,2-3,l2,,
102.95636999999999,7,4-1,rb0,,
102.95636999999999,8,4-1,l2,,
102.95636999999999,9,1-2,rb0,,
102.95636999999999,8,,,b0,
102.95636999999999,8,sort,-1500,
102.95636999999999,9,sort,-1500,
103.48965,1,,l2,,
103.48965,2,,l2,,
103.48965,3,,l1,,
103.48965,4,,l3,,
103.48965,5,,l2,,
103.48965,6,,l3,,
103.48965,7,,l1,,
103.48965,8,,l3,,
103.48965,9,,l1,,
103.82294999999999,1,j1-2,,,
103.82294999999999,2,j1-2,,,
103.82294999999999,3,j4-1,,,
103.82294999999999,4,j3-4,,,
103.82294999999999,5,j1-2,,,
103.82294999999999,6,j3-4,,,
103.82294999999999,7,j1-2,,,
103.82294999999999,8,j1-2,,,
103.82294999999999,9,j2-3,,,
104.25623999999999,1,2-3,lb1,,
104.25623999999999,2,2-3,lb1,,
104.25623999999999,3,1-2,lb0,,
104.25623999999999,4,4-1,lb2,,
