0.03333,MOT_mc_light_up_00,stay,,
0.03333,MOT_mc_bg_black_00,b65,,
0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
29.930339999999998,2,lp3,,,
30.363629999999997,1,1-2,,,
30.363629999999997,2,3-4,,,
30.6636,1,sj2,,,
30.6636,2,sj4,,,
30.9969,1,sj2,,,
30.9969,2,sj4,,,
31.330199999999998,1,lp2,,,
31.330199999999998,2,lp4,,,
31.69683,1,2-3,,,
31.69683,2,4-1,,,
31.89681,MOT_mc_stage_color_00,y-flash,,
31.963469999999997,MOT_mc_light_up_00,l2,,
31.963469999999997,MOT_mc_bg_black_00,b20-45,,
31.963469999999997,MOT_mc_special_03,y,,
31.9968,MOT_mc_special_01,l1,,
32.06346,1,j3-4,,,
32.06346,2,j1-2,,,
32.49675,1,4-1,l1,,
32.49675,2,2-3,l1,,
32.89671,1,1-2,lb0,,
32.89671,2,3-4,lb0,,
33.39666,1,2-3,,,
33.39666,2,4-1,,,
33.79662,1,3-4,,,
33.79662,2,1-2,,,
34.16325,1,j4-1,,,
34.16325,2,j2-3,,,
34.59654,1,1-2,,,
34.59654,2,3-4,,,
34.96317,1,j2-3,,,
34.96317,2,j4-1,,,
35.39646,1,3-4,r1,,
35.39646,2,1-2,r1,,
35.79642,1,4-1,rb0,,
35.79642,2,2-3,rb0,,
36.16305,1,sp1-2,,,
36.16305,2,sp3-4,,,
37.06296,1,j2-3,,,
37.06296,2,j4-1,,,
37.529579999999996,2,j1-2,,,
37.529579999999996,1,,,b0,
37.76289,MOT_mc_bg_black_00,b45-65,,
37.76289,MOT_mc_special_03,y-stay,,
37.79622,MOT_mc_stage_color_00,b-flash,,
37.86288,MOT_mc_light_up_00,l1,,
37.86288,MOT_mc_special_01,stay,,
37.929539999999996,2,lp2,,,
38.12952,1,w3,,,
38.6628,2,2-3,,,
38.9961,2,j3-4,,,
39.36273,2,lp4,,,
40.12932,2,4-1,,,
40.46262,2,j1-2,,,
40.829249999999995,2,lp2,,,
41.595839999999995,2,sj2,,,
41.962469999999996,2,sj2,,,
42.3291,2,lp2,,,
43.09569,2,2-3,,,
43.09569,2,,,b0,
43.42899,1,3-4,,,
43.42899,1,,,f1,
43.79562,1,j4-1,,,
44.028929999999995,2,w3,,,
44.16225,1,1-2,,,
44.49555,1,lp2,,,
44.862179999999995,2,j3-4,,,
44.862179999999995,2,,,f1,
44.862179999999995,1,j2-3,,,
45.595439999999996,2,j4-1,,,
45.595439999999996,1,j3-4,,,
46.36203,2,j1-2,,,
46.36203,1,j4-1,,,
46.69533,2,sp2-3,,,
46.69533,1,sp1-2,,,
47.76189,2,3-4,,,
47.76189,1,2-3,,,
47.76189,1,,,f2,
47.92854,MOT_mc_stage_color_00,y-flash,,
48.061859999999996,1,j3-4,,,
48.39516,1,hj4,,,
48.69513,2,w4,,,
48.928439999999995,1,sj4,,,
49.261739999999996,1,j4-1,,,
49.49505,MOT_mc_stage_color_00,r-flash,,
49.56171,MOT_mc_light_up_00,l2,,
49.56171,MOT_mc_bg_black_00,b65-45,,
49.56171,MOT_mc_special_01,l1,,
49.56171,MOT_mc_special_03,r,,
49.661699999999996,1,sj1,,,
50.02833,1,sj1,,,
50.528279999999995,1,w1,,,
50.69493,1,j1-2,,,
51.09489,1,sj2,,,
51.46152,1,sj2,,,
51.96147,1,w2,,,
52.094789999999996,1,2-3,,,
52.094789999999996,2,4-1,,,
52.094789999999996,2,,,f2,
52.36143,MOT_mc_stage_color_00,r-flash,,
52.42809,MOT_mc_light_up_00,l2,,
52.528079999999996,1,sj3,,,
52.528079999999996,2,sj1,,,
52.894709999999996,1,j3-4,,,
52.894709999999996,2,j1-2,,,
53.26134,1,lp4,,,
53.26134,2,lp2,,,
53.62797,1,j4-1,,,
53.62797,2,j2-3,,,
54.02793,1,sj1,,,
54.02793,2,sj3,,,
54.39456,1,sj1,,,
54.39456,2,sj3,,,
54.76119,1,sj1,,,
54.76119,2,sj3,,,
55.16115,1,1-2,,,
55.16115,2,3-4,,,
55.327799999999996,MOT_mc_stage_color_00,r-flash,,
55.361129999999996,MOT_mc_light_up_00,stay,,
55.761089999999996,1,2-3,,,
55.761089999999996,2,4-1,,,
56.46102,1,3-4,,,
56.46102,2,1-2,,,
56.89431,1,4-1,,,
56.89431,2,2-3,,,
57.22761,1,j1-2,,,
57.22761,2,j3-4,,,
57.9942,1,j2-3,,,
57.9942,2,j4-1,,,
58.227509999999995,MOT_mc_stage_color_00,b-flash,,
58.260839999999995,MOT_mc_light_up_00,l2,,
58.260839999999995,MOT_mc_bg_black_00,b45-0,,
58.260839999999995,MOT_mc_special_03,r-stay,,
58.294169999999994,MOT_mc_special_01,stay,,
58.39416,1,3-4,,,
58.39416,2,1-2,,,
58.76079,1,4-1,,,
58.76079,2,2-3,,,
59.12742,1,j1-2,,,
59.12742,2,j3-4,,,
59.494049999999994,1,2-3,r1,,
59.494049999999994,2,4-1,l1,,
60.193979999999996,1,3-4,rb0,,
60.193979999999996,2,1-2,lb0,,
60.96057,1,j4-1,,,
60.96057,2,j2-3,,,
61.16055,MOT_mc_stage_color_00,b-flash,,
61.3272,1,j1-2,,,
61.3272,2,j3-4,,,
61.6605,1,j2-3,,,
61.6605,2,j4-1,,,
62.02713,1,lp3,,,
62.02713,2,lp1,,,
62.52708,1,3-4,,,
62.52708,2,1-2,,,
62.86038,1,4-1,,,
62.86038,2,2-3,,,
63.19368,1,j1-2,,,
63.19368,2,j3-4,,,
63.526979999999995,1,lp2,,,
63.526979999999995,2,lp4,,,
64.26024,1,2-3,r1,,
64.26024,2,4-1,l1,,
64.62687,1,3-4,r2,,
64.62687,2,1-2,l2,,
64.96016999999999,1,lp4,,,
64.96016999999999,2,lp2,,,
65.36013,1,j4-1,,,
65.36013,2,j2-3,,,
65.72676,1,1-2,,,
65.72676,2,3-4,,,
66.06006,1,j2-3,,,
66.06006,2,j4-1,,,
66.39336,1,lp3,,,
66.39336,2,lp1,,,
66.82665,1,j3-4,,,
66.82665,2,j1-2,,,
67.02663,MOT_mc_stage_color_00,b-flash,,
67.22661,1,4-1,,,
67.22661,2,2-3,,,
67.59324,1,lp1,,,
67.59324,2,lp3,,,
68.15984999999999,1,j1-2,,,
68.15984999999999,2,j3-4,,,
68.55981,1,sj2,,,
68.55981,2,sj4,,,
68.92644,1,sj2,,,
68.92644,2,sj4,,,
69.29307,1,lp2,,,
69.29307,2,lp4,,,
70.05966,2,4-1,,,
70.05966,1,2-3,,,
70.25963999999999,MOT_mc_stage_color_00,r-flash,,
70.42629,1,j3-4,,,
70.79292,1,4-1,,,
70.99289999999999,2,w1,,,
71.12622,1,lp1,,,
71.55951,1,j1-2,,,
71.92614,1,j2-3,,,
72.29276999999999,1,3-4,,,
72.62607,1,j4-1,,,
73.326,1,j1-2,,,
74.09259,1,2-3,,,
74.42589,1,sj3,,,
74.79252,1,sj3,,,
75.15915,1,lp3,,,
75.49244999999999,2,j1-2,,,
75.49244999999999,1,3-4,,,
75.75909,MOT_mc_stage_color_00,y-flash,,
75.89241,2,j2-3,,,
76.29236999999999,2,j3-4,,,
76.42569,1,w4,,,
76.9923,2,j4-1,,,
77.3256,2,sp1-2,,,
78.02553,2,j2-3,,,
78.39215999999999,2,j3-4,,,
78.85878,2,4-1,lb1,,
78.85878,1,4-1,rb1,,
79.22541,2,1-2,lb0,,
79.22541,1,1-2,rb0,,
79.59204,1,lp2,,,
79.59204,2,lp2,,,
79.99199999999999,1,j2-3,,,
79.99199999999999,2,j2-3,,,
80.35862999999999,1,3-4,,,
80.35862999999999,2,3-4,,,
80.69193,1,j4-1,,,
80.69193,2,j4-1,,,
81.35853,1,j1-2,,,
81.35853,2,j1-2,,,
81.59183999999999,MOT_mc_stage_color_00,b-flash,,
82.05846,1,sj2,,,
82.05846,2,sj2,,,
82.45841999999999,1,sj2,,,
82.45841999999999,2,sj2,,,
82.85838,1,j2-3,,,
82.85838,2,j2-3,,,
83.22501,1,lp3,,,
83.22501,2,lp3,,,
84.3249,1,3-4,,,
84.3249,2,3-4,,,
84.52488,MOT_mc_stage_color_00,b-flash,,
84.9915,1,4-1,,,
84.9915,2,4-1,,,
85.65809999999999,1,j1-2,,,
85.65809999999999,2,j1-2,,,
86.05806,1,j2-3,,,
86.05806,2,j2-3,,,
86.45801999999999,1,j3-4,,,
86.45801999999999,2,j3-4,,,
87.09129,1,hj4,,,
87.09129,2,hj4,,,
87.52458,MOT_mc_stage_color_00,r-flash,,
87.59124,MOT_mc_bg_black_00,b0-45,,
87.59124,MOT_mc_special_01,l1,,
87.59124,MOT_mc_special_03,r,,
87.6579,1,sj4,,,
87.6579,2,sj4,,,
88.02453,1,j4-1,,,
88.02453,2,j4-1,,,
88.39116,1,sp1-2,,,
88.39116,2,sp1-2,,,
88.62447,1,,r1,,
88.62447,2,,r1,,
88.9911,1,,rb0,,
88.9911,2,,rb0,,
89.39106,1,,l1,,
89.39106,2,,l1,,
89.79101999999999,1,,lb0,,
89.79101999999999,2,,lb0,,
90.19098,1,j2-3,,,
90.19098,2,j2-3,,,
90.52427999999999,1,j3-4,,,
90.85758,2,j3-4,,,
91.22421,1,j4-1,,,
91.55751,2,j4-1,,,
91.95747,1,sp1-2,,,
91.95747,2,sp1-2,,,
92.99069999999999,1,j2-3,,,
92.99069999999999,2,j2-3,,,
93.42398999999999,1,3-4,,,
93.42398999999999,2,3-4,,,
93.82395,1,4-1,,,
93.82395,2,4-1,,,
94.19058,1,1-2,,,
94.19058,2,1-2,,,
94.55721,1,2-3,,,
94.55721,2,2-3,,,
94.89050999999999,1,lp3,,,
94.89050999999999,2,lp3,,,
96.05705999999999,1,j3-4,,,
96.05705999999999,2,j3-4,,,
96.657,1,j4-1,,,
96.657,2,j4-1,,,
97.55691,1,j1-2,,,
97.55691,2,j1-2,,,
97.72355999999999,MOT_mc_stage_color_00,b-flash,,
97.79021999999999,MOT_mc_bg_black_00,b45-0,,
97.79021999999999,MOT_mc_special_01,stay,,
97.79021999999999,MOT_mc_special_03,r-stay,,
97.95687,1,2-3,,,
97.95687,2,2-3,,,
98.3235,1,3-4,,,
98.3235,2,3-4,,,
98.69013,1,j4-1,,,
98.69013,2,j4-1,,,
99.05676,1,1-2,r1,,
99.05676,2,1-2,l1,,
99.75668999999999,1,2-3,rb0,,
99.75668999999999,2,2-3,lb0,,
100.52328,1,j3-4,,,
100.52328,2,j3-4,,,
100.62326999999999,MOT_mc_stage_color_00,b-flash,,
100.88991,1,j4-1,,,
100.88991,2,j4-1,,,
101.22321,1,j1-2,,,
101.22321,2,j1-2,,,
101.58984,1,lp2,,,
101.58984,2,lp2,,,
102.08979,1,2-3,,,
102.08979,2,2-3,,,
102.42309,1,3-4,,,
102.42309,2,3-4,,,
102.75639,1,j4-1,,,
102.75639,2,j4-1,,,
103.08968999999999,1,lp1,,,
103.08968999999999,2,lp1,,,
103.82294999999999,1,1-2,r1,,
103.82294999999999,2,1-2,l1,,
104.18957999999999,1,2-3,r2,,
104.18957999999999,2,2-3,l2,,
104.52288,1,lp3,,,
104.52288,2,lp3,,,
104.92284,1,j3-4,,,
104.92284,2,j3-4,,,
105.28947,1,4-1,,,
105.28947,2,4-1,,,
105.62276999999999,1,j1-2,,,
105.62276999999999,2,j1-2,,,
105.95607,1,lp2,,,
105.95607,2,lp2,,,
106.38936,1,j2-3,,,
106.38936,2,j2-3,,,
106.42268999999999,MOT_mc_stage_color_00,b-flash,,
106.78931999999999,1,3-4,,,
106.78931999999999,2,3-4,,,
107.15594999999999,1,lp4,,,
107.15594999999999,2,lp4,,,
107.72256,1,j4-1,,,
107.72256,2,j4-1,,,
108.12252,1,sj1,,,
108.12252,2,sj1,,,
108.48915,1,sj1,,,
108.48915,2,sj1,,,
108.85578,1,lp1,,,
108.85578,2,lp1,,,
109.62236999999999,1,1-2,,,
109.62236999999999,2,1-2,,,
109.78902,MOT_mc_stage_color_00,b-flash,,
109.98899999999999,2,j2-3,,,
110.35562999999999,2,3-4,,,
110.55561,1,w2,,,
110.68893,2,lp4,,,
111.12222,2,j4-1,,,
111.48885,2,j1-2,,,
111.85548,2,2-3,,,
112.18878,2,j3-4,,,
112.88870999999999,2,j4-1,,,
113.6553,2,1-2,,,
113.98859999999999,2,sj2,,,
114.35522999999999,2,sj2,,,
114.72185999999999,2,lp2,,,
115.05516,1,j2-3,,,
115.05516,2,2-3,,,
115.22180999999999,MOT_mc_stage_color_00,b-flash,,
115.45512,1,j3-4,,,
115.85508,1,j4-1,,,
115.9884,2,w3,,,
116.55501,1,j1-2,,,
116.88830999999999,1,sp2-3,,,
117.58824,1,j3-4,,,
117.95487,1,j4-1,,,
118.42148999999999,2,3-4,lb1,,
118.42148999999999,1,1-2,rb1,,
118.78811999999999,2,4-1,lb0,,
118.78811999999999,1,2-3,rb0,,
119.15474999999999,1,lp3,,,
119.15474999999999,2,lp1,,,
119.55471,1,j3-4,,,
119.55471,2,j1-2,,,
119.92134,1,4-1,,,
119.92134,2,2-3,,,
120.25464,1,j1-2,,,
120.25464,2,j3-4,,,
120.92124,1,j2-3,,,
120.92124,2,j4-1,,,
121.05456,MOT_mc_stage_color_00,b-flash,,
121.62116999999999,1,sj3,,,
121.62116999999999,2,sj1,,,
122.02113,1,sj3,,,
122.02113,2,sj1,,,
122.42108999999999,1,j3-4,,,
122.42108999999999,2,j1-2,,,
122.78772,1,lp4,,,
122.78772,2,lp2,,,
123.88761,1,4-1,,,
123.88761,2,2-3,,,
123.9876,MOT_mc_stage_color_00,r-flash,,
124.55421,1,1-2,,,
124.55421,2,3-4,,,
125.22081,1,j2-3,,,
125.22081,2,j4-1,,,
125.62077,1,j3-4,,,
125.62077,2,j1-2,,,
126.02073,1,j4-1,,,
126.02073,2,j2-3,,,
126.72066,1,j1-2,,,
126.72066,2,j3-4,,,
126.92063999999999,MOT_mc_stage_color_00,b-flash,,
127.42058999999999,1,sj2,,,
127.42058999999999,2,sj4,,,
127.82055,1,sj2,,,
127.82055,2,sj4,,,
128.22051,1,j2-3,,,
128.22051,2,j4-1,,,
128.58714,1,lp3,,,
128.58714,2,lp1,,,
129.68703,1,3-4,,,
129.68703,2,1-2,,,
129.85368,MOT_mc_stage_color_00,r-flash,,
130.35362999999998,1,4-1,,,
130.35362999999998,2,2-3,,,
131.02023,1,j1-2,,,
131.02023,2,j3-4,,,
131.42019,1,j2-3,,,
131.42019,2,j4-1,,,
131.82014999999998,1,j3-4,,,
131.82014999999998,2,j1-2,,,
132.08679,MOT_all,cut2,,
132.48675,1,j4-1,,,
132.48675,2,j2-3,,,
132.85338,MOT_mc_light_up_00,last,,
132.88671,1,lp1,,,
132.88671,2,lp3,,,
136.58634,1,1-2,,,
136.58634,2,3-4,,,
136.71966,MOT_mc_stage_color_00,r-flash,,
136.75298999999998,MOT_mc_bg_black_00,b0-45,,
136.78632,MOT_mc_light_up_00,l1,,
137.51958,2,w4,,,
137.51958,1,w2,,,
