0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut1,,
25.264139999999998,MOT_mc_stage_color_00,r-flash,,
25.264139999999998,1,j3-4,,,
25.39746,2,4-1,,,
25.39746,3,4-1,,,
25.697429999999997,4,4-1,,,
25.897409999999997,5,4-1,,,
26.23071,MOT_mc_stage_color_00,b-flash,,
26.23071,1,j4-1,,,
26.3307,3,w1,,,
26.3307,2,w1,,,
26.43069,2,1-2,l1,,
26.43069,3,1-2,r1,,
26.63067,4,w1,,,
26.79732,MOT_mc_stage_color_00,y-flash,,
26.79732,2,2-3,lb0,,
26.79732,3,2-3,rb0,,
26.79732,1,1-2,,,
26.83065,5,w1,,,
27.16395,MOT_mc_stage_color_00,r-flash,,
27.16395,2,3-4,,,
27.16395,3,3-4,,,
27.16395,1,j2-3,,,
27.863879999999998,4,1-2,,,
27.897209999999998,MOT_control_all,pa_zoom5,,
28.03053,2,4-1,,,
28.097189999999998,3,w4,,,
28.19718,1,3-4,,,
28.36383,3,4-1,,,
28.530479999999997,5,1-2,,,
28.730459999999997,1,4-1,,,
28.79712,4,w2,,,
28.86378,2,1-2,,,
28.86378,3,1-2,,,
28.86378,4,2-3,,,
28.86378,5,2-3,,,
29.46372,5,3-4,,,
29.63037,3,2-3,,,
29.6637,1,w1,,,
29.79702,4,w3,,,
29.79702,2,w2,,,
29.79702,1,1-2,,,
29.963669999999997,2,2-3,,,
30.130319999999998,4,3-4,,,
30.363629999999997,1,2-3,,,
30.39696,5,w4,,,
30.49695,2,3-4,,,
30.49695,3,3-4,,,
30.6636,4,4-1,,,
30.6636,5,4-1,,,
31.29687,1,w3,,,
31.330199999999998,1,3-4,,,
31.43019,3,w4,,,
31.43019,2,w4,,,
31.530179999999998,2,4-1,l1,,
31.530179999999998,3,4-1,r1,,
31.59684,5,w1,,,
31.59684,4,w1,,,
31.763489999999997,4,1-2,l1,,
31.763489999999997,5,1-2,r1,,
32.230109999999996,4,2-3,lb0,,
32.230109999999996,5,2-3,rb0,,
32.263439999999996,1,w4,,,
32.46342,3,w1,,,
32.46342,2,1-2,lb0,,
32.46342,3,1-2,rb0,,
32.696729999999995,1,4-1,,,
33.096689999999995,4,3-4,,,
33.16335,5,w3,,,
33.29667,2,2-3,,,
33.39666,3,w2,,,
33.496649999999995,1,1-2,,,
33.69663,3,2-3,,,
33.896609999999995,5,3-4,,,
34.02993,4,w4,,,
34.12992,1,2-3,,,
34.22991,2,w3,,,
34.42989,2,3-4,,,
34.42989,3,3-4,,,
34.42989,4,j4-1,,,
34.42989,5,j4-1,,,
34.86318,1,3-4,,,
34.96317,2,4-1,,,
35.096489999999996,3,4-1,,,
35.22981,4,1-2,,,
35.36313,5,1-2,,,
35.62977,1,j4-1,,,
35.79642,2,1-2,,,
35.79642,3,1-2,,,
35.79642,4,2-3,,,
35.79642,5,2-3,,,
36.22971,2,sp2-3,,,
36.22971,3,sp2-3,,,
36.22971,4,sp3-4,,,
36.22971,5,sp3-4,,,
36.22971,1,sp1-2,,,
36.86298,2,3-4,,,
36.86298,3,3-4,,,
36.86298,4,4-1,,,
36.86298,5,4-1,,,
36.86298,1,2-3,,,
37.26294,1,3-4,,,
37.39626,2,4-1,,,
37.39626,3,4-1,,,
37.562909999999995,4,1-2,,,
37.562909999999995,5,1-2,,,
37.929539999999996,2,sp1-2,,,
37.929539999999996,3,sp1-2,,,
37.929539999999996,4,sp2-3,,,
37.929539999999996,5,sp2-3,,,
37.929539999999996,1,sp4-1,,,
38.42949,4,3-4,,,
38.42949,5,3-4,,,
38.762789999999995,2,2-3,,,
38.762789999999995,3,2-3,,,
39.09609,1,1-2,,,
39.26274,2,3-4,,,
39.36273,5,w4,,,
39.36273,4,w4,,,
39.46272,3,3-4,,,
39.69603,4,4-1,,,
39.69603,5,4-1,,,
40.02933,1,w2,,,
40.09599,MOT_mc_stage_color_00,y-flash,,
40.09599,1,j2-3,,,
40.19598,2,w4,,,
40.22931,MOT_mc_stage_color_00,r-flash,,
40.22931,2,j4-1,,,
40.362629999999996,MOT_mc_stage_color_00,b-flash,,
40.362629999999996,3,j4-1,,,
40.49595,MOT_mc_stage_color_00,y-flash,,
40.49595,4,j1-2,,,
40.62927,5,w1,,,
40.62927,MOT_mc_stage_color_00,r-flash,,
40.62927,5,j1-2,,,
40.89591,MOT_control_all,pa_zoom6,,
40.89591,MOT_mc_stage_color_00,y-flash,,
40.89591,1,3-4,,,
40.96257,2,j1-2,,,
40.96257,3,j1-2,,,
40.96257,4,hj2,,,
40.96257,5,hj2,,,
41.82915,1,w4,,,
42.029129999999995,3,w2,,,
42.029129999999995,2,w2,,,
42.029129999999995,MOT_mc_stage_color_00,r-flash,,
42.029129999999995,2,lp2,,,D40
42.029129999999995,3,lp2,,,D40
42.029129999999995,4,2-3,l1,,
42.029129999999995,5,lp2,,,D40
42.029129999999995,1,lp4,,,D40
42.362429999999996,4,3-4,lb0,,
42.72906,4,hj4,,,
43.329,4,4-1,l1,,
43.69563,4,1-2,lb0,,
44.09559,4,j2-3,,,
44.862179999999995,4,j3-4,,,
45.39546,MOT_control_all,pa_zoom7,,
45.39546,MOT_mc_stage_color_00,y-flash,,
45.39546,2,2-3,l1,,Lbl
45.39546,3,2-3,r1,,Lbl
45.39546,4,lp4,,,D40
45.76209,2,3-4,lb0,,
45.76209,3,3-4,rb0,,
46.12872,2,4-1,,,
46.12872,3,4-1,,,
46.52868,2,1-2,,,
46.72866,3,1-2,,,
47.09529,2,2-3,l1,,
47.09529,3,2-3,r1,,
47.46192,2,3-4,lb0,,
47.46192,3,3-4,rb0,,
47.82855,2,4-1,,,
47.82855,3,4-1,,,
48.26184,3,1-2,,,
48.461819999999996,2,1-2,,,
48.928439999999995,MOT_control_all,pa_zoom8,,
48.928439999999995,MOT_mc_stage_color_00,b-flash,,
48.928439999999995,2,lp2,,,D40
48.928439999999995,3,lp2,,,D40
48.928439999999995,5,2-3,,,Lbl
49.295069999999996,5,3-4,r1,,
49.661699999999996,5,4-1,,,
50.02833,5,1-2,rb0,,
50.42829,5,j2-3,,,
51.09489,5,3-4,,,
51.92814,5,j4-1,,,
52.26144,MOT_control_all,pa_zoom9,,
52.26144,MOT_mc_stage_color_00,r-flash,,
52.26144,2,2-3,l1,,Lbl
52.26144,3,2-3,r1,,Lbl
52.528079999999996,5,lp1,,,D40
52.62807,2,3-4,lb0,,
52.62807,3,3-4,rb0,,
52.961369999999995,2,j4-1,,,
52.961369999999995,3,j4-1,,,
53.46132,2,1-2,,,
53.6613,3,1-2,,,
54.06126,2,2-3,l1,,
54.06126,3,2-3,r1,,
54.42789,2,3-4,lb0,,
54.42789,3,3-4,rb0,,
54.79452,2,4-1,,,
54.79452,3,4-1,,,
55.22781,2,j1-2,,,
55.22781,3,j1-2,,,
55.9944,MOT_control_all,pa_zoom10,,
55.9944,MOT_mc_stage_color_00,y-flash,,
55.9944,2,lp2,,,D40
55.9944,3,lp2,,,D40
55.9944,1,4-1,l1,,Lbl
56.39436,1,1-2,lb0,,
56.76099,1,2-3,,,
57.12762,1,3-4,,,
57.49425,1,j4-1,,,
58.06086,1,sp1-2,,,
58.660799999999995,MOT_control_all,pa_zoom11,,
58.660799999999995,MOT_mc_stage_color_00,b-flash,,
58.660799999999995,3,2-3,,,Lbl
58.660799999999995,1,2-3,,,
59.027429999999995,3,3-4,,,
59.060759999999995,1,lp3,,,D40
59.394059999999996,3,hj4,,,
60.227309999999996,3,sp4-1,,,
61.060559999999995,3,1-2,l1,,
61.427189999999996,3,2-3,lb0,,
61.79382,3,hj3,,,
62.86038,MOT_control_all,pa_zoom12,,
62.86038,MOT_mc_stage_color_00,r-flash,,
62.86038,2,j2-3,,,Lbl
62.86038,3,lp3,,,D40
63.493649999999995,2,3-4,l1,,
63.860279999999996,2,4-1,lb0,,
64.26024,2,1-2,,,
64.6602,2,2-3,,,
65.09349,2,hj3,,,
66.29337,MOT_control_all,pa_zoom13,,
66.29337,MOT_mc_stage_color_00,y-flash,,
66.29337,2,lp3,,,D40
66.29337,3,3-4,l1,,Lbl
66.66,3,4-1,lb0,,
67.05996,3,hj1,,,
67.92654,MOT_control_all,pa_zoom14,,
67.92654,MOT_mc_stage_color_00,b-flash,,
67.92654,2,j3-4,,,Lbl
67.92654,3,lp1,,,D40
68.42649,2,4-1,l1,,
68.82645,2,1-2,lb0,,
69.22641,2,j2-3,,,
69.82634999999999,MOT_control_all,pa_zoom15,,
69.82634999999999,MOT_mc_stage_color_00,r-flash,,
69.82634999999999,2,3-4,l1,,
69.82634999999999,3,1-2,r1,,Lbl
70.22631,2,4-1,lb0,,
70.22631,3,2-3,rb0,,
70.62626999999999,2,1-2,,,
70.82625,3,j3-4,,,
71.12622,2,2-3,,,
71.55951,2,sp3-4,,,
71.55951,3,sp4-1,,,
72.3261,2,4-1,,,
72.55941,3,1-2,,,
72.79272,2,1-2,,,
72.9927,3,2-3,,,
73.45931999999999,MOT_control_all,pa_zoom16,,
73.45931999999999,MOT_mc_stage_color_00,y-flash,,
73.45931999999999,1,j3-4,,,Lbl
73.72596,2,w2,,,
73.72596,4,j4-1,,,Lbl
73.85928,MOT_mc_stage_color_00,b-flash,,
73.92594,3,w3,,,
73.9926,5,j1-2,,,Lbl
74.25923999999999,MOT_mc_stage_color_00,y-flash,,
74.25923999999999,1,j4-1,,,
74.72586,MOT_mc_stage_color_00,r-flash,,
74.72586,4,1-2,,,
74.72586,5,2-3,,,
74.72586,1,j1-2,,,
75.52578,MOT_mc_stage_color_00,y-flash,,
75.52578,2,2-3,l1,,
75.52578,4,2-3,l1,,
75.52578,5,3-4,r1,,
75.79241999999999,1,w2,,,
75.89241,MOT_mc_stage_color_00,b-flash,,
75.89241,2,3-4,lb0,,
75.89241,4,3-4,lb0,,
75.89241,5,4-1,rb0,,
76.25904,MOT_mc_stage_color_00,r-flash,,
76.25904,2,4-1,,,
76.25904,4,4-1,,,
76.25904,5,1-2,,,
76.72565999999999,MOT_all,cut2,,
76.79231999999999,MOT_control_all,pa_zoom17,,
76.79231999999999,MOT_mc_stage_color_00,r-flash,,
76.79231999999999,MOT_mc_bg_black_00,b20-0,,
76.79231999999999,1,2-3,,,
76.9923,2,j1-2,,,
76.9923,3,j3-4,,,
77.19228,5,w2,,,
77.19228,4,w1,,,
77.59223999999999,4,j1-2,,,
77.72556,1,w3,,,
77.92554,5,j2-3,,,
78.05886,3,w4,,,
78.05886,2,w2,,,
78.39215999999999,MOT_mc_stage_color_00,y-flash,,
78.39215999999999,1,3-4,,,
78.6588,4,w2,,,
78.6588,2,j2-3,,,
78.6588,3,j4-1,,,
78.9921,5,w3,,,
79.3254,1,w4,,,
79.3254,4,j2-3,,,
79.62536999999999,5,j3-4,,,
79.72536,3,w1,,,
79.72536,2,w3,,,
80.19198,MOT_mc_stage_color_00,r-flash,,
80.19198,1,j4-1,,,
80.39196,4,w3,,,
80.52528,2,3-4,l1,,
80.52528,3,1-2,r1,,
80.69193,5,w4,,,
81.19188,1,j1-2,,,
81.45852,3,w2,,,
81.45852,2,w4,,,
81.52517999999999,2,4-1,lb0,,
81.52517999999999,3,2-3,rb0,,
82.05846,1,2-3,,,
82.22511,2,1-2,,,
82.42509,3,3-4,,,
82.79172,2,sp2-3,,,
82.79172,3,sp4-1,,,
82.79172,1,sp3-4,,,
83.82495,MOT_mc_stage_color_00,y-flash,,
83.82495,1,4-1,,,
83.85828,MOT_control_all,pa_zoom18,,
83.85828,2,3-4,,,
83.85828,3,1-2,,,
84.19158,1,1-2,,,
84.55821,1,hj2,,,
84.79151999999999,3,w2,,,
84.79151999999999,2,w4,,,
85.15814999999999,1,2-3,,,
85.59143999999999,MOT_mc_stage_color_00,b-flash,,
85.59143999999999,2,4-1,l1,,
85.95806999999999,2,1-2,lb0,,
86.09138999999999,1,w3,,,
86.32469999999999,2,2-3,,,
86.69133,2,j3-4,,,
87.39126,MOT_mc_stage_color_00,y-flash,,
87.39126,3,j2-3,,,
87.75788999999999,2,w4,,,
87.89121,3,3-4,,,
88.25784,3,4-1,r1,,
88.62447,3,1-2,rb0,,
88.9911,3,2-3,,,
89.45772,MOT_control_all,pa_zoom19,,
89.45772,MOT_mc_stage_color_00,b-flash,,
89.45772,4,3-4,,,
89.92434,3,w3,,,
89.95767,MOT_mc_stage_color_00,r-flash,,
89.95767,4,hj4,,,
90.29097,MOT_mc_stage_color_00,y-flash,,
90.79092,MOT_mc_stage_color_00,b-flash,,
90.79092,1,j3-4,,,
91.02423,4,j4-1,,,
91.02423,5,j4-1,,,
91.59084,2,j4-1,,,
91.85748,1,w4,,,
91.92414,3,j3-4,,,
92.09079,5,w1,,,
92.09079,4,w1,,,
92.52408,MOT_mc_stage_color_00,y-flash,,
92.52408,1,j4-1,,,
92.6574,2,w1,,,
92.75739,4,j1-2,,,
92.75739,5,j1-2,,,
92.99069999999999,3,w4,,,
93.42398999999999,2,j1-2,,,
93.59064,1,w1,,,
93.72395999999999,3,j4-1,,,
93.82395,5,w2,,,
93.82395,4,w2,,,
94.39056,MOT_mc_stage_color_00,y-flash,,
94.39056,5,2-3,r1,,
94.49055,2,w2,,,
94.72386,5,3-4,rb0,,
94.79052,3,w1,,,
95.05716,5,4-1,,,
95.45711999999999,5,1-2,,,
95.92374,5,hj2,,,
96.89031,MOT_control_all,pa_zoom20,,
96.89031,MOT_mc_stage_color_00,y-flash,,
96.89031,1,1-2,l1,,
97.15695,5,w2,,,
97.25694,MOT_mc_stage_color_00,b-flash,,
97.25694,1,2-3,lb0,,
97.62357,MOT_mc_stage_color_00,r-flash,,
97.62357,1,j3-4,,,
98.09018999999999,MOT_control_all,pa_zoom21,,
98.09018999999999,4,j2-3,,,
98.55681,4,3-4,l1,,
98.69013,1,w4,,,
98.92344,4,4-1,lb0,,
99.62337,MOT_control_all,pa_zoom22,,
99.62337,5,hj2,,,
99.85668,4,w1,,,
100.18997999999999,5,2-3,,,
100.55660999999999,5,j3-4,,,
101.3232,MOT_control_all,pa_zoom23,,
101.3232,MOT_mc_stage_color_00,y-flash,,
101.3232,2,j2-3,,,
101.3232,3,j1-2,,,
101.3232,1,hj4,,,
101.62317,5,w4,,,
101.68983,4,hj1,,,
101.68983,5,hj4,,,
102.22310999999999,MOT_mc_stage_color_00,r-flash,,
102.22310999999999,2,3-4,,,
102.22310999999999,3,2-3,,,
102.22310999999999,1,j4-1,,,
102.65639999999999,4,j1-2,,,
102.65639999999999,5,j4-1,,,
103.08968999999999,MOT_mc_stage_color_00,b-flash,,
103.08968999999999,1,hj1,,,
103.15634999999999,3,w3,,,
103.15634999999999,2,w4,,,
103.323,2,j4-1,,,
103.323,3,j3-4,,,
103.72296,5,w1,,,
103.72296,4,w2,,,
103.88960999999999,2,1-2,,,
104.02293,1,1-2,,,
104.18957999999999,3,4-1,,,
104.38955999999999,1,2-3,,,
104.82284999999999,2,w2,,,
104.85618,MOT_mc_stage_color_00,y-flash,,
104.85618,1,j3-4,,,
105.08949,4,2-3,,,
105.12281999999999,3,w1,,,
105.28947,5,1-2,,,
105.6561,4,3-4,l1,,
105.6561,5,2-3,r1,,
105.6561,1,4-1,,,
106.02273,4,4-1,lb0,,
106.02273,5,3-4,rb0,,
106.02273,1,1-2,,,
106.62267,MOT_mc_stage_color_00,r-flash,,
106.62267,4,j1-2,,,
106.82265,MOT_mc_stage_color_00,y-flash,,
106.82265,2,j2-3,,,
106.95597,5,w4,,,
106.95597,1,w2,,,
106.9893,MOT_mc_stage_color_00,b-flash,,
106.9893,1,j2-3,,,
107.18928,MOT_mc_stage_color_00,r-flash,,
107.18928,3,j1-2,,,
107.42259,MOT_mc_stage_color_00,y-flash,,
107.42259,5,j4-1,,,
107.68923,4,w2,,,
107.88920999999999,2,w3,,,
108.05586,1,w3,,,
108.08919,MOT_control_all,pa_zoom24,,
108.08919,MOT_mc_stage_color_00,y-flash,,
108.08919,2,lp3,,,
108.08919,3,lp2,,,
108.08919,4,lp2,,,
108.08919,5,hj1,,,
108.08919,1,lp3,,,
108.72246,5,1-2,r1,,
109.08909,5,2-3,rb0,,
109.45572,5,3-4,,,
109.85567999999999,MOT_control_all,pa_zoom25,,
109.85567999999999,MOT_mc_stage_color_00,b-flash,,
109.85567999999999,4,j2-3,,,
109.85567999999999,5,lp4,,,
110.35562999999999,4,3-4,l1,,
110.72225999999999,4,4-1,lb0,,
111.08888999999999,4,j1-2,,,
111.78882,MOT_control_all,pa_zoom26,,
111.78882,MOT_mc_stage_color_00,y-flash,,
111.78882,2,hj3,,,
111.78882,4,lp2,,,
112.6554,2,j3-4,,,
113.55530999999999,2,4-1,l1,,
113.98859999999999,2,1-2,lb0,,
114.42188999999999,2,j2-3,,,
114.92183999999999,2,sp3-4,,,
115.65509999999999,MOT_control_all,pa_zoom27,,
115.65509999999999,2,4-1,,,
115.65509999999999,3,2-3,,,
116.02172999999999,3,j3-4,,,
116.08838999999999,2,lp1,,,
116.48835,3,4-1,,,
116.88830999999999,3,1-2,,,
117.38825999999999,MOT_control_all,pa_zoom28,,
117.38825999999999,3,lp2,,,
117.38825999999999,1,3-4,l1,,
117.78822,1,4-1,lb0,,
118.18817999999999,1,j1-2,,,
118.82145,1,j2-3,,,
119.05476,2,1-2,,,
119.05476,3,2-3,,,
119.42138999999999,1,3-4,,,
119.58803999999999,2,j2-3,,,
119.78801999999999,3,j3-4,,,
120.02132999999999,1,4-1,,,
120.38795999999999,MOT_mc_stage_color_00,r-flash,,
120.38795999999999,2,j3-4,,,
120.38795999999999,3,j4-1,,,
120.62127,MOT_mc_stage_color_00,b-flash,,
120.62127,1,1-2,,,
121.05456,MOT_mc_stage_color_00,y-flash,,
121.05456,2,sp4-1,,,
121.05456,3,sp1-2,,,
121.05456,1,sp2-3,,,
121.6545,MOT_mc_stage_color_00,r-flash,,
121.6545,1,j3-4,,,
121.85448,MOT_mc_stage_color_00,y-flash,,
121.85448,2,1-2,,,
121.85448,3,2-3,,,
121.85448,4,2-3,,,
121.85448,5,4-1,,,
122.28777,MOT_mc_stage_color_00,r-flash,,
122.28777,1,j4-1,,,
122.58774,4,3-4,l1,,
122.58774,5,1-2,r1,,
122.78772,3,w3,,,
122.78772,2,w2,,,
123.02103,1,1-2,,,
123.22100999999999,4,4-1,lb0,,
123.45432,5,2-3,rb0,,
123.68763,1,2-3,,,
124.08758999999999,MOT_mc_stage_color_00,y-flash,,
124.08758999999999,4,1-2,,,
124.08758999999999,5,3-4,,,
124.28756999999999,MOT_mc_stage_color_00,b-flash,,
124.28756999999999,1,3-4,,,
124.48755,MOT_mc_stage_color_00,y-flash,,
124.48755,4,2-3,,,
124.65419999999999,MOT_mc_stage_color_00,r-flash,,
124.65419999999999,1,4-1,,,
124.82085,MOT_mc_stage_color_00,y-flash,,
124.82085,5,4-1,,,
125.15415,MOT_mc_stage_color_00,y-flash,,
125.15415,1,1-2,,,
125.18748,MOT_control_all,pa_zoom29,,
125.42079,4,w3,,,
125.52077999999999,MOT_mc_stage_color_00,r-flash,,
125.52077999999999,2,sp2-3,,,
125.52077999999999,3,sp3-4,,,
125.52077999999999,4,sp3-4,,,
125.52077999999999,5,sp1-2,,,
125.52077999999999,1,sp2-3,,,
126.08739,2,3-4,,,
126.08739,3,4-1,,,
126.08739,4,4-1,,,
126.08739,5,2-3,,,
126.08739,1,3-4,,,
127.02063,5,w3,,,
127.02063,4,w1,,,
127.02063,3,w1,,,
127.02063,2,w4,,,
127.02063,1,w4,,,
