0.03333,MOT_mc_bg_black_00,seat100-0,,
26.36403,2,w2,,
26.36403,4,w2,,
26.863979999999998,2,w2,,
26.863979999999998,4,w2,,
27.3306,2,2-1,lb0,
27.3306,3,2-1,lb0,
27.3306,4,2-1,lb0,
27.3306,5,2-1,lb0,
27.3306,1,4-1,,
27.39726,MOT_mc_stage_color_00,b-flash,,
27.663899999999998,1,lp1,,
27.663899999999998,2,w1,,
27.663899999999998,3,w1,,
27.663899999999998,4,w1,,
27.663899999999998,5,w1,,
28.530479999999997,1,1-3,,
28.530479999999997,2,1-3,,
28.530479999999997,3,1-3,,
28.530479999999997,4,1-3,,
28.530479999999997,5,1-3,,
28.897109999999998,1,lp3,,
28.897109999999998,2,w3,,
28.897109999999998,3,w3,,
28.897109999999998,4,w3,,
28.897109999999998,5,w3,,
29.86368,3,3-4,,
29.86368,5,3-4,,
30.26364,5,w4,r1,
30.26364,3,w4,r1,
30.330299999999998,2,3-4,,
30.330299999999998,4,3-4,,
30.730259999999998,2,w4,r1,
30.730259999999998,4,w4,r1,
30.89691,1,3-2,r1,
31.39686,1,lp2,,
31.69683,1,2-1,,
32.03013,1,lp1,,
32.83005,1,1-2,rb0,
32.83005,2,1-2,rb0,
32.83005,3,1-2,rb0,
32.83005,4,1-2,rb0,
32.83005,5,1-2,rb0,
33.19668,1,lp2,,
33.19668,2,w2,,
33.19668,3,w2,,
33.19668,4,w2,,
33.19668,5,w2,,
34.62987,1,j2-1,,
34.62987,2,j2-1,,
34.62987,3,j2-1,,
34.62987,4,j2-1,,
34.62987,5,j2-1,,
35.19648,1,1-4,,
35.19648,2,1-4,,
35.19648,3,1-4,,
35.19648,4,1-4,,
35.19648,5,1-4,,
35.56311,1,lp4,,
35.56311,2,w4,,
35.56311,3,w4,,
35.56311,4,w4,,
35.56311,5,w4,,
36.89631,2,4-3,,
36.89631,3,4-3,,
37.19628,4,4-3,,
37.19628,5,4-3,,
37.3296,2,w3,,
37.3296,3,w3,,
37.46292,MOT_mc_stage_color_00,b-r,,
37.46292,MOT_mc_light_up_00,l2,,
37.46292,MOT_mc_light_center_00,l2,,
37.59624,1,sj4,,
37.59624,2,,,
37.59624,3,,,
37.59624,4,,,
37.59624,5,,,
37.6629,4,w3,,
37.6629,5,w3,,
37.929539999999996,1,j4-3,,
37.929539999999996,2,,,
37.929539999999996,3,,,
37.929539999999996,4,,,
37.929539999999996,5,,,
38.49615,1,lp3,,
38.796119999999995,2,3-2,,
38.796119999999995,3,3-2,,
38.796119999999995,4,3-2,,
38.796119999999995,5,3-2,,
39.06276,2,lp2,,
39.06276,3,lp2,,
39.06276,4,lp2,,
39.06276,5,lp2,,
39.29607,1,sj3,,
39.6627,1,lp3,,
40.06266,1,hj3,,
41.09589,1,3-1,,
41.46252,1,lp1,,
41.89581,1,j1-4,,
42.26244,1,sp3-4,,
42.62907,2,sp2-3,,
42.62907,4,sp2-3,,
43.195679999999996,3,sp2-3,,
43.195679999999996,5,sp2-3,,
44.028929999999995,1,sj4,,
44.09559,3,sj2,,
44.09559,5,sj2,,
44.12892,2,sj2,,
44.12892,4,sj2,,
44.19558,MOT_mc_stage_color_00,r-flash,,
44.19558,MOT_mc_light_up_00,l4,,
44.19558,MOT_mc_light_center_00,l3,,
44.428889999999996,1,4-2,l1,
44.428889999999996,2,w2,l1,
44.428889999999996,3,w2,l1,
44.428889999999996,4,w2,l1,
44.428889999999996,5,w2,l1,
44.76219,1,,,
44.76219,2,,,
44.76219,3,,,
44.76219,4,,,
44.76219,5,,,
45.06216,1,2-3,,
45.06216,2,2-3,,
45.06216,3,2-3,,
45.06216,4,2-3,,
45.06216,5,2-3,,
45.295469999999995,1,lp3,,
45.295469999999995,2,lp3,,
45.295469999999995,3,lp3,,
45.295469999999995,4,lp3,,
45.295469999999995,5,lp3,,
45.89541,1,,lb0,
45.89541,2,,lb0,
45.89541,3,,lb0,
45.89541,4,,lb0,
45.89541,5,,lb0,
46.36203,1,hj3,,
46.428689999999996,MOT_mc_stage_color_00,r-flash,,
46.495349999999995,2,j3-4,,
46.495349999999995,3,j3-4,,
46.495349999999995,4,j3-4,,
46.495349999999995,5,j3-4,,
47.02863,2,lp4,,
47.02863,3,lp4,,
47.02863,4,lp4,,
47.02863,5,lp4,,
47.36193,1,3-1,r1,
47.79522,2,4-2,r1,
47.79522,3,4-2,r1,
47.79522,1,lp1,,
48.128519999999995,4,4-2,r1,
48.128519999999995,5,4-2,r1,
48.128519999999995,2,lp2,,
48.128519999999995,3,lp2,,
48.461819999999996,4,lp2,,
48.461819999999996,5,lp2,,
48.59514,MOT_mc_stage_color_00,r-flash,,
48.69513,1,1-2,,
48.9951,1,hj2,,
49.995,1,lp2,,
50.36163,1,2-1,rb0,
50.36163,2,2-1,rb0,
50.36163,3,2-1,rb0,
50.36163,4,2-1,rb0,
50.36163,5,2-1,rb0,
50.79492,1,lp1,,
50.79492,2,lp1,,
50.79492,3,lp1,,
50.79492,4,lp1,,
50.79492,5,lp1,,
51.02823,1,sj1,,
51.394859999999994,1,j1-4,,
51.92814,1,lp4,,
52.528079999999996,1,sj4,,
52.82805,1,j4-3,,
52.961369999999995,2,j1-3,,
52.961369999999995,3,j1-3,,
52.961369999999995,4,j1-3,,
52.961369999999995,5,j1-3,,
53.361329999999995,1,lp3,,
53.361329999999995,2,lp3,,
53.361329999999995,3,lp3,,
53.361329999999995,4,lp3,,
53.361329999999995,5,lp3,,
54.72786,1,sj3,,
55.09449,1,sj3,,
55.56111,1,j3-4,,
55.56111,2,3-4,,
55.56111,3,3-4,,
55.56111,4,3-4,,
55.56111,5,3-4,,
55.92774,1,lp4,,
55.92774,2,lp4,,
55.92774,3,lp4,,
55.92774,4,lp4,,
55.92774,5,lp4,,
56.86098,1,4-2,,
56.86098,2,4-2,,
56.86098,3,4-2,,
56.86098,4,4-2,,
56.86098,5,4-2,,
57.16095,1,lp2,,
57.16095,2,lp2,,
57.16095,3,lp2,,
57.16095,4,lp2,,
57.16095,5,lp2,,
57.827549999999995,1,2-3,,
57.827549999999995,2,2-3,,
57.827549999999995,3,2-3,,
57.827549999999995,4,2-3,,
57.827549999999995,5,2-3,,
58.09419,1,lp3,,
58.09419,2,lp3,,
58.09419,3,lp3,,
58.09419,4,lp3,,
58.09419,5,lp3,,
58.42749,4,3-2,l1,
58.76079,3,3-1,l1,
58.96077,1,3-2,,
59.094089999999994,2,3-4,r1,
59.29407,1,lp2,,
59.427389999999995,5,3-1,r1,
59.76069,4,2-4,lb1,
59.76069,3,1-2,lb0,
59.76069,1,hj2,,
60.09399,2,4-2,rb0,
60.09399,5,1-4,rb1,
60.42729,4,4-3,lb0,
60.42729,5,4-2,rb0,
60.727259999999994,1,lp2,,
61.093889999999995,1,2-1,,
61.093889999999995,2,2-1,,
61.093889999999995,3,2-1,,
61.093889999999995,4,3-1,,
61.093889999999995,5,2-1,,
61.3272,1,hj1,,
61.493849999999995,2,hj1,,
61.493849999999995,3,hj1,,
61.493849999999995,4,hj1,,
61.493849999999995,5,hj1,,
62.260439999999996,1,1-2,l1,
62.260439999999996,2,w1,l1,
62.260439999999996,3,w1,l1,
62.260439999999996,4,w1,l1,
62.260439999999996,5,w1,l1,
62.727059999999994,1,lp2,,
62.89371,1,2-3,,
62.89371,2,2-3,,
62.89371,3,2-3,,
62.89371,4,2-3,,
62.89371,5,2-3,,
63.127019999999995,1,lp3,,
63.127019999999995,2,lp3,,
63.127019999999995,3,lp3,,
63.127019999999995,4,lp3,,
63.127019999999995,5,lp3,,
63.72696,1,,lb0,
63.72696,2,,lb0,
63.72696,3,,lb0,
63.72696,4,,lb0,
63.72696,5,,lb0,
64.19358,1,hj3,,
64.3269,2,j3-4,,
64.3269,3,j3-4,,
64.3269,4,j3-4,,
64.3269,5,j3-4,,
64.86018,2,lp4,,
64.86018,3,lp4,,
64.86018,4,lp4,,
64.86018,5,lp4,,
65.19348,1,3-1,r1,
65.62677,2,4-2,r1,
65.62677,3,4-2,r1,
65.62677,1,lp1,,
65.96007,4,4-2,r1,
65.96007,5,4-2,r1,
65.96007,2,lp2,,
65.96007,3,lp2,,
66.29337,4,lp2,,
66.29337,5,lp2,,
66.52668,1,1-2,,
66.82665,1,hj2,,
67.82655,1,lp2,,
68.19318,1,2-1,rb0,
68.19318,2,2-1,rb0,
68.19318,3,2-1,rb0,
68.19318,4,2-1,rb0,
68.19318,5,2-1,rb0,
68.62647,1,lp1,,
68.62647,2,lp1,,
68.62647,3,lp1,,
68.62647,4,lp1,,
68.62647,5,lp1,,
68.85978,1,sj1,,
69.22641,1,j1-4,,
69.75968999999999,1,lp4,,
70.35963,1,sj4,,
70.6596,1,j4-3,,
70.79292,2,j1-3,,
70.79292,3,j1-3,,
70.79292,4,j1-3,,
70.79292,5,j1-3,,
71.19288,1,lp3,,
71.19288,2,lp3,,
71.19288,3,lp3,,
71.19288,4,lp3,,
71.19288,5,lp3,,
72.42609,MOT_mc_stage_color_00,b-flash,,
72.52608,MOT_mc_light_up_00,l1,,
72.52608,MOT_mc_light_center_00,l2,,
72.55941,1,sj3,,
72.92604,1,sj3,,
73.39265999999999,1,j3-4,,
73.39265999999999,2,3-4,,
73.39265999999999,3,3-4,,
73.39265999999999,4,3-4,,
73.39265999999999,5,3-4,,
73.75929,1,lp4,,
73.75929,2,lp4,,
73.75929,3,lp4,,
73.75929,4,lp4,,
73.75929,5,lp4,,
74.69252999999999,1,4-2,,
74.69252999999999,2,4-2,,
74.69252999999999,3,4-2,,
74.69252999999999,4,4-2,,
74.69252999999999,5,4-2,,
74.99249999999999,1,lp2,,
74.99249999999999,2,lp2,,
74.99249999999999,3,lp2,,
74.99249999999999,4,lp2,,
74.99249999999999,5,lp2,,
75.6591,1,2-3,,
75.6591,2,2-3,,
75.6591,3,2-3,,
75.6591,4,2-3,,
75.6591,5,2-3,,
75.92573999999999,1,lp3,,
75.92573999999999,2,lp3,,
75.92573999999999,3,lp3,,
75.92573999999999,4,lp3,,
75.92573999999999,5,lp3,,
76.25904,4,3-2,l1,
76.25904,1,sp2-3,,
76.59234,3,3-1,l1,
76.92564,2,3-4,r1,
77.12562,1,lp2,,
77.25894,5,3-1,r1,
77.59223999999999,4,2-4,lb0,
77.59223999999999,3,1-2,lb0,
77.59223999999999,1,hj2,,
77.92554,2,4-2,rb0,
77.92554,5,1-4,rb0,
78.25883999999999,4,4-2,,
78.25883999999999,5,4-2,,
78.55881,1,lp2,,
78.69212999999999,4,w2,,
78.69212999999999,5,w2,,
78.92544,1,2-4,,
78.92544,2,2-4,,
78.92544,3,2-4,,
78.92544,4,2-4,,
78.92544,5,2-4,,
79.3254,1,lp4,,
79.3254,2,w4,,
79.3254,3,w4,,
79.3254,4,w4,,
79.3254,5,w4,,
79.45872,MOT_mc_stage_color_00,b-y,,
79.52538,1,4-2,r1,
79.52538,2,4-2,r1,
79.52538,3,4-2,r1,
79.52538,4,4-2,r1,
79.52538,5,4-2,r1,
79.82535,1,lp2,,
79.82535,2,lp2,,
79.82535,3,lp2,,
79.82535,4,lp2,,
79.82535,5,lp2,,
80.52528,1,2-1,rb0,
80.52528,2,2-1,rb0,
80.52528,3,2-1,rb0,
80.52528,4,2-1,rb0,
80.52528,5,2-1,rb0,
80.92524,1,w1,l1,
80.92524,2,w1,l1,
80.92524,3,w1,l1,
80.92524,4,w1,l1,
80.92524,5,w1,l1,
81.19188,1,sj1,,
81.19188,2,sj1,,
81.19188,3,sj1,,
81.19188,4,sj1,,
81.19188,5,sj1,,
81.59183999999999,1,lp1,,
81.59183999999999,2,lp1,,
81.59183999999999,3,lp1,,
81.59183999999999,4,lp1,,
81.59183999999999,5,lp1,,
82.15845,1,1-4,l2,
82.15845,2,,l2,
82.15845,3,,l2,
82.15845,4,,l2,
82.15845,5,,l2,
82.72506,1,4-3,,
82.72506,2,1-3,,
82.72506,3,1-3,,
82.82504999999999,MOT_mc_stage_color_00,y-flash,,
82.82504999999999,MOT_mc_bg_black_00,b45-20,,
82.82504999999999,MOT_mc_light_up_00,l2,,
82.82504999999999,MOT_mc_light_center_00,l3,,
82.82504999999999,MOT_speaker_00,temp1,,
83.05836,1,3-2,,
83.05836,2,lp3,,
83.05836,3,lp3,,
83.05836,4,1-2,,
83.05836,5,1-2,,
83.42499,1,lp2,,
83.42499,4,lp2,,
83.42499,5,lp2,,
83.85828,1,sp2-3,,
83.85828,2,3-4,,
83.85828,3,3-4,,
83.85828,4,2-4,,
83.85828,5,2-4,,
84.25824,2,lp4,,
84.25824,3,lp4,,
84.25824,4,lp4,,
84.25824,5,lp4,,
84.55821,1,sj2,,
84.95817,1,sj2,,
85.3248,1,2-4,lb1,
85.3248,2,,lb1,
85.3248,3,,lb1,
85.3248,4,,lb1,
85.3248,5,,lb1,
85.69143,1,,lb0,
85.69143,2,,lb0,
85.69143,3,,lb0,
85.69143,4,,lb0,
85.69143,5,,lb0,
85.69143,1,lp4,,
86.49135,1,4-1,r1,
86.49135,2,4-1,r1,
86.49135,3,4-1,r1,
86.49135,4,4-1,r1,
86.49135,5,4-1,r1,
86.85798,1,lp1,,
86.85798,2,lp1,,
86.85798,3,lp1,,
86.85798,4,lp1,,
86.85798,5,lp1,,
88.05785999999999,1,1-3,,
88.05785999999999,2,1-3,,
88.05785999999999,3,1-3,,
88.05785999999999,4,1-3,,
88.05785999999999,5,1-3,,
88.35782999999999,1,lp3,,
88.35782999999999,2,lp3,,
88.35782999999999,3,lp3,,
88.35782999999999,4,lp3,,
88.35782999999999,5,lp3,,
88.95777,1,3-2,rb0,
88.95777,2,3-2,rb0,
88.95777,3,3-2,rb0,
88.95777,4,3-2,rb0,
88.95777,5,3-2,rb0,
89.3244,1,lp2,,
89.3244,2,lp2,,
89.3244,3,lp2,,
89.3244,4,lp2,,
89.3244,5,lp2,,
90.15764999999999,1,2-4,l1,
90.15764999999999,2,2-4,l1,
90.15764999999999,3,2-4,l1,
90.15764999999999,4,2-4,l1,
90.15764999999999,5,2-4,l1,
90.52427999999999,1,lp4,,
90.52427999999999,2,lp4,,
90.52427999999999,3,lp4,,
90.52427999999999,4,lp4,,
90.52427999999999,5,lp4,,
90.72426,1,4-1,lb0,
90.72426,2,4-1,lb0,
90.72426,3,4-1,lb0,
90.72426,4,4-1,lb0,
90.72426,5,4-1,lb0,
91.09089,1,lp1,,
91.09089,2,w1,,
91.09089,3,w1,,
91.09089,4,w1,,
91.09089,5,w1,,
92.15745,1,1-2,r1,
92.15745,2,1-2,r1,
92.15745,3,1-2,r1,
92.15745,4,1-2,r1,
92.15745,5,1-2,r1,
92.52408,1,lp2,,
92.52408,2,lp2,,
92.52408,3,lp2,,
92.52408,4,lp2,,
92.52408,5,lp2,,
93.12402,1,2-1,rb0,
93.12402,2,2-1,rb0,
93.12402,3,2-1,rb0,
93.12402,4,2-1,rb0,
93.12402,5,2-1,rb0,
93.49065,1,lp1,,
93.49065,2,lp1,,
93.49065,3,lp1,,
93.49065,4,lp1,,
93.49065,5,lp1,,
93.85728,1,1-3,,
94.22390999999999,1,sp3-4,,
95.02382999999999,1,sj4,,
95.39045999999999,1,lp4,,
95.85708,1,hj4,,
95.85708,2,1-4,,
95.85708,3,1-4,,
95.85708,4,1-4,,
95.85708,5,1-4,,
96.25703999999999,2,sj4,,
96.25703999999999,3,sj4,,
96.25703999999999,4,sj4,,
96.25703999999999,5,sj4,,
96.69032999999999,1,4-3,,
96.69032999999999,2,4-3,,
96.69032999999999,3,4-3,,
96.69032999999999,4,4-3,,
96.69032999999999,5,4-3,,
97.05695999999999,1,lp3,,
97.05695999999999,2,w3,,
97.05695999999999,3,w3,,
97.05695999999999,4,w3,,
97.05695999999999,5,w3,,
97.05695999999999,1,,l1,
97.05695999999999,2,,r1,
97.05695999999999,3,,r1,
97.05695999999999,4,,r1,
97.05695999999999,5,,r1,
97.3236,MOT_mc_bg_black_00,b20-65,,
97.69023,MOT_mc_stage_color_00,b-flash,,
97.69023,MOT_mc_bg_black_00,b65-45,,
98.29016999999999,1,j3-2,,
98.29016999999999,2,j3-2,,
98.29016999999999,3,j3-2,,
98.29016999999999,4,j3-2,,
98.29016999999999,5,j3-2,,
98.92344,1,lp2,,
98.92344,2,w2,,
98.92344,3,w2,,
98.92344,4,w2,,
98.92344,5,w2,,
99.22341,MOT_mc_stage_color_00,r-b,,
99.45671999999999,1,,lb0,
99.45671999999999,2,,rb0,
99.45671999999999,3,,rb0,
99.45671999999999,4,,rb0,
99.45671999999999,5,,rb0,
99.89000999999999,1,2-1,,
99.89000999999999,2,2-1,,
99.89000999999999,3,2-1,,
99.89000999999999,4,2-1,,
99.89000999999999,5,2-1,,
100.25663999999999,1,lp1,,
100.25663999999999,2,lp1,,
100.25663999999999,3,lp1,,
100.25663999999999,4,lp1,,
100.25663999999999,5,lp1,,
101.22321,2,j1-4,,
101.22321,3,j1-4,,
101.22321,4,j1-4,,
101.22321,5,j1-4,,
101.85647999999999,1,1-4,r1,
101.85647999999999,2,w4,l1,
101.85647999999999,3,w4,l1,
101.85647999999999,4,w4,l1,
101.85647999999999,5,w4,l1,
102.28976999999999,1,lp4,,
102.72305999999999,1,4-2,,
102.72305999999999,2,1-2,,
102.72305999999999,3,1-2,,
102.72305999999999,4,1-2,,
102.72305999999999,5,1-2,,
102.72305999999999,1,,rb0,
102.72305999999999,2,,lb0,
102.72305999999999,3,,lb0,
102.72305999999999,4,,lb0,
102.72305999999999,5,,lb0,
103.02302999999999,1,sp2-3,,
103.02302999999999,2,lp2,,
103.02302999999999,3,lp2,,
103.02302999999999,4,lp2,,
103.02302999999999,5,lp2,,
103.75628999999999,1,2-1,,
103.75628999999999,2,2-1,,
103.75628999999999,3,2-1,,
103.75628999999999,4,2-1,,
103.75628999999999,5,2-1,,
103.75628999999999,1,,l1,
103.75628999999999,2,,r1,
103.75628999999999,3,,r1,
103.75628999999999,4,,l1,
103.75628999999999,5,,l1,
104.38955999999999,1,lp1,,
104.38955999999999,2,w1,,
104.38955999999999,3,w1,,
104.38955999999999,4,w1,,
104.38955999999999,5,w1,,
104.98949999999999,1,w1,lb0,
104.98949999999999,2,w1,rb0,
104.98949999999999,3,w1,rb0,
104.98949999999999,4,w1,lb0,
104.98949999999999,5,w1,lb0,
105.52278,1,1-4,r1,
105.52278,2,1-4,r1,
105.52278,3,1-4,r1,
105.52278,4,1-4,r1,
105.52278,5,1-4,r1,
105.82275,1,lp4,,
105.82275,2,lp4,,
105.82275,3,lp4,,
105.82275,4,lp4,,
105.82275,5,lp4,,
107.78922,1,4-2,rb0,
107.78922,2,4-2,rb0,
107.78922,3,4-2,rb0,
107.78922,4,4-2,rb0,
107.78922,5,4-2,rb0,
108.08919,1,lp2,,
108.08919,2,lp2,,
108.08919,3,lp2,,
108.08919,4,lp2,,
108.08919,5,lp2,,
109.48904999999999,1,sj2,,
109.88901,1,sj2,,
110.28896999999999,1,lp2,,
110.48894999999999,MOT_mc_stage_color_00,r-y,,
110.52228,1,2-1,l1,
110.52228,2,2-1,l1,
110.52228,3,2-1,l1,
110.52228,4,2-1,l1,
110.52228,5,2-1,l1,
110.78891999999999,1,lp1,,
110.78891999999999,2,lp1,,
110.78891999999999,3,lp1,,
110.78891999999999,4,lp1,,
110.78891999999999,5,lp1,,
112.52207999999999,1,1-3,lb0,
112.52207999999999,2,1-3,lb0,
112.52207999999999,3,1-3,lb0,
112.52207999999999,4,1-3,lb0,
112.52207999999999,5,1-3,lb0,
112.78872,1,lp3,,
112.78872,2,lp3,,
112.78872,3,lp3,,
112.78872,4,lp3,,
112.78872,5,lp3,,
113.28867,1,3-4,,
113.28867,2,3-4,,
113.28867,3,3-4,,
113.28867,4,3-4,,
113.28867,5,3-4,,
113.28867,1,,r1,
113.28867,2,,r1,
113.28867,3,,r1,
113.28867,4,,r1,
113.28867,5,,r1,
113.82195,1,4-1,,
113.82195,2,4-1,,
113.82195,3,4-1,,
113.82195,4,4-1,,
113.82195,5,4-1,,
114.15525,1,lp1,,
114.15525,2,lp1,,
114.15525,3,lp1,,
114.15525,4,lp1,,
114.15525,5,lp1,,
114.6552,MOT_mc_stage_color_00,y-flash,,
114.6552,MOT_mc_light_center_00,l2,,
114.6552,MOT_mc_light_up_00,l2,,
114.6552,MOT_speaker_00,temp4,,
114.6552,MOT_mc_light_under_00,l2,,
114.6552,MOT_speaker_00,temp4,,
114.78851999999999,1,1-3,,
115.22180999999999,1,3-2,,
115.22180999999999,2,1-2,,
115.22180999999999,3,1-2,,
115.22180999999999,4,1-2,,
115.22180999999999,5,1-2,,
115.72175999999999,1,w2,,
115.72175999999999,2,w2,,
115.72175999999999,3,w2,,
115.72175999999999,4,w2,,
115.72175999999999,5,w2,,
116.15504999999999,1,,r2,
116.15504999999999,2,,r2,
116.15504999999999,3,,r2,
116.15504999999999,4,,r2,
116.15504999999999,5,,r2,
116.58833999999999,1,2-3,,
116.58833999999999,2,2-3,,
116.58833999999999,3,2-3,,
116.58833999999999,4,2-3,,
116.58833999999999,5,2-3,,
117.15495,1,3-4,,
117.15495,2,3-4,,
117.15495,3,3-4,,
117.15495,4,3-4,,
117.15495,5,3-4,,
117.55490999999999,1,lp4,,
117.55490999999999,2,lp4,,
117.55490999999999,3,lp4,,
117.55490999999999,4,lp4,,
117.55490999999999,5,lp4,,
117.85488,4,sj4,,
117.85488,5,sj4,,
118.38816,2,sj4,,
118.38816,3,sj4,,
118.82145,1,sj4,,
119.02143,2,4-1,,
119.02143,3,4-1,,
119.02143,4,4-1,,
119.02143,5,4-1,,
119.38806,1,4-2,,
119.38806,2,1-2,,
119.38806,3,1-2,,
119.38806,4,1-2,,
119.38806,5,1-2,,
119.95467,1,2-3,rb1,
119.95467,2,2-3,rb1,
119.95467,3,2-3,rb1,
119.95467,4,2-3,rb1,
119.95467,5,2-3,rb1,
120.55461,1,sj3,,
120.55461,2,sj3,,
120.55461,3,sj3,,
120.55461,4,sj3,,
120.55461,5,sj3,,
120.9879,1,sj3,,
121.15455,2,sj3,,
121.15455,3,sj3,,
121.15455,4,sj3,,
121.15455,5,sj3,,
121.58784,1,lp3,,
121.58784,2,lp3,,
121.58784,3,lp3,,
121.58784,4,lp3,,
121.58784,5,lp3,,
122.88771,1,3-4,,
122.88771,2,3-4,,
122.88771,3,3-4,,
122.88771,4,3-4,,
122.88771,5,3-4,,
122.88771,1,,rb0,
122.88771,2,,rb0,
122.88771,3,,rb0,
122.88771,4,,rb0,
122.88771,5,,rb0,
123.28766999999999,1,lp4,,
123.28766999999999,2,lp4,,
123.28766999999999,3,lp4,,
123.28766999999999,4,lp4,,
123.28766999999999,5,lp4,,
124.72085999999999,MOT_mc_bg_black_00,b45-80,,
124.72085999999999,MOT_mc_stage_color_00,b-flash,,
124.72085999999999,MOT_mc_light_up_00,l1,,
124.72085999999999,MOT_mc_light_center_00,l1,,
124.78752,1,4-1,,
