0.03333,MOT_control_all,zoom1,,
27.79722,2,2-3,,
28.130519999999997,1,sj4,,
28.130519999999997,2,sj3,,
28.530479999999997,1,4-1,,
28.530479999999997,2,3-4,,
29.26374,1,1-2,,
29.26374,2,4-1,,
29.59704,1,lp2,,
29.59704,2,lp1,,
29.930339999999998,1,j2-3,,
29.930339999999998,2,j1-2,,
30.296969999999998,1,lp3,,
30.296969999999998,2,lp2,,
32.43009,MOT_control_all,zoom2,,
32.43009,MOT_mc_back_00,l0,,
32.43009,MOT_mc_light_up_00,l1,,
32.56341,1,j3-4,,
33.23001,1,4-1,,
33.56331,1,lp1,,
35.19648,1,1-2,,
35.56311,1,lp2,,
36.59634,1,sj2,,
37.096289999999996,1,w2,,
37.162949999999995,1,sj2,,
37.562909999999995,1,lp2,,
37.929539999999996,1,j2-3,,
38.329499999999996,1,sj3,,
38.729459999999996,1,lp3,,
39.196079999999995,1,3-4,,
39.596039999999995,1,lp4,,
40.59594,1,sj4,,
41.09589,1,w4,,
41.26254,1,sj4,,
41.629169999999995,1,lp4,,
42.56241,1,,r1,
42.829049999999995,1,4-1,rb0,
43.262339999999995,1,lp1,,
43.995599999999996,1,sj1,,
44.36223,1,lp1,,
45.3288,1,sj1,,
45.72876,1,sj1,,
46.12872,1,lp1,,
46.495349999999995,1,1-2,,
46.79532,MOT_mc_back_00,l1,,
46.79532,MOT_all,cut2,,
46.79532,1,sj2,,
47.295269999999995,1,w2,,
47.328599999999994,1,j2-3,,
47.9952,1,3-4,,
48.39516,1,4-1,,
48.72846,1,sj1,,
49.09509,1,lp1,,
49.995,1,1-2,,
50.36163,1,lp2,,
50.72826,1,2-3,,
51.394859999999994,1,j3-4,,
51.761489999999995,1,4-1,,
52.094789999999996,1,lp1,,
52.594739999999994,1,sj1,,
52.961369999999995,1,sj1,,
53.327999999999996,1,sj1,,
53.69463,1,sj1,,
54.194579999999995,1,w1,,
54.42789,MOT_control_all,zoom3,,
54.627869999999994,2,sj2,,
55.027829999999994,2,sj2,,
55.427789999999995,2,j2-3,,
55.827749999999995,2,lp3,,
58.160849999999996,2,3-4,,
58.52748,2,lp4,,
59.494049999999994,2,4-1,,
59.860679999999995,2,j1-2,,
60.227309999999996,2,lp2,,
60.82725,2,j2-3,,
61.460519999999995,2,3-4,,
61.79382,2,sj4,,
62.227109999999996,2,4-1,,
62.56041,2,lp1,,
64.89350999999999,2,1-2,,
65.49345,2,sj2,,
65.9934,2,w2,,
66.06006,2,j2-3,,
66.46002,2,lp3,,
66.85998,2,3-4,,
67.19328,2,4-1,,
67.49325,2,j1-2,,
68.25984,2,j2-3,,
68.65979999999999,2,lp3,,
69.52638,2,sj3,,
69.89301,2,sj3,,
70.3263,1,1-2,,
70.3263,2,3-4,,
70.62626999999999,1,lp2,,
70.62626999999999,2,lp4,,
70.95957,1,2-3,,
70.95957,2,4-1,,
71.25954,1,lp3,,
71.25954,2,lp1,,
72.25944,2,j1-2,,
72.89271,1,sj3,,
72.89271,2,sj2,,
73.22601,1,lp3,,
73.22601,2,lp2,,
75.35913,MOT_mc_stage_color_00,r,,
75.35913,MOT_control_all,zoom4,,
75.62577,1,3-4,,f1
75.6591,2,2-3,,
76.22570999999999,1,4-1,,
76.59234,2,w3,,
76.59234,1,j1-2,,
76.95897,1,lp2,,
77.49225,1,2-3,,b0
77.69223,2,,,f1
77.9922,2,3-4,,
78.32549999999999,2,sj4,,
78.42549,1,w3,,
78.82545,2,w4,,
78.85878,2,4-1,,
79.29207,2,j1-2,,
80.05866,2,2-3,,b0
80.29196999999999,1,3-4,,
80.65859999999999,1,4-1,,
80.9919,2,w3,,
80.9919,1,j1-2,,
81.69183,1,sj2,,
82.19178,1,w2,,
82.25844,1,sj2,,
82.72506,1,2-3,,
83.05836,1,3-4,,
83.39166,1,lp4,,
83.6583,1,sj4,,
83.99159999999999,1,sp4-1,,
85.05816,1,sj1,,
85.42479,1,1-2,,
85.42479,2,3-4,,
85.75809,1,2-3,,
85.75809,2,4-1,,
86.15805,1,sj3,,
86.15805,2,sj1,,
86.49135,1,sp3-4,,
86.49135,2,sp1-2,,
87.69122999999999,1,sj4,,
87.69122999999999,2,sj2,,
88.02453,MOT_mc_stage_color_00,b-flash,,
88.19118,2,w2,,
88.19118,1,w4,,
88.45782,1,4-1,,
88.45782,2,2-3,,
88.72446,MOT_mc_stage_color_00,b-flash,,
88.79111999999999,2,,,f1
88.79111999999999,1,,,f1
89.12442,2,,,b0
89.12442,1,,,b0
89.39106,2,w3,,
89.39106,1,w1,,
89.75769,2,3-4,,b-1
89.75769,1,1-2,,b-1
90.42429,2,,,f0
90.42429,1,,,f0
90.69093,2,w4,,
90.69093,1,w2,,
91.22421,1,2-3,l1,
91.22421,2,4-1,l1,
91.89081,1,3-4,lb0,
91.89081,2,1-2,lb0,
92.22411,1,lp4,,
92.22411,2,lp2,,
92.55740999999999,1,4-1,r1,
92.55740999999999,2,2-3,r1,
92.89071,1,1-2,rb0,
92.89071,2,3-4,rb0,
93.19068,1,2-3,,
93.19068,2,4-1,,
93.49065,1,lp3,,
93.49065,2,lp1,,
94.52387999999999,1,j3-4,,
94.52387999999999,2,j1-2,,
94.85718,1,lp4,,
94.85718,2,lp2,,
95.52378,1,4-1,,
95.52378,2,2-3,,
95.85708,1,sj1,,
95.85708,2,sj3,,
96.19037999999999,1,lp1,,
96.19037999999999,2,lp3,,
96.55700999999999,1,sj1,,
96.55700999999999,2,sj3,,
96.89031,1,1-2,,
96.89031,2,3-4,,
97.25694,1,2-3,,
97.25694,2,4-1,,
97.59024,1,lp3,,
97.59024,2,lp1,,
99.22341,1,3-4,,
99.22341,2,1-2,,
99.59004,1,4-1,,
99.59004,2,2-3,,
99.95667,1,j1-2,,
99.95667,2,j3-4,,
100.32329999999999,1,lp2,,
100.32329999999999,2,lp4,,
101.88981,1,2-3,,
101.88981,2,4-1,,
102.25644,1,3-4,,
102.25644,2,1-2,,
102.62307,1,sj4,,
102.62307,2,sj2,,
102.9897,1,lp4,,
102.9897,2,lp2,,
103.95626999999999,2,2-3,rw2,
103.95626999999999,1,4-1,lw2,
104.35623,1,lp1,,
104.35623,2,lp3,,
105.58944,1,1-2,,
105.58944,2,3-4,,
105.92273999999999,1,2-3,,
105.92273999999999,2,4-1,,
106.28936999999999,2,,rb1,
106.62267,2,1-2,r2,
106.85597999999999,1,w3,,
106.95597,2,lp2,,
107.65589999999999,1,,lb1,
107.9892,1,3-4,l2,
108.32249999999999,1,lp4,,
108.9891,1,4-1,,
108.9891,2,2-3,,
109.3224,1,1-2,,
109.3224,2,3-4,,
109.6557,1,lp2,,
109.6557,2,lp4,,
110.02233,1,j2-3,,
110.02233,2,j4-1,,
111.02223,2,1-2,rb1,
111.02223,1,3-4,lb1,
111.35553,1,4-1,,
111.35553,2,2-3,,
111.68883,1,lp1,,
111.68883,2,lp3,,
112.02212999999999,1,j1-2,,
112.02212999999999,2,j3-4,,
112.68872999999999,1,j2-3,,
112.68872999999999,2,j4-1,,
113.35533,1,j3-4,,
113.35533,2,j1-2,,
113.75528999999999,1,sp4-1,,
113.75528999999999,2,sp2-3,,
114.52188,1,sj1,,
114.52188,2,sj3,,
114.88851,1,1-2,,
114.88851,2,3-4,,
115.35512999999999,1,j2-3,,
115.35512999999999,2,j4-1,,
115.78841999999999,1,hj3,,
115.78841999999999,2,hj1,,
116.42169,MOT_mc_back_00,l3,,
116.42169,MOT_mc_light_up_00,l3,,
116.82164999999999,1,3-4,,
116.82164999999999,2,1-2,,
117.15495,2,2-3,,
117.52158,1,4-1,,
117.88821,1,1-2,,
117.88821,2,3-4,,
118.25484,1,j2-3,,
118.25484,2,j4-1,,
119.05476,1,,l2,
119.05476,2,,rb0,
119.3214,2,w1,,
119.3214,1,w3,,
119.75469,1,,l3,
119.75469,2,,l1,
120.25464,1,3-4,,
120.25464,2,1-2,,
120.58793999999999,1,lp4,,
120.58793999999999,2,lp2,,
120.95456999999999,1,j4-1,,
120.95456999999999,2,j2-3,,
121.75448999999999,1,,lb2,
121.75448999999999,2,,lb0,
122.02113,2,w3,,
122.02113,1,w1,,
122.45442,1,,lb1,
122.45442,2,,r1,
122.95437,1,1-2,,
122.95437,2,3-4,,
123.28766999999999,1,lp2,,
123.28766999999999,2,lp4,,
123.72095999999999,2,4-1,,
124.02092999999999,1,2-3,,
124.35423,1,sj3,,
124.35423,2,sj1,,
124.68753,1,lp3,,
124.68753,2,lp1,,
125.02082999999999,1,3-4,,
125.32079999999999,2,1-2,,
125.68742999999999,1,lp4,,
125.68742999999999,2,lp2,,
126.08739,1,4-1,,
126.08739,2,2-3,,
126.45402,1,lp1,,
126.45402,2,lp3,,
126.95397,1,1-2,,
126.95397,2,3-4,,
127.28726999999999,1,sj2,,
127.28726999999999,2,sj4,,
127.68723,1,2-3,,
127.68723,2,4-1,,
128.02053,1,lp3,,
128.02053,2,lp1,,
130.62027,1,3-4,,
130.62027,2,1-2,,
131.55351,2,w2,,
131.55351,1,w4,,
