0.03333,MOT_mc_bg_black_00,seat100-0,,
2.76639,MOT_mc_bg_black_00,b80-45,,
2.76639,MOT_mc_stage_color_00,y,,
2.76639,MOT_mc_light_center_00,l1,,
2.76639,MOT_mc_light_under_00,l2,,
2.76639,MOT_mc_speaker_00,temp4,,
78.12552,3,w2,,,
78.12552,2,w2,,,
78.15885,4,2-3,,,
78.22551,1,lp3,,,
78.35883,2,2-3,,,
78.35883,3,2-3,,,
78.45882,1,3-4,,,
78.52548,4,3-4,,,
78.52548,5,3-4,,,
78.79212,1,4-1,,,
78.89211,2,3-4,,,
78.89211,3,3-4,,,
78.89211,4,4-1,,,
78.89211,5,4-1,,,
79.25874,2,4-1,,,
79.25874,3,4-1,,,
79.25874,4,1-2,,,
79.25874,5,1-2,,,
79.25874,1,1-2,,,
79.72536,2,1-2,l1,,
79.72536,3,1-2,r1,,
79.72536,4,2-3,r1,,
79.72536,5,2-3,l1,,
80.09199,2,2-3,,,
80.09199,3,2-3,,,
80.09199,4,3-4,,,
80.09199,5,3-4,,,
80.09199,1,2-3,,,
80.75859,1,sp3-4,,,
81.02523,5,w4,,,
81.02523,4,w4,,,
81.02523,3,w3,,,
81.02523,2,w3,,,
81.12522,2,sp3-4,,,
81.12522,3,sp3-4,,,
81.49185,4,sp4-1,,,
81.49185,5,sp4-1,,,
81.85848,2,hj4,,,
81.85848,3,hj4,,,
81.85848,4,hj1,,,
81.85848,5,hj1,,,
81.85848,1,hj4,,,
82.12512,MOT_mc_stage_color_00,y-flash,,
82.12512,MOT_mc_light_under_00,l1,,
82.55841,4,hj1,,,
82.55841,5,hj1,,,
82.55841,1,4-1,,,
82.89171,1,lp1,,,
82.95837,2,4-1,,,
82.95837,3,4-1,,,
83.29167,4,1-2,,,
83.29167,5,1-2,,,
83.62496999999999,2,1-2,,,
83.62496999999999,3,1-2,,,
83.62496999999999,4,2-3,,,
83.62496999999999,5,2-3,,,
83.62496999999999,1,1-2,,,
83.99159999999999,2,2-3,,,
83.99159999999999,3,2-3,,,
83.99159999999999,4,3-4,,,
83.99159999999999,5,3-4,,,
83.99159999999999,1,2-3,,,
84.35822999999999,1,lp3,,,
84.52488,2,3-4,,,
84.52488,4,4-1,,,
84.52488,1,3-4,,,
84.89151,3,3-4,,,
84.89151,5,4-1,,,
84.89151,1,4-1,,,
85.22480999999999,1,j1-2,,,
85.45812,4,w1,,,
85.45812,2,w4,,,
85.82475,5,w1,,,
85.82475,3,w4,,,
85.82475,2,4-1,,,
85.82475,3,4-1,,,
85.82475,4,1-2,,,
85.82475,5,1-2,,,
85.82475,1,2-3,,,
86.19138,1,lp3,,,
86.62467,1,3-4,,,
86.75798999999999,5,w2,,,
86.75798999999999,4,w2,,,
86.75798999999999,3,w1,,,
86.75798999999999,2,w1,,,
86.9913,2,1-2,,,
86.9913,3,1-2,,,
86.9913,4,2-3,,,
86.9913,5,2-3,,,
86.9913,1,4-1,,,
87.32459999999999,2,2-3,,,
87.32459999999999,3,2-3,,,
87.32459999999999,4,3-4,,,
87.32459999999999,5,3-4,,,
87.32459999999999,1,1-2,,,
87.75788999999999,2,3-4,,,
87.75788999999999,3,3-4,,,
87.75788999999999,4,4-1,,,
87.75788999999999,5,4-1,,,
87.75788999999999,1,2-3,,,
88.12451999999999,1,lp3,,,
88.25784,2,4-1,,,
88.25784,3,4-1,,,
88.59114,4,1-2,,,
88.59114,5,1-2,,,
89.02443,2,hj1,,,
89.02443,3,hj1,,,
89.02443,4,hj2,,,
89.02443,5,hj2,,,
89.02443,1,hj3,,,
89.69103,2,1-2,,,
89.69103,3,1-2,,,
89.69103,4,2-3,,,
89.69103,5,2-3,,,
89.69103,1,3-4,,,
90.02432999999999,2,2-3,,,
90.02432999999999,3,2-3,,,
90.02432999999999,4,3-4,,,
90.02432999999999,5,3-4,,,
90.02432999999999,1,4-1,,,
90.35763,1,lp1,,,
90.42429,2,3-4,,,
90.42429,3,3-4,,,
90.75759,4,4-1,,,
90.75759,5,4-1,,,
91.09089,2,4-1,,,
91.09089,3,4-1,,,
91.09089,4,1-2,,,
91.09089,5,1-2,,,
91.09089,1,1-2,,,
91.45752,2,1-2,,,
91.45752,3,1-2,,,
91.45752,4,2-3,,,
91.45752,5,2-3,,,
91.45752,1,2-3,,,
91.82414999999999,2,2-3,,,
91.82414999999999,4,3-4,,,
91.82414999999999,1,lp3,,,
92.19077999999999,3,2-3,,,
92.19077999999999,5,3-4,,,
92.75739,4,w4,,,
92.75739,2,w3,,,
92.82405,2,hj3,,,
92.82405,3,hj3,,,
92.82405,4,hj4,,,
92.82405,5,hj4,,,
92.82405,1,hj3,,,
93.52398,4,4-1,,,
93.52398,5,4-1,,,
93.52398,1,lp3,,,
93.92394,2,3-4,,,
93.92394,3,3-4,,,
94.15724999999999,1,3-4,,,
94.45721999999999,5,w1,,,
94.45721999999999,4,w1,,,
94.65719999999999,2,4-1,,,
94.65719999999999,3,4-1,,,
94.65719999999999,4,1-2,,,
94.65719999999999,5,1-2,,,
94.65719999999999,1,4-1,,,
95.02382999999999,1,lp1,,,
95.42379,1,1-2,,,
95.59044,5,w2,,,
95.59044,4,w2,,,
95.59044,3,w1,,,
95.59044,2,w1,,,
95.82374999999999,2,j1-2,,,
95.82374999999999,3,j1-2,,,
95.82374999999999,4,j2-3,,,
95.82374999999999,5,j2-3,,,
95.82374999999999,1,lp2,,,
96.22371,1,2-3,,,
96.49034999999999,2,j2-3,,,
96.49034999999999,3,j2-3,,,
96.59034,1,lp3,,,
96.89031,5,w3,,,
96.89031,4,w3,,,
96.92363999999999,4,j3-4,,,
96.92363999999999,5,j3-4,,,
97.55691,3,w3,,,
97.55691,2,w3,,,
97.82355,2,3-4,,,
97.82355,3,3-4,,,
97.82355,4,4-1,,,
97.82355,5,4-1,,,
97.82355,1,3-4,,,
98.55681,1,hj4,,,
98.69013,MOT_mc_stage_color_00,y-flash,,
98.69013,2,hj4,,,
98.69013,3,hj4,,,
98.69013,4,hj1,,,
98.69013,5,hj1,,,
99.25674,1,lp4,,,
99.85668,2,4-1,,,
99.85668,3,4-1,,,
99.85668,4,1-2,,,
99.85668,5,1-2,,,
100.62326999999999,2,sp1-2,,,
100.62326999999999,3,sp1-2,,,
100.62326999999999,4,sp2-3,,,
100.62326999999999,5,sp2-3,,,
100.62326999999999,1,4-1,,,
100.98989999999999,1,lp1,,,
102.62307,2,2-3,,,
102.62307,3,2-3,,,
102.62307,4,3-4,,,
102.62307,5,3-4,,,
102.62307,1,j1-2,,,
103.323,1,2-3,,,
103.55631,5,w4,,,
103.55631,4,w4,,,
103.55631,3,w3,,,
103.55631,2,w3,,,
103.6563,MOT_mc_bg_black_00,b80-45,,
103.6563,MOT_mc_stage_color_00,y,,
103.6563,MOT_mc_light_up_00,l1,,
103.6563,MOT_mc_light_center_00,l1,,
103.6563,MOT_mc_light_under_00,l2,,
103.6563,MOT_mc_speaker_00,temp4,,
103.6563,2,3-4,lb0,,
103.6563,3,3-4,rb0,,
103.6563,4,4-1,rb0,,
103.6563,5,4-1,lb0,,
103.6563,1,lp3,,,
104.58954,5,w1,,,
104.58954,4,w1,,,
104.58954,3,w4,,,
104.58954,2,w4,,,
106.35602999999999,2,4-1,,,
106.35602999999999,3,4-1,,,
106.35602999999999,4,1-2,,,
106.35602999999999,5,1-2,,,
107.28927,5,w2,,,
107.28927,4,w2,,,
107.28927,3,w1,,,
107.28927,2,w1,,,
108.85578,1,3-4,,,
109.18907999999999,2,1-2,,,
109.18907999999999,3,1-2,,,
109.18907999999999,4,2-3,,,
109.18907999999999,5,2-3,,,
109.18907999999999,1,lp4,,,
110.12232,5,w3,,,
110.12232,4,w3,,,
110.12232,3,w2,,,
110.12232,2,w2,,,
111.88880999999999,2,2-3,,,
111.88880999999999,3,2-3,,,
111.88880999999999,4,3-4,,,
111.88880999999999,5,3-4,,,
112.82204999999999,5,w4,,,
112.82204999999999,4,w4,,,
112.82204999999999,3,w3,,,
112.82204999999999,2,w3,,,
114.18858,1,4-1,,,
114.52188,2,3-4,,,
114.52188,3,3-4,,,
114.52188,4,4-1,,,
114.52188,5,4-1,,,
114.52188,1,lp1,,,
115.45512,5,w1,,,
115.45512,4,w1,,,
115.45512,3,w4,,,
115.45512,2,w4,,,
117.22161,2,4-1,,,
117.22161,3,4-1,,,
117.22161,4,1-2,,,
117.22161,5,1-2,,,
117.58824,2,1-2,,,
117.58824,3,1-2,,,
117.58824,4,2-3,,,
117.58824,5,2-3,,,
118.52148,5,w3,,,
118.52148,4,w3,,,
118.52148,3,w2,,,
118.52148,2,w2,,,
119.68803,1,1-2,,,
120.02132999999999,2,2-3,,,
120.02132999999999,3,2-3,,,
120.02132999999999,4,3-4,,,
120.02132999999999,5,3-4,,,
120.02132999999999,1,sj2,,,
120.52127999999999,1,lp2,,,
120.95456999999999,5,w4,,,
120.95456999999999,4,w4,,,
120.95456999999999,3,w3,,,
120.95456999999999,2,w3,,,
121.58784,2,3-4,,,
121.58784,3,3-4,,,
121.58784,4,4-1,,,
121.58784,5,4-1,,,
122.52108,5,w1,,,
122.52108,4,w1,,,
122.52108,3,w4,,,
122.52108,2,w4,,,
122.85437999999999,1,2-3,,,
122.95437,2,sp4-1,,,
122.95437,3,sp4-1,,,
122.95437,4,sp1-2,,,
122.95437,5,sp1-2,,,
123.22100999999999,1,lp3,,,
124.45421999999999,2,1-2,,,
124.45421999999999,3,1-2,,,
124.45421999999999,4,2-3,,,
124.45421999999999,5,2-3,,,
125.38745999999999,5,w3,,,
125.38745999999999,4,w3,,,
125.38745999999999,3,w2,,,
125.38745999999999,2,w2,,,
125.52077999999999,2,2-3,,,
125.52077999999999,3,2-3,,,
125.52077999999999,4,3-4,,,
125.52077999999999,5,3-4,,,
125.52077999999999,1,3-4,,,
126.45402,5,w4,,,
126.45402,4,w4,,,
126.45402,3,w3,,,
126.45402,2,w3,,,
126.45402,1,w4,,,
